石之自由
ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
徐徐！！！！！！！
安波里欧，我的名字叫安波里欧
安纳苏！！！
安波里欧！！！！！
天气————
荣耀永远属于星尘十字军！
np
NB！
天堂制造
来吧，普奇神父
徐徐T T
乔斯达的命运还有东方仗助啊
tql
辛苦了
可怕
前面的你是否忘记了调卤肉和赞助
最后一次温柔
别刀了，再刀人都要傻了
666
牛逼了
日月交替，快的就好像形成了一个环
牛批
火钳刘明
我透有10分钟
ohhhhhhhhhhhhhhhhhhhh
蝴蝶
荣耀永远属于星尘十字军！
荣耀永远属于星尘十字军！
荣耀永远属于星尘十字军！！！
居然带乔尼老谢玩，三连送上！
牛
『Made In Heaven』
热乎的
来了来了
故事的点缀者们
六部反派
最后一秒脸裂开了，哭了
太帅了
牛
安波里欧  永远的神
乔家永远的战神
神曲真的没人知道？
天气的两种人格
是刀子
nb啊！！！！
泪目了
太强了
徐爷
那个是迪奥打的（飞刀）
jojo的奇妙变色
老谢！
上个玩弄op的人已经死了
艾梅斯—【亲吻】
徐伦——【石之自由】
天气——【天气预报】 【狂风暴雨】
來了！
安娜苏——【潜行者】
白嫖失敗
泪了
加速时间的是【天堂制造】
现在有一个恐怖的事实，看进度条
因为团灭之海梗日常不算人的安波里欧
辛苦了
FF!
你币有了
6666
ff
这是我看过的最牛逼的六代op
woc太厉害了
安波里欧
太炸了
太炸了
帧数好高
草
我在宿舍当着舍友面哭了
埃及的旅途中承太郎没有放弃任何一个伙伴，又怎么可能选择不救徐伦，这可是他的女儿
别刀了
承太郎没有输，他只是选择了保护徐伦
置顶红字很碍眼太ky
曼哈顿中转
这个我必须支持！！
spw鸽
牛逼
太强了
行星波动
荣耀永远属于星尘十字军！
龙之梦
这都不三连真的太没意思了。
绿婴
地狱枷锁
nb到不知道改怎么夸
胖重
卧槽
徐伦 想到你 我就充满了勇气
牛
徐伦 风已经停止很久了
放火烧屋
真的荒木j画的越来越难动漫画了第六部的海上战，莫比乌斯环，第七部的马上打发他，马脚，马上运动几乎都得3D不然会显得僵硬，不流畅
太棒了
真的牛
牛逼啊
来吧！普奇神父！
来吧！普奇神父！
徐哥啊啊啊啊
握草
也就jojo敢这样画
先投币了！
荣耀属于星尘十字军
荣耀属于星尘十字军
我的第一次三连就给你了！！！！
这个就是FF死后的云啊
晕了
迪亚波罗
背景音乐是啥
左边是安波里欧吗？
FF
安波里欧~~~~~~~
输给神父的不是无敌的空条承太郎，而是一位父亲
阿强啊
最强的男人也倒下了
荣耀永远属于星尘十字军！
荣耀永远属于星尘十字军！
荣耀永远属于星尘十字军！
荣耀永远属于星尘十字军
最强小学生！
天哪
哦天哪
帅啊啊啊啊啊啊啊
承太郎！！！！
辛苦了
我的天哪鸡皮疙瘩起来了
飞转的日月在天空形成一道光轨。
莫比乌斯环，新月篇徐伦用来抵抗反转的战术
666666
辛苦了
???
瓦姆乌
好悲壮啊！但是热血沸腾！想到飙马野郎重新点亮命运更是一身鸡皮疙瘩
注意天气预报眼睛颜色，表明安波里欧的觉悟以及精神力状态
荣耀永远属于星尘十字军！
PC端首页通知书！！！！！！！！！！
up幸苦了
荣耀永远属于星尘十字军！
6666666
辛苦了
神仙转世！
首页通知
白金之星！
made in heaven
歌词太搭配了！
承太郎，永远的神
大卫社终结者
这是什么神仙！
牛逼
太强了
牛皮！！！！！
见证历史！
见证历史！
莫比乌斯环破解重力扭曲
2000人观看
「MADE IN HEAVEN」
别刀了别刀了
卧槽
辛苦了
泪目QAQ
感动，泪目了
这是第几部
几乎完美
Pc端首页通知
辛苦了！
nb
F·F————斗魂骇客
慢羊羊
ohhhhhhhhhhhhh
辛苦了
真的厉害
好有深意！！！是刀啊！！！
ohhhhhhhhhhhhhhhhhhhhhhhhhhh
nice
在？为什么发刀？
辛苦了！
为什么我只能投两个币！
白金之星切换成承太郎时肌肉萎缩了
ohhhhhhhhhhhhhhhhhh
三连！
新月
牛
帅帅帅！！！
牛壁
op都有半集长了
日月轮转
佩服
老谢乱入
荣耀永远属于星尘十字军
手下我的膝盖
帅！
阿强眼睛边上就是个光盘
幸苦了
荣耀永远属于星尘十字军
真的厉害，辛苦了
歌词契合度爆炸
辛苦了
吉他英雄里弹过这歌
我特么哭爆
连后期玩op都有
有内味儿了
荣耀永远属于星尘十字军！
荣耀永远属于星尘十字军
荣耀永远属于星尘十字军
荣耀永远属于星尘十字军
留名
jo太郎死了？
银河系与仙女座合并
荣耀永远属于星尘十字军！
阅片无数总有那么几次不能白嫖
卧槽
鬼见条
来吧！普奇神父！
卖鱼强~~~~
太强了！
、、
大佬新课了
天堂制造
纵使时光飞逝，黄金精神永远不灭！
带制作
牛逼
tql
肝————————————————————————
亲吻
FF!
安娜苏
你又慢了一步，承太郎
莫比乌斯，看漫画直接惊呆了
纵使进入新世界，黄金精神依旧延续
爸爸一定会来救我的！
辛苦了
别杀了！！
我人都刀傻了
辛苦了
传   奇   的   陨   落
传奇陨落
承太郎——————一代传奇的陨落
收藏一下，正式op不如的话。。。
辛苦了
鸡皮疙瘩起来了
太强了！
强者的感觉
太强了
白嫖不能
辛苦了
Made in heaven !
宇宙重塑了
新世界已经没有无敌的承太郎了
辛苦了
tql
带乔尼和老谢玩好评！！！！！！
真nb
莫比乌斯环？？？有吗
无敌的承太郎倒下了
啊啊啊啊啊啊啊啊
落泪了555555
辛苦了！！！太太nb！！
恢复了原本的记忆
荣耀属于星尘十字军！
辛苦了！！！！！！
away down
6
辛苦了
卧槽66666
234人正在看！！！！！！！
天堂制造加速，开启了“新世界”
泪目
天气！！！
66666
荣耀永远属于星尘十字军！
nb！
辛苦了
荣耀永远属于星尘十字军！
ohhhhhhhhh
ohhh
安波里欧
草啊
草啊你是人嘛
jo太郎
我刚才看到荒木了
卧槽
刀了
此时西北老汉正在赶稿
来吧，普奇神父！
这手表还真是泰格豪雅
卧槽
币上限了
卧槽，我感觉我要为这个视频去追番了
太强了！！！！
荒木：爷不用想OP了，感谢UP主
白嫖失败
大佬太强辣
来吧！普奇神父！
欧拉欧拉欧拉欧拉欧拉欧拉欧拉欧拉欧拉欧拉欧拉欧拉欧拉欧拉
再来一遍
幸苦了
天堂制造
徐伦
承太郎最终还是回到自己深爱的大海里
牛
画质g感人！！
辛苦了
辛苦了
荣耀永远属于星尘十字军！
帧数起飞
wocwoc
魔兽老玩家表示这个BGM太熟了
这手表就是第六部承太郎的手表
神父都加速到宇宙大爆炸又诞生新宇宙了，你说多快。。
承太郎倒了！！！
左面是谁？
火钳刘明
老谢。。
一切都已经无法阻止了
这一段的旋律让我想到阿帕基的处刑曲
"来看神仙"
5秒，真是太短了
辛苦了
老谢！娇妮！
荣耀永远属于星尘十字军！
五代op的味儿太浓了
ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
五秒，对一个父亲来说，还是太短了
给荒木寄到刀片
荣耀永远属于星尘十字军！
辛苦了
见证历史
大刀子
大佬NB
神仙
你来啦神仙
辛苦了
荣耀永远属于星尘十字军
神造亚当！
woc大佬好厉害！！
初号机！！！
一生一次的瞬移在打dio的时候装逼用掉了
别刀了
卖鱼强不是作为无敌的承太郎输的，而是作为一个父亲输的
大佬辛苦了
乔尼
这段好燃
石之自由
亲吻
斗魂骇客
天气预报
潜行者
.
暂停成功 有一帧是荒木老妖哈哈哈
看的出原创的画面形状还是有点奇怪
厉害
幸苦了！！！！！
下刀子
还画了那一道口子
神仙下凡辛苦了
aoligei
再来亿遍
！！！！！！！！！！！！！！！
nb
厉害
十字军到底是哪来的？
太好听了吧！！！
辛苦了
卧槽
我背脊发麻
天堂要来了
荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！
好牛啊啊啊啊啊啊啊啊啊啊
黑蚊子多
辛苦了
荣耀永远属于星尘十字军
必须三连
必须三连
再见，阿强
荣耀永远属于星尘十字军！
『天堂制造』
月下三姐贵
标题太神了
辛苦了
这里一条腿人体比例失调了
我的天
辛苦了
辛苦了
没理由不3连啊
没理由不3连啊没理由不3连啊没理由不3连啊
牛B
牛逼
荣耀永远属于星尘十字军
辛苦了
辛苦了
见证历史
乔尼和杰洛
西撒——
荣耀永远属于星尘远征军！！！
我觉得画得挺好的，为什么要说丑呢？
白蛇身上的是上天堂的14条密语
QAQ强啊
绿婴
??????
泪目
nb辛苦了
[Made in heaven]
来吧，普奇神父！
乔治 乔斯达
好活
荣耀永远属于星尘十字军
荣耀永远属于星尘十字军
辛苦了
麻了麻了
神仙！
好痛
woc
nb
Dragonforce啊
大家三连起来
大佬辛苦
卧槽……
来吧普奇神父
OHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH
看哭了
［石之自由］
［石之自由］
［白金之星·世界］
荣耀永远属于星尘十字军致那斗智斗勇的智慧隐者——乔瑟夫致那舍身忘死的沙之愚者——伊奇致那燃尽生命的魔术师——阿布德尔致那从容就义的高洁法皇——花京院典明致那恪守正义的银色战车——波鲁那雷夫
［ff］幽浮一族
［火烧厝］
泪目
看阿强身上的伤
染成nb
荣耀永远属于星尘十字军！
荣耀永远属于星尘十字军！
谢谢up
果断先投币再看
留名
太震撼了
强
大卫社
ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
屏幕炸了
[White Snake]
+
莫比乌斯环！
世      界      名      画
荣耀永远属于星尘十字军！
荣耀永远属于星尘十字军
时停音效错了，这个是迪亚哥的
荣耀永远属于星尘十字军
up主真的就是神仙
荣耀永远属于星尘十字军
荣耀永远属于星尘十字军
wyyyyyyyyyyyyyyyy
荣耀永远属于星尘十字军
荣耀永远属于星尘十字军
辛苦了
荣耀永远属于星尘十字军
666
荣耀永远属于星尘十字军
荣耀永远属于星尘十字军
荣耀永远属于星尘十字军
荣耀永远属于星尘十字军
荣耀永远属于星尘十字军
来吧！普奇神父！
蝴蝶的消逝，暗示了徐伦的命运
再不动画化就要被画完了系列
荣耀永远属于星尘十字军！
辛苦了
辛苦了
666
UPNB!
辛苦了
荣耀永远属于星尘十字军
辛苦了
都是手绘
食堂泼辣酱，扎瓦鲁多
见证历史！
荣耀永远属于星尘十字军！
荣耀永远属于星尘十字军！
666
荣耀属于星尘十字军！
神仙
66666666
太牛皮了！！！~
荣耀永远属于星尘十字军！
火钳刘明
ohhhhh
首页通知书∠( ᐛ 」∠)＿
辛苦了
nb
tql
牛掰、
食堂泼辣酱砸瓦鲁多
西撒啊……
辛苦了，up主
荣耀永远属于星尘十字军！
荣耀属于星尘十字军！
说
荣耀永远属于星尘十字军！！！
辛苦了
说真的，不投币都良心难安，兄弟们三连整上！！！
辛苦了
荣耀永远属于星尘十字军
辛苦了
？？？？？？？？？？？？？？？？
太牛逼了
好厉害
辛苦了
火钳刘明
辛苦了
已经三连
火钳刘明
曼哈顿转运站
地狱高速公路
龙之梦
马友友
帧数爆炸
绿草如茵的家园
我哭爆
好牛！！！
辛苦了
nbnb
nb
里面藏着第七部的内容
调卤肉和赞助哈哈哈哈哈哈哈哈哈哈错字太可爱了
辛苦了
乔尼！
太震撼了
加油
辛苦了
牛逼啊，这个人
辛苦了
听说承太郎会消失在这部中突然有点害怕不敢看
曼达洛人的片头既视感
天气
牛皮
见证历史
6刷了
神父加速时间，出现了平行宇宙
在？为什么发刀？
好厉害
别刀了，孩子都刀傻了
别刀了， 哥哥，别刀了
三连我给还不行吗
见证历史
辛苦了
哭了哭了
up  nb!
yaajoer
来了！！
ohhhhhhhhhhhhhh！！！！！
nb
F斯达
五秒还是太短暂了
玩OP的只有一个没死
c moon之战
哭了
荣耀永远属于星尘十字军
辛苦了
来吧！
大卫社再不做粉丝要做完了
来吧！普奇神父！！
美得嘤黑蚊
荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！
绿色婴儿
荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！
荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！
荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！
荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！
荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！
白蛇 天堂制造——普奇
注意眼睛 时间已经开始时加速了
时间越来越快 天堂制造
加速越来越快
安波里欧，永远滴神！
荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！
也就亿点点厉害吧
荣耀永远属于星尘十字军
荣耀永远属于星尘十字军
神仙啊
荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！
来吧，普奇神父！
辛苦了！做的很棒啊！！
蝴蝶逐渐消失，徐伦落幕
太牛壁了
这太帅了
怒海潜将
牛逼
辛苦了！
因为有血有肉，这才是我喜欢的卖鱼强
紫衣老汉同样无敌
璀璨悲壮的一生
辛苦了
来吧！普奇神父！
好强！！！！
安波里欧，我是安波里欧
铁瘫
荣耀永远属于星尘十字军
nb
荣耀永远属于星尘十字军！
nbnbnb
荣耀永远属于星尘十字军
！！！！！！
可以起立吗
太帅了
ohhhhh
荣耀永远属于星尘十字军
辛苦了
辛苦了
必火
太强了
真的跪了大佬牛壁
太强了吧
蝴蝶和太阳镜 太绝了呜呜呜
辛苦了
Nb
卧槽！！好强！！
这次一定
woc
荣耀永远属于星尘十字军
龙之力？？？？！！！
荣耀永远属于星尘十字军
辛苦了
太强了啊
辛苦了
2012年，空条承太郎，死            亡
视频真的刚好过去了5秒！！upnb！！
币比赞多
辛苦了！！！！
牛逼
火钳刘明
这里是加速到新世界
辛苦了！
Nb
辛苦了！
辛苦了
我没哭只是眼睛进神父了
留名
承太郎不是败给了神，是败给了命运。继承乔斯达之血的人战胜不了神父，命运已经决定好了。
神父好帅啊
为宝藏留下一条弹幕
荣耀永远属于星尘十字军
莫比乌斯环
nb
牛逼啊
徐哥的哭腔太杀我了
神仙
艾琳娜.乔斯达
提前三连
西撒.齐贝林
瓦姆乌
阿布德尔
伊奇
花京院典明
安矢宫重清
荣耀永远属于星尘十字军！
荣耀永远属于星尘十字军！
岸边露伴
纳兰迦.吉尔卡
布鲁诺.布加拉提
辛苦了
盖多.米斯达
天气预报
辛苦了
安娜苏
真不错
流星指刺!!
大制作
乔纳森.乔斯达
辛苦了
荣耀永远属于星尘十字军
硬币比点赞多
up辛苦了
3连了
辛苦了
旧世界最后的黄金精神———安波里欧！
辛苦了
太强了啊啊啊啊啊
辛苦了！
NB
荣耀永远属于星尘十字军！
大衛社需要你
ohhhhhhhh
火钳刘明
辛苦了
辛苦了
五秒对一个父亲来说太短暂了
辛苦了！！！！
辛苦了
辛苦了
..........
火钳刘明
辛苦了
辛苦了！！！
nbnbnbnb
630
辛苦了
草牛逼
阿布嘟嘟
荣耀永远属于星尘十字军！
这次直接
来吧，普奇神父！
ohhhhhhhhhhhhh
。
乔尼乔斯达
辛苦了
首页通知书
辛苦了
给p2、p3也点个赞
我们伫立着，凝望着虚无成空
你币有了
荣耀永远属于星尘十字军！
安波里欧，永远的最强
FF!!!
这里的线条。
草
辛苦了
荣耀永远属于星尘十字军！
大制作
为啥钢琴声这么大
团灭之海
玩op
太牛逼了
石之海
这次一定
来吧，普奇神父！
ohhhhhhhhhhhhhhhh
辛苦了辛苦了辛苦了
5秒对一个父亲来说太短了
这个我真白嫖不了
大佬辛苦了！
辛苦了
？?????????????????????/
6P
真的6P
别刀了别刀了
莫比乌斯指环
这里解开了
裂开
哭了
辛苦了
为啥只能投两个硬币
来了来了！
nb！！！
辛苦了
我三连列
荣耀永远属于星尘十字军！
三连了
哇！
白嫖失败了 辛苦了
牛逼
天气预报
Legend never die 
这个歌超合适
太强了
荣耀永远属于星尘十字军
ffffffffffff
辛苦了
荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！
太牛了
为什么up的弹幕怎么醒目
刚刚是不是有什么奇怪的弹幕飘过去了
天   气   预   报！
天气预报永远滴神
好！很有黄金精神
太阳连成一线
牛逼！！！！！
荣耀永远属于星尘十字军
你怕不是忘了杜王町
辛苦了
荣耀永远属于星尘十字军！
辛苦了
转运站边上混来一个豆浆人
niubi
徐哥
o h h h h h h h h h h
留下名字！
见证历史！
牛逼！
握草这好刀
见证历史
辛苦了
砸瓦鲁多
n'bnb
荣耀永远属于星尘十字军
辛苦了
荣耀永远属于星尘十字军！
荣耀永远属于星尘十字军！
03:45
握草
先关掉弹幕看一遍
见证历史
你币有了
呵呵呵鉄癱亂入的吧
大卫社速来录取
居然还有七部“预告”
来吧！普奇神父！
握草！
荣耀永远属于星尘十字军
辛苦了辛苦了
荣耀永远属于星尘十字军!
荣耀永远属于星尘十字军
来吧！普奇神父！
你已经接近无敌了!
先三连后看
留下脚印
太流畅了卧槽
荣誉属于星尘十字军！！！！！！
啊啊啊啊啊啊啊啊啊啊啊
荣耀永远属于星尘十字军！荣荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！荣耀永远属于星尘十字军！
来吧！！普气神父！！
黄金精神！！！！！！！！！
荣耀永远属于星尘十字军！
牛逼
卡Q因！！！！！
辛苦了！
觉醒替身的吊坠
龙之梦
莫比乌斯环
不愧是你
辛苦了
我TM刚刚打完三螳螂。淦
ohhhhhhhh
火钳刘明
nbnbnbnnbnb
荣耀永远属于星尘十字军
妈妈问我为什么跪着看电脑
见证历史
必须火
牛逼
三连了三连了
币比赞多系列
wc
夏娜好评！
纯画的，神仙啊
看啊，是卡兹
辛苦了
5q弱女子
幸苦了
哭辽
ohhhhhhhhhh
刀傻了
我们一起来jojo立
好牛啊..
荣耀永远属于星尘十字军！！！！！
NB
牛逼
每日一遍
辛苦了
来吧！普奇神父！
留名
jojo
哇哇哇
dragon force！dragon force！
dragon force！dragon force！
已跪
［潜行者］
三连了
准备加速了！！！
我居然哭出来了
荣耀永远属于星尘十字军！
左生  右死
woc，带佬
ohhhhhhhhhhhhhhhh
四蛋落泪
厉害了
徐哥！！！
茸茸！！！！！！！
白金啊啊啊！！！！！！！
火钳刘明
荣耀永远属于星尘十字军！
别刀了！！！！
辛苦了
神仙
哭。
哭，都给我哭
太强了
火了叫我
速度加快了！
我wz来了，徐伦
这一段开始就有种史诗感了
悲壮
见证历史
必须三连
左生右死
辛苦了
来吧!普奇神父
感动
上帝创造亚当
太牛了
终于等来了
米开朗基罗赛高
·
带制作
太帅了
666
