lei了lei了
哈哈哈哈哈哈哈哈
hhhhhhh
来了
哈哈哈哈哈菠萝震怒
很柯学呀
什么意思？没懂？弹幕谁给解释一下？？？？
哈哈哈哈
哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
咚   咚   咚
瓶保国
捕获美食家
小栗旬是真帅啊
叔
想起斯教
热乎
暂停失败
今天我不是令狐冲，今天我是冲冲冲
这是雷神嘛
井之头五郎又转业了
爷青回啊
草
？
饿得要吃人可还行
女子高中生的日常改的很不错，推荐
五郎叔？！
領導說話用的節奏
与黑衣组织的对决那一部真人版里有柯南，而且小演员还演得很好，很可爱，小灰原也很可爱
因為JIO沒了
狂风之力+强手裂颅+屈人之威+叹为观止+蓄意轰拳    芜湖~~
来了来了
哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈
这是星空佬干的（确信）
呵呵红红火火
说实话感觉银魂的真人还算能凑合
紧跟时事，但字幕不对
哈哈哈哈哈哈哈哈不行还是动漫有灵魂
徐锦江
哈哈哈哈哈哈
啊？外星人？
hhhh
死亡笔记！！！！！网球王子！！！！！！！真人改的巅峰
噗
为什么要迫害钢炼！
不是蓄意洪拳?
哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈哈哈
椰子！ 鸡！
蕾的掀桌表情诶
我起飞了
下半辈子？直接快进到下辈子吧
逻辑鬼才
九分钟热乎
所以说，穷是原罪
今天吃鱼？？
枪毙俩外星人
？瓶皇开柯南了。。爷的青春又回来了
哈哈哈哈哈
不够胖啊
下一部的灰原还是挺有那味儿的
哈哈哈哈哈哈哈哈哈哈哈哈
这部我小学的时候看过，在午托班午休的时候（暴露年龄
233333
这不就是轮到你了那种拍法吗
说话按到空格键啦
孤独的老船长
早
小栗旬还是帅啊
来了
角：？
热乎的
哈哈哈哈
夫妻肺片里也没有肺片
来了来了
明明是杀意波动
劲夫劲夫！
凡尔赛哈哈哈
哈哈哈哈哈哈哈哈哈哈哈
这黑涩的丝不香吗［doge］
后面不是有个孩子演了嘛
叔？
不过，碧蓝之海还行23333
瓶宝自己飞妈妈不追随
好，很有精神
烟花既视感
Becky
sconence第一定律
太草了
屑魔女赛高
老婆饼没有老婆
老公太帅啦啊啊啊啊muamuamua
小栗旬？？？？？？
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
一看就是当过兵的
传统艺能
比我还大三岁的小学生
fuze直呼内行
这炸弹，道具出来挨打
倒立拉稀那不就是喷泉
热乎
这绑架犯怕不是基德变的
没棱角好歹弄个真人同款的吧（那个女演员谁来着忘了）
真“福”音派
哈哈哈哈哈哈哈哈哈哈
银魂这个真人版啊，一言难尽
徐锦江老湿
用一个bug修复另一个bug，程序员直呼内行！
红红火火恍恍惚惚
船长是孤独的美食家吧
好耶
好耶
这句话我是不是在你直播里看过了？
哈哈哈哈哈
松中丰
她终是被无情的生活磨平了棱角，哈哈哈哈
草
因为这样很 有 精 神
弹迟但到
哈哈哈哈哈哈哈
哈哈哈哈哈哈哈
有京极真谁敢绑架她呀
做不到，就自尽
unicorn
卧槽 哈哈哈哈哈 真的无脑
外星人？
加入了京极真这个bug
鹈饲教授
来了来了
哈哈哈
哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈哈
妙啊
菠萝～菠萝～
蒋劲夫
hhhhh
好像是有一本小说里的小传
哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈
这是个RAID卡吧 神TM金手指还外漏的
来啦来啦
哈哈哈哈哈哈哈草
舰长室没舰长
啊，是小栗旬
菱角呢
草
不是屈人之威？
走绑架犯的路，让绑架犯无路可走
师傅别念了别念了
哈哈哈哈哈哈草
原来如此！
因为！很有精神！
东 方 定 助
哈哈哈吃人
好，很有精神！！！！
用bug来解决bug
热乎
五郎还行
走绑架犯的路，让绑架犯无路可走
劲夫劲夫，全场欢呼
真实
不
全场欢呼！
我怀疑是警察内鬼绑架的
贾玲？
啊啊
交响梦情人还不错
早
哈哈哈哈哈不愧是瓶皇，还是熟悉的味道
失踪人口回归！
哈哈哈哈哈哈哈哈哈哈哈哈
然后绑了小兰吗
不，还有京极真，和小兰在水中的柯南
辉夜大小姐想让我告白
哈哈哈哈哈哈哈哈
叔！
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
钢之炼金术师
哈哈哈哈
进击的巨人演的是真的是一坨shi
经典三选一
来了
哈哈哈哈
哈哈哈哈哈
红红火火恍恍惚惚
东京喰种
对魔忍好看
好耶！
冰菓
个人感觉舌尖上的东京还不错
绑谁不好绑女高达
潮水带我要去的地方
很还原
爷青回
咚咚咚警告
热乎的！
点赞
好理解好理解哈哈哈
但这版新一缺了点开朗
钢之炼金术师
浪客剑心不错
哈哈哈哈哈
进击的巨人
懂了，基德干的
这个洋子…
碧蓝之海还不错
好前！
妙啊
好耶
五郎
银魂也不错
眼瞎了
爷很好奇
胡说，伊莉雅剧场版就有伊莉雅，整整出场了七秒呢！
曹
哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈
孤独的船长哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈
中国的话我想到了小范闲的演员！
舰长室没舰长（暗示赶快上舰（
好耶
哈哈哈哈哈
警车还挺还原
走绑架犯的路，让绑架犯无路可走
碧蓝之海还可以啊
小鱼人也可以，撒尿了就想走~~~
叔
因为，怎么，说话，很，有，精神
哈哈哈哈哈哈哈
把他们全拖下水！
廉价特效
外星人？？？
热乎！
真人版的巨人真的巨蠢。
徐锦江
这波啊，是热乎的前排
这个园子还蛮好看的耶
徐锦江？鳌拜？
徐锦江老师哈哈哈哈哈哈哈哈
独角兽变成马了啊
UP主终于知道更新了
哈哈哈哈哈哈·
他们到底多少次修学旅行？
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
这个园子还挺好看
老Showmaker了
栗子这颜值真是逆天了
伊蕾娜老婆！
似李，井之头五郎
ohhhhhhhhhhh
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
小栗旬yyds
找郭敬明演
徐锦江？？？
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈
一看就是老领导了
徐锦江！！
园子好好看
爷青回
哈哈哈哈嗝
小栗旬？
冲冲冲
哈哈哈
太瘦了不行啊
吃饭的大叔
贫穷+爆炸
碧蓝之海那是真的nb
毛利兰没有角，没内味儿
.
诶这个是箱根湖的邮轮吗？
主要是发色
找潘长江演柯南不就行了吗
太会骂了
那碧蓝之海还可以  浪客剑心还可以 亚人还可以
爷青回
徐锦江？
听不见！根本听不见
魔法少女伊莉雅剧场版 也没有伊莉雅
哈哈哈哈哈
"没有""柯学""的柯南，那算不得柯南"
哈哈哈哈哈嗝
不如操哥
有好几部 都很好看
小栗旬好帅
雪莉！
来了
这个主板哈哈哈哈哈哈哈哈哈哈
紧跟时事
其实是好看的，当年的剧情还是可以的
眉毛以下被截肢，那应该是印第安人了吧
爷青回
好！很有！精神！
孤独的船长
更行真慢
但是出现了新的Bug
目暮警官
哈哈哈哈
或者是毛利兰
笑死了
吃饭吗
是源石病，他得了源石病
好喷
液氢灰
我们是警视厅的老大哥
徐锦江
剑心和佐藤健真的是角色和演员互相成就的标准案例
我又倒回来听了一遍哈哈哈哈哈
麻了
深夜美食家
哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈
人家船长一不是安东尼·霍普金斯二不是麦德斯·科米尔森顶多吃播一下咋要吃人呢233333
有过啊，我还觉得演灰原那个特别好看
。
爷青回
啊，雪斋，是你
哈哈哈哈哈哈
tma还行
万一是泰坦呢，
这个演员是孤独的美食家的主演，有兴趣可以去看看
2333333
经典三选一
午时已到
.0/
哈哈哈哈哈
哈哈哈哈
园子演员是AKB48 秋元才加
热乎的
热乎！
哈哈哈哈哈哈哈
绝活，挨了这一套估计直接跳到下辈子去了
此后游戏不平衡了，京极真太IMBA了
怠惰直呼内行
其中2部都有饼哥
舰长室没舰长哈哈哈
草
这波啊，这波你在平流层
爷青回
好像啊
许秀罪不至此哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈哈
你直接全弄死绑架失去目标更失败
哈哈哈哈哈哈哈哈哈
经典
像个沙口
走绑架犯的路 让绑架犯无路可走
没有碧蓝之海与我是大哥大nb
老婆饼没老婆
传统艺能
哈哈哈哈哈哈哈哈哈哈
绑绑匪的架，让绑匪无架可绑
这是县警？把外星人捏了跟片儿警差不多
？？？？？？？？？？？？？？？？？？？？？？？？？？
第一次这么近
听不见！听不见！大声点
这县警的老师是不是叫TOM？除了破大案啥都会的节奏
哈哈哈哈哈哈
涌泉之恨直接斩了^^
哈哈哈哈哈哈哈哈哈哈哈哈哈
还有JoJo的真人……一言难尽
我是大哥大就不错
沈腾？
家康
哈哈哈哈哈哈哈哈
小尊
？？？？
哈哈哈哈
不奇怪，警察差不多是绑架犯同谋
2333333
热乎
哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
莎普爱思滴眼睛
哈哈哈哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈
四里！！！玛丽！！！
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
绒毛膜癌没绒毛
剑心是真滴好看
背着活人潜水怕不是把园子淹死了
哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
哈哈哈哈
经典开团
内行
哈哈哈哈哈
嘴是租来的，外加话烫嘴
沙口！
好看的
没有棱角了
也有可能是udi破不了的案子
哈哈哈哈
死亡笔记NB！！！
哈哈哈哈哈哈哈
有柯南的地方必有炸弹
草
目暮警官应该好好需要补补
yysy我觉得喰种还行
归元散打京极真
公主大人
COS的还可以，静态的那种
归元散打京极真
爷青回
今泉！？你上司古畑任三郎呢？
Do you like watching♂me?
孤独的船长
我肚子已经饿了
爷青回
哈哈哈哈哈哈哈
找个侏儒病不就好了
烟花！
小栗子？？
甲亢
瓶子152没有521
然后更bug了
狗贼叔叔
哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈
不，这一部新一人设ooc
草
小兰，你以前那头型呢，你得支楞起来啊
建议去看碧蓝之海
红火火恍恍惚惚哈哈哈哈
井之头五郎
也有可能是京极真本人
栗子栗子
叔！
鲁智深
我还记得之前初中吧看到的真人版就把几部全刷完了后面还有平次跟荷叶的真人版也出现了我个人觉得可以剧情也很奈斯
看过书版的
角呢？
老基德了
哈哈哈哈哈哈哈哈
理科生那个封面，确定不是番号封面（doge）?
初中的时候看完了我个人觉得剧情很耐逻辑上好多了比现在的很多原创TV，要好，中间还有瓶子跟荷叶的真人并且瓶子跟新一的对手戏也很nice
哈哈哈
孤独的船长
起飞
这很日系
咚  咚  咚
辉夜还行
哈哈
孤独的老船长哈哈哈哈哈
小栗旬就有底了
tma？
五郎啊
银魂挺好的呀…
不够胖
我看过卧槽
↑这一部里扮演园子的不是秋元才加，请看准了再科普
好！很有！精神！
不够圆润
同窗会  西村和彦！
哈哈哈哈哈哈哈哈哈哈哈
我们学校领导可喜欢这么讲话了，每次大热天被晒上二十分钟
中国我知道小范闲可以诶
哈哈哈哈哈哈哈
风马桑
妙不妙先不說，就問你奇不奇吧
那碧蓝之海呢
植物人警告
爷青回
天空寺龙！你在干什么！
爷青回
哈哈哈哈哈哈哈哈哈哈哈哈
就差点三连咚了
这个原来真的是正版同人小说吗？我小学的时候看过耶，我那个时候还以为是其他人写的。
这个毒药的名字我特喵的都忘了
死亡笔记吹爆
爷青回
拿个pci古董网卡做炸弹主板，道具组能专业点吗
淦，这不就是芦之湖么
海苔男？
57分钟
哈哈哈哈哈哈哈
哈哈哈哈哈哈
叔！
船长是沈腾演的吗？？？？
绯村剑心真不错
哈哈哈哈哈哈哈哈
alpha！
伊雷娜赛高
监禁学院
这很柯南
按道理那时候小兰还没角呢hhh
找提利昂
这部的宫野志保超棒ww
小栗旬的柯南还不错的
哈哈哈哈哈哈哈哈
低 端 高 中
每日马保国
近几年除了银魂真人版还能看，其他的。。。。。。不能说不能看，就挺雷的
经典三选一
天呐现在才发现这是叔，你在干什么啊叔！
红红火火恍恍惚惚
爷青回！
布  施  明
哈哈哈哈哈哈哈我们刚学甲亢症状眼球突出
秀妹收版权费啦！
磨平棱角xswl
伊蕾娜老婆！
草
你怎么不看第二部hhhh
红红火火恍恍惚惚
右下角换一个模式就可以
tma哈哈哈哈哈哈哈哈
赵本山！
瓶皇终于更新了
爷青回
哈哈哈哈哈哈
一听就是大佐级别的
草草草
不讲讲柯哀发糖那部吗
船长是不是演过血色星期一？那个警官？
什么模式
派克是把人拖水底
tma女主角都不好看
小五郎演绎的事最好的
哈哈哈哈哈哈哈哈
这个园子很漂亮啊
哈哈哈哈哈哈哈哈哈
自裁，请
文 艺 复 兴
这个电影好像才是原版前传
哈哈哈哈哈哈哈哈哈哈哈哈哈哈
那确实
瓶子“甲亢”的声音有点可爱的
一听就是老领导了
讲真，找个胖子来演有那么难吗
小栗旬未免也太帅了
棱角哈哈哈哈哈
目暮警官你竟然去减肥了？？？
叔！
比萨斜塔没披萨
拿bug修bug，鬼才
那是已经变成银魂真人版的观感了？
小栗旬帅就完事了，我不要求别的东西2333333
真人银魂还行，就是有点尬
爷青回
桥表环奈好评
茅台？
老网络斗士了
福尔摩斯除了血文字的研究，后面的就感觉在吹
哈哈哈哈哈哈
。
你得支棱起来啊
差不多得了
草泥马哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈哈
目暮警官你瘦了！
哈哈哈哈哈哈哈哈哈哈哈
你没听过领导报告
我是秀妹，我已经报警了
致工藤新一的一封信
平穷的爆炸
白色巨塔里的剃饲教授
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
大佐
差点把船长看出沈腾
哈哈哈哈哈哈好
不当rapper可惜了
10200人正在看，我的天呐。牛
哈哈哈哈哈哈哈哈哈哈哈哈
所以第二部换人了
五郎，你在干什么啊？五郎！
哈哈哈哈哈哈哈哈哈
好像李达康
哈哈哈哈哈哈哈哈哈哈哈哈
直接重开了吧
直接重开了吧
右下角番号
神似
霍霍霍霍霍
笑死我了
哈哈哈哈哈哈哈银魂太可怕了
我们穷有穷的炸法23333
酒厂里面没有酒
银桑
爷青回
哈哈哈哈哈哈哈哈哈哈哈
钱包里面没有钱
感觉挺正确的
、】
hhhhh
变成一个...额不知道会在哪个案子里死掉的路人（
老福音派信徒了
磨平棱角可还行
土狼表示很赞同（狗头）
这是第二部的目暮警官
这个小兰演员在今年泽塔中扮演遥辉的母亲。
叔！
我想起来了 这里面最还原的是灰原
小丑
草hhhhhh
...
砂糖～～～
派克直接一个涌泉之恨给你扬了，还绑架
死亡笔记永远的神
这花格子咋有点像橙神
云雀？
这个我觉得可以
徐锦江？？？
哈哈哈哈哈哈哈哈哈新圣经
夭寿了！！！！小兰没有角了！！！！！！
徐锦江
哈哈哈哈哈哈哈
西田啥？？？
叔：今天吃海鲜
这不削能玩？
领导不都这样说话么，比如说（）
@解说米勒
我觉得银魂真人版还是很棒的
233333
好家伙 三部里面都有山崎贤人
热乎
我看过！！！！
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
恶作剧之吻真人版可以
园子也好好看啊！！！！！！
这个操作挺好的啊
工藤新一你个配角凭什么抢我柯南主角的风头（滑稽）
233333
这里吹一波浪客剑心跟银时，还有四月的狮子
这个目暮警官太瘦了
徐锦江？？？
差不多得了
很好，这很柯南
谁会！在战场上！拿旗子！当武器啊！
哈哈哈哈哈哈
这个也有吗！
我笑死了哈哈哈哈哈哈啊哈哈哈哈哈哈哈啊哈哈
23333
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
加上台配更像了
哈哈哈
2333333
小兰也不错
逻辑鬼才
ohhhhhhhhhhhhhhhhhhhhhhhhhhh
叔那时好年轻
花泽类
德川家康？？？？
哈哈哈哈哈哈哈
快斗直呼内行
从你那儿，开始！
1d(2)=2
哈哈哈哈哈这胡子也太假了
居然是栗子！
什么真人啊？？？？？？？？？？？？？？？ 垃圾吧？
事务所的窗户看着还不错
爷青回
哈哈哈哈哈
小栗旬的蛮好看的！！！！！
dn真人版是我看过的最好的漫改电影
哈哈哈哈哈哈
哈哈哈
马冬梅！！！
这体力应该是京极真
哈哈哈哈，掏了张网卡来当线路板
击毙准备自尽的人
字幕不跟潮流啊
直播时的梗
徐锦江？
哈哈哈哈哈哈哈哈哈哈哈
???
哈哈哈哈哈哈哈哈哈哈
巨人。。。真人版太垃鸡
这不是非自然死亡的六郎爸爸吗
请叫我303
0
五郎
tma？
.+++++++++++++++++++++++++++++++++++++++++++
那么为什么不喂呢
老校领导了
303战神
登 登 登
哈哈哈哈哈哈哈哈
居然是小栗旬
只要是柯南剧场版，都会有东西爆炸……
伊蕾娜表示不屑并向你发送了啧啧啧
0
用bug修复bug
蓝龙德不靠蓝龙
这小兰好像白石茉莉奈
老公呀！！！
感觉小五郎真的很像
哈哈哈，能看这么多部已经是勇士了。
魔法少女伊莉雅剧场版没伊莉雅
？？？
老婆饼里没有老婆
这是斯别克吧。。。
伊武雅刀
草
还差一期哆啦A梦呢？
屈人之威！强手裂颅！叹为观止！蓄意轰拳！
哈哈哈哈哈
寄生兽不错
啊
1W3的人同时在看
啊 肚子好饿啊
0.
.
真人版钢炼和巨人真的灾难
喰种还行吧 我感觉的话（
13368
.0
还有下半辈子？
一
小蘭本來就最難演的
.00
瓶子里没水
哈
这船也太小了吧  游轮？
.0.
很有精神！
没有剑心
仿佛看到了初中第一次演讲的我
园子还挺可爱的
舰长室没舰长
0巴巴爸爸把
直接重生选择英雄
没想到吧
鸣泷
青椒肉丝没有肉
来了呀
哈哈哈哈哈哈哈哈哈哈
把他们都拖下水
桥本环奈？？？
哈哈哈哈哈哈哈哈哈哈哈哈
+
浪客剑心真人版是真的好看
00+
动画不也常这样吗
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
爷青回
没啥毛病啊
致命节奏
拿bug修bug...真的绝了！！
大哥大漫改的神
！！！！死亡笔记真的超级好看！
屑魔女赛高
突然发现这个侧脸和瓶子挺像的
我是大哥大不错
？？？？？tma
0.
TMA好评
中国的话，我觉得我和我的祖国的冬冬小演员可以演出世故感
叔
三选一
一万三多人
浪客剑心，永远的神！
我栗子超帅
狂赌之渊还行
?????????
鹈鹕教授！你不好好研发药品，搁这来了
抑 扬 顿 挫
爷青回
爷青回
胃您导航
死亡笔记牛逼！
经典三选一
爷青回
浪客剑心是真好看，无论是动漫还是真人，特别是砂糖，演技牛逼啊
哈哈哈哈哈哈哈
来了来了
tma？
我就饿了，咚咚咚！
好，很有精神
哈哈哈哈up主吐槽太搞笑了哈哈哈
伏拉夫哈哈哈哈
五郎叔咱今天吃啥？
教导主任
肚子饿了
爷青回
不行啊，这个目暮警官脸不够圆（狗头）
《辉夜》
666
今天我们要吃小孩火锅 
来首China 2
不是有小兰嘛厕所都能跟着去的那种
我被义不容辞可还行
哈哈哈哈哈哈哈哈哈哈哈哈哈
本格推理里的经典警察
伊利亚剧场版没有伊利亚
镜子！
很有精神
这个操作没问题啊，保护了学生，
专业
草
我觉得女高可以
这个角度有点像小明哥
hhhh
船长好像是非自然死亡的所长啊
织田信长？！
森下下士
14403
是还没有赵本山化的小栗旬
哈哈哈哈哈哈哈哈哈
哈哈哈哈哈
冰菓
这个目暮警部没有另一集真人版那个演得好
哈哈哈哈哈哈哈哈哈哈哈哈或
我饿了
碧蓝之海不错
死神 火影  JOJO
白色巨塔串戏
牛
jojo可以
哈哈哈炸弹你装了个网卡笑死我了
哈哈哈哈哈 秒啊
有小兰京极真还用保镖么？
今天吃新一火锅
哈哈哈哈哈哈哈
大家好我是will
？？？
广濑章人竜王？
大河赛罗
爷青回
鸡婆大师
草。。。我。。。唉。。。
哈哈哈哈哈
瓶子君152没有人521
格力
格林公式?
柯南真人版不错的，小栗旬帅啊愿意很漂亮了
哈哈哈哈哈哈哈哈哈
学校校领导讲话
好像李成儒老师，，，
啊马冬梅 （有点耐看
当年看，还行啊。
今泉当警部了(doge)
死亡笔记  真的太好看了
这个还是不错的
\\\\\\\\\\\\\
秒啊
爷青回
浪客剑心也就是九分原作改成了七分
这个毛利真的演的不错
哟西！很有精神
这不是箱根的观光船吗，我还坐过哈哈
TMA草
怎麽長得像小五郎
爷青回
真正男主
showmaker圣经
吼吼吼吼吼吼吼吼吼吼吼吼吼吼吼吼
一定要点赞！！
被源赖氏佐田绑走了
找个真胖子好难啊
可柯南不就靠这些破案嘛
碧蓝之海永远滴神！！！
热乎的
绑架小兰？？？那真的可以尝试挑战京极真了
浪客剑心就拍的可以
浪客剑心真人版表示！我就是漫改界的神！！！
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈
哈哈哈哈五郎叔
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
23333333
菠萝
哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈
舒服
好道理
小五郎叔叔超级还原
爷青回！
寄生兽还行
啊，肚子饿了
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈
推理河里
完美还原没毛病233333
真人银魂除了夏亚其他都是垃圾
真人版第二部的宫野志保才是还原度最高的。。。
我当年就是看这个认识的小栗旬
hhhhhhhhhhhhhhh
一人血书求真正的修学旅行真人版
全场欢呼！
爷青春回来了
胡子才是灵魂
平野紫耀山田凉介都是杰尼斯的哈哈哈哈哈
这恒河里
哈哈哈
wc
听不见!
爷青回！！！
哈哈哈哈哈哈
哈哈哈哈哈
寄生兽好看
劲夫劲夫，全场欢呼
教授，你在干什么啊教授
目暮警官太瘦了，不贴合原著
热乎的！！！！
这个小五郎神似达利
哈哈哈哈哈哈哈神tm被生活磨平了棱角
小兰没有角，不贴合原著
23333333
爷青回
哈哈哈哈哈哈
新一=lsp
砂糖砂糖砂糖！！
还好这不是中国警察。
这很贴合原著
因为那几部都有藤原龙也
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
角呢？
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
SH513109SH+
眼珠子都快瞪出来了
太瘦了
马冬梅
爷青回，纪念
哈哈哈哈哈哈
园子是真的很还原啊
还是没逃过一炸
哈哈哈哈哈哈哈哈哈
新一的演员还是挺帅的
大原大二郎所长！
哈哈哈哈哈哈哈哈
耗子尾汁
理科生坠入情网，故尝试证明
这货肯定是绑小兰啊，没看过都猜得出来
这红色的外包装...鞭炮？？？
魔法少女伊莉雅剧场版也没伊莉雅呀
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
小学生约架都这么说
叔哈哈哈哈哈哈
6
银魂活了
泛式旁边没瓶子
小兰o(╥﹏╥)o我的小兰o(╥﹏╥)oo(╥﹏╥)o
来瓶子给我抓吧
这里的新一居然没有那么莽，动画不是都直接自己莽上去的吗
哈哈哈哈哈哈
不行瓶子
这个真人版我看过耶，好像有三集，有一级有小柯南
舰长室没舰长
李健！
……
哈哈哈哈哈哈哈哈
瓶子老婆
另外的14412位朋友好
经典三选一呗，不选难道直接证明题，那根本拍不了多长时间
美食家怎么来开船了？？？
哈哈哈哈哈哈哈哈哈哈哈
甲亢
瓶子妈妈爱你
新加坡Marina Bay
这不白色巨塔的混球医师
差不多的了
八个蛋虽迟但到
差不多得了
哈哈哈哈哈哈哈
徐锦江？？？？？？
7355608
woc
伊蕾娜！
绑匪没少拿她赚铃木家的钱
浅川梨奈
啊，雪莉
哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈
woc啊这（柯南原著党反复去世）
辉夜把我尬去世了
咋没红字
这要是承重柱是不是小兰间接拯救了大半个日本了
终于更新柯南了
笑
c，低端高中
哈哈哈哈哈哈哈哈
鹈鸠部长
鲜艳的~红领巾，飘~扬在前胸~~~
我还有这个小说
这样绑架犯就没人可绑了，你可真是个天才
kid……kid？？？
1分特效
哈哈哈哈哈
好！很有精神！
瓶宝必须有排面
