第一！！！！
无情铁手啊
楼下砂纸店：谢谢已经住起海景别墅了
五分钟！
说得对
大力出奇迹
手工uP家真的是什么都有呢
美容五件套
木雕师
五分钟热乎
哈哈哈
所以说这是个美食节目？
女巫即视感
美颜五件套
高端的食材往往只需要简单的烹饪
承包屏幕
五分钟！我出息了
！！！！！你使了什么魔法！！
毁灭吧
翡翠
亚克力板-1刀片-1
woc
我老婆
迷之笑容
妈耶，刚刚笑了一下，有点像做毒药的变态
没看见，我啥也没看见
蜜汁微笑 
五分钟
磨皮
经典老番
手锯钢板？
diyi
6分钟我要烫死了
终于等到你
刀：就挺突然的
重   操   旧   业
奇怪
NB
加热好就可以吃了
啧
费锯条
好家伙，钢丝锯锯铁板
下次一定（doge）
六分钟热乎
制什么？制杖！
哈哈哈哈哈哈哈哈
6分钟
硬核字幕
???
卡点，极度舒适
6分钟！火钳刘明！
暴力美学
上次这么锤的时候材质是金的
还不算晚
关上四分钟的大门
woc
哇！小心别砍到手啊
弃之，食机器
下次一定
up笑得哈哈哈哈
要腌入味
  精华  灵魂  神圣
跟玉一样
六分钟
四分钟
烫
光速换手套
哇
好了，可以吃了
这期有点费工具
锯条毁灭大战
出现了！是，是，黄金锉，据说这把锉刀用24k纯金打造，我只从书里见到过，太可怕了……
黑魔法
热乎的
虚晃一枪
弃之，食锡纸
这个颜色真的好漂亮
撒上面包糠
早
  ？  ？  ？
霸占空屏
这个up主家里真的什么都有诶
哇塞！六分钟！！！
献给三连
每次一定
六分钟
擀面杖：我承受了太多
可以喝了
白  雪  公  主  的  后  妈
有生之年
无情铁手
又到了组队偷手的环节了（1/∞）
原谅我不厚道的笑了
附魔开始
七分钟
哈哈哈哈哈哈哈哈
天呐这个歪嘴一笑
七分钟
回归本业
都是钱啊，这波奇妙
美容五件套
越来越期待后面组装的样子了
邪 魅 一 笑
火钳刘明
七分钟
？？？
这是坏了多少工具啊
7分钟温乎
乘包空屏
魔刀千刃
?
阴险汤姆版联名才浅
喝下去喝下去
有内味了
好漂亮的紫色
久等了
钣金
都是钱啊，这波起码五十
宁搁这儿烤牛棒骨呢？
明示一键三连
好了我可以拿来玩了
热乎
一   键   三   连
5分钟
哇塞
七分钟我出息了
一键三连？
-3
一口闷，干了xdm
我靠，锯片都给据没了还是2个
这样，我们就得到了一根烤大骨棒（doge）
这一步是做什么呀
钢板：是不是玩不起
线锯-1
有种黑暗魔法师的感觉
烤糊了
给我整一口（发出白嫖的声音）
新出炉的锡纸烤木棒
不至于
入味了
五分钟！
邪魅一笑，跟下毒一样
才浅：不投币就给你喝
撒点孜然，可以吃了
四分钟
工具破坏者
手工区的UP家里果然和美食区的UP家里一样
魔法
眼泪从嘴角留下
《气急败坏》
气急败坏哈哈哈哈
吃硬不吃软
8分钟
弦：兄弟，我也裂开了
一次性模具
承包空屏
下一丕定
美食区up
嗦一口（doge）
这表盘有个一键三连就离谱
八分钟 热乎
没人？
炼金术士
金杖の诅咒
锡纸烫头
哈哈哈，这次一定
是你，悟空的金箍
劈歪来了。。。。。
明示三连
仓库里的币是三位数，马上四位
擀面杖不是这么用的啊喂
八分钟，好巧。
梦回金工实习
性感才浅，在线调配抹茶味奶茶 
可以吃了
八分钟，好烫啊
7分钟
让我们来，，一斧子把他劈～~~开
细节啊哈哈
奥特手镯（幻视）
？烤骨
才浅的踩点一如既往地优秀
九分钟 好烫
稳定木？
锡膏！
？？？？
这一期损毁了好多工具啊
这糟糕的形状
九分钟我出息了
踩点舒适
好，可以吃了
出息了
！！这是美食节目吗？？
烤骨头，加点蒜蓉
好早啊我
烧烤（bushi）
看饿了
手工耿请求出战
磨鬼上线
锡    纸    烫
经典
太美了吧！！！！
烤牛骨髓
致   死    量
烤15分钟便可食用
13分钟
九分钟有点烫嘴
才浅的魔法药剂课堂
一键三连。下次一定？好的，下次一定
还热的
大骨头
美食区up主 
来干了这杯直接升仙
弃之，食烤箱
我正在嗦面，刚好弹幕上飘过一片嗦一口...
逐渐暴躁
诸事不顺
逐渐暴躁，用手掰
左手戴，右手拿
好哦
爷青回！
强行♂掰弯
可以吃了吗
装备升级
才浅
十分钟！！
4分钟
不得不说线锯真的容易断
魔法少女棒
最简单的“食材”往往需要最高端的操作
进入耿哥领域
我靠
四根哈哈哈哈
啊这
【  \
十分钟
邪魅一笑
损失惨重
“钢笔的制作流程”
烤肋排
热乎
哈哈哈哈哈哈弹幕突然消失
11分钟
十一分钟
还会电焊？，请问你还有什么不会的？
 小鸟伏特加 
最早的一次!
这才三分钟你想有多少人
这种一般要在车床里加工
他急了
木（金）直中绳，輮以为轮
十一分钟
哇哦
已三连
热乎的
这部分还是线切割来的好。。。手搓这么大钢板想想手就疼。。。
工具，危！！！
陈师傅结束了她忙绿的一天，准备考个烧烤.......(doge)
輮以为轮
逐渐离谱
磨牙棒
果然、金属活儿还是要看我手工耿
上烤箱，上下火180度5分钟
就这活，得交给手工耿来，正好来个梦幻联动
才 浅 厨 房
锯子：危
"锯子：没想到吧,刀子我去陪你了。"
热乎的！！
豆汁
这是铝板
虽然看不懂，但是我大为震撼
烤肉没孜然？差评
绝命毒师
带的左手，用右手拿可还行
焊锡
这是用了多少工艺啊
十分钟
十分钟
还挺烫手的
看到了金工课的自己 一节课断了起码十根 我恨
紫——光——檀
五分钟，热乎
这就是手工内卷么，耿哥焊工也在干钣金木工
 10分钟热乎
六分钟，热乎热乎
十分钟烧嘴
笑得那么开心
手套呢 注意安全呀
又开始了。上次放里面的还是根玉米棒
十一分钟，热乎的
12分钟，好也
磨皮
盐酥木头
坚持住
砂纸厂：来生意啦！！！
钳工表示很淦
热热还能吃
巴啦啦能量，仙女棒
芜湖
热乎的，新鲜的
6分钟凉了
仿玉粉
重来
不知道为什么有种赏心悦目的感觉
热乎的
大佬NB
稳定木吗?
天赐匠法精心锤炼
承包空屏
阴间滤镜
14分钟！！！
没有硬币不然必投
阴间灯效
14分钟。
一口闷
才浅，著名木匠，刀匠，金匠，银匠，胶匠，铁匠。。。
滚烫！
-1-1-1-1-q
锯子断了是用力偏了
吼吼吼
十三分钟，热乎
14分钟
每人发弹幕的话就我发吧：才浅NBNBNB！！！
这是银吗
15分钟凉了
才浅卡点一直可以的
牛啊，撸铁
下次丕定
颜色棒啊！
我裂开了
今天我们不做爆米花了，做玉米棒子吧(狗头)
承包空屏
应该是AB胶
c断锯条直接爆炸
15分钟！
才浅np
热乎的
这个是松木吧，跟我砍得时候一模一样
好闻吗？
关上15分钟大门
抽气泡
16分钟？
好家伙技术齐活了
钳工
16分钟热乎
还是这玩意好用
这个男人为何这么帅
手工耿请求出战
这样，一瓶“工匠”魔药就配置好了
辛苦
十六分钟，好烫好烫
前面问黄金权杖的看简介
？？？烤箱
热乎
17
开始这么久了还没说过话
原来钢笔那期是为了给这一期做铺垫...
附魔成功
出现了！美颜5件套！
好早
折纸(铁)
16分钟 ，还有点热乎
工具-牺牲
今天才浅这么高冷的嘛
线锯-1
锋利Ⅰ
您就是斯内普教授？
厉害
我看不懂，但我大受震撼
热乎
折纸(铁)
17分钟
线锯-1
烫
爷青回！剑！
我先来：重操旧业
应该叫贾兄来砸
熬煮至入味
像是在进行什么神圣的仪式一样是怎么回事
截屏成功
这次一定
桌子HP-100
你可以永远相信才浅的卡点
18分钟，我出息了！
跟上次钢笔的步骤很像
金工实习
18分钟，热乎
不务正业の擀面杖
你干了，我随意
18分钟！！！，热乎
回归本行
才浅制杖啊
19分钟!第一次
下次一定
线锯-2
成本巨大
熟了熟了
懂了，这就到才浅楼下卖砂纸
18分钟，还算热乎
5分钟
单手剑剑肧(bushi)
可以吃吗
19分钟芜湖
爷青回
二十分钟热热
大力出奇迹
二十分钟
20分钟还能吃 
木头已经满足不了他了，要开始切金属了
20分钟
二十分钟！！
第一次这么早
才浅太难了，快三连支持他
关上二十分钟的大门
热乎
有点东西
？
21分钟热乎
化学课代表呢
亚克力板：请打开麦克风交流
回归正业
二十一分钟！
何不用激光切割啊
 不熟悉的操作
温润如玉
重操旧业
热乎
这不三连可还行
简介:金杖制作中
22分钟！！热乎
腌制成功可以吃了
22分钟
他还是那么喜欢踩点
22
才10分钟就已经1w多点赞了
就我一个人感觉bgm很空灵么
热的
先缓慢放气，直至…
美食区up主
woooooooo！
23分钟，我出息了
刀——片——
卡点好评
准备开吃！
？
木板：大哥有话好好说
真·磨鬼【doge】
5分钟！！！
真就损失惨重
卤木柄
第一次前排，热乎的
干杯
快呼叫手工耿
25分钟
莎 普 爱 思 
厚礼蟹
24min前
想到金工实习也剧坏了几根…
美容五件套
卧槽这面刀剑墙
25分钟，热乎
25分钟！
刀片：我裂开了
烫烫烫烫烫烫
233333
蒸锅
热乎的
23分钟热乎的
22分钟，好耶
来喽
原来还挺烫的
二十五分钟
终于回归了老本行
鸡肉味，嘎嘣脆
美颜五件套
26分钟
吓我一跳
歪嘴战神..
回形针？？？
好像做菜哦
上烤箱
26分钟
鬼知道这个笑容我看了多少遍
钳工
今天刚刷完刀剑神域就看到了！
可惜币刚投完，晚了十分钟
哈哈哈
美颜套装
三连给了看着好辛苦
锯钢板不要用钢丝锯啊喂
来增加弹幕
24分钟！热乎
下次要不要做一把松籁响起之时
美颜五件套
腌制成功可以吃了
温润如玉
这玉石可以戴脖子上吗？
25分钟热乎的
如法炮制
才发现刚十九分钟！
杯壁下流
咳咳咳咳
隔壁小孩馋哭了
还好还热乎
宝刀库
小心翼翼的劈开
抹茶
28分钟  热乎！
29分钟 热乎
所以啊，才浅很容易受伤的，我好怕忽然划出一大口子，三连了哦！才浅在做道具的时候一定要小心！
好看
感觉手工耿可以帮你打造一套工具
29分钟出息了
感情深一口闷
钢丝锯锯金属可太草了，通用技术这么写是要扣分的→_→
想要背后那把善e的刀
逐渐暴躁。。
颜色好看
热乎的
30分钟
腌制入味儿后进烤箱烤至金光就可以吃了
才浅终于回归正道了
磨皮五件套
格格巫啊……
又搞稳定木
哈哈哈砍歪了
很    润
美食博主家真是什么都有呢（doge）
这工具用的有点全啊
稳定木！！！！！！！！
好家伙
钳工断锯是很正常的
这次一定
老北京鸡肉卷
猝不及防
同款烤箱（）
梅开二度
混～合～在～一～起
哈哈哈哈哈
暴躁.jpg
酒吧调制酒
变色
热乎
稳定木啊，这是
烫手
额。。。。。
鬼见条
I?
碳酸蓝莓汽水
才   疏   学   浅
不忘初心
失蹤人口回歸
33分钟
真·核废水
三十分钟！
烤肋排
这期太费工具了
哦吼
紧箍咒【bushi】
这是超能手镯有了它你就可以战胜任何太阳怪兽
下次一定
阿婆主记得带好口罩。粉尘防护 
买它，买它，买它，给女友用！
嚯，热乎
焊锡
气  急  败  坏
几秒就多了四千点赞
成本飙升
34分钟，哎呦，不错哦（doge）
腌 制 入 味
制杖呢
三十五分钟！
还能吃
哈哈哈哈哈哈画风逐渐走偏
稳定木
擀面杖的异类用法
线锯：这一点都不幽默
魔法博主家真是什么都有呢
这炽热的手感
我感觉是up想换新的武器了
宝友，这不兴戴啊
钳工实习
36
上上周才结束的钳工实训（哭）
37分钟
弹幕养多点在看，现在才2700条弹幕，不急～
你需要一个砂带机
36分钟好烫
阴间配色就lp
邪魅一笑的那个笑死了
为了啦啦啦啦啦
38还能吃
美颜五件套
贩剑吗（doge）
爷青回!
我是他楼下卖锯子的，现在已经开上兰博基尼了
冰魄剑？
预测最后还有卒不及防
同款苏泊尔烤箱哈哈
逐渐暴躁
逐渐超纲
同款刀
越来越暴躁了
38分钟
当你戴上了它，你将不再拥有凡人的身份
美食up家里真是什么都有呢
火钳刘明
线锯：草（一种植物），两次了！
我以为滑到手了！！！
刀：我裂开了
35分钟，凉了
39分钟，凉透了
这次一定
40min整！
真就从头踩点到尾
金杖制作中（1/200000）
我没开弹幕？
味道相当不好闻，别问我怎么知道的
41分钟，我出息了
承包后面的魔刀千刃
我还以为要给擀薄呢
进度条告诉我事情并不简单
41min出息了
我是他楼下卖砂纸的，我已经准备买汤臣一品了
爷青回
来早了
有以前内味了
烤骨
这次一定
这期有点费工具
专业
美颜五件套
我好像在一个美食视频里看到过类似的操作
莱莎的炼金工房（doge）
钳工一生的痛
稳定木制发
30分钟！
好可怕
44
“一键三连”
搞个线切割吧
其实可以买薄一点的亚克力板
笑死，脱模火葬场
我是一个盲人，谁能告诉我屏幕上是什么吗？
勇士牌砂纸
44
美，柔
紧箍咒
01
四十五分钟啊
45分钟
铁片
美食博主家真是什么都有呢
樱花！
才浅工作室
46分钟，我出息了！
老大，赶紧去四川三星堆博物馆报道去。人家可等你啊！^0^
这次一定
哔哩哔哩干杯
热乎的
疯狂暗示
现在是烧烤时间
哗啦啦啦啦
热乎！！！
高温烤制十五分钟
这个步骤可以参考玉米秆
47分钟，奈斯！
？？？？？？？？
哈哈哈哈哈哈哈哈哈哈哈哈哈
磨锤子的痛苦经历
48分，凉透了
来了来了
真正的才浅厨房
擀面杖：我尽然还有这功能？
？？？
装备慢慢的专业了起来
哇哦
钢板吗
好耶！
一看就很香
来的早啊
裹上面包糠~
不至于
50分钟没了
50分钟
这期好暴躁啊
bgm逐渐暴躁
豁扔豁扔
工具铺老板第4套房也下订了
杀人越货吗？这是！
怎么不撸紫檀了
注入灵魂
出现了 东方美容术
这是在给做金杖做技术储备吗（doge）
五十分钟十万播放
砂纸区UP主(dog)
【金刚】进入直播间
50分钟破3万点赞，不愧是你
想看虹猫蓝兔里面兵器的举个爪
金属！
兄弟们，我一开始就感觉不对劲了，要跑吗
看饿了
52分钟完犊子
楼下的人来投诉了
做剑祭刀
调酒师
先干为敬
真●黄金搓
人肉机床
香醇肉味
这一期成本好高
逐  渐  抄  钢
要去楼下卖锯子了
我不会问你味道怎么不好闻的
53分钟
美颜5宝
金工实习，现场直播
多放辣
又断
早
美颜5宝
这是玉吧
美颜五件套
烤骨
关上54分钟的大门
楼下工具铺老板第5套房有盼头了
不，他制杖╮(‵▽′)╭
此时无声胜有声
55分钟
锯子：你猜前面刀子怎么想的？
给他以前的视频再投两个币让他买新锯子
不是紫金檀，爷青结
46分钟，热乎
《木匠》
神经病，什么都能想歪
猫和老鼠诚不欺我
热乎
好家伙
锡    纸    烫
消泡？
想起了 猫和老鼠
美食区博主才浅
叮～打五把CS GO
猫和老鼠
成本巨大
叮～打五把CS GO
美颜五件套
静夜
烫死了
制作成本巨大
烤  骨
锯子，危！
槽糕的形状
此部分艾特手工耿
特制药剂，好喝！
硫酸铜（doge）
60分钟，热一热还能吃
找手工耿代加工哈哈哈
59分钟，热乎
擦掉擦掉重新来
一小时，来迟了
有电动工具哦
好像在弯卡环
您就是魔药课教授！
同款烤箱
才浅做剑居然有人刷下次一定【doge】
爷青回
一小时
一小时！热热还能吃！！！！！！！
好家伙~
美食区up
擀面杖:你礼貌吗
三连在看
ber~
爷青回
线锯锯钢板
哈哈哈哈哈哈
《问何为物理变化和化学变化》
擀面杖，
亚丝娜的剑！！
bgm可以
登龙剑？
小焊
成本极其巨大。
爷青回
碳化
先赞后看，养成习惯
你还在用小钢磨吗？
干热灭菌法，135-140摄氏度灭菌3-5h
后撤步！7777
请给我一把祭礼，蟹蟹
↑要不你俩打一架？
紫檀木没了
你怎么什么都要踩点啊？？
那么代价是什么古尔丹
看饿了…
差点以为直接上手。。
整个昊天锤如何
54分钟
手指铁做的
这剑…很润
感情深，一口闷
新鲜
想起我们实训了
亚克力
豁了豁了
《无情铁手》
腌制入味
重操旧业
线 锯 锯 铁 片
一小时凉透
技术真高
一小时还热乎
一小时
这个颜色绝了呀
全程唯一我会做的↓
一小时
金工实习  哈哈哈
逐渐暴躁
磨锤子
越来越离谱[dog]
苏泊尔打钱！
经验+1
一小时勉强还热乎
腌渍入味
发光二极管
紫光檀卖完了？这是
哈哈哈哈哈哈哈
乱开黄腔的人更糟糕
逐渐超纲，愈发离谱
爷青回
我觉得可以用一下自动化的工具
我看的是美食博主吗
一饮而尽
nb
8万
工具牺牲的挺大呀
稳定木
这是稳定木吗
工具消耗巨大
总有种转职炼金术士滴感觉了
手工耿：焊接这事应该交给我来干
py了
@手工耿
这次一定
热乎
这种回归才是弟兄们爱看的啊
不知到的还以为烤肉呢
弹目呢
一小时，热热还能吃
激光切割吧 不贵 哈哈哈
一小时，热一热还可以
1小时
磨皮五件套
热乎的，1小时
快进到才浅开军工厂
1小时光我来晚了
看这剑胚突然想起了虹猫蓝兔七侠传
买不起紫金檀，攒钱买黄金去了，为了黄金杖
好厉害
量产的前奏
一小时
装备差点
牛皮
一小时 舒服了
你是怎么做到的
搁楞搁楞
萨茹曼
我绝对没有看到那四个字
战神老爹的混沌双刃不配有牌面吗
闪烁之光不是圆剑吗
看着木屑居然情不自禁下意识的对着屏幕吹了一下
烤    骨
亏了亏了
好家伙
邪魅一笑
出锅了
卡列卡列哒！
很    润
原来是自制低配版紫金檀
优吉欧安排一下？
提前牛逼
不少，没空发弹幕
北陆单手剑原胚
金杖呢
一小时热乎的 
一个小时，凉透了
作为一个手工去up随身携带一个擀面杖合情合理(手动狗头)
杯壁下流。。。？
怎么看着像锡膏
梨花开山斧
别崩我脸了
印尼宽带
1小时，还热的
就这不给三连我都不好意思点进来
钢笔是玉米棒子啊
一小时，放岩浆里热乎热乎还能吃
才浅你咋不制杖了
一小时
烧铁棍
爷青回！
这是泡菜嘛
升堂！！！！
制杖一定
真的好像小时候虹猫蓝兔的周边玩具
磨光机不香
哇！
这把刀积聚天地之灵气而铸造！
爷青回
关上一小时的大门
已经4.5万赞了
关上一小时的大门
一口闷
这才是我喜欢的才浅，黄金面具就爷青回了，和之前与某低俗up混的那个才浅我可以忘掉了
热乎
丝滑
高鸭国
又是你
又开始了
祖传五件套
一个小时
北 陆 单 手 剑 原 胚
紫金檀什么鬼，分明是紫光檀
看看我刷到了什么
机械专业磨锤子欢迎您
烤木把子
金属还得手工耿来
嗯？
锤把
热乎
第一次啊
烤焦了
烫嘴烫嘴
老本行
伤敌八百，自损一千。
烤玉米
钢板联系用电火花线切割
这不是做稳定木吗
焊锡？
每次更新必是良作
怎么不用砂轮
是时候准备晋升仪式了
这不是电焊，是焊烙铁，普通人学半个小时左右就会了，以前参加比赛时用过，不会看错的
费瓶子
热乎
钳工实习
如果用它来摩脸，应该会很光滑，就没痘痘了吧
爷青回
一小时热热该能吃
我看不懂但是我大受震撼
众筹买加工中心
骨香四溢，趁热赶紧塞塞塞！
阴间滤镜
我睁大了双眼
才浅实验室
熟了
通识者序列6   工匠魔药出炉！（现称机械学家）
危险动作请勿模仿
???????????????????
热乎
还热乎？
还有人记得执杖吗
盲人又不瞎，不会自己看吗？
用银更好
1小时！
1小时
擀面杖：你不能为了视频牺牲我呀！
淦，吓我一跳
接下来给他们抹上果冻
先投币后观看，才神视频好习惯
卡点太舒服了
热乎的
这次一定
手工耿专业
一小时
不讲究，研磨膏不搞一下
hhh
梅开二度
善逸的我做了一把
打五把CSGO
太急了，老师不气死
牛奶果冻大功告成
一小时
这事白铜板，好贵的
boom
这样一杯蓝莓气泡饮就做好了
可爱坏了
妈见打
每次一定
之前我去磨刀千刃的碎片就用了14根锯条，也特废工具
这长长的看起来像是***
腌制开始
评论为何4444
 有鉗人
终于做正事了
裂开吧哈哈哈
传统艺能
他急了他急了
磨鬼本鬼
卷起来了
等等！你确定没有重复使用上一次的玉米杆钢笔！？
这卡点看得真舒服
这次一定
我叫磁力棒
不愧是才浅，一小时20万播放
新观众别在这刷看一下以前的视频吧
附魔
都没见过
非洲钣金
笑死，把图纸砍裂只能斜着重画
他卡点一直可以的
一小时
神锻国第一神匠:才浅
别这样，要竖直着切啊啊啊啊
1000目
前方高能预警
宝友，这可不兴盘啊
锯子:你看我像是干这活的吗？！！
富人用量
忽然想起一个词：削泥如铁！哈哈哈
后边那个墙上的是我的梦想
序列2，奇迹师
2小时热乎
说到超纲，2021广东数学中考，我哭了
刚想说锯子质量不错
一小时
一小时热乎的
诺
序列2奇迹师药剂，制作完成
先赞后看
日常先投币再看
才浅的坚持就是做手工呀
先赞子看月入百万
1小时
爷爷你关注的up主更新了
哈哈哈，笑死
一小时
这声音无限舒适
哈哈哈
美颜磨皮五件套
哈一口
@手工狄
ohhhhhh
才意识到自己长个大嘴看到这
还有化学实验，调制魔药
5255885
讲个笑话，高产区up主（doge）
一小时还能吃
三连再看
墙上是我的梦想
好家伙 克莱因蓝
小时候学校门口奔雷剑长虹剑
1小时热一热还能吃
所以，古尔丹代价是什么
手工
一小时
我连这个都做不出来
美食区up主
美的打钱
我在他家楼下卖砂纸，我已经住上别墅了
一个小时
亚总！！！
金工实习
厕纸
钳工告诉你，这不能横着锯，容易跑偏
我的制杖呢？
这次一定
没抽气泡？
感情深一口闷
前面后撤步的笑死
你也是诡秘之主？
才浅大磨王
三连在看养成习惯
刮痧
邻居:你礼貌吗
搁楞搁楞
他可以一直踩点的
致死量
每次一定
上哪买的？质量那么好。
我以为是弗耶戈
这就是炼金术吗？i了i了
这次一定
考古学家
拉花锯用于木工QAQ
为啥不用银，又不贵
提前卧槽
钢丝太细了也还原不了啊
下次做独眼大宝
弃之，食才浅（doge）
？？？？？？？？
干杯
这期好费工具
才浅这设备比我学校实验室都齐全
美颜五件套
魔法时刻
手法逐渐暴躁
為三星堆權杖作準備
嘎啦嘎啦的骨头棒？
黄金挫！
不至于吧
厉害
梦回金工实习
热乎
今天没币子了 明天来补
制作成本巨大
吓得砂纸店老板赶紧再开个五金店
这是 工匠 好吧
踩点好评
才浅牛逼！
饿了
耿哥快乐板。
卡点
妈见打系列
害怕
真·折 磨 王
《气急败坏》
我直接举报前面红字
热乎的热乎的
烫嘴
五金店老板笑出了声
这是为制杖做准备吗？
下车
爷青回 
非凡药剂
买个线切割吧
这次考虑考虑
这都能卡点
哇、】
来迟了
调酒师
爷青回！
卡点真好
考（烤）古（骨）bushi
饭熟了
先三连再看
制杖呢
金杖
爷青回
好害怕刚刚又断一个
霍格沃茨魔药课特级讲师
美颜五件套
？？？
腰带？？！
踩点
不加点酱油吗？
前面魔药那个老诡秘了
男版莉兹贝特
啊
真不错！
楼下砂纸店：度假，勿Q
烤箱：等会！你干嘛！你别乱塞！
注意手套哈哈哈哈哈哈哈哈哈
这次一定
绘画区up
蓝色生死恋
才浅:我不礼貌，我学士帽
心疼工具
进度条没那么简单
不制杖吗？
想要永恩的刀
我是他家楼下卖工具的！我现在已经住上尚汤一品了
摩擦摩擦
隔壁二哈馋哭了
五根链条，淘宝才10块钱包邮。
刀：你礼貌吗
边角料给我吧
能不能像以前一样不要露脸啊
2小时，不能再吃了
俺也来
+
两小时！！
有生之年
烤制入味
为啥不外包给耿哥呢 
整那么多，卧槽就完事了
他踩点一直可以的 
打磨中.......
刚上过钳工，这给割下来老费劲儿了
混合在一起
损失惨重
两小时！
木头:是不是玩不起?
亚克力板？
硬核求一键三连
有生之年
国际领先的制痰工艺
下次也丕定
先拿锉刀挫一下
描个边
继续搓
黄金调酒师
冻上就是旺旺碎冰冰了
先固定
厕纸
嘛见打
他以前对老婆也这么做过
才浅怎么老露脸，爷青结
似曾相识的一幕
全员裂开哈哈哈哈
才浅辛苦了
打电动的声音
先看砍几刀
卡点区up
同款锯子）
爷青回
好家伙，一个视频坏了俩
好好好
剪辑区up主
这是可食用色素，可以吃的
稳定木啊
加下温就可以吃了
这两瓶是眼药水，能滴的
用魔法水球附个魔
天哪成本太高了
近日，某国外小伙在家……
哈密瓜味棒冰
2.0的304不锈钢
请不要在麻瓜面前使用魔法
鬼畜区干活了
烤排骨
黄金权杖呢？
那一天，才浅终于记起自己的老本行：贩剑
明日奈老婆
首页通知书
两个小时，我出息了
终于又炼剑了
终于做jian了
这个不上手磨机就离谱
2小时
一键三连
这是想移民翻车区吗
成本仅次于金面具
烤骨棒
梦回金工实习磨螺母
现在好像以前那种虹猫蓝兔七侠传那种荧光剑玩具
真的绝 剪视频还做了踩点 才浅很注意观感的细节 每次都是
没个电动的吗
蛇院优秀毕业生
笑死人家都是用透明胶 你非要用热胶枪
热乎的
两小时放熔岩里热热还能吃
高端的食材往往只需要最朴素的腌制方式
耶
爷
看进度条感人
背景墙帅
美颜5件套
蜜汁微笑
2小时，都凉透了
后撤步 77777(●—●)
一饮而尽
你需要一个极客匠的车床
手法暴躁 哈哈
来了来了
美颜四件套
热乎！
两个小时还热乎着呢。
玉米棒？？？
弃之，食大便（了）
爷青回
磨到卷刃
线锯的噩梦
做菜刀【dog】
爷青回
《钳工》
手有点没劲了，能歇就歇一歇吧，我们还是等得起的
钳工
宜家同款廉价擀面杖
又造剑！我喜欢！
刀：我裂开啦
请问这钵钵糕可以直接吃吗
买台线切割吧…
3小时
不要在呆瓜面前使用魔法！
踩点太多
我来发弹幕
北   陆   单   手   剑   原   胚
3个小时，还有点烫
仙人掌汁！
厕纸
天使药剂
币怎么比赞少了？
上次没给，所以下次一定
爷青回
