视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1Jr4y1p79B,767901234,1,社科·法律·心理,1,http://i2.hdslb.com/bfs/archive/b9e7e962123ea9369ac1d5340921c1a59c392ea8.jpg,【半佛】跟素颜和解？笑了。,1649237023,1649237023,世界从来没有善待不好看的人。,5034522,356101,332198,117808
BV1QT4y1e79k,937768490,1,搞笑,1,http://i0.hdslb.com/bfs/archive/1365c8debcdb7c80035c32857480b3b957ff84cd.jpg,这一季，关乎男人的尊严！！！,1648830109,1648868700,点赞过30w 尽力更新下一期！ 游戏就是那么现实，落后的就没脸见人！！ 大家觉得下一个倒霉蛋的是谁？,7795523,743572,526182,140710
BV1wY4y1i71n,637899255,1,鬼畜调教,1,http://i1.hdslb.com/bfs/archive/3bb8ab748a771006cfb29550dabd81d8937d1ef3.jpg,文 坛 噩 梦,1649130933,1649130933,"好久不做鬼畜rap了，再次感叹一下，拼字真累......
调音\视频：@桥北小书生  
填词：@叉叉鸽鸽  
BGM：BV1FX4y1L7Rj（已授权）
余华老师和莫言老师的作品都非常好看，推荐大家去看！
聊天群：712805739
————————
视频素材分别来自：
BV1Qq4y1w7F7
BV1Qr4y1D7ei
BV1D34y1X7E8
BV1SY411p7ub
BV1b34y1d7uj
BV1jb4y1J7Ea
《活着》电影",6653308,732448,340291,254795
BV1xa41147Q4,212763945,1,原创音乐,1,http://i1.hdslb.com/bfs/archive/b870adbcbfc2e8eae32daf5ed0d6839a65b59f36.jpg,独角,1648864811,1648864800,"独角
编曲：UnicornPhantom
绘画：UnicornPhantom
网易云：UnicornPhantom",3697220,415079,335155,293256
BV1wa411i7yw,212871595,1,手机游戏,1,http://i0.hdslb.com/bfs/archive/c3c61b5bc3ae70c4f4e31c8ded57cf06ec9eb442.jpg,为什么我的骑兵长这样？？？,1648829850,1648872000,太好玩了！！,6135642,412975,59194,39597
BV1di4y1Q7dW,552826512,1,美食制作,1,http://i0.hdslb.com/bfs/archive/01ab5e83448e4991defedda3c076b72b762af9e1.jpg,美食博主的翻车现场，全程极度舒适！,1649044832,1649044800,"全平台同名：绵羊料理
油管同步更新：https://www.youtube.com/c/sheephoho",5378526,368709,151666,32384
BV18Z4y1m7S1,382760683,1,单机游戏,1,http://i2.hdslb.com/bfs/archive/19665324f1a24612de7d9b2752751ad2a4e8a9b2.jpg,坏人,1648785649,1648785600,"【小潮team直播录像】
希望观众老爷喜欢这个系列！ 
素质三连，创作不易，希望你喜欢！",11575523,471231,169876,105449
BV1jL4y1j7rL,852937204,1,日常,1,http://i1.hdslb.com/bfs/archive/2dc52980291b247c15f07d4a135b8b78ea4a8f42.jpg,史上最难送的外卖！短短500米，我却花了整整3小时！,1649326285,1649326285,因为一次机缘巧合认识了这样一群特别的朋友，于是临时决定开启我们的“超级外卖员计划”第0期！第0期准备仓促，还请大家多多包涵。我想，超级外卖员，大概就是想送那些不可能的外卖，和大家一起体验各不相同的人生吧～（视频拍摄于3月初，近期这个系列无法继续，等疫情结束后，我们再开启，到时候，欢迎大家来下单！）,3565837,316194,277817,51394
BV1QL4y1L7dR,852820474,1,社科·法律·心理,1,http://i1.hdslb.com/bfs/archive/b02042887aab431eb7d7481c9f57f504d3b9d60b.jpg,【罗翔】同学们也过愚人节吗？分享我的愚人节故事,1648785540,1648785540,大家今天如何过节呢？有被朋友们开玩笑捉弄吗？,2833856,318893,99229,24813
BV1X5411S7JG,467817789,1,校园学习,1,http://i0.hdslb.com/bfs/archive/b0595c0ad9b60ac0a199ffc8d68f623d03b34e94.jpg,我感觉你状态不对，我想拉你一把,1648779953,1648779953,-,6173704,308505,67853,94147
BV1QA4y1X78d,895489155,1,短片·手书·配音,1,http://i1.hdslb.com/bfs/archive/a3496c732c096f92f2bbe9556524e767bc9b93d3.jpg,《 你 好，六 耳 猕 猴 》-无间西游大结局,1649218203,1649218200,"火焰山篇1集BV1BP4y1g7vg 火焰山篇2集BV1Gr4y1B75D 火焰山篇3集BV1CF411W7AD
没看过的小伙伴也可以从第一集：BV1364y197Ac开始看！！
不知不觉无间西游系列已经更新十个月了，说实话，无间西游真的是个很意外的作品
因为起初我只是想做一个玩梗的系列，但是没想到这个系列这么受大家的喜爱
所以就阴差阳错的一直坚持着更新了下去，这期间，我们收到了很多观众的好评
一直是我们更新下去的动力，呃……当然也受到了一些建议，督促我们更好的完善剧情
但今天十三在这得很遗憾也很高兴的告",4253137,267910,192227,81537
BV19r4y1H7yc,767845612,1,动漫杂谈,1,http://i2.hdslb.com/bfs/archive/378dd139421000837a9239d31f08f5e1f89cf6c0.jpg,嘘，这可不兴说啊！2022年1月新番完结吐槽大总结！【泛式】,1648899450,1648899450,2022年第1季度新番完结吐槽！爆肝了好几天！求三连求三连求三连求三连求三连求三连,3460161,256616,122136,43899
BV1BY411J7hd,255292917,1,手工,1,http://i2.hdslb.com/bfs/archive/f2858638889e1c635b0c3fde597e2ca316a3b159.jpg,很多朋友好奇，我视频里经常出现的老虎是哪里来的，当然也是自己做的。,1648812753,1648812753,稻香（周杰伦）,3625445,318248,74156,17515
BV1c5411U7mF,467982355,1,日常,1,http://i2.hdslb.com/bfs/archive/b612dc0543162ff7ca506fee632a6e2d1e2a15dd.jpg,喜欢云堇，这拦不住的 4K,1649248228,1649248227,"BGM：兰亭序
摄像后期:@网管菌  
后勤：@-沐梨  @·可乐糖果·  @摩羯老狗  
场地感谢豫园",2375372,214366,82505,64255
BV1yT4y1e77m,937778135,1,手工,1,http://i0.hdslb.com/bfs/archive/b29111394df258156b9f4332571cf7c0293900a0.jpg,教程｜用表情包做的小机关手帐立体书｜请大数据推送给每一个疫情被封的人,1648944017,1648944000,"之前看了艺术家：paper paul 的表情包贺卡，超级心动，我研究了一下还原了一部分，做了这个封校日记哈哈
里面盖茨比机关参考up主：跟着上帝混日子
可以看看她的教程更详细～
BGM：Mykey - Why Baby Why
           AJR -  Burn the House Down",2538997,275027,8759,87684
BV1w5411U7bN,467980550,1,搞笑,1,http://i1.hdslb.com/bfs/archive/0c7ed4fd7df9c95794069d37d4f5f427b50059de.jpg,社死！偷偷在女友玩VR游戏的时候开b站直播！一万人看她跳舞？,1649238900,1649238900,这次直播居然还有意外收获…,3293081,232191,37860,9821
BV1r94y1o7cb,340302837,1,综合,1,http://i0.hdslb.com/bfs/archive/a817b2fe6b1c1a40ae53a5914ff36864c170b414.jpg,自制伍六七第四季4,1648978142,1648978142,"哈哈哈！粉丝陛下~我滴同人完成啦！
感谢小伙伴们一路支持，
也希望我们的同人能得到大家的喜欢，
纯手动绘制画面5000+，制作繁琐，
催更的伙伴们请多多理解哦~
跪求一键三连，爱死你们辣！",1770288,137145,62374,23490
BV1yZ4y1B764,382625919,1,软件应用,1,http://i2.hdslb.com/bfs/archive/000f4a98a3dc2948f319f1ccd7eb1fcac7b6cff2.jpg,中国人不骗中国人！全网最简单C盘清理攻略,1648706592,1648706592,你的C盘是不是又悄悄飘红了？想要清理又怕误删重要文件？你还知道哪些清理C盘的方法？快来评论区分享吧！,4176224,448535,259455,551910
BV1ta41147JZ,212767113,1,单机游戏,1,http://i0.hdslb.com/bfs/archive/d935660349a90fc2562a341926b8c2400167d9c6.jpg,一不小心，把B站玩坏了！,1648777765,1648777765,"本期视频是一不小心制作和上传的。

纯属整活！请勿模仿和学习！没有任何22娘受到伤害！",7652910,745678,39894,82424
BV1xu411i7MY,510320807,1,短片·手书·配音,1,http://i2.hdslb.com/bfs/archive/cbaf95e5f2e962d0b26ace9be88293607d73f05f.jpg,【OC/互动原创动画】入局【维维鲁耶 · 档案Ⅰ】,1648871533,1648871533,"呀，是你来啦！请坐请坐~(\\･ ･\\)ﾉﾞ┏━┓
这次的小更新是维维鲁耶的个人【档案动画】。和之前以“亮相”为目的的登场MEME动画不同，角色档案动画是在主线之外介绍角色设定的系列手书短片，类似于游戏里面的角色资料/个人支线。

这段时间我一直苦于思考怎么和大家介绍一下这位的角色设定，但是无奈文笔实在是太烂了。突然我想到：“直接把观众绑起来扔到对方面前不就行了”，毕竟一个人的性格和谈吐只有亲自打个照面才能感受到。
于是第一期的档案动画就突发奇想地以互动视频的形式诞生了。（你想的好啊，下次别突发奇想了）",1681477,208814,144865,139479
BV1HT4y1v7HS,937868765,1,翻唱,1,http://i1.hdslb.com/bfs/archive/e7eb1994e675409b299de2bb1d8cfbddd671427c.jpg,许嵩和米津玄师听完都沉默了,1648872730,1648872730,"对不起，我真的是许嵩和八爷的铁粉！！！
灵感来源：曹操点了一把火 BV1iY41137f6
大家喜欢的话记得三连和关注！！！！！这对我非常的重要！！！",4371859,356380,90354,87755
BV1uq4y1a7uL,595374094,1,MMD·3D,1,http://i2.hdslb.com/bfs/archive/57cb05e83391017116315731a7c6c4e5841a7c5d.jpg,“千万不要加入荒泷派！”——神里绫人如是说,1648796423,1648797255,"根据电影《功夫》改编。
借物表：
——————————
模型：
【神里绫人、荒泷一斗、可莉、七七、迪奥娜、早柚、女士、布洛妮娅、符华、派蒙、泰坦、八重神子】_by_﻿@神帝宇  ﻿ /﻿@观海子  ﻿﻿@米哈游miHoYo  ﻿ 
【散兵】_by_Impmagik / YYB Chi
【天理的维系者】_by_时の雨 / 米哈游
【夏彦】_by_﻿@pl筱米  ﻿/ 观海子 /米哈游
【希娜】米哈游 / 观海子 / 神帝宇 / 林槿 / firehoro
【公子】_by_韩曜辉 /﻿观海子﻿ /米哈游 
【",2202689,190441,86557,73799
BV1EY4y1H7Kf,640463902,1,搞笑,1,http://i2.hdslb.com/bfs/archive/a679ed3e14ad9a7b2e75dc7c162d29fde3d1b5f5.jpg,每次上网课我都感觉自己像一条舔狗,1649152166,1649152166,-,7940200,693944,10346,89440
BV1tF41137H5,297864335,1,翻唱,1,http://i0.hdslb.com/bfs/archive/07d81d2f5cb40633d8cbf4a264f89c35501096cd.jpg,【泠鸢】群青，但中文了！久违的翻填~,1648856093,1648873500,"久违的翻填~基本按原词意填词~
原作：YOASOBI BV1Yr4y1P73q | 填词&翻唱：泠鸢yousa | 绘图：126klym、horse_peace、Onion Ocean | 视频：沐可",2694796,259002,155470,125119
BV1M3411H7A7,425278220,1,搞笑,1,http://i2.hdslb.com/bfs/archive/b88b7e9766fa1f19545b376c4a4f094c749cdd8a.jpg,因为我相信，全都会好起来的,1648965426,1648965426,-,2005952,349403,45680,139522
BV1f94y1o7d8,340364878,1,MMD·3D,1,http://i2.hdslb.com/bfs/archive/c60e9efb771535e4ea850854ef819e7cc500214f.jpg,【JOJO】真·黄金之风CG(那不勒斯黄金男团）,1648895352,1648895352,"相关题材：JOJO的奇妙冒险 黄金之风
主角团模型：Licky QY
迪亚波罗模型：MZATI0
动作：Licky QY
绑定：Licky QY
场景：Licky QY
BGM:JOJO的奇妙冒险 黄金之风 《Fighting Gold》
动态设计，后期：Licky QY

年后回来整理文件的时候，发现自己两年前做的一些jojo模型雕刻练习，心生感慨，两年原来可以过得那么快，当时心想既然年后没什么项目进来，不然就用这些模型做一段动画呗，也没有什么啥前期准备，直接就开干了，纯属是自己给自己挖了个大坑，今天终",1043473,134937,110692,58172
BV1Gq4y1e7ND,595286800,1,日常,1,http://i0.hdslb.com/bfs/archive/c008b10f7316b672973192f5c4ea8cac9a6508e0.jpg,【warma】来一起上网冲浪！,1648785630,1648785600,"说是看有趣的网页，但其实好像什么都做了一些，这期视频变得像火锅一样了耶！
我的微博：_warma_",4214378,414412,360850,202169
BV1tL4y1L79i,852775556,1,手工,1,http://i0.hdslb.com/bfs/archive/256fe1839e70b008e5492561a5b0b29eadb0b3f7.jpg,我把春天做成了能吃的“樱花水晶球”【糖霜饼干】,1648888260,1648888260,花费了很多心思，设计了一个特别具有春天气息的糖霜饼干作品~希望可以自由玩耍的春天早点到来~,3312852,140156,47527,39597
BV18Y4y1W7TG,640364917,1,搞笑,1,http://i0.hdslb.com/bfs/archive/19fb5babb713f16c64f37e083af6b8f44069092e.jpg,生日上出现一个奇怪的人，好怪噢...再看一眼！,1649029182,1649048400,"喜欢本视频的多多三连关注！我们今后会多多出这种类型的视频！
视频点子是当天想 素材是当天拍的！可以说是下盲棋！
记得关注我的微博@风雨尘的十月
求关注求三连！求关注求三连！求关注求三连！求关注求三连！求关注求三连！求关注求三连！求关注求三连！",1926034,190113,34496,15040
BV1DY411J7Pa,255302712,1,短片·手书·配音,1,http://i2.hdslb.com/bfs/archive/4e87f345aba9d28714ed9b6f215fc53af7197631.jpg,【原神】“你们俩是一家人？！”,1648736922,1648785600,"不会有人受伤的世界达成了，可喜可贺
随便求三连qwq",3060475,228344,66409,88257
BV1iu411i7Nr,510354405,1,仿妆cos,1,http://i1.hdslb.com/bfs/archive/ff3b0f25656d460e9e15e29e32d38335c447f93d.jpg,【Kleiner Pixel】鬼灭之刃 雏鹤 Cosplay妆容教程,1648888715,1648888715,"请大家记得一键三连，评论和转发哦！(｡•̀ᴗ-)✧
用于业务查询: KleinerPixel.contact@gmail.com (仅限英文)",2123571,130267,22879,24611
BV1k94y1o7JD,340305056,1,影视剪辑,1,http://i1.hdslb.com/bfs/archive/4d673fd7cffb3bf441246c0423979a4ba32a44d8.jpg,这就是同一个公寓出来的演技，卧槽真绝！！！,1648907794,1648907794,"邓家佳 BGM：画离弦
金世佳 BGM：Bloom
王传君 BGM：只要平凡
李金铭 BGM：虹之间
娄艺潇 BGM：多情种
李佳航 BGM：桃花笑
孙艺洲 BGM：他的微笑
陈赫     BGM：游山恋
用心制作，花了很久找的素材画面，喜欢的可以点赞三连。
希望审核大大推一下",10736633,585478,35039,69548
BV1934y1s7rp,810366877,1,绘画,1,http://i0.hdslb.com/bfs/archive/b9274edb3449947d8b12eac78c619a6fbd2f891d.jpg,老师给你示范一下,1648959624,1648959624,@郑红远素描_网课培训  @李佩华速写  @黄万有水彩  @莫智乙素描静物,6274354,490114,28293,99763
BV1PT4y1v72K,937843251,1,影视杂谈,1,http://i1.hdslb.com/bfs/archive/baece08768834b226c388a407143a60ab999a347.jpg,千古孽缘！潘金莲西门庆勾搭成奸！《水浒传》P15,1648904167,1648904167,"一根叉杆引发的孽缘！
潘金莲西门庆勾搭成奸

今天讲的是《水浒传》
第二十四回「王婆贪贿说风情，郓哥不忿闹茶肆」

本期点赞过10万
将于一周之内更新下一P
敬请期待！",2297700,159999,101257,18300
BV1hu411i7X7,510311172,1,美妆护肤,1,http://i2.hdslb.com/bfs/archive/e6fce0b3ee336267df2341f91b52ac105978c691.jpg,良田东东和张欣怡的缘分还是从宿舍楼下开始，原因只是想抓一个普通女生把她拍成校花,1648899011,1648910940,良田东东和张欣怡的缘分还是从宿舍楼下开始，原因只是想抓一个普通女生把她拍成校花,2193270,173181,8708,9173
BV1cS4y1279D,725492830,1,手办·模玩,1,http://i1.hdslb.com/bfs/archive/601b13191d0260d4e27a0f0f9b3772af26fde56e.jpg,【SDARK】我的德天使有点不一样,1649076504,1649076504,"哈喽！~各位好久不见，感谢大家的耐心等待，这次又一次挑战了加灯极限。感谢魔光
堂的技术支持，共同研制了芯片让大炮动了起来。喜欢电改的小伙伴可以FLOW一下。
为了提高打印件与电机契合度，升级了6K打印机。
尝试了使用投影仪制作物理特效，各位想尝试的话建议使用亮度高一点的投影仪。
分享一下本视频工具
3D打印机：Anycubic Photon Mono X 6K
特效使用投影仪：明基E582
照明：飞利浦轩泰护眼台灯工具：DSPIAE 
MADWORKS
补光：影视飓风mini",1180666,107146,144763,50174
BV15q4y1e7tX,595295178,1,喵星人,1,http://i2.hdslb.com/bfs/archive/d32957aeb0d7d49c10887d46714a532b5cfa4d1c.jpg,给猫带上摄像头，带你体验农村小猫咪的幸福生活,1648901082,1648901082,"18年陆续收养了11只流浪猫，每只猫都有着不同的悲惨命运，凭借我个人的能力给它们一个温暖的“家”，不再受冻挨饿。

如果你也喜欢这些猫咪，并希望能帮助到更多猫咪，请关注并点赞我的视频，谢谢。

欢迎留下您宝贵的评论弹幕, 这对我很重要。谢谢。",2589938,113276,40724,31810
BV19q4y1h7VX,595358750,1,手办·模玩,1,http://i1.hdslb.com/bfs/archive/4c03e73efa97819803f02ff2e3fb1d362ef5df9b.jpg,【RAY】这致命的机械感！那个男人的终极座驾！爆改夜莺！,1648814611,1648814611,对于夜莺这台终极机体，决不能含糊对待，用这样一种思路来表现夜莺，你一定想不到吧！,1513399,183095,249245,76761
BV1y34y1s7x7,810372428,1,影视剪辑,1,http://i0.hdslb.com/bfs/archive/74f574af989eca020e9cb3608ea3e66564da9559.jpg,那些无法超越的台词与画面！,1648901560,1648903176,"少年比较好奇大家最喜欢的台词与画面是哪一个？

【剪得很用心，审核大大给点推荐吧】",13411441,858776,493908,708777
BV1EZ4y1z7YV,382703742,1,搞笑,1,http://i0.hdslb.com/bfs/archive/c0d740586b5a9b88802763b24f653ee87f46193e.jpg,出 音 味 来,1648638869,1648638869,"嗨嗨嗨来了嗷！
威士忌小烧卖，简简单单一顿菜
投硬币点收藏，悄悄把你放心房♪(´ε｀ )
（来自孤独星球酋长滴评论）",3276901,208962,52900,31629
BV1F44y1V7dE,980450189,1,汪星人,1,http://i0.hdslb.com/bfs/archive/df7642af4596cfad901a459bca6348da5e3dcb94.jpg,“成年狗的世界，没有容易二字”,1649201402,1649201400,喜欢请点个赞啊   谢谢啦！,5201689,281342,100037,70878
BV1xY4y1v7YQ,637813373,1,运动综合,1,http://i0.hdslb.com/bfs/archive/f67a2a8b7932c527d5ac81435f1abd56d38530b3.png,请大数据把我推给有趣的人,1648807272,1648807272,能遇到个随时一起去疯的人，那就一定是三生有幸～,2013986,259297,14693,19075
