视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1ZJ411s712,80347694,1,鬼畜调教,1,http://i1.hdslb.com/bfs/archive/08734646a3d5714398ad97c5afc51d3f6ebd3cbe.jpg,古力娜扎这次唱出了我的心声,1577084470,1577084470,马上就要被消灭了呜呜呜,3597530,143188,49477,42877
BV1tJ411s79v,80256893,1,搞笑,1,http://i2.hdslb.com/bfs/archive/2839147dc91f2532ba5cd06fe816afdede5e7ad3.jpg,【冯提莫】每 天 一 遍，防 止 抑 郁,1577015592,1577015592,"都说萌新up可以欺负一下，那我努力升级还不行吗！(๑•̀ω•́๑)为了10个视频我努力了！
感谢up主：第七翼刀 帮我制作了第一支B站独家视频，欢迎更多前辈up找我合拍~
明晚20点首播，今天给B站小伙伴送一波福利~顺便求波关注~(￣▽￣)~* 相信你会慢慢发现，《我是真的很不错》！

原唱—伍思凯《我真的很不错》
舞蹈—冯提莫",1987443,74041,53310,7323
BV1MJ411x7tQ,80380499,1,搞笑,1,http://i2.hdslb.com/bfs/archive/c08325553a4313d4b01ff3814127812da409df14.jpg,盗  梦  空  间,1577102565,1577102565,纯属娱乐,5142226,254449,84758,108525
BV1TJ411x7iu,80383952,1,单机游戏,1,http://i0.hdslb.com/bfs/archive/0a3f53e3c4555ab817b6abeb58e83c1a91d85d0a.jpg,【主播真会玩特别篇】：2019年游戏混剪,1577105549,1577105549,"热爱游戏，热爱生活。
由是大腿出品的《主播真会玩·主机篇》每周二更新！ 欢迎大家在评论区发表留言，写出你喜爱的主机主播，与爱玩的主机游戏。 微博：@起小点是大腿 @主播真会玩 合作邮箱：bd@shidatui.com 合作VX：shidatuimcn",1488913,77797,89006,35568
BV1hJ41147EE,80128837,1,翻唱,1,http://i1.hdslb.com/bfs/archive/18d27554a103dacbd4e2ba80d817ca26c157454d.jpg,治愈系日文版《好想爱这个世界啊》翻唱 「华晨宇」,1576935433,1576935433,"原唱：华晨宇
日文填词：Ro（乔拉）
扒带：av79163251
后期：三星堆
视频借用：av78092599（已授权）
翻唱：Tokuchi
觉得这首歌很适合日文，就唱了，希望能被喜欢！感谢收听。",12012551,803793,583685,664215
BV1HJ41147Xi,80098366,1,搞笑,1,http://i0.hdslb.com/bfs/archive/93ae1f536795ec6c79853c3068c17b2107dcffd2.jpg,【朱一旦】123 寻“密”十八岁,1576928942,1577008829,"微博：朱一旦的枯燥生活
YouTube：【朱一旦的枯燥生活】官方频道
公众号：朱一旦的枯燥生活
BGM:申升勋 - I Believe.mp3",3030146,135303,40656,11532
BV1BJ411W71f,80615414,1,明星综合,1,http://i2.hdslb.com/bfs/archive/3b164e3c60b1ff20bc0963d001c807c9b226d828.png,【徐锦江】B站我来了！“硬核”圣诞老人鳌拜入驻了！,1577263985,1577263985,-,7199551,663989,362650,100664
BV1uJ41147Zk,80056454,1,搞笑,2,http://i0.hdslb.com/bfs/archive/84cdd45ac87b7f1bdd1a7b4b8b0f168ec8e301d3.jpg,建 议 改 成 建 议 建 议 改 成：工  具  人,1576903864,1576903864,"细思极恐的奇闻
抱歉大家，我看了几遍才看到水印，一直以为是QQ空间的",5138270,285491,30981,79416
BV1FJ41147aC,80030891,1,日常,1,http://i0.hdslb.com/bfs/archive/84f8ef8d5fd15cdaffc4b735671b2807576619ae.jpg,突然求婚,1576896316,1576896315,我确定对的人了！,7904501,1057080,1416043,223786
BV1hJ411x7ih,80461191,1,热点,1,http://i0.hdslb.com/bfs/archive/9e02276998807445a5ea8247c20cdd914cdc91db.jpg,2019年，哪些话语让你印象深刻？,1577168064,1577168064,"“只要穿上中国的球衣，我们的目标都是升国旗、奏国歌。”、“我支持香港警察，你们可以打我了！”、“我和我的同志们，此生属于祖国，此生无怨无悔!”. . . . . .
铿锵有力的呐喊，掷地有声的回应，饱含热忱的自白，带给我们温暖与力量。这一段段声音的瞬间，共同回忆我们的2019，中国的2019。",488183,41796,23126,12392
