视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1jE411f7HM,70615753,1,电子竞技,1,http://i2.hdslb.com/bfs/archive/6f7cccd94e16210082f9a5264db62bd91c908de2.jpg,【英雄联盟】2019全球总决赛MV《涅槃》,1570564730,1570564730,"#S9全球总决赛主题曲#【2019全球总决赛MV《涅槃》】你要何去何从，向前是涅槃还是向后是平庸 ，不死的火鸟，张开双翼，开创新的王朝！埋葬你的心魔，挣脱束缚的枷锁，不死的火鸟，对这世界的宣告他的重生。斩断疑虑，直面未来！

************************************************
《涅槃》 
演唱：Cailin Russo和@Chrissy-Costanza 
作曲：Mako组合Alex Seaver和拳头游戏音乐团队 
制作：拳头游戏音乐团队和Mako组合Alex Seaver
编外制作：Scott ""Noisecastle III"" Bruzenak 
主歌混音：Eric J
副歌和桥段混音：Tony Maserati
编外副歌和桥段混音：Mako组合Alex Seaver 
母带后期：Bernie Grundman工作室Scott Sedillo
大提琴独奏：郭婷娜",14293405,427704,379853,293118
BV1SJ411F77h,70395699,1,短片·手书·配音,1,http://i1.hdslb.com/bfs/archive/18b282289882af227322ec5f972182a2fff91a6e.jpg,耗时半年!2500张板绘完成[黄金之风]特效动画,1570411837,1570411833,"花了5个多月终于把这个手书做出来了。数位板型号：CTL-671和CTL-471，上色部分使用Ps CS5，特效使用Pr Pro cc制作，部分配色参考漫画彩色版，黄镇配色参考warframe咖喱P，内容有剧透成分。
BGM-1:裏切り者のレクイエム
2:裏切り者のレクイエム (English Version) 
3:fine della vento aureo
4:cavaliere
单幅工作量最短5分钟左右，最长1小时左右。文件一共2206个，文件大小1.18g，完整视频由2489张图片组成，希望大家喜欢。
上半部：av59503023。
脑中带着：手绘＞板绘＞描改=垃圾的手绘警察以及意义党请关闭本视频，板绘也是手绘的一种，描摹描改亦是，我只是用自己喜欢的方式表达了对JOJO的热爱，任何同人视频的创作都不会影响其他纯原创作品，如同人创作侵权，请联系大卫社。
引战，阴阳怪气，视频广告，人身攻击一律删除。
油管已经发布 ID：ZALST工作室。本视频除Bilibili，新浪微博哔哩哔哩弹幕网帐号，Youtube，Facebook外无任何平台进行授权转载。有既侵权，还望告知。",7620922,874636,1139152,469504
BV1gJ411F7WC,70268195,1,日常,1,http://i1.hdslb.com/bfs/archive/7e67a8723d7f76374c0a6ec783b381b90c090c93.jpg,我做了个很重要的决定，要把云南咖啡卖到美国！,1570356021,1570356014,我做了个很重要的决定，要把云南咖啡卖到美国！,2871624,207177,156316,30266
BV1eE411Q7XJ,69833198,1,MAD·AMV,1,http://i0.hdslb.com/bfs/archive/5b008b894f0057d17423d9c860732cc03abc7704.jpg,【综漫/踩点】Lost horizon,1570041111,1570071620,"bgm：horizon   歌手:  janji
第一次做多素材内容  趁着国庆重投。
喜欢的话麻烦大家多多评论 发发弹幕。拜托了！！
想说的都在置顶评论了。没删过任何评论。
改回标题原因是因为原先评论承诺过晚些时候改回去，自己鬼灭那个视频av69503974置顶评论也写了。
封面来自wlop大佬图片。
链接:https://t.bilibili.com/104104926310637462?share_source=copy_link&share_medium=android
侵删",1903855,175517,150283,107214
BV19E411Z77h,70574323,1,田园美食,1,http://i2.hdslb.com/bfs/archive/37c6c16707819b9e8c04f72f8477821e134888ce.jpg,花2万请农村老人出镜拍广告，演技被吊打！还反给我们钱？,1570536777,1570536777,春天我们种好的稻米，秋天又收好啦！！！我们留了一些稻米到时候会以抽奖的方式跟大家分享一下这份喜悦！！,2231790,256774,381370,70249
BV1uE411f74T,70598636,1,三农,1,http://i0.hdslb.com/bfs/archive/83da5759858ae77c72141116330ad2e94bbd6be8.jpg,华农兄弟：老婆最近心情不好，摘点草珠子，做一串项链给她,1570591831,1570591828,华农兄弟：老婆最近心情不好，摘点草珠子，做一串项链给她,3302602,142905,31106,6257
BV1uE411X7tR,69982836,1,单机游戏,1,http://i2.hdslb.com/bfs/archive/092ad44c9b7b59229cd316613b9edc833ad84f43.jpg,猜猜我是谁！全明星捏脸猜猜猜猜猜猜！,1570161657,1570161632,"全明星捏脸猜猜猜！一起来回忆童年！你能猜中几个！
喜欢的话长按点赞一条龙支持吧！
如果有想要被糟蹋的角色也可以发在评论区里！",3379614,235345,160035,55256
BV1wE411D7HL,70060090,1,搞笑,1,http://i2.hdslb.com/bfs/archive/8517fb85b5998adeef7c6d452a1815c809dfadee.jpg,硬核做出一根可以吃一天的薯条！如果不考虑分量真挺好吃的！,1570190634,1570190634,"youtube频道：敬汉卿【官方频道】
创意投稿邮箱1905387728@qq.com
淘宝店：敬汉卿",5819147,234644,61067,19849
BV1JE411X7PA,69490804,1,原创音乐,1,http://i0.hdslb.com/bfs/archive/3d0a895a16544c2e857ea975c19631c8568856f0.jpg,【音阙诗听/赵方婧】今日寒露，听完脑子里都是啊啊啊啊啊啊,1569841704,1570464034,"简介： 
一路风雪盖头，飞鸟去夕阳沉，他在红尘里打马而过，听年岁稀稀落落的哀叹声，又将惆怅拉长。
楼前的红叶堆了满地，他捡了一片，却和一双手重合，抬眼刹那，依稀是当年的人。
桌前的酒摆的满满当当，他们在酩酊中谈起过往，又提及未来，满目的萧索竟也让人红了眼眶。
大梦将醒，他提着他的剑，又放下他的刀，阡陌路口，并肩处，恰好一眼。",1697573,58106,35386,24609
BV16E411Q7GH,69890018,1,MAD·AMV,1,http://i0.hdslb.com/bfs/archive/643c26d268287397276f82bdcec825298fa20ed0.jpg,【新海诚式治愈】前方极度舒适！极致细节的画质！易失眠者珍藏！,1570090605,1570090605,"如果你喜欢这个视频的话
不妨一键三连支持一下！
可以的话，会继续更新。
BGM:Lil Nickle - SAD(instrumental）",1938212,165666,131870,165812
