视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1rw411R7j2,333971982,1,热点,1,http://i1.hdslb.com/bfs/archive/9b263295e46561e356422f01a0dd5ee762ccec3c.jpg,谁妄想欺负中国必将碰得头破血流！,1625103200,1625103200,习近平：中国人民绝不允许任何外来势力欺负、压迫、奴役我们，谁妄想这样干，必将在14亿多中国人民用血肉铸成的钢铁长城面前碰得头破血流！,5056772,518827,298093,88452
BV1yh411h7Zs,206487487,1,热点,1,http://i2.hdslb.com/bfs/archive/af6c9975c42311bfd9a3d5a88ab667f7c4c64d2a.jpg,伟大、光荣、正确的中国共产党万岁！  伟大、光荣、英雄的中国人民万岁！,1625103627,1625103627,"习近平说，中国共产党立志于中华民族千秋伟业，百年恰是风华正茂！回首过去，展望未来，有中国共产党的坚强领导，有全国各族人民的紧密团结，全面建成社会主义现代化强国的目标一定能够实现，中华民族伟大复兴的中国梦一定能够实现！
伟大、光荣、正确的中国共产党万岁！
伟大、光荣、英雄的中国人民万岁！",3569151,316984,141218,46548
BV1sf4y1b74k,291456358,1,热点,1,http://i0.hdslb.com/bfs/archive/dfe4b911a7ca2f5ba6bc25fdcc8948cf7a8182f0.jpg,【建党百年版错位时空】多想让你看看百年后的中国，多美丽！,1625022749,1625022749,-,7725565,421728,298966,250084
BV1Zo4y1k7NA,376328166,1,原创音乐,1,http://i2.hdslb.com/bfs/archive/192f2e39e5f0f6288aeddbe39607c79d1ac0eac9.jpg,唱支Rap给党听,1624721028,1624753800,"央视新闻推出原创国漫MV《振山河》
90后导演首次填词、演唱
希望这次“跨界”的尝试
也能唱出你的心之所想",6459060,592243,561267,278492
BV1Kw411Z7VU,333918466,1,热点,1,http://i1.hdslb.com/bfs/archive/83637094f9d043652d2f30629c3107f542a431ab.jpg,这段话讲完，天安门广场沸腾了！,1625103008,1625103008,,4235296,235154,87165,34658
BV1qq4y1s734,546424275,1,短片·手书·配音,1,http://i2.hdslb.com/bfs/archive/c93cbee9f07c7cf4e2f6054207cc54c300cda9fa.jpg,此生无悔入华夏，生生愿在种花家,1625066148,1625066148,这个故事，发生在一个名叫种花的小镇。这里的人们，都想把小镇打扮得像花园一样，让鲜艳的花朵们，每天都拥抱着光。小镇繁花花常在，生生愿在种花家。,1660622,167916,91697,36710
BV15b4y1y7sj,631496587,1,热点,2,http://i0.hdslb.com/bfs/archive/43dfbbb6f3aae8ef8ef654ca9b3bc5eed2ef6b53.jpg,【1080P 2小时完整版】庆祝中国共产党成立100周年大会,1625121897,1625121897,,1983234,147299,85443,96022
BV1cB4y1T7gG,588874215,1,综合,1,http://i0.hdslb.com/bfs/archive/c024e6f534a208e70e51be40cafc2fe8bbdf8198.jpg,洗脑神曲～王咕咕想吃空间站的宫保鸡,1624615571,1624616893,“空间站食堂”de夏日限定新品，带带新人➡️CMG观察君,7841178,507370,197611,59038
BV13X4y1P7z7,716346290,1,短片·手书·配音,1,http://i0.hdslb.com/bfs/archive/08e73240aa6e95be022192ec2945f4fd129a822c.jpg,2021届清华美院动画毕设 |《万华镜》——百年党庆，献礼中华五十六个民族,1624685098,1624685098,"本科毕业设计《万华镜》| 清华大学美术学院

中华五十六个民族印象动画。
通过运用中华五十六个民族的形象、服饰等元素描绘中华民族文化多样性与民族团结。

感谢毕设期间家人对我的支持，感谢每一位帮助过我的同学和老师。
感谢吴冠英老师在毕设创作中的指导与教诲。

适逢百年党庆，祝愿祖国民族团结，繁荣昌盛。",6923898,1032865,779561,650847
BV1fo4y1k7xD,376330700,1,日常,1,http://i1.hdslb.com/bfs/archive/4eb61f9965db607eb927e038ddfdc21c7b4d691d.jpg,就是因为没人看，我才敢发上来的,1624782084,1624782084,-,10029097,956829,265384,127734
