视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1bi4y197mF,550476759,1,短片·手书·配音,1,http://i0.hdslb.com/bfs/archive/9fdf6d3b41e584acf1e57fc420e5f051871c56d5.jpg,男人没了女人一起打游戏，就像自行车没有鱼鳃,1641639626,1641639613,当你和女朋友一起打游戏时，这注定已经不是游戏。,13815144,1135026,562370,284249
BV1CY41187DP,253036629,1,绘画,1,http://i1.hdslb.com/bfs/archive/3692961ae01f4298332c0e65c3061d5b81cf3da3.jpg,笑死！这是我今年吃过最离谱的泡面！！！,1641613005,1641613005,"穿师傅 翔股钝鸡面！喝不喝！！
（不是任何品牌的推广赞助哦，纯粹自己整活的）
bgm素材截取自up主：奶油鸽子精
touchmark马克笔和彩铅画",8336062,685787,197148,119572
BV1KY411h7cq,253105725,1,人文历史,1,http://i1.hdslb.com/bfs/archive/7abc3a6cc4a2ba87bcbe73719b3fa7d160e005bb.jpg,我回来了，想和大家聊聊疫情后的世界，以及我的未来计划,1641734317,1641734317,这一年你们过得怎么样？去年我30岁，都说三十而立，看起来我好像什么都没做成。每次碰上新闻，还是挺憋得慌哈哈，也会拿着小王的文案念上个几遍。不过这一年，看书思考交朋友，越来越明晰，自己想要什么，要做什么。谢谢我的家人，和帮助过我的朋友，也谢谢还没取关的你们，我回来了，我们继续一起变强吧！,3432468,286721,163437,45868
BV1dD4y1F7y7,722968076,1,短片·手书·配音,1,http://i0.hdslb.com/bfs/archive/26117b3ec3bede502d505f32694c171b2e7caf7d.jpg,和小可莉一起玩手指游戏吧,1641549622,1641549600,"来和可莉一起玩手指游戏吧~
祝大家新年快乐~尝试了新的画风和新的动画方式
据说投币可以获得可莉的祝福哦~投币过300就在动态里分享视频内的原图素材
期待与你共同成长~

BGM
陈致逸,HOYO-MiX - A Sweet Smile 甜美的微笑

原动画出处
BV1P54y1Q7wq 萌出血！使用你的手指来看的动画～

往期动画：
BV1iF4118793《德丽傻》表情包60帧豪华至尊会员专享版
BV16q4y1g7UC《胡桃摇》高清重置60帧豪华至尊专享版
BV1eM4y1M7ut【原神小剧场】小可莉",5235239,700964,364549,182295
BV1EY41187qB,252988038,1,美食制作,1,http://i2.hdslb.com/bfs/archive/891ecf53c12c8f34606ce296be155c64f90158ce.jpg,咸鱼界的天花板，吃一条咸鱼差点就破产了，但真的好吃,1641481198,1641801610,"快过年了
帅小伙对自己有点狠
一条咸鱼差点吃破产
求一键三连回回血",5179844,352654,117748,24409
BV1dL411F7sT,465586980,1,运动综合,1,http://i0.hdslb.com/bfs/archive/4336185859898089a689453b65d200257f95d0d8.jpg,雪 中 含 刀 行,1641786308,1641786306,"BGM:X-Ray Dog - Darkest Hour- Jigsaw Killer- Berserker
金光布袋戏 - 飘渺无极 - 纯阳怒潮- 乾坤破 - 刀赋流星 - 天罡地正
Sub Pub Music - Hellbreaker/KITSUNE,ZYX-Official,WERECORDS - YUNYUE(侵删)
@俩大叔的功夫梦 ",3720350,282535,136374,45331
BV1Wu41127nj,508040887,1,动物综合,1,http://i2.hdslb.com/bfs/archive/3adc5c81a12410190e5f731d43e3ee53357c69b7.jpg,《 江 湖 显 饿 》,1641953115,1641953114,"有猫有狗的地方就是江湖~
可以来吸猫群聊天嗷104971215喵与茶，每次更新也会第一时间通知~关注一下呀！ 如果你有想看的主题，或者想听的翻唱~都可以各种方式告诉我，我去准备~这是一个评论私信都会回复的UP呦！ 
本期Bgm：说书人，咱们下期见啦！",4916693,376676,159366,83570
BV1ES4y1T7S6,680421852,1,设计·创意,1,http://i1.hdslb.com/bfs/archive/482f6d7467e2edab4efee46233704b542b5cb0c1.jpg,同事这张看着就贵的PPT，原来都是学了这一招！【旁门左道】,1641468278,1641468278,"视频中的PPT源文件，领取方式在这里哈!
关注我的同名公众号【旁门左道PPT】，后台回复关键词【色块】，就能拿到了！",3080123,204658,135173,323380
BV16Y41187qe,253056662,1,鬼畜剧场,1,http://i2.hdslb.com/bfs/archive/a13bfabca13de899c74c76fc729fce27c1b9e33a.png,你 要 冒 充 我 是 吧！,1641700410,1641700410,真假穿山甲,8079264,615155,86101,146875
BV1yD4y1F7uC,722957931,1,电子竞技,1,http://i0.hdslb.com/bfs/archive/80de8f76e571dda685f9fefabbff3b90447f6394.jpg,【英雄联盟】呼唤 – 2022赛季CG,1641568204,1641568204,【英雄联盟】呼唤 – 2022赛季CG,5169054,261362,184588,86274
