视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV11E411h7Xx,73838204,1,搞笑,1,http://i0.hdslb.com/bfs/archive/c60a9c28a0461ffbf2cecb80c60710ec53fb0e97.jpg,从前有一棵树叫“高数”然后......,1572343121,1572343121,"某天无意间看到的
于是就把它做成视频了",3602088,505246
BV1LE411h7Kh,73734077,1,美食侦探,1,http://i0.hdslb.com/bfs/archive/986a37ee0c122c5abc62665cc56671cc8d9b02bc.jpg,崩溃！骗日本妹子2块一斤的西瓜2000块，故意摔碎让她赔会发生什么...,1572256725,1572256725,"° ͜ʖ ͡°)记得关注我豆奶子呀~别忘了点赞三连！ 
太刺激了！！！！！！！
→av41491192 片尾曲 日语版改革春风吹满地 
→av40409086 日本妹子为什么这么瘦 
→av42806782 日本妹子为啥冬天光腿 
→av43240232 日本妹子吃超难吃中国菜的反应 
→av40892710 日本妹子为啥牙齿不太好看
→av42064376 日本妹子为啥胸大 
有什么疑问请弹幕留言！豆奶子为您倾情解惑",9159507,449425
BV1dE411h73y,73863626,1,动漫杂谈,1,http://i2.hdslb.com/bfs/archive/92bbddbb00596df723368076b90fceefc4957fc7.jpg,请问up，食堂里这位小哥在看啥番？【阅片无数20】,1572444020,1572444019,"想看更多的阅片无数小伙伴们转发三连搞起来哦
更多生活中的凉风请参见→微博@凉风Kaze
第十九期av73079189：请问up，这张英语试卷上的角色出自什么动画啊？
第十八期av71406277：政治老师在上课的时候放的是什么动画？
第十七期av70655707：男主没有女票结果右手变成妹子是啥番？
第十六期av69483238：公交车上这位秃头大叔看的是啥番？
第十五期av68932916：这个三个UP主并排站着的是啥番？
第十四期av68164927：男主是个和尚却能和漂亮妹子谈恋爱是啥番？
第十三期av67366825：在男厕所遇到萌妹子是什么动画？
第十二期av66596391：男主掉泳池后重生回小学遇见一大波妹子是啥番？
第十一期av65727035：请问up，封面这个好想谈恋爱是啥番
第十期av64704564：痛失小弟弟！男主意外身亡后被改造成妹子是啥番？
第九期av63668779：封面这个杀UP主的是什么番？
第八期av62634529：人类得了一种病，要拉翔才能解毒，拉得多的人还有奖励？
第七期av61591842：男主是个和尚亲吻就会变强是啥番？
第六期av60559213：男主为钱女装去女校当女老师是什么番？
第五期av59579131：封面是什么动画？我怀疑你在搞我！
第四期av58901356：被害人死前摆两个V字手是什么番？
第三期av57969144：男主变恶魔男二变妹子是什么番？
第二期av57208326：这是什么动画难度加强版！
第一期av57114947：这是什么动画？",2739864,198869
BV1qE411h7Va,73808938,1,搞笑,1,http://i2.hdslb.com/bfs/archive/c1469cbeef1fd860f3fa179fd16374fe6c6bf561.jpg,【朱一旦】95 我亲自来到了B站，找到了我的账号管理员！,1572331321,1572339641,"微博：朱一旦的枯燥生活
YouTube：【朱一旦的枯燥生活】官方频道
公众号：朱一旦的枯燥生活
BGM：美丽拍档——胡伟立
钢琴版《友情岁月》 —— Cambridge李劲锋
父亲——筷子兄弟
Asphyxia——逆时针向",5744617,190049
BV1BE411h7DM,73845501,1,搞笑,1,http://i2.hdslb.com/bfs/archive/aa74bb630053468c03ff81f00ce23b435103049c.jpg,这驴头比我头还大三倍！小伙把它做成爆辣款吃后不停夸赞！,1572351523,1572351523,"youtube频道：敬汉卿【官方频道】
创意投稿邮箱1905387728@qq.com
淘宝店：敬汉卿",4522681,154735
BV1AE411a7Nw,73923411,1,影视剪辑,1,http://i2.hdslb.com/bfs/archive/f0423e3dece92195828f11d60a7188b784c49341.jpg,【日剧混剪/治愈】今天也要好好吃饭,1572420274,1572420274,"「无论健康、病痛、满足、寂寞的时刻，请好好吃个饭吧。身心都会获得治愈的。」
——《食べる女》",2022278,134602
BV1KE411173K,73324679,1,综合,1,http://i1.hdslb.com/bfs/archive/555d638d57f4afd923b7946aba84a20a92c18e85.jpg,【致郁/猫和老鼠】假如我年少有为,1571973882,1571973882,假如我年少有为，假如我不自卑，假如怎么样。活着哪里那么多假如，与其思考那些问题，不如抓住现在，珍惜眼前。,2342352,157988
BV1PE41117LZ,73283573,1,电子竞技,1,http://i0.hdslb.com/bfs/archive/d26d769d5cee4f464f1b42d4ba92215136099ef2.jpg,靠谱盘点61：钢铁直男？Theshy被美女要微信怒摔手机，不愧是你！,1571934305,1571934305,我就问你们这期够不够细够不够细够不够细，下周看情况更新，记得来我的微博找我玩@超carry的柴西,3760858,198989
BV1nE411a7bi,73453720,1,搞笑,1,http://i1.hdslb.com/bfs/archive/c3ab4e3f80bbeb5259caee34a9b4c069e05f34b6.jpg,【华农兄弟】死神高燃混剪！前方踩点高能!,1572067430,1572067430,"如果你觉得这个视频能带给你一点开心的话
不妨给个一键三连吧~
BGM:Hawk Nelson - Sold Out",956813,77911
BV1UE411y7Wy,73267982,40,单机游戏,1,http://i2.hdslb.com/bfs/archive/88fe6f16a24ace409a112bfa09465564b055505a.jpg,你被困在2019年10月25日，如何逃出这一天？（三循环体&随机选项&多结局）,1571922162,1572005853,"基于此游戏拍摄：我的世界（Minecraft）
根据《恐怖游轮》基础设定，结合互动视频的特性加以拓展改编
非互动版：BV1PQ4y1K7gR
==============
视频全程只有一个人，自己杀自己，自己救自己。
【此人有三种时间形态】
==============
第一阶段：萌新
第二阶段：杀手
第三阶段：救兵
==============
萌新变杀手的途径：发现假碑文
杀手变救兵的途径：杀人成功或者杀人一直失败，最后发现时间表

【随着观众作出的选择不同，这个人杀或被杀，产生了3种不同的循环体】
==========================
第一循环（萌新、杀手、救兵共存） ABC模型
第二循环（没有救兵） AB_模型
第三循环（没有杀手） A_B模型
==========================
观众通过作出选择造成不同的循环体。

【基础设定】
1.时空混乱。3个平行时空的玩家交织相遇。
2.先死的人将会优先重生，重生后记忆几乎丢失。

【逃出时空诅咒的唯一方式】
打破循环——跳入水中，让自己（救兵身份）活下来（注：此选项只有在达成假结局后才会解锁）

==============================
【剧本是怎么推理出来的呢？】
路线1：
ABC(设A、B、C分别是最开始的萌新、杀手、救兵，A始终由观众操控）
AB_（A躲过B的追杀，并把C推向深渊）
CAB（A成为杀手，B成为救兵，C重生）
CA_（C躲过了A的追杀，并把B推向深渊）
BCA（C成为杀手，A成为救兵，B重生）
BC_（B躲过C的追杀，并把A推向深渊）
...

路线2：
ABC（初始）
_B_(B先杀了A，再杀了C）
A_B(B成为救兵，A优先重生，进入第三循环）
CA_(A把B推向深渊，C重生）
BCA(C躲过了A的追杀，成为杀手；A成为救兵，B重生）
...

其他各种剧情路线也可以用这种规则推导出来。有兴趣的可以编写一个算法求出各种结果。
==============================

【成功率是什么？有什么用？】
虽然观众操控的是A，但B、C也不是无脑NPC。
B、C也是可以理解成有其他人在操控的。
比如A用斧头砍C有20%成功率，就可以理解为20%的观众会让C回头，有80%的观众会让C继续往前走。

【一些解释】
1.为确保观赏性，删除了南瓜头自带的阴影
2.为方便展现杀手内心活动，第18p借用了时间表元素
3.被弓箭射死是进入第二循环，因为救兵先死先重生，萌新（玩家视角）后死后重生，按上面的规则推理即可
4.恐怖游轮的循环是相对固定的，这里利用了互动视频的优势，每个玩家的决策都是随机的，让循环的走向“随机化”，使得情况更加灵活多样。
5.这是我们首次尝试“时空重叠”主题，也是首次尝试“第一人称式短片”。

===============================
剧本&建筑&导演&摄影&演员&后期：GoldenEggs
配音：冬日の烟花
特别感谢：插曲《〇》作者：ilem（请勿在原曲上刷本作）
演唱：三无Marblue
===============================
本视频基于Aperture、Blockbuster模组拍摄
制作不易，未经授权，请勿商用
===============================
本期视频主要用到的BGM：
【片头】空洞骑士 - Sisters of Battle
【醒来】The Elephant Man Theme
【云端质问】비밀의 창
【发现假碑文】The Fool
【发现时间表】Lullaby
【救兵引诱】All In Your Head
【坠入水底】〇
【彩蛋：幕后黑手】70亿人类 - You Will Be Evaluated Later
===============================",12839361,746769
BV19E411a7R6,73534122,1,美食测评,1,http://i1.hdslb.com/bfs/archive/04a73bdb915432a7c8a9263e028c96cb19041092.jpg,做了5天4夜的佛跳墙！菜鸡妹子翻车了没？云试吃大家快来呀！,1572121484,1572141620,"欢迎大家来云试吃！！！
不知道翻车没翻车！
云试吃完记得三连呀！么么哒！",1609803,155152
BV1mE411y7Gc,73262290,1,日常,1,http://i2.hdslb.com/bfs/archive/3342bd5ee85f89b7b7c0b2074695a1d22e443640.jpg,请一位90岁的老兵第一次来北京看升旗｜别见外,1571915208,1571915208,视频的所有开支来自于大家在香港系列点赞、投币、收藏、充电带来的收入，感谢大家所有人的支持，让我们完成这件有意义的事情。,1312769,212609
BV1pE411h7Y5,73789933,1,数码,1,http://i0.hdslb.com/bfs/archive/9ee7a16a2e1506e862841bbe1751c558426bb16c.jpg,查！随便查！真正的射手安检从来不带怕的，老蛙24mm特种微距镜头,1572314417,1572314410,我不信能再找出一支镜头比它还能满足人类的好奇心和窥探欲，老蛙24mmF14特种微距镜头。,2668445,145755
BV1mE411h7F1,73842095,1,电子竞技,1,http://i0.hdslb.com/bfs/archive/a98b78ca6498e0b4cfb8579d9a1e32eaad0ef235.jpg,【吐槽S9】杀人不过头点地呀shy哥！过了过了留点面子！,1572347847,1572347847,关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注关注,2062534,88661
BV1mE411h7yH,73840576,1,美食侦探,1,http://i1.hdslb.com/bfs/archive/5f8d3436d293d26b2c40c46ff0eeb799d2fc1065.jpg,林更新请我吃烤肉，当场表演入口即化，跟美食up抢饭吃？(｡ì _ í｡),1572345837,1572345837,林更新欠我们一年的烤肉，终于安排上了，嗯，真帅～啊不是，真香。,3314116,173728
BV1LE411h7Sp,73738297,1,家居房产,1,http://i1.hdslb.com/bfs/archive/3a998f269398baf74531a716a7523c950ecd9e39.jpg,一定要看到最后!!!!!提前偷偷去日本女友家，结果她确在...!!!!顺便看看我们新家吧『kei和marin』,1572261050,1572261050,"up主推荐 ★★★★★★★★★★★★★★★★★★   

黑衣人偷偷溜进房间：av71525034
中国生活VS日本生活哪个贵：av71218539
日本女生真的开放吗？：av69918318  
你们要的女装：av68933209  
用vr看片被女友发现后: av68153467 
问完估计要分手：av67281091  
给日本外婆尝试中国特产：av66621433  
我当爸爸啦：av65477669  
偷买的小○书被女友发现了：av62649117",1841083,69732
