视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV1Nf4y177iX,293412534,1,单机游戏,1,http://i2.hdslb.com/bfs/archive/cfc450bb5dd5ec5113100ed46b175e535851f2db.jpg,【老番茄】史上最骚杀手(番外篇②),1633405565,1633405565,"第一集：av45629276 ； 第二集：av46295706； 第三集：av48138432；第四集：av49534383；第五集：av50276557；第六集：av69692251；第七集：av78014605；第八集：BV18E411G7y4；第九集：BV1Ya4y1t7fw；第十集：BV1XC4y1h78J；第十一集：BV16y4y1q7ir；第十二集：BV1yA411u7n2；第十三集：BV1eK4y1n755；大结局：BV1fN411X7z6；番外①：BV1Jw411f7cW
本期请到了暗影猎",8789497,939800
BV1mf4y1F7vk,378313886,1,手工,1,http://i1.hdslb.com/bfs/archive/5efdef67444488eb04ad496f69821870d2e5cb53.jpg,呜呜，这也太可爱了吧！胡桃摇玩具终于来了！,1633227792,1633227792,"BGM是神奇阿呦的片尾曲《我和你》的dj版，原版也很好听，整活所以用的dj版。
胡桃摇原版gif作者是twitter的acomu414。",20259289,1355074
BV1Pf4y1c7DH,378398988,1,鬼畜调教,1,http://i1.hdslb.com/bfs/archive/cb19da552e5741acc85629966db3ac96edc14882.jpg,⚡当代中暑大学生⚡,1633413936,1633413936,"还好我鬼畜做的短，不然一宿舍的人都被热死了。
BGM：Bangarang (OveRcurrent remix) - Skrillex",7596152,823845
BV14T4y1f7n5,933488429,1,数码,1,http://i0.hdslb.com/bfs/archive/15ec1ded0622abe12984c605495898117f06873e.jpg,【没啥用科技】全新一代Uphone震撼发布！,1633427400,1633436891,"没啥用科技最新发布：
Useless Phone 13
欢迎大家投币预定哦~
导演:郭毅
文案: 郭毅 王科源
拍摄:孔二宝
产品设计:郭毅 罗宏
三维动画:韩伯宇 赵铂浩  李云山 赵家豪 韩佳乐 孟文辉
平面视觉设计: 张晓明 姚紫藤
特别感谢:所有参与项目及供稿的小伙伴们~",6199996,742811
BV1bU4y1c7it,675829674,1,原创音乐,1,http://i2.hdslb.com/bfs/archive/9dff38019ba7a2d247a9833fc05b06bc73b0e50c.jpg,我们终于疯了！,1633227135,1633234511,"《摇人Shakeman》
作词/作曲：某幻君/老番茄 
编曲：BLACK LIONS BEATZ 
录音室/混音：杨秋儒
萨克斯：杨秋儒
造型：猫左  
造型助手：薛玉章
MV：藤井旋风
协力：Jkai / 满脑子都是脑子 / 大饼
欢度十一假期，送一首摇人的歌给各位，因为我们根本停不下来",8482439,718469
BV1y64y187PR,763265370,1,鬼畜调教,1,http://i0.hdslb.com/bfs/archive/c6d082ad29ba3ee4843b16db558261e2b3cb58e8.jpg,这是个音乐游戏？！,1633158649,1633165218,"由上次的标题来的灵感
这次remix了 同样是林肯公园歌曲的《in the end》
希望大家看的开心，喜欢就三连呀
最后希望LPL S11 加油！",7632041,800928
BV1Ph411H7G2,208294214,1,搞笑,1,http://i1.hdslb.com/bfs/archive/151e2b9bf88b9aad254949a7f22cc65d32f00718.jpg,“犯 罪”,1633184906,1633233902,"如果大家喜欢的话请多多三连！！三连多的话我争取与老番茄一起创作下集！！！
关注我！关注我！关注我！关注我！关注我！关注我！关注我！关注我！关注我！关注我！关注我！关注我！关注我！关注我！关注我！关注我！关注我！关注我！关注我！关注我！关注我！关注我！关注我！关注我！关注我！关注我！关注我！关注我！关注我！关注我！关注我！关注我！关注我！关注我！关注我！关注我！关注我！关注我！关注我！",11137729,735790
BV17P4y187Kw,890864177,1,野生技能协会,1,http://i2.hdslb.com/bfs/archive/31cb4465570503ad1e3f1e26a12dcbe665340206.jpg,99%的人不知道这些渠道能帮你找到所有想要资源！！！第2期,1633063962,1633063962,"本期推荐：
zero to hero languages、wikiHow、编程导航、聚法导航、舆情/新媒体导航、Guidebook学习教育导航、FinAudit常用网址导航、地理导航、知筑导航、生物医学搜索及工具导航、医学导航、小木虫、github、电子发烧友、经管之家
 
往期传送：
第1期BV1TN411d7FL",3079227,300165
BV1E44y1t7Kn,975866859,1,手机游戏,1,http://i0.hdslb.com/bfs/archive/242e7c3467a47dfc1773d0db7052511b4c765d23.jpg,《原神》线上音乐会2021———「无际之旅的旋律」,1633276824,1633276811,"自由宁静的蒙德城和富饶繁华的璃月港记录下每一位旅人的脚步。
风之歌和岩之声在新的舞台上的交织交响，为你谱写一段独特的冒险篇章。

 《原神》bilibili服下载地址：
http://www.biligame.com/detail/?id=103496",6409013,499248
BV1eL4y1z7ZY,848341871,1,搞笑,1,http://i1.hdslb.com/bfs/archive/20605ce6280c79660c9caeb4d9b74267947f19ec.jpg,没办法，这一季真的要拼命了！！！,1633049299,1633060800,"点赞过30w 一周内立马剪出第二期！
游戏就是那么现实，落后的就没脸见人！！
大家觉得下一个染发的是谁？",8820234,682485
