视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1T4411w7aU,58149114,1,人力VOCALOID,1,http://i1.hdslb.com/bfs/archive/60e7aa8f76463280815480249ce200bb364165b4.jpg,【赵本山】Bad Guy,1562439649,1562479210,BGM:Billie Eilish - Bad Guy,15006709,904620,727725,475235
BV1ht41157uN,58775804,1,翻唱,1,http://i1.hdslb.com/bfs/archive/5ab173a378f3922a05207f8ee430a5090e92838c.jpg,如何唱出Bad Guy的精髓？电风扇手动电音，完美还原！,1562846964,1562925631,"作品类型：翻唱
原唱：Billie Eilish
伴奏：http://5sing.kugou.com/bz/3166043.html
演唱：派三叔iPython3

沙雕翻唱第二回！在Lemon边吃边唱( av44426326 )之后，我又将魔爪伸向了风扇......
你问我什么牌子的风扇有这么好的效果？当然是不知名的杂牌风扇啦~（广告位招租（并不",3720101,309942,233698,141906
BV1ht411L72V,58972836,1,翻唱,1,http://i1.hdslb.com/bfs/archive/5447acbb16f85196144e6240579a7d455ffedeba.jpg,《Bad Guy》沙雕翻拍《Fat Guy》MV，送给正在减肥的自己,1562982416,1563013820,"原唱是碧梨噢，我只是改词翻唱了
这个视频真的是我拍过最高级的视频了",9886927,790445,553616,277838
BV1Wt41157kp,58749863,1,演奏,1,http://i2.hdslb.com/bfs/archive/63bfc052ecc60f9dd7a7b062cb9d972221811f30.jpg,用两台计算器完美还原《Bad Guy》是怎样的体验？,1562835960,1562835960,"BGM：《BadGuy》-Billie Eilish
最近被碧梨洗脑了
为什么会有这么帅的女生？？
还这么有才华！！
为了宣泄脑海中的旋律
我拿起了手边的计算器……
谱子稍后会发在动态里
如果喜欢欢迎三连+关注喔！！！",2640001,207382,134517,89030
BV1Et411g7H3,59530318,1,综合,1,http://i2.hdslb.com/bfs/archive/e54a8070e0912e697413b360a6806c0b696a1b7c.jpg,百万UP主开机甲只为阻止蕾丝发电！？,1563344784,1563379213,史上最梦幻UP主阵容，B站大佬空前集结，真人机甲史诗级战斗！,8271533,294839,150550,85597
BV1At411G7De,59312876,1,日常,1,http://i2.hdslb.com/bfs/archive/8d57fe9f39f9c801013ceabb99d00a534c9f8666.jpg,全网1.7亿播放量！自首的嫌疑人他们怎么想？,1563195795,1563195795,感谢B站的大家关注，灰常感谢大家的传播！,7098256,259738,46520,20709
BV1Wx411f76X,58631526,1,小剧场,1,http://i0.hdslb.com/bfs/archive/3356721c73ea0bf6a5cdc42cd484a7ef2ab602ac.jpg,168小时！沙画还原《千与千寻》致敬宫崎骏,1562761769,1562761769,“我只能送你到这里了，剩下的路你要自己走，不要回头。”——《千与千寻》,1924750,335457,414724,159691
BV1Ut41137mY,59294027,1,搞笑,1,http://i2.hdslb.com/bfs/archive/b2b982db3c1d608f5c2500d56195427c6da9ebea.jpg,巨资购买五十八的呼伦贝尔好空气！对比国外空气哪个更甜？,1563187581,1563187581,"youtube频道：敬汉卿【官方频道】
创意投稿邮箱1905387728@qq.com
淘宝店：敬汉卿",6673022,458038,255586,55954
BV1jt411G7FF,59353355,1,日常,1,http://i0.hdslb.com/bfs/archive/873428b9499f555a3bee062e10874bcbee44ed43.jpg,男子上网学撩妹方法，撩了下日本妹子，结果…,1563216261,1563271238,"中国男子在日本吃寿司自助 av57919782
尝试在日本街头搭讪妹子 av52786308

↓↓↓美食周记↓↓↓ 
生吃A5和牛av53498875 
大盆烤鸡芝士av50421414 
生鱼盖饭 av47198838 
50厘米生肉寿司av41530827 
炸牛排饭av40280500 
满满鱼子饭av38803370 
日本最骚披萨 av37582233 
免费续肉饭 av35792711 

↓↓↓变太开箱↓↓ 
自动章鱼烧器av38027067 
舔猫神器 av33715105",7734642,241281,106813,56568
BV1ht411g7gF,59565927,1,美食测评,1,http://i1.hdslb.com/bfs/archive/2c44a269a3af6019244a03e03c770e0f0cc18657.jpg,抖音上那些曝光五香卤料包是真的吗，小伙看之后卤了满满一锅大肉,1563357026,1563357026,小伙看网上那些曝光五香卤料配方，卤了整整一锅，太好吃了吧,5223665,199932,74718,43495
BV1Yt411G7Z5,59410453,1,电子竞技,1,http://i0.hdslb.com/bfs/archive/001635c6efbddb16ffd29b13ad8859f8f962cbc4.jpg,锐不可挡：Mlxg退役纪录片《野生》,1563264178,1563264177,,1693711,111545,137153,53425
BV1Gt411L7zV,58909882,1,影视杂谈,1,http://i2.hdslb.com/bfs/archive/1838e30204a307fab360ac231158fe32a295d836.jpg,51套钢铁侠装甲全解析，终极进化史！完全制霸！,1562990465,1562990457,51套钢铁侠装甲全解析，终极进化史！完全制霸！,3953100,202018,141456,111428
BV1yt41137Wy,59252494,1,田园美食,1,http://i2.hdslb.com/bfs/archive/c72e84e8e4d065b88b1d7fd024e816f55069ed79.jpg,华农兄弟：兄弟送来一只鸽子，整天不吃不喝，只好把它烤了,1563248116,1563248116,华农兄弟：兄弟送来一只鸽子，整天不吃不喝，只好把它烤了,7907396,253438,76289,25453
