视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV1xb4y1t7Lg,634139543,1,日常,1,http://i1.hdslb.com/bfs/archive/27f2298e1707d8b23bbe901f4f63d6a18f09cbe5.jpg,关于我莫名其妙上热搜第一，又被当地政府请去喝茶这件事,1636884005,1636884005,记录离谱的一周；感谢大家！,8679473,925811
BV15r4y1y7pR,764142362,1,鬼畜调教,1,http://i0.hdslb.com/bfs/archive/42974b6a7519d2246ce827dcc61bd5ca488b2af1.jpg,反 向 带 货,1636713600,1636713600,"自制

Beat:bounce 2 prod. Fantom【已购买】",15521155,869848
BV14Y411x7Jk,251711452,1,翻唱,1,http://i2.hdslb.com/bfs/archive/5be2ba158889c7b84230937107e586f5c7fd8fdf.jpg,因为嗓子咳哑了所以我斗胆尝试了一下…,1636724572,1636724571,-,16865465,1675961
BV16U4y1M7Zs,676711183,1,单机游戏,1,http://i0.hdslb.com/bfs/archive/da424c555f50ddd1a9cf74987bc22029fffcc5ce.jpg,【老番茄】史上最快枪手,1636776048,1636776001,"这个杀手有点猛
如果喜欢，希望能三连支持一下！这对我十分重要！",7935557,908680
BV1Gg411T7hn,506665875,1,搞笑,1,http://i2.hdslb.com/bfs/archive/e21f6e7a888b6e513f4849e182f2981716c73723.jpg,为什么会有小组作业这种东西！！！,1636893165,1636893165,"电影：《扫毒》
配音：阿九
做的太仓促了，配音也是一塌糊涂。
日更太难了
三连救救孩子吧",5328050,335543
BV1yh411x7PK,209209369,1,综合,1,http://i1.hdslb.com/bfs/archive/5b7d4ffcc6a1358a7303fc3c18ca396fba454671.jpg,【冯巩x波吉】世界上的另一个我,1636765573,1636765573,,2640647,160635
BV1bb4y1t7sF,634184803,1,日常,1,http://i1.hdslb.com/bfs/archive/d12322170e8418c609df9d3c6ee0fc2b667c50bd.jpg,【UP主画质改造】干净又卫生！爆改绵羊A货工厂，特别奖励芦荟汁一杯！,1636716901,1636720201,"画质改造最终回！

这次我们去到了绵羊的A货工厂，还品尝到了绵羊亲手制作的芦荟汁，干净又卫生啊！朋友们！",4745221,568561
BV1g34y1d7Dw,806677215,1,美食侦探,1,http://i1.hdslb.com/bfs/archive/92e3150d8369c1adb9d532126d139f473bcdc48b.jpg,小伙不远万里来到拉萨，竟然就只为了吃一顿火锅？,1636966021,1637035211,如果你可以拥有一种超能力，你想要什么技能？,3720912,432696
BV1oU4y1M7ky,676731418,1,搞笑,1,http://i2.hdslb.com/bfs/archive/3bbbddff042662ff69777e5d166c194f30660837.jpg,肛肠手术！？我的最爱！！！,1636755634,1636791005,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈我已癫狂！求关注！！！,9872437,684151
BV1u34y1d7g3,806673608,1,电子竞技,1,http://i0.hdslb.com/bfs/archive/7255059181fd6d2589aad3dc0445f2c0d0625b30.jpg,改造耗时两个月，打造世界上第一张无障碍电竞护理床！「桌面改造计划vol.5」,1636773190,1636778204,"从最开始8月26号连线，到11月3号全部改造完成，从杭州，潍坊到济南，赣州几个城市的奔波，花费两个多月我终于完成了这次特殊的改造任务，作为一个不懂结构不懂设计的数码区UP主，这次遇到了很多困难都不在我能力范围，但每次看到朱老师那种阳光积极的状态真的会感染到我，让我也想去坚持解决一个个问题，也非常感谢这个过程很多人的帮助。无论是今年S11的无障碍直播间，还是这次的改造计划，很开心看到B站在努力让更多人感受温暖。我也很荣幸能成为其中的参与者。更多的无障碍建设，让我们一起努力！


谢谢B站给我这个挑战的机会还有预算支持；
谢谢朱哥在改造中的各种配合和给我的帮助；
谢谢阿布百忙中抽出时间开发生产这个电竞床；
谢谢硬件大玩家帮我弄来各种装机配件。",4107114,521657
BV13Q4y1U7Gn,719224299,1,穿搭,1,http://i1.hdslb.com/bfs/archive/07a6258e7918858bdd96ab9c045b5e22d31f219f.jpg,经典之美 • 复刻《西游记》剧集里的十大女妖,1636794659,1636794659,"1986年拍摄的四大名著之一，《西游记》剧中10位女妖的服饰造型还原。
向经典致敬！",2308786,222678
BV16L4y1v7Yg,849151165,1,日常,1,http://i1.hdslb.com/bfs/archive/50e97a61e5f2d36df439bc91c64c77f3b81586ff.jpg,中国小伙向俄罗斯女友正式求婚 女友含泪说出：我愿意,1636708490,1636708490,中国小伙向俄罗斯女友正式求婚 女友含泪说出：我愿意,6769415,615121
BV1zU4y1M7Dy,676673014,1,中国舞,1,http://i2.hdslb.com/bfs/archive/1a1e4f38f3b2e8c821edf8b9f272f20c83875888.jpg,河南卫视：猎 杀 时 刻！！！,1636815857,1636815857,"素材来源：河南卫视奇妙游系列
逆水寒&唐诗逸：鸿音
BGM：象王行（特别版）―关大洲
封面：唐诗逸
河南卫视杀疯了！我直接文化膨胀！话说最近B站和河南卫视联合出品的舞蹈综艺《舞千年》也开播了，追了一期针不戳，美学盛宴一本满足！",8414234,648979
BV1fT4y197S9,934161363,1,美食制作,1,http://i0.hdslb.com/bfs/archive/92bd7210e02792c9cebebc907c23f9ad1872dfb7.jpg,这玩意凭什么卖这么贵！！！！！,1636706647,1636711819,"冻干机用起来是真的很复杂，里面的参数都得慢慢试，不同的材料大小厚度做出来都不一样。（真空度不对，升温太快都有可能让冻干失败。）做一次又要20-30小时。视频里面的时间线虽然整理的是7天，但是实际上做了有大半个月，这个整体的时间线真的太乱了太琐碎了，我自己都理不清就没放到视频里（捂脸笑）
补充一下：冻干的失败品不是不能吃，只是没有干透不耐存放，或者是样子不好看。直接吃掉就好。",7053327,665062
BV1bU4y1M7mT,676640808,1,搞笑,1,http://i1.hdslb.com/bfs/archive/649d08cc960a2d4750c30f8e71570f1784ba9eb9.jpg,我被禁言了,1636869415,1636869415,"希望各位观众老爷们喜欢这期视频！
喜欢记得点赞/投币/收藏/分享！",7503049,529788
BV1Uh411x7up,209221215,1,电子竞技,1,http://i2.hdslb.com/bfs/archive/cf1169e2737228f016787afae3ab022bd37fe3b7.jpg,【爆肝十天！】S 1 1 总 决 赛 删 减 画 面,1637117289,1637117289,EDG牛逼,2592335,230585
BV1fT4y197kJ,934160778,1,美食侦探,1,http://i2.hdslb.com/bfs/archive/97fd968647d5b9902e3274c3227a37b29778b594.jpg,承包了半个娱乐圈的路边摊，竟然只要十块钱？【就得这么晚ep-03耳光馄饨】,1637121902,1637121900,如此寒冷的夜，夜宵来一碗大馄饨，真是太满足捏,1951610,181240
BV1dS4y197kY,721795417,1,翻唱,1,http://i1.hdslb.com/bfs/archive/5396e7526d60b4575b54c4ce53d5c9ad9090df22.jpg,前方高能！《孤勇者》女声版 超A燃炸！！,1637218661,1637218661,"翻唱/混音：祖娅纳惜
剪辑：sakurai桑
母带：无机草莓
原唱：陈奕迅",27928346,1483533
BV1iU4y1M7JF,676660753,1,绘画,1,http://i2.hdslb.com/bfs/archive/8d7e3d9eb814e2741888878d58cbced8a675f708.jpg,你们画画居然还用笔?,1636761631,1636761609,"最近一直在看过国王排名！
名副其实的霸权！
感觉已经很久没有看到这么好看的番了！

今天用指甲给大家画一个最好的国王，波吉。
和最好的妈妈--希琳！
希望大家能够喜欢！

感谢大家的三连与关注，谢谢大家！",1824990,150371
BV1Qr4y1r7DD,764210344,1,搞笑,1,http://i1.hdslb.com/bfs/archive/c34f7873156a51867f455736d92b7d24fdb31e06.jpg,可爱的羊巴鲁 King Vader来了！,1637129911,1637139600,"哔哩哔哩的小伙伴们大家好！我是 King Vader！
我今天正式加入 B 站了！",5977704,612981
BV1Cr4y1r711,764181239,1,国产原创相关,1,http://i2.hdslb.com/bfs/archive/8b4e049e80cbe7297ede19d2ac25cbb159c29c5a.jpg,【我怎么才能让你相信国创动画】,1636823291,1636945218,国创动画！愿你  越来越好！,3914618,294956
BV1hF411h75g,294239173,1,搞笑,1,http://i0.hdslb.com/bfs/archive/4f01bb97aecfe4b3e680b701b765206e33dec300.jpg,不是吧，情侣也能玩这个？？？,1637141413,1637143216,曾经恩爱情侣！如今各自为战！爷青回游戏大集合！如果你喜欢请多多一键三连？！,2169999,247100
