视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV1HJ411w776,68071854,1,人力VOCALOID,1,http://i2.hdslb.com/bfs/archive/52431c875a27796cb1cf595a9f65e1b589c7b658.jpg,【李云龙】说好不哭,1568710473,1568710473,"音源：暴力贝
制作：夜雨星繁y",643845,36446
BV1JJ411N7Xj,67605913,1,原创音乐,1,http://i2.hdslb.com/bfs/archive/2c8ae75cccf237e905197915f7f69e6e8bbd6332.png,【心之章】《心》,1568376024,1568376024,"*本作品已在中国版权中心申请授权，未经本人允许，严禁擅自用于任何商业活动，拒绝盗用！

软件：
Cubase 10 Pro
音源：
好莱坞大提琴独奏、小提琴独奏、竖琴独奏
好莱坞合唱团(Choir)
Symphony Series管弦打击乐全套
Damage打击乐
The Grandeur钢琴

其实这首曲子是描写up本人内心的成长过程的QwQ

求点赞，求硬币啊啊啊！！！",4421408,687129
BV1PJ411N7Ca,67591920,1,网络游戏,1,http://i2.hdslb.com/bfs/archive/66f1ad4319950a8de9ae011090a3248cdc8023de.jpg,俩老外在中国服务器里疯狂飙中文！甚至还互相教学？,1568368911,1568368911,"✚喜欢看的话还请多多【投币】支持呀~✚
游戏名：VRChat（可以VR）
地图：中文吧 Chinesebar
多谢观看。
✚微博@信徒Shinja✚",11111705,629971
BV1tJ411P7Cr,67439251,1,原创音乐,1,http://i0.hdslb.com/bfs/archive/cc5acb22606dc2ca5a37661a1b05bdb2840b4519.jpg,【某幻/老番茄】最强脱发王（秃爵）,1568263006,1568347221,"沙雕说唱，祝大家身体健康，头顶茂密。
作词：某幻，老番茄
编曲：CJ
混音：CB
PV：某幻，老番茄，鸢尾小岛，强尼",17162860,952815
BV1eJ411A7os,67817729,1,出行,1,http://i0.hdslb.com/bfs/archive/23a6c948108f0bcdc488f516305545567620b773.jpg,小伙花1200租了一辆跑车，终于知道国内为什么都不喜欢开敞篷车了,1568539848,1568539846,小翔哥花了1200租了一辆高级跑车，开着敞篷环洱海一圈特别爽,5313433,229844
BV19J411A7pF,67879727,1,搞笑,1,http://i0.hdslb.com/bfs/archive/0b4a75f7e55b545d33f39fab49cf43c67c27292a.jpg,十斤花甲一口气全吃掉！里面的肉估计就一点塞牙缝都不够！,1568550592,1568550592,"youtube频道：敬汉卿【官方频道】
创意投稿邮箱1905387728@qq.com
淘宝店：敬汉卿",7084146,282371
BV11J411P7Y9,67530671,2,鬼畜调教,1,http://i0.hdslb.com/bfs/archive/c5062f721dc160db18623ad79337bc8a340bd48b.jpg,【卢本伟主演】头号玩家！第二集：卢本伟身陷九九八十一难，能否通关？,1568334465,1568347221,"前作av57798444
毕竟是头号玩家，肯定是需要用游戏来做的
后面的游戏大部分是一些我玩过的游戏的CG或者录屏，所以能做进视频里感觉真的很不错
还有关于之前预告的一些片段是被我删减过了，因为感觉效果不太好比较拖节奏
对了，还是那句话，希望把开挂这个当成一个梗，毕竟这里是鬼畜区嘛
记得素质三连哈
BGM
One Way Or Another
Stayin' Alive
Prisoner's Awakening
Special Ops
Great Days
Scattered Remains",5648276,421925
BV1VJ411w7ow,68079639,1,搞笑,1,http://i1.hdslb.com/bfs/archive/b775e385687929da8e0d128365126ae6432c848d.jpg,【朱一旦】69 做人不要太攀比 ！,1568716183,1568716183,"微博：朱一旦的枯燥生活
YouTube：【朱一旦的枯燥生活】官方频道",6801683,253457
BV1PJ411N7yY,67591869,1,搞笑,1,http://i1.hdslb.com/bfs/archive/c3b5a4b3d50a3652404d3f7d7b6535771f8a47bb.jpg,郭杰瑞从美国带来人造肉！美国黑科技人造肉还没五毛素肉好吃？,1568368937,1568368937,"youtube频道：敬汉卿【官方频道】
创意投稿邮箱1905387728@qq.com
淘宝店：敬汉卿",5316617,251572
BV1pJ411P7Sa,67455292,1,单机游戏,1,http://i0.hdslb.com/bfs/archive/6389747f721e2d5b720d18e28da999d07a6233cb.jpg,【敖厂长】1989年炸裂级沙盒游戏 30年前的无人深空,1568275179,1568275179,"中秋快乐小伙伴们 ,充电投币收藏来砸我吧",4873638,306779
BV1sJ411P7CF,67457647,2,舞蹈综合,1,http://i1.hdslb.com/bfs/archive/e2a356b34e28feda14dcea93fb429a2c302aa95d.jpg,【欣小萌】芒种，一想到你我就……,1568276258,1568276257,"这一次，我终于拍到荷花了，夏天在荷花池边拍舞真的需要好运气呀，真幸运。
这次的舞蹈是芒种，也是给大家的中秋礼物，希望大家看得开心，愿大家中秋快乐！

音乐：芒种，音阙诗听
编舞：白小白，av66178139",24698195,481008
BV1mJ411g733,68180250,1,影视剪辑,1,http://i1.hdslb.com/bfs/archive/35a0611d609c7e51131518e83298406d6f42829c.jpg,他们 死在了祖国胜利的前夜,1568810965,1568810965,"铭记历史，不忘国耻
向那些倒在祖国胜利前夜的英雄们
致以最崇高的敬意",23383095,1666402
