视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1ua411872R,212249080,1,MV,1,http://i1.hdslb.com/bfs/archive/0b8ab53c6e5852348ab7f17bfc8d0ee782248123.jpg,【腾格尔】注入灵魂！《孤勇者》来了，送给我的小粉丝们！,1646985603,1646985600,视频部分素材来自：@秃马君 @梁齐贤 @知晓XT @封面新闻《4年更拍记录江歌妈妈这几年》 @大象新闻 @央视新闻 @努力是为了不虚此行 @陈八命 @晏炜观点秀 @河南共青团 @新华社 @新世相,17320829,1724345,1309066,443219
BV1bR4y1V7QJ,339717076,1,科学科普,1,http://i1.hdslb.com/bfs/archive/7965a00e7277812239d7d675ccada6552af1886e.jpg,【亮记生物鉴定】网络热传生物鉴定38,1646999322,1646999322,,12141655,890560,70291,66372
BV1QR4y1G7vA,339625620,1,影视剪辑,1,http://i1.hdslb.com/bfs/archive/e6b77c462a3d53e7bbbeca8355c8873f550133f9.jpg,“七年了，他还是走不出来”,1647158452,1647158452,"素材：蜘蛛侠系列
BGM：回忆观影券
希望能有三连支持 感谢",8924763,557656,396363,267561
BV1sY41137hb,254734811,1,综合,1,http://i1.hdslb.com/bfs/archive/1a88b85fce542a0ef8b57dc3dbcd6124456ab613.jpg,成龙历险记，但是是真人版,1647076396,1647076396,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊阿啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,5941525,500683,207710,82349
BV1Ya411b7FB,212156974,1,搞笑,1,http://i0.hdslb.com/bfs/archive/a381c5a16368c6ab728f43fd9b0e202a4d811f53.jpg,谋 权 篡 位 8,1647017357,1647054008,"希望观众老爷喜欢这个系列！ 
素质三连，创作不易，希望你喜欢！",14015671,778702,397454,197156
BV1qL4y1u7Pf,852156466,1,影视剪辑,1,http://i2.hdslb.com/bfs/archive/a47040d34ed64ec8a559a019704756020f4d1f80.jpg,这些名场面剪到一起竟如此丝滑！,1647149614,1647149614,"BGM:Zorba The Greek
素材来自:《心病》《乡村爱情》《征服》《羊肉串》《帝国的毁灭》《大漠枪神》《激战江南》《新三国演义》《洛洛历险记》《亮剑》《九品芝麻官》《赌侠》《杰哥不要啊》《夏洛特烦恼》《叶问》《不差钱》《功夫》《羞羞的铁拳》《让子弹飞》《心花路放》《霍元甲》《武林外传》《警察与小偷》《吃面》《钟点工》《三国演义》《西游记》《马大帅》《卖拐》《西游降魔篇》《邪不压正》等",5616805,493738,236312,155095
BV13Y411n7Dd,254848295,1,人文历史,1,http://i2.hdslb.com/bfs/archive/f8e3f8e4394109c3d41f7c74b4a21aab12614e38.jpg,一克月壤值多少钱？【小约翰】,1647324375,1647399612,"本篇为小约翰之美苏登月大计划。

参考资料：
《冷战中的美苏载人登月竞赛》张驰
《冷战期间苏联与美国外层空间竞争》范海虹
《科罗廖夫之死:从运载火箭发动机技术的发展看美苏太空竞赛的转折点》吴昊、吴俊强、郭修凯
《阿波罗计划的科学遗产》瞿立建
《国际正义视野下的太空合作》张辉
阿姆斯特朗授权传记《第一人》
《纽约时报》关于航天新闻的汇总",4843467,308746,177263,56988
BV1RL411A7Q2,467182470,1,野生动物,1,http://i0.hdslb.com/bfs/archive/ae1110939b028394b2afb0fa2e0a34fe18df561a.jpg,“活下去！”,1646996209,1646996209,BGM：孤勇者 - 陈奕迅,2881300,220900,119924,70394
BV1iF411s7vc,297282746,5,手机游戏,1,http://i2.hdslb.com/bfs/archive/752a4c7671ae1eaa04cdb802d6e140660c4e9b47.png,《明日方舟：终末地》概念CG,1647502609,1647572436,"“集成工业部署准备已就绪。”
“前线小组正在前往目的地。”
“工程中心等待你的下一步行动，管理员。”
“我们的时间有限。”

游戏预约请前往：https://www.biligame.com/detail/?id=108406
塔卫二的建设需要更多力量，我们期待你的加入：https://jobs.hypergryph.com/",5954625,283930,143940,74017
BV1br4y1B7V9,767214693,1,搞笑,1,http://i1.hdslb.com/bfs/archive/f153c4f0804664f1fb7682fc457606f0bd70dd34.jpg,【为啥白象方便面不好买？】有人不让卖！,1647084143,1647084143,【为什么买白象方便面】因为心善腰杆直，头铁脖子硬,6131150,414735,115796,27146
