视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV1Pq4y1K73W,548012398,1,鬼畜调教,1,http://i1.hdslb.com/bfs/archive/90e20fe79f107802d20b025ceb663f92761a5e91.jpg,大唐Gang 2.0,1631887476,1632024016,"哔了两句，不过没关系奥，你橘照样整好活儿
有兴趣的可以自己剪个视频 发出来（我又不能发

词曲混：橘子
唢呐：浑元Rysn
采样：云宫迅音---许镜清
编曲：FantomXXX  / 哦呼w
原beat：SPAZZ",13050810,1145597
BV1wL41147pn,463112323,1,鬼畜剧场,1,http://i0.hdslb.com/bfs/archive/40bf7ee1a0d09c671173ad5aca4572670e050153.png,你这健康码有问题啊,1632148387,1632148387,你好呀,5523486,415251
BV1DQ4y1r77X,720568938,1,综合,1,http://i1.hdslb.com/bfs/archive/f992d5ffbad5044680db98d76e28d13dcddf9043.jpg,开 学 寝 室 牛 逼 症,1631788111,1631788111,我知道爸爸们都知道我心里的小九九……一键三连～ 谢谢爸爸！！,5068716,395157
BV14h411n7ok,208143004,1,社会,1,http://i0.hdslb.com/bfs/archive/df16e5bf7bbfdb8d96664159b5240b48dc5e3934.jpg,开学啦～我终于收到了霍格沃茨的录取通知书,1632409676,1632409676,游乐场，满足我对于美好的所有想象，当然，拿着魔杖念咒语的快乐是什么也比不上的～,4322766,414332
BV1gP4y1h7yA,890517922,1,搞笑,1,http://i0.hdslb.com/bfs/archive/83e36c2722228a00c157de9e46ebc24509a5410c.jpg,史上最离谱随机挑战！居然被周淑怡反向蹭饭了…【第四期】,1632012642,1632020414,"随机挑战的全新系列！蹭饭挑战！无限羞耻！究极自闭！全程高能！
第三期：BV1q34y1Q7Pu
第二期：BV1Hq4y1D7MR
第一期：BV1664y1W7zS 
 喜欢记得点个赞哦~过50W赞下一期立刻继续找寻新的受害者！！评论告诉我们！！！",14364635,1763470
BV1Zb4y127U4,633075731,1,鬼畜调教,1,http://i2.hdslb.com/bfs/archive/de42e7ed0c11825cb393eee615e2bd64b415877d.jpg,𝘼𝙡𝙖𝙣 𝙒𝙝𝙖𝙩'𝙨 𝙪𝙥,1632186029,1632186011,"今日无人伤亡，只有瓜受伤的世界达成了
BGM：Alone-Alan walker",7673088,597057
BV1PL41147Ro,463120658,1,短片·手书·配音,1,http://i0.hdslb.com/bfs/archive/4ac707e50dc01efbb6d8757872b5374d660d1105.jpg,为何还不开口嘞！🤧🤍,1631802935,1631802935,"大家好！我是明茂，从六月份就开始制作的手书终于和大家见面啦。这是我严格意义上制作的第一个手书～听到甜甜的歌时当即决定要画了，倾注了不少感情，也学习到了很多手书制作的新知识！希望你能看得开心～

·请勿在原曲评论区提及此视频！！！",3958727,341208
BV1ih411n7BR,208178264,1,数码,1,http://i0.hdslb.com/bfs/archive/7e8a094dab6da4ca38f9b3abc5da669048f0cfc6.jpg,苹果A15性能分析：它几乎征服了原神！,1632239702,1632239702,iPhone 13系列上的A15到底有多快？功耗又有多低？两个版本有什么区别？能完美运行原神吗？看完这期视频，你就知道答案了……,3686407,223054
BV1mR4y1H7Rw,335604143,1,日常,1,http://i0.hdslb.com/bfs/archive/8dbf3b34ec69decdf68ae2be32c331ddd92764b2.jpg,班主任读学生作文《我的班主任》，金句频出“气到”摔本子引爆笑,1631783542,1631783542,近日。广东惠州。一位班主任当着全班的面朗读学生作文《我的班主任》。当他念到一些学生“金句”时：“我的班主任是一个胖胖肥肥，很像仓鼠，他的腿鲁班7号一样”、“他有着39岁的高龄，长得有点像网上的高质量男性”，“人很年轻，头发就掉一半了”、“风扇我都不敢开太大，怕他像蒲公英一样，风起，头秃！”班主任怒摔作文本：这都是些什么啊！学生哄堂大笑。,7304528,645914
BV1qQ4y1r7ty,720562882,1,软件应用,1,http://i2.hdslb.com/bfs/archive/611133ff312ba9d431c2180da9a3d7e256711d49.jpg,良心到难以置信的网站推荐8丨6年最强合集,1631937634,1631937617,"LKs的网站推荐，专注挖掘互联网强力网页6年，你值得拥有：
xiangjianan.gitee.io/lks",1355304,128673
BV1sf4y1P71q,378001111,1,搞笑,1,http://i2.hdslb.com/bfs/archive/464e4b55d6581338be412fc50d24912ec6aafacd.jpg,大雄：哆啦a梦我好像失眠了,1632024305,1632024303,"最新的一期读评论！！！
我雀巢最近在练肌肉
肥硕的肌肉渐渐充满我的身体
我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋我好兴奋最近看到的东西之一：BV11A411F7Tg",12706366,885198
BV1JQ4y1k7nK,718074873,1,鬼畜调教,1,http://i0.hdslb.com/bfs/archive/276169239ad21d2274ecdfbaf715998ca9364f71.jpg,哦～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～～,1631790515,1631790515,"沙雕鬼畜系列：
【前传：BV1Ea4y1j72K】
【第一集：BV1ca4y1e7DP】
【第二集：BV1xf4y1R7m2】
【第三集：BV11V411z7fv】
【第四集：BV1fC4y1t7nk】
【第五集：BV1uK41137Hn】
【第六集：BV1pA411N7LM】
BGM：baby
制作：碧天蓝钻",2315013,189682
BV1k341127sE,420670757,1,美食侦探,1,http://i1.hdslb.com/bfs/archive/7fd74ae9fd2bc408463379f769cdf5cf45207a47.jpg,什么样的神仙早餐，能让瘦小的湖南妹子连吃2碗？,1632216732,1632216732,"日更微博：绵羊料理
微信公众号：绵羊料理
油管同步更新：https://www.youtube.com/c/sheephoho",7203452,556370
BV1sQ4y1k7K8,718057754,1,搞笑,1,http://i2.hdslb.com/bfs/archive/bd825b1666e1bb91ef5fb4454231bc60303fe19a.jpg,我 真 的 不 想 开 学！第一天当老师，就想辞职.......,1632052258,1632052258,-,9883440,652240
