视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV1X44y1n7yH,979363524,1,原创音乐,1,http://i1.hdslb.com/bfs/archive/4fe2d4d010a75e1804cac2b83aabe47f3cd5acab.jpg,不正眼看你，因为老子不敢,1645844438,1645844409,"一首《社交恐惧》送给大家。希望大家多交朋友，天天开心！

作词 : 老番茄
作曲 : 老番茄
编曲：杨秋儒
录音：杨秋儒
母带：杨秋儒
混音：杨秋儒",9537319,868844
BV18i4y127Fz,551767561,1,搞笑,1,http://i2.hdslb.com/bfs/archive/c18e4544dd030fafba762a0a82d4486738e7edb5.jpg,一句话回怼道德绑架！,1645842571,1645842571,一句话回怼道德绑架！,9082541,853940
BV1sr4y1z7VQ,766837391,1,MV,1,http://i0.hdslb.com/bfs/archive/e617517882df4e7cae6d531278441e447bc2bc01.jpg,【胡彦斌 × 不负人间】胡氏唱腔再现国风魅力，深情诠释济世化生,1646013625,1646013615,"《梦幻西游》电脑版 x 胡彦斌丨化生寺门派曲《不负人间》MV
红尘闻笛梦一场，无边佛法断痴嗔。 
清净六根，不染浮尘。 
演唱：胡彦斌
作词：周仁 
作曲：路柯
原唱：阿YueYue",8156050,215828
BV1jT4y1Q7r2,936778438,1,日常,1,http://i0.hdslb.com/bfs/archive/2d7d0c3f0eac84b616505b030621e7ad0b10f8ba.jpg,我要当爸爸了？？这是真的吗？？,1645839772,1645844706,愿平安,6824150,787828
BV17341157s8,424498954,1,美食制作,1,http://i1.hdslb.com/bfs/archive/03aa66b806433cb665a6797ab3b7fb924e4a20bf.jpg,知道的人越多！倒闭的奶茶店就越多！,1645970073,1645970073,知道的人越多！倒闭的奶茶店就越多！,4437632,330225
BV1fL411P7aR,466900244,1,美食制作,1,http://i0.hdslb.com/bfs/archive/3320cc2a938d51e13b2d8ae5647d5532f8f39773.jpg,小饭骨们，记得好好吃饭~这次一定呦！,1646043208,1646053206,,3041102,280374
BV12q4y1x7q5,594326473,1,搞笑,1,http://i0.hdslb.com/bfs/archive/9f8659a12c27cf19b300beada541d22e686c4f54.jpg,大 学 生 沉 浸 式 破 防,1645934455,1645934413,"开学一周后，我经历了一周残酷的开学体验。视频中绿衣小伙是我的室友，不存在真正的抢早饭！视频结尾的枪为玩具枪！！0焦耳！喜欢这期视频欢迎观众老爷点赞投币收藏~
设备：Insta360 go2",8442518,620405
BV1am4y1R7Zs,679356023,1,极客DIY,1,http://i0.hdslb.com/bfs/archive/4c203e3f327987d970b5f09126243a062a4a3972.jpg,终于来了，无限一键三连制造机,1645784970,1645784970,"视频做不下去的时候回过头看看这个一键三连“永动机”，瞬间就有力量了呢~
 
感谢@ 平舌D清野和@CG-小霸王提供的波吉模型方面的支持，ღ( ´･ᴗ･` )比心
视频中出现的模型stl文件大家可以私信找我要
 
BGM:
00:00:08: BOY-King Gnu
00:00:28: TOO GOOD TOO BAD – 菅野洋子
00:01:05：Arrow – Andre Applepie / Bjurman
00:01:55: Dansez
00:02:50: Jazz In Paris
00:03:49 look busy- Kevin MacLeod 
顺便提一句，最后这首曲子的作者Kevin MacLeod是最近大火的《通辽进行曲》（原名：Aunt Tagonist）的作者，很多作品很适合做BGM，推荐给大家
 
为了做这个视频我打印了500多个零部件，学习C4D建模，手办打磨，拼装，上色，水贴
讲真，当UP主真的是什么都得会呢
 
最后给个三连再走呗",7307019,557607
BV1oZ4y1k7Hj,381872653,1,美食制作,1,http://i2.hdslb.com/bfs/archive/d1ec326c37197077261a2c67b2a909b9e5213455.jpg,鱿 鱼 天 花 板,1645965010,1645965009,"这个鱿鱼做起来容易
辣椒从果椒到二荆条或者螺丝辣椒都可以 按照自己能接受的辣度来炒
焯水去腥
过油再次去腥 去鱿鱼的水汽 不然炒出来湿哒哒的
我喜欢加 蒜蓉辣椒酱炒，豆瓣酱也可以的 看你自己的选择
姜 没称过，就是掰一小块 切末
蒜5颗 切末
上面两样爆出香气 再下 蒜蓉辣椒酱",8151152,544306
BV1tq4y1477g,594494651,1,美食制作,1,http://i1.hdslb.com/bfs/archive/3f5d14c6513ffd9c7255c9395c6efa2d95fac570.jpg,花半个月煲一锅饭，我只吃一勺好不好。。,1646213557,1646213557,"日更微博：绵羊料理 
微信公众号：绵羊料理 
油管同步更新：https://www.youtube.com/c/sheephoho",5560521,487723
