视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1AS4y1Q72a,722284342,1,美食制作,1,http://i1.hdslb.com/bfs/archive/e7b2ab98ab0effe4e38cf3b7624bdb45a4931d43.jpg,这玩意就是内卷之王吧！,1639310278,1639310278,"肝的不行了
无心写简介",8989569,741864,576531,119142
BV15S4y1Q7Z1,722320351,1,电子竞技,1,http://i2.hdslb.com/bfs/archive/80d52c6fb7316ca2cf2d00447bb9fdbebd170633.jpg,【BLG】Uzi I'M BACK记录：舞台下的560天,1639543976,1639550409,,2462135,120844,64884,17641
BV1534y197WX,807316554,1,综合,1,http://i2.hdslb.com/bfs/archive/05aefb054877960e5b136d22d47f36eec9cc78a7.jpg,b 站 热 度 年 度 总 结 ☆【禁止套娃2021】,1639400140,1639476002,"恭喜你发现b站隐藏功能！☆ 
要素出处和bgm请看【节目单】：https://www.bilibili.com/read/cv14419705
和去年一样，年初开始收集素材，10月底开始制作，12月完成，已经做了三年套娃了！
今年读研了所以变得比去年考研还忙...但我还是很好地完成了，希望这7分钟有限的套娃能给你带来无限的快乐，我们明年再见！☆",5136322,525506,288093,215276
BV1Pr4y1D7Ck,764756254,1,鬼畜剧场,1,http://i0.hdslb.com/bfs/archive/6f60754ef3da355da96454ad9231ea4def1d389c.jpg,无 伤 速 通 催 逝 员,1639237757,1639288807,啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,21161330,1306197,611334,483822
BV1SF411z73g,294844643,1,绘画,1,http://i2.hdslb.com/bfs/archive/ad89005abda43f27a32fa76263693b125b789c68.jpg,【动态胡桃】600小时创作39张插画组成的胡桃手书-葬礼篇·离别与希望之蝶,1639281664,1639281616,"当月创作的4k/8k高清动态壁纸，PSD源文件，高清原速作画视频赞助后可获得：https://azz.net/void
过往的作品可以在https://void.huotan.com/ 单张购买。
动态壁纸制作不易，都是每天熬夜到2，3点持续了2个月肝出来的，切勿外传
此次叙事是75代堂主葬礼的时候，那个时候胡桃还没有看开，我认为是在听老夫人的话之后胡桃才重新恢复了笑容。",4436162,678703,593429,415526
BV1tR4y1s77j,337174269,1,手机游戏,1,http://i0.hdslb.com/bfs/archive/c8f7b4ffe2570a4e75a8e898364f4f76a3a792a9.jpg,TGA2021《原神》参选视频,1639139828,1639139828,在大家的支持下，《原神》获得了“TGA 2021 最佳移动游戏”奖项，感谢一路相伴！,5806593,521085,189017,89279
BV1k44y1E7fi,977369466,1,音乐现场,1,http://i2.hdslb.com/bfs/archive/1c86ee10d3f86bc40f7187f7876d8e75e8151126.jpg,【周杰伦】金曲联唱《给我一首歌的时间+我不配＋安静+轨迹》|2021TMEA,1639235038,1639235038,【2021TMEA腾讯音乐娱乐盛典】天王周杰伦金曲联唱《给我一首歌的时间》《我不配》《安静》《轨迹》，用四首歌的时间，安静地回忆青春！哪首是你最期待的呢？,4904446,298574,224405,118749
BV1Mg411w7R2,507251172,1,电子竞技,1,http://i1.hdslb.com/bfs/archive/2c1029f0c36aeec1189cffb1de4f31bb637bf2fd.jpg,【S11决赛】万字复盘！EDG与DK的究极决战！不破不立登顶世界之巅！我们是冠军！下集,1639279664,1639280095,"久等了各位。

这是我做电竞内容以来，写的最长，后期做的最久的一期。光是文案我就写了2W2个字。

1个小时的后期量，检查都非常耗时。所以别怪我更的慢拉~真的有在认真做啦~
为了保证观看体验，我减少了分析比重，更强调看比赛的代入感。

就当作是一期穿越回去的重温 之旅把。

这次很任性的把后三场全部放在一期里面来做。

也是希望后三场的复盘观看体验，是连贯的。

如果能让大家回味起看决赛时，那些快乐的，紧张的，激动的瞬间就太好了。

EDG夺冠我真的贼开心，也希望能够把我的快乐传递给大家。

如果可以的话",2957969,245289,322146,118505
BV1fR4y1s7ij,337276073,1,热点,1,http://i1.hdslb.com/bfs/archive/f916f1160d9ba84850cdeff0ed84c12e4a9f6bc7.jpg,传递真相！这是南京大屠杀的唯一动态影像,1639356414,1639356414,1937年12月13日，惨绝人寰的南京大屠杀发生。这场人间浩劫里，几乎每12秒就有一名同胞遇难……美国人约翰·马吉冒着生命危险，秘密地将日军暴行拍摄下来，这也是目前为止发现的有关南京大屠杀唯一的动态影像。,2824891,466825,263484,113803
BV113411s76X,422316914,1,综合,1,http://i1.hdslb.com/bfs/archive/11fa50d75a2698515c9905f494e07d8670b9c386.jpg,“ 汤 姆 历 险 记 ”,1639196738,1639196738,"做这种真的太耗费时间的，做完我人都傻了。觉得不错点个免费的赞吧。
希望大家能慷慨解囊，用三连砸死我吧，谢谢大家！",1970091,183173,35755,44949
BV1JP4y1G7uY,892273037,1,美妆护肤,1,http://i0.hdslb.com/bfs/archive/543e2d6eca374368096be3235c315dbe2cbb3c10.jpg,《校花养成计划》 我在等一个属于张欣怡的时代,1639490663,1639490663,-,8196668,726877,53275,45607
BV1SP4y137Vh,892182003,1,喵星人,1,http://i2.hdslb.com/bfs/archive/6684d32203a016c9ac06d9b29f3c37ac3ff0e29e.jpg,给猫戴上摄像头，发现猫咪间也会拉帮结派的笑死了,1639056125,1639056125,"18年陆续收养了11只流浪猫，每只猫都有着不同的悲惨命运，凭借我个人的能力给它们一个温暖的“家”，不再受冻挨饿。

如果你也喜欢这些猫咪，并希望能帮助到更多猫咪，请关注并点赞我的视频，谢谢。

欢迎留下您宝贵的评论弹幕, 这对我很重要。谢谢。",2804508,184633,74768,33562
BV1gP4y1G7rL,892244700,1,美食制作,1,http://i2.hdslb.com/bfs/archive/4c57ddcea1795bd67532049360bd0cb9917e0c02.jpg,48小时烤了100人吃的肉，别再说你们吃不到了,1639134031,1639134018,原本打算每份250克的，但是一个怕你们不够吃，再一个怕你们说我骂街，所以就改成每份500克，祝你们好运,3502237,320652,232056,49274
BV1kL41177nJ,464630828,1,汪星人,1,http://i1.hdslb.com/bfs/archive/c5bacc2fda2a4718b51b75ac92084481e22e4492.jpg,狗子演技很好，下次别再演了…,1639129038,1639129038,-,2151188,241886,983,14634
BV1TM4y1c7n7,934865478,1,美食侦探,1,http://i1.hdslb.com/bfs/archive/781aa53ae7544353cb0466669cf5353ca27b1e66.jpg,被称“糯叽叽”的美食天堂！怒开5小时，凭什么它上了热评第一？,1639474217,1639474210,"台州第0期：糯叽叽的踩点记录。
视频是存货，大家近期注意防护哦！",3585990,341295,145912,37198
BV1Tq4y1B7J6,592350466,1,搞笑,1,http://i0.hdslb.com/bfs/archive/f26fb28deafb9ec1387fba4b88c13346e4182c58.jpg,究极对决！Uzi向我们发起了足球比赛！到底谁才能获胜？！,1639155107,1639191610,"点赞25w 下周继续给您惊喜！！！
很开心能和 Uzi 茄子 一起踢球，不得不说虽然不会但是奔跑的很快乐！！！",3334352,332477,120138,33781
BV1aa411r7aQ,209751583,1,人文历史,1,http://i0.hdslb.com/bfs/archive/9fe7ee1fd249345b02ca4cdb5fea86e69cd8b0be.jpg,为什么英国特工要做针线活？【小约翰】,1639237455,1639278018,"本篇为小约翰系列之传奇女特工。

参考资料：
艾米·基迪文章《二战间谍变成不起眼的英雄》
麦克·菲尔德2014年文章《拉图尔惊人的故事得到认可》
达娜·芬克尔文章《针织历史中的密码文件》
司瑞亚·斯瑞纳斯文章《丝绸的秘密》
贝利尔·艾斯科特1990年出版《不可能完成的任务：向SOE女空军致敬》
朱丽叶·帕丁森2021年出版传记《敌后》",5108419,235549,88821,28838
BV1iq4y1z7UK,592150259,1,日常,1,http://i0.hdslb.com/bfs/archive/8956ffd25c8f328e87938085ccbaba52ac38cb2a.jpg,边境查车，毒贩扔出手榴弹！！！纪录疫情下的广西边境...,1639139947,1639139947,,3424049,386088,190906,31513
BV1rZ4y197mT,379775944,1,明星综合,1,http://i0.hdslb.com/bfs/archive/16d3521c7b976e3e22ae2b8c7fbcc7a949a02f53.jpg,【时代少年团】《这福气给你要不要》之睡衣游戏大作战,1639220587,1639220587,,5770314,178514,45109,42335
BV1ni4y1Z7uG,549651181,1,演奏,1,http://i1.hdslb.com/bfs/archive/5dd6d97c830758e6d9281b90d263a1d9f87b4b0e.jpg,小提琴炸街！我在迪拜自由演绎《Counting Stars》,1639131249,1639131249,"► 抓住乐谱：https://item.taobao.com/item.htm?ft=t&id=663102741405

你好我的朋友，好久不见！我非常感谢始终不离不弃的你们，感谢你们的耐心。

这个视频本应在一个月前和你们相见。最初，我们在布拉格拍摄了这只音乐视频的大部分片段，但是在后期制作的过程中，部分缺少的镜头需要补拍。很遗憾，一直与我合作的摄影师在这段时间里感染了新冠，欧洲的防疫措施也一直升级。我本想在视频最后呈现圣诞市集的热闹画面，但最终，圣诞市集关闭的新闻让我放弃了等待。

我知道你们为这首",1788278,149976,124477,58113
BV1Yi4y1d7Qj,549866559,1,单机游戏,1,http://i2.hdslb.com/bfs/archive/0f2a00f9b46f196c367df170761b46f114543b6f.jpg,"“妈妈,我想当太空人！”",1639201872,1639201872,游戏：heavenly bodies,4460300,337978,95242,45713
BV1dq4y1q7Ju,592346612,1,科学科普,1,http://i0.hdslb.com/bfs/archive/3a03174247f1e821b98fc323bf7836e1d2345d21.jpg,【亮记生物鉴定】厦门八市海鲜图鉴,1639569899,1639569899,,3660694,269994,27875,21345
BV1EQ4y1v7Ky,719821572,1,短片·手书·配音,1,http://i0.hdslb.com/bfs/archive/243e21338658827c3175d604887c1c46b354064b.jpg,【自制动画】审判日丨南京大屠杀暴行铁证,1639244703,1639281616,"罗瑾和吴旋二人都是有着强烈民族自尊心的爱国青年，二人无形中的默契，让他们在艰苦岁月中谋求生存时，也没有忘记把真相公布于众的责任。当南京审判战犯军事法庭收到吴旋所提供的相册后，在1947年3月10日下午，法庭审判长石美瑜，宣布了对谷寿夫执行死刑的判决书。
（补充说明：吴旋原名吴连凯，抗日战争胜利后改名为吴旋）",1872368,209657,144112,79294
BV1xQ4y1e7VA,719681530,1,运动综合,1,http://i2.hdslb.com/bfs/archive/0df58a506e6e66a0cf294c9860e53363d874f7c3.jpg,【抓你手活】宇宙第一块方便面滑板！大哥说按照他的方法做断了送我游艇！3.0完结篇,1639123953,1639123953,方便面滑板的系列完结了，这个月把握折磨得...,869387,66562,61706,13829
BV19U4y1N7oc,677187332,1,喵星人,1,http://i2.hdslb.com/bfs/archive/f2dbc61199d01ceaee69080f7d470ff5dd335c55.jpg,流浪猫康复后紧紧抱住小姐姐，不愿离开,1639039946,1639045806,"萝卜头后续的住院费用
以及绝育费用都是医院承包的
没有让我们出钱
除了萝卜头医院自己也救治了几只流浪猫住在医院
感谢医院的全体人员！
相信大家都是因为热爱才选择了这份工作！",3215515,313765,262506,45700
BV1ui4y1Z7wN,549646550,1,短片·手书·配音,1,http://i2.hdslb.com/bfs/archive/57d6718fe3d3bd0f18ad6ab88295c7f6b82b416d.jpg,苏轼：怀民亦未寝。张怀民：啊对对对,1638708316,1638708316,,10283624,834322,115901,295121
BV16r4y1D74C,764844745,1,短片·手书·配音,1,http://i1.hdslb.com/bfs/archive/989611705f9858e91aed548136ff55965aa51a44.jpg,《 关于我跟老师灵魂交换这件事。。。。》,1639625187,1639627213,"（别盗视频了！别盗视频了！别盗视频了！）
跟大家说说我最近生病的事
本来不是什么大病，一点小感冒
就是有些发冷，也没什么胃口
跟狐朋狗友说了一下呢，就有个人跟我说
洗个热水澡，洗完吃点药就好了
你别说，初洗完倒还舒服
不过没多久就感觉冷气起来了，冷的全身都在打战
只好穿上衣服下楼，去医院看看
结果没成想在电梯里，那种生病时体弱无力的劲就上来了
加上连续几天都没胃口，吃不下饭
整个人就低血糖了
还没到一楼，我磅一下就倒电梯里了
没错，就是磅一下，我现在还记得
过了一会，应该有个买菜的大哥看到电梯里的我了
他",4144897,449622,490643,157332
BV1WL4y1H7nA,849736580,1,搞笑,1,http://i2.hdslb.com/bfs/archive/ef12e0d4ce7bdb649e387a24c69931af79f771d6.jpg,散兵：鸡 汤 来 咯 ！【原神名场面】,1639049219,1639049219,"这期真的花了很多心思
呜呜呜兄弟们赏个三连吧～
诶嘿",4017990,292216,76062,83720
BV1gg411w7dK,507253569,1,电子竞技,1,http://i2.hdslb.com/bfs/archive/cce79b15281073fd92b524816d32bfbaeb25e503.jpg,【BLG选手见面会】12月15日 Uzi回归领衔！全员集结完毕,1639550654,1639550654,【BLG选手见面会】12月15日 Uzi回归领衔！全员集结完毕,2041088,63872,15070,4364
BV1qi4y1d7jK,549871981,1,手机游戏,1,http://i0.hdslb.com/bfs/archive/0aefb9385f29ccfcd8fb092cd37e86a3b2499cf7.jpg,【原神】刀刀10W+！超级毕业一斗伤害实测！,1639481637,1639481637,"荒泷一斗离大谱！
bgm：re:make
直播时间：下午-晚上 原神交流裙：1070422325
感谢号主：@超_越  ！！！！",2289980,52697,4505,8100
BV13S4y197Jz,722204507,1,手工,1,http://i1.hdslb.com/bfs/archive/f7e46110614eb53cf410fe0de71d923764d0a29f.jpg,蟹蟹，有被帅到,1638964609,1638964609,"前几天的蟹爪爪补上成品
螃蟹是紫地蟹，宠物店人工养殖的，我不怕漠叔……才怪！
bgm：《石之海》主题曲",3631762,279868,19835,47402
BV1tP4y1G7wf,892336162,1,搞笑,1,http://i2.hdslb.com/bfs/archive/a9d6ec477c221d71a0b1b7ebb0d1797f419371bc.jpg,受不了了，我们太土了！！！,1639273614,1639278314,"嫂子说如果有30w赞下期看美女，与我无关！

邮箱：baojiansao@163.com
记得投稿！！等你！！！",2430774,340178,83986,22297
BV1ZZ4y1979M,379795051,1,财经商业,1,http://i0.hdslb.com/bfs/archive/426c8679fd4b2bf08865037d173683860474453d.jpg,线索是b站粉丝提供！卧底星巴克记者：年龄太大，应聘二十多家店才成功,1639389940,1639396811,"第一，感谢线索的提供者。
第二，希望大家多给老韩提供线索。
第三，这应该老韩卧底生涯最舒服的一单活，因为没那么累。但可能也是采访最难的一单活，因为很难融入星巴克的伙伴中，员工们也非常警惕，很难采访。
第四，很多人担心老韩的安全问题，其实还好，老韩是非常有经验的调查记者，去卧底的时候和单位是一直保持联系的，我以前干的活就是在外边接应老韩，安全其实是能保障的。而且，自家媒体既然敢给他署名，自然有这个底气护他周全。这同时也表明，他们对调查的扎实程度有着充足的自信。",1309329,88494,39681,11425
BV1ei4y1Z7z5,549696325,1,社科·法律·心理,1,http://i2.hdslb.com/bfs/archive/33dde79dcd3434d77596355e1efe335c5ee9c1d9.jpg,【罗翔】狗狗被偷，对方索要裸照，女子“舍身”救狗？,1639454418,1639454417,"张三养了一只非常可爱的狗狗，结果被人偷走了。
张三非常伤心，到处留言，发传单，重金求狗。 
小偷李四看到了广告，主动和张三联系。
李四提出了两个请求 
一是钱，本来偷狗就是为了涮火锅，现在看你可怜，给我3000块，我好去吃火锅。
二是色，既然你如此喜欢狗狗，那么你救做点牺牲，拍张裸照给我。
李四说，放心，我也是又底线的，裸照我绝对不发网上，我只是自己欣赏。
张三居然同意了！
张三是同意的，还是被迫的呢？
以身救狗案件中的李四构成猥亵吗？",2860778,204645,32026,12377
BV1WY411W7KR,252324030,1,短片·手书·配音,1,http://i1.hdslb.com/bfs/archive/ba3d7658c7e085fcf51d11dba644cb0cfcab81a4.jpg,【年少不知单身好 】,1639223306,1639223306,狗哥说好久没见到豹姐了，想她想她~,5852823,494299,220381,99293
BV1eZ4y1Q7qJ,379852884,1,美食侦探,1,http://i0.hdslb.com/bfs/archive/248d31af08b9b82efbf7ba97cbcefffc694a189b.jpg,花了500吃了家破店，竟是川菜天花板？老胖头直呼辣的过瘾！【就得这么晚-08破店】,1639167455,1639195502,胖老头退环境了，我哭死,1820500,193106,96388,17819
