视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1fN411X7z6,501811924,1,单机游戏,1,http://i2.hdslb.com/bfs/archive/7c13d07a37ee58ca1f31c0de00a9eb470b63835d.jpg,【老番茄】史上最骚杀手(大结局),1614319210,1614319208,"第一集：av45629276 ； 第二集：av46295706； 第三集：av48138432；第四集：av49534383；第五集：av50276557；第六集：av69692251；第七集：av78014605；第八集：BV18E411G7y4；第九集：BV1Ya4y1t7fw；第十集：BV1XC4y1h78J；第十一集：BV16y4y1q7ir；第十二集：BV1yA411u7n2；第十三集：BV1eK4y1n755
这一期请到了老朋友Chimera君再度参与配音！杀手系列终于完结啦！！（或许还会有番",12269902,1423589,1399593,488532
BV1r54y1Y7SV,844299030,1,短片·手书·配音,1,http://i2.hdslb.com/bfs/archive/ad3511f0dbef9723fa5cee369c99fa6d58d001df.jpg,【河南话血小板】谁能拒绝说方言的小萝莉呢,1614078021,1614078018,"血小板太可爱了！
BGM：
末廣健一郎 - はたらく細胞 -Main Theme-
末廣健一郎 - おだやか世界
末廣健一郎 - 運んで、運んで",4609880,320369,145520,68748
BV1Yy4y1J7yw,801863827,1,鬼畜调教,1,http://i2.hdslb.com/bfs/archive/a23747be4e28ed50b60621ed0c2a9954d6b8b2f5.jpg,高 压 锅 说 唱,1613966416,1613966404,"华语高压锅说唱皇帝、2020胯下八英里Battle赛总冠军、钢门厂牌主理人——字母钢，给大家带来了一首全新高压说唱单曲《后撤步7777》。婀娜多变的身姿、铿锵有力的flow与无处安放的右手将一位普通高中生充满重压的生活与永不后退的态度展现的淋漓尽致。我编不下去了快撤！后撤步7777！
-------------------------------
《后撤步7777》
伊丽莎白鼠 出品
Rapper：字母钢
Beat: 公子扶稳坐好（Prod. MEGA）（已独家授权）",19885375,1162879,643308,356972
BV1Kr4y1A7G7,756834594,1,音乐现场,2,http://i1.hdslb.com/bfs/archive/a086f6ec5db35dd39c58b95b761f343f062cc7f4.jpg,“卧槽！音乐一响，多少人的青春回来了！”,1613738113,1613738113,来源于网络,38342993,884919,206940,538139
BV1cX4y1L7nq,714300259,1,原创音乐,1,http://i1.hdslb.com/bfs/archive/7dd520d049a1b1f86bcdcea6ca9f93ebd5beaec7.jpg,我们是眼泪齁咸组合 I 处女作《旺德福》,1614296697,1614310806,"作词：Chillin / 简 @25hrs Music Team
作曲：王天放@25hrs Music Team
制作人：王天放@25hrs Music Team
编曲：石慧丰 / 黎子琨
混音：夏坚@25hrs Music Team
母带：Kwon Nam Woo@821 Sound Studio
配唱制作人：简 / 王天放@25hrs Music Team
和声：王天放@25hrs Music Team
音频编辑：夏坚@25hrs Music Team
录音棚：广州 101 Studio
录音师：王天",2158436,236711,103227,36126
BV12V411e7zS,416822979,1,综艺,1,http://i1.hdslb.com/bfs/archive/6e7c93c2dd5ce207383bd1babc8e169d0f01d639.jpg,创造营2021全员拉胯？我从来没见过这么好笑的综艺！,1613904112,1613904112,"不懂就问，这就是选秀吗？
-
喜欢的话欢迎点赞三连，让世界看到创4的魅力！  
当然也可以顺便关注我一下，听说现在关注的，以后都是尊贵的老秀粉啦 :D",9107993,640309,177600,65828
BV16K4y1n7tJ,886689622,1,短片·手书·配音,1,http://i0.hdslb.com/bfs/archive/bfeab52e820da75656cd857ba11058e5c6416046.jpg,如果DIO是女孩子（日语配音）,1613312851,1613872807,"感谢水带的背景带～～～
你看我DIO吗？",4090863,366973,197802,124424
BV1VK4y1H7ER,886795006,1,短片·手书·配音,1,http://i0.hdslb.com/bfs/archive/a33a6c5e289ec78339b96035165e089e47f54dfd.jpg,一 山 不 容 二 虎,1614212124,1614212124,三连的人一个月内必脱单！三连的人一个月内必脱单！三连的人一个月内必脱单！三连的人一个月内必脱单！三连的人一个月内必脱单！三连的人一个月内必脱单！三连的人一个月内必脱单！三连的人一个月内必脱单！三连的人一个月内必脱单！三连的人一个月内必脱单！三连的人一个月内必脱单！三连的人一个月内必脱单！三连的人一个月内必脱单！三连的人一个月内必脱单！三连的人一个月内必脱单！三连的人一个月内必脱单！三连的人一个月内必脱单！三连的人一个月内必脱单！三连的人一个月内必脱单！三连的人一个月内必脱单！三连的人一个月内必脱单！三连的,7315712,430540,75228,124201
BV1Xh411r7vi,204296696,1,综艺,1,http://i1.hdslb.com/bfs/archive/506ece49fbe90b9ea2ff6c6cb74d6c81f621b3ac.jpg,【暴走大事件第八季】02 创4导师邓超神语录意外出圈，王尼玛开脑洞致敬工作细胞（蓝）,1614270660,1614270660,德国王子1欧元甩卖城堡，刚需小伙伴抓紧上车；高端“盲盒”玩家都在陕西，不服你不行；创4导师邓超意外出圈，高情商演绎爆笑吐槽；电竞劝退营爆火羡煞隔壁杨教授！大数据时代，每个人都是被“监视”的对象；王尼玛教你一招精神压力减缓法，亲测有效！,2606030,228285,130624,26846
BV1CX4y1G7rk,714343498,1,桌游棋牌,1,http://i1.hdslb.com/bfs/archive/64069e9033a72356f66467766db13d1a71f9884f.jpg,不要“做”挑战？（第十一期）,1613919852,1613919852,"希望观众老爷喜欢这个系列！
（希望你们喜欢，记得素质三连！）",15660189,821347,295478,131745
