视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量
BV1Tr4y1b7VN,769058280,1,鬼畜调教,1,http://i1.hdslb.com/bfs/archive/9090b48b4316a8d05b637f2a0790b4fa394a61ff.jpg,云南的和不是云南的都沉默了,1652512627,1652522700,"通宵做了快二十个小时 快裂开了 我的建议是立刻对我进行一个夸夸
另外长按点赞可以看到up主磕头！！谢谢大家了！给大家磕头啦！
微博@深海色带鱼 ",14643556,678023
BV1i54y1Z76t,854174470,1,短片·手书·配音,1,http://i0.hdslb.com/bfs/archive/0d7b33a530d580b9f21733d59ade480c245d5299.jpg,《 爷 爷 拯 救 不 完 了 》,1652781447,1652781788,"(《梦幻西游》电脑版联动葫芦兄弟活动现已开启，有变身卡后是爷爷守护葫芦娃？还是葫芦娃守护爷爷？到梦幻三界和葫芦兄弟们“葫”闹蛇精！)
我呢，有一个朋友，啊当然这个朋友并不是我自己啊
是个在津都这座钢铁丛林中还梳着飞机头的飘逸男子
平时比较得瑟，上班时候还喜欢揩油自己有好感的同事
对此公司中的男同事是苦不堪言，叫苦不迭
他们领导平时也会劝兑他
说人生在世呢，多多少少要收敛一点，不能太狂放不羁
要么说这领导也是好领导
日以继夜的劝导下，我朋友展现出一幅醍醐灌顶的样子
领导一看很开心，说：
“只要你以后能改，我可在能力范围内满足你一个要求！”
朋友一听也很开心，说：
“我要你的联系方式！”
领导：”。。。。。“
于是朋友便被调到了我这个部门
干的也都是比较累的活
。。。。
对此他没什么怨言，因为就算有怨言也没什么用
而来到我这个部门后
他的的确确失落了好一阵儿
不过很快他这种失落也烟消云散
取而代之的是我这个部门男同事的叫苦不迭
我在那之后也经常劝他，说：
”不是每个人都爱开玩笑，你老是装逼老是闹，总有一天会因此吃亏。“
他似有所悟，我便继续开导：“要从小事坐起，一点点改变，变成一个正常人，行吗？”
“那我改从哪一点点改变呢？”
“你先把爱搂着我说话这个毛病改了吧”
。。。。。。
这天，他迎来了自己人生中最重要的日子，相亲
但那一天，他也遭受了自己人生中最难以承受的侮辱
女方说要找个认真的男人谈恋爱
但前提是他得是个人。。。。。。
他垂头丧气得憋在办公室得角落，一个人默默的打字
我本想安慰他，但看他难过的神情，我也默默回到位于他对面的工位
天空泛起乌云，很快空气中便弥漫着负离子
他那边键盘漏电
我听着他那边啪啪啪啪的静电声，憋笑几乎憋出内伤。。。
傍晚，我请他吃烧烤
他内心的不快似乎找到了宣泄，慢慢和我倾诉起来
家境不好，艰难进城这些，说是过往，同是负担
爱开玩笑，并无它意这些，说是玩闹，也是乐观
一点点理解，一点点寒暄，一点点喝醉
他说像他这样的人这么烂的身材，以后咋找对象
我说唉
他说像他这样的人这么烂的长相，以后咋找对象
我说唉
他说像他这样的人这么烂的条件，以后咋找对象
我说唉
他哭了，因为他觉得自己很差劲，我开始安慰他
之后我也哭了，因为我某些方面还不如他，他又开始安慰我
雨越来越大，柏油马路上升起淡淡的水汽
俩大男人，就这样成为了朋友",5962104,578449
BV1bt4y1x7Wk,981617564,1,野生技能协会,1,http://i2.hdslb.com/bfs/archive/dda30e29a1dbdd031320b8205162322f8a90d90e.jpg,真人手法VS动漫特效！我在现实世界还原了JOJO里的赌术！,1652520604,1652520600,"如果这期视频投币过20w，女装还原胡桃空手出牌！


【更多精彩还原视频】
怪盗基德花切：BV19t4y1S7of
周润发赌神：BV1Ty4y1874i
周星驰赌圣：BV1KM4y1K7Kc
惊天魔盗团牌技：BV1p44y1t7fS
惊天魔盗团牌雨消失术：BV1UU4y1u7nR",7324369,903992
BV1GS4y1b7n7,726407634,1,小剧场,1,http://i1.hdslb.com/bfs/archive/7456b365106b0c295edcf41c10889366f15e2cf9.jpg,白嫖党的硬币保不住了？自制「隐形人」短片，用特效夺走你的硬币,1652281913,1652432400,"为什么故事总发生在夜晚？
实不相瞒，我的「隐形」超能力已经在深夜觉醒！这次隐形潜入白嫖党内部，斗智斗勇，成功夺回两个硬币。看视频的你，别忘了“这次一定”！",4706922,247971
BV1Nv4y1A7R1,554194689,1,鬼畜调教,1,http://i0.hdslb.com/bfs/archive/1c02e291fd1bfcc5d2dd524e916e0155a24f21a4.jpg,废 话 连 篇,1652760040,1652760033,三连连，点赞赞，关注注，关注注，关注注，关注注，关注注，关注注,9006052,465002
BV1o5411973k,469137848,1,美食制作,1,http://i0.hdslb.com/bfs/archive/fb29c0e9f5a46bf4c6a27d356faa6bf6c65ea267.jpg,我打赌，这个做出来你肯定能玩一天,1652803288,1652803288,,5812487,479237
BV1TR4y1A7E8,341396110,1,小剧场,1,http://i1.hdslb.com/bfs/archive/105cee8adf742df70d25ba90f7274723f0b6e3ae.jpg,低成本口碑佳作《毛骗》正式登陆B站，S1E01 梦开始的地方！（防骗！反诈！）,1652420454,1652439600,"此剧讲述了一伙行走在城市边缘的人物，他们有严格的内部纪律，或许他们没有高尚品德，但是有职业操守，他们的目的不仅仅是为了钱。他们是高智商的艺术家，精密算计着每一步的计划，锁定目标，制定计划，精心布局，诱敌深入，最后把贪婪好色和为富不仁者收入网中。这是一面镜子，反映社会的另一个层面。有些东西也许我们都看不到，但是我们都听说过，这是曾经的故事，未来的传说。
每晚19：00更新1集
【本片如果侵犯您的权益，请私信UP主，协商解决，谢谢！】",4703399,192606
BV1Av4y1N7bZ,554024095,1,科学科普,1,http://i2.hdslb.com/bfs/archive/61e5d2c1473d727fef89ed78f4463ab75582fb3b.jpg,【亮记生物鉴定】网络热传生物鉴定39,1652503806,1652503806,,8999378,922145
BV1iT4y1B7hH,939054526,1,人力VOCALOID,1,http://i2.hdslb.com/bfs/archive/608ff82a79ffd61953e58d18b6699b27cce17a00.jpg,⚡️云 南 的 澎 湖 湾⚡️,1652617938,1652617938,BGM：外婆的澎湖湾DJ版,3025244,169322
BV1ea411J7k9,214046417,1,单机游戏,1,http://i2.hdslb.com/bfs/archive/d6045135c4f113faab78cfc45cf1ceb794828876.jpg,学了十年代码写的《拳皇》,1652498686,1652505000,"老番茄居然刮了10分钟坚果。
喷火技能直接被bug吞了，我也不知道怎么回事。
谢谢大家观看这期视频

下载地址:
https://wwm.lanzouw.com/b02v3skoj
密码:1234

源码放在群里了:868783412

联机太多bug了，所以换成了单机，一共有九个角色，每个角色都有一些有意思的技能和好玩的效果，视频里很多没体现出来，有兴趣可以去试试，这总没速通了吧。格斗专业性不高，玩个乐呵,没想到动作游戏还是很麻烦的。",9184771,645497
BV1CF41177Tg,299078635,1,原创音乐,1,http://i2.hdslb.com/bfs/archive/d4e8eb96c7177fd0a48d2c16dae0ec2e0ca7e8b0.jpg,“请把我埋在，埋在那地理”,1652501269,1652501269,词曲编唱混：司墨尧smile,8614284,1087044
BV1At4y1x7n9,981529339,1,美食制作,1,http://i0.hdslb.com/bfs/archive/ee76ae1244a735d408b3eca1bfe99e2c1bb61138.jpg,《 卷 死 自 己 》,1652693409,1652693400,"爆更了
求三连
纯属娱乐视频不存在内涵哈，美食区大家都是好朋友",16587476,1145786
BV1xT4y1B7gg,939023793,2,手机游戏,1,http://i2.hdslb.com/bfs/archive/c5780ab40c49f3a353002ecc6e63642e62dd1895.jpg,《绝区零》首曝PV | 世界全剧终，欢迎来到新艾利都！,1652353324,1652414450,"亲爱的准市民朋友，您所要前往的街区所发生的次级空洞灾害已得到有效遏制。
十分感谢您在近几日的全力配合，已为您批复入城申请。
请充分享受您的游览旅程！

——欢迎来到新艾利都！——",8241584,418882
BV1vT4y1B78b,939049173,1,美食制作,1,http://i2.hdslb.com/bfs/archive/e8e6dbd2f3a4b9ab150a10fa9a1db0df6cdee6a1.jpg,这玩意要是不简单，把我的头拧掉！！！【冰淇淋】,1652527201,1652527200,配方参考自： Cheryl Chavez,2379461,206873
BV1aB4y1y7u5,596559879,1,绘画,1,http://i0.hdslb.com/bfs/archive/ec7359378786048bdb3040140fa112b4d019d89c.jpg,朋友们，我飘了，敢在B站上传10分钟以上的视频了！,1652510385,1652526000,入驻B站以来，第一个超过10分种的视频，剪辑时间也超过了10个小时！也是我剪辑的第一个横版视频。,10103185,465327
BV1z54y1Z7pr,854214567,1,数码,1,http://i0.hdslb.com/bfs/archive/6f84bacbd9563997a2485960660688d1e20361b6.jpg,深度揭秘手机芯片能效！到底谁功耗最高？为什么会翻车？,1652962329,1652962329,我们花了整整三个月时间，测试了上万组数据，绘制出了全网首个手机处理器的能效曲线！到底谁的功耗最高？谁的能效最强？高通到底有多拉胯？翻车的原因又是什么？安卓和苹果差距多大？联发科的表现又是怎么样？台积电领先三星到底多远？这些疑问，本期视频全部解答！,2375271,298607
BV1vZ4y187Zs,384150563,1,出行,1,http://i2.hdslb.com/bfs/archive/59e10bdacc7e07b4c234322cfef29a95dbb0178f.jpg,用时一个多月成功骑行穿越阿里中线，亚热乡水井房扎营休息一天,1652796021,1652796021,-,1581280,150779
BV1r541197CT,469056496,1,时尚潮流,1,http://i1.hdslb.com/bfs/archive/a382ec1154fd8f564ad8310e576a36dde9f84a67.jpg,《我奶也可以成为国际超模之BV葆蝶家》,1652438051,1652438051,《73岁奶奶也可以成为国际超模之BV葆蝶家》#变装[话题]# #葆蝶家[话题]# #bottega[话题]# veneta #耿奶奶[话题]#@Bottega Veneta,3597771,500212
