视频bvid,视频aid,videos,视频分类,版权所有,视频封面,视频标题,上传时间,公开时间,视频描述,播放量,点赞量,投币量,收藏量
BV1Kh411t7dZ,208949951,1,搞笑,1,http://i0.hdslb.com/bfs/archive/ed1a825b8b41a771d59bc4f7b1cba8527d8501fd.jpg,史上最离谱随机挑战！我们终于去老番茄家蹭饭了！！【第七期】,1636119576,1636167904,"随机挑战的全新系列！蹭饭挑战！无限羞耻！究极自闭！全程高能！最终章！
第六期：BV13T4y1d741 第五期：BV1xL4y167FJ 第四期：BV1gP4y1h7yA 第三期：BV1q34y1Q7Pu 第二期：BV1Hq4y1D7MR 第一期：BV1664y1W7zS

喜欢一定要点个赞哦~老番茄说150W赞，第二季他跟我们一起去蹭饭！！想找谁评论告诉我们！！！",15025716,2093682,1219513,316871
BV1EP4y1j7kV,891511588,7,电子竞技,1,http://i2.hdslb.com/bfs/archive/884edc6f4ca5860f303c225afc179aa1f526430d.jpg,【S11全球总决赛】决赛 11月6日 EDG vs DK,1636204381,1636204381,【S11全球总决赛】决赛 11月6日 EDG vs DK,23830945,517062,368605,192538
BV1H34y1Z7mm,806577797,1,短片·手书·配音,1,http://i0.hdslb.com/bfs/archive/dc37b2234e3ec1a44e397892c27e8b4433c1ddf6.jpg,我不想坐地铁上班啊啊啊啊啊啊啊啊啊,1636169708,1636169708,好耶,7334848,727845,712970,249373
BV14P4y1j7RL,891541250,1,科学科普,1,http://i2.hdslb.com/bfs/archive/b27a732397903581638bcb37c0b56459b1987a09.jpg,【医学博士】为什么越睡越困？丨如何高效睡眠？,1636548524,1636549110,"越睡越困、睡一整天都不醒、睡了午觉起来更累了，兔饱饱们是不是也有这样的困扰？这期视频就来一个一个解决这些问题，让你和学霸一样每天只睡4小时！这不得来个三连一把支持啊！谢谢大家了！peace！
您可能还喜欢：
【鬼压床】：BV16L4y1q77U
【舍友打呼】：BV1DL4y1h7u7
【需要防蓝光吗】：BV1Rf4y1g7r6
【脱发自救指南】：BV18L411g7j3
【洗牙有害吗】：BV1yP4y1L7o8",5304175,326308,96799,103152
BV14R4y1E7Lt,336522098,1,翻唱,1,http://i2.hdslb.com/bfs/archive/9898ae8e61a36c0e2ec3dfa2e15bae4062536103.jpg,认  真  的  雪   （cover薛之谦｜“宿舍真的在下雪！”）,1636284746,1636284746,"薛之谦对不起对不起对不起对不起对不起！
下次一定好好唱！
下次！一定！",4076587,297964,75021,55196
BV19F411a7yz,294016471,1,音乐综合,1,http://i2.hdslb.com/bfs/archive/717aefa0c7276ee19819f50536a6bf16ec45fe62.jpg,【空耳】lemon竟然是一首中文歌？,1636382090,1636382090,"补档
修改开头及中间部分句子
感谢喜欢
歌曲：lemon-米津玄师",6216462,533221,364692,254372
BV12R4y1E7kn,336587753,1,电子竞技,1,http://i0.hdslb.com/bfs/archive/0015beacb7c96dd7682334a3337c1678effb9e4c.jpg,我们是冠军！！！,1636222328,1636222328,我们是冠军！！！,7561894,761099,463160,126567
BV1334y1Z7kq,806545681,1,极客DIY,1,http://i0.hdslb.com/bfs/archive/0eda33932a51b62c206cac3cbb7670d12f36beb2.jpg,自制钢琴烤串车,1636458666,1636538408,,11703373,1095496,864394,189624
BV1kv411T7BG,251478961,1,演奏,1,http://i2.hdslb.com/bfs/archive/4e994616ec6f8bb62ceff63998ac48e97bdc1f2e.jpg,如果我用神曲去考级...,1636093750,1636106403,"- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

视频主创团队：尔东 小明 文卓
文案设计：尔东 小明 文卓
录音：尔东和小明
摄影：尔东和小明
剪辑：尔东和小明
后期：尔东和小明

- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

即将给大家带来更多好听好玩的音乐视频，请大家持续关注我们～",4019752,273872,72968,39241
BV1v34y1Z7GU,806584740,1,演奏,1,http://i2.hdslb.com/bfs/archive/b0f35f12c8b1b1244d94ee56d894d726bbd4f095.jpg,叶 辅 导,1636250806,1636250805,,3365339,341914,58827,87931
