来了
一笑像杨雪哈哈哈
玉娆那个 真的很像！
又像某个人了
卧槽
发生了什么？！
不能说一模一样只能说完全一致
好像吴昕
好像周子瑜
？？？？？？什么时候？！
看了好多个防妆，还是觉得最像阿娇
这不是本人？
像
好漂亮
卧槽
俺用的也是这个气垫嘿嘿真的好用
还是好像baby
我去，是本人吧
一瞬间好像
有那味儿了
像高圆圆
这样说话很可爱啊
白冰
可以仿高圆圆
换个配音声音就好了
鼻子好好看
太像了吧
救命，这么像的吗
他之前仿过AB
还是很像阿娇哈哈哈
？离谱
好，嘴巴开始像了
不笑的时候更像
？？？？？
不需要换配音！！！！
这个声音就很好很特别！！！
？？！！
本人！本人！啊啊啊啊啊啊景甜！
声音怎么了？很可爱啊
这次的超级无敌像！
卧槽！
卧槽，化完我都不觉得像，一换装就好像
？好像
妆前不配音的时候声音怎么挺正常的
我只想说up好像熊没有这么大哈哈哈哈但是我相信这是up的脸
想看up仿妆张柏芝！！！还有徐璐！！！
宋茜baby 阿娇你们都在啊
这个气垫好用吗？
声音好可爱
本人了！！！卧槽 太像了
ohhhhhhhhhhhhh
好像啊
这个侧脸就像了
本来就长的很好看
我提前打上纳尼
底子好  比景甜还精致
我去
景甜
挖槽，这不是AI换脸吗？
开始像了
景酸
吴昕
这个BGM，让我以为图书馆下班了
头发波浪再大一点可以说一模一样了
这个天气预报的配音绝了
这也太像了
是吴昕！！！
？！？！
好像
？？？。。
吴昕
这鼻子太优越了
为什么要对别人的声音发表不礼貌的评价，救
魔法
魔法
这个BGM笑翻
我超级喜欢up的配音 好可爱啊
天哪，这是刚刚画的妆么
卧槽好厉害啊
就是他本人的声音啊。
渔舟唱晚哈哈哈哈
真的是景甜啊
开始像了
？？？
禁止使用魔法
我也觉得配音好怪
太像了吧
卧槽 发生了什么？！我就眨了一下眼！！！
？？？？！！
这个发夹…
牛逼啊姐姐！真的仿谁像谁
本来就好看
好了，你现在有我了
牛啊！
这是up原音，不用想看出去
？？
绝了好像
想问下这个up主说话一直是这样吗？
bgm笑死我了
太像ab了
我觉得配音很可爱哈哈哈
这样讲话很可爱啊，现实中应该会是很可爱的朋友吧
吴昕!
绝了
我去，好像
我要是长成up这样，一定顶着一个阿娇仿妆去见一次阿娇，吓洗粉丝
声音也太可爱了
卧槽这不就是景甜本人么？？？
卧槽，突然发生了什么
？？？？？？？？？
鼻子生的好
阿娇
我靠我靠
像王怡人！
明明是angle baby
个大美女组合脸
手好稳wwwww太好看了
這？？？？？？？？？
好像
这声音我不行
卧槽?
这不就是景甜本甜？
BGM笑死了
前面的！up主画过了啦！
景田
景甜
急，这一步给眼戳瞎了咋办
真的很像周子瑜
？？？
？？？发生了什么
很可爱啊
本身就漂亮
啊？我惊了
好看
天，好像
吴昕，是你
发生了什么事？！
好家伙
某一瞬间像张柏芝
已经很像了
眼睛已经开始像了
好像！
赞了
眼睛像魏大勋
这个配音很可爱！！
？？？？？
？离谱
那就不赞了（开玩笑）
卧槽
本来就很像啊（我张嘴就来）
江玉燕？
可以不赞？！（doge）
？！
我感觉是不是鼻塞，我鼻塞犯鼻炎说话就这样
很可爱啦
bgm挺好，下次别用了，我心梗
up的配音很可爱啊
我的妈呀！！几乎一模一样
有点像吴昕
好厉害
。？？？
卧槽好像啊
我搞不懂了我是在看天气预报吗
？？？？？？？？？？？？？？？？？
也很像吴谨言欸
不乐意听划走
我已经关声音看字幕了
周子瑜你来了啊
好像啊我去
我喜欢这个配音，有特色也挺可爱！
不喜欢声音可以关掉也可以退出，没必要要求别人符合你的审美
？？？？？发生了什么？
up好可爱
这发夹哈哈哈
Woc
up主，妆完以后的展示成果的时间能不能加10秒，还来不及发弹幕，视频就播完了
这个地方好像黄奕年轻的时候，上错花轿嫁对郎期间颜值巅峰
像黄奕
陈意涵是你吗
是因为声音乱七八糟的
长得漂亮怎么弄都行
我怀疑你换了个人
吴昕是你吗
我觉得这个声音挺有意思的吖，而且up主也一直是这个风格
您
开始像了
真的好像江玉燕！！
像江玉燕
颜值不够画皮硬凑，名曰技术，草
不笑就是景甜本人。。。
声音很可爱！
技术流美女我爱了
up像阿娇，出个仿妆吗？
这，，，真TM像
现在刷已经像了和水军一样
亚洲邪术
这么难得操作 这美女化得好轻松
像宋丹丹
像吴昕
这不景甜？
像唉
本人吧？
咋都是阿娇
什么？
没有男朋友怎么了？
吴昕
up真的好像阿娇
我特么的，超级像
宋祖儿也挺像的
看到景甜先关注了再看
这也太像了
？？？？？？
好像，好美啊
这就是传说中的夹子音吗
梁洁
！！！！！！
真的像周子瑜，仿妆试试吧
好像胡可
注入灵魂
我天！！
像卢巧音
我觉得评价别人声音不好听的，自己也不怎么样
？？？？？？？？？？太像了吧
哦！好像景甜。
好像江玉燕
阿娇
江玉燕
卧槽，景甜我爱你！！！
哈哈哈哈哈
这还夹子音？学了个词就着急出来用了
彭昱畅
本来就好看+1
秦岚刚刚好像
景田
好像啊
我觉得声音很可爱！！！！
吴昕
长得像周子瑜
周子瑜！！！
夹子音么。。。
直接卧槽出声
真的好像啊啊
我觉得up声音很好听
眼睛像阿娇，嘴巴像ab
画际线hhhh
我的天呐，简直一模一样
配音多可爱啊，不喜欢可以静音，不妨碍你看
吴谨言有点像
？
我看不到？
你比景甜美多了！！！！！天啊！！！！
这叫土妹？
？？？
好可爱好可爱
好像郑秀晶好像
，？！？！？？？
这小土妹吗
这评论太假了
这个配音风格很适合抖音。。
太吴昕了，但是比吴昕好看
？？？？
杨蓉啊
像杨蓉
宋茜
在吃饭的我惊呆了
已经开始像了
？？？？
我愿称之为魔法
为什么要这样讲话…
我去我去
吓死了一模一样
...卧槽
卧槽卧槽卧槽
你这还大脸？那我的叫巨无霸脸吗
想用啥声音就用啥声音
卧槽
不喜欢声音为什么不划走？
为什么不喜欢还非要留在这里影响喜欢的人的观感？
前方高能
卧槽？？？你这放司藤照片就过分了吧！！！！
郭老师
太像了吧
吴昕！！
侧脸像徐璐诶
宋茜
哈哈哈天气预报就离谱
装可爱确实容易让人反感
太像了操
到底错过了哪一步？！
也不像啊
阿娇
我断片了？？？？
！
声音很正常啊，每个up都有自己的风格，我觉得挺好的，很可爱啊
绝了
不像阿娇，像吴昕
卧槽
弹幕刷的吧？
我感觉这弹幕是刷的
像舒畅！up考虑仿一下嘛！
宝怎么那么美
这个声音挺可爱呀哈哈哈
鼻子修完瞬间变了
美丽的人都是相像的
我趣好牛
？？？？？？？发生了什么？？？？
这不像啊
今天确实有徐璐的感觉
嘴巴像吴昕
卧槽我人傻了
这一瞬间我从椅子上蹦起来喷出一句“卧槽！”
！
卧槽，这是什么魔法
有点像眉姐姐
有个瞬间像周姐
？？！
好好说话，别用夹子音
我靠像舒畅
像杨颖！
阿娇！
卧槽！！
像景甜
这啥声音啊，yue
焯!!!
发生甚么事了？
景恬你看着我说话
这底子很不错
牛逼
吴昕
这个声音
现在流行口水音吗？唉
BGM是认真的吗
吴昕，真的很像
/？？？
弹幕什么鬼？都还没画就像了？
换个正常的配音吧
眼线很
眼神满分
静音播放
前方高能！！！
卧槽
前方高能
超像好不好
有点像吴昕了
景甜？？？
卧槽太像了妈耶
这个说话声音好奇怪，好别扭又突兀
要一直这么说话也无所谓，中间还装就很别扭
没有要求必须符合的意思，提个建议粉丝也不需要这么大戾气吧
杨颖
这鼻子可太好看了
江玉燕
卧槽
?
本来就长得像司藤(笑死)
哈哈哈哈哈，越看越像男的(doge)
卧槽
渔舟唱晚
up有仿妆阿娇的视频，还仿过杨丞琳，都特别像
卧槽
啊啊啊啊啊
阿娇
买的弹幕？
新来的朋友们是这样的，每次up一说仿谁，大家就觉得开始像了哈哈，不是刷的
前面那个问人家怎么没有男朋友的，关你屁事啊
大宝贝？？？？
我以为是本人好家伙
像秦岚
像谁啊？
没有辨识度
娶了你，天天换老婆了
卧槽
有点像迪丽热巴
这是原音？
不懂就问：这是景甜老师的小号吗
？？？？
好像吴昕
我去！！！惊呆了
很可爱啊！这个声音
 吴谨言
卧槽卧槽卧槽卧槽
说像是阿婆主的梗啦！！详情看以前的投稿
阿婆主的配音我觉得很可爱！
我就喜欢阿婆主的配音风格，不喜欢的你直接关了啊
像秦岚的眼
？？？？？我靠？
我先来……长得本来就像景甜……
静音欣赏
好牛的眉毛
卧槽好像
本来底子就好！
开始像了。。
救命！！！一模一样！！！
！！
？？？？？？？？？？？
我觉得声音好可爱…
卧槽！！！！！
魔法！！魔法！！！！！
好厉害呜呜美女
我靠好像好像！！！
发生了什么
好像啊
周子瑜
老婆
？？？不要用景甜本人骗我
这就戾气大了呀
像宋茜
前方高能
脸和脖子分层了
啊这 能好好说话吗
我偏不，我就要赞
还是静音看好
好像
怎么回事？！！！
前面的弹幕，up哪里不好好说话了？？？
像玉娆的那个演员
没必要之前弄得很邋遢
？
我接受不了
手好听话啊
受不了就别看，别在这评头论足
有些地方像徐璐
你们胡说，这明明是阿娇……
广州 24°
！！！！！
我直接倒吸一口气
牛逼
好像吴昕
美女长得都相似
弹幕好奇怪
还不够细
已经开始像了
说像吴昕那个别走
？？？？
我一女生觉得这声音好可爱
我的老天爷呀。
看来景甜素颜和up差不多
好
？？？？？？
？？？？？？？？
宋茜？
不考虑出吴昕仿妆吗？真的好像呀。
开始像了
吴昕！！！
说不清哪里像但就是有点像
底子好
景甜老师你怎么开小号了
卧槽
我来
一模一样
不是本人？
这素颜就很好了
不像吴昕吗？？？？？
卧槽
仿周慧敏吧亲爱的
抬眼像吴昕
卧槽这是景甜本人吧
前面说子瑜的，真的有点像
啊对对对
怎么觉得眼妆有点像ab……（无意ky）
甚至有点像徐璐
弹幕有病？
有点像徐璐
秦岚
几乎每期都有说换个配音的，拜托，你哪来的脸让up主改变啊，你不可以听出去
配音，，可以自然些的
已经开始像了
有点像吴昕
阿娇仿妆出过了
woc
请问遮瑕是什么牌子
景舌甘
眉粉是什么牌子？看起来很好用
现在一点也不像
好像卧槽
声音是天生的？
太像了我去！
up睁大眼睛好像子瑜…下次可以画子瑜嘛？
我焯……….
卧槽
吴
有内味了
为啥这么像
明白了长的美的人都大同小异 我们丑的的人是个有特色
这个配音好听
？？？？？？？
我靠
请问眉粉是哪种
卧槽是同一个人？
周子瑜！！！！
已经像了
太夹子
好像阿娇
是司藤本人嘛
不笑的时候好像！
好像
草哇，已经开始像了
卧槽
很可爱啊
弹幕是买的吗？
最像阿娇
怎么感觉有点像郭晶晶，阔太
kksk！
Blankme！用款诶姐妹
太牛了
？？？？
天气预报bgm
江玉燕
小姐姐好漂亮
天气预报？
我靠好像！！！
这么美的
？？？
这眉毛画的太丝滑了
天气预报bgm
为什么我感觉很像可爱屁啊
我觉得好像舒畅
像舒畅
化妆觉得不怎么像，后面弄好怎么这么像
你们有没有想过，这就是人家正常说话
听着难受，不赞了
为什么要这样讲
邪术
不像啊
请你看自己喜欢的up，而不是让up成为你喜欢的样子
优秀的鼻子
阿娇
像个锤子啊
明明是周子瑜呀
救命，好可爱
好家伙一毛一样
爱听不听，不听出去，搞的谁逼你听一样
卧槽？？？？？？
前面说家里人睡觉要小声点来着
能别夹着说话吗
夹子
不像啊
你是什么宝藏博主！！！
卧槽，是本人吧
直接换头
不能好好讲话吗
会夹下睫毛厉害
邪术
觉得难受的别看啊 点进来找这么事多
卧曹
可爱啊！
带着耳机看 突然很疑惑谁他娘的大早上看天气预报
魔法
有点像年轻的吴昕，吴昕也挺好看
这简直就是诈骗
挺好看的，不土。
有必要和景甜比吗？！
卧槽？？？
卧槽开始离谱
再仿一期阿娇吧，太好看了
！同款口红 
炸什么骗？骗你啦？有毛病吧
嘴巴挺像的
这叫土？
标题党doge
重新定义“大脸盘子”
鼻子真好看
最后真的吓到
卧槽我震惊了呀
嗯嗯嗯？
笑死，每次都是阿娇
Bgm
惊了
我靠？？？？？？？
bgm可还行
支持红字
up声音多可爱不喜欢不能划走？非在这发句
前方高能
阿娇
有点像眉庄
粉刷匠
？？？？我看
说话可以自然点吗
我听着鼻子嗓子都难受
这声音像是感冒了
怎么像宋茜
我不李姐
不喜欢配音的就把声音关掉呗又不是没字幕
人家想怎么说怎么说，受不了就别听，怎么这么事儿呢
哇擦 发生了啥
装可爱?
像的离谱！就离谱！！！
真的，为什么不好好说话
姐妹，粉底连脖子一起上啊喂
到底是从哪里开始突然像起来的
卧槽
我也觉得声音挺可爱的呀
？？等等别骗我
我靠
现在这个时候哪里像了？？？
? !
？
好家伙，这不是本人？
牛哇
好像
？？
我先来:已经开始像了
卧槽卧槽卧槽
？
这声音咋回事啊救命好膈应
这个眼睛和鼻子优秀哦，与阿娇好像哦
说up主像周子瑜真是侮辱up主了
这不可能是正常说话的声音
我靠
必须三连，我看了三遍
声音很可爱啊你们不爱听就滚呗真的是
声音好可爱
我先来，up长得就像景甜
太像了简直一模一样
???
像阿娇
发生了什么！？
x
哪里像baby了？？？
为什么说声音，up一开始说了爸妈在睡觉
姐妹，虽然但是，咱们还是别用into you了，歧视女性
卧槽卧槽卧槽，我只会说卧槽了
真的蜜汁吴昕
我擦
一瞬间有点像吴昕
吴昕
声音好难受
牛哇
太像了
大家注意，上装一定要先带美瞳
果然美都是千篇一律的，只有丑才能千奇百怪
我觉得更像阿娇
？？？？？？？？？？这就离谱 你把景甜叫过来拍视频了？
这次这次没有违和感的像了
?怎么感觉像有水军啊
前方高能
鼻子真的好好看啊
好像！！！
卧槽
好像周子瑜
？？？？！！！！
眼睛部位像，眼神更神似，那整张脸就像了七分，up画什么像什么，很厉害
？？？？
一摸一样
大白乳胶漆
哎？？？
长痘痘还化妆
鼻子都敢画
？
每天一个女朋友系列
卧槽
好漂亮嗚嗚嗚
这样说话怎么了吗
阿娇你来了
又见阿娇
啊，对，对对啊，对，对对。
这颜值不用化妆吧
这个BGM我还以为我爷爷在看天气预报，哈哈哈哈
可恶，我到底是哪一步没跟上？
卧槽
好看
卧槽发生了什么
配音好奇怪啊
本人？
woc一模一样
变魔术呢？！
这样说话很可爱啊你们闭嘴吧好不好
配音好可爱啊
下次模仿江玉燕和杨颖吧
像白冰
太像了！本人！
哇哇哇
司藤本滕，太像了
晒衣服的夹子是吧
吴昕
我靠？？？？
美女总是长的有相似之处 我看到了好多张脸
这不是一模一样吗天
这不是景甜本人？？？
up解释过了 她声音天生就这样
白冰啊
不懂就问，是景甜小号吗（doge）
o
能不能不要一口一个夹子，有人说话天生就那样好不好
精装修
卧槽，别拿景甜视频骗我
up声音好可爱
先带美瞳再化妆啊宝
不就是景甜？
这个说话好像可爱屁
有点像可爱屁
可是脖子和脸色系差好大啊
微 光
阿娇你好
魔法
真的不是真人联动嘛
卧蚕是灵魂
魔法魔法！！
本人吗
不笑比较像
求江玉燕
江玉燕
魔法
我觉得配音很可爱啊
卧槽？？？魔法？？？？
？？？？？？？
卧槽，这是易容吧
？？？？？不是真人？
娶了up主是不是就相当于娶了半个娱乐圈
按弹幕的意思内娱女明星都长一样
我直接一整个大震惊！
卧槽
好像眉庄
让你画仿妆，没叫你让本人过来
卧槽
卧槽发迟了
好像
卧槽魔法
看我天天都吃的什么
开静音了有点难受
团子同款嗓音吧 很可爱
蜜丝婷的气垫耶
底子好好
嘶...声音能不能不要忽大忽小，不要喷麦
这是天气预报bgm？
吴昕！是你吗！
真的很像徐璐！！！！
哇哦哦哦像的！
 ？？草
声音别的我不说，听着我会不自觉憋气，有点窒息感
宋茜！！！！
眼睛里有音符
卧槽！是魔法
我就说现在的女生怎么这么白呢
易容术！
江玉燕
UP配音好好玩哈哈哈哈
up骨相真不错
好像吴昕
哈哈哈哈哈哈哈哈哈哈哈哈哈
别夹着说话就好了……
这个盘真的好用
这底子太好了
像阿娇
提前卧槽
好看好看
我不管，今天长的像景甜
像景田
太厉害了吧
天气预报来了
司藤友情出演
景田矿泉水
这个配音多可爱！有什么不好？？？
赞了赞了
大了一圈啊
一模一样啊！！！
很可爱
像吴昕
这个BGM哈哈
死人的脸是绿的，先绿，再涂成这样的红，就对了
牛哇
底子不错
本人
这不吴昕嘛
啊对对对
卧槽？
BGM搞事情
cao？是魔法！
我先来，长得像（doge）
邪门啊
眼睛好大
好像啊
司藤是新明星吗？
我也鼻翼泛红
怎么这么像吴昕
这，果然
这一健三连是给旁白的（不是给内容）
对呀，这配音多可爱呀！
不爱听你就把声音关了
开始像了
我错过了什么？
这个配音听不清好难受
这个配音让我一口气喘不上来
居然还能一样大
配音很可爱呀
声音好听！！！！
好假，跟妆完全不一样，ai换脑我也行
夹子
配音听着太难受了。
？？啊？
卧槽
说 话 的 艺 术
别吐舌头了行吗擦人？
像景甜
牛批
声音很可爱啊
小夹子
控评了
有点像了
这个声音？？
底版不错，非要扮丑再画美
一模一样
我就喜欢这样配音，可爱
我去
卧槽
 眉毛一画感觉就出来了
素颜就很好看
吴昕
弹幕烦死了，挡住我看美女
宋茜！
江玉燕？景甜？
？？？惊了
真的卧槽
up主解释过声音，不爱看别看
宇宙甜
？？？
？？？？？？
？？？？
离谱~！
卧槽？？？你谁
像舒畅
好…好神奇！！！
？！！！
让我来亲
不笑超级像啊啊啊
天气预报提醒您，
吴昕
这是吴昕
比涂墙还麻烦
底子好好
真的好像
我觉得up有点像王怡人
看阿娇化妆
卧槽
亚洲邪术
头发多了一倍...
想高圆圆
鼻子优秀
这声音我好喜欢哈哈哈好可爱
阿娇你好好看啊
好像宋茜
有点像郝蕾
up这个声音很可爱啊！
长得像吴昕
我靠
卧槽！
好像啊
INTOYOU辱女
刘海15摄氏度
秦岚
？？
下次可以不说话的，这样夹着还喷麦真的好难受啊
并不可爱
妈呀，厉害
不能好好说话？在这捏着嗓子说
提前卧槽
最后是景甜？？？
天气预报哈哈哈哈哈哈哈哈哈哈哈哈哈
阿娇你又来了
我要看杨超越仿妆
我的天呐，这也太像了吧
看着别人化妆，我就有种要是我，一定是佟掌柜的水平
up本身就很好看
？？？
我不理解
这弹幕就离谱
吴昕
？
我去！
？沈眉庄？
晾衣架子哈哈哈哈哈哈哈哈
啊？不是景甜吗
景甜啊
还是像baby
Baby
脸白脖黑
这个唇型真的好看
能不能好好说话，掐着嗓子，捏捏捏的好奇怪，拉低视频整体质量
这bgm什么意思？？
你这个化妆顺序是从子弹飞里姜文那儿学的吧？
已经开始搓泥了
换脑了
已经开始像阿娇了
先刮腻子粉，再刮大白，再一层乳胶漆
发生了什么？
我朋友也是这样讲话啊，为啥都说是夹，无语了
吴昕
我来
现在中国没有以前的原装美女了
没有男朋友有老公
《魔法》
也太像了吧
太像了
道理我都懂，为什么是天气预报？
景田
太可怕了
顺序都是一样一样的，先刮腻子，后刷乳胶漆，最后贴墙纸
这BGM
卧槽
吴昕
素颜比化了好看
司藤！
不愿意听就滚呗
原音，不爱听滚就行了
有点像12李doge
一些角度好像杀到只剩剧名的那个
这这这这。。。。你是宋丹丹吧！
？？？不是本人吗
不是说仪容术绝技了吗！！！！！
卧槽，我是麻瓜
卧槽
SOS一模一样
阿娇
不细看真的太像了
这是在播天气预报吗
妖术啊
哇
？？？
？？？
？？？
3
这脸整的埋汰 
"发际线都可以化吗,,,,,,,,,,长知识长知识"
这个BGM我还努力辨别了下是哪儿传来的呐
吴昕
别人怎么配音关你啥事，怎么啥都管
仿妆怎么都一样
你为什么什么都像
像朱珠 不像司藤
装修现场
东洋邪术
脸上已经上了五层粉了
wokao一模一样
小潘潘的声音
还好看到最后，赞烂我按键了
伪夹子
?????
开始像了
断网缓存稍后再看，好的
好像不是一个色啊
BGM上头
能不夹子音行叭
说声音可爱的是空瓶了吧
周子瑜
能假装打个电话让我们看一下手机屏幕么
 王怡人！
草
卧槽，亚洲神术
天气预报
??虽然做好心理准备了但是还是忍不住卧槽出声了
我
这底子好，画啥都好看
？？？？？？！！！！
？？？？？？？！！！！！
这个妹妹本来就好看啊！
这个夹子音
？？？
好厉害
彭昱畅？
?????
终极夹子
？
暗示我？
up好可爱！！！
好厉害啊！！！！！
卧槽  像起来了！！！！！
好像啊啊啊啊啊啊
？？
求up仿一下张柏芝
景甜？！
你脸还叫大脸盘子 那我就是柿饼了喽
宋茜的那个太tm对了
熊黛林！
？
真的像ab
道理我懂了，可为什么是天气预报
这个 “嘿”
江玉燕…！？
素颜都好看啊，感觉
没有女生觉得自己的皮肤不好是因为用了化妆品嘛？
这叫夹子？
手机这都能给解锁了。
声音雀氏怪怪的
画了鼻毛
太牛了
周洁琼
说像个锤子的 盲猜没看过up之前的视频吧
你管人家咋说话？
像啥啊一点不像吴昕…
没男朋友没关系，你现在有了
某一瞬间像杨颖
我想到会像，没想到会这么像
？
脖子颜色不一样
像吴昕
我觉得好像吴昕！
抹腻子？
焯 说声音的滚出去可以吗 好下头
mua
真的正常说话好吗
别老觉得声音甜一点就说是夹子音
？？？？？
这确定不是景甜本人？
？？？
说素颜好看的，你搁着放什么屁呢
吴昕出现！
吴昕绝绝子！觉得像的扣1
为什么化谁像谁！！
像吴昕
景甜？
这还不夹？
邪术
？？？？？？？？？
这个声音好听好听
这是什么邪术啊
这眉形和前面都看着不一样啊
卧槽？
不能说像，只能说一模一样
像周子瑜
一模一样我靠
刮腻子
妖术
发生了什么事
太像徐璐了
小土妹？？
卧槽
？？？？直男提问：你们每天都花这么多时间骗整个世界嘛
发生什么了
？？？？？？
阿娇周子瑜+吴昕哈哈都是美女啦
我怎么感觉像大宝贝
我去我去
这天气预报的bgm
吴昕
吐血
全靠后期
？？？？？？
禁止对麻瓜使用魔法
？
好像吴昕
我不能接受
这是懒羊羊语音包吗
郭志园语音包
换头术正事开始
网恋需谨慎
灭霸色
阿娇是你
？？？？？？？？？？？？
魔法
我天
我天
缺气质
自己的脸很显小
像周子瑜
我一个男的看的津津有味
这个声音绝了
画的好好啊！
up的鼻子好好看哦
卧槽
捏嘛
像吴昕
像熊黛林
五官优秀
染头发这张像gakki！！
有点像阿娇
up你本身也已经很漂亮了啊
更像王乾坤装的司藤……
！
无论故意这样还是自然这样，挺可爱的，挺风格的
我也觉得声音很可爱
天气预报吗
注意看后面up主侧面的样子好吧
夹
关声音
uo都可以为了仿妆染发，那些明星拍个古装还顶个黄头
禁止在麻瓜面前用魔法！！！
刚刚有点像孙怡
小姐姐单身吗？追你可以跟好多女明星谈恋爱…
？？！
再来一遍
艺高人胆大
硬挤
化完后不笑的时候真的真的好像
可怕
天气预报结束了
长相和声音不符啦
开始像了
下次仿周子瑜，好像
前面说长痘痘还化妆的...你是不是有病？谁皮肤好才化妆
卧槽，我到底错过了哪了
还是像阿娇
 我去
我打球的时候也爱穿气垫
bgm好催眠
现在你有了
我一个大男人看得津津有味
鼻子挺就赢了好多
卧槽
卧槽
明天多云转晴
划重点  没男朋友
不是声音的问题，是说话习惯太刻意了
真的很难受
标题看成你要化妆成间谍
……
卧槽
鼻孔，哈哈哈哈
刮大白
天气预报哈哈哈
这个本来就好看，故意弄得乱七八糟
。。这个配音这么做作也有人喜欢
高圆圆了
？卧槽
？？？？？
眉毛
这个声音明显是特意发的
卧槽不笑好像
我的天！
妖术
？！？！
太神奇了吧
焯！
不笑的时候好像
发际线也能画？？？
？？？？？？？？
还有点像吴昕哈哈
以为长了胸毛
好看
弹幕买的吧
现在你有了
卧槽
能不能别这么说话
不爱听的，开静音吧
我打个腻子，刮大白都没这么复杂
卧槽，发出什么了？
已经开始像了
卧槽
m
吴昕
告诉你个秘密，你的脖子和脸不是一个色(bush 
这他妈不是景甜？
这不就是本人吗
景甜
牛
景甜请上大号
难道不觉得像周子瑜妈
卧槽，发生什么了
明月光
眼睛开始痛了
装修啊
人家一直就这声音，不是要每个up非要适应你好吗
这是啥气垫
阿娇他出过
像天使宝贝
？？？
卧槽太像了
？？？？发生了神魔
吴昕和阿娇来回切换
这个是语音包还是什么，感觉不太舒服
。。。
？？？
姐妹们，看完不赞是不可能了
？？？？？？？？？？？？？？
本人来了
你自己去看看像不像
合成的吧
区别就是景甜脸更小
发生了什么？？？？？？
？？？？
哇！好像！
吴昕本人来了都说像
？？？
景甜？
画皮诚不我欺也
可爱个毛线，喷麦了
就算是夹子，这也是她个人特色，有什么好喷的
好像啊，以为是景甜本人
卧槽
就是原图吧
这！！也太像了趴！！！
景田
天气预报
像王鸥
和up主谈恋爱相当于占有了半个娱乐圈
卧槽
看来旗袍是灵魂
