没有弹幕？
不喜欢就别看，没人在乎你的想法
飞轮海！
只能说服饰很好，有认真准备过。
这个歌就晚一些了
涉及周杰伦已经四首了
许嵩排面
02的
全体起立
无敌！
这不是夹子是啥
三高！！！
04年全听过
尾音拖的太长
哈哈，错过，就是一辈子
.......真的难听
不熟悉
听过
全能跟上哈哈哈哈哈哈
说屁的你站住，我也回不去了
古巨基狂喜
三连再看，已成习惯
60后也经常听
00后全部听过
多多评论 涨知识
反正唱的比我好听多啦！我好喜欢！
不好听
裁剪雅的歌？
00后都听过
最喜欢可爱的串烧！
制作很用心了，就是感觉唱的很奇怪，乐感需要多加训练一下
vae
嵩哥！！！！
没
666
忘不了2006那年初中午后听知足
我当时好喜欢夜太美哈哈哈
哈哈哈哈
我的喇叭是不是开太大音了，听着不对呀
陈奕迅！！
故事的小黄花
红色足力健
确实是回忆
画风突变！
曲：周杰伦
田馥甄啊啊啊啊
周杰伦一个人都可以出一期
00后表示都是熟悉的旋律
晴天
ohhhhhh
前面的  00后也全都听过
只是说比较符合90后年代  又不是说其他年段没听过
全都听过
我到现在跟着唱还没坐下呢
出息了，2小时
@凤凰传奇
我女朋友就长这样
哈哈哈哈哈哈哈哈哈哈哈哈哈哈
生硬
01到现在全都听过并且都能唱
希望在这个冬天带给大家～温暖的感觉～～～
网易云音乐启动
刚好下一句是能不能不要切歌
90后没听过这些，你是活在火星吗
美女
00后基本都听过
爷青回
好好看
全部都会唱
周杰伦四杀了，淘汰也是
我超 鞋！
没听过就没听过  说明你听歌少 能怎么办
06从这里一直看到最后都会唱，正常吗
王力宏！！！
87表示泪流满面
01表示听过还会唱
好家伙我一个05全听过
绝了
唱的听难听的说实话 这还后期过....
你我曾携手闯天涯，曲终人散…
真怀疑b站的九零八零的多这都两千多人看
没有飞儿乐队
求显示器品牌
嵩鼠现身！
哈哈哈哈
萧敬腾的海芋恋也超级经典
这两首没听过，看来我应该是10后了
往更多的幸福地方飞去
80年，感觉只有一两首没听过，使我显年轻了，还是你们也老了
 回忆
好搞笑对味了
全听过
毫无违和感的衔接
“往更多幸福的地方飞去”
开局王炸
绝了
！！！！
舌头捋直
有些人一旦搓过就不在
00后表示全听过
我老婆
透突然发现zhd
00年上下三年都差不多
第一首歌就决定了我的白嫖失败
老了老了，都听过
假00后
卧槽DNA疯狂跳舞
80后也经常听
明明就！！！
花了大价钱，瑞思拜
花嫁可爱皮肤
三连了
神仙打架的年代
鼻音有些重哈
时装秀
夏天的风太爱了
我也想撸杨可爱
哇哇哇，居然有洗刷刷，爱了爱了
哈哈
09年的歌90后听没毛病吧
期待听到没听过的
这个已经是很后面的歌了
投币上限了
全听过
抄袭的歌就算了吧
哇塞！！！！！！
可爱加油！
太对了
野台妹
翻开书本：完了全忘记
嵩鼠来报道啦
婚礼必有的歌：《给你们》，《今天你要嫁给我》
有那味儿了
好一朵美丽的茉莉花
以前的歌是好听啊 现在都tm的什么电音
哇塞！！！！
DNA
袁晓婕
我要给你生猴子许嵩！！！
全体起立！
唇装花了
爱了爱了
SHE和飞轮海的版本也好听
你怎么睡得着的？
怀念08-10年的时候
老情歌王了
服装道具用心了
曾经KTV必先歌哈哈哈哈
为啥唱的有点阿三的味呢？
哇
先三连再看
磨菇头
哈哈哈哈哈哈哈哈
10年左右的歌熟悉很正常
哈哈哈
1.25
没听过还很骄傲是吗
00都听过哎
雨爱！
这个角度像辻本杏
欧若拉！
杰伦！！！
什么玩意儿
calllllll
有点像我一个老师的脸
以前有情歌王子，你这是情歌公主啊
大爱这首
满满的回忆
打卡
打卡
阿香！～
五月天
00后表示太经典了这些，
00后表示全都听过而且现在还在听
这个时候我特别想接唱之前发的视频里听过的“窝窝头，一块钱四个，嘿嘿”
好长
我可爱给你上演一段防诈骗
这个对味儿
有何不可555555现在都天天循环
啊啊啊啊啊
棒棒棒
草 眼前突然出现了鞍山小马开朗的笑脸（
66666
00年的表示都听过
dna动了
达浪~~
喜欢喜欢
会有《影子爱人》吗
先三连再循环
盲区
别忘记三连啊
昨天的王者荣耀生日晚会，看到了可爱，很激动
不穿古装感觉超奇怪
我沛慈！！
愿称之为绝活
怎么突然下雨了
打call！！！
嘿嘿嘿，可爱………嘿嘿嘿
DNA动了
哈哈哈哈哈
8/10
猫踩了删除。。。
3/3
1/1
！！！
爱了爱了
终于等到你了
！！！！
1000+
这装扮抓到精髓了鸭
不够妩媚
眼里有光 心里有爱
QwQ
画风突变哈哈哈
欧若拉！
也是00后的DNA！！！
DNA动了
没有素颜的话我就不认了
哈哈哈
这是喝的可乐吗
终极一班！
完了，00后活成90后了
情。。情歌王？
终于等到许嵩的
哎 为啥塞进去这个抄袭的歌
突然情歌王
这套好像酒保
红色高跟鞋！！！！
还是曾毅有感觉
00后全听过
周杰伦三杀
该来的还是要来，哈哈
好听
嵩哥
DNA动了
猝不及防
好喜欢这些
1.25倍速
我一个00后每一首都听过好多遍了
课代表呢？
DNA 动了
90吉他第一曲，杰伦早恋最强音
这个都没听过咋办
承包空屏！
造型好好看
果然有
坏了，我成90后了
举起丝巾太对味了
期待一个会不会有园游会
这里可爱超美啊
五月天！！
五月天
很棒啊
破防了
开幕三连
晴天！
芜湖！
终极2
有那味了，2333
这里好棒
爱咯爱咯
好怀念08年
00后表示全听过
说来惭愧，好多歌都是长大后去ktv听别人唱的
啊啊啊啊
姐姐好美
90后DNA动了
先三连
有人吗
好啊
回去补补课前面的
有请下一位男嘉宾
超前
可爱多
晴天！
我咋感觉时不时就有点戏腔
这个音吐了
你有毒！
DNA动了
1.5很舒服
我不理解 不喜欢就退出去 入站都没答过题？
66666666
1.25
到点该网抑云了
为啥想到了桀哥
重播
重复了，衣服
我想听伍佰的歌
开始进入网络三巨头的统治时代
天天都需要你爱，这句听着嗲里嗲气的，而且很突然
进入广场金曲统治时代
这才是歌曲嘛
1.25倍 好评
ohhhhhhhh
01听过
这首淘汰- -关注了
知足！！！
奇怪的腔调。。。。。
护士的小黄瓜
护士的小黄瓜
这是00后的歌单吧 我都听过
一个字一个字的唱，没连起来
名字叫00后的歌单会好一些吧
花儿汉化的神
凤凰传奇！
额。。告辞
终极一班
我的大东
溜了溜了，我以为我会听到原唱
告辞
？？？
留下来
01听过好多
鬼畜名曲
我的青春
五月天！
唱腔怪怪的
果然都听过
自由飞翔
02飘过
海派甜心！
嵩！
牛牛牛
强推1.25
晴天 稻香 七里香
03年的都听过都会唱！！
哈哈哈哈哈哈哈哈
哈
护士的小黄瓜
唱的真的不咋地
大家下载反诈中心了吗
DNA断了
03全听过
95目前每首都能跟唱
音乐纯粹，爱v绝对
终极一班给我王炸
唱的真難聽
哈哈哈哈哈哈哈哈
01表示都听过
2000+
这唱的
调音师辛苦了
1.5倍的别丢人了
暴露年龄了
蔡抄抄
感情有点多
这个天天啊
1.5
我的青春……
炸了
DNA动了！！！
居然没有我嵩哥的
不好听啊
hhhhhhhhhhhhh
林俊杰︕︕︕
知足！
许嵩！ 牌面
对味了
飞轮海，我已经忘了好久这个名字了
虽然有点毁气氛但是这首歌是抄袭的，唉
带我老陶玩的都是好人
同款闹钟
没听过的应该都是二次元吧
蔡健雅的高级填词抄袭歌
10分钟要换多少套衣服，害
终极一班
哈哈哈哈哈
全都会唱 轻轻松松
！！！！！
1.25
。。。。。。。
嵩鼠前来报道
哈哈哈哈哈哈哈哈哈哈
！！！~
好有质量的视频！
唱的什么玩意儿
我靠晴天呜呜呜
全体起立
一首没听过的，别做90后了，你应该是90岁
银鳞胸甲，五金一件！
盲猜有转角遇到爱
好难受啊，唱的啥啊
96全听过
晴天
兄弟们我去结婚去了
一个语气，感情起伏都没有
抄袭曲
婶婶的看你的脸
好家伙
修得太油了
三连纪念
Yanzijielun
十分十二寸
这是我们的青春
许嵩，青春啊
啊啊啊花儿乐队
鼻子不通？
让我看看孙燕姿
火钳刘明
90，感觉都会
98年全听过
花儿乐队yyds
洗刷刷
前面唱的有点刻意。。。
欧若拉
这个唱腔真的让我支撑不下去了
唱功要加强
杨可爱终于更新了
基本上都听过
哈哈哈哈哈哈哈唱的也太难听了哈哈哈哈
国家反诈骗下载了吗
00后的开玩笑了
每首都会呀
我的
可以放原声带
芜湖
许山高：大家好我是Vae 这是我的首张独创专辑自定义里面的一首推荐曲目词曲编曲都是我自己希望这首歌曲能在这个寒冷的冬天带给大家一种温暖的感觉
气不够通透
再见
腐败的物欲
哈哈哈哈、
就唱的不自然吧
这唱功我蚌埠住了。。告辞
夹子？？
同款
雨神
这些咋可能没听过
bmr果然
人挺好他人OK 热
李海鹏【海普瑞提了【好了
真难听啊
咱们能放原版吗？
ohhhh
哈哈哈哈
老情歌王了
周杰伦
apple music启动
感觉不太好听。。。
五迷打卡
童年
先青回
我一个00年的都听过
爷青回
03都听过了
03年
我00后都会
飞轮海
周董作曲
有些是真的难受
五月天
来了
 JJ作曲的这首是，二杀了
我要数一数我哪个没听过
全体起立
下雨了
开局王炸
终极一班！！！
全收
中考还有倒计时？？
为什么我个零零后都听过
。。。。。。
这里真的好奇怪啊
退钱
走了拜拜
都是满满的回忆
被电信诈骗的事情上央视了，哈哈哈
场景蛮像的
1.25倍速不错
我居然没听过这首歌
80后的事
我们的歌
便秘音
失去对结婚的向往
有何不可
王妃
最炫民族风
1000+在看
哈哈哈哈哈哈哈哈哈哈或
太油
niubi
电脑屏幕上是周杰伦的《晴天》！
2倍数 飞上天
nb
拍子啊 乱的一批
cover好厉害啊 每首歌都有他
力宏！力宏！力宏！力宏！
力宏！力宏！力宏！力宏！
力宏！力宏！力宏！力宏！
80后都有这个DNA我正常吗？
可爱暖暖
嵩哥爱你
这几句转的还不错
姑娘你咋把我唱笑了
2
难听
00后都听过
这..一言难尽
刘海怎么做到的
虽然但是。。这首歌是抄袭的
下雨了
98年的表示都是青春
暴露年龄
五迷打卡
可乐么
情歌王后??
三连准备好了
90年还单着结合
听的好难受
00都听过怎么办
情歌王
我的李宗盛呢，还有六道，许嵩，刀郎，凤凰传奇
看看现在全是口水歌
火钳刘明
花儿乐队最早的音乐裁缝
DNA动了
言午山高
高中神曲
觉得不好听的麻烦听完再说
87年大叔哭了T﹏T
对味
感觉气息有点跟不上，好多歌不看歌词根本听不出来
等一首没听过的
当年看这个MV哭死
what？？？
你真会唱
1.25还可以
初恋
我一00后全都听过
刚刚几首居然都不会
05也听过
芜湖嘻唰唰
08
终极一班
诸如林混
我的DNA里没有周杰伦哈哈哈哈
好看
大学时候的神曲
我为什么全听过
好家伙
好多衣服啊
晴天
你这歌单顺序怎么都感觉和我一样
私奔到月球？
同款闹钟
唱的啥（老人地铁手机）
丑不拉几香菇头
故事里的小黄瓜
晴天
DNA动了
Dna动了
衣服真多！
就充这个换装也得加一个播放量…
我要这币有何用
……
00后也是
这些歌对于90后属于是拿起话筒就能唱
King
好家伙
我也觉得声音很奇怪
救命啊這咬字這節奏
窜烧真的牛逼
啥玩意
啊这首歌刻在我骨子里了
啊啊啊啊啊啊啊啊
91年，全会
没有月亮之上？
02年完美跟上
小学
1.25真不错
咬字可以轻松一点
小姐姐不太聪明的丫子
当时超爱这首歌
我们的回忆没有周喆
暴露年龄了
80后表示是同一个歌单没错了
还在排队
好家伙！！
许嵩！
南拳妈妈！
几套衣服了？
三连后看，已成习惯
咬字好重啊
飞轮海永远滴神
开头暴击 你一上来就王炸
不想和你做朋友
胖了
终极一班！
嵩！
太好了还没结束
嵩鼠报道
5/5
18年情人节串烧可爱也唱过，甜死人
直呼好家伙
炸出来了！！！
00后表示都听过
哇哦啊啊啊啊啊啊啊啊啊啊
就知道许嵩不会缺席
词真的不错
二哥
！！！
左边更经典，恶魔在身边贺军翔太帅
93的表示都听过
结婚必备
蚌埠住了
到现在就没有一首没听过！
95报道，吴克群可惜啊
怎么了啊 刷什么问号
童话故事
DNA动了 卧槽
！！！
爷青回
爷青回
前摇过长
基本都是小学流行歌曲
南拳妈妈
必须三连支持一波！！
唱腔好老派哦
05后大部分听过
好听好听
洗刷刷 大老师
哇
童话！
？？？？
泰丝滑了
加油
吃到屏幕史册有记载
00的都听过都会唱
嵩鼠不会缺席
三连入场！
唱得有点像泰语发音
你猜有没有七里香？
留下来
目前都听过
孙燕姿！
MV都能还原？！
3/4
许嵩 爷青回
6/8
9/12
高中最喜欢的歌
让我想到了那个女人了
这不得不爱咋有二人转味儿。。
这期唱的不太好听啊……
没听过
00后绝逼没听过
为什么没有super star
帅炸了
Vae!!!!!!!!!!!!!!!!!!
Dna动了
我现在就在等2021年的热歌大串烧了！
66666妙啊
终极一班
DNA断裂！
1/1
2
3/3
8/8
9/9
9/10
13/14
非战斗人员请撤离
19/20
好腻的声音
这个是和张靓颖合唱的吧
油腻
嘿 留下来
每首都听过
好家伙
好做作
吞词和语调再调整一下就更完美了。
这歌很费衣服
下雨天好评
广西的吧。
我币没了
夹子音哈哈哈
12/12
93的表示不止都听过 还都会唱
那些年，华语乐坛群星璀璨
目前还没有一首不会唱
出现第二首不会的
文艺复兴
留下来
大制作
画风突变
不错，支持一下
青春回来了
再见
好难听，再见
救命 但凡是原曲MV我都可以了
回忆杀
莫名喜感
全听过
用力过猛啊
咬字有点可爱
《晴天》
晴天
好呀 盲猜小苹果
就一般般
91属于是精准定位
笑死
油腻
6/6
12/16
DNA跳起来打了我一顿
king！！！终极一班！
真的难听，別毁了谢谢
看了下歌单，其实都熟
晴天妈妈耶
大胖猫
嵩哥！！！！！
视频很用心，歌唱还不错，强过一般人。
歌好听，唱的这个人有问题，唱得啥啊，听得难受
岂可闹
情窦初开的年纪
自动变粉
这首唱得不好听
还有兮爷
画风画风
自己人
开局王炸！
真是神仙打架的年代啊
一阵雨警告
江南！
特别喜欢的歌
听着好难受踩了
7470！
晴天！
妙法莲华
杀人了
全都会唱的是不是真的已经老了？
一般大部分都没听过
终极一班
全体起立！
童话
我就想看看有没有没听过的
哈哈哈
前方高能！！！！
毫无压力
五月天！！！
fgnb
哈哈哈哈哈
雨爱！
别见了
。。。。。。、
麻了麻了
????????????????????????
喂你些SHI
麻了麻了
花儿！
真的老了，全都听过。听了5遍。
jyp练习生是吧
比我唱的好，
vae
00年的表示都是好喜欢的歌@-@
全部都听过
6666
阿啊阿啊
9/9
卧槽
ktv热场必点
五月天
没有童话我不服
没后SHE我不服
这个和弦真的牛壁
为许嵩点赞了
卧槽
90后专属歌单嘛
我不是九零后但是我来看看有没有听过的
03年的全听过
起鸡皮疙瘩l
田馥甄
这不是80的歌曲嘛
五月天
05表示全很熟
花儿乐队
《留下来》
前摇过长
6/6
9/9
终于到我家五月天啦
许嵩！
哈哈哈哈哈哈哈哈哈哈哈哈
15年听到的
光啊！
唱的好难听
666
DNA动了
这声音有点浪，不适合民谣
yyds
许嵩！许嵩！
林俊杰林俊杰林俊杰林俊杰林俊杰林俊杰林俊杰林俊杰林俊杰林俊杰林俊杰林俊杰林俊杰林俊杰林俊杰林俊杰林俊杰
10后全听过
作曲:林俊杰
开局王炸
唱歌不好听，毁了，拜拜
这首歌我必须出来
63了会不会是B站最老的
我五月天
宫廷玉液酒？
好吓人
12/14
泰国人?
爷的青春
^
……
wowowowowo
同款闹钟
神曲
00后表示全都会！！！
开口溜
00后表示全都会啊啊啊啊
00后表示全都会！！！
像泰国人发音。哈哈哈哈哈
往更多的地方飞去（doge）
开头周杰伦 属实真
赞
666
哈哈
童话故事里还这么惨吗？
同款闹钟
妙啊
啊啊啊啊五月天！
00后都听过我去
终极
同款闹钟哎
为什么听她的歌声我就想笑，莫名其妙
许嵩
这很厉害
1000+真再看
7506
再来亿遍
我盲猜后面有三国恋
打扰了
04n年表示大爱终极系列
00歌单。。
很多没听过啊
好喜欢这个妆
专业汉化
好耶
这个江南怎么怪怪的
有点喘！
？？？？
婚礼必备
不知道为什么听到好好笑
去KTV还有人能抢的过你吗
肯定没有老鼠爱大米，逼格还不够。
6/6
8/8
10/10
11/11
15/15
18/18
爱了爱了
我的终极系列，我的东婷
告辞
杰伦三杀
针不戳
おはようの~
啊啊啊啊我喜欢这首
7/7
五月天！
我的青春啊！！！！！！
我01都挺熟悉的
3/4
5/6
5/9
抄袭曲
！！！！！
哈哈哈哈
这个天天吓我一跳
这个转得顺滑
经典情歌王洗脑
终于有一首我没听过了
MAY DAY!
这熟悉的声音，是我家的闹钟
哈哈哈哈
杰伦作曲
这首红色高跟鞋是抄袭后补票的
为王力宏打call
00后不知道的可以去听听王力宏的歌，真的很好听
hahahahahaha
dna动了
zailiqn
…
啊我全都会
别他妈什么都往dna里刻。​
01的DNA动了
嵩哥我爱你
认识你让我得儿星福如此越儿
喂你些诗
田馥甄X飞轮海
爱了
终极一班啊 ，青春啊
记得初中放学坐在5路公交车上听到广播里放着这首歌
动了
？？
dna
2000+在看恐怖如斯
五月天！
五月天！
五月天！
五月天！
这两都是初一听的
这个经常看见名字没主动听过一次
98年也听过
………………………
也是00后的童年！
五月天，
好听
！晴天
牛皮 ！！！！
Eason！
哈哈哈哈
是不是嘴巴烫
？？？
要是没有我们家哥哥，华语乐坛最起码倒退20年
山高
三连
起立
老了老了
哈哈哈
劲舞团
全体起立
94
五月天
建议 1.5倍欣赏  别忘了 下载国家反诈中心
神反转奥
666
画风突变
全国人民的dna
开口溜
哈哈哈哈哈哈哈哈
十二点了，上号
00后全听过
fgnb
无缝连接
这掉帧 哈哈哈
没听过
前奏怎么这样了
降龙尊者！！
1.25好搞笑啊
我就说呢
KTV必点
哇哦哇哦哇哦
全是4536251
pu主好像我同事
五月天
这个歌真的好听，慵懒
都听过
5/6
许嵩  90后的！！！
萨瓦迪卡
故事的小黄花
卧槽！！！！
五月天！！！
你咋不直接唱情歌王
需要一个弹幕
呜呼
都听过肿么办
夏天的峰我永远记得，认认真真的甩着飞龙
周董占一半没啥问题
np
赤色足力健
DNA动了
炸开
只能说明这些歌太经典了
天天哈哈哈哈我笑了
12/12
许嵩！！！！
4/4
4/5
oo后表示很可以
告辞
小黄瓜
666
16/16
17/17
5/5
8/8
21/21
这还是按歌曲发布的时间排序的？
14/14
起立
这头发好像假发
OHHHHHHHHHHHHHHH
越来越离谱
80的也全都会
五月天！
怎么想起那两个男孩子了
这特么是90后歌单？
哇偶  周同学!
肥波
额
yydx
留下来
海派甜心
02全听过
kw谁懂
红色豆豆鞋
阿啦啦啦
不三连不是人
8/9
哇哇哇
9/11
泰国口音
6666
。。。。。
唱的不好听啊
五月天nb
爱了爱了爱了
自动变粉
开局王炸
鼻音好重哦
五月天
才0点
那么多00后，说明这些年好的歌太少了，在以前那个年代经典多
淘汰也是周杰伦写的
这歌我以为是10代的歌
土迟但到
这首有点泰国味儿
初中听到现在
我嵩
键盘是哪个？
三连了
好难听
被炸出来了
为啥感觉up嗓音最适合这首
哈哈哈
2000+正在看
欧若拉！
许嵩！
sony 7506
萧敬腾1
全体起立
五月天！
Mayday
泪流满面
爱了
梦回幼儿园
终极一班！
音色太差了。哭腔
五月天排面
这个当时好火的
太难听了
3000在看了
99年目前3首没听过还行
Eason！
汉化王者：蔡健雅
燕姿燕姿!!!
汉化乐队还差不多
嗷，终极一班！
画风突变
哇
周杰伦四杀
听过，宿舍起床铃天天放这个
！！！
泪目.................
一边儿去  我的DNA里只有义勇军进行曲
一直跟着唱
80后不服
啊啊啊啊啊啊啊啊啊啊
啊啊啊啊啊啊啊啊啊啊我死了
老爱听着歌
跳起来
这个是真的老
80后！80后！这也是80后的青春！
好听
五月天！！！！
炫舞合集
许嵩！
五月天！！！
修炼爱情会有吧
飞轮海可是小壆的回忆
全都给我起立
哭了
00后哭了
qq飞车结婚bgm
爱了
除了曾沛慈的，全在我歌单
vae
五湖四海
九牛一毛
99
先币再听
许嵩！！！！！！！
救命……花儿都解散多少年了
05也都听过怎么回事
2-2
所以说现在排行榜上的说唱真欣赏不来
难听
满满的回忆
转场也太尬了
串的不错，就是这个唱功。。。
姐姐好棒
全是童年
嵩
66666
凌晨1点了1000加还不睡吗？
2年级
十年许嵩 雅俗共赏
初二
许嵩排面
许嵩！
音乐纯粹 爱V绝对！
许嵩
我觉得我都听过啊。可是我是80后啊。
没有徐良我是不认的
大家好，我是vae
飞落海
7/7
杨丞琳的最拉垮
9/9
10/10
？？？？？？？
大河向东流啊～天上的星星参北斗～
唱的啥
画风突变
为啥除了周杰伦的我都听过
嵩！
dna动了……！
那年我们在课堂上用mp3听的歌
3/3
起立
5/5
12/12
14/14
16/16
17/17
20/20
开头就晴天！你币有了
7470
哈哈哈哈
80后表示都听过
这个袖套绝了
g了
乱杀了乱杀了
币这不就有了
用力过猛了吧
好家伙！
冷门歌手
Vae
怀念08年，神奇的一年呀
妙
肥陈
凤凰传奇排面
必须三连了
怎么才五月天
难听。。。
嵩哥
19/20
21/22
22/23
牛逼的是还原了每首歌的场景
有感觉了
！！！
故事小黄花。
都是44拍，好唱。
留下来！
8/8
9/9
嵩哥！
哈哈哈哈
造型对了
不错
起立起立！许嵩！
啊啊啊啊啊童话
许嵩！
这都是90年代的歌吗
明明就是八零后的
我的最爱
三连安排
5/5
6/6
也不是唱得不好就是怪怪的
啊啊啊啊啊啊啊
十年嵩鼠前来报到
爱v绝对
抄袭歌
飞轮海！！！
我上来就起立点了个赞
乖哈哈哈哈哈哈哈
到现在都会
虽然有点瑕疵 但是这波回忆杀值得朵头两个币
五月天！！！
听过
猝不及防
1.25可以的
啊啊啊啊啊啊啊啊啊啊！！！！！！！！！！五月天
？？？
萨瓦迪卡
爱了
全收+1
笑着笑着就哭了
绝了
一个字一个字的唱？
有那味了
全体起立！！！
up主应该是一个很温柔的人呢
五月天！！！！
曲对币有
全刻dna里了
4/4
6/6
这个这个！！！
是我的青春没错了。
首页通知书。
5/6
好难听啊
爱了爱了
我接180一杯？
5/5
6/6
8/8
13/13
18/18
20/20
21/21
爱了爱了
22/22
00表示全听过
00后表示我都听过？
刘敏涛！
海派甜心！
好像好多年没听过了，但是...又好像是昨天才听过..时间去哪了
6/7
19930421
古巨基表示这我熟
难道没有羽泉？？？
呜呜呜晴天！！！
什么鬼东西都往DNA里面乱刻
这才是DNA的旋律！！！！！
唱的是真不好，但是原唱歌很好听，喜欢的朋友可以自己听
？？？就这
二哥！
I DOI  DO
杰伦四杀，淘汰也是杰伦写的
摇晃的红酒杯
03：我是90后
嵩嵩！
爱了爱了
五月天！
音乐裁缝-蔡健雅
zhuan'chang'liu'a
00后表示一点压力没有
萨瓦迪卡
QQ飞车！
看来我满分了。
你衣服为什么这么多
有点高质量的味道，还是比较冲的
哈哈哈哈哈哈
许嵩！！！
嵩哥！
DNA动了
30了
牛下奶
护士的小黄瓜
爱了爱了
7/12
9/10
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
5/6
6：7
8/10
爱我姿妈
这唱的啥。。。
哈哈哈哈
许嵩
00后表示好听
全体起立！！
非诚勿扰
？
就一首没听过
杰伦四杀（淘汰也是_杰伦的）
转音处理的不好
只能说我瘦了 也许是你胖了
这不是80后听的歌吗…
11/12
开口劝退
还以为是男孩子
1.25倍真不错
下载反诈APP
我都听过
哈哈哈，这是每个人都听过吧
五月天！！！
留
。。。。。。。
可是感觉唱的真的不怎么样…
??????????/
啊啊啊啊啊
油腻
许嵩！
80后大叔表示目前全中
告辞
泪目
许嵩！！！！！！！！！！
终究是我不配用的青轴，个人觉得回弹声太大脑瓜子嗡嗡的
许嵩！
全体起立！！！！！！！！！！！！！！！！！！
好难听
这歌小学听的时候就觉得不行
哈哈
全体起立
啊啊甜甜
全是经典了hhhhhh
我称你为女版情歌王！
同款闹钟
17/17
18/18
有何不可！
先弹幕致敬
许嵩！！！
五月天！！
泪目
声音调的很透彻，唱的不好接受。
雨爱耶耶耶
01 也听（道格）
广场舞必备神曲
又回去了
爷青回
雨爱！！！！！！！！
下次一定
听了那么多情歌，为什么还是单身
？？？？
10/11
11/12
dna懂了
1.25永远滴神
可爱是感冒了嘛，鼻音有点重呀
原来我是90后，hhhh
1.25神调！！！！
抓住你了！从网易云音乐到B站！
排面 起立！！
歌挺好的下次别唱了
友善提醒：1.25食用更佳哦！
气息好重
五月天
五月天
沒有内地的？
五月天！
咬字太清晰了吧！！！！！！！！！！！！！！！
五月天
飞轮海.
2
索尼打钱
hhhhhh
21-21
22-22
我陈
10
你就是乌蒙贵！
劲歌金曲2
松
红红火火恍恍惚惚
34/34
嚯嚯嚯哒
00后表示很羡慕那个年代
07也刻进d na
