哈哈第一
我要哭了 终于来了
芜湖5分钟
来啦来啦
烫手！
楚门的世界？？？
终于来啦
五分钟
？
5分钟！
小白真的很猛
来了来了
五分钟！！！！
自己摔下去的
来了咯咯咯
刚刚吃饭
少侠好身手
怎么办7dream return在直播！！
七分钟热乎
特么终于更新了doge
六分出息了
六分钟
woc和我车上的一模一样
哇哦，芜湖！！！！
都没打到身上
6分钟
woc这速度
六分钟！
安医生家的？
队友：我来救你，你就这样报答我
六分钟
6min热乎乎
5分钟
刚好是饭点，片片有心了！
7分钟
弹幕护体
热乎的
厉害了啊
好弱
七分钟  热乎
来啦！！！！
监听的桥段
热乎的！！
来了来了
八分钟
七分钟
7分钟～
更新秒看  
看看我发现了什么
哈哈哈
热乎啊啊啊来来了！
热乎
来了来了
来了
7分钟，热乎的
7分钟烫死了
我来早了
芜湖
nice
有人吗
还没看到正脸就死了嘛
???我惊了
热乎着呢
热乎
垚
我真早
好早哈哈哈
是死亡笔记，他用了死亡笔记，哈哈
如果高刑警没有多个心眼估计大家真的以为小白疯了出现幻觉了吧
烫手
么么哒＾3＾＾3＾＾3＾＾3＾
送人头行为
盼来啦
热乎着
8分钟
出息了8分钟
8分钟
離譜
来啦！
热乎的
所有人都说他出现幻觉了就很难受
?这...死了?
热乎
九分钟
来了来了
哈哈哈哈哈
热乎热乎
凶手竟是我自己
化身蜘蛛侠
烫手
8分钟 出息了
看都不看先三连
承包空屏
芜湖
11111
来了来了
热乎！
！
啊啊啊啊啊终于来了
先投币
这句话也是狱警和他说的，不算撒谎
来了来了！！
我好帅
来了
来了来了来了来了
三条死路可还行？
七分钟热乎
弹幕护体
10分钟热乎
热乎的
10分钟
1
我也在吃外卖
来了来了
来了！
来了！
王主任是哪个来着
啊这
终于来了！！！
前排前排
我好早
哈哈哈
11分钟，我出息了。
10分钟
十分钟！！！！我出息了！！！！！
哇啊哇阿哇啊啊啊
？？？？？？？？
刚看完！11分热乎的！
第一次赶上热乎的
夜神月杀的
哈哈哈哈
热乎
没人了再来一个！我出息了！
刚刚下班到家正好看到更新奈斯
冲
我来了
这速度，你说是平行世界我都信
夜神月表示很淦
这……
不是泼的油泼面吗
11分钟
铁憨憨高刑警实锤
12分钟
哈哈哈
好耶
梦琪
12丰胸
12分钟
这啥棍子啊，有这音效
我不眼熟
来了！！！！！
12min
W酒店？
13分钟
热乎
12分钟，热乎
来啦！！
化劲
太细了太细了
噢耶
无限翻转系列
热乎热乎热乎
快组成弹幕大军
终于来了
热乎的
热乎！
海鲜汤哪来的
这杀手不警惕啊
13分钟，尚可
停了两个礼拜。片片你要笑死我
十三分钟
芜湖
严谨
"下个楼的功夫血迹都没了,真牛逼"
严谨
来了
W酒店的哥哥N酒店
来了来了终于来了
来了！
14分钟
芜湖！13分钟
前期OZ这个组织藏得那么“天衣无缝”，快大结局了，破绽百出（doge）
14分钟
？？？？？？
来了来啦！
这就我一个人吗
？？？？？
热乎的
9分钟你们怎么看完40分钟的东西！评论548个，离谱啊，
帮鸭子催更
来了来了
14分钟！妈妈我出息了
14分钟
芜湖
看看我发现了什么！！！！！
14分钟！妈妈我出息了
死于死亡笔记
哈哈哈哈哈哈
芜湖
为什么要在车上挂捕梦网…
冲冲冲
9分钟怎么看完的呀，评论577
感谢回忆，虽然天天催更但是前面的剧情都忘得差不多了哈哈哈
给我腾个位子
来了
有人
这就离谱。。。
15分钟
十六分钟我好快
热乎
好丢人
送人头
我还以为是开枪的声音呢
16分钟
前摇太大了
15分钟！热热还能吃
16
BGM好耳熟
自助酒店那就是没有工作人员？客房谁打扫呢？
没错 就是导演组
垚人
哗哗的流
16分钟热乎的
来了
终于更新了
死亡笔记？
不止
热乎的！
17分钟啊啊啊啊
你比隔壁快
来了
热乎！
来了
片片yyds
来啦！
承包空屏
考完试就来了18min
热乎的来来来了
来了来了 18分钟
来了
来了来了～
18分钟！
早啊彦祖们
居然完全不记得王主任了... 
热的
来了来了
笑死 三 条 死 路
18分钟
哈哈哈哈哈
小白好2个礼拜没杀人了，变态基因不发作一下？
71分钟
lkjjhhhhhh
王主任是叫小名哥给小白做手术那个女的
热的19分钟！！！
黑衣人
好家伙，终于等到了
新鲜的
棍子都没有八零的拳头硬
海鲜汤你不喝给我啊！！！
二十分钟，很热乎
18分钟还热乎！！
20分钟！
只是没有前台，打扫自然是有的
？？？？？？
停止你的成龙行为
一起看的10
过两天补币
热乎乎
热乎乎
哦莫哦莫
一起看的10362个朋友你们好呀
教授吗
看来不是教授
早
猎头者真成神了？
来了来了
21
来了来了！
二十二分钟！！
脱发了么
有一个大胆的猜测 这个组织者是失忆前的小白
看看我刷到什么
？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？
22分钟
哦豁
热乎
芜湖
热乎的！
先赞后看
之前不提我是因为你又杀了无辜人吗
22分钟
是的
来了来了
热乎
来了来了他终于来了
看到片片发了就准备火鸡面 冰阔落 炸鸡翅
辛苦啦
终于
侧脸啊
清道夫？
来啦
妙啊
来了来了
来了！！！
哈哈哈哈哈哈
还热乎
有
我来了
热乎的！
等来等去
终于等到了
好惨的小预警一家
哈哈哈哈哈啊哈哈哈
flag立起来了
三条死路
热乎的
来了来了。24分钟
来了
热乎的
无名之毒
打的好假
哇哦，热乎，热乎
赶上热乎了！
琴酒的人吧
没剧追的日子就等解说了
专业
终于更了！
啊边吃晚餐边看美滋滋
垚人 
王主任市
烫手！
离谱
26分钟
热乎
激动
这个神秘组织让我想到了Q
终于等到你
才两个礼拜，某人的头可是飞了2个月
哈哈哈哈哈哈
27分钟！
热乎的
黄秋生
来了来啦!
？？？？？
热乎
来了
片片我爱你
28分钟
终于来了来了来了呜呜呜呜呜呜呜呜呜
烫嘴
热乎
小白武力值可以的
心理罪么好像有一样的情节
5分钟
哇哇哇
王主任就是那个让小民哥给小白做手术的
专业清洁团队 用的啥啊 去污效果那么好
热乎的！
来啦
柯南：？？？
热乎热乎
来了来了！！！
热乎酸菜馅饺子开了
三条死路哈哈哈哈哈哈哈哈哈哈哈哈
来了
30分钟！
烫！！！看到推送立刻赶来！先赞！！
来了
除端刀
三十分之前！！！！
烫手烫手
熟悉的大棒
终于等到了
够快！！！
31分！我出息了！！
热乎
关上31分钟的大门！！！
啊啊啊啊啊啊啊啊啊啊啊
这个跳楼 成龙直呼内行
下饭
32分钟，我来了
终于
片片感冒了好像
woc
这个速度，开保洁公司会发财吧
热乎
专业
?
热乎的
哈哈哈哈停俩礼拜
死亡搁浅#滑稽
垚人
前期也没天衣无缝吧，做的事情男主有印象 只是换脑昏迷了
33
来了来了
34分钟！！！
先赞后看
热乎
暮光之城了见过哈哈
白给
ohhhhhhh
哈哈哈哈哈哈哈哈哈哈咋这么逗呢
来了来了
35冲冲冲
啊啊啊，我来啦
琴酒战术指导
神tm两个礼拜
摇人是什么黑话切口？
啊啊啊等死
是不是小民哥？
35分钟，巴适，
酒店过道就没监控就离谱！
热乎的
这？？？收拾的也太干净
片片感冒了？？
我最热乎
前排啊啊啊啊啊啊！郑巴凛～
米斯蒂给的
建议屏蔽“第一”“热乎”“分钟”等词语
这个时候适合插入家政公司广告（狗头）
垚人？maybe直呼内行
那医生真的离谱：一方面说小白妄想，另一方面用道德观念来让狱警妈放弃
没错 就是剧组
38分钟！！
37分钟
凶手竟是我的结拜兄弟
卧槽，我床头同款捕梦网！！！
lzf快看啊(看到了这个弹幕记得来找我哈哈)
小狱警真的惨
三十九分钟
来了
所以他是在做梦是吗？
《三条死路》
！！！终于@
热乎
来了来了！！！等你好久了！！！
热乎的
来了来了
疼疼疼疼
凉风
白给
上厕所不锁门的后果
三连
来了
小白也被安排了？
是基拉
终于来了
楚门的世界吗？
专业团队
疾速追杀里的家政服务公司吧，滑稽
先攒后看
哈哈哈哈哈
芜湖
更新啦
感冒了！注意身体啊片片
热乎的
莫迪:就这？
芜湖烫手
成龙直呼内行
下饭
不眼熟，我的脑子汗我的眼已经随着两个礼拜一起消逝了
44分钟！！！
我觉得是高层领导
终于更新了
两万人在看...
笑死
泥地里的血迹清理地好干净，能帮我家打扫卫生吗？
终于来了！
你终于更新了55555
先投币点赞再看
芜湖
哈哈哈哈哈哈哈哈
这里有点假
上一个停两个礼拜的是，躺在小巷的老李
赶上了
留影
《恍然大悟》
会不会不是小白弄得 组织为了刺激小白才让失忆的小白觉得是他弄得？
w打钱
芜湖
原片这两集太棒了我看的賊激动
精彩
来了
45分钟
搬家公司（确信
终于等到你
才不到一小时，赞已经几万了
除客皆刀
应该不是
80
热乎！
夜神月直呼内行
对方肯定得给你差评，平台要扣钱了
黑衣男是他自己幻想的，这剧情不会跟致命ID一样吧
幻想...
我还以为OZ是安医生！！
热乎的！！！！！！！！
芜湖 热乎的
王主任是主张帮小白做手术的政客
看到了吗，这个，就叫专业
澳洲人
这波凶手在第几层
夜神月，是你！
哇哇哇热乎！
终于来了
芜湖
终于等到了
看看我刷到了什么
来啦
来了来了
哈哈哈哈哈哈哈
终于来饿了
来了来了
王主任是谁，完全不记得了
爱片片！四年老粉！
来了
来了
高刑警这孩子打小就聪明
终于来了
变态韩剧.........
来了来了
非常快
？？？？？
热乎
54分钟！！！！！！！！！
来了老弟
接~~化~~发
才两个礼拜？
时长感人
终于来了
w?
欧耶欧耶
先赞再看
离谱
保洁家政的笑死我了
来了来了
来了来了来了来了来了来了
时常长好评
此集标题:一切皆是假的
看李连杰以前也做过
这惯性可太大了
哈哈哈哈哈哈哈哈草
专业团队
我等的花儿都谢了
我有理由怀疑小白家地窖是被人布置过得
片片细致！
热乎
一小时热乎
热乎
哈哈
？？？？？？
警犬属性实锤
来了来了
来了
想帮小狱警报仇再死？但是你本身就是想杀死他的人呀
烫手
美军组织，不用说了
热！
接 化 发
好家伙两万人再看
早点来还有空屏
八楼我熟，停靠在八楼的二路汽车
你可真是个大聪明
，，
恍然大悟
来了来了
热乎
来啦来啦
1小时～
我查我自己
卧槽 这让我车上的捕梦网以后怎么办
热乎的！！！
他不仅在众目睽睽之下，他还坐在你面前你敢信
垚人你都不知道呢？建议了解一下吴冠超嗷
捕梦网为什么要挂车上(●—●)美洲原住民的东西
热乎
前排前排
勉强热乎
热乎
干活的车谁会挂挂饰啊。。。
这个罗起国的妈妈在现实中去世了，51岁
来了来了
2.2W正在观看  - -
好细呀
除客刀
辛苦了辛苦了
新苦了
说组织者是小白的，你这脑洞开太大了
臭脚丫子味
血都没了
来了来了
时间管理局？
一小时
1小时
又是这个人在刑警身边吹风说小白脑子有问题..应该也是oz的卧底吧
这个就是假扮他姨父的人。
停了两个礼拜可还行hhhhhhhh
接化发
哈哈哈俩礼拜
投币啦好开心！！！刚好在吃饭饭
专业
一个小时
成龙快乐楼
1小时！！！
但是现在不想杀了啊..现在想报仇有问题吗？？
来了来了
好家伙！两万多人多看
哪都通（误
然后两人相继饿死了 本片完
虽然但是，一小时还能吃
来了
哈哈哈这鼻子
哈哈哈哈哈哈哈哈哈哈哈哈
热乎
来了
拿了烧烤回家，刷到你真好
热乎
李连杰直呼内行
1小时
终于更新了！！！！
来啦！
这个播放量可以
博士是想把小白改造成审判者吧？
一小时
两万多个兄弟萌好！
溜了溜了
文在寅
太顶了
复活了，得打头
6666
久等了！！！
热乎的
一小时热乎，但是片片声音怎么了这是
这就离谱 有的痕迹哪那么容易完全清楚干净  就算能清楚也会留下更明显的痕迹
又是一记闷棍
来了
W
哈哈哈哈哈哈哈哈
这也太假了吧 血液检测不出l来？还能吧整根钢筋换掉不成
热乎的！
没露脸就死，伊森？
专业
为啥没有弹幕
热乎的！
一个小时，还热的
神仙打架
李连杰直呼内行
这个情节 我脑内和使徒行者串戏了ww
来了来了
这是李连杰经典动作，说成龙的假粉
来了来了
1小时
小民哥吗？
开咯
离谱
牛牛牛
香
1小时还可以
横竖都得死
热乎
杀小狱警灭口的很可能就是酒厂组织
终于
我来了我来了
卧槽？
啊啊啊啊啊来啦
高刑警好像三星堆面具
嚯
小白挺能打的，不愧是变态杀手
这。。梦里吧
家政公司
w两个世界 我串台了
是不是换门牌号了
来了来了
来了来了！
热乎的
来了来了
海鲜汤都洗干净了？
一小时，热乎
高刑警原来是小丑角色
卧槽？这么干净？
1h
tangoz
maybe：这个我熟
姨夫卒
心理罪知乎内行。
好耶
终于更新了
哦吼，下午刚补完前面的就出来了呢
这就白给了
1小时，热乎
来了
来了
确实这种真相比死还难受，最重要的是有正常人的感情，纯变态不会内疚╮（﹀＿﹀）╭
终于来了
来了
两个礼拜啥都不眼熟了好吗
来了
还是那个狗鼻子吗？？？？
和学生妹的亲情，和高刑警的爱情
两万人一起看哈哈哈
有组织的？
我去
由此可见是个团队，还协同作战吗，还是个组织吗
可能是刘教授的上级
？？？
俄洛伊
39fz
来了来了来了来了
好细！
热乎
58同城你值得信赖
三条死路可还行。。。
高刑警又被变态大神带队了⊙▽⊙现在看高刑警感觉蠢萌萌的
好家伙
22843位小伙伴你们好啊
我也觉得不是
哈哈哈哈哈哈
您就是狗鼻子
搏击俱乐部的套路
清道夫？
来了
《     追     逐     打     闹     》
安医生不是变态啊，他不需要被拯救……好希望安医生活过来
凶手竟是我自己
难道那个男的手上纹的802？
我第一反应是他自己跑了？？
来了
哈哈哈哈哈哈哈
哇哦
今天生日，终于看到更新了，可喜可贺
终于等到你
1个小时！
高刑警也很厉害一直
他自己的人
赶上了
来了来了卧槽
来了来了
终于
哈哈哈哈哈
来了来了！
一小时
我也快怀疑他有病了
也不知道他们俩腿酸不酸 太敬业了
跟雷米的 心理罪那个好像啊  清理现场好快
囤了三期终于可以看了。。！！
高狱警实属带聪明嗷
特技演员，搞点这个无可厚非
变态韩剧笑死我
一点血迹都不剩，这不是干活快，这是魔法了
清道夫
老夫来了
热乎
热乎的
恍然大悟，啊西，原来是这样啊～
烂尾了吧
热乎呢嫩
专业
来了！！
欧耶
我来晚了！！
夜神月直呼内行
来了来了
除客皆刀
这都可以
前排支持！
热乎的，起飞
oz祖传木棍
80：要你和盘托出？我不比你清楚得多？
22591人正在观看，好家伙，大场面
来了
神使是猎头者？
热乎
超哥牛逼！
不能浪费食物
狂
片片 显微镜看片
来啦！！！！
冲啊，昇基
昇基啊啊啊啊
Q
？？？
热乎
鬼灭的收拾大队狗头
2万多人
大陆酒店！清理工还行梦幻联动
别是幻觉吧，看到的命案现场是以前发生的事情
啊默读好像也是公司是吧？
好家伙，没一条活路
我来咯！吼吼
哈哈哈哈哈哈
两万人在看。。。
哈哈哈
1小时
热乎
w酒店
热乎！
三连再看
热乎啊一小时
终于来了
海鲜汤没味道的吗
nice
海鲜汤没味道的吗？
两小时！
黑人抬棺专业团队
估计是模范出租车公司吧
大公无私，舍己为人。
？？？？？
我愿称之为肝帝
哈哈哈哈
先币为敬
等好几天了 终于来了
按柯南里的逻辑血迹就算擦干净了不是还能监测出来吗
继承者？
时长好评
两分钟
高狱警是什么鬼？是高刑警啊哈哈哈哈
小狱警真惨
夜神月：我不是，我没有
普攻硬直
迷茫的小象
血都洗干净了
别打了
来啦啦啦啦啦啦啦啦阿联
来了
某个一米六在水里泡了半年
李连杰也干过这么下楼
来了来了
郑80等会还会展示轻功
终于有他的安利了，但是你们别看还没更完
别看还没更完
一小时
变态劲是我自己
热乎的
变态竟是我自己
教授那边的???
这
换脑可以说是打开通往永生的一条路，背后有多大的局都可以接受
终于等到你
生产队的驴都不敢这么歇！
三条死路笑死了
2小时！
烫手摊手
终于
来了
队友呢救一下啊
21388人你们好啊
哈哈哈哈哈哈哈
漫威宇宙欢迎你！
来了：
怕不是直接连人带钢筋搬走了
先币为敬
热乎的
2h这个播放量啧啧啧
John wick世界里的清理公司
猜到了！
血迹没那么容易清理干净的
哈哈哈哈哈哈哈
终于等到你
来了来了！！！！
艾伦的头还飞了俩个月呢
终于来了
来了来了来了
脑洞大也得在合理的基础上吧
片片脑子真好使，我已经完全乱了
这个检测医生很有问题
热乎
哈哈哈哈哈哈哈哈哈h
垚人！
来了来了
垚人233333
热乎的
卧槽
保洁公司
血呢
终于更新了！！！
没收拾干净。。
哈哈哈哈哈h三条死路，笑死我了。
高刑警越来越戳我萌点了
2w人看
肝王
空洞骑士
两小时热乎
洗白了？
还有俺
热乎乎的热乎乎的
三条死路哈哈哈哈哈
来了来了
热乎的！
神他们停了两礼拜
q
20000+人正在看，就离谱！
哦吼！！！！！
来了来了
啪的一下，很快啊！
？？？？？？？
两小时....好热
。。。
来了
来了来了
龟龟
众所周知 高刑警打小就聪明惯了
狗狗祟祟
垚人是吧
666666
感冒了吗？有鼻音哎
！我前几天坐的车上有一样的
死亡笔记乱入！
城市之光啊
来了来了
热乎！
热乎热乎
、
不会是精神分裂吧
热乎
热的！！！
终于等到你！
贼多猛料
热乎的
细节
动作指导:成龙
哪都通
这也有垚人，果然dota2玩家除了客户端哪都有
美团外卖？？？
只能希望小白努力为自己犯下的错赎罪了，我真不希望这样
这臂力！
监狱里的大佬
套娃呢
啊啊啊啊啊啊来了来了
碰瓷儿呢！！
我也有一个这样的捕梦网
来了来了
2小时
s
哭了哭了，更新了
变态竟是我自己
哈哈哈哈哈，停了两理财
来了来了
停了兩個禮拜笑死啦 兩個幣你們拿去買杯飲料吧
俺也知道
荒野大镖客
来
好耶！
EMO快来看
来了
这么快？？？？？？？？？？？？
终于终于！！
3条死路666
我觉得后面还有反转，那个神秘人还没出来！
19979在看~弹幕糊屏了
难道真的是幻觉吗？
严谨
三条死路！！
赶上了
5G太可爱了
终于来了
我们武治真的超可爱hhhh
除客刀
第——三——人——！
打小就聪明
3小时
好家伙，两万人同时观看
来了来了
来了
一个训练有素的医生
窥探啊
3条死路可还行
夜神月：这个我熟
我是几级弹幕
来了来了
就这？
怕【
应该是猎头者那边的吧 爸爸帮忙擦屁股
来了来了！看完原剧来看片片解说
他逃，他追，他插翅难飞
不行 留着 明天中午下饭
未看先三连
琴酒
变态竟然是我自己
0
三条死路
越来越离谱了。。
我不疑有他～
干得到这种地步的估计只有国家力量甚至超国家力量了
来了来了
3条死路哈哈哈哈哈哈淦
来了
来啦
来了！
一眼俩礼拜哈哈哈
我车上有同款
？？？？？？？
专业
duang~
woc
夜空中最亮的星
DNA都没了
除客皆刀
脚丫子味
蛇灵
这个故事告诉我们上厕所要关门
两万同时观看
属实聪明
一万九千多人
大聪明大聪明
安医生真惨
终于啊啊啊啊啊啊
？？？？？？细节大师
久等了!!
高刑警这孩子打小就聪明
啊这
？？？？？？？？？
好耶！
堪比李子维在地上躺了两年哈哈哈哈
来了来了
黑我may皇
观看人数比弹幕多！
琴酒？
这怕不是科幻片吧
哈哈哈哈
来了哈哈哈
停了两个礼拜，哈哈哈哈哈
这老头是医院院长
终于！！！
三个小时！
三条死路
破产姐妹的苏菲的清洁公司（dog）
3小时热乎
终于等到你，还好没放弃
同款木棍
成龙棍
安医生真惨
三小时！！！
等了好久终于等到今天
夜神月:我告你诽谤啊，诽谤我啊
这不是李连杰的电影动作吗
这是剧里面写了的，有什么细的
王也：这我熟
@李连杰
哈哈哈哈哈哈哈哈哈哈哈哈
跟当事人复述了一下剧情
这不让人自我怀疑么
来了来了来了
先投币
教授哪撑得起一个组织 最多也是打打工
终于更了
林黑狗干的
????
活该
努比
来了
热乎的
没监控么
他又懂了
OMG
三条死路
来了
然后给他喂了药
狂
碰瓷儿
先赞后看
热乎
来了
来了来了
啊这
哈哈哈哈哈两个礼拜了腿站麻没
完了忘的差不多了
热乎
来来来来来
千呼万唤终于等到你！！！
第一次在b站三连，白嫖太久了
还有反转？
我靠nb
原来是我自己…
小白 危
？？？？死了
估计不是
监控这个剧里面有解释
是
救命
啊这
好家伙
好家伙家政公司直呼内行
当场狗带
芜湖
神特么保洁公司，哈哈哈哈哈哈哈哈哈
《恍然大悟》
点他
舞到了正主面前
APTX4869登场
关上4小时大门
技术指导 琴酒
+
来了
+++++++++++++++
他来了他来了
？？？？？
越来越玄幻了
铁头功啊喇
追到更新了
三条死路，停了两个礼拜，xswl
++++++++++++++++++++++++++++++++++++
在大堂隔离14天
碰瓷啊
欧洲男
？？
？？？
来了来了
小丑竟是我自己
终于等到你
来了！！！
这清理的也太干净了
开大不锁门?
哦豁
有没有可能是尸体自己起来把血迹清理干净了
啊啊啊啊爱了
哦豁?精神分裂怎么说
全员刀斯林
我还以为是封面是李光洙
卧槽？
这效率?
！
？？？？
小白：你直接报我身份证号吧
我寻思着没有一条活路呗
哦豁
21845个人再看太牛了
这个故事告诉我们不要随便纹身
来了来了
芜湖
前面说没有闻味道的哈哈哈哈
啦啦啦
我咋觉得这个检测科也有问题
專業清道夫
说起来当时咋不怀疑小白呢 
逻辑自洽 完美
李连杰行为！
自己摔下去也太厉害了
哈哈哈哈哈哈哈
片片是感冒了吗
先点赞，我来了
还是要注意身体啊
来了来了
片片猜的也太准啦
802是我家门牌号！
变态竟是我自己
乌丸莲耶
热乎，烫嘴
？您也是彼得帕克？
垂死病中惊坐起，变态竟是我自己
停了两个礼拜
迪亚波罗
热乎
来啦来啦
是黑哥？？？
终于来了
好耶！
一小时十多万播放量啊，我去
 这个死得好突然
头一次赶上热乎的
基努里维斯直呼内行善后团队
离谱
？飞檐走壁就有点离谱了【牛顿的棺材板又盖不住了
清道夫
货拉拉
点题了，窥探，mouse
就踏马离谱
有柯南内味儿了
有没有可能是高刑警，故意装傻
神为什么不在小白小的时候救赎他
我感觉编剧脑子才有点问题
热乎！
来了！！
来了来了
擦屁股大师？
哇哦
赶上了温热
三条死路……这个概括好精准
来了 来了
辛苦了
来了
说安医生的能不能去看完原片再来看这个
oz男是谁
大镖客捕梦网
哈哈哈哈哈
OHHHHHHHHHHHHHHHHHHHHH
柯南:这剧情我熟（狗头）
姨夫
全剧武力最高：安医生
！
这不是清道夫
查查监控
来啦！
第三人連名字都不配有
三小时，加热一下还算热乎！！！
医生实惨呜呜呜呜
哈哈哈哈哈哈哈哈哈哈两礼拜
這來清理的太糊弄事了
《恍 然 大 悟》
来了来了
热乎
保洁公司哈哈哈哈
编剧：按他说的拍！！
停了两个礼拜哈哈哈哈哈
昌平野人，圣霉皇
审判侠？举报侠！
笑死，高真的老聪明蛋了
终于更了
小狱警太惨了
白给
他自己翻下去的
姨————夫————！
血都清理的这么快啊
要请识骨寻踪的大师来查一查血迹了
49中都没监控，一个酒店没监控很正常
皮蛋
居然还没完结！
变态基因组织？
哈哈哈哈哈哈哈停了两个礼拜
嗯~海鲜汤的味道 行家啊
我知道，小白应该是玩过死亡搁浅，就是弩哥挂的那个
来了
太长了
热乎的
三小时
新________一_________
????????????
????????/
冠超直呼内行
这么快？？？？
迷茫的高刑警将何去何从？
海鲜汤 记重点
80小白傻傻分不清
这个剧的剧本在3月21号就写完了
海鲜汤！
终于！！！
国内的片子不让说，开始说国外的了
《恍然大悟》
离谱，可以开个保洁公司了
耶耶耶
这个剧情越来越像默读了
耶耶耶耶耶耶
停了两个礼拜，可以可以
哈哈哈哈哈哈哈
琴酒是你1
终于更新啦
果断三连！
哈哈哈哈哈哈两个礼拜
下次我泼螺蛳粉，看你还把味道处理掉不！！！
搬家公司是吧
垚人
1
小楠你在哪呢
我在第一排
小楠我要认真看了 白
肯定不是，oz男在找教授
死亡搁浅里见过
停了俩礼拜
超哥NB
我已经在别人那里kan le
这孩子打小就聪明
真这声音结实啊
Wtf?
这么专业，干干净净
看到第二集没吸引到我
来来来啦
哈哈哈哈哈哈哈哈xs
垚人？真的是除了客户端哪都有刀塔玩家
厉害啊 看的好细致
厉害啊 这个身手
笑死，三条死路
后面会不会是有一个团伙啊
清道夫
OZ最简单的理解方式应该就是organization（组织）的缩写了吧……
来了来了
好速度
变态
终于等到你
辣椒
琴酒那个组织吗
楚门的世界：一切都是安排好的
这家政公司效率高呀！血渍海鲜汤那么好清理吗？秒净
弹幕护体
其实还好，跑酷有这种动作，但第一次这么做挺难的
不会吧不会是高刑警吧
车牌就不能换一换吗？
笑脸组织
我刚从车上放床上的捕梦网
 。
来了
是绯红之王保洁公司
怎么感觉片片鼻音有点重，感冒了吗
好家伙
论 小白的脑袋到底被打了多少次
幕后黑手艾米莉没跑了！
...
哈哈哈哈哈哈
恭喜OG
何去何从警告
大聪明。。。
跟我以撒拿的差不多一样
云南人来熙，实在是太精彩了这部神剧
NB啊，这速度
还帮小狱警报仇呢？谁把他搞成这样子的，心里没数吗？
清道夫
两个礼拜太草了
高刑警打小就聪明
哈哈哈哈
盲猜灭口
高刑警这孩子打小就聪明。
？？？
终于来了
热乎热乎
那是钢筋
哈哈哈哈哈哈哈弹幕问号笑死了
是不是又反转了？
这段我熟
动作指导：李连杰
冲
片片你每次解说感觉嗓子被烧坏了。。。
