表白可爱
讲道理，自己作曲好点，词很美啊
厉害了
我们家的可爱
我们家的可爱
三连
啊啊啊好赞
二倍速好评
wtf?！
好好听
爱了爱了
尤克里里持续懵逼
无限循环中
两倍神仙
来了来了
诶
果然还是古风让人舒服啊
太好听了这里
？？？
握草，无情
乌克丽丽弹古风
爱了，三连订了
好听！
求发网易！！！！！！！！
歌词太赞了 
Awsl
awsl
火钳刘明
有内味儿了
币比赞多系列
666666
666666
尤克里里有点出戏耶……
别在低端发弹幕行吗？没点素质
口红颜色好看啊啊啊啊啊
词作真的大佬！！！！
我币没了
逐渐忘记原唱
tql
这个必须学！
？？？？？？？？？？？
米币有了
火钳刘明
2倍再来一遍
爱了爱了
二倍速新世界
1
火钳刘明
给跪了
同款松寒客
一人血书跪求网易云
好听死了啊
您币有啦
@网易云，出来干活啦
可以啊  就是挺静的
我币没了
再来一遍
前方高能
网易云出来干活
哇哇
4个字卧槽无情
歌词太神仙了！
倍速赞
两倍速飞起
2倍神仙
绝了！
+
不食人间烟火的样子  爱了爱了
爱了爱了
百万填词！
强无敌！
好听
心里的fa我想要打你回噶
绝了绝了
妙阿
爱了爱了
啊啊啊啊啊啊啊啊
画风突变
哈哈哈哈哈哈哈野狼霓裳曲
完全忘记原唱系列
再来一遍
原版给忘了
哇！！！
词作实属大佬，i了
我币没了
鸡皮疙瘩
牛逼。。
前面说丑的几位，我问下你们是有多么好看？倾国倾城？自己心里没点数？
卧槽
卧槽
太强了吧啊啊啊啊啊我好爱这个版！！！
？？？？
好听
up牛逼啊
给杨可爱打call
每个倍速来一遍
2倍……牛逼
汉服松寒宫
最后亿遍
求传网易云！！！
牛逼啊
火钳刘明
戏腔杀我
歌词真棒
这三连我交还不行吗
爱了爱了
坐等说唱部分
二倍
好听啊啊啊！
邹奇报道
好听啊
一个字强
火钳刘明火钳刘明
打电话
打电话
爱辽
舅妈
2倍666
莫得灵魂
我的妈，我没了
哇！超厉害
太棒啦！
！！！！！！！！！！！
白嫖失败了，好气啊
B站为什么没有循环播放
怎么感觉可爱刘海有点油
手！！！
你币有了
匪我思存
老实说一直不能正视野狼  就觉得很难听  但到这里这歌词真好！！！真香！但问题原版我还是觉得难听  个人观点 不喜欢可以喷我 但我又不会鸟你 呵呵
这词确实可以 唱的也好 爱了
哇 有味道
想帮可爱洗头
啊啊啊啊啊 好听啊啊啊啊
我人傻了
有个线头
好好听！！！
妙哉
我能说什么呢？投币就行了
好听！
太太好听(✪▽✪)了
再来亿遍
爱了爱了
会玩
有味
先听一倍速，再来二倍速
火钳！orz
到收藏夹里吃灰去吧
我觉得比原版好听
百万填词
没内味
卧槽
宝藏啊啊啊啊啊啊啊！！
原词已忘。。。
666
火钳刘明
循环播放
换琵琶啊
二倍就有内味儿了
恭喜你抽中再来一次
手好美
古风牛逼！！！突然高大上
好听
明日之内我要在网易云上听到这首歌
我要这硬币有何用
二倍速满分
B格直接上了一个大档次
awsl
t ql
66666
f
爪巴
网易快来
三连
2倍谢谢提醒
百万作词
神仙
啊我死了
666
爱了爱了
awsl
坐等网易云
哇哇哇，太好听，中国风牛批
配尤克里里怎么不行了？不是要复兴汉服吗？那就应该融入现代生活阿！！为什么大家只想着要全盘照搬古代的呢？
啊啊啊啊啊啊awsl
最后一遍！！！
听了三遍了，上头
啊啊啊啊啊啊啊
全身的鸡皮疙瘩
表白可爱
好听好听
底部弹幕挡视野不知道啊，发什么
原版是什么来着？
倍速好评
卧槽
这感觉一下起来了啊
太厉害了吧
逐渐忘记原唱
66
背景的鼓声太赞了！
发现镇b之宝（镇站之宝）滑稽
这词，太美了
原版忘了
你币有了
分开听的懂  连起来就听不懂但是好厉害
尤克里里
好！
wcccccccccc
大家好
我要这币有何用
2倍妙啊
爱了
不就是硬币，给你！！！
2倍=原唱
瞬间高大上
两倍速吊炸天了
喵啊
卧槽
给跪了
我是什么颜色
awsl
吹爆！三连！
真心的服，真的。
太牛了
火钳刘明
吾幣何用！
冲冲冲
最后亿遍！！！
卧槽
i了i了i了i了i了i了i了
66666
480人正在看
挡个锤子
挡什么字幕阿，小狗
牛逼
厉害
太好听了！！！！
火钳刘明
哄哄
卧槽好好听
牛逼
开启洗脑循环
爱了爱了
松寒客
啊啊啊啊啊啊啊啊  出不去了
啊啊啊啊啊～
这个作词跪了
完全是两首歌吧
两倍很快乐
？？？？？？？
尤克里里？
大俗大雅
前方高能
好听
？？？违和
来了来了
没弹幕？
声音好听哎
小姐姐是在弹吗？。。。
2倍好爽
最后亿遍
求歌词
这完全不像一首歌
词曲都改了，可以当新单曲发行了
太强了，给大佬递币
野狼霓裳曲
woc无情
我死了我死了这也太好听了！！！
答应我，网易云
改词太棒了
第五遍了
神仙up
中体西用
你币有了
卧槽硬币比点赞多
不得了啊啊啊
可爱让我想起了在角落积灰的尤克里里
牛批
百万填词
好听
古风吉他？？
？
血书网易云
血书网易云
好厉害啊
鸡皮疙瘩没停过
卧槽还有戏腔
再来一遍
尤克里里，爱了爱了
牛逼
才华横溢
2倍速神奇
啊啊啊
百万填词
记否记否，
剩下的905人你们好
1．5好听
从土味变高雅！
头皮发麻
一曲提神醒脑，满满清爽
二倍我已经出不去了
鸡皮疙瘩我来了！！！
国粹无敌
期待古筝版
期待古筝版
2倍无敌了
网易出来干货
2倍再来一次
6666666
白嫖失败
好好听！
刘海油了。。。。。。
二倍你们去试试，爽的飞起
好听好听
二倍原版
这是一个假琵琶
？
2倍速就是周杰伦
灵魂乐
好好听
一点5倍效果更佳
词填的很好
卧槽
好好听啊！！！！！
能在网易云听到吗嘤嘤嘤
挺好听的
逐渐忘记。。。
我已经忘记原唱了
2倍舒服
我又来了
逐渐忘记原曲
鸡皮疙瘩
哦哦哦哦哦哦哦哦哦哦哦哦
炸了
哈哈哈哈哈哈'考试重点可还行
我爱了我死了我活了~~~
三连
有内味儿了
！！！好听
好听哭咧
二倍，yoyoyo
求琵琶版
三连奉上
nbnb
嗷嗷嗷嗷嗷嗷嗷嗷嗷嗷
好听
血书网易云
百万填词
求网易云
血书网易云
6666
填词牛皮
2倍好
神仙填词！！！
古风尤克里里还行
歌词真心良作
开口跪
两倍新世界
网易云！
牛啊
下次下次，肯定
网易有嘛
绝了
血书网易云
给你三连
好听
好听！
啊啊啊啊
M
我要这币作甚！！！
答应我，好听你，就奥利给，好吗，
这是啥
人家就是速度慢了出了古风感觉 你们2倍速又回去了
2倍好听
2倍稳
戏腔好听爆了！
开口三连
神仙  神仙
卧槽
2倍速可以
有同款字体吗
？？？？？？？？？？？？？？？、
？？？？？？？？？？？？？？？？？？？？
网易云好吗
我要这币有何用
？？？？？？？？？？？？？
没内味儿
这词可以说是比肩盗将行
可以啊，作词牛掰
牛皮。。。。
 二倍还真行！
越听越有内味！
好听！！！
二倍速，发现新大陆
三连给你
这本来就是尤克里里弹唱视频，嫌弃乐器的都是咋想的
投币比点赞还多
？？？？？？
什么情况
画龙
2倍可以
好听
人才啊
卧槽
好听到爆
词改得太好了
卧槽
2倍牛批！！！
这个戏腔，爱了爱了
哪里有下？
词填的好好
一点五倍真的神仙级好听
百万选景
我一个晚上都没关不知道刷了多少播放量
我看了一晚上
额
坐等画龙画彩虹
半分交出硬币
666
有内味了
坐等网易云
最后亿遍，我发四
好好好
三三
好听
这个词！！！再来亿遍！！
血书网易云
斯人已逝，烟花易冷
我想不起来原曲了
哈哈哈哈
尤克里里？？？？汉服？？？？？
强强强强
"刚刚我看到了线,hhhh"
换人
线头线头，HHHHH
起鸡皮疙瘩了
很棒，有古风味道
妳币有了
红字牛逼
诗词出处已上传
服装好好看
以往我特别讨厌那些刷二倍的。。。是我输了
火钳刘明
真好听
2倍好听
开口三连
卧槽太强了
太爱了
跪求网易云
hhh
2倍原版
????
血书网易云
头好油啊
二倍速爆炸!!!!!
没味道
这里好听
忘记原版
2倍好玩
66
內味是啥味啊？
2倍真有毒
awsl
2倍。。。。。
卧槽！
答应我，上传网易云好吗？
卧槽 厉害了
鸡皮疙瘩掉一地
2倍也好听！！
好听，太美了
开口跪
洗脑洗脑，我已经忘记原唱了
第一个三连
吼吼听
66666
卧槽
这样搭配真有丶违和
尤克里里差评
坐等网易云
？？？？？
爱啦爱啦
好听
白嫖失败
好听
我的天！神仙小姐姐！
开口跪
试试弹幕！！
就这味儿
太棒了叭
开口牛B！
啊啊啊啊绝了
？？？？？？
2倍牛逼
跪了跪了
？？？？？？、、、、、、
厉害厉害厉害
惊了。。
百万填词，神仙嗓音
哈好听哇，好听就成
好听就成
再来亿遍
厉害厉害
叫开2倍的是魔鬼
鸡皮疙瘩
好美啊歌词
再来一遍
两倍速上头
白嫖失败
这词填的，绝了
谁把门焊死了
awsl
awsl
前排提醒2倍速
神仙填词！
两倍速真的绝了！！！
发个弹幕
神仙翻！！！
2倍速回到最初内味！
奥利给
比原版好听
划重点部分全部完成！
高手
百万填词
牛逼   你币有了
再来亿遍
.
硬核中场
2倍有内味了
牛批
有点强
好好听
对不起 忍不住2倍
百万填词
卧槽！！我爱！！
Awsl 
二倍有内味
哇哦！好好听！
白嫖失败qwq
网易云出来
我要这硬币有何用
？？？
太好听了
woc，好听
白嫖失败
爱了爱了
2倍速流弊
原版可以爬了
完全忘记原唱
再来
还是得1-5倍
乌克丽丽有点出戏
火钳刘明
这是高手
好好听！
哈
好听
厉害了
再次白嫖
爱了爱了
二倍也好好听！
好听
卧槽666
汉 洋 折 衷
酷狗音乐和QQ音乐都有这首歌，大家可以去找
填词牛逼 可是 我不认识这乐器是什么？
古风乌克丽丽……
2倍牛逼
这套衣服也好好看
好听好听
好听(✪▽✪)
弹幕
4连
牛批
2倍我跪了
厉害了，好听啊
高级了
如果是古筝就更古风了
三连
二倍速有那味儿了
此曲只应天上有，人间能得几回闻
白嫖失败
填词牛壁
逐渐忘了标题
2倍速的超好听
血书网易云
小姐姐长得真好看
三连了～
火钳刘明
牛批2333
2倍超级好听
尤克里里
天哪
再来亿遍
你币有了
爱了爱了
两倍真不错
词太好了
开头见
开头见！
????好听
逐渐忘记原曲
同款汉服啊啊啊
血书网易云！
我币没了，你们呢
好好听
倍速真的跟原唱没差
好好听
二倍上头
文化人
nd
两倍原版
啊啊啊啊啊啊啊
意境不一样
这个没有下次了
填词太厉害了吧
容我去下网易云
66666
好看，好听
给我火
人才
火钳刘明
太厉害了
再来亿遍
忘记原唱系列
？？？。？？？？？？？
太强了！
2倍魔鬼
来了
B站怎么有这么多神仙UP主啊！！！！！！！！！！！！！！
二倍真的6
跪了
赞了赞了
很厉害
爬
爬
花粥出来挨打
二倍好听
两倍速好听
尤克里里应该边弹边跳
没弹幕
好听
2被太好听了八
啊啊啊啊啊啊啊
我爱可爱啊啊啊啊啊啊啊啊啊啊啊
awsl
两倍有内味
神仙啊，爱了爱了
没内味儿
66666
牛逼
我也可以发弹幕了
二倍速及其带感
还挺好听的
白嫖成功
白嫖失败
火钳刘明！！
卧槽！
网易云血书
好听
二倍速太好听了吧！
三连
好听nb
酷狗没有啊，前面的，怎么找
二倍舒服
？？？？？？？？？
太好听了吧啊啊啊啊啊啊
卧槽！！！
？
牛掰
这是仙女吗？
2倍无敌
二倍速发现新世界
2舒服，，，
1
奥利给
破了我的白嫖处子身
没灵魂，
欢迎回来
词填得太好了，好听
爱了爱了
2倍真的QWQ可以
！！！！！！！！
哇⊙∀⊙！神仙
4235
卧槽
太好听了吧
尤克里里里啊啊啊啊啊啊啊啊啊啊
鸡皮疙瘩起来了，太美了，戏腔
c
好听
尤克里里
白嫖失败
妙啊
666
好听！！！
厉害了
我来啦
？？？？
？？？？
作词人厉害
三连了
求网易云
continue！
二倍，新天地
两倍播放 还真的可以
2倍速太神了
加油，我们桂林人的骄傲
可爱只有有尤克里里才是她啊
火钳刘明，2倍速看
666
二倍速带感
2倍啊啊啊太销魂了
仙女在为我唱歌
太好听了
2倍速原版
2倍绝了
三连你有了
这中西合璧，汉服加乌克丽丽，别有一番风味啊
三连了啊啊啊啊啊啊
2倍牛逼
哈哈哈哈哈二倍魔鬼哈哈哈哈哈
两倍速牛逼
跪求网易云！！？
封面好像师姐
好听
我币没了
血书网易云
2倍速我爱了
两倍的魔鬼们，信你个鬼啊
厉害
告辞
网易云？不好意思我酷狗要了。
K420在线受教
二倍真的吹爆！一定要听两遍！
酷狗没有酷狗没有
开头见
66666
妈耶太厉害了吧
二倍绝了
？？？？？？？
6666
啊啊啊啊啊啊啊啊
？
好听，疯狂打call
一人血书上传2倍网易云
白嫖失败
池夏松寒客！
2倍绝了
牛逼
这怎么能叫改编太好听看啊啊啊
这尤克里里加得不对劲
一点五倍是原版吧
++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
好好听！可爱赛高！！！！
明明一点五倍更佳
好好听
hhfdf
1点5倍也超棒啊啊啊
耳朵怀孕了
古风配吉他？666
666
两倍是真的香
无限循环
古文真的太美了
太六了，古筝6666.国宝级乐器！
第一，这是尤克里里
前方高能前方高能
第二，这是汉服（明制）
已三连
膜拜大佬
鸡皮疙瘩起来了
两倍速爱了爱了
二倍有点东西
这个词  编曲  绝了 
？？？？？
卧槽！头皮发麻！好听！
你币有了
一人血书网易云
太太太太好听了我太爱了
找到你了姐姐
awsl
好听的呐
厉害啦
流批
瞬间古风大气
花粥出来挨打
火钳刘明
太好听了
务必网易云
背景那是尤克里里
来看神仙
忘了原唱了
nibiyoule
蒹葭萋，白露兮，与子约下死生契
？？？？？？？？？？？？？？？？？？？？
这也太好听了吧
1·5倍
哈哈哈哈哈
老夫也不是什么恶魔
我又可了
我币完了
我的妈呀！可爱太仙了吧！！！
太有才了
点赞收藏，不要投币
卧槽好好听
好听啊啊啊啊
尤克里里
二倍666
2倍神了
太绝了，真好听
每天一遍，再无阴郁
字幕挡着我看老婆了
字幕不要挡我看媳妇！
鬼鬼好听
666
老舅，这一定得搭讪啊！！
2倍太棒了
听得鸡皮疙瘩起来了
白嫖失败
手真好看
爱了爱了
嗯？
答应我，网易云，好吗
我不走了！
2倍速爱了
祈祷千万别被某音发现
二倍真的好听
挡字幕的有事吗？
白嫖失败
白嫖失败
2倍速好评
如泣如诉，动人心魄
二倍食用最佳
三连
绝了
我要土味画龙
2倍速有内味儿了
啊啊啊，xiannvq
歌词好美呀
网易云干活了
这歌白嫖不了是怎么肥四
爱了爱了
血书网易云啊啊啊啊啊啊
币给你给你了
好！！
百万填词
两倍真的好听
百万填词 百万填词 百万填词
高能准备
好听，爱了
给你给你都给你
好听
鸡皮疙瘩起了一轮啊！
好活
真的好听
一遍原速度，二遍2倍
已经忘记原版
2倍冲
第一遍原音，第二遍两倍速。佛了！真的好听好听好听好听！
第一遍原音，第二遍两倍速。佛了！真的好听好听好听好听！
血书网易云
牛逼
我已经基本忘记原曲是什么样的了
...
已忘记原唱
2倍的是魔鬼？
棒棒哒！！
白嫖失败，三连击✔
感觉可以配古筝
每天亿遍
有了
这次一定
下面挡字幕的什么心态？
牛逼！！！！
二倍速的魔鬼出来挨打！
让我白嫖不好么？哇
三连给你
2倍速是真牛壁
中了两倍的毒哈哈哈
2倍速，新世界啊
。
一定要网易云
2倍儿初奇迹
啊啊啊啊啊好棒啊啊啊啊
活该你火
真就忘记原唱了呗，吨吨吨
075
好好听阿     i了
2倍魔鬼阿
好好听！
卧槽  两倍！！
好好听！
前方高能预警
好好好好好强！
我哭了
666666
好听
好听…啊
网易有不
....厉害了
可爱一开戏腔我一铁骨铮铮的汉子想嫁人
好听
666
谁告你我原版怎么唱了
再来亿遍
啊我睡了
63633
你币有了
NB
好听
你币有了！
？？？？
oner?
厉害了
优秀
第三遍
这么强的吗
上春晚吧
无言以对，牛逼万岁
我敲神仙？
2倍推荐
订做的古风尤克里里，有钱
2倍真好听
太好听了
666
有内味了
松寒客是真的
火钳刘明
白嫖成功
nb
？？？
这公司我学长开的
awsl
救命，2倍太好听了，救我出去！
百万填词
两倍真的超好听
卧槽
改的太好了
好听
神了，太有仙气，好听
哇
太好看了
白嫖失败
二倍速出不去了
哈：
两倍是魔鬼把，我喜欢
血书网易云
开口跪了
TTTTTTT
我恨二倍！！！一点五倍好！！！！
二倍无敌
妙啊
好好听
05倍速新曲子，古风柔美
 我也想做下面那个
有那味了
尤……尤克筝筝？
一天能刷10遍
百万填词
哈哈哈，好听
啊啊啊好听啊啊啊
木得灵魂
能下载吗？
二倍的我已经疯了
喜马拉雅有
有烟火气息
有烟火气息
我老婆
啊啊啊太好听啦！awsl
蓦然回首，那人却在，灯火阑珊处。 ——《青玉案·元夕》
成功改变了我的审美观
太好听了吧啊啊啊啊啊啊
好听
一点五倍无敌
大鱼
爱了爱了
好听到头皮发麻
一点五倍绝了
白嫖失败
狙
这叫古籍
？？？
再来亿遍
这手我爱了
太好听
中西合璧毫不违和
两倍新大陆
牛逼牛逼
不行我要回头听一下原唱先
2倍太6了
超级喜欢汉服
爱了
二倍卧槽
白嫖失败
实在是太好听了
6666666
野狼谣
好美的词
你币有了
再来亿遍
awsl
杨可爱也太可爱了吧
妈妈我恋爱了
两倍绝了
你币有了
嗯嗯
二倍好评的说的是真的吗哈哈哈哈哈哈我咋这么不信呢
白嫖失败
忘了原版
二倍爱了爱了
简直了两倍，无敌呀！
我喜欢这个妹子
卧槽
这嗓音
再来一遍
二倍速是魔鬼吧？
二倍速再听一遍
二倍速有内味儿了
神仙
66
尤克里里古风不强 换古筝
2倍新gian
白嫖失败
发不了弹幕
二倍再来一遍
先投币再看
白嫖失败
二倍快乐，
2倍没毛病
火钳刘明
？？？
这要是个古筝就更好了
本来就不会唱原唱
好好听
噜噜噜噜噜
好棒啊！
二倍
我德玛
恋爱了我的妈
白嫖失败——
网易云听不了
我靠好听
+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
卧槽，太好听了
卧槽
卧槽
哈哈哈哈哈哈2倍速爽得不行
吹暴二倍
真的是人美歌甜
松寒客吗
二倍打call
2倍厉害
白嫖失败
二倍速，确实
爱来了
希望小姐姐继续走下去
太腻害了！
为小姐姐点赞
两倍是无影手
池夏家的松寒客
几百天来第一次白嫖失败QAQ
歌词改得好棒！！！！！
有内味了
我们家可爱
我们家的可爱
！！！！
古风圈传统亦能
再来亿遍
2倍鬼畜
哈
比肩盗将行的你是在侮辱这首歌
为什么人在人在弹幕前面
太可以了！！！
嫖之呼吸 三之型  逆反三连
今天的新加坡比赛在哪里播
牛逼
币都给你，满意了吗？
awsl！
这手也太好看了吧
爱了
好好听我天
我跪了
2倍再来一编
好听
气音
"1,25倍绝了"
再来亿遍
哈哈
脑洞好大
出不去了我透
2倍上头
你币有了
优秀
2倍贼爽
厉害
厉害
爱了
白嫖失败
2倍绝了
好听好听
牛逼
卧槽
可惜了，古装配尤克里里
这里也太厉害了吧
神仙！！
二倍速挺爽的，哈哈哈哈哈哈
应该拿琵琶呀
白嫖失败
二倍好听
二倍牛啊
我没文化只会说牛逼
杨可爱太可爱了
忘记原词
再来一遍
么得了
太好听了吧
出不去了
白嫖失败
每天一遍
百万填词
零点五速！！！！！！！！！！！！！！！！！！！！！！！！！
啊啊啊啊啊啊啊啊啊啊啊啊啊零点五倍速！！！！！
白嫖失败
逐渐忘记原唱
强
不错啊
好听
好听好听
差很多呀
差别很多呀
我的鸡皮疙瘩，噢，
你币有了
两倍真的棒！
po好像郭碧婷啊
魔鬼
二倍是魔鬼，啊哈哈哈
白嫖失败
2倍速，好评
好听
无影手
卧槽，完全变成高大上了。
白票失败
2倍果然很有内味
？？
66666
awslawsl
渐渐忘了原唱的声音
币比点赞多
2倍确实牛逼
666
再来一遍
这就是原唱
酷狗有了！！
白嫖失败
二倍有那味
我要这币有何用
白嫖失败
不喜欢
Hhh
我也白嫖失败……
无敌
手好看
手好看
这套衣服是松寒客吗！！！
妙法莲华
白嫖失败
没文化只能一句牛逼表心意
白嫖失败
白嫖失败
nb
奈何，本人没文化一句卧槽走天下
好听呀
厉害厉害！！！！
三连，填词可以
填词绝了，
2倍绝了
666
神仙啊
二位数堪比大DJ
百万作词
66666666
太强了卧槽
太强了
再来亿遍
