up牛批
哈哈哈哈
我想起了他，穿着不合理的他，叫什么来着
真的还是编的啊
天呐
姐姐休息休息
姐姐好好看！
我最喜欢吴莫愁的可乐广告，老拽了
杨迪真的人很好
我当时同学还拿这个新闻来嘲讽我喜欢吴莫愁
哈哈
真的吓人
你不丑
六月船歌
yyds
杨迪人品确实很好
可是 我就是因为你的这样子 入坑啊 momo
我大学好喜欢她 
麻了，是你你也麻
哈哈哈哈
资本运作，
这么紧张 但是肢体根本不怯场
姐姐好好看！！
记得记得，
可怜
商业化就是这样，推着你往前走，这个时候你已经不再是你了
吉克隽逸现在看来真是 呵呵了
卧槽
我的妈呀！
哈哈哈哈哈哈哈哈哈哈哈哈哈
这会不会上热搜哦
卧槽哈哈哈哈哈真的有点吓人
歌曲还是有好听的
哈哈哈哈哈
哈哈哈哈哈哈蚌埠住了
什么都不了解的我
不用出来了
真的不知道这首歌
太惨了
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈哈哈
排面
诶我完全不知道呀
冠军谁呀
最喜欢百事广告那个歌了
那个短发的发型好看啊
好像不放之前你就没什么活了
排面！
哈哈哈哈哈哈哈
BGM也选得好好，也是其作者回归本心时创作的
杨迪确实人真的好
BGM.Palpitation!
可以听出来压力真的好大…
百事那首就现在很好听真的
哈哈哈哈哈哈哈
哈哈哈哈哈
一群假粉BGM琴伤
漂亮啊
心疼啊
我觉得姐姐很好看啊
哇真好看
一直都挺喜欢莫愁，哎
地铁里看确实有点
吴莫愁竟然都能采访到
虽然但是我刚知道哈哈哈哈哈哈哈
？？？？这么严重？
《人脉》
凌晨四点…浙江卫视传统艺能
哈哈
我也喜欢舞底线
笑得我口水流到了屏幕上。。。。
喜欢你，加油
冠军是梁博
哈哈哈哈哈
bgm是柴可夫斯基的船歌！
3年很冒险诶
六月船歌
姐姐很漂亮
哈哈哈哈哈
这有啥好笑的
抱抱
差不多先生
不记得
挺漂亮啊
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈真的蚌埠住了
没事的姐姐，我完全不记得了
我以前读书的时候特别喜欢吴莫愁的歌天天听
之前一直有关注他我现在也没有忘亡没这个人
这个是我对她印象最深的ˊ_>ˋ我觉得唱的很好听啊
大奇葩！！！！奇葩说老粉爷青回
喜欢大奇葩
对不起，哈哈哈哈，姐姐你去说脱口秀去吧，歌唱的好听段子讲的也好
哈哈哈哈不记得不记得
哈哈哈哈哈哈哈哈哈
真的，生活节奏太快冲垮热爱
好好看啊姐姐！
我们看她作，其实她很清醒
哈哈哈哈哈
小孩：你不要过来呀！
其实吴莫愁挺好看的
GQ看过了
杨迪很暖呀
哈哈哈
？！吴莫愁！
说实话我第一眼看上去雀食有点可怕
由此看出梁博选择是多么明智
不是说zbc吗
就现在真的好听
这个！就现在！很好听啊！莫愁姐姐！好久没见到你了
姐姐真不至于…
可是当年我觉得她表现得很好呀？
哈哈哈哈哈哈哈
心疼姐姐
当时还是被小竹马拉我入的坑，我俩都喜欢吴莫愁……
船歌
因为她个性，像当年的李宇春一样
不亏是我关注的up
竟然这么久了吗我一直以为漂亮姐姐在舞台上面那么自信大方，没想到有这么多顾虑
杨迪他们真的很好啊
我也觉得就现在好听
四小时
吴莫愁不化妆比化妆好看太多
明星真好，想停就停。而普通人只能每天996
牛逼，排面
大数据
bgm《六月船歌》
我想起另一位女星
《就现在》是我最喜欢的！！而且也很好听
有一说一，我当时是觉得金池能赢的
西点白面儿就好了
牛批
强烈安利没差！没差超级好听！
还是欣赏shake your body
短发好漂亮哇
对不起但是好好笑啊哈哈哈哈
他去弄过牙齿了
这就是梁博的优势，人家能自己创作
差不多先生
当年你一句你敢跟我跟我结婚，我敢跟你领证吗直接吓得我至今未婚。
还好吧，好声音决赛现场拉胯又不是一个两个
卧槽
太阴间了这个照片
国外水果姐也是这路子，马卡龙配色，小学生歌词
排面
百事广告让俺感到印象深刻
杨迪人不错，能处这兄弟
哈哈哈哈哈哈哈哈哈，半夜看的我笑了出来
其实吴莫愁淡妆很好看的
好家伙
杨迪，刘维真的都很好
palpitation梶浦由记
六月船歌，柴可夫斯基的
哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈哈
hhhhhhhhhhhhh
百事的这首歌真的好听
好棒啊
对不起姐，我不应该笑的哈哈哈哈哈哈哈哈哈哈哈哈哈
啊这
哈哈哈
我相信也好听
哈哈哈
大奇葩 我的爱
前几天才听她的歌
哈哈哈哈哈哈
牛批牛批牛批
哇这几张照片好好看啊
哈哈哈哈哈对不起太惨了我还是想笑哈哈哈哈哈哈
原来莫愁也是被迫的
有代入感了
你好真实
哈哈哈哈哈哈哈哈哈哈哈
我当时真的超喜欢你！莫愁！
可口可乐那首歌非常棒
好形象
是资本觉得你应该唱那样的歌。
压力大，成名有点突然，感觉一切都轻飘飘的不现实吧，不过也好在可以及时的认清并且休息
就现在真的很棒！！！！！
我觉得好看阿……
哈哈哈吃，这海报真的很吓人啊，当时
都好暖心
梁博也很低调
在被消耗，那种感觉就像被榨干一样，蛮恐怖的
百事可乐！
……
这版很好听啊
哈哈哈
傻！！太在意职业黑了！人家拿钱的！
跳出怪圈，来几首好的作品翻个身
都是经典啊！！！！！！！！！！
这首真的很好，很贴合电影
哈哈哈姐姐很可爱啊
这应该怪选这张放在地铁隧道里人，这换成谁的脸不得吓一跳
太好了
这BGM不是周杰伦的琴伤吗？？？？？
还好能挣到线
卧槽！好看！
我也不排斥
原谅我笑了
重复相同类型的内容会快速消耗艺术家的独特价值
对不起哈哈哈这确实有点惊悚啊
这是真话
冠军梁博
既然这样退圈也是一个好的选择
 
加油啊，姐姐，希望听到你再次拿起话筒唱歌，我还蛮喜欢你的声音的，可惜后期唱的歌一直怪怪的
这样的程度是个人都会感觉到厌倦
好好唱歌！加油！
我好喜欢啊。。
冠军梁博 实至名归了
哈？这也怪她？
我的妈
你是喜剧人 是真的
BGM:一月-柴可夫斯基
抱抱你
都是名利场，为什么毛不易接触选修第三首歌就成那样
加油
最爱  没差！！！
我完全不知道这个事情哎orz
哈哈哈哈哈
哈哈哈
哈
哈
？闹呢，姐姐是我女神诶
自己开心就好
爷青回
杨迪刘维都是暖男啊
明白人
为什么不自己写歌呢
不得不说谁拍这种表情，这种底色，都会吓哭小孩吧
up主大佬
贴门上真的有点吓人
想太多了。你前面说的很多事情，我都不记得或者不知道了
哈哈哈哈哈哈哈哈对不起
被逼着做不喜欢的事，是会麻木，焦虑，不是凡尔赛（让你天天吃苦瓜你会吃吗，虽然很健康）
昨天还在听《就现在》
本是想做音乐，却被做成小丑玩具赚钱
哈哈哈哈哈
加油
冠军是梁博！
哈哈哈哈哈
吴莫愁唱歌的音调挺怪异，但跟有些歌莫名的契合
我倒是觉得这些打扮挺新颖的
我也有过这种感觉
对不起，但是真的有点恐怖！
就现在很好听
我不知道诶…
emmm其实我觉得还别的明星这样的大头海报 小孩也会哭的
百事这个算红了吧
来了来了
六月船歌
吴莫愁居然退圈过吗
3000+
短发好看的
当时对你的印象就是与主流风格不同
真的短发好看
哇塞哇塞
和任素汐很像长的。
就现在   挺好听的这首歌
我是挺喜欢莫愁姐的
过度的压榨创意就会这样，设计也是
不留厚刘海好看
说明之前钱赚够了
这是那个洗白文稿的视频版？？
说个笑话，好声音是录播
资本的提线木偶
现实妆容好看
中国怪声音！
这哪是幸运。。
卧槽，我也被吓到了
麻木了
休息是对的
哈哈哈
不作妖啊
他上过金星秀吗？
其实也就火了3年。。退圈都是借口
王刚：莫愁我懂你的苦
原来他回去照顾爸爸啦 直着照顾 好好的照顾  你别回去圈里了 你离圈应该很多人都不知道 没差的
牛批
奇葩还好啦
就说怎么之前莫愁那么火，突然没讯息了
晚上看确实吓到了
哈哈哈哈
我超喜欢这版的
我当年最喜欢你了
哈哈哈哈哈哈
我觉得莫愁很漂亮啊
这个mv超好看！
哈哈哈哈哈哈哈哈哈哈哈哈草
我不知道你把小孩吓哭了！！！
对于吴莫愁的印象就是完全对称
emo了
BGM是六月船歌，也是叛逆者的主题曲
沈阳地铁，哈哈哈哈哈哈
当时有抑郁倾向了吧
抑郁了吗
挺好看的，只是媒体需要搞怪
继续加油啊！！真的很喜欢你！想在各种舞台看到你
惨
哈哈哈哈哈哈哈哈哈
这个真的害怕
琴伤也是根据船歌改的
这是
这个形容...能感到窒息
哈哈哈哈哈哈哈
抑郁症有点像
天
我现在也是
姐姐好美
我都被吓到了别说小孩
这个看到过，哈哈。
这不看着挺正常的吗哪里吓人了
爷也喜欢
哈哈哈哈哈哈哈
。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。不，v，。。
刻板印象，社会规训
被资本推着走。很可怕，有时候“懂了”却又走不出来。应该就是这样吧。
抱抱
猴厉嗨！
这个歌我现在也会唱
琴伤
懂了，就是变纯社畜了
哈哈哈哈哈哈哈
确实 出道以后那时不太认识她 但是对她最深的印象就是搞怪
是池子
哈哈哈哈哈哈
冠军是我博哥梁博
作品定位出问题
我以为我对音乐极其敏感，我如今也不敏感了好几年了。我可能该向你学习，放下好多东西
我前段时间还在搜索你的消息
哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈太惨了
才20岁吗那会儿！！！！
不是有走穴演，也叫退圈？
这样很好看啊！
百事的那首歌真的很好听，听了很多很多遍
天哪
哈哈哈哈哈哈哈哈哈哈哈哈哈哈对不起
梁博
嚯哈哈哈哈哈
回来吧
喜欢
惊艳
中国版到gaga
“哈哈哈哈哈哈哈哈哈”
冠军梁博
真的，这是我对她最深的印象
那场的确听起来很怪，但是相信吴莫愁的实力
哈哈哈哈本来不知道
吴莫愁素颜好漂亮，但是浓妆实在是
哈哈哈
冠军是梁博
hhhhhhhhhh
就现在！很好听！（虽然也是对吴莫愁唯一有印象的唯一一首歌）
我是差不多的先生，我都差不多是天生
做真实的自己就是最棒的
我还查过你消失的原因
梁博吧
她不是吓死人吗？？
成了特型演员 特型歌手
想正常点唱歌
沉下心来写写自己的作品
不好意思  对你一点印象也没有 
我19年还听过你商演，那时候觉得你瘦好多
我集训的时候每天都起床铃都是《绝》_(:3 ⌒ﾞ)_每天
对，特定的歌拉到一个不合拍的地方唱真的会让人听着尬死了
哈哈哈哈哈哈哈
百事可乐的很好听
欢迎你回来，喜欢你好久
这个照片放那确实挺吓人的。。。。。。。。
也许停下来一段时间是明智的，现在多少人坠落
之前虾米有一张吴莫愁和一众音乐人合作的专辑，特别好
不是，我很喜欢大奇葩，很棒好吗
这里太美了
哈哈哈哈哈哈哈哈哈哈哈dbq但这个图哈哈哈哈
哈哈哈哈哈哈哈哈你好可爱
哈哈哈哈
金池确实厉害，当然我也很诧异
没差也好听
百事可乐广告你得多亏了仙草影像陈奕仁
哈哈哈哈
金莎的三件套
人需要放松的空白期
这不是柴可夫斯基的船歌吗 啥都周杰伦创作的？
变了
主要金池岁数太大了 没你有发展空间和潜力
这么好的文笔？
其实她正经妆容样子也挺正经的...有一次忘记哪儿看的，还挺意外，有点清纯学生的样子
无语这种排行
挺好的
白蛇缘起的宝青坊主在看的时候总会个吴莫愁想到一起
就现在很好听啊！！！！
百事可乐的广告好看
我觉得好听
加油鸭！休息和工作都很好！
哈哈哈哈哈哈哈哈哈涅妈确实我也觉得sorry what？
挺好的
恶性循环啊
我第一次看到吴莫愁的时候是真羡慕，大鼻子大眼睛大嘴巴
懂的
首当其冲用错了
洒脱
竟然是失误么？还以为是故意的
你们知道么？这才是那些封闭了自己的人正真的感受到些许真实的歌曲
我记得
可能红的不是时候，爽子嚣张的时候也没那么让人反感，爽子糊是因为不尊重生命触碰底线
太可爱了
有一个美国民谣歌手，她叫泰勒，她把这些写在了歌里
池子啊
内幕让你赢
老跑跑卡丁车了
这个广告商真的广告鬼才
吴莫愁台风好好
这个百事当然强，杰伦给百事唱过《同一种调调》《蓝色风暴》，其他代言的好多天王天后级别。
她描述得很真实
人脉
你不说我都不知道她退圈了
好久不见
哈哈哈哈地铁吓哭 真的
可是这首我很喜欢
真实
姐姐你不是失意的人！！！
gun
挣大钱就得有这觉悟吧，没有容易的活
痒
喜欢给可乐拍的的广告
哈哈哈哈
20岁有这种表现力太强了
剧本内定而已，综艺
加油啊
好好看！
能理解，当不能接受
比赛冠军不是都定好了的吗，有脚本吧
还好你放了，要不瓜都熟了
池子～
哈哈哈哈哈
噗
咋哭了
噢，这首MV我以前很爱看
哈哈
哈哈哈哈哈哈哈哈哈
差不多小姐
选秀歌手不都这样吗
《雏菊》
我超级喜欢百事那首歌
？？？？？？？？姐  你超好看的好吗！！！！
你这么大人了
冠军是谁来着？
这几年退圈挺正确的
卧槽
梁博直接连圈子都不入，自己躲起来玩
冠军是梁博，现在非常厉害的歌手。
变成提线木偶了
天哪，我好喜欢她的
很喜欢她，喜欢她能越来越好
其实前面不留刘海很好看的，留短发
《我要给你》很好听
刻板印象
《取名回忆的时光》也超好听
说超级漂亮的也是够………
我很喜欢你的那些“不好好唱歌”以外的作品，真的很好
经典玉玉症
热狗直呼内行
周杰伦的琴伤
能理解这种压力
鱼鱼鱼
鱼鱼鱼
鱼鱼鱼
鱼鱼鱼
马桶
很好看啊
也不至于吧
哇那个广告唱的绝了啊
心酸
这个挺恐怖的确实了。。
哈哈哈
平刘海是她的标志，如果没有了可能会被经纪公司警告。。。
吴莫愁很漂亮呀
副会长好好
不要同情，复出看作品说话！
短发好看呀
莫愁当年的绯闻很劲爆
她当年和现在烂尾流量没区别
差不多先生
?还有这事儿?
姐姐很真实
其实就是不红
好听
怪咖
过气了而已
我还是挺喜欢你的呀
希尔瓦娜斯直呼内行
姐姐挺漂亮的呀
柴可夫斯基六月
这有啥，挺好看的，好看的
好可爱
这是凌晨4点唱的？娱乐圈的人都是什么作息啊
丑闻一箩筐  互联网没记忆
短发好好看
我觉得很好听！
哈哈
情伤就是六月船歌改编吧？
大奇葩很好听啊！
可以直播吗？和大家聊聊心里话
挺好的
梁博yyds
恶性循环了属于是
哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈
27t8最新答案
27t8填题
空降  27t8
这个发型好看多了
本来就好看，只是以前画的妆太浓了，跟个鬼一样，吓哭小孩正常
你其实很好看啊 一直挺喜欢你的！
对不起哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈哈
我觉得你很好看啊
觉得唱不好却也赢了不是你的问题 这就是比赛就是人生 
冠军买的？我和梁博一个地方的他就是普通家庭，别听瞎造谣
说凡尔赛的，你共情能力太差了，多经历经历吧，别学个词就乱用
资本的定位
这首钢琴曲原名六月船歌，你们说的周杰伦那是他抄袭古典乐曲
姐姐好好看啊
莫愁跟王千源老师合作的那个电影我真的很喜欢他们那个故事
属实吓人了，唉
美强惨
杨迪可爱
可以，赚够了就去享受生活吧，比那些资本的提线木偶强多了，去干点自己喜欢的事情
刘维我型我秀冠军  进过jyp 人品没的说
哈哈哈哈哈哈哈哈哈哈哈
突然差不多姑娘，rap了起来
就现在真的好好听，安利
大奇葩！
现在能有自己风格的歌手不多了
家人最重要，自己也最重要
我是真的不喜欢她的演唱方式，不过不讨厌她这个人
我不厚道地笑了
哈哈哈哈哈哈哈哈哈哈哈哈哈哈
迪哥真的人很好
心疼
没有，我不记得了
柴可夫斯基的船歌
洗脑文？
我觉得吴莫愁很好看啊
20岁 好厉害 都过去这么久了
别搞笑了，在b站搞这些虚头巴脑的东西，把
把b站当饭圈？
一直觉得姐姐唱歌很好听，长得也好看
琴伤
冠军梁博
齐刘海不行
no听着就已经很焦虑了
他是不是存在都不一定，大家只想看艺人的丑闻
我特别喜欢那首ke
你是歌手 那些人已经气的只能攻击外貌
？？？？
停下来很好
哈哈哈哈哈怎么会这么好笑
果然不亏是胡汀洋的师妹
造型比较奇怪就显得人丑
梁博很清醒
哈哈哈哈
嗯就是角色被定型了，需要突破自己打破这种定性，期待你更好的作品
全世界都在找Lady Gaga，只有Joanne想杀死她
冠军梁博，季军吉克隽逸，第一季含金量很高
这里也太像舞力全开了
我超级喜欢 就现在 
这些照片看着挺漂亮啊
我挺喜欢这长相的
明明很漂亮
钱也挣够了，挺好。
和赵雷一样
我都不知道这些
恶性循环
哈哈哈
老乡呀
吴莫愁懂得反思
懂得反思就很好
跟我做设计一样。自己设计的时候总是那么开心那么多点子
就想着。yyds
“她那时还太年轻，不知道所有命运赠送的礼物，早已暗中标好了价格。”
离谱
哈哈哈哈哈哈哈哈哈哈哈
差不多先生
对不起哈哈哈哈哈哈哈哈
冠军是谁
笑死我了
嗯，忘不了
铺垫很重要，我居然理解这种感受
一直被推着走，哪有精力去思考，灵感自然会枯竭的
张玮不配有画面吗
她不红？百事可乐的广告都是她的歌好吗
六月船歌
我记得呢莫愁，在王牌上你哭的诶哟我看的都难受
哈哈哈
不愿再笑
确实吓人
的确恐怖
这个发型好看
这跟谭sir很像啊，被谭警光的ID套住
哈哈哈哈哈哈哈
她也是个普通女孩子
想起了叛逆者
原来你这么有趣
庞博永远滴神
梁博永远滴神
琴伤
可乐的现在还在听
这一段的语气好真实，又委屈又隐忍但又很坚强
姐姐很好看啊
这种形容真的好可怕好窒息
所以你独一无二
确实
哈哈哈哈哈
没差 很好听啊 那张专辑真的很棒 
当时我就看过她的淡妆照片，其实很美，我就是知道是故意包装成这样的
超喜欢莫愁，希望她做自己，像师傅哈林一样，做自己喜欢的音乐
喜欢就现在
哈哈哈哈哈哈
心疼您！但是您还是放过那个孩子吧
注定个屁，资本的东西还命运呢小说看多了？
就现在！！！很激愤人心
哈哈哈哈
大奇葩还挺好听的
琴伤
这个短发造型很好看！！
吸一口运气
加油
素颜真的美
这个色调，放冰冰的照片也得吓哭小孩啊
短发
张玮
冠军是买来那个你可真棒呢，快回去调查一下说不定你自己都是被买来的呢
听着就开始紧张了
恶性循环
我觉得很个性
草还有这事
心疼…..其实每个人也都是个很普通的人 网暴之前先自我反省吧
心疼
最喜欢翻唱的美丽笨女人，难得唱出了了自嘲随性怒其不争等情绪
姐姐私下素颜都超级好看的
大奇葩我还挺喜欢。。
并不是所有人都觉得炸……
真好久不见
她当时因为太独特了
杨迪人很好
哈哈哈哈哈，你不提我真的不记得呢
喜欢莫愁
哈哈哈哈哈哈哈哈哈
哈哈哈我还记得
也是因为这个，出了绯闻。
哈啊啊啊啊啊啊
好好看啊
哈哈哈哈哈
可能这个新闻是假的...现在觉得
心疼，抱抱
哈哈哈，原来是这个
啊啊啊吴莫愁
有一说一，天然流量体质(≧▽≦)
好惨哈哈
金池我一直觉得她很牛，不过吴莫愁也不差
jay的bgm，迷魂曲
我完全没映像
倒也没一直出歌，三专等了快六年了
这个新闻我记得
互联网没记忆的?!
对就是这种逻辑的漩涡
草
可见梁博当时能急流勇退是有多么清醒了
哈哈哈哈哈
(麻了
大老师的性格如此
总决赛一个人生活我直到昨天还在听
针不戳
首当其冲，，，
姐姐很可爱啊！
刘欢一直对吴莫愁颇有微词，每次评价都不太正面，但不妨碍我们喜欢她
这里好美！！
啊啊啊啊啊太漂亮了！！
？？？
这些朋友都好好呀
哈哈哈哈哈是有点
哈哈哈哈哈
杨迪真不错
这一点，我仿佛在哪本书还是哪个视频里看到过。
完全记不得
短发好看啊
