第一个币
硬核手办
太强了
卧槽
那必须滴
666
手好稳啊
兵长有这么高吗？
卧槽兵长啊啊啊啊啊啊啊啊啊
一定一定这次一定
眼神！！！赛高
赞赞赞
下次一定
烟是这么磕的吗？
投了
献出心脏
雕个高达呀！
卧槽
啊啊啊啊啊啊啊啊啊啊啊啊啊
利威尔！！！！！！！！
配一根
三连
说太高了的你们魔鬼吗
一定了一定了
一定一定
:
给我大巨人排面
66666
一定一定
一定一定
高了高了，再矮一点
黑猫警长
为兵长献出心脏
献出心脏！
这次一定！
伊奇？
太高了
哥哥厉害
做了他
jio等了
这次一定
一定
这次一定
这眼镜有型……
上热搜了
你大爷永远是你大爷
太高了
小哥哥好厉害
这次一定
为兵长献出心脏
ohhhhhhhhhhh
摸后颈233
献出心脏！
好想要啊呜呜呜呜
献出心脏！！！！！！
献出心脏
一定
啊啊啊啊啊啊正面暴击啊啊啊
牛皮
這次一定！！！！
我特喵直呼内行
太高了～
太高了
 一米六的比例别忘了
我想看冯宝宝
这次一定
这次一定呀
卧槽这脸太还原了吧
大爷牛皮
今天看完132话的我始终是意难平
终于兵长了
兵长危
这次一定
为利威尔兵长献出心脏
卧槽
一定
兵长啊啊啊啊
老爷子弄高了啊兵长没这么高
老师傅牛逼
真正的手艺人
这个多少钱？我要买。
海的那边是敌人
后颈发凉（dog）
你笑兵长一米六，一摸后颈少块肉
哪有这么高
卧槽这年轻人火了
小卢牛逼
一定一定
明天一定
为兵长献出心脏
这次一定
乃伊组特
只有真正的强者才能驾驭中分
做他啊啊啊啊
兵长排面！！！
还是太高了
厉害
老工匠了呀
啊伟，今天把这个b站给救了
一定
每次一定
1：1模型
这次一定
这次一定
牛啊
老爷爷浑身肌肉啊！
啊啊啊啊啊终于等到我老公了
天呐
这tm不是艺术品？
大爷放心，三连了
握草
这次一定
这表情真像
帅
卧槽，这年轻人！
来献出心脏了
一定一定
兵长1米6
后颈消失术
我直接献出心脏
这次一定
小卢好帅
一定一定
自由之翼好评！
说黄金叶的眼神有问题，那么大的七匹狼三个字！
nbnb
来来来
来了来了
一定一定
阿伟已经死了你挑的嘛偶像
献出心脏！！！
可以的可以的
一定
牛
这次一定
老二次元
这次一定！！！ 兵长帅！小卢NB！
牛牛牛牛牛
必须一定
火云邪神
先赞后看  养成习惯
兵长啊
献出心脏
等身手办
为兵长献上心脏
腿太长勒，滑稽
上华子！
还收徒弟吗？
矮一点就更像了
可以
nb
太厉害了啊啊啊啊
为兵长献出心脏！
献出心脏
加入亿点点细节
你大爷还是你大爷
啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
这次一定
ohhhhhhhhhhh
这次一定
一定
这次一定
一定！！！
小哥哥好爱
太高了！
1
币给你了！
弹幕玩的梗让人梦回2013
ohhhhhhhhhh
一定
漂亮
好精致！！！
是你！兵長的死魚眼！！
太高了
兵长排面，排名第一
一定
这次一定
献出心脏
必须一定！
厉害
来根华子
有点高了吧
一定一定，哥哥每次视频都一定
手艺人
一定！
做高了吧
小卢二次元
一定
为宾长献出心脏
可以雕一个一方大爷吗？
真 老二次元了
有了爷爷就有了手办！
阿伟已经死了，你选的嘛偶像！
献出心脏
绝对一定ohhhhh耶
厉害
一定了！！
在哦机酱手上我相信瓦斯怪也能人形化
特兰克斯
献出心脏
献出心脏
一定！！！！
一定一定
重点，“年轻的”木匠人
献出心脏！
厉害啊！
莫名的燃
身高不够还原哈哈哈
请问哪里能够买的到呢！
厉害厉害
加个立体机动装置就nb了
一点
什么大爷，叫哥哥。
太高了
献出心脏！
太帅了
你币有了
爷爷加油
卧槽无敌
这次一定
我要这币有何用
兵长排面！
献出心脏
献出心脏！
红狼
好高
tql
把兵长做掉？下黑手？
作品都是艺术品，有收藏价值
awsl
一定！
好像啊！
这次一定！
内衣卒特
提前牛逼
6666666
献出心脏
献出心脏
手艺人真的厉害
为兵长献出心脏
手艺人
好看！
bgm太炸了
为兵长献出心脏！
太高了
啊韩吉
兵长！！！
？
一定了！
小卢牛逼
巨人排面啊啊啊啊
会，必须会！！！
为老公献出心脏
给巨人牌面！
一定
为兵长献出心脏！！！
牛牛牛牛！
提莫顶塔
厉害啊
一定
已经了
一米八的兵长
自由之翼
小心后颈肉
兵长！！！我爱了！！！！
这次一定
一定一定!必须一定!!
一定！
给了给了！
献出心脏吧！
不对啊，这身高比例的怕是有一米七
百万可期
红七匹狼
加油
给大哥来上一根华子
给大哥来上一根华子
卖手办了
兵 长 一 米 六
跪求，鬼王酒吞童子
只有强者才能驾驭拖鞋
这次一定！
ohhhhhhhhh
帅爆！
一米六，注意比例啊（dog）
好像太高了（doge）
把兵长做了
这次一定
太帅了
大爷：为啥感觉后颈有点凉啊……
巨人无敌啊啊啊啊
小米
塞了个椰子在比利的腋下
这次一定
耶格尔！
小卢此时宛如一个巨人
哇厉害
手稳
牛逼
巨人牛逼
下次一定
一比一模型？
为兵长献出心脏
仙游人排面
这次一定！
危
一定
战术抖烟
一定一定
火云邪神
lbwnb
提前牛逼
细节保护后颈
逮虾户
这次一定
这次一定
????
白嫖怪：包邮送给我怎么样？
红狼劲大，抽着解瘾
爷爷戴口罩，小心肺
一定一定
啊啊啊啊啊兵长！！！！！1
牛批
ohhhhhh
下次一定
这次一定
180兵长
当然一定
卧槽卧槽，流批
看到利威尔先点个赞再说
一定一定
这必须三连啊
一定
一定了
一定
兵长！！！
手很稳
下次吧！
身体比例和身高有关系吗？
太高了
一定
一定
一定
一米六
啊啊啊啊啊
？发生了什么
6
后颈哈哈哈哈哈哈哈
他们是猎物我们是猎人
阿伟已经起了，你挑的嘛 偶像
一定下次
"[""133"",""11"",""1-1"",""10"",""高了高了高了太高了"",""2"",""9"",""96"",""441"",""800"",""100"",1,""SimHei, \""Microsoft JhengHei\"""",1]"
细节好评
献出心脏！
下次一定
这次一定！
这次一定！
呱？
"[""340"",""229"",""1-1"",""5"",""这次一定这次一定"",""20"",""0"",""341"",""229"",""700"",""0"",1,""SimHei, \""Microsoft JhengHei\"""",1]"
"[""340"",""229"",""1-1"",""5"",""这次一定这次一定"",""30"",""0"",""341"",""229"",""700"",""0"",1,""SimHei, \""Microsoft JhengHei\"""",1]"
"[""340"",""229"",""1-1"",""5"",""这次一定这次一定"",""35"",""0"",""341"",""229"",""700"",""0"",1,""SimHei, \""Microsoft JhengHei\"""",1]"
"[""340"",""229"",""1-1"",""5"",""这次一定这次一定"",""40"",""0"",""341"",""229"",""700"",""0"",1,""SimHei, \""Microsoft JhengHei\"""",1]"
一言为定
"[""340"",""229"",""1-1"",""5"",""这次一定这次一定"",""130"",""0"",""341"",""229"",""700"",""0"",1,""SimHei, \""Microsoft JhengHei\"""",1]"
"[""340"",""229"",""1-1"",""5"",""这次一定这次一定"",""150"",""0"",""341"",""229"",""700"",""0"",1,""SimHei, \""Microsoft JhengHei\"""",1]"
"[""340"",""229"",""1-1"",""5"",""这次一定这次一定"",""160"",""0"",""341"",""229"",""700"",""0"",1,""SimHei, \""Microsoft JhengHei\"""",1]"
"[""340"",""229"",""1-1"",""5"",""这次一定这次一定"",""200"",""0"",""341"",""229"",""700"",""0"",1,""SimHei, \""Microsoft JhengHei\"""",1]"
好强
这次一定
"[""26"",""85"",""1-1"",4.5,""年轻的小卢"",0,0,""515"",""415"",""1000"",0,1,""SimHei"",1]"
"[""26"",""19"",""1-1"",4.5,""兄弟们这次一定嗷"",0,0,""127"",""55"",""1000"",0,1,""SimHei"",1]"
该加入亿点细节了
一定一定
我直接献出心脏
献出心脏
那不黄金叶？
啊啊啊啊啊啊啊啊啊啊啊啊
海上钢琴师
这个脸很还原漫画啊
来根中华
铁锤敲击利威尔，哒哒哒哒哒
献出心脏
我淦
看错了是七匹狼
一定
666666
？？？高了
一定
爷爷：后颈怎么在发凉
手不抖真的稳
容嬷嬷细语 生活大道理
这次一定
啊啊啊啊啊啊兵长
好活
高了啊
你大爷永远是你大爷
兵长排面！！！！！
你带着
我币没了
一定一定！！
我怎么觉得偷梁换柱了呢？我从木料头部比例判断的，没完成前几乎是扁的，然后突然就变饱满了
艾伦被深深地逼进了浴缸
这次丕定
仙术
没有武器一次次
这次一定
卧槽
一定了！
到现在为止我可以
6666
除了一句牛逼
能卖吗
进击的巨人的话一定必须的
想要嘤嘤嘤
还真没白嫖过
m
这次一定
来了来了
自由！
k20pro
这次一定  
这次一点
为兵长献出心脏！
带个口罩，保护自己，木屑太多啦
大佬的脚趾头都能翘二郎腿
爷爷的鞋是伊奇
兵长薏米溜
下次一定
这次一定
这次一定
这次一定
这次一定
一定
太高了
出价吧
一定
年轻年轻
为科威尔兵长献出心脏
排面
红狼
比我厉害亿点而已
一定
兵长是我的
一定一定
大爷牛逼
我想要呜呜呜
红狼
哇，爷爷太厉害了
这次一定
巨人排面！！
没有立体机动装置
这次一定！！！！！
喵帕斯
终于
终于到了进击的巨人，坐等艾伦
后--------颈-----------
太厉害了
太强了
工匠精神
为兵长献出心脏
坠地之鸟 徒待风临
这次一定
做长了
最开始看的时候才4万粉，好快
两倍可以
自由之翼我的天！
QAQ画质感人
一定一定
啊他没带刀，没事233
排面啊
兵长哪有这么高
亿点点细节
一定
BGM排面
一定 一定
啊啊啊啊
多少钱
献出心脏！，
老卢np
会
哇塞哇塞
啊
小卢，不至于…
卧槽！这年轻人
这次一定
卧槽
强！！！
厉害了
好棒
献出心脏
段坤我吃定了！y
下次一定
燃起来了
卧槽
老公
见兵长进，为兵长献出心脏
兵长排面
这次一定
tql
？
兄弟们这次一定！
这次一定
吸烟有害健康，尽早戒烟可以减少对健康的危害
？
献出心脏
遥远的东方有一条龙
自由之翼！
ohhhhhhh
起了
我也想要
专业
老二次元了
？？？？
这次一定
牌面
这次一定
双厨狂喜！！！
首页通知书
为兵长献出心脏
摸摸后颈哈哈哈哈可爱
应该首先把木头剁掉一半再开始雕刻的（doge
为兵长投币
支持手艺人
一定一定
老工具人了
一定一定，每次都一定了！
这次一疋
好像兵长有点太高了
哇！！
要不把莱纳也“坐”一下
一定
这次一定
这次一定
合影！
终于
这次一定
这次一定
bgm好燃
这次一定
怎么看着像18号啊！
小卢哥厉害
卧槽正脸一出我的硬币就掉了出来
有生之年
哥哥，做个三日月宗近吧～
强啊
牛的
爷青回
23333暗示后颈肉…危！
卧槽
献出心脏
兵长兵长
这次一定
一定一定
一定一定
哪里能买？？？？
塞了个椰子在比利的腋下！
这个绝对精品！面部表情都还原了！
这次一定
小卢加油鸭
排面！
6666
赞了赞了
卧槽这个兵长好帅！
这次一定
太厉害了！！突然觉得手办什么的就不香了
帅帅帅！！
这次一定！！
老二次元了
为兵长献出心脏
塞了个椰子在比利的腋下
太高了
啊啊啊啊啊啊啊啊啊
容嬷嬷细语，生活大道理
哈哈哈
大国工匠啊！
6666666
涨粉狂魔
献出心脏
兵长永远滴神！！！
韩吉，献出心脏吧
韩吉，献出心脏吧
下次一定
亿点点细节
韩吉，献出心脏吧
太高了
这次一定
看到标题就投币了！！！
上色之后就更漂亮了
老什么爷子？没看简介说二十有七吗？出来谢罪！！！
这次一定来
首饰  打砂招人。。。。
啊啊啊啊啊啊我老公啊啊啊啊啊
为利威尔兵长献出心脏！
如果要做国漫动画人物，推荐罗小黑和猫爷
awsl
这次一定
爸爸
ohhhhhhhhhhhhh
666
还摸后颈
会的以后也一定
红狼，七匹狼。
那个喊爷爷的，重喊，喊哥哥或者小卢
巨人排面
立体机动 呢  doge
爷爷？
一定
啊啊啊
兵长我来啦！
啊啊啊献出硬币！！
会！！！
nbbbbbb
这次一定
红七匹狼
这次一定
一定
手艺人！牛逼
太像了！！牛逼！！
只有16厘米
66666
哈哈爷爷太可爱啦
这次一定！
下次一定
牛逼
太帅了！！！！！！！
二朗趾
这次一定
我愿称之为最强木匠
如果再加上立体机动装置就更好了
不卖吗？ 想要啊
这次一定
做高了没得灵魂
永远。年轻
后颈细节满分
我看大爷就像利威尔。。
细节好强大啊
这次一定！
好像啊
厉害
特兰克斯？
老手艺人3
愛了
爷爷给我做手办！！
阿伟受死
年轻人好样的
帅帅帅
这次一定
爷爷投了！这次一定
三笠吧
awsl
老爷子，不要用后颈对着兵长啊！！（狗头保命）
兵長太高了！
戴口罩不方便吹呀 麻烦
这次一定
细节好评
小卢一天几包啊？
献出心脏！
次次一定
太强了
66666
这次一定
这次一定
给你给你
这次一定
超过一米五都是虚构
兵长排面
这次一定
献出心脏
这次一定
这次一定！！
这次一定
老哥哥牛皮
这次一定
下次也一定
一定一定
爷爷可以削兵长的后颈∠( ᐛ 」∠)_
宝藏视频！
爷爷少抽烟，注意身体！
火云邪神
害怕
我的兵长
这次一定
我靠，帅
哈哈
烟！好评
nb啊
好酷QAQ
给了给了
卧槽
卧槽
好强
这次一定
已经一定了！！
后脖颈微微发凉
这次一定
这次一定！！
一定必需一定
为利威尔兵长献出心脏！！
这次一定！！
注入灵魂
稳阿
阿伟，你又在打电动哦
做高了！！！！！！！！！！
啊啊啊老利小蛮腰有了呜呜
这兵长太高了
后颈，危
大佬
长高了
哪里买？
黄金叶
这次一定
一定了
这次一定
七匹狼
献出心脏
利威尔对腿长表示赞扬
这次一定
这次一定！
？？？
这看着有一米六五了
老公
为兵长献出心脏
一摸后颈少块肉
牛批啊大爷
卢姥爷
下次一定
一定
雷厨狂喜
还献心脏… 撒敷敷
烟是这样敲的么 哈哈哈
一定！一定！
年轻
自由之翼！！！！！
牛逼阿大爷
这次一定
一定一定这次一定
一定
女娲在世
会会会
一定
为兵长献出心脏！！
给哥哥投币
这次一定
一定一定
这次一定
厉害！
好帅啊
爷青回
这次一定！
哇哇哇
兵长本人！！
一定！
敢说兵长一米五，小心背后脊梁骨！
献出心脏！！！！！
支持手艺人
nb爷爷
这次一定
战术保护后颈
这次一定
兵长兵长
一定
1
为兵长献出心脏！
一定
太NB了……！！必一定！！！
这能卖吗孩子好馋啊
nbnbnbnbnbnbnbnbnbnbnbnbnb
爷青回
今天把兵长给救了吧 奥利给
下次也不一定
兵长好帅！
比起手办我更想要这个啊
排面
战术烟卷
好想要！！！！
继续肝
为进击的巨人排面！！
叫哥哥！
卧槽NB
为兵长献出心脏！
这次一定
献出心脏！！！！！！！！！！
每次一定
秽土转生
七匹狼牌面啊
呼呼呼
这次一定
如果长兵长这样160又何妨
真的高了！好帅
一定
高情商：高人竟在我身边
手好稳
后颈发麻
这次一定！
一定
兵长！！！！！
老爹爹做事的时候带个口罩啊   这个粉尘有点大
这币我王多鱼投了
艾伦被生生的逼进了浴缸
这次一定
帅
ohhhhhhhhhhhhhhhhhhh
卢老爷nb!!
n b
一定一定
献出三连
人老心不老的老爷爷，永远年轻
兵长只有160
祝爷爷身体健康
笑谈兵长一米六，一摸后颈少块肉
爱了
身高一比一还原
致敬！！！！！！！
◤◢◤◢◤◢◤◢◤◢◤◢WARNING WARNING WARNING  前 方 核 能  WARNING WARNING WARNING◤◢◤◢◤◢◤◢◤◢
高了
这次一定
耶格尔！！
这次一定！！
卧槽
爷爷也看JOJO吗
这次一定
这次一定
不能叫爷爷，要叫哥哥
叫什么大爷叫哥哥对吧小卢？
莆田人牛皮
好厉害
一定！
一定
现在漫画兵长已经是残疾人了。
一定
真·手办
献出心脏
传统工艺了
 今天我话放在这了，我看谁敢下次一定!
一定啊啊啊啊啊啊啊啊
这次一定
献出脂肪！！
献出身高
兵长16cm
硬核手办
一定一定
兵长！！
这次一定
新人叫哥哥
这次一定
献出心脏
感觉把兵长做太高了
跪了
一定
那一天 人们终于想起了 被
不活了
这次一定
太厉害了叭
啊啊啊 币居然和点赞差不多
未必在献出身高
再来一遍
一定
为利威尔兵长献出心脏为利威尔兵长献出心脏为利威尔兵长献出心脏
为利威尔兵长献出心脏为利威尔兵长献出心脏为利威尔兵长献出心脏
为利威尔兵长献出心脏为利威尔兵长献出心脏为利威尔兵长献出心脏
为利威尔兵长献出心脏为利威尔兵长献出心脏为利威尔兵长献出心脏
为利威尔兵长献出心脏为利威尔兵长献出心脏为利威尔兵长献出心脏
为利威尔兵长献出心脏为利威尔兵长献出心脏为利威尔兵长献出心脏
这次一定！
厉害啊
献出心脏，巨人必须排面
仙游人路过
啊啊啊啊啊啊啊啊啊啊啊！
nb
一定
兵长排面！！！
献出心脏!
兵长！！
阿伟已经DIE了，你挑的嘛，偶像！！！
这次一定
这次一定
献出陈睿
木头用大了
！！！！
空耳大军呢
兵长！
哇哇哇
师傅手艺太厉害了
这次一定
加油！冲向百大
白嫖失败
为利威尔兵长献出心脏
是不是要再矮一点。
我又看一次
一定！！！
献出心脏
一定一定这次一定
兵长一米八！！！！！！
这次一定
流弊
艾伦被生生的壁进了浴缸
我靠
太好看了！比官方周边都好看！爷爷好棒
！！！！！！！！！！！！！！
真她妈NB！
乡音
哈哈哈哈哈哈哈哈哈哈
一定了！
这次一定ohhh
这次一定
一定！！
小心后颈肉！
巨人竟敢背对兵长
这次三联了！
哇哦，太酷了太酷了
哇！！好像！！
一定一定
一定！！！
哥哥的排名必须百大啊
小卢哥太强了
年轻
NB
兵长和他的弹幕小弟们为我献出了心脏（狗头）
兵长一米六
这次一定
这次一定
献出肥肉
下次一定
卧槽这个也太强了吧
是时候献出三连了
哥哥好厉害
一定！
献出我的硬币
兵长桑！！！
年轻的木匠
好帅啊！有内味了！
起鸡皮疙瘩了
兵长！
一定！
6666666
一定一定
排出心脏
下次也一定
注入灵魂！
上面的一摸后颈少块肉
这次必定
我老公好帅！
晚上
黑猫警长
一定一定
太厉害了！！！！！
这次一定！
这次一定
一定了！！！
每天5包烟，两瓶酒，两包方便面。  大爷 你年龄多少？   今年28咧
大佐口音啊！
戴着口罩吧   粉尘挺多的
哥哥牛逼
一定！
哇
全体起立！
献出陈睿
卢哥牛逼！
啊啊啊啊啊啊啊啊啊啊卧槽！
帅！
一定！
耶格尔！
这次一定
做了兵长
李寻欢，你老了。
兵长没这么高吧。。。。
献出肥肉！
woc！
好厉害呀
一定一定
一定
6666666
为了孙子  干起来
这不比手办号？
年轻？
献出心脏！！
前浪牛逼
牛逼
老公太棒了！
为老爷爷献出硬币
精髓
老爷子牛
这次一定！
一定一定
太强了
？
我天，好帅！好棒！
阿伟还活着？
6666
利威尔最帅
利威尔2米8
献出心脏！！！！！！
好棒好棒好棒
绝不白嫖
致敬！
牛逼
为兵长献出心脏！
下次
这次一定
啊啊啊想要
ohhhh
想要
下次一定！   阿伟
太有灵魂了
一定一定一定一定一定
哇！！！！
兵长好帅啊啊啊啊啊
献出心脏！
呜呜呜兵长永远的神
一定一定
献出心脏！！！
献出三十斤肉
我靠！！！大触！！QwQ
一定一定！！！！！
细啊
这身高比例，起码178
微雕
太帅了吧！
一定一定！！！
禁止在麻瓜面前使用魔法
我为兵长捐一厘米
这次一定
一定
这次一定
全体起立‘
一定！
有了
好叼
一定！
一定
一定
一定一定！
这次一定
这肌肉卧槽
爷爷nb
献出心脏
这次一定
这个脸！！！！！！
LBWNB！给卢老爷上香！！！！
大爷，我要做你徒弟
一定一定
ohhhhh兵长
小心后劲
太牛了
好厉害
牛
一定一定一定啊啊啊啊啊
一定一定哈哈哈哈
啊啊啊啊啊
兵长：你不要过来
十几年硬红。硬红天下第一
一定
一定一定
秀啊
好强！
摸后劲哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
awsl
献出心脏！！！！！！！！
这次一定
这次一定
高了高了
一定一定
一定一定
帅
手不抖！
兵长一米六！！！！
厉害
爷爷好酷
哇塞
这次一定
太强了
厉害
那天，木头终于想起了被大爷支配的日子
兵长！兵长！兵长！
为大爷献出心脏
哈哈哈哈
一定
一定
一定一定 
艾伦被深深地逼进了浴缸！
一摸后颈少块肉
捂后颈精髓
我没币了
把烟丝弄的更紧实我以为就我一个人这么做
为兵长献出心脏。
厉害厉害厉害厉害厉害
献出心脏
献出心脏
这次一定
舌尖上的雕刻
危！！！
啊啊啊我爱兵长！
耶格尔！！！！！
献出心脏
献出硬币！！！
内蒙古陪一根烟
献出高跟鞋
