变成红刀哥了哈哈哈哈
以血铸剑，天下无双，无人能挡，无人能敌
以血铸剑，天下无双，无人能挡，无人能敌
以血铸剑，天下无双，无人能挡，无人能敌
以血铸剑，天下无双，无人能挡，无人能敌
以血铸剑，天下无双，无人能挡，无人能敌
以血铸剑，天下无双，无人能挡，无人能敌
以血铸剑，天下无双，无人能挡，无人能敌
凡战者，以正合，以奇胜。故善出奇者，无穷如天地，不竭如江河。
凡战者，以正合，以奇胜。故善出奇者，无穷如天地，不竭如江河。
以血铸剑，天下无双，无人能挡，无人能敌
以血铸剑，天下无双，无人能挡，无人能敌
凡战者，以正合，以奇胜。故善出奇者，无穷如天地，不竭如江河。
凡战者，以正合，以奇胜。故善出奇者，无穷如天地，不竭如江河。
凡战者，以正合，以奇胜。故善出奇者，无穷如天地，不竭如江河。
凡战者，以正合，以奇胜。故善出奇者，无穷如天地，不竭如江河。
森罗万象，金戈铁马，皆为灰烬
森罗万象，金戈铁马，皆为灰烬
森罗万象，金戈铁马，皆为灰烬
森罗万象，金戈铁马，皆为灰烬
森罗万象，金戈铁马，皆为灰烬
上啊
打开吓我一跳
见证历史
jzls
看得我热血沸腾
终于看懂了一个操作。。。
萨沙！
"[""842"",""143"",""1-0.2"",""6"",""只要战术正确了，根本就是小菜一碟！"",0,0,""30"",""50"",""200"",0,1,""\""Microsoft YaHei\"""",0]"
见证历史
弹幕为何存在？请思考过后再给出答案，觉得尬出门右转评论区
弹幕怎么少了这么多？
见证历史
这个bgm好燃
轮胎爱了爱了
仰望高级弹幕大佬
这个
爷青回
百年一遇的大叔价格
哒哒哒哒哒哒
弹幕是不是被清了？怎么这么少
风暴中唯有守护者屹立不倒
有弹幕祭那味了
萌新，见证历史
无他诶，无他诶！
wutaeri
石乐计时器
见证历史
你会死在荒废工厂
你会死在荒废工厂
见证历史
NA TI LA MI LU!
你会死在荒废工厂
站在你面前的是危机合约三冠神！
核电站第三铀基燃料棒吊装准备
哼，害虫---塞雷娅
我会成为你最脆弱的壁垒，用一次又一次的退场铸就胜利的基石！——砾
现在是没人看过高级弹幕了吗这就是破站特色啊……
什么是！巅峰计划啊！
雷蛇充电强
二号电池已准备
你的狙击手已经上线
见证历史
西西里核电池入反应铀棒！
西西里核电池准备就绪，准备插入反应铀棒！
崽种，直视我！
叮咚，核电站上线
风暴中，唯保守者屹立不倒
哒哒哒哒哒哒哒哒哒
砾*2
砾*6
这个弹幕好中二啊，我喜欢!!!
砾*5
砾*4
哒哒哒哒哒
砾*1
弹幕全是轩妹
见证历史
战神降临
好想要刻俄柏!!!!
委屈屈
哎，高级弹幕被清了。完全看不到你们说的那种氛围。
狂 暴 充 电 组 长
"[""546"",""298"",""1-1"",4.5,""见证历史"",0,0,""743"",""156"",500,0,1,""SimHei"",1]"
本场boss登场
见证历史
你爹降临
风暴中，唯保守之人屹立不倒
轮胎的，你要笑死我
狂暴充电组长
每一个高级弹幕都需要花费一定的代价，你应该钦佩他们对游戏的热爱。
无限充电宝
是不是玩不起
红刀哥打出来一下游戏就结束了
弹幕被清了
这弹幕我喜欢，够中二
战神降临
战神降临
好熟悉，又是被推到自闭的感觉
这特么
雷蛇充电池！奥利给！
狙神降临
你爹降临
雷  蛇  组  长
I'm Back
狮蝎好优雅
紫箭居然骗出来了？？
每一炮都踩点可还行
狙神降临，游戏开始
你，由我来守护。
这个白咕咕细节，如果先放白咕咕都话，洁哥很可能会死
你，由我来守护。
你，由我来守护。
来了，那个改变了bgm的男人
雷蛇牌充电宝
三号电池进入厂区，请全员进行准备
哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒
你，由我来守护。
红刀哥:就让我摸一下
战神降临
打过3-3就知道侦察兵用脚踹人
哒哒哒哒哒
哒哒哒哒哒
fate厨狂喜
温蒂没有被称为最弱六星过，牛！
ovo
脑腓肽
红刀:我永远无法达到砍到温蒂的事实
小刻nb
見証曆史
你将死在切城废墟！
凝固吧！
她  是  将  军
雷蛇笑死
见证历史
哒哒哒哒哒哒哒哒哒哒哒哒哒哒
见证历史
战神降临
狮蝎yyds!
这弹幕有以前内味了
无敌
但是干员原台词就挺有气氛的
内鬼上线
见证历史
蹭血就那点伤害，无所谓的
拳击手反应堆吗？
风暴中，唯保守者屹立不倒
爹来~~~~~~~~
风暴中，唯保守者屹立不倒
哒哒哒哒哒
风暴中，唯保守者屹立不倒
教条立场
见证历史
战神降临
战神降临
头一次完全打穿危机合约当然要狠狠地中二爽一把
电池
溫蒂次次踩點
巴别塔的恶灵
真正的博士
战神降临
每天一遍
都来阿B了还吐槽中二?
Through My Blood
西西里核电站一号反应堆顺利启动
灾难始终慢我一步-砾
三号反应堆 启动
大幕拉开-傀影
二号反应堆顺利启动 功率正常
二号反应堆燃料棒已进入厂区
哒哒哒哒哒哒
哒哒哒哒哒
哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒
红刀：啊。。只要到达那个地方。。
雷蛇牛逼
整合卧底上线
危
风暴中，唯保护者屹立不倒
轮胎的，内味太重了
哒哒哒哒哒哒！
见证历史
弹幕中二一直可以的
见证历史
巅峰nb
见证历史
哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒！
雷蛇：wdnmd
这个高级弹幕我可太喜欢了
哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒
bgm:He comes back again and again
见证历史
见证历史
见证历史
巴 别 塔 的 恶 灵
这弹幕味儿才正
莱茵充能护服就绪！
狮蝎，杰哥，桃子，风笛危机合约专业户
希望弹幕没事
你 爹 降 临
红刀哥:只要能到达那个地方
见证历史
一切都跟战前预想的一样，开始作战！——温蒂
我
风暴中，唯保守者屹立不倒
红刀:A不出来
感染者之刃 战神降临
战胜降临
狙神降临
狙神降临
这歌叫啥
ohhhhhhhhhh
哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒
不会吧不会吧，不会真的有到B站来当正经人的吧
高级弹幕有东方内味了
西西锂电池
法国干员占据了最安全的位置
见证历史
你爹来了
狂暴充电组长
哒哒哒哒哒哒哒哒哒哒哒
危
战  神  降  临
"我和我的破城矛,来自维多利亚！"
战神降临
见证历史
见证历史
耗子精二获得的天赋减一部署费啊
哒哒哒哒哒
战神降临
见证历史
小刻天下第一
见证历史
西西里核电站
哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒
危
凯 旋 门
流向改变了
流向改变了
流向改变了
流向改变了
流向改变了
流向改变了
流向改变了
流向改变了
流向改变了
流向改变了
流向改变了
流向改变了
这充电宝就离谱
哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒
战神降临！
战神降临
战 神 降 临
风暴中，唯保护者屹立不倒
充电宝（迫真）
雷蛇牌充电宝
红刀哥：就一刀就一刀
战神降临
红刀只需要砍到一下就直接崩
你会死在切成废墟
战神降临
见雷蛇和温蒂知一切
哒哒哒哒哒！
风暴中，唯保守者屹立不倒
狂暴发电组长
狂曝发电组长
风暴中唯保守者屹立不倒
整 合 狙 神
雷蛇 惨
傀影！！！！
妙啊
红刀哥:有本事让我砍一下
极限闪充
离谱
哎呀 
见证历史
见证历史
 深 度 渗 透 
好中二，我喜欢
爹
桃子危机合约次次都有
Warning Warning Warning，this is not a test
雷蛇：狂暴回费组长
雷蛇一技能两秒就满了
啊啊啊，雷蛇组长哪来的
狮蝎没伤害的磨不动就是减速用，温蒂带点真伤是主要输出
狙  神  降  临
这弹幕我喜欢
见证历史
表白字幕君
见证历史
见证历史
你会死在荒废工厂
啊，又能看到B站的传统绝活。
直接内存访问会有安全问题吧
核电站上线
你  蝶   降   临
见证历史
"[0,0,""1-1"",4.5,""西西里电池，插入！"",0,0,0,0,500,0,1,""SimHei"",1,""M12,380L12,379L13,374L16,370L19,368L20,366L24,364L25,362L28,361L29,361L31,361L32,361L33,361L34,361L35,361L37,361L37,362L40,364L40,365L42,368L43,371L43,372L43,373L43,373""]"
弹幕呢？
见证历史
这真是把雷蛇的充电能力发挥到极致了
战神降临
哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒
危
可 控 核 聚 变
BGM:Through my blood 
伊桑狮蝎慢慢磨
他瞄准，狙击，最后一次
我明白了，这才是博士，而我还没出新手村
ohhhhhhhhhhh
雷————————蛇—————————
狮蝎
见证历史
见证历史
视野清晰，时刻准备
风暴中，唯保守者屹立不倒
芜 湖 行 动
风暴中，唯保守者屹立不倒
见证历史
战神降临
温蒂牛逼
为了我而唱歌吧！！！
哒哒哒哒哒哒哒哒哒哒哒哒
3.
西西锂电池，插入
不只要作为医者，更要作为守护者而生存下去。
不只要作为医者，更要作为守护者而生存下去！
泪目
见证历史
是他，那个男人！
极限闪充
充电宝这个思路很强，然后蒂蒂推开狮蝎磨，这操作真的很强。一不留神就没了
三号电池上线
西西锂电池上线
哒哒哒哒哒！
SP1 SP1 SP1
钻石登场
是时候结束这痛苦了
随后未来被粉碎，我被告知
我已无法感受到这个世界的一丝一毫
痛苦依旧在我的血液中流淌啊
我已经变得如此疯狂了吗？
现在我已全副武装
   三   神   归   位   
随后未来被粉碎，我被告知
真相却全被雪藏
但枪口该指向谁
现在我已全副武装
现在我已全副武装
但真相被深深雪藏
但我的枪究竟该指向谁
流淌在我身上的血……究竟是红色，还是黑色或又是白色？
我的神经被紧锁
这份痛楚的力量会让我坚持活着
是时候结束这些痛苦了
右手中仍残留着些许理智
我已无法感受到这个世界的一丝一毫
但我要依靠这痛苦的力量生存
愤怒在我的右手根深蒂固
你是否我将我斩杀？
若是我失去了理智
是血！我打错了！
而我的枪究竟该指向谁
流淌在我身上的雪……到底是红色，还是黑色或又是白色？
我的神经被锁紧
炸膛
绑架
草
哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒
哒哒哒哒哒哒哒哒哒哒哒哒哒哒哒
见证历史
西西里电池
要     来      了
你会死在工厂
风暴中，唯保守者屹立不倒
冲点好，复习一下b站传统绝活
见证历史
见证历史
擦刀锋，起烈火，斩断一切阻碍
电池来了
加油啊浮士德！（雾）
FATE！
我可是很擅长这个法术的！
我可是很擅长这个法术的！
见证历史
我可是很擅长这个法术的！
游戏结束
.
见证历史
我就是个大美女，无他唉，无他唉!
老板，来个三号电池！
见证历史
见证历史
弹幕挡视野的，关了不就行了？
见证历史
弹幕老中二了
雷蛇啊啊啊啊
见证历史
战神降临
见证历史
"[""508"",""506"",""1-1"",4.5,""歌唱吧！歌唱吧！歌唱吧！"",0,0,""904"",""518"",500,0,1,""SimHei, \""Microsoft JhengHei\"""",1]"
"[""508"",""506"",""1-1"",4.5,""闪电风暴！"",0,0,""904"",""518"",500,0,1,""SimSun"",1]"
"[""37"",""112"",""1-1"",""5.2"",""巅峰永不败！！！！！！！！！！！！！！！"",""6"",""3"",""36"",""118"",500,0,1,""SimHei"",1]"
"[""37"",""112"",""1-1"",""5.2"",""跃荒芜，跨赤铁，巅峰戎马走八荒何畏敌，\n何处去，利剑淬火如金铸"",""6"",""3"",""36"",""118"",500,0,1,""SimHei"",1]"
"[""884"",""239"",""1-1"",4.5,""哒哒哒哒哒哒哒哒"",0,0,""713"",""291"",500,0,1,""SimSun"",1]"
"[""884"",""239"",""1-1"",4.5,""速战速决！"",0,0,""713"",""291"",500,0,1,""SimSun"",1]"
"[0,0,""1-1"",""5"",""哒哒哒哒哒"",0,0,0,0,500,0,1,""SimHei"",1]"
"[""0.5"",""0.5"",""0-1"",""5.5"",""危"",0,""20"",""0.7"",""0.3"",""5000"",0,1,""SimHei"",1]"
"[""37"",""112"",""1-1"",""5.2"",""巅峰永不败北！！！！！！！！！！！！！！"",""6"",""3"",""36"",""118"",500,0,1,""SimHei"",1]"
"[""0.5"",""0.5"",""0-1"",""5.5"",""危"",0,""20"",""0.5"",""0.3"",""5000"",0,1,""SimHei"",1]"
"[""100"",""100"",""1-1"",""6"",""恭喜一百万播放"",""60"",""0"",""100"",""100"",500,0,1,""SimHei"",1]"
"[0,0,""1-1"",""6"",""百万播放追击！"",0,0,0,0,500,0,1,""SimHei"",1]"
红刀哥：崽种，直面…直…直…直…我tm***
"[""0.5"",""0.5"",""0-1"",""5.5"",""危"",0,""20"",""0.3"",""0.4"",""5000"",0,1,""SimHei"",1]"
"[""0.5"",""0.5"",""0-1"",""5.5"",""危"",0,""20"",""0.3"",""0.6"",""5000"",0,1,""SimHei"",1]"
"[""0.5"",""0.5"",""0-1"",""5.5"",""危"",0,""20"",""0.6"",""0.3"",""5000"",0,1,""SimHei"",1]"
"[""0.5"",""0.5"",""0-1"",""5.5"",""危"",0,""20"",""0.4"",""0.7"",""5000"",0,1,""SimHei"",1]"
"[""0.5"",""0.5"",""0-1"",""5.5"",""危"",0,""20"",""0.4"",""0.3"",""5000"",0,1,""SimHei"",1]"
"[""0.5"",""0.5"",""0-1"",""5.5"",""危"",0,""20"",""0.3"",""0.3"",""5000"",0,1,""SimHei"",1]"
"[""0.5"",""0.5"",""0-1"",""5.5"",""危"",0,""20"",""0.7"",""0.7"",""5000"",0,1,""SimHei"",1]"
"[""0.5"",""0.5"",""0-1"",""5.5"",""危"",0,""20"",""0.3"",""0.5"",""5000"",0,1,""SimHei"",1]"
"[""0.5"",""0.5"",""0-1"",""5.5"",""危"",0,""20"",""0.7"",""0.5"",""5000"",0,1,""SimHei"",1]"
"[""0.5"",""0.5"",""0-1"",""5.5"",""危"",0,""20"",""0.3"",""0.7"",""5000"",0,1,""SimHei"",1]"
"[""423"",""243"",""0-1"",""5.5"",""你会死在废弃广场"",0,""20"",""129"",""306"",""5000"",0,1,""SimHei"",1]"
"[""0.5"",""0.5"",""0-1"",""5.5"",""危"",0,""20"",""0.5"",""0.7"",""5000"",0,1,""SimHei"",1]"
"[""0.5"",""0.5"",""0-1"",""5.5"",""危"",0,""20"",""0.6"",""0.7"",""5000"",0,1,""SimHei"",1]"
"[""466"",""387"",""1-1"",4.5,""崽种，正视我"",0,""10"",""726"",""390"",""7000"",""900"",1,""SimHei"",0]"
"[""0.5"",""0.5"",""0-1"",""5.5"",""危"",0,""20"",""0.7"",""0.6"",""5000"",0,1,""SimHei"",1]"
"[""466"",""387"",""1-1"",4.5,""崽种，正视我"",0,""10"",""736"",""400"",""7000"",""900"",1,""SimHei"",1]"
"[""205"",""171"",""1-1"",4.5,""崽种，面对我"",0,""20"",""420"",""165"",""5000"",0,1,""SimHei"",1]"
"[""314"",""310"",""1-1"",4.5,""崽种，正视我"",""10"",""10"",""465"",""327"",""7000"",""900"",1,""SimHei"",0]"
"[""466"",""387"",""1-1"",4.5,""崽种，正视我"",0,""10"",""721"",""385"",""7000"",""900"",1,""SimHei"",0]"
"[""466"",""387"",""1-1"",4.5,""崽种，正视我"",0,""10"",""731"",""395"",""7000"",""900"",1,""SimHei"",0]"
"[""0.99"",""0.99"",""1-1"",4.5,""见证历史"",""43"",""25"",""0.99"",""0.99"",500,0,1,""SimHei"",1]"
"[""307"",""408"",""0.2-1"",""4"",""warning warning warning"",0,0,""238"",""300"",500,0,1,""SimSun"",1]"
"[""0.99"",""0.99"",""1-1"",""5"",""见证历史\n"",""43"",""25"",""0.99"",""0.99"",500,0,1,""SimHei"",1]"
"[""52"",""518"",""1-1"",4.5,""以我之身，护你之心——砾"",0,0,""349"",""104"",500,0,1,""SimHei"",1]"
"[""52"",""518"",""1-1"",4.5,""踏入31的唯二四星之一——桃金娘"",0,0,""349"",""104"",500,0,1,""SimHei"",1]"
"[""80"",""120"",""1-1"",4.5,""真正的绞碎利刃"",0,0,""640"",""121"",500,0,1,""SimHei"",1]"
"[""400"",""40"",""1-1"",""5"",""战神降临"",""25"",""0"",""320"",""320"",500,0,1,""SimHei"",1]"
"[0,0,""1-1"",4.5,""源石环境：高价值目标III /n源石环境：重负II/n源石环境：侵蚀II/n源石环境：刺激III/n源石环境：活性III/n浮士德：蛇眼III/n目标：最后的防线/n目标：秘密作战I/n目标：深度渗透II/n目标：盛怒重刃III/n目标：纵深合约/n环境：险峻地势II/n环境：交战区II/n反装甲I/n反机动"",0,0,800,250,9000,0,true,""FangSong"",1]"
"[0,0,""1-1"",4.5,""她 是 将 军"",0,0,""250"",""250"",500,0,1,""SimHei"",1]"
"[0,0,""1-1"",4.5,""哒哒哒哒哒哒哒"",0,0,""250"",""250"",500,0,1,""SimHei"",1]"
"[0,0,""1-1"",4.5,""巅峰之上，再无巅峰"",0,0,""200"",""200"",500,0,1,""SimHei"",1]"
"[""30"",""30"",""0.1-1"",""3"",""我和我的破城矛，来自维多利亚！！！"",0,0,""30"",""30"",500,0,1,""SimHei"",1]"
"[""450"",0,""1-1"",""5"",""跃荒芜，跨赤铁，巅峰戎马走八荒\n何畏敌，何处去，利剑淬火如金铸"",0,0,""450"",""300"",""2000"",0,1,""SimHei"",1]"
"[""300"",""100"",""1-1"",""5"",""由我带队，立即执行作战计划！——风笛"",0,0,""300"",""100"",""2000"",0,1,""\""Microsoft YaHei\"""",1]"
"[""280"",""50"",""1-1"",""5"",""一切都跟战前预想的一样，开始作战！——温蒂"",0,0,""280"",""50"",""2000"",0,1,""\""Microsoft YaHei\"""",1]"
"[""300"",""50"",""1-1"",""5"",""不，对不起，我并不信教。——极境"",0,0,""300"",""50"",""2000"",0,1,""\""Microsoft YaHei\"""",1]"
"[""300"",""100"",""1-1"",""5"",""“勇敢能够击溃邪恶！”——风笛"",0,0,""300"",""100"",""2000"",0,1,""\""Microsoft YaHei\"""",1]"
"[""300"",""50"",""1-1"",""5"",""包在我身上。——刻俄柏"",0,0,""300"",""50"",""2000"",0,1,""\""Microsoft YaHei\"""",1]"
"[""300"",""0"",""1-1"",""5"",""这种程度，又能阻止谁？——塞雷娅"",0,0,""300"",""0"",""2000"",0,1,""\""Microsoft YaHei\"""",1]"
"[""300"",""50"",""1-1"",""5"",""这是为了拯救我们自己而战，对吧？——闪灵"",0,0,""300"",""50"",""2000"",0,1,""\""Microsoft YaHei\"""",1]"
"[""300"",""0"",""1-1"",""5"",""要克服眼前的困难才行。——安洁莉娜"",0,0,""300"",""0"",""2000"",0,1,""\""Microsoft YaHei\"""",1]"
"[""160"",""0"",""1-1"",""5"",""应用地图和敌人坐标的直接内存访问已设置。——白面鸮"",0,0,""160"",""0"",""2000"",0,1,""\""Microsoft YaHei\"""",1]"
"[""300"",""750"",""1-1"",""5"",""电池🔋已上线，准备装载……"",0,0,""300"",""200"",""2000"",0,1,""\""Microsoft YaHei\"""",1]"
"[""300"",""100"",""1-1"",""5"",""视野清晰，时刻准备。——雷蛇"",0,0,""300"",""100"",""2000"",0,1,""\""Microsoft YaHei\"""",1]"
"[""300"",""50"",""1-1"",""5"",""伏击，准备......——狮蝎"",0,0,""300"",""50"",""2000"",0,1,""\""Microsoft YaHei\"""",1]"
"[""300"",""50"",""1-1"",""5"",""戏剧该揭开它的帷幕了。傀影"",0,0,""300"",""50"",""2000"",0,1,""\""Microsoft YaHei\"""",1]"
"[""0.68"",""0.78"",""1-1"",""10"",""面对天灾，我们并非无计可施。\n面对天灾，我们并非无计可施。\n面对天灾，我们并非无计可施。\n面对天灾，我们并非无计可施。\n面对天灾，我们并非无计可施。\n面对天灾，我们并非无计可施。\n面对天灾，我们并非无计可施。\n面对天灾，我们并非无计可施。"",0,0,""0.09"",""0"",500,0,1,""SimHei, \""Microsoft JhengHei\"""",1]"
"[""300"",""50"",""1-1"",""5"",""鼠群，聚集起来吧！——砾"",0,0,""300"",""50"",""2000"",0,1,""\""Microsoft YaHei\"""",1]"
"[""300"",""50"",""1-1"",""5"",""我已于黑暗中再度降临。——浮士德"",0,0,""300"",""50"",500,0,1,""\""Microsoft YaHei\"""",1]"
"[""28"",""226"",""1-1"",""7.1"",""见证历史"",0,0,""11"",0,500,0,1,""\""Microsoft YaHei\"""",1]"
"[""0.68"",""0.78"",""1-1"",""10"",""见证历史\n见证历史\n见证历史\n见证历史"",0,0,""0.26"",""0.3"",500,0,1,""\""Microsoft YaHei\"""",1]"
"[""640"",""60"",""1-1"",""3"",""兵"",0,0,""640"",""60"",500,0,1,""SimHei"",1]"
"[""720"",""60"",""1-1"",""3"",""器！！！"",0,0,""720"",""60"",500,0,1,""SimHei"",1]"
"[""30"",""300"",""1-1"",""3"",""风暴中"",0,0,""30"",""300"",500,0,1,""SimHei"",1]"
"[""30"",""350"",""0.1-1"",4.5,""唯守望者屹立不倒！"",0,0,""30"",""350"",500,0,1,""SimHei"",1]"
"[""30"",""30"",""0.1-1"",""3"",""我和我的破城矛，来自维多利亚\n"",0,0,""30"",""30"",500,0,1,""SimHei"",1]"
"[""500"",""30"",""0.1-1"",""3"",""一把不够，两把来凑，三把备用"",0,0,""500"",""30"",500,0,1,""SimHei"",1]"
"[""500"",""60"",""1-1"",""3"",""百"",0,0,""500"",""60"",500,0,1,""SimHei"",1]"
"[""570"",""60"",""1-1"",""3"",""种"",0,0,""570"",""60"",500,0,1,""SimHei"",1]"
"[""30"",""350"",""0.1-1"",""3"",""唯守望者屹立不倒"",0,0,""30"",""350"",500,0,1,""SimHei"",1]"
"[""30"",""350"",""1-1"",4.5,""不只要作为医者\n更要作为守护者而存在"",0,0,""30"",""350"",500,0,1,""FangSong"",1]"
"[""550"",""430"",""1-1"",4.5,""战神降临"",0,0,""550"",""430"",500,0,1,""\""Microsoft YaHei\"""",1]"
"[""540"",""430"",""0.5-0.5"",4.5,""战神降临"",0,0,""540"",""430"",500,0,0,""\""Microsoft YaHei\"""",1]"
"[""530"",""430"",""0.5-0.5"",4.5,""战神降临"",0,0,""530"",""430"",500,0,0,""\""Microsoft YaHei\"""",1]"
"[""520"",""430"",""0.3-0.3"",4.5,""战神降临"",0,0,""520"",""430"",500,0,0,""\""Microsoft YaHei\"""",1]"
"[""40"",""57"",""1-1"",""4.5"",""小苹果，今天也拜托你啦"",0,0,""391"",""151"",""600"",""100"",1,""SimHei, \""Microsoft JhengHei\"""",1]"
"[0,0,""1-1"",4.5,""巅峰NB"",0,0,0,0,500,""0"",1,""SimHei"",1,""M179,69L179,69""]"
"[0,0,""1-1"",4.5,""战神降临"",""2"",""5"",0,0,500,""0"",1,""SimHei, \""Microsoft JhengHei\"""",1,""M179,69L179,69""]"
"[0,0,""1-1"",4.5,""战神降临"",""7"",""5"",0,0,500,""0"",1,""SimHei, \""Microsoft JhengHei\"""",1,""M179,69L179,69""]"
"[0,0,""1-1"",4.5,""战神降临"",""10"",""5"",0,0,500,""0"",1,""SimHei, \""Microsoft JhengHei\"""",1,""M179,69L179,69""]"
"[0,0,""1-1"",4.5,""见证历史！！"",0,0,0,0,500,""0"",1,""SimHei"",1,""M179,69L179,69""]"
"[""30"",""200"",""1-1"",""4"",""以破城之矛攻钢铁之敌盾\n–风笛"",0,0,""30"",""200"",500,0,1,""SimHei"",1]"
