lie了，lie了
cni
太飒了！！！
6key
卧槽
好听
强
点赞！助力！
点赞！助力！
好听的声音
核弹不够，导弹吧！
和蔚的声音好像
去听了其他uP的视频，这版最有感觉！！
点赞 点赞 点赞
点赞 点赞 点赞
点赞 点赞 点赞
别找了，这版是最好听的。
别找了，这版是最好听的。
别找了，这版是最好听的。
太炸了吧
塔姆说的对
别找了，这版是最好听的。
不就是要币嘛 给你给你 下次我还来
第一个凭本事让我三连的  确实牛逼
把他手按住
火钳刘明
6666
慈眉善目
飒
nice
每个声线都很到位。
好听啊啊啊啊啊！！
燃
也飒到我心里
厉害
再来一遍
帅帅帅
OHHHHH
爱了
开头见~~
1000+
不知，好好听啊
这里是怎么换气的？完全听不出啊
太好听了
太太太喜欢啦啦啦！！！！
再来一遍
太好听了
YYDS
好听啊！！
我要这币有何用
太棒了好听
太棒了好听
太棒了好听
太强了
开头见
好听！！！！赛高
核能来袭
再来一遍
上头了
这歌的灵魂，有了
2000+
kksk
Kksk
青筋暴露
拿这首去冲明年的好声音吧！
姐姐给个姬会
厉害厉害，姐姐好厉害
快上网易云！！！！！！！
歌词就像希尔科和金克丝
白嫖失败
2000+
绝了啊啊啊！！！
开头见
太好听了
以上头
歌词绝
我老婆真好听
再来一遍
wa哇哇哇哇
粉定了，人美歌靓
不知道第几遍了
太顶了 太顶了
帅
彩色好看
再来亿遍
真的稳
超级好听
唱的真好
喔喔喔喔喔喔喔喔喔喔喔喔喔喔喔
hhhhh这个味道有点桀骜，感情对了都好听
。。。。。。。。。。。。
这是和声不是电音
可爱
哇
满满66666666
前奏太长 下一个
这次一定
脸都红了，好投入
鸡皮疙瘩呀呀呀~
好燃
再来亿遍
好帅
好听
满老师yyds
看了动漫，懂了人设，听了歌曲，懂了歌词，沉浸地唱，忘我地听
塔姆说：666
再来亿遍
鸡皮疙瘩前满身
太好听啦！！！
ohhhhhhhhhhhh
ohhhhhhhhhhhh
ohhhhhhhhhhhh
这是假满满，她背后没有蒙娜丽柴
老婆老婆！！！！
我要这币有何用！！
KTV唱法，，
蒙娜丽哈哪去了？
一键三连
飒
2000在看
爆炸的爆
从ESon出来都听泪了！Up主太棒啦
空降00:00
再来亿遍
这混响
再来亿遍
已三连
听这段。全身的鸡皮疙瘩。
好帅啊
爱了爱了
再来一遍
上头
帅呀
这歌词我爱了
听的起鸡皮疙瘩
百听不厌
好好听
太棒了！
上头
有点上头
獭玛说
恭喜，进每周必看了
满满NB 
上头了
好听
开头见
三弟无敌
真的好听
妙啊
给了三个三连 三三连击 真的好听
有一个四个字的up翻这个也很不错
空降00:00
爱了爱了
请收下我的膝盖
开头见
路转粉
帅
1.25新世界
上头
血怒了
好听
6Key
你币有了
咦！！进每周必看了？！！！
66666
三连了
很激励人心
三连再听好习惯
爱了爱了
我的币都投给这首歌了
我要这币有何用？
爱了爱了，这歌，这人
前方2倍高能
混音牛逼
谁说站在光里的才算英雄
kksk
爱了爱了
这个是真的'牛皮
zdm
很有感情
强
绝了，起鸡皮疙瘩了
开头见
不懂音乐，但是这个音。
OHHHKH
219 114全体起立!!!!!!!!!!!!!!
30佰人
卧槽杀疯了
上头了
强
牛批
十遍打卡
根本停不下来
奈何只能投两个币啊。
老婆
太特么有劲了
安徽卡点王
见证
又帅又可爱又美
好听
好听
再来亿遍
可以666
好强
太燃了，有发表吗
最好听的版本
可恶，又被她帅到了
战阿
妈妈问我为什么跪着看
升了六个，原曲B调，这个版本F调
升调了
太好听了吧
上
再来一遍
女中音啊
塔塔开
好听
再听一遍
666
爱了
爱了爱了
瘦弱的身躯，嗓音这么有力量，爱了！
好什么，全是混音
无限循环
好棒！太强了
凤凰传奇主唱
出不去了
唱的可以，请问哪里可以下载？想做铃声
兄弟们。 我出不去了
满老师永远的神
牛
九百多人再看就离谱
利群之刺
她好凶呀 我好喜欢
牛
好好听，爱了爱了
唱上头了，爽哈哈
ohhhhhhhhhhhhhhhhhhhhh
爱了爱了太爱了
爱了爱了太爱了
爱了爱了太爱了
爱了爱了太爱了
芜湖起飞
真棒！！！！！！！！！！
很有力量感！！！
满满无敌
第一次看到脸部肌肉。。。哈哈 原来都是漫画脸
大气磅礴，深沉激荡，急转直上，太厉害了up主
红脸的关公黑脸的张飞都是你
太帅了
帅
666
好可爱
66666
666
666
白嫖失败
牛逼
牛哇
牛阿，满胖
牛啊
卧槽好牛
二刷
这是怎么做的可以人在字幕前面的
啊啊啊啊啊啊好想哭啊
修音敢这样？也叫歌呀！
开头见
点赞
开头见
你看到我的鸡皮疙瘩了吗
太棒了，太棒了
爱了爱了。
不懂
孤睾勇士
还在生病的咻咻满就这么猛了
666
NB
阿这真的升了吗
牛批普拉斯
没有文化，卧槽！！！！
开头见
哇哦
再来亿遍
战吗？战啊！给我听哭了
姐姐真美
这破b站竟然限制我只能投2币
好听啊
666666
开头见
双厨欢喜
满老师一如既往的稳啊！！！！
66666
再来亿遍
总有一天，全城的人都要高考
姐姐姐姐姐姐啊啊啊啊！
厉害啊 好听
赞赞赞
扎劲
感觉还是陈奕迅的好听
飒，好听
好牛
好帅的小姐姐
真好听！！！
ohhhhhhhhhhhhhhhhhhhhh
想听韩甜甜的版本
循环8遍了。越听越有劲
专业
好有力量
好听好听
十八遍了
牛逼
这首歌翻唱，你排第一
不愧是你
修音痕迹明显...
麻了
这个就有点勇了
2000+
烟嗓爱了
啊啊啊啊啊啊啊啊好听好听！！
ohhhhhhhhhhhhhhhhhhhhh
这里好喜欢啊
ohhhhhhhhhhhhhhhhhhhhh
满满你在我的
好好听，爱了爱了
好好听，爱了爱了
惊艳啊 太棒了
这个嗓子，真的太爱了！！！
太好听了
嗓音太好听了！！！！
嗓音太好听了！！！！
ohhhhhhhhhhhhhhhhhhhhh
这歌词真的牛逼
可可爱爱嗨
再来一遍
您
太好听了吧
  爱了爱了
牛哇，小姐姐
最后一遍，我发誓，再听我是狗
666
牛B
喜欢那颗痣！
鸡皮疙瘩
牛啊
3000+的朋友，你们好啊（doge）
画音不同步怎么回事
可爱
满老师，牛啊。
爱了爱了！
第三遍
火钳刘明
给力
前面的，天使吻的是嗓子，吻脖子的是吸血鬼←_←
开头见
战马
战斗，不然就会被遗忘！
三连了
声音有点浑，
那  这就叫专业
开头见
和声太好听了
我要这币有何用
太好听了吧呜呜呜
我要这币有何用？给你！
再来亿遍
啊啊啊啊啊太顶了啊
好帅
老板，再来五车砖，我一个人搬
爱了爱了
这婆娘好好看
一般
ohohoh
厉害
灵魂多么契合才能唱成这样 就像是姐姐本人身历其境一般
.最喜欢的一版
这声音的反差
爱了
比博燃
太好听了
太太太喜欢啦啦啦！！！！
太太太喜欢啦啦啦！！！！
太太太喜欢啦啦啦！！！！
以后我们吵架的时候你不要这么凶啊
太好听了
3000+
把她的手绑起来，她就唱不上来的
确实好听
好听
三连奉上
再来亿遍
太爱这版了
老婆回家该回家了
牛
好看啊
牛皮
爆爆抱抱
好飒
牛逼！！！
三连了
好有力量
好听
强
好听的
666666
强
开头见
这些翻唱一点面子都不给Eason留
01:05
这首和之前的一了百了都是放开了唱的
有种田震的感觉
好好听
女版孤勇者目前觉得唱得最有感觉
太好听了
鬼知道我听了多少遍了
多少钱
太绝了！
路转粉了
这尾音过分了
强
太强了
不管谁唱这歌，我358团都要来帮帮场子
三刷三刷，某狗音乐己收藏了家人们
混音吊啊
封神之作
NB
你吼那么大声干嘛
太好听啦！！！
开头见
点赞！助力！
ohhhhhhhhhhhhhhhhhhhhh
恭喜满满，喜获总榜第四
姐姐好飒
43遍了
三连进场~
太好听了
咻咻
好好听，爱了爱了
开头见
粉了
燃了燃了
单曲循环出不去了
第3天刷卡。无限循环中。
又一次自我突破，赞~！
nb
66
这段垮了
千人在看额滴个妈耶
1000+
没感觉了感觉
长的挺像爆爆
爱了！
牛
炸了
ohhhhhhhhhhhhhhhhhh
人美歌又飒
满满YYDS
杀疯了
听到现在最好的一版
可惜只能投两个币
卧槽，满
比博燃
再来亿遍
6666
飒飒
三连了点赞！助力！
点赞！助力！
和声好好听啊！！！
开头见各位
第三遍
太飒了
老子没币了靠
也就听了亿遍。
我人麻了
你的剑就是我的剑。
爱了爱了呀
这不比博燃？
2000+
爱了爱了！
无线循环中
好听哎
我直接三连
你在发光啊
blingbling
金克斯发狂了。
谁说站在光里的才算英雄
麻了
再来一遍
听嗨了听嗨了
为什么？播放量2000+，还从热门版1掉丁
好听
好听啊
1.5倍！
和声美爆了
这声音和长相不符啊
66666
人好多
这次一定
帅
爱你漏刀的模样
xdm冲啊
救命爱上了
这个真的强
好听！
我币没了
好上头，爱了爱了
飒
好听
为啥投币有上限！！！？？？
范德尔
牛逼
这也太帅了 真好听
和声真好听
我觉得UP主需要一个唛架
浑身发麻
这个声音我爱了
小姐姐好帅
绝了
生了
染个发就是金克丝本丝了
土豪金
上头
这三连现在不给，什么时候给，过年吗？
传到网易云吧！关注你了！
这个小脸蛋，这爆发力，视觉效果拉满
？
单曲循环出不去了
点赞！助力！
开头见
喜欢
各位大佬请轮回
鸡皮疙瘩
up你的眼睛为什么这么亮，是因为撸了一下刘海吗？
满满的力量
你好看说什么都对
再来亿遍
好听
打卡
我要这币有何用
莫比乌斯环
这是第十遍了
都是勇敢的！
塔门说
谁说污泥满身的不算英雄
什么年代了还有人在说声卡 给你一个你能唱成这样？
白嫖失败
OH~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
适合唱追梦赤子心
我觉得vi才最配这首歌
好听
天啊给我唱哭了
好听。眼神很触动！
恭喜你发现宝藏
啊！！太绝了
帅
越听越上头
真难、
麻了麻了，你币有了
全网女生最喜欢的一个
听一天了
帅啊
杀疯了
又美又飒
直接三连
好听
关注了关注了
循环播放
开始吟唱
太好了，最棒的生日礼物
什么叫key
开头见
三连进场~
卧槽
表白小姐姐！太绝了！
太喜欢满满唱燃曲了
牛！
牛逼
66666666
越来越上头
好听  好听
最牛的版本
没有词了，只有卧槽
我关注过，原来，索得斯内
帅帅帅
到底升了几K
我要这币有何用
开头见
羡慕这个嗓音
3连了
很有感染力
媳妇我只看你去了，没听歌
牛逼
满满真强
飒飒飒
8强，8强，16强，8强。可是它依然是英雄
厉害了
开头见
看你们那点出息
为什么这颗痣这么孤独 像勇者一样出跳
哇哦，粉了。你是我因为唱歌第一个关注的up
开口脆了
萨顶顶早期的感觉
我想已经无数遍了吧。停不下来。
开头见大家
这声音跟本音反差太大，音域之宽无人可比。
127遍
太好听了！！！燃爆！！！！
奶凶奶凶！
牛B
太好听啦，采集做铃声了！
我看见你眼里有光
三连
太绝了阿阿阿阿阿阿
帅
再来亿遍
真一般！！！！
节奏拉满
牛逼
好听
最好听的女声
爱了爱了
还是这个好听，带劲
开头见
ohhhhhhhh
感动哭了 好真实的满满
最高全站第4名，满满新纪录~
无敌
口型对不上 音乐时候配的吧
上头了！
完了
太帅了
这不比博人传燃？
上头
白嫖失败
6Key
又抽了
我爱了
哈啊啊啊啊啊啊啊啊啊
再来一遍
我要这币有何用
我币没了！
好听
这又凶又萌怎么做到的
满杀
飒~飒~飒~
看的好纯，听声音好御~
呼叫网易云来收！！！
右下角奖杯说明了一切
有音频版吗？
又2000了，白天还是1000的
塔门说
听完好想去打一架
泪目
好听，三连奉上
先！打一拳！
单曲循环n遍了
币赞都留不住了
太好听了吧呜呜呜
确实不错
太长了还发不出来
再来
求音频版本地址
连着听了5天了
666
第五遍
太燃了
致敬孤勇者
听她100遍就睡觉
居然唱出了气势！
再来一亿遍
好好听喔
老婆好棒
50赞，试试，这么晚应该不可能看见我了[藏狐]
开头见
这次一定
太强了
我这币留着干嘛？
甜蜜老张
耳朵怀孕了
大爱....咻咻满
满满的力量
她脖子上的痣很抢眼
你永远可以喜欢咻咻满
币给你
超级可爱
终于找到一个把呜咽两个字唱对的版本了
爱死了
眼里有光 不错哦
666
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
我只是想帮忙！
ha ha   哈哈哈哈哈哈哈哈哈哈哈は ははおか の は
にてぃn
真的好听
TMD投币了！！
好听
啥时候上网易云啊！满满
想听凤凰传奇
唱得真好
666
爱了爱了
好听
明明是最好的一版呀。
唱的很牛逼
5天连续循环播放。
早一星期发绝对是播放量第一。
今天这首歌真火。
为什么最近满屏都是这首歌？
兄弟们三连了吗？
女神
底下去！高得上来！还洧谁！
再来
这姑娘唱到我心底去了。
缺口都一样！
这声音太御了，爱
enemy安排一下？
不是女的男的，还是陈奕迅的有感觉
好听！
真出不去
再来亿次
开头见
为何只可投两币?
从小断腿的我直接去操场跑了十圈
开头见
爱了爱了
有力量 
再来一遍又一遍
还有什么比听满满唱歌更快乐的事呢？
能低能高。能生能屈。大智若愚。
爱你和我那么像，缺口都一样。
是那黑夜中的鸣咽和努吼。
下一首。玲娥丹丹。
再来一遍
直接五连
怎么办，根本听不腻
好听
啊啊啊啊啊啊！岳绮罗唱歌好好听！！！！！
狼。！！
3弟真帅。
我天。
这里处理的真好。
全能声线
听泪目了
姐姐好飒
凑合
太上头了
防伪标痣还在！！
6666
1000+人
再来一遍
太好听了。。‘’
好听
他们说  婷婷
再来亿次
这个好棒
666
帅气~~~
吹爆吹爆
你成功了，硬币拿走
今天被这首歌吸引了
很棒
666
想起了lpl至暗三年。。。他们连续输了1041天给韩国。。
脖子上的痣很性感
电满了
好听哭！！！！！！！！！！！！！！！！！！！！！！！！
和声太好听了！！
你币有了
aile
混音可以更好
还是羞羞的好听
[置顶]感冒的时候录的这首歌，会有一些小鼻音。有一些朋友跟我讲，发这首歌要谨慎啊，这首歌不太适合女生唱，唱不好就要被喷死啦~但是我觉得这首歌真的好好听，顶着废嗓练习了很多遍，虽然说男生唱这首歌有
牛逼
6
感觉还是咻咻满的这版最好听 比较真实
再来亿遍
好听！！！！
降K的吧
还是GET不到
唱歌好听
燃爆
太强了
像玲花
无敌了
咱就是，提一个小小的意见：美瞳直径太大了一点
单曲循环出不去了
无限循环了
太对了
好听好听好听
单曲循环
再来亿遍
再来亿遍
洗脑循环已打款
完了！破防了！我滴妈！
这歌无敌了
满满最初的声音，跟王菲很像。
求上网易云
好厉害的铁肺美人！
一个赞能多一千粉
他们说lover    有over 
再来亿遍
开头见
太强了太强了满满
66
66666
ohhhhhhhhhhhhhhhhhhhhhhhhhhhhh
1000+在观看
每日十遍
再来亿遍！！！
6
这是我听的第n遍
上头
好听是好听，但是这修音有点....而且垫的有点太满了！！
绝燃啊
最爱翻唱
满老丝！
UP主币有了加油
我咋听着像凤凰传奇唱的
再听亿遍
不配
好帅
好听
上头
再来亿遍
出不去了
一直单曲循环，好上头
每日一遍
听哭了
气质好棒
词作者是唐恬
一会开头见
23123
三连关注了
太好听了
感染力太强了
还是喜欢这一版
1000+
欢迎回来
今天听了11遍
脖子上的黑点是痦子还是麦？
太帅了
牛逼！！！
8：13 开头见
岳绮罗？
目前为止翻唱最有感觉的
这种用力的感觉才是真的在唱歌啊
ohhhhhh
杀疯了
这是我听过最好听的女版孤勇者
帅啊
哇！！！！惊艳到 了
无敌混音
谁告诉我怎么退出去 出不去了我
已投币
听一下午了
nice
太带劲了
6
小姐姐舌头发黄火气重
麻了麻了
这首歌不应该叫打更人吗？
1咻咻满，2祖娅纳惜，3陈奕迅三个顺序循环播放
你将造你的城邦在废墟之上。最喜欢的一句！
我要这币何用
药师兜之歌…
好听
反差感好强
太牛逼了
每天打卡
仔细听有子弹飞过的声音
第n+1遍
爱了爱了
塔姆说
有一说一，配合好运姐的背景故事混剪绝了！这慵懒感也很搭好运姐！
白嫖失败
牛逼牛逼
以后叫满老师
你体会i你nithin 哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
姐姐脸都唱红了
真的牛皮
喜欢这版超过原唱
比什么燃？？？
沁人心脾
这次一定
到现在听过的最好听的翻唱版本
再来一遍
ohhhhhh！！！！
抖个机灵
再来一遍
开头见
6
什么时候传网易云！
再来亿遍
英雄
好好听呀这段
赞嘛？赞啊，我要这币何用
咻咻满yyds
+-*.+-.+-
卧槽
出不去了
网易云有音源吗
芝麻、黑马
喜欢嗓音
燃炸了
爱了爱了
帅一批
开头见
三连了
绝了
很好听！！！很有力量！！！
她一直这么勇的么？
还是满满的最好听
这怒吼
爱了爱了
再来亿变
这歌真好看
塔塔开
每天亿遍
三连
我币没了
看着柔柔弱弱，太有力量了
已刷10遍
每天亿遍
每天亿遍
这歌声太有感觉了！
O(∩_∩)O
开头见
三连三连
就这，前面的
开头见
300赞，我也唱一遍试试
缺点野。。。骨子里有股雅静，野不起来。。。
这不就上主页了吗，
啊啊啊好好听
高音治愈
被告：韩金龙
8
ohhhhhhhhhhhhhhhh
满满
耳朵怀孕了
再来亿遍
不听个十遍都对不起这么好的歌
怪不得这期要站着唱
开头见
再听亿遍
2:30---2:46。这16秒！！！绝了！大爱
币有了
唱的太绝了吧！绝美的好听，力量感拉满！情绪饱满！
救命
唱的真不错，三连了
起飞
抱抱
.
爱了爱了
长的太好了
三连了
出不去了
比博燃
起鸡皮了
开口脆，稳，好专业
头皮发麻
唱出了自己的感觉
最燃翻唱
大家开头见，我要循环了。
谢谢同行衬托。这是我听过最惊喜的版本。
三连了
再来亿遍！
LOLnb
谁说站在
声压好强啊！
啊啊啊
两倍速贼牛
这表情看麻了
这次一定
帅
牛哇
飒
BV1dS4y197kY蛀牙唱的
这首歌连着好几天都直播唱过了哦，不信的兄弟可以去搜一搜录播
已投币
爱辽
单曲循环~~~
再来亿遍
神啦
再来亿遍
人太甜了对不上声音5555
每到关键点那个感情就上不去
敬温华。。。
敬温华。。。。
敬温华
敬温华
敬温华。。。。。。。。。。。。。
敬温华。。。。。。。。
杨真真形象，好评
深呼吸了一口气 再来一遍
这姑娘的面相和我有夫妻相
每日亿遍
唱出了情歌感觉
感觉有一瞬间像爆爆
太燃了，不行，我要去看下博人传冷静下
芜湖
每日循环
循环两天了
牛逼
厉害厉害
你的声音，大多女生也唱不出啊
好燃
满满永远滴神！
这个女生叫什么
电音拉满
鸡皮疙瘩都起来了
强强强
停下来，不要再听了，都100遍了
好听好听好听好听
开头见
再来亿遍
就这
谁说住在白宫才是总统！
1000多人看
首页通知书
这个B 我留不住哇
可以
我超！连续两周每周必看！
kksk
燃爆了
为什么只能点一次赞！
鸡皮疙瘩
被燃到了
ohhhhhhhhhhhhhhhhhhhhh
情绪太到位了
歪日，太猛了
开口脆，稳，好专业
太轻了
呀
塔门说
全体起立
比博燃
爱了爱了
我要这币有何用
上头了
每日三方各一遍
确实女生版听过最好的 陈奕迅的歌就是要不娇柔不做作 其他版感觉拖音都好做作
电音王者
从容坚定，百折不挠
10086+N遍
太好听了
鸡皮疙瘩
我要这币有何用
飒爽
再看到咻咻满之前，一直不相信世界上有那么好的女孩
YYDSD
一千人＋，你们看了多少遍了
关注了
睡前来三遍
牛逼牛逼！！6666666
开头见
听哭了淦！
塔门说
妈妈，我爱上她了
再来一遍
这是什么调音。。。
请问哪个平台可以听呀，搜了一下网易云没有
雀食牛逼
赞，每个人都有每个人的特色与唱法，反正我个人觉得挺好听的
听完原唱再来一遍又一遍
姐姐太好听了！！！！！！！！
Eason的!!!
起鸡皮疙瘩了
好低我靠，好难啊
绝
女生不适唱这歌
开头见
400/30/30
马宝国：塔门说
满老师牛批
冲冲冲
太强了
我太喜欢你了如果他在我肯定让他捧你给你礼物！
唐恬填的词是真的好
配置拉满
第一次听，圈粉了。燃，泣
超好听啊啊啊
这歌真的需要燃起来，连小满都站起来唱了呀
好好听
开头见
好好听
可可爱爱
牛啊
血怒开启逐渐上脸
已三连的我还能做点啥！
确实可惜
真的很好听
开头见！
66
帅死了
谁说住在白宫的才算总统
非常nice
啊
小姐姐眼睛好好看
好厉害
强
6666
谁说污泥满身的不算英雄
这种怒音和视觉的反差萌实在是太爱了！！！！
不出2天，内卷开始多个版本出现
飒
飒飒飒飒飒
站在光里的是社交名流
那1000个人出来
单曲循环一天了
每天亿遍
真你妈好听
绝了绝了
厉害了
太帅了
好牛啊
再来一遍，小姐姐唱的太棒啦
/////////////////////////////////4
单曲循环
妹妹有个美人痣
飒飒飒飒飒！
开头见吧
起鸡皮疙瘩了
第99遍
好听！！
潇洒！！
小仙女
帅呆了
每天亿遍
大概这就是孤勇，世界浑噩，我一身前往
我玩英雄联盟听的这个歌，但是up主有所控制的嘶吼让我愿意慢慢去听
原谅我没见过世面的样子
6666
最喜欢这版
哇！已三连
请收下我的膝盖
我要这币有何用？
每天一遍
.好好听！！！！！！
投了投了三连了
牛
太厉害了吧！
绝了绝了！！小姐姐好厉害，好好听！！！
爱了爱了
不错啊
1000+  来聊天
听哭
好看 好听
1000+
8Key
比博然
宝藏女
总有一天，全球的人都要迎回我——唐纳德•川
第一个爱字一出来就感觉对了
超赞
好好听
说实话，缺真正孤行者的感觉
兄弟们都不睡觉吗
太上头了
三连三连！！！
好听
乙
开头见
再来亿遍
我好像听到蔚在这里怒吼，  诉说着下城她与爆爆的遗憾
塔们说
有点田震+玲花的味道
666666
开头见
铁肺娘子
欢迎回来
6Key
脸变红了
听着有点上头啊
太爱听了
三连了三连
听完了成功圈粉
这女人我爱了
不知道第几遍了，一直在洗脑循环
好听
没币了，下次补上
杀疯了杀疯了
