播放1
明示
永远的张大炮
安排
张大炮！
戏里戏外都这么扣吗？
ohhhhhhhhhhhhhhhhhhhhhhhhh
官方 听见了吗？安排上
这美颜就tm离谱
ohhhhhhh
大实话卧槽 是个真玩家
哈哈哈哈哈哈哈哈哈哈
？？
这个美颜……
韩金龙王这个id就离谱
韩金龙王
韩金龙王？
ohhhhhhhhhh
斯内克
牛逼！
韩金龙王？这啥b咋也在这
好的张大炮
炮王
官方求安排
张大炮哈哈哈哈
哈哈哈
OHHHHHHHHH
张大炮！！！
生活中节俭得像张伟哈哈
ohhhhh
遗憾，炮儿是真的喜欢RNG啊
ADC寒冬
麻瓜哈哈哈哈哈哈
AV画质
ohhhhhhhhhhhhhhhhhhhhhhhhhhhh
张大炮！！！！！！！！！！！！！！
炮王可还行
几万一张票谁都会觉得贵吧
大炮哥
张 大 炮
只知道张伟不知道李佳航hhh
大炮
炮儿
OHHHHHHHHHHHHHHHHH
别别别别别
张大炮
吴亦凡：感觉有被冒犯到
Ohhhh
炮儿牛逼
律政先锋
航哥在哪直播？
张大炮
这个小扭身！有点东西啊！
张大炮牛批
我当时慌得一批
ohhh
张大炮
人家也玩了七八年了，还不至于这么菜
ohhhhhhhhhhhh
炮王
拉屏
确实还可以
ohh
理家行
他解说估计太I那更好了
什么王？
还记得s7那次。。
黑眼圈好重
张伟？？
有操作的啊
炮哥
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
hhhhhhhhhh
张大炮
金甲战士
ohhhhhhhhhhhhhhhhhhhh
不愧是张大炮
嘉航好像来过当解说嘉宾，但是没怎么说话哈哈哈
真实
老舔男了
张伟哈哈哈哈哈
卧槽可以啊
张伟？
这鼻子是怎么了
张大炮
ohhhhhhh
被动触发
这波可以
大炮好强
有张伟内味了
ohhhhhhhhhhhhhhhhhhhhhhhhhh
张伟
666666666666
ohhhhhhhhh
炮王
我是一个想现场看比赛却不想买票的lol忠实粉丝
暗示了嗷，s10没看到炮王你看着办吧
在现场
大炮哥
哈哈哈哈哈
张大炮
张大炮永远滴神
这美颜是真的离谱，丑得一
张大炮
哈哈哈哈
中国版doubleleft
张大炮
入戏太深hhhh
虚空炮手
ohhhhhhhhhhh
官方安排了官方安排
张大炮
马叉虫：无情狂舔    弟弟：？
张大跑nb
哈哈哈
就知道打游戏，还我大力
ohhhhhhhhhh
张大炮
虎牙
哟 张律师
张大炮
ohhhh
这操作可以
真，阿伟死了
张大炮
本色出演
这个走位我是没想到的
他上次解说rng skt最后还哭了，真的可惜
张伟是你
炮 王
麦林大炮
ohhhhhhhhhhhhhhhhhh
金甲战士笑死我了哈哈哈
金甲战士，合体
韩金龙
张大炮一百七十多级 玩的很多啊
老张伟了
李佳航直播说了，这个摄像头自带美颜，关了还会有
炮儿
炮王
本色出演
张大炮
在现场哈哈啊哈
没想到你也玩lol
真的可以兄弟
带着大力去解说吧
麦林益达
暗示了
明示，我知道
关美颜啊啊啊啊
觉得代打
牛皮
ohhhhhhhhhhhhhhhhhhhh
张伟！
ohhhhhhh
大炮
大麦网出来挨打
在现场
张大炮
大炮哥
笑起来真好看
爱情公寓真就本色演出呗
老张伟了
张大炮
张大炮
snk
哈哈哈
实在人哈哈哈哈
哈哈哈哈不愧是你张大炮
ohhhhhhhhhhhhhhhhhhhhhhhhhh
ohhhh
ohhhhhhhhhhhhhhhhhh
老张伟了
哈哈
ohhhhhhhhhhhhh
ohhhhh
不愧是你  张伟
张大炮
麦林大炮王 
张益达，张大炮。
张大炮！
秀的啊
张大炮
rng 打 skt那场输了
真实
炮儿啊
张伟厉害的啊 铂金 对面也都是铂金钻石
哈哈哈哈哈
金甲战士
航哥说这个摄像头是自带美颜的
张大炮
真的可以
Able?
你是张伟附体吧
老张伟了
老张伟了
张大炮
律政先锋张大炮
老益达了
厉害厉害厉害厉害了
大炮哥名不虚传
老张伟了
这脸就离谱
老吴亦凡了
老抠门鬼了
张大炮
金甲战士
直播在现场
这小走位确实可以
哈哈哈哈哈哈哈
张伟属性
ohhhhhhhhhhhh
不愧是你，张大炮
张大炮
6666
老逆风局局长了
真实
张大炮！
张大炮
ohhhhhhhhhhhhhhhh
斯内克
？？？？？？？？
张大炮
Ohhhh
炮儿
66666
？？？？？？
张大炮
小白人咋还识别不到脸了呢
金甲战士哈哈哈哈这梗居然还记着
这走位帅
hy直播
张大炮
这个bgm是啥呀
其实杀EZ也可以
小走位可以啊
s7那次好难受呜呜呜
这瘦脸就尼玛离谱！！！
ohhhhhhhhhhhhhhhhhhhhhhh
有一说一，这波真的可以
你可真是个宝才，业界捡到鬼了
张伟 我爱你
ohhhhj
能   量   启  动
嘶……内克！
李佳航还解说过比赛
这下走位真的可以
神超？
神超
老逆风局局长了
张大炮名不虚传
张大炮名不虚传
炮王
本色出演
张大炮
ohhhhhhhhhhhhhhhh
ohhhhhhhhhhhhhhhhhhhhhhhhhhhh
张玮本色
哈哈哈哈哈哈哈哈哈哈哈
张大炮
你这鼻子……
斯奈克
炮啊
张大炮
人家s3就玩了，弹幕里的还不一定有他玩的早
张大炮
鸟巢过后，再无遗憾
ohhhh 秀
hu牙
哈哈哈能量启动？
噗哈哈哈哈哈金甲战士
ohhhhhh
张大炮
期待
张大炮
炮儿
ohhhhhhh
666
这波比玩的真六
长大炮张大炮
不愧是你
我感觉他自己都没想到会有这操作哈哈哈
大炮大炮！！
直接明示
这挂件一直舔柜子啊，不愧是平均脸
这小走位
这美颜开得太过了吧。。外星人了都
刘梓晨美颜摄像头?
必须上！
张大炮
这黑眼圈？
wow
我以为给的钱实在太多了。。。
斯内克
律师直播
不愧是律师，打游戏也是杠杠的
老张伟了
实在人
真实
这个穿白T恤的是谁233
张大炮
哈哈哈哈哈哈哈哈
老张伟了
律政先锋张大炮
斯内克
斯内克
炮啊
张大炮
ohhhhhhh
老张伟了
哈哈哈哈哈哈
ohhhhhhhhhhhhh
给他安排上
安排上！！！
老张伟了
李佳航鼻子为什么有点奇怪
老张伟了
张伟附身
ohhhhh
斯内克我知道是你
ohhhhhhhhh
本色出演
Skr
哈哈哈哈
斯内克斯斯斯～
官方:安排上了今年c位
张大炮！
膝盖
大炮 你在干嘛
我透，国服第一男刀居然玩男刀了！
张益达？
张大炮
炮王
有一说一这波是可以的
炮儿啊
张大炮
虎牙
张大炮
张大炮
炮王
张大炮
ohhhhhhh
尔康
这黑眼圈
麦林炮王
韩金龙王
被动还就那个触发
炮儿啊
hhhhhh
诸葛大力唯一男票
张大炮！
ohhhhhhhhhhh
麦林炮王
在现场，哈哈哈，
卧槽
张大炮
不简单不简单
ohhhhhhhhhhhh
张大炮
张大炮
律政先锋
ohhhhhhhhhhhh
张大炮
张大炮
ohhhhhhhhhhhhhhhhhh
麦林炮王
啊！看完我才发现这是官方
张益达
张大炮
在现场 哈哈哈
加大力度
ohhhhhhhhhhhhh
炮儿
暗示我张大炮不行？
佳航贼有钱...
大炮哥
张大炮
炮儿啊
大炮哥
不愧是你大炮
ohhhhhhhh
炮儿
ohhhhhhhhhh
是你张伟！
张伟
你是张伟吗李佳航
麦林炮王
炮儿
ohhhhhh
张大炮
麦林炮王斯内克
ohhhhhh
在现场
不愧是张大炮
ohhhhhhhhhhhhhhhhhhhhhhhhhhh
不愧是你 张大炮
.....张伟
ohhhhhhhhhhh
走位真的戏
真实
这个走位
ohhhhhhh
嗯舔是吧
老张伟了
最有种的男人
今再来个遗憾心态就炸了
？？？？？？？？？
张大炮
斯内克
能量启动
ohhhhhhhhhh
张大炮！！
张大炮
这美颜？？？
哈哈哈哈哈哈哈哈哈哈
张大炮
哈哈哈哈哈哈哈
你是张伟吧！
ohhhhhhh
张大炮
张伟附体
对面id有东西
张大炮
老张伟了
起步白金
老张伟了
真·张大炮
在现场
上一次都没什么话说哈哈哈
我记得这人老皇杂了
老炮王了
张大炮
正宗山炮
我炮哥就是牛
这一切都要从陈赫送电脑说起
炮啊
牛皮
瞬间张伟
张大炮！！
张大炮
有张伟内味了
张大炮
张大炮名不虚传
大炮
炮王
真实张伟
在现场！
张大炮
这美颜跟个鬼一样
炮哥
张伟本色出演
这美颜
张大炮
这美颜就nm离谱
请坐
像大炮
哦HHHHHHHHH
张大炮
这个脸怎么了
牛批牛批！！！
ohhhhhhh
哈哈哈哈哈哈哈
ohhhhhhhhh
欧
ohhhhhhhhhhhhhhhhhh
ohhhhhhh
张伟属性
这是外星伟？
之前说他铂金段位么 确实会玩
一开口就知道，老喷麦了
老金家甲战士啦
厉害
炮，太很了
炮儿不论接受啥样的采访，答得时候都喜欢分个123……
老张伟了
牛批
ohhhhh
专业团队
张大炮
浑身是梗的男人
你来啦金甲战士
大炮
ohhhhhhhhhhhhhhhhhh
大炮：他们给的实在太多了
去吧
麻瓜
牛批
ohhhhhhhhhhhhhh
张大炮
本色出演
ohhhh
ohhhhhhhhhh
张大炮
張大炮！！！
ohhhhhhhhhh
張大炮！！
这个瘦脸就离谱
被动触发！
现实也这么扣啊
张大炮
果然帅哥开美颜怪怪的
ohhhhhhhhhhh
Ohhhhhhhh
张大炮
吸血鬼王
真实 笑死我了张伟
张大炮
全程在现场
张大炮
金甲战士
老网瘾了
这小炮有点东西啊，爷i了
斯奈克？
官方发视频，问了航哥
有操作的呀
大炮哥
ohhhhhhhhhhhhhhhhhhhhhhh
66666
ohhhhhhhhhhhhhh
这么多现场怪
这波，这个走位！秀啊
本色出演
前面大司的 你马呢
哈哈哈哈
有东西的啊
麦林炮王
炮王
张大炮
ohhhhhh
？？？？？？
这鼻子是认真的吗
张大炮
张大炮名不虚传
张大炮
哈哈哈哈
男刀？
卧槽现实也是张伟？？？哈哈哈太抠了
草，我也喜欢玩男刀
老mxz了
舔狗
6666666
张老师
大炮太秀了
金甲战士：这游戏好难
ohhhhh
好
张大炮
律政先锋，律政先锋
ohhhhhhhhhhhhhhhh
张大炮
张大炮
虎牙
紧张到发抖
直播鬼才
这么大的律师还想逃票
韩金龙王
明示了
炮儿！
张大炮！！！！
可以可以
老张伟了
张大炮
这个走位秀
张益达，永远滴神（狗头）
ohhhhhhhhhhhh
张大炮
这是哪个战队的？
ohhhhhhhhhhhhh
呵呵红红火火恍恍惚惚
哈哈哈哈哈
大炮不亏是大炮
ohhhhhhhh
刚来 谁是洞主，谁是凯哥
麦林炮王
爱情公寓最硬的男人？
666666
本色出演？
是你，张大炮
金甲战士
斯内克
斯内克
张大炮
张大炮
张大炮
我只是个路过的
本色出演
张大炮
ohhhhhhhhhhhhh
CHMM
ohhhhhhhhhhhhhhhh
老金甲战士了哦
真剪了，只不过不是操作
感觉李佳航肾虚的样子
张大炮
麦林炮王
老张伟了
逆风局局长
ohhhhhh
卧槽66666
这个黑眼圈？
哈哈哈
走位的时候鼠标没动
oooooooohhhhhhhhhhhhhh
张益达，你的黑眼圈啊！
请坐
ohhhhhhhhhhhhhhhhhhh
可以哇
张大炮！
炮王
ohhhhhhhh
张大炮
老张伟了
真.张大炮
哦牛皮
这个小龙虾玩偶让我想起了第四季的大龙虾
这个什么鬼美颜啦！！！！！！
一开口就知道老张伟了
脸好尖啊，开美颜了吗
ohhhhhhhhhhhhhhhhhhhhh
小龙虾!
张大炮
张益达
斯内克不光会玩cs啊
张大炮！
老张伟了
？？？雄起
这是什么东西
疯狂喷麦
张大炮
炮王？？
ohhhhhhhhhh
秀啊 炮儿啊
b站爸爸不是承包了直播么有权利安排一手不
有张伟内味儿了
张大炮，玩炮的神
斯内克
ohhhhhhhhhhhhhh
66666
张大炮
还我大力！
张大炮
泉水指挥官
张大炮
ohhhhhhh
哈哈哈哈哈哈哈哈
ohhhhhh
确实比结巴厉害
经典抠门哈哈哈哈哈
ohhhhhh
可怜陈赫
张大炮
炮儿
S7
ohhhhhh
炮儿，你真猛
张大炮
张伟的鼻子哈哈哈哈
炮儿优秀
Ohhhhhhhhh
张大炮
炮儿啊
张大炮
大炮哥
原来你演张伟是本色出演啊
在现场
哈哈哈哈哈哈
ohhhhhhhhhhhhhhh
炮哥
律政先锋
张大炮
张大炮
这下巴就尼玛离谱
哈哈哈哈
怎么大仙的梗？？？
斯内克
斯内克
麦林炮王
张大炮nb
张大炮理所当然
张大炮
ohhhhhhhhhhhhhh
张大炮
ohhhhhhhhhh
张伟本伟
这美颜。。。。
炮儿。。可以啊
张大炮
很贵我是没有想到的
老白嫖了
李佳航s3的老玩家了。比弹幕好多人都强
大炮
为RNG流过泪的男人
张大炮
Ohhhhhhh
说雄起就雄起
？？？？！？！？？？？？？？
太秀了，炮儿
张大炮
张大炮名不虚传
张大炮！！！
ohhhhhhhhhhhhhhhhhhh
炮儿啊！太厉害啦！
张大炮
张大炮张大炮
果然是全爱情公寓最有种的男人
张大炮
张大炮
ohhhhhhhhhhhhhhhh
哈哈哈哈哈
张大炮
哈哈哈哈哈哈哈哈
律师而已
腾讯，懂？
红酒牌红酒，张益达
张大炮
蹦炮哈哈哈
ohhhhhhhhhhh
在现场
炮儿啊
张大炮
666
炮儿啊
ohhhhhhhh
张大炮
快特么给我！楚倩！！
张大炮！！
？？？？？
ohhhhhh
老金甲战士了
真实
应该是拳头中国安排
斯内克，斯～
老张伟了哈哈哈哈哈哈
ohhhhhhh
张大炮
张大炮
太好了，人红还不拿架子
厉害厉害
哈哈哈哈哈哈哈哈哈哈哈哈哈
现实
张大炮
张大炮不是白叫的
老张伟了
老大炮了
这说话一股大司味儿
张伟！！！
这美颜？？？
ohhhhhh
有内味儿了
老金甲战士了
炮哥
声音可以
李佳航说摄像头自带美颜关不掉
张大炮
张大炮
让他去
牛批  比陈赫强多了这小走位
张大炮
今年还是中国赢
哈哈哈，本性暴露
ohhhhhhhh
张大泡
张大炮666
太真实了
ohhhhhhhh
老张伟了
ohhhhhhhhhh
张大炮NB
斯内克～永远的神
张大炮
白嫖
张大炮
张大炮
张大炮！
属性太真实了
zwsl
张大炮哈哈哈哈
张大炮
炮哥不愧是炮哥
大秦嘴炮帝国
斯奈克
张大炮
张大炮乱叫的？
？？？？？？？？
ohhhhhhhh
ohohoohohohoh
小龙虾
张大炮
ohhhhhhhhhhhhhhhhhhhhhhh
ohhhhhhhh
不愧是张大炮
求此处bgm
你这美颜开的哈哈哈
ohhhhhhhhhh
张大炮
张大跑
确实可以
喷麦狂魔
这个走位
bgm:Ridin
ohhhhhhhhhhhhhhhhhhh
张大炮
对面名字明示啊
尔康！
航哥脸本来就不大啊
ohhhhhhhh
snake不玩蛇女（滑稽）
这很张伟
斯内克
炮儿
斯内克
这死亡美颜
崔丝塔娜
秀到模糊
张大炮
666
炮哥！
秀
在现场
炮儿
果然是抠门
不愧是你
炮儿
张伟本伟？
？？？？？
ohhhhhhh
ohhhhhhh
ohhhhhhhhhh
不亏是张大炮啊
张大炮
张大炮就是牛批
ohhhhhhhhhhhhhhhhhhhhhhh
这个男人该死的魅力
在现场
ohhhhhhhhhh
扣扣搜搜张大炮
哈哈哈哈哈哈哈不愧是你
ohhhhhhhh
老炮了
不愧是你
ohhhhhhhh
不亏张大炮
张伟
开玩笑的吧他可不缺钱
官方发的视频，肯定安排上了
张大炮
张大炮
1:02
我炮哥必须有排面
张大炮
牛批
张大炮
ohhhhhhhhh
6666666666666
这脸？？？？
英雄联盟收到暗示了？
ohhhhhhhhhhhhhhh
66666666666
喲 张大炮
真实 
ohhhhhhhhhhhhhhhh
斯内克
ohhhhhhhhhhhh
老白嫖了
炮哥
皮小妹？？？？？
ohhhhhhhhhhh
张大炮
戴萌萌
队长变身啦
我们是冠军
草（差点没把爷送走）
张大炮nb啊
老张伟了
张大炮
张大炮
开口就是老张伟了
ohhhhhhhhhhhhhhhhhhh
哦，对哦，以前s7
一看就是张伟
张大炮
他玩剑姬花里胡哨把自己秀死后抱头痛哭巨搞笑
黑眼圈……
ohhhhhhhhhh
金甲战士
ohhhhhhhhhh
张伟？？
佬张伟了
张大炮果然名不虚传
呵呵呵
在现场
老张伟了
张大炮王
在现场
就白嫖呗
张大炮
在现场
牛批
安排
张益达
ohhhhhhhhhhh
金甲战士！
这李佳航是去整容了吗，怎么跟爱5中的不一样？
整容了？怎么完全不一样？
？？？？
张大炮
六国视大秦为死敌
现实张伟
ohhhhhhhhhh
老张伟了
ohhhhhhhhh
ohhhhhh
老张伟了
老张伟
雷霆之力！
大炮nb
ohhhhhhhhhhhhhhhh
这波，这波叫张大炮
炮哥
看内个玩家的ID
益达！！
好
ohhhh
炮儿
张大炮NB
老张伟了
张大炮
炮哥，永远的神
张大炮
张大炮
ohhhhhhhhhhhhhhhhhh
张大炮
大炮
斯内克
本体
我今天打轮子妈疯狂被抓，一点心态都没有
张大炮
金甲战士
雄起
老张伟了
张大炮
炮儿
我怀疑你们在开车
本色出演
张大炮   王
张大炮
张大炮
ohhhhhhhhhhhhhhhh
走位是可以的
张大炮
张伟行为
张伟本伟出现了
说雄起就雄起
Ohhhhh
张伟
炮王
脸都变形了
太牛了哈哈哈哈哈
张大炮
斯内克
老张伟了
不愧是你
炮儿
不愧是张大炮
炮哥
哈哈哈哈哈哈哈哈哈哈哈哈哈哈
老白嫖了
炮儿
ohhhhhhhhh
这美颜
张大炮笑死我了
金甲战士
张大炮
张大炮
老张伟了哈哈哈哈哈哈哈哈
斯内克
老张伟了
ohhhhhhhhhhhhhhh
张伟！
不愧是你大炮
还贵呢？还没从张伟这个角色里走出来？
张大炮
真抠门
张伟附体
炮儿~
炮儿
张大炮名不虚传
张大炮
张大炮
老抠门了哈哈哈哈
能量启动
你缺钱吗？
这人咋这么像张伟呢
滤镜小人在舔哪呢233
ohhhhhhhhhhhhhhhhhh
金甲战士
张益达
李佳航脸咋了？
麦林炮王
他这美颜五毛钱吧哈哈
金甲战士
真.张大炮
金甲战士
人角色设是真的跟着人走么
ohhhhhhhhhhhhh
大炮
张大炮
张大炮
张大炮
哈哈哈哈
张大炮！！！
ohhhhhhhh
哈哈哈哈哈哈哈哈哈哈老抠门了
被迫瘦脸
右边一楼 lmxz了
在现场
这局输了
不愧是炮儿
还是抠
张大炮名不虚传
张大炮
韩界龙王
走位可以的
老炮王了
这脸是李佳航？
叫人家楚倩啦
o'hhhhhhh
ohhhhhh
这是美颜么？怎么这么别扭
声音好听啊
大哥你真的没必要开美颜瘦脸
在现场
老金甲了
张伟本伟了
哎？不要钱？免费看？可以！
这啥美颜啊哈哈
nb
哈哈哈哈哈哈哈哈哈哈
这个走位可以的
斯内克
炮儿，你来了
律政先锋，冲鸭
老白嫖了
张大炮
麦林炮王
炮哥是最有种的男人！
不愧为张大炮
不愧是张大炮
张大炮笑死我了
张大炮
哈哈哈哈哈哈哈哈哈，老张伟了
炮儿啊
哈哈哈哈 炮嗝V587
炮儿，不愧是你
麦林炮王
哈哈哈哈哈哈能量启动
张大炮！
原来张益达是本色出演么。。。
金甲战士哈哈哈哈
ohhhhhhhhh
前方高能
张大炮
ohhhhhhhhhhhh
ohhhhhhhh
张大炮
斯内克~
可以
律政先锋张益达
zwsl~~~~~~~
他拿着龙虾
ohhhhhhhhhh
老皇杂了
咋成这样了
能力启动?
ohhhhhhh
哈哈哈哈哈哈
这玩的啥？CS吗？
请        坐
老大炮了
A不到啊啊啊
可以啊，炮儿
炮儿
大力呢？？？？？？
现在我超神给你看哦
这美颜就离谱
他上次解说的就是RNG打SKT，:-(
炸麦
炮！
ohhhhhh
张大炮
天生的直播员
6666
大炮哥
hhhhh
张伟本色出演
福尔康！
麻瓜？
有张伟内味儿了
大炮哥其实很有钱的
张大炮
真实
张伟人设
老白嫖了
美颜？
张大炮
炮儿
ohhhhhhhh
金甲战士
ohhhhhhhhhhhhhh
炮王，哈哈哈哈哈哈哈哈哈哈哈
那个走位真的强
ohhhhhhhhhhhhh
这黑眼圈
在现场
星甲战士
神特么能量启动
卧槽这个我真的想知道弥补当年s7的泪目
老炮儿
张大炮
直接明示
ohhhhhhhhhhhhh
本色出演 扣扣搜搜
炮儿
斯内克
ohhhhhhh
ohhhhhhhh
炮儿啊
麦林炮王
张伟
炮儿啊！！！！！！！
老扣了
ohhhhhhhhhhhhhhhh
不愧是张大炮
ohhhhhhhhhhhh
专业团队
没有暗示，已经明示了
张大炮
白金三佳航白金三啊
？？？？？？？
张大炮
哈哈哈哈哈哈哈
ohhhhhhhhh
哈哈哈哈哈哈哈哈哈
是明示
张大炮
哈哈哈哈哈
ohhhhhh
本色出演
接下来我将一次不死并超神给你看
张大炮王
有那味了
ohhhhhhhhhhh
。
张大炮
哈哈哈哈哈哈哈哈
哈哈哈哈
ohhhhhhhhhhhhhhhhhh
专业团队
张大炮
BoBo
ohhhhh
可能很贵噗哈哈哈哈wc
ohhhhhhhhhhhhhhhhhhh
炮哥
这把在现场了
张大炮
张大炮
张大炮
张大炮
张大炮牛批
张大炮
张大炮
韩金龙王哈哈哈
斯内克
张大炮
ohhhhhhhhhhhhhhhhhh
张大炮
张大炮
一句能量启动，满满的童年回忆
张大炮
666666666
ohhhhhhhhhhhhh
老吝啬鬼了
ohhhhhhhh
ohhhhh
老张伟丽
在哪直播
这美颜
ohhhhhhhh
张伟本伟石锤
航哥牛批！！！！
记得他在s赛我记得含泪一笑
请坐
一开口就知道老饭友了
虎狼之词
看来大力选你是有原因的
炮儿！！！！
张大炮
斯内克，斯～～～
张大炮
hhhhhhh
ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
啊这
你不是不玩游戏吗
张大炮
炮王
张大炮
老金甲战士
斯内克
挖槽有东西的
哈哈哈哈哈哈哈哈
金甲战士！
实在
这很张伟
张大炮
ohhhhhhhhhhhh
不是扣，大麦网那群票贩子能把票炒到NBA级别
ohhhhhh
还是原来的炮儿
不愧是你张伟
ohhhhh
张大炮
金甲战士
张大炮
？？？
炮王
ohhhhhhhhhhhhhhhhhhh
ohhhhhhhhhhh
老金甲战士了
韩金龙王
他张伟一直可以的
斯内克
张大炮
炮儿~
演员
张大炮
这美颜太吓人了
炮哥～～～
张大炮
ohhhhhhhhhhhh
张大炮
张大炮！！！！！
不愧是你
哈哈哈哈哈能量启动
ohhhhhhhh
斯内克
哈哈哈哈老律师了
哈哈哈哈本色出演
这个虾！
ohhhhhhhhhhhhh
？？？？？？？
ohhhhhhhhhhhh
张大炮
大炮说了，这摄像头自带美颜，他关不了
他也很无奈
张大炮！
张大炮！
炮哥~~~
不愧是你
炮儿啊
？
炮儿啊
虎牙直播
虎牙
ojhhhhhhh
张大炮
本色出演
nbnb！
不愧是你抠
炮王哈哈哈
老炮儿了
老白嫖怪了
大炮
张大炮是白叫的
能量启动?金甲战士?
ohhhhhhhhhhhhhhh
炮儿
哈哈哈哈哈哈哈
张大炮
斯内克
可以啊张大炮
张大炮
老白嫖了
张大炮
这个是开了魔鬼美颜吧
ohhhhhhhhhhhhh
好的，斯内克，再见，李佳航
萌新刚来，请问哪边是洞主
益达瘦了
ohhhh
张大炮
金甲战士？
..
张大炮
这个美颜真是把他变丑了
66666
脸咋了
张大炮
张伟本人了哈哈哈
走位
