蚌埠住了
好活儿，好活儿
人才啊
耳机党收获满满
好活当赏
？？？
In the closet 
啊吧啊吧啊吧啊吧啊吧
好活儿
有才
完美合拍
有才
火钳刘明
穿模了
离大谱了
就这么丝滑吗
无缝衔接
嘴巴穿了……
绝绝子
啊~~~~~~~~
火钳刘明
音乐如此美妙
？？？
我焯!
绝了
绝绝绝
太绝了
组合得很好
艺术无界
流批流批
卧槽
再来亿遍
这是吃了多少德芙
服气
少拿原版来骗我
卧槽听到这我的三连再也攥不住了，给你给你还不行吗！
无敌
收皮啦音乐学生死捞仔
绝活
这表情太魔性了
上头上头
火钳刘明
舞蹈完全对上笑死
妙极
啊 哈哈  啊哈哈哈
太强了
注意！前方高能
嗨起来
一亿播放助力
我不理解!
丝滑的不行！
ohhhhhhhhhhhhhhh
我呆住了
拿走
哈哈哈哈绝了
1.25倍无敌了
王炸中王炸
兄弟盟杰克逊来中国过嘛，门票多少啊
救命啊
央视晚会来这个我就每年都看了
哈哈哈  草
吃德芙长大的
左右声道针不戳
火钳刘明
踩点无敌
妙啊
吴刚无证伐木 很危险
三连，并且头皮麻
给你给你
毫无违和
我从来不发弹幕，但这次真的绷不住了
我的天哪 惊了
kksk
哇这里
哇哦
危险的广寒宫
红红火火恍恍惚惚
无缝衔接
heyhey~
太好听了吧！
顶级！
up
妙啊
妙啊
啊～
哈哈哈哈哈这也太实话太好笑了吧把这两个人结合起来真的太绝了
卧槽
卧槽
！真丝滑
三连了，牛逼
编辑这货一定是CCTV里出来干私活的
民族的就是世界的
屏幕上一个目瞪口呆的美女……
收藏了，健身时听
笑得想死了
太上头了，停不下来
无敌
第三遍了
哈哈哈哈
绝绝子
牛！
绝了
妈问跪系列
流弊
逐渐上头
cool!!!!
好汀似好汀
我出不去了
绝绝子
三连我交了
妙！！！
卧槽
我的妈，鸡皮都起
啊啊啊，洗脑了已经
哈哈哈哈哈哈哈哈哈哈哈哈哈
呃…………
丝滑啊，币给你
我大为震惊
太好听了！
Kksk 
一些真就这么河蟹
这个抠图
这声啊一出来我绷不住了
毫无违和感
禁忌二重唱
危险的广寒宫笑死
前方高能！！！
啥幸运粉丝拿到了衣服啊，羡慕死了
我币没了
这漫长的四分钟………居然不难过，还想跟着一起起舞
去过香港和来过大陆放牛
哇靠！
太危险  这女孩太危险
卡农了
你可以叫我亲爱的
但对我没有一点好处
牛
草
这段mix得隐约有点diva dance味儿
中美合拍
完全合得上就很害怕啊
离谱给他妈开门——离谱到家了
直接德芙纵享丝滑
woc，这都行，太绝了
全程鸡皮疙瘩 
妙啊
太牛逼了
？？？
牛牛牛
女唱男rap这是国际版凤凰传奇？！
卧槽 还卡点了 属实是NB
这段绝了
舒服了，三连了
我币都给你还不行嘛！
三连了
？？？？？？？？
离离原上谱
tql
如果他还在的话，今天的我们应该能欣赏到到更多新作吧
太上头了我的天
哇哦！！！
？？？？？
牛！
我槽了呀
有点上头
天哪，绝了，我疯了
好活
我要这币有何用！！
危险好听
两开花啊两开花
完美的接洽
音乐无国界
音乐无国界
就离谱我擦
流里流气的美国音乐
卧槽
up牛啊
百万观众有我一席之地
此时不投，更待何时？
上头了
了了
要币吗？给你给你
你这么优秀是因为脑洞太大吗？太秀了
卧槽了
牛哇
和声就很妙
牛逼牛逼
怎么一个牛字了得，太上头了
毫不违和
毫无违和感
？？？？
属实厉害啊
66666
您！
这里好好听啊
我的宝贝儿  危险
歌词意思有点不搭
刚刚那里大草哈哈哈哈
我超
三连拿着
救命啊
太帅了
绝
配一脸我的天
第一次见杰克逊热搜
墙都不扶就扶up猪
绝了绝了
嗯？
完美契合
这段绝
这个裁缝真的可以
广寒宫一响，就知道事情不简单
巨星同国家队
这段太绝了
这TM算中西结合吗？
绝了
完了完了，下不来头了
真好
太危险了
好听
绝活
好家伙，合得天衣无缝
卧槽
一个大问题酷狗识别不出来哈哈哈
的确可以
太危险了各位
徐锦江看了都流泪
太绝了
好活当赏
B站官方推一下吧，太好笑了
妙啊
毫无违和感
ohhhhhhhhhhhhhhhhhh
好听
鸡皮疙瘩起啊，太牛了
离大谱，迈克的棺材板要压不住了！
惊了！
我直呼猴里谢
上瘾
哈哈哈哈哈，这就是一首歌啊
你火啦
热门
毫无违和感
跟入站必刷里的霍元甲和核爆神曲有的一拼！！！！
in the closet 好耶
别有一番风味
迈克尔的和声恰到好处！
这么丝滑吗
我要这币有何用
dope
哪里离谱了？这不是句句在谱上么
分則各自為王，合則天下無雙
哈哈哈哈哈哈哈哈哈哈哈
绝了！
为什么会这么丝滑
哈哈哈哈哈哈居然很贴合
好听
这就是一首歌
天下大同
节奏真对应
？
我c，这是什么好活
是时候把这个归类为镇站之宝了
卡上了啊！？
丝滑～
真的绝了
再看一遍
收看本视频请交两个币，以后永久观看，谢谢
收看本视频请交两个币，以后永久观看，谢谢
疯狂寻找徐锦江
卧槽这。。。。。。。。离谱了
小夜莺太好看了
绝活
笑死了那个剪影
好棒
就他妈离谱。。。绝了
我不李姐
卧槽
德芙没找你做广告吗？
卧槽
我一时竟不知把它放在我哪个收藏夹…
好丝滑卧槽
绝了绝了绝了
如此丝滑
好听！
kksk
欢迎回来
跪了跪了
中美合拍
为何只能投币一次！！！
牛哇
给我顶上去  6666火了火了
nb
神的低吟
再来一遍
歌挺好，就是抠图有点费眼睛
哈哈哈哈
春晚要是这样谁不看啊！
好棒
是时候把这个归为镇站之宝啦
中西合璧
完全合拍就离谱
ohhhhhhhh
哈哈哈
NIU\
牛头不对马嘴
太牛了
中英结合的太厉害了
上流上流太上流了
握草
不就是硬币嘛，拿去拿去
太好听了
没完没了了是吧doge
毫无违和感
好厉害啊
好配
不是迈克的粉 今天才发现他跳舞真的好帅
kksk
后羿去哪里了
惊艳～
后羿对嫦娥的控诉
太秀了吧
入站必刷可以有！
乖乖，牛逼
火钳刘明
离了个大谱，居然接上了
绝了
不投币对不起丝滑
绝
这配方牛逼了
吴碧霞老师。
《In The Closet》！！！
卡点
卡点
离谱的牛
牛批！
我要把这弄成MP3无限循环！
这一段太绝了
！！！
妙哉妙哉哈哈哈哈哈！
收获满满
卧槽牛逼牛逼牛逼牛逼牛逼！！！！
keep in the closet!!!!!!!!!!!!!!!!!!!
离大普了
？
好好听
出大问题
《中西合璧》
臣卜米曹！！！
想让mj也听听…可惜没机会了
纵享丝滑
投币投币
太久了
太牛了
草
中西医结合疗效好
卧槽，我差点以为这是一首歌
居然连歌词缝合起来都让人浮想联翩…
简介就离谱
我老乡我师姐
我去！双声道！
火钳刘明
《中美合拍》
绝了歌词也挺搭
好漫长的五分钟！
无缝衔接
致命嫦娥，魅力月宫
绝了
我有点心悸了
你币有了
发现宝藏了
离离原上谱
我最爱的MJ（哭腔）
厚礼蟹
草 回不去了
必火不火天理难容
恭喜你发现了宝藏
赏
灵魂抠图，哈哈哈
牛批
踩点无敌！
哈哈哈哈哈哈哈哈
太丝滑了吧
我这币拿不住了
丝滑～
火钳刘明
丝滑无比
厉害
喵啊
真是丝滑
这边音乐和舞蹈没对上啊美中不足。
好上头
人间三大杀风景，花间焚琴煮鹤、花间晒裤，加你这个
niubility
离了个大谱
太绝了
太绝了
评论和弹幕数量接近
这图抠的，老师后脑勺和喉咙没了哈哈哈哈哈
？？？？？？
属实第二遍
毫无违和感！！
竹舞
离离原上谱
危险的离谱致命的嫦娥
如听仙乐耳暂明
吴碧霞老师太厉害！！
啊我死了！！！
太强了
！！！
不对劲，上头了
好和谐
好怪欧再看一遍
有点像，第五元素里的那位女老师
b站真乃卧虎藏龙之地
绝了
卧槽
中 西 结 合
卧槽必须给你
精准踩点
握草
蛋饺肉丝蛋饺肉丝
好活
忍不住再刷一遍
这才是b站，别在搁那不要笑挑战了
危险的嫦娥 八戒不要去
新·镇站之宝
离大谱！
我被困在这个视频里了
这个嫦娥真的太危险了~！
太绝了！！神行具佳！！
上头
还挺好听的
麦口在世的话看到你这个，一定会尝试中西结合
丝滑
流批啊
Ohhhhhhh
你币有了
kksk
咿嘿~
一个字！绝！
老师好好听！
我靠
听得挺高兴的
这硬币，不要也罢！
为什么只能投两个币
上春晚
这真的太牛逼了
ohhhhhhhhhhhhh
差点没点开这个，还好没错过
无敌
无限循环一天了
啊啊啊啊啊啊啊啊
卧槽啥啊
太牛了卧槽
无敌
牛逼
镇站之宝！！
摇起来！嗨起来好吗
666
建议全程佩戴耳机
卧槽
这小段结尾合得太妙了
给我冲！必须都看见！
带劲
？我TM，原来是怎么唱来着
秀儿
好上头
厉害
好活
妈呀，上头
我愿称之为有生之年系列
衔接太丝滑了吧这
咩~
各位开头见
卧槽
绝了绝了
第三遍了！
前方高能！！！！！
我超
我天灵盖没了。
吼
zhenzhan
镇站之宝
真想让迈克尔杰克逊看到啊
太吊了up
66666
危险至极
我三连了
哈哈哈哈哈哈好
这是广寒宫跑猪八戒了么？
中西合璧
预订下一个镇站之宝
建议全程佩戴耳机
牛牛牛！！！
哈哈哈哈哈
nb
前方高能预警前方高能
前方高能预警前方高能预警
前方高能预警前方高能预警
前方高能预警前方高能预警
上头了直接
这段简直了!
太好玩了吧
投币，必须的
1000+小伙伴
逐渐忘记原曲
太·好听吧！
我永远爱Michael Jackson
我要这币有何用
毫无破绽
人家随便一剪就是镇站之宝哈哈
真的随便一剪就是镇站之宝，6了作者，请收下我的膝盖
这一段戴耳机！！！！
戴耳机！
前方戴耳机！！！！！
戴耳机！！！
八戒会跳这两下子也不至于被嫦娥拒绝了
哈哈哈  笑死了
这是说嫦娥很危险么？
哈哈哈哈哈哈哈
Bad girl aka嫦娥
嗷！
无缝对接
纵享丝滑，值得多刷(doge.)
Ohhhhhh 
前方高能
我服了我服了
MJ真是举世无双的天才
让年轻人也听到流行音乐之王的声音
我爱死mj了呜呜呜呜
太丝滑了吧！！
卧槽
对MJ心动是世界上最正常的事情之一
上头了
给爷火起来啊
什么玩意啊这是，瞎弄
竟如此丝滑？？？
节奏之王MJA
这里是MJ另一首歌《In The Closet》
我裂开了
背景大屏幕就离谱了
666
从未设想的道路
MJ yyds
如果央视邀请MJ百分之百会来的 他很喜欢中华文化
妙啊
牛逼
哈哈哈哈哈哈
MJ推帽子超帅啊
吃了德芙
庆祝2021我最后一天迈登顶b站热搜！
老迈迷老泪纵横
他会听到的 他也会笑的
第二遍了
宇宙深处他一定也在看
2021最后一天MJ全站热搜第一
MJ不死
牛逼牛逼
前方核能
绝了绝了
不得不说，真没想到大半夜刷到这
确实
上次看到这么丝滑的视频还是霍元甲和az
妙啊
这也太牛逼了
丝滑
丝滑
2021最后一天
我的宝贝儿草
双厨狂喜
卧槽了！上头！
???
卧槽！！！太丝滑了！！！
卧槽！卧槽！根本停不下来！！！
就尼玛离谱
厉害了
WOC我以为是月球背面的小房子被发现了
爱了爱了
草
哈哈哈哈哈哈哈
双声道太爽了
MJ1987年七月来过广东中山的雍陌村，还给了一个村里的老婆婆2000美金
离谱
？
踩点了！
300勇士半夜两点逛b站
也不知道多少遍了
In the closet!!!
这一段真是太绝了
离谱
丝滑！
2021最后一天热搜第一！
牛逼到合不上嘴
在看的扣1
谢谢UP给我2021最后一天最好的礼物！
火钳刘明
这
啊这！
牛逼了
必火必火必火，不火天理难容，姐妹们顶上去啊冲啊冲啊冲冲冲
创意真好！
必火必火必火，兄弟姐妹们是时候顶上去了
危险的广寒宫！？
你币有了
开头见
丝滑
好bridge
牛
三连就这么丝滑
这奇妙的组合，这么丝滑吗
第N刷，出不去了
两开花
下面有请欣赏月亮传奇组合带来的表演广寒宫很危险
哭了
毫无违和感
完了 炸毛了。
来人，赏
就我一个错把封面低头男当成薛之谦么？
哈哈哈哈哈
喵啊
我靠离谱
生快
卧槽牛啊
448个小朋友新年快乐哦2022来啦
玉皇大帝说，嫦娥是个危险的姑娘
中美合拍
芜湖
诶嘿
666
哇哦~
色的发文
亲娘嘞
无缝连接
收获满满
真。广寒宫漫步
这三连给你了
真的哭了
白嫖失败！
我靠太丝滑了
2021最后一天MJ登顶啊B热搜第一！！
迈迷狂喜！！！！
离谱
完全合适
无缝衔接
确实棒，好丝滑，不尬
币还是没留住啊！！！
丝滑，无缝，超薄
​《金银》​
这就离谱
这里太离谱了
一句卧槽走天下
完美融合了
就离谱
前方核能
太丝滑了
衔接 妙啊
离谱了
前方核能
前方核能戴耳机！
这个剪得！好给力！顶起来
跨年夜MJ杀疯了
牛逼
这。。。
MJ年底杀疯了
M太帅了救命
太棒了这一段~！
全程高能啊
棒啊
莫名的契合
绝了绝了。 牛蛙啊啊啊啊啊啊吃了几顿德芙
不就是币？给你！
主要是都挺好听？？
639
人才
很难不三连
OMG
Oh My God​
梦幻联动
火钳刘明
神了
好怪！再来亿遍
白嫖失败
2333
太帅了
749个小伙伴你好
现在755人
上一次看到这么高质量的作品还是霍元甲X核爆神曲
毫无违和感！！！！
前面的你觉得他上春晚很难吗
开头见啊
哇
完全无缝衔接
绝！
前方高能！！！！！！！！
上头
火钳刘明
这不火在座的都有责任
前方高能！
我太喜欢这段了
好活，赏
丝滑
……？
哇哦~丝滑
离达谱
加上我这条，此时此刻评论比弹幕多三条
绝了
牛啊
真是太厉害了
这币给你
迈克尔杰克逊超前一百年
战术拉麦
配的太绝了，绝配
火钳刘明
联合出演
才子呀
我来过 我听过 我被征服
！！！！！厉害了
离谱，但是感觉又在谱上 …
@不是柯桑德
卧槽
泰丝滑了
太强了
怕错过了什么都不敢快进了！
？
让他火！
哈哈哈哈哈哈
哎呀，这太梦幻了
老迈一切安好
老迈一切安好
就离谱
火锏刘明
啊
？？？？
前方高能
这跟远方的客人是一个阿婆主！！
气在身体内部有种种的障碍或者无障碍，有通的地方，或不通的地方，所以它在呼吸的表现上，就是变成了有长、有短，或是长里边有短，短里边有长；
耳机党爽麻了
好家伙
绝了
上一次我看到这么梦幻的还是MVS马保国
上一次我看到这么梦幻的还是MJ VS 马保国
我币没了
这里还混了一段in the closet
表达了后羿对嫦娥的控诉
网易云求上歌源
我的币藏不住了
和谐
太有才了
绝了
太牛壁特！
1000+的兄弟们
妙啊
中西结合好
今年春晚导演应该让你来做
绝了
好活当赏！
哈哈哈哈哈哈哈哈
丝滑
丝滑
kksk
精彩联动
牛蛙
危险
吴碧霞：？？？？？
1000+
1000+
MJ又上热门了！！！！！！！！
啊MJ 我死了
毫无违和感
MJ真就踩点啊
高手！
再来一遍
焯
再来亿遍
毫无违和感
见证百万播放里程
抠图虾仁
kksk
进来膜拜的.......
好合适啊哈哈哈
恭喜你发现了宝藏
这是1991年的歌！这么超前，我迈永远滴神
恭喜你发现了宝藏
合唱好耶！
MJ来中国出新歌了
我的天啊
过于丝滑
离谱，牛啊
这里厉害了
再来亿遍
再来循环一遍
离大谱
好听，丝滑
丝滑
这能不火？
戴耳机新世界
回味经典
奇怪的上头…………
这么丝滑么
每周必看
怎么网易云上面还没有
离谱
第二遍看，这不是文化输出典型案例吗，走起！
火钳刘明
可乐笑喷
弹幕刷起来
纵享丝滑
音乐的魅力
无缝衔接
无缝衔接
脑瓜子嗡嗡的
？？？？？？
其实MJ也可以唱女高音
这个转的我泪都要出来
丝滑。。。。
镇站之宝!
他真是一颗举世瞩目的星啊
绝！
爱了爱了爱了爱了，我受不了了，太带感了
牛的
这里绝了！
2021尾牙最强视频
年末看到的最牛逼的混剪！！！
这也太丝滑了叭
这段也太好听了
这  ？ 是？ 啥？ 呀？  十万个懵逼还有一丝惊艳
鸡皮疙瘩炸了
笑喷
后羿怨念好深
Mj 好帅
语言不通的下场
哈哈哈哈哈哈哈哈哈哈或或
卧槽
1000+！！！！啊啊啊啊啊啊啊
绝了绝了
见证新年镇站之宝！！
白嫖失败
？？？
恭喜发现镇站之宝
离谱
八戒进入直播间
好合
啊啊啊啊啊我的天灵盖~
一旦接受了这个设定
视频剪辑也好用心
抖腿中
我肤浅了 UP太强了
这么牛
卧槽卧槽卧槽卧槽卧槽卧槽卧槽卧槽卧槽卧槽
再来一遍
厉害的掐点....
热泪盈眶 让我在今年最后一天看到了那么惊喜的……
真tm绝了
歌词太搞了 哈哈哈哈
再来亿遍！
我迈很帅
为什么毫无违和
镇站之宝
哈哈哈哈哈哈哈哈哈哈哈
真的丝滑
超级巨星&东方夜莺
好活当赏
丝滑。。。
我为什么哭了
带耳机带耳机
牛
太绝了太绝了
1000+人同時觀看！
也不知道 棺材板 是什么材质的  还没出来
in the closet！
2021年最后一次投币
危险玉兔，致命嫦娥
牛逼！！！！
丝滑如你
绝了！
歌曲哪里有下载？
这段太炫了
绝了
哈哈哈哈哈
无敌
哇哦
mj自己都觉得牛逼的程度
白嫖失败
永远的MJ 永远的神
白嫖失败
吴刚因滥伐桂树惨遭贬谪
老迈！！！
火钳刘明
表达了后羿对嫦娥的控诉
过于丝滑，好活
这段太好听了
离谱
太卧槽了
？？？？？？？？
！！！！！！！！！
绝了
6666666
666
这段封神了
66666
今日种下一个评论，期待明日一个见证
牛
丝般柔顺
表达了后羿对嫦娥的控诉
66666
离谱。。。
宝藏宝藏
哈哈哈哈哈哈哈
牛哇牛哇
丝滑
666
德芙没了吧
卧槽
今年最后一币
MJ永垂不朽！
举世无双迈克尔杰克逊！
离离原上谱
三连献上
绝！！！！
离大谱……
卧槽
逐渐离谱，逐渐超神
in the closet!!!!我死了啊啊啊
估计mj在世也得真的合作一场
总有弹幕提醒前方高能，我发现全场都是高能啊
我何德何能能看到这么宝藏的视频
差点忘记投币
火钳刘明
妙啊妙啊
绝了
值得三连
一千多个人，你们在哪呢
离谱
哈哈哈太草了
衔接过于顺滑
嫦娥确实是危险女孩哈哈哈
太绝了！！
1000+
纵享丝滑
中美合拍
中美合拍
太绝了啊~！！！！！！！！！！！！！！！！！！！！！！
绝了卧槽
太绝绝子了！！！！
绝了
牛蛙牛蛙
简介真的笑死我了
牛
2021年度最佳
可与核爆霍元甲一战
好活啊
2333
绝了绝了
绝了
《危险的广寒宫》
离谱哈哈哈
卧槽牛啊
这很合理
百大up不过如此
救救我 出不去了
离了个大谱
永远的神
永远滴神
迈克尔杰克逊，真的是永远的神
三连啊！！！
永远的神
卧槽
这1000+观看就离谱
头皮发麻  麻到脚底
迈克尔杰克逊永远是天花板的存在
上头
迈粉狂喜!!!
表达了后羿对嫦娥的控诉(简介)
哈哈
上春晚
危险可还行
丝滑
哇啊啊啊
牛逼格拉斯
中美合拍
德芙纵向丝滑
迈迈这两步走进我心里了
已经麻了
丝滑
我要这硬币有何用
酷毙了
无缝衔接
牛啊
666666
我要这币有何用
卧槽   厉害了
请收下我的膝盖
丝滑
有这个谁看跨年晚会啊
别拿原曲来骗我
Nitpick
什么样的脑洞能把毫不相干的两首歌衔接的毫无违和感的
必火
无敌了
太牛了
我币没了
哇哦(・◇・)
？
快戴耳机
你币有了。我说的
天呐天呐
还得是你
太美妙了
明明全程高能
措不及防  大意了
牛屲
太绝了！
NB
不三连对不起MJ
我耳机卧槽牛逼
离天下之大普
无缝衔接
贡献两个币，感谢今年最后一天让我看到了这么好的视频
多想让他也能看到这个视频
全在点上，离了个大谱
!!!
意想不到啊！
又来一遍
再来亿遍!
我开了
ohhhhhhh上流
秒啊
妙啊
好爱MJ的声音
德芙般丝滑
？？？？？？？？
太离谱了，真的太离谱了
太绝了啊
ohhhhhhhhhhhhhhhhhhhhhh
衣袖红镶边.真危险的广寒宫
我要这币有何用
这都行
这特么真的绝了，上头冲脑的一批
鸡皮疙瘩都起来了
太强了
那是砍树的声音（狗头）
离谱
绝了
丝滑牛逼。
好活
离大谱
哈哈哈哈哈
三连为啥不能给十遍！！！
这一段丝滑享受
妙啊
我家狗子听了都在跳舞！！！！
哇塞无违和感
我丢，离谱了
卧槽……
天哪，吴老师知道不？
妙啊
竟然一点不违和？？？？
????????
直接三连  绝了
镇站之宝
值得三连啊 
卧槽
我勒个去！
握了个草
好听啊
丝滑
确实牛！！
这是原版吗
疯都疯了
666
绝了
？？？
？？？？
离了我我家谱
梦幻联动
真的是离了个大谱，我的天呐，有才。
唱跳双绝
这币你拿走
牛啊！！！
ohhhhhhhhhhhh
卧槽
B友们，跨年快乐。
还真对在点上了
好音乐果然都是相通的
绝了
奇才呀
卧槽卧槽卧槽
天王走秀
投币投币
剪辑鬼才
UP主吃了20箱德芙吗？这么丝滑
好绝
？！？！？！
老师太厉害了呜呜
牛逼
不行我得再看一遍
简介魔鬼
好牛
ohhh
握草绝了
好喜欢这里啊
1000+朋友新年快乐！
经典咏流传
致命嫦娥
还怪好听的…
牛批
这脖子是涂了润滑油吗？
1000多人看了
B站人才云集
抱歉我穷一直有一个币
确实离谱
你们好
马德太好听了
德芙，纵享丝滑
哇哦
kksk
强
哇！！！！
危险的广寒宫
有音源可以下载吗
这些破特效有啥可高能的，我以为吴碧霞大神放大招了
预订春晚
绝了
吴老师神了
ohhhhhhhhhhhhhh
恭喜你发现镇站之宝
踩到手了
啊啊啊啊啊啊啊啊
真牛
好上头救命哈哈哈哈哈哈哈哈
毫无违和感
爽到
你币有了
这段真滴好听
？？？？？？1111！！！！！！！！！！
卧槽
娜恩和老师好像
我去，绝了，上头了
牛逼牛逼，这段真是把我听懵了
竟然如此丝滑
好活！
他会看到的
只要世人还记得他
I LOVE MJ!
还挺好听的
up主可真是个小机灵
前方核能
666
泪目
夜莺
孤单的人天王陪你跨年
火钳刘明
这是原版
哈哈哈哈哈
nb
年度最佳
已经循环了一个小时了，今晚就循环到跨年吧
哈哈哈
绝
绝了
？？？？？
这段牛啊
握草
居然接上了……
这特喵必须三连
卧槽！！！
我居然在2021最后一天看到绝活！
袜袜袜袜
丝滑不过如此
双重高峰
我的登久绕丝都在嘴边了
两个声音
双音线
新年快乐
好活当赏
握草
？？这也行
怎么回事儿，这么合适
MJ永远的神
救命！
离了个谱
牛牛牛！！！！！
这嗓子牛
大为震惊
还能对上词儿
广场舞
还没完？
关进【黑名单】
离谱！！
秒哇
我靠
表达了后羿对嫦娥的控诉
逐渐上头
火钳刘明
牛哇
给了我一jing
镇站之宝
我币没了
？？？
不知第几遍了，太上头了
毫无违和感
超越时间，超越空间，超越车间
太绝了
我好开心啊还有人整迈的活
妈呀，太绝了
我真牛逼，白嫖了！
厉害厉害
给你币又有何妨
真就……一点儿违和感都没有……衔接的真他娘的顺畅！
千万预订
火钳刘明
牛逼 收藏3连了
6666
顶配顶了 属实是
卧槽
迈克尔如果在世来合作春晚还怕没人看吗
你是第一个让我为你投币的人
不行了，我要冒个泡
新年巨献
牛蛙拍
绝
2021年最后一天竟然听到了这个
太上头
kksk
叼哪星
纵享丝滑
跨年也没这个吸引我
想要音频
哈哈哈哈
哈哈哈1000＋人正在观看
这个视频编程节目登上今晚的跨年晚会绝对吊都爆炸了
镇站之宝预定
流口水了正常吗
千人空巷
卧槽
顶上去造福社会
还有1000个人，新年快乐吖！
卧槽！！！！
第一次投币要注意什么
简介离谱
黑西装只有迈克穿的最帅
太丝滑了吧
无敌啦
？？？？堪比林黛玉伏地魔cP
跪着看这个视频
离离原上谱
新年快乐
太完美
阿姨压一压，啊啊啊，阿姨压一压
迈迷表示很感动
必须三连.2021最后一个币我投了
临睡再一遍
白嫖失败
这是怎么契合在一起的 哈哈哈哈哈哈哈哈 太牛了、
完美契合 、
666666
这咋白嫖啊 只能投了
???卧槽
高什么能 这他妈叫全程核能
踩点绝了
第三次了，还是老泪纵横
丝滑
前面的官方推不是太好笑是太绝了
太绝了，我币没了
卧槽卧槽卧槽卧槽，绝了
2021跨年mj称霸音乐区！
完了，出不去了.
今晚看这个视频跨年
丝滑
这就是新人吗 真恐怖
无敌了焯
66666
你币有了
咱就是说秒杀江苏卫视湖南卫视跨年晚会了
这踩点就是牛
？
保送热门
牛啊牛啊
这个好
迈克杰克逊：害能遮养弯？栽虾呸肤呸肤！
他会看见的
恭喜发现镇站之宝！
这两位属于中美两国的顶级艺术家了
牛批
2022年第一次投币
太牛了
2022年的第一个币，就给你了
蛋饺肉丝
？？？？？？？？？？？？？？？？
再来亿遍
2021年的最后一个视频
新年第一天荣升Lv.5.发个弹幕，哇哈哈。
整活第一名
牛哈哈哈哈
艾玛
牛逼
1000+人陪我一起看
ohhhhh
新年第一次三联
丝滑
丝滑
火钳刘明
美轮美奂
节奏感结合的很好
？？？？？
给这个视频加点热度！！！！！！！！太好听了
中美联合拍摄
卧槽
MJ 永远经典
音乐还是得看鬼畜啊
毫无违和感
太好听了
思巴拉西
音乐无国界，没有语言的界限
跨年之作
离谱
很难不三联
头皮发麻
MJ:没我踩不上的点
走向世界吧，冲鸭
这事儿归玉皇大帝管
居然都接上了。。。
《凤凰传奇》
我币全给了，难受
音乐无国界
608了
离谱，离大谱
战术拉麦
牛逼
今年b站春晚没这个我不看
丝滑
太燃了，合体了
in the closet
再来一遍
卧槽卧槽我擦这卧槽
迈克尔，吴老师，都是大牛
我要这币有何用
吴老师好可爱
这不是同一首歌吗
？？？？
救命，我要撅过去了哈哈哈
真的毫无违和感
好听死了
表达了后羿对嫦娥的控诉
绝了
好活
接得毫无违和感
中西合璧
太好听了
2022绝对丝滑！！
合唱绝了啊！！！
永远的神
MJ真的是舞台上的王者
？
中美合拍《危险的广寒宫》
牛逼
离谱
真中美合拍，太合拍了！
这就是文化碰撞产生的魅力吗，太tm好听了
危险的嫦娥
上头
真是危险的广寒宫啊
枪声四起真是危险的广寒宫啊2333
好活！！！
迈克尔杰克逊自己刷了一个火箭
666
WC
？？？离谱
大清早的，就几百人了，我看了几天了
镇站之宝了属于是
二币脱手
三连了三连了 又骗我硬币
中西合璧
妙啊
绝了
沉醉其中
太不可思议了，这种动听和谐的旋律下完全不在乎他们语言不同了
迈克如果还在，他肯定也会喜欢
2333
2022年第一块德芙
