开幕一黑
黄磊怎么又放肆了？
好可爱啊
C位的好可爱
稍微支持一下
好甜美啊!!
阔爱
可爱
可爱捏
辣么甜
实际上，我觉得比国内的一些所谓男团的编舞和演绎要好
哒哒哒
跳得好齐
很可爱
真的很夏天
关晓彤变黑了
好耶！
好棒
真的好夏天！！
三连了
哇
♡＾▽＾♡
好可爱嗷嗷嗷
666
从等你下课  到手写的从前~
冒泡汽水和你都是夏天感觉~
好好听啊
后面那个老哥看起来瘦了唉，是应为跳舞吗
此刻世界聚焦你的出现~
晚风吹过耳畔你显得很好看~
我在夏天小城遇见了另一半~
太夏天了！！！
这座城市有我的思念与喜欢~
花衬衫短裤就很夏天
好可爱
竟然很娇俏怎么回事
太可爱了
黄磊老师！
太可爱了，我都想学了！！
好可爱
太可爱啦
好可爱
好可爱
nb
教练我想学这个
纹着最狠的纹身，跳最甜的舞
他辣还是我辣！
太甜了吧
猛男少年团
今天竟然一点都不油还很清爽
好喜欢！
还是猛男跳好看！！！
整个爱住
再来一遍
你再说，假吗？
恭喜你发现宝藏
好可爱好甜，好想学
背景好夏日的感觉
我在小城夏天陪你遇见浪漫
nnd，给我玩音滴是吧
教程在哪里？！！
好甜啊
好家伙一点也不油
好可爱！！！啊啊啊啊啊啊
看见你DNA就动了
建议上春晚
好漂亮的地方
众神归位
早期黄磊出道舞蹈视频
你叉叉
这些笑容真的爱了鸭♡＾▽＾♡
每天一遍
太可爱了叭
感受到了你们的快乐
太可爱啦！！！！
太棒了！
好喜欢！好可爱！
好甜
好甜
真可爱！！可爱(๑• . •๑)
好喜欢他们的花衬衫
他们笑的好高兴 
可爱滴捏！！！
好甜呀
太绝了吧！！！
可爱捏
深对流云诶
陪你去看流星雨
就看到之后莫名的高兴啊，好神奇
男团
好欢乐啊
笑的好温暖
想学，真的好可爱
嘴角不自觉上扬
很好，很有精神
卡哇伊
好可爱，被治愈啦～
教程
教程
怪可爱的哈哈哈哈哈
真的一点不油哎超级好看！！！
活力啊！！！！
很喜欢！！！
甜炸了
太可爱啦！
跳的太棒啦！
治愈治愈
太可爱了吧
影子好浅感觉像假背景
好可爱！！！！！好喜欢！！
跳的真的很好看
可爱
pdd后排依旧很猛
可爱
Maezon so handsome!!!
你再说！假嘛？
真的是实景，菲律宾马尼拉的
解锁新皮肤和新地图
本以为是搞笑，没想到是实力
你这背景有点假
你打我撒
不光上半身嘛
总之就是非常可爱
好喜欢你们的版本TT辛苦了！
好甜
不自觉地嘴角上扬了哈哈
好甜
这里最有感觉
可爱捏
可爱捏
好可爱
真的又甜又可爱！
.........
好可爱
好有活力哦！看了好开心
看哭了是怎么回事
出道吧
太甜了，太可爱了！！！！！！！
太甜啦！!!!!!!
啊啊啊啊啊啊！含糖量很高啊！
有被治愈到谢谢！！！
再来亿遍
哇啊啊啊啊！
好治愈
好可爱啊
挺可爱的
恭喜你发现宝藏
精神充沛
我单推粉红裤衩
好阳光
好甜啊
必须三连！
好开心
好可爱呀
好，很有精神
这个运镜好强
阳光！！！我爱！！！超级好看！！！
真的好可爱啊！
这个笑容太可爱了！
救命莫名觉得好甜
太有活力了
跳的好好呀，很轻盈的感觉，一点也不笨拙
好棒
这真的跟这首歌意外的很配
哇！
好可爱！
再来一遍
再来亿遍
好甜好阳光
果然，奇才能火，跟技术毫无关系
利拉德！
可爱的猛男贴贴！
这个笑容太棒了
好甜！！！
可爱捏
跳的很好，下次……多跳点！
 跳出整个盛夏
宝藏男孩们
真甜
这是我充的最难受的一次doge
好甜啊
好甜
嘴角下不来了，好开心啊啊啊
这里环境真好，好美！
好甜好甜好甜！
好可爱
你们不热吗
讲真，跳的真的好好
甜甜甜
火钳刘明
哦！夏天
好甜
什么积分？
好甜
可爱捏
真的好阳光！！！好喜欢！
好夏天
好夏天啊
114.1，播放量
可爱捏
仔细看，也挺好看的
黄磊老师跳的太棒了
这背景假吗？
好快乐啊
好甜！
助力每一个梦想
啊！！！我不行啦！！
啊！！！太可爱啦！
好棒啊！
这不比鹿哈什么团跳的好（狗头保命）
看着好舒适！！
关晓彤plus
好开心啊！
好卡哇伊啊
可爱
看着心情就很好
嘴可以不用跟着笑
卡哇伊
新宝岛
好甜
晓彤好甜
好有活力
蛄蛹者
莫名可爱
可爱滴捏
可爱捏
好欢乐好喜欢
好甜
跳舞都内卷
你这背景假的吧？
好欢乐啊
好甜
好好奇咋找到这么一帮人的？缘分吗？
好甜
好清新！！！！！！
等你下课到手写的从前
不油且可爱
可爱捏
我一个男的居然看完了
可爱
好可爱
阔爱！！！！
他们笑的好可爱啊
这个力度好舒服
好可爱啊
真的好欢乐
太甜啦
第一次看感觉一点都不腻
好夏天！
心情愉悦
黄磊老师好可爱
你背景是假的吧
出现了！黄四郎的家！
优雅，是在太优雅
可爱捏
为啥不油，我不理解（doge）
瞧瞧这协调力整齐度
 他们好可爱啊哈哈哈
为啥我看他们跳的越开心，越觉得这是一组0
好可爱
可爱
越来越有意思了
我突然又喜欢这首歌了
I LOVE IT!!
我竟然看完了!以前听到这首歌就跳过的
好上瘾啊
教练我想学舞蹈！！
结束了我的夏天
这个好适合班会表演哈哈哈哈
文艺复兴
好可爱呀！
太可爱了
好看好看
333万粉
真的很可爱救命你们
甜死了！！！！
真的好可爱
甜度超标
甜！太甜了！！
为什么没开声音的我脑子里蹦出了新宝岛
永远快乐。
夏天的感觉
茄子在跳舞
好阳光啊哈哈哈
比糖果还超甜
完全没违和感
想养一只
好可爱啊
这背景假吗？你再说
最右跳好好！！！
太甜啦
跳的不比某些人好看多了
好活泼呀！
好甜啊！！！
你这个背景假的吧？
不管什么音乐看着就像，新宝岛
看着心情好好呀，哈哈哈哈哈。
好甜
好可爱啊哈哈哈
太优雅了
心动像风，来的不知不觉
好可爱！
比某国的爱豆强多了
优雅！
好夏天
取景好好看
啊好甜捏
好甜
好欢乐啊
好甜！
好可爱啊
每天一遍防止抑郁
好棒！
黄磊老师超帅
是心动的感觉
《籽岷》
wo～wo～
晚风吹过耳畔你显得很浪漫
好可爱啊我的妈，心化了
我在小城夏天遇见了另一半
再来一遍
我要这币有何用！(传下去)
顶流顶流啊
新宝岛男孩
好甜啊～
太甜了
黄磊老师
终于学会了，简单快乐
泰国？
跳出了整个夏天
真的好甜啊(//∇//)
甜是因为他们是真的快乐
好可爱！
我要这币有何用！(传下去)
好甜啊
太甜了
原本准备投币的现在不想投
点赞关注永不迷路
不得了不得了
其实跳的很好
新宝岛
这么久了都没看到过摄影师的脸
啊啊啊我要学起来
没影子的是假的
牛逼
可爱捏
上头
太甜了
真的有一种可可爱爱的感觉
好可爱！！！！
有一个好像手工耿哎
好可爱！
妈呀
呜呜呜呜很难不三连啊喂！
甜死我算了
啊～好可爱啊
不甜吗，哪里不甜！！—.-
卡哇伊
加油哦！
好可爱啊！！
家人们我要扒舞了
太阳光了！好可爱！
罪恶都市高清重制版
好可爱啊
籽岷（幻视）
你这背景假的吧（doge）
好可爱哦！！！
bgm是什么？
一脚踢出来盛夏刀哥顶西瓜懂不
蛮喜欢这个舞蹈的，跳的很不错，很整齐
好甜
好可爱
好甜啊！！
赛高！
好有活力
关晓彤
哇啊啊啊啊啊啊啊，就是想要这种感觉，好可爱
你这背景假的吧
看了会开心诶
前面那个我也是！！我之前听这歌我也是直接跳过
你这背景假的吧
好可爱啊，太喜欢了
感觉可以学校表演用
可爱
他们是不是瘦了～
真的很可爱www
那谁来则
太甜了
冷知识:这个教堂后面就是跳新宝岛的地方
好卡瓦呜呜呜呜呜呜呜
好喜欢啊啊啊
卡哇伊啊
好可爱的说
好甜哦
好棒好棒
好快乐啊
好可爱，好想养一只(doge)
嘴角一直上扬
因为够黑所以不油
太喜欢了！！！
好甜
好灵活
好可爱啊哈哈哈哈哈
跳得好好
他们是菲律宾人民吗
可爱
好甜呀呜呜呜呜呜
"        ,       c    "
我要这币有何用！
好喜欢！！！！！！！！！
太甜了！
好甜我好爱！！！
太可爱辣！！！
青宝岛去哪了
呀吼
好，好甜
不得不说，真的好甜呐
甜到了我的心巴上
在菲律宾吗
好甜！！！
好甜
好可爱啊哈哈哈哈哈
你pick哪个
我都要了
居然不油 好阳光好可爱
活力满满
真的好夏天！
好甜
好夏天！！
好甜
露出姨母笑
哈哈哈哈哈好可爱
黄磊老师？
好甜啊~
好甜！！
清清爽爽，可可爱爱的感觉
跳的好好
好甜啊！
太可爱啦叭！！！！！！
好明媚的地方
PDD仿佛瘦了
关晓彤你怎么长胡子了
好可爱！
好甜！
好齁啊
太可爱啦～
可爱捏
优雅
可爱捏
他们还是下手了
哇哇哇
手好软啊
我能看一百遍
但是他们真的很有趣的这个
太可爱了~
好可爱！！
曾经参与的一个小目标
我要这币有何用！(传下去)
优雅实在是太优雅了
啊啊啊啊好可爱！！！
好阳光啊
可爱捏
好可爱
太有感染力啦！！
活灵活现
好甜
甜心
哇哦  超棒的喔！！！
太可爱啦
好喜欢
优雅，着实优雅！
我要这币有何用！(传下去)
好可爱啊啊啊啊哈哈哈哈哈哈哈哈哈哈
太可爱啦
甜到了
太可爱了
好喜欢这些花衬衫啊
好舒服
很好，但超越新宝岛还有一段路要走
好甜
救！真的好可爱
关晓彤跳的不错
要是糖果超甜也这样甜，那我投爆好嘛
肘！跟我进收藏夹！
好甜
好阳光啊
好甜好甜
背后这不是新宝岛经典地图吗
跳的好好
救命，好甜啊啊啊，好可爱
太夏天了
第一第一！！！
好可爱啊啊啊啊啊啊啊
竟然意外的舒适~看着看着，我皮都舒展开了。
可爱可爱
救命～～～～～好可爱～～～好甜
你这背景假的吧
晓彤？？是你吗晓彤？？
走出舒适区
居然不出汗 我现在不动都出汗
好家伙排行榜第一
风景太好看了
wowowowowow-
跳得很好呀
可爱捏！
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
风景真的好美！！！
牛批
好帅呀
可爱捏
好喜欢
黄老师阔爱捏
这不比MV好看
甜到心里了啊啊啊
种族天赋
真是带着笑脸在看，好开心啊
好甜啊啊啊啊啊啊
看这个挺开心的
C位出道！
我c，这个地方不就很适合夏天与青梅竹马吗？
可以可以可以
好甜！
真的舒服
没想到黄磊跳舞这么会
左下手工耿
表情管理优秀
可爱可以
她笑了！她笑了！
这才是猛男该跳的舞
粉发也太好看了
你们带来的夏日的清爽，阳光，现活，浪漫
太可爱！！！！！
HHHHHHHHH好甜啊
突然心情就好好，想跟着跳
关晓彤
哈哈哈哈哈哈
cute
微醺的傍晚 时间过很慢
我的小城夏天遇见了另一半
这座城市有我的思念和喜欢
闷热的季节 因你而梦幻
你再说！假吗！？
好想养啊～
太可爱了吧，我的天呐！
可爱挖！！！
gan 我要学会
好可爱鸭！！
怎么说呢，他一下就甜到了我的心吧
好甜
黄磊跳的挺好
快乐无极限
好可爱！！
欢迎回来
太开心了！
这究竟有啥看头？
啊啊啊啊啊啊啊！！！！！！
背景是假的
可爱
我看的也变快乐了！
好快乐！！！！！
太甜了！！！
卧槽，这个真的绝
好甜！！！！
甚甜!！
我要这币有何用？
太可爱了
好阳光
冒泡汽水和你都是夏天感觉，着迷你眉间柔情似海的双眼。
心动像风来的不知不觉，此刻 世界聚焦你的出现。
wo~~~  say   wo~~~。
微醺的傍晚 时间过很慢，我在小城夏天遇见了另一半。
这座城市有我的思念和喜欢，闷热的季节 因你而梦幻。
我我我我我的嘴角不受控制啊 我跟着一起笑啊哇哇
还哈哈哈哈哈哈哈哈哈哈哈哈哈哈发出今天第一声爆笑哈哈哈哈哈哈哈哈哈挺好的
焯
可爱捏
在次复兴
舞王驾到
哇哦
好可爱
太甜啦！！！！！
这完全不违和 很有观赏价值
瘦了
好治愈
我需要的就是这种笑容
好甜啊，爱了爱了
太棒了！！
 好治愈
黄磊
跳的好耶
心情好好！
我淦，齁住了
好甜
太快乐了！
nono还会这个？
甜死我啦
救命，没看清每个人腿上面的纹身，以为是淤青
好阳光
好甜
优雅，太优雅了
哇
这也太甜了吧！
救命！真的好甜啊啊啊啊啊啊
可爱捏！
沉默，不知不觉要看完了天
太甜啦
很可爱
你背景是假的吧
啊啊啊真的好可爱哈哈哈哈哈哈哈
6666
心动像风来的不知不觉
好甜
好可爱！
"天哪太可爱了,很少主动关注的我!"
陈志朋可以走这个团体
好甜
关晓彤
666
好棒好可爱！！
好甜
从未忘记那年夏天的新宝岛
内娱齐舞
啊啊啊啊啊啊好喜欢
甜甜！！！！！！！！！！！
好甜
含糖量超标
好有夏天的感觉！
好可爱！！
好甜
最后一个疑问，他们身上的纹身是贴纸吗
虽然但是………正经跳舞的不多了
看来亿万遍
哇哇哇哇，好可爱啊
可爱捏
茄子是你么茄子
好会跳！太可爱啦
哈哈哈好可爱
笑的甜
关   晓   彤
好甜啊啊啊啊啊！！！！
关晓彤？黄磊？
我要这币有何用
黄磊老师
这不比糖果超甜还甜？
十级运镜
好甜啊！！
卡哇伊
教练我要学这个！！！
好可爱！！
太甜了啊！
好清新呀！
怎么办我想看他们跳极乐净土
有种真诚的美好
顶级运镜
好甜呀
关晓彤？
有点意思
好甜好甜～！
好甜！
炸天帮花无缺到此一游
最左边那个神似手工耿哈哈哈哈哈哈哈哈哈
我一个男的看的都不好意思了。
好清爽的感觉
好可爱啊
新宝岛哇
好可爱好可爱好可爱好可爱好可爱好可爱好可爱好可爱好可爱好可爱好可爱好可爱好可爱好可爱好可爱好可爱好可爱好可爱好可爱好可爱好可爱好可爱好可爱好可爱好可爱好可爱好可爱好可爱好可爱好可爱好可爱好可爱好可爱好
我要学！
卡哇伊
广场舞猛男团
好可爱
太甜了!爱你们!!!!
黄磊，你最近玩的有点花啊
o(≧v≦)o~~好棒
表情满分
活力满满
good
好灵活
花腿
曲对币有
好友活力真的很好看
卡瓦卡瓦
假吗？你再说？
我天
越看越帅
文艺复兴
糖果超甜
黄磊老师你肿了么
好可爱啊
好看好看
可爱捏
好甜阿！
真好，阳光蓝天白云，好有生命力哦
爱你们爱你们！
啊啊啊啊啊~
太可爱了，爱了爰了必须三连
真是好地方
男团
青春的气息
快要受不鸟了 哈哈哈哈哈  真阔爱
好可爱
好可爱啊
好可爱呀
握草！！
可爱
猛男必看
666
啊啊啊啊啊啊甜死了他们好可爱
夏天好美好啊
啊太甜了
做自己，千万不能把自己丢了
太齐了！！！
他纹着最花的腿 带着最甜的笑
今日治愈
好甜好甜好甜
有表情了
这背景有点假
优雅永不过时
好可爱呜呜呜
好夏天
为人带来笑容的舞蹈哇
好开心
这种感觉好舒服
好齐啊
卡哇伊内～
我就喜欢
好可爱
乐华七子要是有这实力也不至于被喷这么狠
上海
很甜
张卫国警告！
好治愈
热带看着很舒服啊
我突然在考虑我能不能学会这个舞（硬骨头）
元气满满
卡点居然卡上了
全站排名第一
前排左一这不手工耿吗
黄磊
好甜啊，
真棒
鬼畜区成功更新
好开心啊！！！！
瘦了
李雯静
好玩儿
真的好可爱！
好厉害啊！
甜！
好有夏天的感觉
猛男天团？？
太甜了
你好晓彤
好好看啊，好青春的感觉
好可爱！！！
失踪人口回归
我还在奇怪我以前怎么没点关注
歌曲抄的霉霉的都被扒出来了，，
关于我每次看他们都心情贼好这件事
好可爱a
优雅
好喜欢！！！！
爱了呀
音乐版权使用费交了吗
完美了
好甜好甜！
可爱捏
王心凌男孩
《O.O》（doge
妈呀好可爱
单纯喜欢舞蹈，又怎么会在意别人的眼光的呢，真可爱
甜到心巴上了
太甜了！！
你们也太快乐了！
好喜欢他们的花衬衫
爱了
我直接疯狂
晓得不错
为什么我看哭了……
bgm是什么啊
太可爱啦！！！
好有夏天的味道啊好有活力啊哈哈哈
牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛牛
可爱！
你这背景假的吧
竟然怪好看
感觉怪怪的
哇，甜腻腻的
好看！！！
我看到他们跳舞脑子里就会想起新宝岛
好可爱
好甜啊哈哈哈哈哈哈哈哈哈
草
想看每个人的个人直拍！！
上头
太可爱太甜了吧
哈，，
糖果超甜
可恶好甜
真的一点也不油！好可爱！
不懂的就问这难道是原版MV (doge
关晓彤
美女贴
原来男孩纸也可以这么甜
太甜了吧啊！
谢谢心动了
不知不觉，我竟然跟着他们一起笑了！！！
我居然和他们笑的一样开心诶。
我一个男的看这个竟然不感到反感
这个夏天真的好甜啊啊啊
关晓彤（bushi）
我想学啊哈哈哈
救命太可爱了
着迷你眉间柔情似海的双眼
此刻世界去找你的出现
我在小城夏天陪你遇见浪漫
我在小城夏天遇见了另一半
这座城市有我的思念和喜欢
一天不看浑身难受，看了难受一天
好阳光，好甜
张卫国的夏天不也演了这个片段吗哈哈哈
可可爱爱的哈哈哈
好甜啊！
好甜
好有活力的感觉！！
好甜！
哟西~
太可爱了
这背景美的就像假的一样
没人发现他们这个舞是越跳越齐吗哈哈哈哈
太有活力了
哈哈哈哈哈
这个舞蹈想学！
爱了
莫名觉得还挺好看的
跳的真的好好看
黄磊老师nb
鞋好白啊～
太可爱了！！
哈哈哈哈哈哈好快乐
毫无违和感，感觉这首歌就是给他们这么跳的
那个手怎么能这么柔
甜！太甜了！
永远忘不了他跳的新宝岛
好自信！好喜欢！！！
好可爱
好喜欢！
好可爱
可恶，怎么这么甜
好甜好甜！！！
文艺复兴
文艺复兴
文艺复兴
文艺复兴
这种多来点
呜呜呜教练我想学
可爱！！
又甜又阳光
超甜！
好可爱
黄老师，我知道是你~
可爱
哈哈哈好可爱怎么回事
太可爱了！
这不比偶像getget跳的整齐？
这不比偶像getget跳的整齐？
这不比偶像getget跳的整齐？
好甜!
新宝岛（幻视）
@
卡哇伊
他们笑的我也好开心！！！
好可爱啊啊啊啊啊
甜到嘴角不自觉上扬了 好可爱！！！！
他还比心，他还转圈，爱了爱了
太夏天了叭
活力元气，甜！
好甜呀！
300个人在学习
快乐
很可爱诶
好甜啊啊啊啊啊啊！！！
关键是他们笑的真的好甜哈哈哈哈哈
好开心！！
卡瓦卡瓦！！！
好夏天啊
可爱捏
笑容由我来守护！
可爱捏
好甜啊，我好爱
太可爱了
啊啊啊kiyo！
甜！
甜心猛男，太上头了！
好快乐的样子
真是让人脸红捏
表情控制好好，真的甜
啊啊啊好可爱
单看弹幕以为什么女团在跳
新宝岛
好甜！！！
太夏天了
zdj
好齐啊
黄磊在跳舞
努涅斯
当你材料用油过多，你的成品会发生质变，然后就一点也不油了
好甜甜
太可爱啦www
真是自信又可爱！！！
黑人牙膏之笑
好可爱～
好可爱！！！！
很难想象路人看见他们时的心情
 你看我这背景假吗？
文艺复兴
火了下一个肚皮舞(确信)
好可爱啊啊啊啊啊啊
太牛了
喜欢这个地方
可爱捏
他们都好可爱呀
黄磊哥又来跳舞啊？哈哈哈
好甜好甜
真不错啊
治愈
这才是猛男应该看的东西
真的好甜啊啊啊啊
甜是真的甜！！！！
超可爱可爱死我了
真的好夏天好快乐
好清新，好活泼，我感觉我都要跳起来了
哇呜
太可爱了呜呜呜
动作和歌词居然很搭配！用心了
很清爽dd感觉～
风景很好啊
好开心啊谢谢
好甜啊
好甜
哈哈哈哈哈哈好h h
可爱啊啊啊啊啊
这背景假的吧
真的好可爱～
笑的好开心！
好可爱！！！！！！！！！！！！！
好可爱
标准动作
好甜好甜！
黄磊老师和pdd都太可了
哈哈哈哈哈哈好可爱
好可爱
好可爱！！！！
众所周知，猛男舞团一直都很甜
超级可爱的好吧！！！
众神归位
6
好嗨皮啊
好甜啊！！
真的好可爱呀（*/∇＼*）
好可爱
救命！！好甜啊
好漂亮的背景
可爱？
好甜好甜
好甜
黄磊老师晒黑了
我真的好喜欢！
真的好甜啊
黄磊老师别这样
好可爱
太甜了吧
好甜！www
送他们chu dso ba
没用的新宝岛
感觉瘦了好多！跳操跳的么
这可能就是最纯粹的对于舞蹈的热爱吧
感觉好快乐啊
卡哇伊
太6了
好甜啊
真的一点都不违和
wo ~~say 
居然挺好看
已经体验到夏天的快乐了！
这也太甜了吧！！！！！
弹幕给我粉起来！！！！！
毫无违和
j
全程笑着看完
好可爱好可爱好可爱
太可爱啦～
跳进在了我的上巴
这个笑容使我们相遇
太有感染力了
百万运镜！
好甜啊
顶上去——新的鬼畜希望
这不比ESO好看
好快乐啊啊啊啊啊！！！！
好可爱
微笑的重要性
跳的很好！
这不比关晓彤漂亮
好甜啊啊啊啊
好喜欢好喜欢好可爱
pdd稳定后排输出
爱了
原版mv
！
真的好好看啊
甜到心巴上了
好甜啊！
卡哇伊
满满的夏天风味
看到直接三连
好可爱的猛男
呜呜呜呜呜呜呜呜呜
可爱可爱
哈哈哈哈哈好可爱
真的好棒啊
风景好看
好可爱哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
太爱了，看不腻
我这抑制不住上扬的嘴角
啊
好轻快好快乐的舞蹈
重复了n遍的在这里！！
哈哈哈哈哈哈
力顶
宝岛甜
他们舞蹈动作审美好高！
？？？我老婆霉霉怎么了？？？
每日一刷
 可爱的黄磊(๑•.•๑)
有被可爱的
你这背景真……
救命吧！！！真的很甜！！
卡哇伊
好甜呐
好甜好可爱啊
太可爱辣！
太可爱了
好甜
我趣这真的可爱
有梦一定发光
好甜
才华•满屏的才华
太帅了吧
张卫国！！
笑容可以传染啊
看了心情好好，真的好棒！
一天不看就不舒服
越来越棒了，踩点和镜头、剪辑都很不错
爱了爱了，兄弟们
爱了爱了
太甜了这也
太甜了太甜了！！！！
猛男能看
《初代甜男》
好可爱
黄磊老师你肿莫了
再看亿遍！
好上头好好看啊啊啊啊啊啊
好甜啊
可爱
表情控制的好好啊
太可爱了！
我还是喜欢那面无表情的桀骜不驯
动作和歌词都是搭配的，好用心啊！
救命 想学
好可爱啊啊啊啊啊啊啊啊啊
他们的笑容由我来守护！！！
黄磊好可爱！！！！！！
可爱捏
好帅啊
这个运镜真不错
好阳光啊哈哈哈
救命真的好可爱！！！！！！！！
黄磊
齁甜
可爱捏
怎么甜了？这怎么可爱了？
甜死了
好可爱
好可爱~
噢噢噢哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦哦
爱了
好甜！
太甜了
是真的快乐啊
真是越来越甜了
芜湖
可爱捏
优雅，太优雅了
忘不掉新宝岛
后面是当时新宝岛的时候
太可爱了
可爱捏
太可爱啦
关哒彤
甜过初恋
爱了爱了
