来咯！！！
安如坚冰
健康阳光，积极向上
茄子！！！
真就冰安珀？大招兔兔伯爵雨？
草
可爱的少女心可是无所不能的哦~
新立绘好好看
太可爱了吧
woc，这bgm
面部细节好多
安伯是你
三月七，最佳侣伴(旅伴)！
kksk
老婆老婆老婆老婆老婆老婆老婆老婆
《鬼 面》
kksk
kksk
爷的第一次就给了
kksk
这是渡鸦版迪奥娜、甘雨
kksk
是敌人（遥指）
健康阳光，积极向上
垂死病中惊坐起
？？
茄子：WDNMD
不，我没在发呆，我只是觉得列车长好可爱~\(≧▽≦)/~
什么？！！！！！！
垂死病中惊坐起
意料之外的惊喜
注意看后面整个广场
赶紧走.JPG
卧槽
老婆
我的眼睛！！！
好耶好耶
？？？？
列车长不是爷
stella！（幻视）
玩家不是开拓者嘛
诶嘿
他的bgm一直可以的！
粉头发，用弓，蓝眼睛，会把人关在晶体里……
？？？？？？？
kksk
老婆老婆老婆！！！！
看我发现了什么
猫猫是你！
诶嘿囊打油
三月七
那你公测啊
注：列车长是那个矮个子的
垂死病中惊坐起！
后方迪卢克挥舞着狼末经过
这一击，贯穿星辰
垂死病中惊坐起！
bgm！！！
？？？
bgm杀疯了
垂死病中惊坐起
三月七
三月七！！！
垂死病中惊坐起
你们……是来陪我玩的吗？
那你倒是让我上车啊
纠缠之缘成精了
诶嘿是什么意思
是刀子的味道
诶嘿
垂死病中惊坐起
健康阳光，积极向上
我的心也归你了
？
这一击，贯穿星辰！
好多原石
好那！
动作指导:断罪皇女！！！
反省吧，酒鬼（考哥.jpg）
冻住，不许走！
拍照你就是王小明吗
那你倒是开服啊！
啊啊啊，他心里有我
为了岩王帝君
纠缠之缘
你倒是公测呀！
卧槽
健康的笑容
你们，是来陪我玩的吗
我超！冰！
垂死病中惊坐起
我只是一个路过的纠缠之缘罢了，给我记住了
冰 粉毛 弓 ！是你DIO娜！！！
茄子！
健康阳光，积极向上的
我带你们打
淦，原神竟成技术实验区
垂死病中惊坐起
女儿！！！
？？？！！！
垂死病中惊坐起
好可爱
好耶
卧槽
Stella！
师傅你是做什么工作的
卧槽
银河奥特曼
好耶
腿环是吧
！！？
垂死病中惊坐起！
？？？？
垂死病中惊坐起！
？
迪奥娜特调！
惊了
冰系，粉毛，诺亚，没错这就是迪奥娜。
列车长是吉祥物
别崩坏了
给我冲上热门
终于等到你
一度awa
纠缠酱
握草！
刀来
垂死病中惊坐起
！！！！！！
一度忘记这是回合制游戏
这一箭射穿星辰
千劫的你是魔鬼吗
健康阳光积极向上啊
这一箭射穿星辰
这个还没三月七腿长的小兔子是列车长哟
不行，归我
一般路过的包菜
茄子
这是啥情况
kksk
见证历史
刀子
？
迪奥娜是你
新老婆
垂死病中惊坐起
吼，这就是星穹铁道的世界吗，哦莫西罗伊
三月七好可爱好漂好靓啊！
是你，纠缠之缘
剧情可甜了
垂死病中惊坐起
可爱
这样就不会忘啦（开局就明示有刀是吧米忽悠）
大刀子
太TM可爱了，给我抱抱
666
一般路过列车长
三月七的裙子上有原石
我焯
谢谢茄子
原石！
划重点：忘了
音乐真不错
谁组的圣骑？踢了！
多弹头导弹
纠缠之缘！
抱抱
我现在就要玩崩坏:星穹铁道
老婆老婆
熟悉的high爆电子乐！
帝骑哥表示很赞
？
是冰属性的神之眼
垂死病中惊坐起
我闻到了刀子的味道……
好可爱啊啊啊啊啊
垂死病中惊坐起
BGM杀人事件
是刀！
啊啊啊啊啊啊老婆！！！
好耶
兄弟们快跑是刀！！
抱抱！！！
哎嘿
可爱！
惊了
好耶！！
惊了
垂死病中惊坐起
piupiupiu
奶奶滴，为什么不公测
纠缠之缘成精啦
不知不觉嘴角咧上天了
??????????????
平衡杠穿模辣
各位未来的列车长好
垂死病中惊坐起
垂死病中惊坐起。
是来陪我玩的吗？
是刀！
三月七不歪玩到关服！
dio那
好耶！
好耶
健康阳光，积极向上
好耶
垂死病中惊坐起
你们，是来找我玩的吗
垂死病中惊坐起
出头鸟
垂死病中惊坐起
好耶
垂死病中惊坐起
这bgm
拍立得
深渊师徒
一箭止水！（bushi）
卧槽
你倒是开服啊
让我试试刀吧
垂死病中惊坐起
老婆好耶
我的评价是不如古岩龙蜥
好耶！
《俺是从石头里蹦出来的》
垂死病中惊坐起
米哈游新风格的BGM
垂死病中惊坐起
那边是编剧的心理创伤
攻守兼备！
我的三月七  又一个老婆！！！
爷是个哑巴
垂死病中惊坐起
啥时候公测啊  
诶嘿是什么意思啊
女士墓，温迪比耶
茄子！
看我发现了什么
看看我刷到了什么
垂死病中惊坐起
老婆！！！！！！！！！
这光可不兴反啊
老婆！
原石是吧？
追死病中惊坐起
没人吗？？？
刀
注意关键词：这样就不会忘了
是迪奥娜同款懒腰！
纠  缠  之  缘
诶嘿是什么意思呀-
闪到我眼了混蛋
卡罗尔？
冷知识：屏幕前的你不用比耶
诶嘿？
？？？？？？？
出必还愿
垂死病中惊坐起！！！
感受星辰的温度吧
没错是原石，160个换纠缠之缘
好耶
列车长不是那个兔子吗？
一只野生迪卢克从后方跑过
WDNMD
发射秃秃伯爵
列车长是帕姆
下巴竟然会动
怎么样怎么样，帕朵
？？？
是你吗，南小鸟探头
刀子
火把丘丘人路过
卧槽！诈尸啦？！
？
D.va
她有没有可能是个常驻角色
《我来为你，献上解脱！》
咱叫拓荒者
←帝君那个太出戏了哈哈哈
HOYOMIX 升级辣！
迪奥娜特调
艺术就是、
《积极阳光，健康向上》​
垂死病中惊坐起！
健康阳光，积极向上
垂死病中惊坐起
快检票，爷要上车！
纠缠之缘
如果要玩 就多叫些小伙伴吧！
合影留念！
  只此一刀。
这不是回合制游戏吗...我都差点忘了
这复合弓还做的不错
这就是大的吗
垂死病中惊坐起
小仓唯？！
又一个粉毛拿弓的角色？肯定不会是刀！
好耶！
卧槽，安柏
垂死病中惊坐起！！！
欢迎来到 支配剧场（bushi
久歧刃
垂死病中惊坐起
垂死病中惊坐起
看到pv忘记这是回合游戏了
是心海！（混乱）
三月七！带我走吧三月七！！！！
有人在傻笑
列车长突然出现
如花般美丽的少女是吧
老婆！！
这一击 贯穿星辰 !
纠缠之缘成精
砂糖（bushi）
垂死病中惊坐起
睡死病中惊坐起
小心着凉!
星穹铁道gkdgkd!
垂死病中惊坐起
火棍迪卢克
垂死病中惊坐起
爱莉希雅的转生之旅
垂死病中惊坐起
你怎么也开始诶嘿了（）
琪安娜我知道是你
3bm42 “芒果”APFSDS
迪奥娜特调！
好耶
老婆！
纠缠之缘，啊啊啊
一箭止水！
原来你也是从石头里蹦出来的？
你TM刀我是吧
这太imba了
老婆！
？
有点海王星里涅普顿的感觉，爱了爱了！
相遇之缘精
渡鸦。。。
这兔子是我吗？
垂死病中惊坐起
可爱
？
可爱
你这相机建模背面也没东西啊
是你，粉球精
迪奥娜，是你！
我的出场费可是很贵的！
粉球精
南小鸟即视感
阿尔泰尔
卧槽
老婆！
？？？？诈尸
所以我这次的兼职是谁？
？
弓，是不是和我很相称呢
垂死病中惊坐起
垂死病中惊坐起
总感觉这句话就有刀
暗中观察的列车长
爱了
你们，，，是来陪我玩的吗？
b站整个站，就归我啦~
感觉性格其实有点卡罗尔
爷爷，您预约的游戏终于出新pv了！！！！
这一击，贯穿星辰！
这束鲜花可要心怀感激的收下哦~
好耶！！！！！！
刀子！
这一击，贯穿星辰！
她心里有我
南小鸟
？？？？？？
动捕:伟
建模比原神好
改动画了？吗
bgm好棒
只是一个路过的假面骑士，给我记好了
垂死病中惊坐起
那你倒是公测啊啊啊
表情好丰富！好可爱！
爷乐意! 
三月七嘿嘿
这回是真的冰安柏了
老婆!老婆!买外敷!
???
你倒是公测啊
卧槽！
垂死病中惊坐起
风雪的缩影！
你们应该都在盯着三月七的眼睛吧？反正我是
垂死梦中惊坐起
垂死梦中惊坐起
好可爱噢
我曹
恶灵剑雨
拍，都可以拍
？；
牛的
动作指导：宵宫
是纠缠之缘！！！
垂死病中惊坐起
粉毛！
烟花来咯
垂死病中惊坐起
管他呢
垂死病中惊坐起
你的十连
祭典重现
让我试试刀吧
爱莉希雅转生
米忽悠的冰冻？懂了，后续版本给怪物加冰冻抵抗
垂死病中惊坐起！！！！！！
原石!
这个镜头！...不愧是米哈游
一发出金
芭芭拉
语言指导：温迪
来辣～
草，这弓看起来有点像三脚架（
垂死病中惊坐起
快点上线快点上线
怎么感觉声音好像迪奥娜
我已经等不下去了
心海？
不愧是米哈游，新游戏都要给我一刀
不我是来当你的狗的
我舰长都降级到列车长了？
继承了崩三的优良传统（刀子确信）
可爱
垂死病中惊坐起
WDNMD
你们是来哄我开心的嘛
纠缠！！！！
你们是……来陪我玩的吗？
好耶
你这只猫猫，怎么变成人了
两个纠缠之缘！
好耶
冰弓
你是，来找我玩的吗？？
垂死病中惊坐起
弓箭，冰系。你是甘雨！！！
诶嘿～
纠缠之箭
冰兔兔伯爵
垂死病中惊坐起
哎嘿是什么意思啊
该不会是刀吧
垂死病中惊坐起
何时公测
是原石
粉发的
纠缠精!!是我的纠缠精。芜湖
垂死病中惊坐起
你倒是公测啊(恼)
神TM急冻树
垂死病中惊坐起
原石变成纠缠之缘的故事
垂死病中惊坐起
垂死病中惊坐起
她真的好可爱啊啊啊啊啊！！！！！
快给我资格
圣方丹！
你怎么还在发呆？赶紧充值啊！
你倒是公测呀
是来找我玩的吗？(
垂死病中惊坐起
流星一条
垂死病中惊坐起
垂死病中惊坐起
又刀我是吧
一个人的元素使
垂死病中惊坐起
垂死病中惊坐起 
傻笑的竟然是我!
如果拍完照爆炸就有点味（）
啊啊啊啊啊好可爱
小N
列车长哑巴捏
米氏经典腿环
刀
相遇之缘
琪亚娜（？）
欸嘿
垂死病中惊坐起
我来扫火车地板了
乆
这是谁家假面骑士
垂死病中惊坐起
兔兔伯爵出击
快上线吧
游戏里面好像不是列车长，是叫开拓者
垂死病中惊坐起
列车长好！！（指兔子
出现了！隐藏刀子！
刀子
垂死病中惊坐起
垂死病中惊坐起
表情更丰富了
mhy：“让我试试刀吧”
攻守兼备
bgm好猛啊
你这冻结怎么不用水元素啊（
复合弓！！！
这句川戏到宵宫
你这冻结怎么不用水元素啊（
纠缠之缘！！
祭典重现！
dva
琪安娜三号。。。。
垂死病中惊坐起
你们 是来陪我玩的嘛～
箭如雨下（doge）
是纠缠之缘和石化古树的共鸣(ﾟﾛﾟ)
都是 原石
什么时候出啊！
冰属性安柏
垂死病中惊坐起
可可爱爱
？？？？？？？
企业文化：腿环
那我走？
垂死病中惊坐起
我不喜欢拍照，莫挨老子
别拍别拍，我正在冲啊！！
纠缠之缘！没有你我怎么活啊！！！
好可爱
兔兔伯爵，出击
垂死病中惊坐起
着有可能是刀！！
你们，是来和我一起玩的吗（
醒醒吧酒鬼
又刀？
你是来找我玩的吗？
杂兵：你礼貌吗
擦，什么情况？！
是你，纠缠之缘
垂死病中惊坐起
卧槽！冰！
久等了
帕朵三月七（）
让我试试刀吧！
表情更丰富了
表情好丰富好可爱
可恶的DECADE！（错乱
刀子
纠缠之缘！！！
dva：这个我熟
嘿嘿嘿
dva准备就绪
三月七不歪，玩到开服
这个舌头是照派蒙学的吗
往世的飞花
？？？？？？
拍立得？
哇！~清晰度好高
正好不知道玩什么游戏呢，看见了PV期待中
竟然不是陶典了
？？？
腿环
新的老婆已出现
老婆嘿嘿
老婆
薇丝（）
诶嘿是什么意思啊？
咻咻～
这一击，将贯穿星辰！
开服了吗是？
这不dio娜
一箭止冰
哼，就包在我身上～
米哈游の传统技艺
我是三月七の狗
如花朵般可爱的美丽少女
动作捕捉：大伟哥
快跑！是刀
我看到原石了！是原石！
穿云箭
手头有崩崩崩和原神的我路过
我趣！
垂死病中惊坐起
????????
弓，粉毛，我的爱莉！
？
冰安柏·真
喜欢
挖槽
老婆！！！老婆！！！！老婆！！！！
你是来逗我玩的吗，啊哈哈哈哈哈哈（doge
纠缠之缘很担心你，她特地跑回来看你了，快说，谢谢纠缠之缘
？？？？？！！！
原来是你雪女
纯洁的少女心可是无所不能的
迪奥娜普攻加安柏大招
小埃洛伊罢了
出头鸟
这样内存就爆炸了
寒冰射手是吧
迪奥娜的考哥震怒
米哈游你不是人！
我焯
神  圣  弓  箭
卧槽！你
脑子里只会刀这一个字了吗？
老婆
那边是编剧的心理疾病诊断书
卧槽！！！！！！！！！
原石的配色
她好可爱啊
惊了
纠缠之缘成精了
动作指导：安伯
???是糖心高徒！
表情生动好多。。
不行先给我看看！！！
这是我能免费看的东西吗
胃口被调上来！迟迟不上线！这就是所谓的饥饿营销
卧槽，冰安伯
车长，你任务做完了吗
爱莉希雅，没有你我怎么活啊
？？？？？？？？？？？？？？？？？？？？？？
？？？？？？
我心动了呜呜呜呜！！
这不会是原神之后的故事吧
打完怪腿上好像多了伤口
我懂了，打永冻
啊啊啊啊啊纠缠之缘
不会忘！！！！！失忆刀！！！！！！！！！！
甘雨?
融合怪
？？？？发生什么事情了？？
PVZDO
欢迎观看纠缠之缘角色PV
让我上车啊
耶！
化身成纠缠之缘娘的迪奥娜（doge）
纠缠之缘成精了
？？
我先来，冰安柏
原神的优秀美工全跑崩4去了估计
是幻塔！！！
没意思啊。。。
赶快上去打融化呀
刀，好多的刀
《爱莉希雅》？！
美妙的一天，从邂逅开始
因为还没开服
垂死病中惊坐起
一箭止水！
傻笑的我
哇，是纠缠之缘
哦吼
你们谁要入教嘛
快快快快出啊！
听
将军哈哈哈
不好意思老婆，刚刚沉浸在你的美貌里了
bgm有当年彩虹岛的味道了
今年出？
甘雨？
老婆！！
布洛妮娅姐姐
没有看过内测我都以为这是动作类游戏了
？
冰系安柏？
好可爱
立绘指导：安柏
照相姬
这，这不对吧
你们是来陪我玩的吗？
啥时候开服啊
快门一按，铁路中断
?
地表溢出的崩坏能晶体？
PV出了，公测还会远吗？
我的七七
我是你老公呀！
三月七
可爱捏
不是现在就开始刀了？
垂死梦中惊坐起
真，冰安柏
啥时候公测
寒冰射手
老婆！
错觉吗？赶紧米忽悠对角色表情的控制技术变的比以前好了
我喜欢这个眼睛里有纠缠之缘的女孩儿
美 丽 冻 人
迪奥娜特调
地卢克：火之神神乐
？？
bgm又杀疯了
诶嘿
别刷刀了，真挺影响观感的
？     ？    ？？？   ？  ？      ？？   ？   ？？ ？           ？？   ？
《开发中画质》
好耶ヾ(✿ﾟ▽ﾟ)ノ
结婚照（）
好耶！
祭典重现
这是真理吗（doge）
贯穿星辰
常驻池角色
bgm又又又杀疯了！！！
垂死病中惊坐起
是刀
噠噠噠
是刀！
爱 莉 希 雅
《关于被封印的我在提瓦特当天理的记忆》
我以为是卢老爷
她射中了我的心呜呜呜
草 女仆爱莉希雅既视感
哦哦哦哦哦哦
我的纠缠之源成精了？？。
哇~嗜血！
？？？？？
派蒙
太可爱啦！
贯穿星辰！
后面一个什么过去了？
这束鲜花，要心怀感激的收下哦～♪
舰长改开列车了
以太之光
拉拉人狂喜
DNA错乱
抢镜鸟
DNA错乱
车长:我是跑龙套的？
表情有点像派蒙
传下去，三月七冰安柏
你们是没玩过崩坏吗？爱莉希雅知不知道？
懂了，砸开原石出三月七
注意：这样就不会忘了
只要漏一个小头都得死2333
25年能出来吗？
她太会了！
哇
箭如雨下！
贪杯的下场！
我是爷
路过的假面骑士是吧
诶嘿
你倒是公测啊！
爱莉希雅？
Bgm从没不杀疯过
茄子
米哈游你TM能睡得着觉
卧槽
安柏
怎么这么像换了一个属性的安柏呢？(狗头)
？
《射命文丸》
是什么类型的？回合制还是？
弓太大穿模了
红绿灯成精了......
ch你懂我们的痛苦吗
可爱
要么失忆忘了伙伴，要么就留下个相机人没了
祭典重现
可爱呢
啊啊啊啊啊啊好可爱列车长
在？啥时候内测？
你怎么睡的着的啊？jpg.
这也太强了
原神4
握草
我去
完了，被这个女人迷住了
BGM杀疯了
宵宫？
冰安博
结合崩坏三剧情我可以推断出这个冰块里的人是琪安娜米哈游求求你做个人吧
快公测吧
吴邪？（幻视）
和老婆合影了
快开服
纳尼
“第一次就归我了”（bushi）
好耶是行走的纠缠
你认识一个叫陈冠希的摄影师吗
短发好耶
爱莉希雅的亲女儿）
不会忘？？我闻到了刀子
你倒是让我上车啊
卧槽，女武神.誓约！德丽莎世界第一可爱！
崩坏兽
垂死病中惊坐起，老婆竟是三月七
因为你还没公测
为美工献上髌骨
动作指导：帕朵菲利丝
有刀，快接住!
坏了，爱上列车长了（）
我去，这么快百万
新老婆
为了阎王帝君
苏醒吧冰箱的主人
纠缠之缘
这弓箭是谁设计的 ？
新老婆出现了！（
纠缠之缘
好耶纠缠之缘
…
冰安柏
？？？
我发现了什么！
箭如雨下  金鱼来咯
三月七是什么节日？
祭典重现
烟花来喽
祭典重现，烟花来喽
纠缠之缘成精了
怎么跟爱莉希雅那么像
我有那么矮吗
快跑，千劫打人啦
三月七
妈妈，我恋爱啦！
膝盖特写是膝盖滋溜
qq弹
纠缠之源成精了
电车斩
是原石
是来找可莉玩的吗？（doge）
纠缠之缘
要好好的看着我哦
wc，怎么是弓呀，别又一个爱莉吧，我都哭了好久了
这转身我爱了爱了我爱了
加油啊星宝
纠缠之缘
别搞我啊，原神崩三再多玩一个真没时间了啊
好活泼啊好可爱
诶嘿，得囊打哟
垂死病中惊坐起
冰元素，武器是弓箭，声优是诺亚。。。疯狂的考哥
是心动的感觉！
幻视兔兔伯爵（）
小鸟探头！！！
女仆爱莉
好可爱
？？？？
纠缠之缘的颜色
是诺亚亚
我超 粉毛 弓箭 还是嬉皮笑脸 debuff叠满了
我是三月七的狗
？？？？？我趣
迪奥娜和绯玉丸
哇塞
可爱啊啊啊啊啊啊
太可爱了啊！！！
好想玩！！！！！！！！！！！！！！！！！！！！
kksk
可恶。。她太会了。。
可恶。。  她太会了。。
热知识：三月七跟dio娜一个声优
是抢镜脸
《圣方丹》
？？？？？？
是纠缠之缘！
纠缠之缘（doge）
居然活了
看，老婆跟我的第一次合照！
冰 安 柏
氪金之箭！
bgm有当年玩崩二的感觉了
是魔物的气味，战斗的芳香(错乱
琪亚娜？
诶嘿 得囊哒呦
是刀
反省吧酒鬼！（幻听）
别想投胎哦！
kksk
这是迪奥娜吗（考哥）
抢头鸟
纠缠之缘
箭如雨下
夜阑pv提前放出
刀子
寒冰射手
好的老婆
？
啊！不行！重拍！刚才我眯眼了！
彩色妖精小姐
omg太可爱了
为了岩王帝君
卧槽好美
我来为你 送上鞋拖！（呐喊！）
这一击贯穿星辰
忘！是刀！
百骑劫魏营，功震天下英
欸嘿，得囊达哟
好的老婆
我只是在看列车长
呜呜呜我是来当您的狗的
茄子！！！！
不好意思老婆，沉浸在你的美貌中了
肯定有刀
诶嘿，得囊达呦
mhy你误我太深，啊啊啊
三月七是御三家，不用抽（）
pv塞刀米忽悠你真的可以啊
纠缠之缘?
心动了这小表情
诶嘿是什么意思啊
别，我在上厕所！！！
纠缠成精啦[doge]
嗷嗷嗷嗷嗷嗷嗷嗷
你们是过来陪我玩的吗？
弓箭   粉毛   有活力
就我听成咔嚓了么
南小鸟！
？？？活了！！！
刑天铠甲？
宵 宫
温迪教的吧
喜欢！
是你吗王小明
纠缠之缘
企业文化，腿环
目标确认!
诶嘿！
诶嘿
kksk
蓝色水晶
好可爱啊啊啊啊啊
是来陪我玩的吗(doge)
纠缠之缘成精了
安伯和迪奥娜（doge）
动作指导：宋哈娜
12+笑了
老婆！！！！！！！
我曹心动了
可爱的少女心是无所不能的哦
？我靠刀
健康阳光，积极向上！
这个画质!
是刀！
开门开门开门！！！让爷上车！！！
这玩意是会炸的（雾）
单人打冻结（谁上的水doge）
原石！
我是三月七的狗！！！
辣椒！
虽然游戏还没上线，但是列车长的玩偶可不可以安排一下？（小一点的，抱枕那么大就行）咳咳
让我试试刀吧！
迪奥娜
可恶，把我拿捏得死死的
开美颜!
卢卢！！！！！！！！！！！（幻视）
胸口白衣周围蓝衣显大，真懂啊mhy
三月七！！！
卧槽
可爱！！！
那个，在这里暂停的都是好人吧，冰封，全裸……
这束鲜花，要心怀感激的收下哦
啊！爷的眼睛
三月七，我的三月七！
对不起我不敢了
老婆回头看我了她心里有我
？！？
我刷到了什么
这一击，贯穿星辰！
拉拉人狂喜
圣方丹～
快出快出，等不及啦
冈相机是吧
四国声线都不错
让我试试刀法！
一般路过的小N
你们   是来陪我玩的吗(雾)
光明降临
女仆爱莉（幻视）
才开始就给刀子是吧
好可爱
恭喜你获得角色【安柏】
《再见三月七》
箭如雨下
你们～是来找我玩的吗？
这么有活力，刀一定不小
穿模了哈哈哈
见证历史
三月七爱了爱了
一箭滋冰
内存警告！
我以为是三月出了七个角色
赌一个648会失忆
出头鸟！
冰安柏
真是dio娜啊
bgm真有意思，没听过的风格
爱莉
让我试试刀吧！！！
乆
纠缠之源成精啦
甘雨
不够讲究，相机没有内屏，比划太出戏了
Bgm太牛了
BGM！
列车长好！！
她搂着我，她心里有我
草木皆刀
爱莉爱莉
出现了，是水晶里面的女孩！爱莉希雅！
粉毛！澄闪！
？？？？？刀小鬼能不能别乱刷刀
这个地方的特效跟神里pv异曲同工
粉毛，可爱，元气，弓兵，是你爱莉希雅
拍摄超级利器，尼康800腚！！！
帅
舰长到旅行者再到列车长
金鱼来咯~不是霄宫啊？打扰了
忘记了？为毛会忘，又有刀啊
纠缠之缘拟人化？！
各位谨防米哈游新型诈骗
记得开美颜
弓箭，乐观，粉毛，你知道我要说什么的吧
你是dio娜对吧
可爱！！！
？
崩坏，星穹铁刀
弔娜
Ko No Dio 娜！（bushi
让我试试刀吧！只此一刀！给我倒下！
好耶
耶～
什么时候出
高情商：循环利用 低情商：懒
WDNMD
照片不是刀我不是很认可
三日月
空壳怪！！！
列车长是这只兔子
老婆
高了，应该9-的
啊啊啊啊啊啊 怎么这么可爱啊！！！
所以到底啥时候开服!!!!
垂死病中惊坐起
烟花来喽~
天冻万象
渡鸦：这个动作好熟悉
纠缠之缘！
你们。。。是来找我玩儿的吗？再多叫些小伙伴吧！
旅行者前来祝贺
老婆啊啊啊啊
马萨卡！！！！
拿捏
爱莉希雅（确信）
这是卡罗尔的声优吗？
反省吧！模特
席亚洲，是你吗
我特么刚好在发呆
是刀子
地脉镇石
后面迪卢克E过
空壳？
迪奥娜cv？爱了！
穿凌华衣服的寒冰射手
列车长真呆
舰长变列车长？？？？？？？？？？
纠缠之源的一生？
这配色纠缠之缘
啊啊啊啊啊老婆
我死了
垂死病中惊坐起
冰系安柏是吧
是刀！
这束鲜花，要心怀感激的收下哦
要素察觉
惊坐起！
怕不是dio娜的妹妹（doge）
哟，居然是星穹来了啊？是不是表示游戏该出来了啊？
mhy的尽头便是刀
安柏和宵宫的元气性格
太可爱了
三月七老婆我爱你！
是刀子！
纠缠之缘！
为什么还玩不了啊
bgm起飞
纠缠之缘被原石冻住了
卡罗尔和琪亚娜的混合感
我生日也是三月七
可爱的纠缠之缘
BGM它又双叒叕杀疯了！
渡鸦渡鸦渡鸦渡鸦渡鸦渡鸦渡鸦渡鸦
《-盲猜吉祥物
太可爱了，老婆
你们～～是来陪我玩的吗～～
嘿嘿，老婆
冰安柏罢了
bgm杀疯了
同时玩着崩崩+崩崩崩+原神的我路过
好丝滑
弓箭加粉毛，有刀
表情比3宝和ys进步了好多啊！！！
贪杯的下场
迪奥娜特调
纠缠之缘
鸟
快跑啊
雷莹术士？？？
好耶
@席亚洲
《刀》
我的生日是三月七下一天诶
我真的发呆了
Vice直呼内行
我现在就想玩星穹铁道！！！！
real me
掌握着星星奥秘的钥匙啊（错乱）
迪奥娜
这个诶嘿怎么一股温迪味
-648
一箭止冰
要公测了吗？
一键止水
xcv骂我
垂死病中惊坐起
？？？
诶嘿得囊大有
哇 老婆
这建模 太流畅了
《迪奥娜》
是策划的mm
好家伙，又刀我是吧↑
可爱呢
可爱
诶嘿得囊打哟
南小鸟
全体起立！
雾草，骗我合照
是dio娜
老婆！
玩弓的，粉毛，嗯~ o(*￣▽￣*)o
哇，眼睛，我的眼睛！！！！
可爱
哇哦⊙∀⊙！纠缠之缘成精了！
好可爱好可爱呀!!
能不能打反应，不能打的我不玩［doge］
茄子
记得开美颜
彩虹岛的感觉
不适合当老婆，适合做妹妹养
箭如雨下
好耶
赶紧给爷公测
这是纠缠之缘吗
ん？
好可爱啊
游戏什么时候公测啊
乆乆乆！！！
老！婆！
你……
一箭止水！
这一击，贯穿星辰！
kksk
啊啊啊我心化了！
迪奥娜
我永远喜欢三月七
纠缠之石！
诶嘿～
在此，宣判
是新游戏哦
垂死病中惊坐起，刘芒竟是我自己
三月七！！！
泰伯利亚矿晶（doge）
同感彩虹岛
卧槽（？！）
好耶
