1？
热知识：这书原本是bl同人，女主人设抄的攻
好家伙，隔着灭flag呢
我焯
？？？
等 差 数 列
真就没人？
啧，这届长相太不行了
人呢？
丁禹兮还是演古装吧
我来了
我的17岁同居生活
？？？？？？？？
盒子姐姐还好吗
《怎么又是你》
鹿人的数字越来越敷衍了（doge）
珂学家
？？？？？
《四海》
同人？？？
？
«普通»
许  幻  山！怎么是你？！
鹿人你的笑吓到我了
吓我一跳。。真是欲抑先扬
没男人你不能活了是吧？
日常白月光（doge)
一万人
不是应该抠出来一个大别野么，哈哈哈
秒从4000涨到1万
因为看过原著，所以不看电影
哈哈哈哈哈哈哈哈哈哈哈笑死了
今天元宵节了
经典嗑学家啊
好贵啊
《男    神     校    草》
楚天佑！！
？？？？哈哈哈哈哈哈哈哈
先是！！再是？？
情人节——清明节专用电影
我不是来看数学的
哈哈哈哈哈哈哈
我的妈，刚刚有四千，现在就一万了
应该是玛卡巴卡
承包空屏！
他磕CP一直可以的
狗血剧情hhh笑死啦！
哈哈哈哈哈哈哈哈哈
《反复鞭尸》
9000+，结果就这么一点赞
是你吗许放炮？！
怎么这么黑？？
？？？？？
bgm应景
哦，那没事了
好惨的男朋友
哈哈哈哈哈哈哈哈哈哈哈哈哈！
？？？？？
一股木头人的味道
言情小说都这么写
狗都比他们演的好
哦！这个台词！你是不是上过特优声的任敏？
确实是纵横《四海》
这分明是在读婚礼誓词吧。
走丢？？魔改
突然就理解了
这什么牛马剧情。。。
草，还是您会磕
看到这儿真蚌埠住了
编剧缺大德了
？？？
朵拉？
狗看了都走了
啊？
等差数列
勇闯无人区
公差为二的等差数列
哇塞我好前
【命中注定】
这tmd有点抄袭花束般的恋爱，已经被恶心到了。
大冤种
我的温衡啊！！！
「纯纯的爱情」
你比CP粉还会磕哈哈哈哈哈哈哈哈哈哈
悲伤逆流成河（
你好快！
因为纯纯的2呀（doge）
哈哈哈哈哈夺笋呐
四海：别骂了别骂了
那没事了
苏轼，你礼貌么？
企业级理解
开始胃疼了，
居然是丁禹兮
不知道为什么刚刚那一声让我想到某爽（dbq
拿捏西八（与时俱进）
四海：勿cue
受不了了 这就是魔改吧 还我的白月光 
他押韵一直可以的
又开始了
哇哦！！惊现天佑哥！！！童年男神！
鹿人磕疯了哈哈哈哈
这也能当校草
《他胡编乱造一直可以的》
？？？
为啥出走7年没联系，国外是没有电话吗？
哈哈哈哈
让子弹飞不是他吧…
？？？？？？
刚刚!!!!第一次刷到开场!!
但是他忘拿了
这个是真的烂
特优声的时候就感觉她台词真的很差
这句话直白的翻译就是，所谓原著其实是抄袭来的
四海:哪儿都有我
这个声音 好像杨幂啊
《死个人》
爸妈:dddd
好早哦～
导演你经历了什么！！！！？？？？？？？？
哈哈哈哈 这是个圈
这个编剧的三观真的正吗
可能是小脑没发育好吧...........
？？？
?????
笑尿了
草 蚌埠住了
她爸妈不管的嘛？！
这bgm。。哦哇哦
不然编不下去啊……
1.5万人
因为原著可能是抄袭的两个男生吧
心疼眼睛。
Oh no
这是对校草有什么误解吗
十年一品温如言，rnm的快退钱
前男友:我***
这个酷拽男孩看起来有嗲普通啊
这个笑容爱谁守护谁守护
来几条弹幕保护大家的眼睛吧？！
7
？？？？所以男主回来干嘛
就离谱
有总裁文那味了
等差数列（高三生）
这是何以笙箫默吧…
波吉宝贝
看着剧情一定是be，梦回悲伤逆流成河。
哈哈哈哈哈哈哈哈哈哈哈哈
哦吼吼吼吼吼吼吼吼吼吼吼吼吼吼吼
这个男主选的什么啊
原著党幸好没去
哈哈哈哈哈
男朋友纯纯大冤种
好家伙好家伙怎么想不开啊
每一天都在行尸走肉？那白魔给个天赐吧
是你！许幻山！
怎么有点像daegal公主
7分钟
他漏酒诶
上DIO（
这数字看着跟囚犯编号一样……
今天刚打算去看就被鹿人的视频劝退
的韩庚同人文
不！！！！
电影：我感谢你
打跨国电话不会嘛！！！
才两室一厅？不是海边别墅吗？
许幻山？？？
他倒数一直都很可以的
硬磕可还行
？！
哈哈
他数秒一直可以的
????
神仙BGM
我觉得冤种兄弟更好看呀 
原著里面他们两个顶多就是合租，基本没有什么见面和交集啊！
这剧情，只要只有拍摄影的人能想出来
他又不相信了
来了来了！经典的病美人桥段
？？？
他数名字字数一直很行的
我家小白狗叫小黑哈哈
好词！！！！
3.5年生死一茫茫（doge）
这是啥品种的狗呀
上一个这么说话的我记得是陈学冬（doge
好像杨幂声音
又是这种套路
哈哈哈哈哈
真新鲜
《硬凹》
哈哈哈哈哈哈哈笑死人了
男朋友：???
男朋友好惨
？？？就离谱
小白狗：我谢谢你们。
楚楚！！！
开始了开始了，这个男人又开始了
小说不也是抄袭。。。
任敏能不能爱惜羽毛一下
这个蹦上来的动作好像《你微笑时很美》的某个镜头
咋又是这剧情啊…
高产高产
19:57
这个剧情真是窜天猴
开始犯病
不，小说也很垃圾
竟然有点日剧的感觉(
退钱
2000年韩剧才这么演！这多古早的剧情！
哈哈哈哈又开始了
你咋又开始胡扯八道了？
燕砸！燕砸！！
哈哈哈哈哈
看名字就是烂片了
他数数一直都是可以的
《蠢蠢的爱情》
莫拉古？？什么魔改的剧情
不用同情，他还有林有有
我天，我的言希不是这样的！
一点也不拐弯抹角的诠释
说不定是一号机和二号一起去看的
如果声音不记得真的烂的我有ptsd了
才两室一厅？？我不同意（鹿人语气）
无良自媒体鹿（doge）
国主说得对！
这 怎么这么老的……
yue~
哈哈哈哈哈哈哈哈
虐狗是吧？不能忍！XDM，冲他！
丁哥，下次接个好本
我来证明你开了弹幕
哈哈哈哈哈
我就说怎么没人 原来是来的太早了
哈哈哈哈哈，鹿哥
哈哈哈哈哈哈哈
经典
哈哈哈哈哈哈哈哈哈救命
庚澈落泪
这片只坑情侣
笑死了
哦哪没事了
哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈
188？
1.9万的朋友好
卧槽我就说怎么这么像丁禹兮 原来就是啊……呜呜呜我还好喜欢月光变奏曲的
你怎么倒数的，我真的生气了！
尬住了
没有人能演出20岁的金希澈
清明时节可以相恋⇩
男朋友纯纯大冤种，好惨啊
？？？？
你的婚礼
《人鬼情未了》
《？？？》
靠
1.9万人了！！！
急性癌症
你終於生了！！！
如你所願
好家伙，十年一品温如言，rnm的快退钱
编剧，不愧是你
你真的好爱他们
大怨种，哈哈哈哈哈哈哈
刘鹏：都是一家银
emmm
我也是12.16唉前面的朋友
我好早
《好片》
？？？？
能不能不要老是拍这些。超土的。
《人鬼情未了》
前男友躺枪
啊啊啊啊我的楚天佑
《村草》
说寄宿就寄宿？
你的婚礼2
主要是感觉男女主颜值也不太行啊
楼上的我也是
言希不是失明吗？
哈哈哈哈哈
修勾可爱！！！
改成跳楼啦？
哇塞！！！
哈哈哈哈哈哈就离谱
小灰灰
？？？？？？？？
我真的生气了！害得我在书店笑出了声
前面的孩子，小说是抄的，好看也是别人的
他终于，还是，开刀了
因为剧情需要
？？？？？？？
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈小灰哈哈哈哈哈哈
真香
？
这怎么像杨幂声音
承太郎：18岁害怕校园暴力不够暴力
依稀记得看这本小说的时候我就一头雾水
狗：是嫌我脏了？
放炮的？？？？
救命啊
？？？笑死
她这样子好像爽子
离离原上谱
这个确实狗，狗骑
《时间线收束》
哈哈哈哈
？？？
我心疼门，真的
这形容词听觉
申遗
晚上八点（全世界都在今天！）
PTSD：我受到了浓浓误解
因为原著事两男（没看过的人都知道了）
长得有点像大嘴猴 救命
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈，从狗血，变成了喜剧，只需要经过鹿人的解说
BE啊啊啊
怎么办，听成鹿人在喊“爸”了
《左耳》？
狗都摇头
《美丽》
家人快跑，它小说就很难看！快逃！
靠
这这不是姜来吗？
啊？只有弱智才会想出这种剧情吧
，四海
？？？？？？
原著是抄袭的这事还有人不知道吗？
没面目焦婷
我还以为他会数5个76
？？？
《爱情魔发师》的BGM?
哈哈哈哈哈哈哈这是什么道理
狗都不看
《     普      通     》
这个手表手链好眼熟，拼多多13、8包邮
男二：我都累了
我裂开了
我认为是猫
现在摄影都有导演梦吗
离谱
1.9w+你们好
小四韩寒结婚   囍
我会想到。品如
总之一句：BE ! 快跑 ！
啊啊啊啊龙主
姜文直呼内行
原著同人文？
什么鬼
高中看这个小说哭的睡不着
谢谢鹿人一直帮我排雷，给你2个币回回血吧
我也笑场了，没事
1.9万+
九敏笑死了哈哈哈哈哈
哈哈哈哈哈笑死我了
哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈
啊啊啊狗狗好可爱
颜值担当
他解析一直都可以的
救命，任敏怎么变成这样了
什么？？76？？
这个原著抄袭庚澈同人文
押韵一直很可以的
《不 忘 初 心》
两张的话应该是也好
友情客串了属于是
哈哈哈哈哈哈哈哈
第一次来这么早
那么早
哈哈哈哈哈哈哈
？？？？？？？？？？
纯真不“二”（确信）
开始了开始了哈哈哈哈哈
这不是那个羊叫吗哈哈哈哈哈哈
《你听我给你编》
76真敢啊
任敏的声线太独特了就很容易出戏
离谱啊
那他为什么不告诉女主，长张嘴说话很难吗
难得这么早
前面那个没面目焦挺别走
不合理是因为抄的耽美文吧，两男的就合理了
牛马编剧
还我言希
这个真的是除了名字一样和原著没有一毛钱关系啊
有人还在
好耶！！
许幻山？！
有点情感绑架的感觉？（是错觉吗
许幻山？！
魔法月亮～
救命啊
哈哈哈哈哈哈哈太绝了哈哈哈哈哈哈
第一次这么早
TMD还我言希
于是门被砰的撞开了【boge】
每当你这么说的时候，我就知道是烂片了
都给我死
没有情人的情人节
国主我的国主！！
怎么漏酒，搁这养鱼呢?
今天去看了，全程无感我的天，花了爷59看得爷一肚子气
这……好像和原著没关系
所以这种片名，我都不想看
好像我有看过这小说
好丑
哈哈哈救命，以前经常吐槽韩剧白血病车祸，现在是国产剧次次那么俗套
那他确实，有病啊
挤出的脑汁从眼眶中流出
哈哈哈哈救命
这是我看过的十年一品温如言吗
好早
怨种男友
当然是选择原谅他 虽然我不是孩子爸
姜文：？？？
好丑的校草
第一次这么早
好诗好诗
诶呀，好烫好烫
单押
所有的烂梗都集合了
小灰演得好哈哈哈哈哈
卧槽  76？？？
谢谢你，鹿人
编辑:小笨蛋想不到吧，我闭环了
哇梦幻联动欸
卧槽 76？？？
都没及格是吧
别尬黑，那时候美国还没通网呢
？
行尸走肉是个名词或者形容词，不是动词，望周知
我家的小白狗叫大黑~哈哈哈哈
高考？？？也就是说他们之前这些都是高中？？？？？
《新的花样》
我就知道是你。反黑战士。三代白子
《死去的知识点突然跳起来攻击我》
《旧事重提》
哈哈哈哈哈四海
这不是许放炮吗
吓死我了
突然高产？
我好早
要不是盒子，我怎么会看鹿人
救命，阿那亚
白医生真的惨
我就知道
元宵节快乐
赵哥糊涂啊。
门：你有事吗
尼玛就离谱踏马离谱到家哈哈哈哈
76？？？
坏坏的
吓死我了，还好是摄影
怪不得呢
人均色盲？
女主要打喷嚏吗
有钱！！
哈哈哈哈哈76元
这个妹妹还是养女
影视区又团建了？
国主yyds
救命笑死我了
原著言希一开始不是喜欢温衡，是愧疚
他倒数一直可以的
《 怦 然 心 动 》
前面的，原著比这更离谱
好丑啊
徽柔演的多好啊 怎么这里这么拉了
好贵
？？？长的就不像…
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
普通人
哈哈哈哈哈哈哈哈哈哈哈哈哈
尊重祝福
《温馨》
你再骂
国主！！！
我去。蚌蚌不住了
谢谢省钱
任敏的台词真得练练
终于等到了
？？
纵横《四海》
？？？
和原著只有名字相同，什么都不同
差点看成林品如
行尸走肉（动词）
？？！！！！！？？
电影是真的2
那没事了。。。。
这不就是烂仔吗，哪里帅了
bl、bl、bl、bl！！！
？？？？？？？？
？？
。。。。。
我想说这个男女主也不贴原著描写呀
哈哈哈哈哈哈哈哈哈哈哈
嗯？导演被下降头了还是不懂爱情？
你怎么倒数的，我真的要生气了
哈哈哈哈
原著不是同人
哈哈哈哈哈哈哈哈哈
《返一返黑》
男女主不错，他俩能不能考虑再合作部正常点的剧
1.6
狗看了都要逃哇
小学生读课文be like
救命哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
任敏也没好到哪去的演技
？？？？？？？
你！他妈！跟我！说！顾飞白！长这样？
草，看这个电影名字的时候我以为，男主叫温如言我还寻思好听，结果……幸好没看
除了名字，跟原著没有关系
《小说挺好看的》
笑死我了
啊啊啊啊国主
？？？？？？？？？？？
哈哈哈
狗:yue～
PTSD了属于是
国主!!!
为什么要带女朋友去看阴间片？
哎嘿嘿嘿嘿 哈哈哈哈哈哈哈哈哈
今年影票都好贵都是六七十
除了名字，跟原著半毛钱关系没有
嗐我还以为。。
谢谢鹿鹿
所以，刚刚那个大怨种还是个千斤顶？
男主好像猿猴
我觉得鹿人也编不下去了，笑死哈哈哈哈
终于等到你
房子给女主了啊？
草，同名的我感觉太奇妙了
抄的，不是改编
这个小狗好可爱！
我们这边有22一张的 
七年？重新谈对象结婚二胎都生了。
许幻山哈哈哈
好家伙吓我一跳
38一张也挺贵了
什么叫咸吃狗肉
气死我了！！！！！！哪有什么顺理成章啊
听你一说，和原著相比我怎么感觉反而电影剧情比较正常，原著男主被轮震撼我三观
《夸》
我还以为你不会去看
短信都发不了啦
…不行笑死我还以为他拍了一堆高分
郭敬明看了直呼内行
哈哈哈哈哈哈哈哈哈
大冤种
白莲花
我不理解
太难了
嗯？？？？？？？言希就没见过他妈好吗
好丑→_→
《夸过》
????
凎
不好意思我也笑了
76说不定是两张呢（doge）
才两室一厅我整场脚趾永动机
叠buff呢
啊对对对
叠buff叠出时间了属于是
言希没癌症！！！！！
是我
狗:早知道就在大街上被车子撞死了
除了人物名称和原著没丁点关系
已经开始尬了
？？？？？？？
又开始了
没有物质的爱情就像一盆散沙！！（怒吼）
这都让你编到
元宵节快乐
没看完，太难看了，走了
天呐我听解说都要尬死了
这起码得扣出一套大平层
每一天都看行尸走肉？后面不好看的
那没事了
？？？？？
这剧情我怎么觉得自己看过呢，怎么这么熟
如果那个门不结实会有啥下场 啊画面不要太好看
等一下，就这一桢，女主里面的衣服真的不是保暖内衣吗？
《两张》
原本设定是男主被lj
等差数列
啊，这个鼻子好丑
小灰：你们是真的狗
觉得不对劲的地方就代入两男的
表情呆呆
这个大怨种好帅淦
破防而入的（确信）
蠢 蠢 的 癌 氢
毛毛姐演的？？
哈哈哈哈哈哈哈
哈哈哈哈哈
请问在哪里才能捡到这么可爱的一条小白狗呢？
原书是养女被送去其他地方住啊
哈哈哈哈哈哈哈
许幻山你也有今天
怎么长得这么像李小璐？
别问问就是剧情需要
修狗:宁礼貌吗
哈
今天看电影幸好没有选这部，太好了，避雷了
哈哈哈哈哈
是真的难看，花四十几块钱看了个跟温如言毫无关系的东西
好丑哦
说实话，小说挺好的，电视剧看不下去
淦哦！这东西搬的庚澈同人还逆cp！！
鹿人元宵节快乐！！！
欧拉欧拉
一张机票能解决的事，就赢虐
哈哈哈哈哈哈
救
帮我退钱，谢谢光临。
哈哈哈哈哈哈
是的，小说就不好看啊！！！
狗：还是你狗
最佳主角：小灰
我也想到了X爽
？？？？？？？？？？？？
我生日就是12.16.。。
狗是真滴可爱
我好心疼，ost我花点流量就能免费听
原著是本小黄书
？？？？？
然后男主伤害了她，说明！
好耶好耶
？？？？
丁禹兮真的挺适合电影的颜值可可可
还我十年情怀，我超喜欢原著来着
今天真早
狗：不是我的问题，是她们编的太狗
焯，be啊！！！！
昨天去看了，感觉事件有种强行发生的感觉
是跟女朋友一起去看的吗？
楚楚
高产？！！
苏轼风评被害
76?!
整稀碎
？
吓我一跳，c
以梦为马 越骑越傻
只能说任敏有点挑角色，她会的角色演的还好，不会的角色就演的很烂
笑死了又是那个编剧
问：鹿人到底花了多少钱在这些《绝世好片》上？
这要是两个男的就合理了
《两  张》
请收下我的膝盖
哈哈哈，狗都不理。
我终于知道为什么我看小说的时候总觉得这么奇怪了 原来是抄袭啊
笑死了
谢谢鹿人doge
rnm退钱
额？？专业不对口
笑死了
？？？？、
？
确实诗朗诵
男主仿佛小三
好丑
他不是被lun了吗
？？？？？？
导演射进去的穿甲弹
？？？阿那亚？
七年就挑了个许幻山？
逻辑一直可以的
焯，镜头确实都给得好看啊
我觉得叫小黑更好（）
动作指导：你微笑时很美 程潇
剧本写得狗血不要紧，关键人能忽悠出去啊！
别侮辱原著
好贵
哈哈哈哈哈哈哈哈哈哈哈
？？？
抄袭抄袭抄袭抄袭
许幻山！
看桃子昨天直接喜剧
草，我朋友的狗也叫小灰
太押韵了  简直有毒
尬死了...
指鹿为马
可是丁禹兮好帅
感觉评论都绑不住了
情侣看完都分手的好片
退钱
？？？
还是编剧牛逼
？？？？？？？？
女主念台词像是在朗诵？
长得。。。好像不行吧。。。
请把狗子给我，就算是狗也拒绝有毒狗粮
？校草？
……
谢谢侬为我省钱
经典咏流传～
哈哈哈哈哈哈哈哈哈
男朋友好倒霉
笑疯了，太好笑了哈哈哈哈哈啊哈哈哈哈
不过 刚刚怎么又是校园暴力
鹿人啊
又土又猴
但观众却想口吐芬芳
虽然原著是抄的，但这个电影看着特么像拉的
虽然原著抄袭，但这电影，算是另外一个故事了吧？
先为鹿人的勇敢身先试毒捧个场
别问，问就是导演按排的最大
备胎？
元宵节快乐
76？？
徽柔是你吗徽柔，你怎么这样了？
真的狗血
好土
1
？
woc许幻山？？？？？
这张脸一点都不豪门
我看到这个改电影我就觉得鹿人要讲这个
为什么我觉得丁禹兮古装比较丑。
现世中 早就堕胎七八次了。。。。
开始了开始了
他俩是没有联系方式吗？告诉女主一声会死吗？
我走了 我实在看不下去了 抱歉 鹿人
国主～
我去过这！！好家伙！！！秦皇岛阿那亚！！！
这破电影破小说是抄袭SJ庚澈文《溺水的石头爱情的花》的，望周知
ptsd
不会吧有人连让子弹飞，我打红灯高高挂都没人看过，这一想就想到是，姜文的
鹿人の传统艺能
许幻山!你走错片场了
？
？
。。。
韩剧都不敢这么演了，这剧牛屲!
你挺胖啊（bushi
为你在电影事业里做的贡献（交的学费）点赞
淦
这不是确定冥婚吗
啊？？？？？？？艺术家缺钱了
哈哈哈哈哈哈哈哈哈哈
啊这啊这徽柔演的那么到位台词那么好结果就这？？？？
！？这里是不是非正某一季拍片头的地方啊
都不会实现
19.9的好想去你的世界爱你，很香
？？？？
吓死我了
赵哥是缺钱了吗
甘子七？
还不如之前就  现在复发呢，你这太突然了
哈哈哈哈哈
通辽
校草还挺普通的啊
顾里！你说话啊顾里！！
都是光线的
啊～♂
他倒数一向很可以
哈哈哈哈哈哈哈哈
谢谢鹿人
还是个破镜重圆文？
哈哈哈看完就想你能不能出一期哈哈哈哈哈哈
是的，男主角原型是金希澈，女主角原型是韩庚哈哈哈哈哈哈哈哈
俩都好丑
这种破B玩意，15岁以上的货写出来就算犯罪
？？？？
？？？？？？？
be
擦，笑飞了已经
放心我不会看的
任何人不知道这个电影原著是抄的我都会伤心的ok？
？？？？？
好丑一只猴子
等的就是你
怨种不会是顾飞白吧？
谢谢鹿人
没必要攻击长相吧
这就是爱情吗 哈哈哈
说实话便宜了，我们这边四十多一张票
元宵节快乐
吓死我了哈哈哈哈哈
元宵节快乐
？？？？？？？？？？？？？？？？？？？？？？
可惜了我A-Lin
哈哈哈哈哈哈哈哈哈哈
hi～1.4w人们
小灰怎么了 喜欢什么颜色就起什么颜色啊
我来听你了
答曰：《水门桥》
我们这里53一张
哈哈哈哈哈哈哈哈哈
我连吐槽都看不下去了，先走一步，家人们下期见
我记得原著里面男主被强了。。。
原著是韩庚和金希澈啊，俩男的住一起太正常了哈哈哈哈
打个电话会死呀
？？？
魔改小说
我们这六十一张
好家伙，摄影
女主到底是任敏还是林允啊？我脸盲了
《他又是一份意想不到的狂喜》
????????
丁禹兮台词还是很好的
哈哈哈哈哈哈
哇，完全猜不到呢
原著哪里是小黄书？你又看过了？
人家有老婆当然两只了
我靠
哈哈哈哈哈哈哈哈哈
治七年？？
颁奖区UP主，石锤了
哈哈哈哈哈哈哈哈哈
1.4w+朋友们你们好
吓我一跳哈哈哈哈
强行因果
到我们学校会给埋洗
元宵节快乐！
元宵节快乐
因为庚澈是一起住的
哈哈哈哈哈哈哈哈哈哈哈哈
笑死了
我的徽柔啊，怎么变成这样了
又尬又油腻
就这设定烂片跑不了
病句
丁禹兮真的好丑
这长相校草？
《笑   草》
rnm！退钱！
哈哈哈笑死
跨火盆
服了啊，怎么老是豪门豪门的，tmd
哈哈哈哈哈哈哈哈哈哈哈
一万四人合影
好像破亿了，所以挡不住下一个烂片的出世
哈哈哈哈哈哈哈
呜呜呜呜呜，国主！！！
是你妈
前面的狒人怎么回事哈哈哈哈
本拥抱动作指导来自烂片《你微笑时很美》
bgm突变
2张哦
拉倒吧，两年孩子都有了，谁会等
《他强行安利一直可以的》
啊？？？？？？？？？
哈哈哈哈
鬼：不至于不至于
这个白房子，仲夏夜惊魂，烧了吧一起
许幻山
原著是俩男的哈哈哈哈哈哈哈哈哈哈哈哈哈
速度可真快
谢谢，懂了
又开始了
抄袭的小说   魔改的电影
这？校草？
那没事了
20:49
许幻山：都是报应！
8点49
天下谁人不通辽
《两张》
《冤种兄弟》
rnm退钱
我好早
小米？小米是你吗？
原著有人夸，整的我一直想看原著但是没看
DNA动了
上线了啊啊啊啊
这个电影连预告片都让我提不起丝毫兴趣
卧槽，我楚楚
。。。哈哈。。。
《先扬后抑》
小说也超级难看OK？
都没我表弟长得帅
是你！许幻山！
妈呀你竟然回来了
?卧槽是我生日
没男人你不能活了是吧？
哈哈哈哈哈哈哈
好尬啊语气
啊这！言希，温家，突然想起来了╭(°A°`)╮。。。
人家穿校服是校服，他穿着好像哪里的民工
吓我一跳
最怕鹿哥突然高产
谢谢鹿人
狗才是最佳的演员，当时看完了，只有一路狗演的最好，你品
他数秒一直可以的
哈哈哈哈哈
可是丁禹兮真的帅
这是刘鹏的好兄弟
离谱。。。。。。。。。。。。。。。。。。。。
鹿人居然背着我和别人看电影？？？
国主！！！
啊啊啊啊啊啊
哇，什么时候小四成了“标准”
太好了！
高产似那啥
我好早！
谢谢你，路人
龙行天下，兄弟们！！！！
古早韩剧？
？
吓我一跳
《隔行如隔山》
我拉了，你呢
好家伙，烂片都是你编剧。
他2为什么土土的
救，硬糖少女
好快的刀
另外一张给的是男的（确信）
杳无音信。。。这也太突然了吧
这男女主就选的这么不靠谱……
？？？？？
哈哈哈哈哈哈哈 强行缘分了属于是
蠢蠢的爱情
哇哦
太老套了，狗血兼具尴尬
发烂，发臭！
典中典
让他给我g
哈哈哈哈哈、2了吧唧！
《佳作》
张全蛋
哈哈哈 你们是不是说好的一人吐槽一部阿
突然出现的国主！
reader上线
要搞了吗好耶
《他硬扯一直可以的》
因为清平乐还挺期待任敏后面的作品，结果就这？？
？？？？？？？？？？？？？
好家伙，我退回去看了一遍，不敢相信
真就《好剧本》耶！！
？？？？
妈呀，尬到脚趾头能抠去3室2厅……
谢谢，已经拉了
我总觉得丁禹兮脸颊怪怪的，有点点像猴子？
呜呜呜，我好伤心，请剧情请不要黑原著
因为庚澈是一起住的
？？？？？？？？？？？
男主三儿得明目张胆，而且还成功了
一点儿都get不到丁禹兮的颜
门：你有事吗
好不容易回来为什么自己家不住住别人家
他这喝的好像是流口水啊
楚楚排面
影视区up又团建开展活动了
如果我做错了什么请让法律制裁我啊
鸽子鹿人今天意外高产？！！
小白狗：我谢谢你们。
惊现国主
终于等到你
不会死人了吧
饶了大冤种吧
放烟花的
？？？？
狐……狐妖小红娘?!
神经病啊哈哈哈
《放烟花》
好哈哈哈哈哈哈哈哈哈哈哈
ptsd：您礼貌么
该说不说 我们的校服和这一样样的 同学被骗进去一堆
任敏真的好看演技派
杨超洋？！?！
原本设定是男主被lj
我真的很庆兴因为疫情省了几十块钱哈哈哈哈哈
哈哈哈哈哈
杨超洋！
好早
放炮的
盒子姐姐会不会打你？
不管怎么样 这选角也不符合啊 
好了别秀了知道你跟盒子姐姐一起去的
这台词吓死个人，这感情都去哪里了
哈哈哈哈
卧个大槽啊啊啊啊啊啊啊啊什么鬼
又是摄影？？？？？
任敏怎么都是悲伤逆流成河的那个女主人设。
狗都骂街呢（doge）
楚楚！
