！
好可爱的狗狗
仙女姐姐
大家新年快乐，子柒新年快乐
这个也烂了
幸福的狗子
好厉害啊
这个都朽了 婆婆
承包！
要弹棉花
评论也太快了吧
做棉花糖吗
插花美！！！！！
和泥的水多了
热乎乎！
来，婆婆，你把它抱到
自给自足？
来了
承包这片空屏
婆婆都朽了，烂完了
承包空屏！
来了
终于知道小说里的弹棉花的画面了
朽烂
太厉害了
没弹幕吗
哦，这个都朽了（被虫蛀了）婆婆
棉花看着好好吃哦
鼻子上有伤
摘除顶端优势？
梳毛的刷子？
还是B站好，没什么键盘侠
哇哇
解除顶端优势啊
dgvhdfgv
承包
弹幕呢
咋没人
喜欢你
14815个小伙伴
哈哈哈在这里，刚考完生物必修三
可爱
锤到手了
再看一次
生物学疯了哈哈哈哈哈哈哈
不冷吗
烂完了，看这个也烂了
好辛苦
去除顶端优势
婆婆，你过来帮我一下，我这个不好插
消除顶端优势
认真看呢！！！
等会儿它紧臊（一直调皮捣蛋的意思）
啥都有
弹棉花？
神仙姐姐
不会要重做个工具吧？
乖乖，乖狗狗
这个针梳过于熟悉哈哈哈哈哈哈
翻译回家过年了
哟哟，掌稳
早啊！
佛手瓜
嗯嗯嗯，见世面了
好可爱呀
农村人真辛苦，我们应该多一点爱
再看一遍
空屏
我来啦
我老家见过
太可爱辽
我来了
没开弹幕？？？
哇原来这里面还有种子
i
我滴妈！我第一？
还热乎的
这个也烂了
来了来了
妈呀这要摘多久，也太辛苦了叭
来啦，老婆
弹棉花弹棉花哈哈哈哈哈哈
超厉害
真的是太厉害了
说当时地小的，人家是移出来种的啊
啥都会就是不会嫁给你
这是香橼啊
半斤棉弹成八两八
婆婆，你过来帮我一下，这个我一个人没有办法
子柒好棒啊
啊啊啊好厉害啊
小时候见过
佛手
婆婆，你过来帮我一下
麻利熟练，老婆辛苦
烫嘴
来晚了
哦哟，这个都朽烂了，婆婆
好棒
棉花：感觉身体被掏空
来了
相煎何太急
哎哟喂，你弄什么棉花嘛
木饼
哦呦，这个都朽了啊婆婆
哈哈哈还没人，承包空屏
乖乖  乖狗狗
棉籽还可以利用，种蘑菇可以
大家可以看巧奔妙逃，弹棉花的
17134人
棉花:我头呢
好担心弄到她手呀
这个视频拍摄周期得有接近一年
烂完了，你看，这个也烂了
小狗子好乖
来了来了来了来了
姐姐～(￣▽￣～)~
棉籽还可以利用，可以种蘑菇
长见识了
婆婆的话没听清
左脸也好美啊
前排守护！
不舍得看，怎么已经一半了
烂完了，你看这个也烂了
恐怕要重新弄才得行
弹棉花咯
热搜过来的
柒姐的奇妙插花
来了
卧槽 弹棉花，这个可是个很牛皮的技术活哦
这个都朽了得嘛  婆婆
佛手
我爱狗子
大地真的神奇，
没弹幕？
哇！我来了！！！
弹棉花哟
恐怕都要重新弄才得行
棉花好多喔
哇看不懂操作
感觉家里啥都有
来啦来啦
佛手瓜
太好看了！
这个也烂了
棉籽还可以用来种蘑菇
子柒：嗯，这个稍微有点太长了
很想和我的奶奶一起看子柒视频，可是奶奶已经不在了
超前排
哇，佩服
这双手 真的是经常做工
婆婆你过来帮我一下
自己种 自己弹 能做到的没几人
^O^
这个叫木饼
z
婆婆，你过来帮我一下，我一个人无法
去籽
棉花上有好多毛虫
原来小时候见过这种弹棉花的工具，现在已经见不到了
超棒
宝藏女孩爱了爱了
这个我熟悉，我也干过，哈哈
李子柒真名叫李佳佳 才知道
小时候跟妈妈种过棉花，确实很辛苦
还是小破站的弹幕有意思
子柒：哦呦，给我掌到（帮忙把住）
现在还没有弹幕！
给我掌着
出了
这是乐器（日式中语口音）
肚子大了
定苗要浇透
我这怎么那么冷
爱了爱了
除去顶端优势
子柒：这下应该没有问题了
长稳（扶稳）
这下就没有问题了
婆婆，你过来帮我一哈（一下），我一个人莫法（不行）
你的头顶↓
好多工具呀
还热乎！！！
光这个小脚丫踩着小泥巴
啊啊啊啊啊啊
棉花就是棉籽的毛
感觉像巧克力
哦呦  这个都朽了 婆婆
这个叫 单弦竖琴
过分
这个都朽了婆婆（腐烂了）
加油加油！
做工具太厉害了
顶端优势要掐断
弹棉花我爸会
哦呦  这个都朽了婆婆
这个可以烧火
童年阴影
婆婆:要绷cen（绷紧）
子柒做的竹椅
去棉籽
犬毛刷还可以这样用？
应该把根也拔下来
来，跟我一起喊，娶妻当娶李子柒
插棉花牛了
回太君的话，这叫三弦儿
弹棉花？
这里鼻子受伤了
工序叫做:开花2333333
嗯，绷紧一点。。。太长了
还打磨的嘛？
来了
好像mina啊这个角度
被窝看子柒，舒服
小姐姐 刀功了得!
子柒:嗯……（没听到）有点太长了
来了来了
终于来了
一定要小心手啊
这个引火很好用
插花预告
婆婆，给我zang稳（抓稳）
这下应该就没有问题了，嘎
真的是啥都会
24分钟，热热还行
过年也回老家种菜去
哦呀  这个也烂了
刚说没摘干净的，特意留的，哈哈
真的很厉害
哦呀  这个也烂了
哇
简直就是《天工开物》
厉害
要弹棉花了吗？
弹棉花喽
这下就莫得问题了gao（对吧）
第一次辣么前，爱了爱了
狗肉火锅预定
来了来了来了
终于更了
像极了种田文小说的金手指女主
来了
你真的好厉害
我是那个线
不要太累了身体是本钱！
要是我就直接现场烧了
小狗子
婆婆  你过来帮我一哈  我一个人么法
到底有啥是她不会的
子柒也是偶像在生活里我要努力浪漫
为子柒打call
弹幕在哪里
我关弹幕了？
不是弹棉花吗
哎呀，有几朵没有一出干净啊
种族天赋
啊
手工达人
这集还有老人家吗？哎呀，好伤感。
弹棉花
仙女
超爱你
更新啦
摘棉花挺费指甲的。指甲会裂
很喜欢她的发型
"子柒真是个奇女子,什么都会做啊！"
新年快乐！
柒柒好棒
接触顶端优势
蕙质兰心
弹棉花的
小狗子太可爱了
花好看诶
去毛籽的刷子 好奇特
弹绵花
嘿嘿嘿
来啦！！！
好白啊
开花两开花两开花
前面mina的别走
真的是好优秀
好喜欢这里面红衣服
这里好好看啊啊啊
来了来了
来了来了
没弹幕？
新年快乐
接触顶端优势？？？
李子柒每期视频制作周期很长的
前
弹棉花？
小时候，奶奶也是这样种南瓜和西瓜，仿佛回到了童年
柴火
咋成丝的，我看漏了吗
弹棉花
这是棉花呀
全能李子柒
婆婆，你过来帮我一下，我这个一个人没法（弄）
好可爱啊
这些工具都是财产啊
不敢开弹幕，好吓人。都看不到了。
李子柒值得！
弹棉花咯
太厉害了
学校推荐的
白鹭？
呵呵，好了，婆婆
小时候有那种圆形的，移苗的
小时候去地里经常和闺蜜去摘
子柒除了不会变成你们老婆外，别的全都会
这下，应该就没有问题了，哈
解除顶端优势
来了来了
弹棉花嘞
首弹首弹
谁说打野的
充满智慧的双手
小姑娘太瘦了，过年好好休息休息补补
来啦来啦19:16！
顶端优势？
b站又陪我一年啦！我好爱小破站和你们啊！新年快乐！
哇
半斤棉弹成八两八哟哟
这么瘦，是因为农活真的真的真的很累人的！
棉花
热搜榜
哇
开局一把刀，装备全靠砍
这么瘦，是因为农活真的真的真的很累人的！
热搜榜警告
好可爱
好好呀
快快滴唱
看上去很好吃
等了好久
早
好白啊真的
来了来了
终于更新了
好向往这样的生活。
万能菜刀
原来是这么弄的
想到海螺姑娘
子柒小奶音好爱
狗子的梳子
想到了鬼怪的棉花花
热乎乎的
棒
吊打10个我
哈哈哈可爱
顶端效应
哇好厉害
第一次这么前排
神作品
牛筋饿了能吃吗
顶端优势
李子柒
惠特尼，轧棉机
这是什么植物
手套好评
哇
来啦来啦
娶一个这样子的老婆要多少钱？
甜唧唧康到了咩敲敲耶
跟我一样的手法
来了来了
前方极度文艺！
来了
bgm好赞
等来了
涨知识
你们的老婆真棒
棉花籽还可以做娇韵诗的棉花籽洁面哈哈哈哈
前排前排
弹好了棉被，菇凉要出嫁
上热搜了
喜欢
没想到棉花也能插
有你们真好 B站是我们的家
来了来了
来了~
来了
红色的是火棘果
棉花
喜欢
来了来了
再看一遍
最近忽然高产
老婆划的地真方
杂质不好去掉的
热搜安排
我媳妇，了解下
第一次这么早！
又来了两只小狗子
精梳棉和普梳棉
坏了马上就修~~
那个被诗意描绘过的地方，生活起来并没有诗意
哎呦喂 弄啥子棉花嘛
小时候经常跟奶奶一块去摘棉花，害，好想奶奶
来了来了
这个刷子之前做羊毛披风时也用了
万能柒
满级打野刀
去除顶端优势
↓鼻子被弹出来的竹子扎到了
一般是弹棉花，这个效率低
自己做？？？？牛逼
太强了
弹棉花
柒姐姐的视频好治愈
婆婆，掌稳
好麻烦啊我看着都头疼
没有棉籽怎么种出来的棉花……
棉花开满山
棉花开满山
不打营养钵么？
好辛苦
还有佛手？下期食材预定
n
.....
热搜第一！
没摘干净应该是为了质量吧
好漂亮
热搜第一！
来了
大风一吹，直接裂开
前排前排
mina
弹棉花
不是杆哦，纯属好奇，为什么不一开始种在这里
试试厨房的木锅盖？
这也太厉害了吧
棉花棉花
原来籽是这样去除的
弹棉花
说干就干牛逼
可以的
像极了我梳狗毛
干农活很累的，小姐姐好勤奋啊
一定要注意安全
人家会弹琴，我只会弹棉花
小时候摘棉花弄得手生疼
加油
棉花的话也美耶
好神奇啊为什么会有这种生物
这是比农村十个男劳动力都厉害
棉籽可以榨棉油
啊啊啊啊
香橼呀！
上刑拘
2W个小伙伴在线一起看
突然想到了小时候，在棉花的情景
来啦
棉花 厉害了
小时候最讨厌摘棉花了
种棉花非常辛苦，小时候放学了就去地里面摘棉花
想起初中拾棉花的恐惧（
没弹幕？
这是啥玩意儿？干嘛用的？。。。。
这么大阵仗
第二刷 开弹幕
好大一坨
解除顶端优势
我来了我来了我来了我来了我来了
我刷个弹幕没意见吧各位
哈哈哈哈哈这不是给猫梳毛的吗
我
好有意境
生活大师
说像mina的小可爱别跑！
说像mina的小可爱别跑
还有棉花油这些呢
我惊了
很贴心.那个不痛
别听前面的瞎说，我们新疆的棉花早几年都普及采棉机了，不用人手工采！
好厉害
来了
就喜欢看你们城里人没见过世面的样子
好看
三个月后
一开始要育苗 所以种在院子里
这棉花没刺么
爱了爱了
我之前摘棉花摘到自闭
刚刚的侧颜 太好看了
怎么没有弹幕？
awsl
三连再看一遍
来啦
这就是种田文金手指女主啊
被虫给驻了
弹你个谭
抗虫棉？
新疆棉花只能手工?你穿越了   现在你想手工 都没几处
棉花里面有白白软软的虫子
婆婆:先绷紧
我的天
你啃老子棉花嘛！
小脑斧！
棉花芯里有肉虫子的……
先投币在看
婆婆，你过来帮我一下，我一个人没法弄
先绷紧
厉害了
魔法  哈哈哈哈哈哈哈哈哈
婆婆，你快过来帮我一下，我一个人莫法
好可爱啊
前面普通话的？这明明是四川方言
太厉害了
NB
哎呦喂
人呢？，我第一个
说重新做就重新做  这就是手艺人啊
我家也有这个剪子，养蚕剪桑树枝
这颗痣真的有点像mina
太棒了吧
bgm我知道!
为什么这里从来没有大太阳
有什么是四川种不出来的吗？
哎呦喂，你弄啥子棉花嘛
为什么这里一直没有大太阳。
我也想玩土了
我最早我最早耶耶耶
女耕女织的自然经济
我家以前种过
好瘦的棉花呀！
来了
来，婆婆你把它抱到
好怕锤到手
这个棉花杆子好小
木头拖孩
这是在干啥嘞???
子柒的视频都好辛苦
好可爱
这女人真绝了
心灵手巧子柒姑娘。
这就是棉花糖吗
你家还有啥没有的吗
存在自有其存在的道理
噜啦啦
bgm：烟火焚
我来啦仙女~~~
棉花也是花！！！
还要时间沉淀，一个视频种一年
婆婆抱小狗好治愈啊！！
新鲜热乎的！
太厉害了吧
久在樊笼里，复得返自然。
万能的刀
狗子好可爱!
想起了 ···郭达斯坦 的弹棉花······
这题我会!棉花籽可以榨油
辛苦娘子弹棉花
犁地？
好美啊
来了
开清棉
来啦来啦来啦来啦
来啦
从种棉花开始
我想到刀妹的大招233
热搜安排好了
来了来了
狗吠深巷中，鸡鸣桑树颠。
手工去籽我的天，超级累的啊！
这让我想起了一部抗日电影，就是魔音穿耳的弹棉花咯
热搜第一～～
我想和李子柒弹棉花
我想知道这有多少人参与拍摄 感觉有好多摄像
棉花地里蛇比较多，小心啊
小时候摘过棉花
第一次这么前
婆婆声音好萌
一看到棉花就不自觉想到某个抗日剧
怎么是鸡了？那是水鸟，是鸭！
我又开始想家了
什么鬼都会
绝世侧颜
柒姐还有什么您不会的
我来我来
人不如狗系列
这一期外国朋友应该全程好奇
小学的时候我家也种棉花
翻译:哦哟，这个都（腐）朽了，婆婆
我又来了
姑娘姓“弹”，叫“棉~花！”
这个棉花好可爱啊啊啊啊好想吃
解除顶芽优势
啊啊啊
这个地方。鼻子受伤了
大哥大嫂过年好
以前我家也种过棉花
热搜第一了子柒，但是又好怕被骂
哇哇
好美
字幕君厉害了
康忙
来了
狗和人我都要
Mina的那个 我也觉得像！都是美女啊！
枯荣插
哇！这也可以
又有得看了
前方高能。请尽情喊出卧槽
康忙康忙
去除顶端优势？
前方高能。请尽情喊出:卧槽
前方高能
康忙康忙
哇
终于更新了，
狗子魔鬼的步伐
仙女
湖北棉花比这高一倍
会生活
侧脸好看
来了！！
小时候摘过棉花
好辛苦啊
小时候摘过棉花
佛手瓜
羡慕
小时候去北方帮姨妈摘过棉花~
弹棉花？
老婆终于用手套了
柒姐  新年快乐嗷
拿去加工厂多方便
婆婆也好可爱
咩咩 爱你
棉籽油不是又毒吗？
前排前排，子柒姐姐我爱你(ღ♡‿♡ღ)
狗狗好可爱
转圈圈
看到这里才知道要干嘛
是生巧！！！
打野刀
姐姐我爱你
说真正干农活的都很壮那个  你就是杠 我外婆外公都是农民 从年青到现在都不壮 甚至还瘦
侧脸好看
可爱
在现场
弹幕？
没有弹幕？
很扎人的
这么早下肥球啊
不凉吗
分好了 可以开吃了
年夜饭系列啥时候安排上呀小仙女
来啦
好可爱
棉花是植物那位，太好笑啦哈哈哈哈
大自然神匠
尼哥快乐花
来了来啦
这不是给狗梳毛的吗
着实佩服
来了！
居然有弹棉花的工具
最爱我妈做的棉被
看棉花了
熟悉的手法
委屈巴巴
新年快乐
诗意
开拓新区域
新年快乐
来了
你们就是馋她的身子
空屏吗？？？
打野的你是想笑死我吗
好厉害
我奶奶他们都是拔出来的
育种为了保证种子发芽率和幼苗存活率
她怎么什么都会做！！
小时候经常听到门外弹棉花吆喝声
鬼怪里有棉花插花
这年头收集这些工具花了不少功夫吧
想起了小时候
好美啊
想起了小时候
从种棉花开始？
想起了小时候
现在基本看不到弹棉花的了
热搜第一了
乖乖，乖狗狗
dddd
人民日报看了一遍又来一遍，主要来看弹幕人才们
刀妹的大招那个笑死我了
布拉条的
原来如此
天空好蓝
准备弹棉花咯、
要重新弄才行
好看
我也干过这活
解除顶端优势
哈哈
这个也烂了
只有一个摄影和一个助理
婆婆，过来帮我一下，一个人弄不了
好美，很喜欢这种插花
我还以为要被烧掉了
居然可以扯出这么多！
你就实话说吧，你是那个种田文跑出来的女主！
好费劲啊
万物皆可插花
来了
来了
你怎么什么都会，好厉害
说头顶的是魔鬼吗哈哈哈哈哈哈
l来了
东北看惯了黑土，突然看到这个颜色的土还有点不适应
说比十个男劳动力的在农村呆过吗？
来了来了！
两小时，酸了
种棉花超级麻烦，要经常打叉，打药
这棉花长势一般啊
来了
有专门拔棉花棵的工具，夹住一提就起来，杠杆原理
鼻子咋了？
哈哈哈哈好可爱
种棉花？
超级讨厌摘棉花，小时候每年都要摘
这些不够吧
如果弹棉花就硬核了
太厉害了
我的妈呀，又是好几个月的视频，想想我这几个月是不是虚度了
棉花也是花‘
不应该是拔出来？
棉花也算花？
我的作文素材
难道又拿来喂羊？
她要男朋友有何用？请你们打消念头
这哪里是八路军的弓箭，这是八路军的乐器，乐器
一年一部的视频可太狠了
有捡过棉花的吗
来啦来啦
我在东北玩泥巴你在大连没有家
众所周知，李子七最强的，其实不是做饭。
这个我也干过
小时候见过手工弹棉花
还懂修理，牛啊
这个红毛衣真可爱
终于看到一个不是自制的工具了
棉花弓都有
终于会用手套了，之前可心疼了
我知道，去棉籽。
这个重新做吧
弹棉花？技术活呀
没弹幕
想揪
从种棉花开始？！！！？
来啦
可是老物件了、
都是生物学多了的
棉花插花也好看
又来了来了
棉籽可以扎油
蜀狗吠日
好看
生活美学，服了
好厉害啊啊啊
从种开始！！！
棉桃很扎手的
历时很久的视频，真的很用心。
这个角度就是完完全全名井南
神奇的菜刀什么都可以做
来了来了！！！！
好把细哦
姐姐好棒~
揪的太多了
棉花机器能采摘吗
我小时候也帮奶奶摘过棉花
这制作周期
这幅画好好看
都是水军
顶芽优势……
背景音乐是烟火焚
出卖了爱了爱了
早啊
菜刀牛逼
大自然真的太神奇而美好了
这个我知道 掐心
粉色炮仗 红
忽然想起了那年做的蚕丝被
好漂亮的景象
弹棉花嘞
不是才大寒吗
棉花竟然要一格一格种，学习了
棉花姑娘哈哈
子柒视频跨越两三年的都有好多
子柒瘦了好多。
屠龙宝刀
去除顶端优势
半斤棉弹成八两八
太硬核了 我的妈
弹幕们，你们行了吧？我啥也没见过，我啥也不知道。
弹幕们，你们可以了，我啥也不知道。我啥也没见过。
来啦来啦
这是什么品种的棉花也太矮了吧？
棉籽油可以避孕 哈哈哈 冷知识
来了
来啦
来了来了
名井南的别走！！！
那不是菜刀
没人？
从头种可还行
是混毛刷
我小时候也种过
我也会。以前经常干
你赚多少都是应该
仙女更新啦
感觉身体被掏空
生巧
李子柒听说你赚了2亿？
四川种不好咖啡
干活麻利
可爱！！！
下次缫丝织布？
哇，木有人
终于更啦
去除顶端抑制
好好看，爱了爱了
宇宙安排人间都是妥妥的
天天等你
旧棉花弹成了新棉花哟，弹好了棉被那个姑娘要出嫁，那个，姑娘要出嫁~
传家宝
wa
来了来了
吃？？？
来了
狗子好乖
我来啦
哈哈哈，手工梗可还行
热热还能吃
我淦太可爱了！！！
汝可识的此阵？
人家生活本能，农村生活神么不是靠自己，不得什么都会啊
啊
这个机器也太童年回忆了
太冷了吧
干过这个就会知道扎的手好多口子
美
什么时候把房子翻新一下，拍几集视频
估计学了挺长时间插花的
插花是育种
百科全书李子7
这种的有点少吧
这都有ಠ_ಠ
我来了
都烂了，再做套弹棉花工具吧
我记得我们钟棉花是每天要去摘啊，开出来的时期不一样啊，不能遭露水
热乎
第一次见种棉花
顶端优势
啊啊啊啊啊
获得棉花杆+1 +1 +1
也许是小时候穷觉得棉花籽油炒菜可香了
初中生物告诉我，去除顶端优势
好听吗？好听就是好琴！
哇，好多
从种棉花开始，我的妈
就没有不会的啊
那个红的是吉祥果吗？
来了新年快乐
村里都是用机器，这个得累死
她怎么从二楼搬下来？！
这都是尼个该干的活
来了来了
这是我们家梳狗毛的
小时候就有这种棉花匠到乡坝头来，家家户户弹棉花，翻新铺盖
好神奇诶
种棉花
看我刷到了啥
哇喔！终于更新了
献上我的膝盖
好高骛远？
顶端优势
我也来了
弹起来duang duang的
好乖啊狗狗
时雨及芒种，四野皆插秧。
额   是没上肥料还是没有怎么管理品种不同？？我家的挺大棵的哎
24629人观看
没弹幕吗
早早早
牛批
快快滴唱
03:08 插花
姐姐这个小奶音！！！！！
好美的小姐姐
给猫梳毛的？？？梳子？
我们这里新疆盛产长绒棉花
这娃啥都会
满足了我对古代女子的幻想
来了
哈哈哈可爱死了
你是不是生错时代了
插花3:08
这娴熟的动作
前面的，是八两八
棉花插画已经流行很长一段时间了，兴起是因为鬼坏
棉花
好可爱
重来一遍0：00
子柒nb
狗子太可爱了
我有同款小脑斧！！
重来一遍0:00
热搜看到姐姐啦!
木饼！八路军的乐器！
奶奶好可爱
杠精们都闭嘴啊啊啊
八路军的乐器
实属羡慕这条狗
我们连根拔
前排围观
上一期还有棉花当插花用呢
来了来了
很能干！
感觉子柒样样都会
强
来了
辛苦了
报道报道。
又多了两只狗狗
弄棉被吗
来人啦
来了
来了
我梳狗毛就是这个..原来还可以这样用
热乎的！！
为毛她成为我的英语作业
加油 支持
完全没见过
我去，你也太能干了
顶端优势
这梳子本来就是给狗梳毛的
心灵手巧
过程很艰辛吧
再来一遍
这我学过，要壮苗早发
弹幕呢
弹棉花
我
你给我小心点手，好不好！
四川连棉花都能种嘛？太厉害了
营养钵（土钵）种棉花籽
尼哥快乐园
狗子好可爱
我们都用来烧火，，，，
四川连棉花都能种嘛？太厉害了
弟兄们，拔刀吧
此女可遇不可求
富美内特
来了
好可爱的小脑斧
我们管它叫mi刀
匠心精神
我们管它叫mi（一声）刀
我小时候吃个棉油炒米饭
盼星星盼月亮 终于盼到你更新了
这口音我想起了宝儿姐
芜湖
这是拍电影？
肩膀好美
尼哥快乐园
不然它紧臊（一直乱动东西）
辛苦了
飞机的声音
来了来了
脑斧
这不是我的狗毛梳吗
耳如慕冉你好吗
来了
我们学校有种
好好看惹
来了来了来了
嘣嘣～
热乎的
心疼柒哥，柒哥牛批
良心作品
好厉害
去除顶端优势
我也觉得棉花很神奇
弹棉花呀弹棉花～［不小心唱出来了］
每次看子柒的视频都要关弹幕，关了就是我一个人的
霉豆腐
就一个摄影师
烟火焚！
老家很多野棉花
子柒的审美已突破天际！MAX!
村花
老婆真能干
太美了
过年了，又要做新衣服了
来喽
终于有人说像mina了
我家就是种棉花的
我小时候是一模一样的，包括不穿鞋子
太辛苦了吧
重来一遍
大户人家，啥都有，我都没见过
2:30
用这个给我搓下背
第一次这么早！！！
好棒啊
弹棉花一曲销魂
绵绵的。
这棉花好矮
中华田园犬吗？
旺财长大了吗？
八路军的弓箭
姐姐好棒
这里好像mina
她就是个实打实的价值投资者
让我帮你
乖乖
有内味了
啊啊啊啊啊 有小狗狗啦
来啦
不是哦，新疆大部分地区还是人工采的，我同学家里就是干这个的
mina+111
啥都有
来了来了
来了 第一梯队
春夏秋冬
虽然天府之国只指成都平原，但也看得出四川附近气候很好了
这是啥？
嘤嘤嘤
orz
家做服装的表示 这可以梳衣服上的毛
专业
玉米？
天哪这一幕太美了
单弦琴
特别欢手工类的视频了
盛世美颜
一坨这么多棉花
跟我们家一样！！！
弹棉花
防止抑制侧芽生长233
永远支持你，爱你❤子柒。
热授第一
难受，只有我听不懂吗？
插瓶？
永远支持你爱你子柒
热授第一了
棉花
来了来了
终于更新了
还会弹棉花！
木饼，木鱼是圆的
半斤棉弹成八两八
好神奇啊啊啊
天府之国最开始是关中平原谢谢
顶端优势
想起了外婆家的棉花地！
娶妻论去死，能干就为了给别人当老婆？
天府之国最早指关中平原
神仙姐姐
棉花刚传入中国就是当做花卉来欣赏，后来才开始制衣制被
承包这个笑声
这啥？
二刷！
豌豆的杂交实验
这是梳羊毛的
这确实是干活的手，不过还好不干重活
来了
好强啊
这点就够？
第一次这么早
弹棉花咯弹棉花，弹好了棉被那个姑娘要出嫁
来了子柒
弹好了棉被那个姑娘要出嫁
好厉害
你咋 啥都会啊 ....
木饼
就算人家有很厉害的团队又怎么了
吐丝啦
我来了
巧奔妙逃笑死
打顶
此女只因宋朝有
消除顶端优势
臭豆腐？
现在那些红得很快的，都是团队在包装，她都是靠自己会做，怎么了
酸的人
弹棉花嘞
四川话真亲切嘿嘿奶奶说乖狗狗
四川不愧被称为聚宝盆
提前祝柒爷新年快乐
真的是牛筋吗？
想起小时候去外婆家帮外婆摘棉花籽的时候
啊啊啊
好熟练
弹棉花
啊啊啊啊啊啊啊啊啊啊啊啊
鼻子被竹篾打到了~
哎哟喂，弄啥子棉花嘛
这啥
好大一坨
你看，这个也烂了。恐怕都要重新弄
这干啥
我小时候倒是经常这么和泥玩，那家伙让我爸给揍得。。
有专门的去籽机
水叉子不错
投币再看已成习惯
弹棉花的别走
0:00
想起了小时
我也想采，感觉很好玩
来一曲
香橼
应该是好久之前的了
突然很心疼她
季节都不对，很早留下的素材了
一样重
平板划线真是哈哈哈哈
全能我子柒
我朋友的弹幕怎么不见了？
弹棉花了
仙女都是用枯枝败叶插花的
终于来了 柒姐的视频都不够看
子柒 新年快乐呀
来了来了
我四川的，我报道
我这破网络
