Happy！！！！！
神之灵芝？什么灵芝，好吃吗
我承认我突然串台了
毛毛——！！！
柯莱！
垂死病中惊坐起
Z
愚人众里有叛徒
散兵怕不是要叛变
我去 柯莱！
我去柯莱
15W+！！！！！！
内鬼？？？？？
史诗感爆棚
队长队长队长
神志远旁边的是安柏的发饰!
这个声音太熟悉了
死了一个女士，跑了一个散兵
米哈游是自由的！
古拉格大酒店
打死散兵
Doctor
灵知！
我靠
投敌！
女士还有戏？
克莱因？
15+同屏
麦特霍纳
这里是说女士死
安娜？？
15人
为女皇献上心脏
帝国战机全体出动！
亵渎?怎么突然变成艾尔登法环了
？？？
须弥无了
你是？小马！
柯莱！
树神上代草神是死在这场由博士主导的亵渎中吗
安柏的小姬友
我要这个帅老头！！！！
真像识宝
吸 冰 库
串戏了草
博士大草
看了两遍，还是一句台词没听清，都在看人物细节了。。。
达达鸭！你终于回冬都啦！
主线
太牛了
为了女皇
哇！
博士在须弥做实验，不在刀了我
科莱！？？？
暂回冬都
柯莱！
尤拉老婆是你吗
散兵：我向往自由！
斯卡拉姆齐——散兵，多托雷——博士
？劫哥是你吗
亮的那两是风和岩的
虚数之树？
科莱原来并不是男孩子嘛？
杨梦露老师？
女士没死是吧
pv无敌
公鸡
你也是褪色者？
就怕回头天理把他们全都秒了……
？？？？？？？？？？？
水神之心
我超
燃烧黄金树！成为艾尔登之王！
原神2时代前来考古
暗夜精灵表示谴责
宝！
骨灰盒
巡林者（不是）
我直接化身至冬国最忠实的仆从
黄金树是吧〔doge〕
有内鬼
提醒一下各位，在武小将秘境那里公子有说过，散兵拿着神之心跑路了
炸炸了啊啊啊啊啊啊
柯莱!!!!
安柏的发带！！
提纳里啊啊啊啊啊啊啊
柯莱好可爱
帅哥你谁
klsk klsk klsk
柯莱！！！！今天是过年了吗？
公子这套真的不考虑出皮肤吗，太好看了
空律！
散兵跑了
挂路灯！
到底是谁说缇娜理是女的
草，博士不会和梅比乌斯一样能改变生理状态吧
好家伙，「博士」，我们须弥见
柯莱
这个好，一看就是心狠手辣的腹黑角色
富人太帅了啊
识宝是你吗
这儿的意思是要摧毁旧世界创造新世界吗
黑虎阿符是吧
还以为女士被杀之后这俩的神之心就不知道去哪了原来还有后续啊
『亵渎』的实验 - 柯莱
银灰
我投敌
温迪的神之心
方丈是你吗？
君士坦丁堡 圣索非亚教堂
这眯眯眼是富人？
搁着发7.0PV是吧
散兵你根本没在至冬！你把神之心藏哪儿了！你TM人呢？！
仆人，配音黄莺老师！！！
点火之王
丑角-皮耶罗
15W+
燃烧的远征
好耶！！
我都可以！
发生甚么事了？？
尤弥尔
水夜叉cv？？！！
劫哥！！！
替我燃烧就世界吧！
老婆！！！出了我必抽
柯莱！果然有你！
队长，木偶，公鸡，少女，丑角，公子，仆人，富人，博士
女皇你谁啊
忘川武则天！
雷神的不在？所以雷神的神之心还在散兵手上？
叫我干嘛
没了
柯莱变得这么可爱了
漫画就是柯莱被当成实验品
我一直以为柯莱是男的？？？？
涅马鸭鸭好帅啊
疯癫之火？？？
这6.7我是一刻都呆不下去了
提纳里啊啊，我现在就要去须弥不要拦我
至冬格勒会议
卧槽，发生什么事了！？
你这样子就别想进池子了
教科书般的亵渎
大叔你好帅
干将莫邪
希尔瓦娜斯？
全给你噶了！！！给我去死！！
逐火之蛾13英桀
部落都是five!
赫尔德？？
这是女士的棺材别瞎说
逐 火 十 一 英 桀
戴因？
仆人
似李！张小菲！
Hanser哼的？
不会是那前任草神做的实验吧？
刚才那个被托着的少女是谁呀，是执行官吗
黑...黑符？
快点开至冬
散兵退出愚人众？！我觉得行
卧槽卧槽
雷大炮呢
cv按角色出场顺序来的
女士肯定已死，但她的死，将掀起对旧世界的『焚烧』
15W＋
罗莎琳是女士
有几个看起来就路人脸，哈哈
？！！
姐姐好帅
坏了，须弥还没进我就腻了
浪船锚点（幻视）
克莱，安柏的友人
博士，原神好玩吗
雷神过来全一刀劈了，不知道有你们什么事
巡林者（大草）
这个倒下的棋子应该是女士
进度条，没事。
我超圣索菲亚大教堂，精罗狂喜
发烂↑发臭↓
为什么没有？
倒下去的黑棋是女士？！
女士活了？？？
这个是女士的棺
这里是须弥的树
阿阿阿啊啊宝贝
红色的热情的女孩子在唱歌(
冰神制造的安眠之地
博士！
博士难道会变老吗
柯莱会不会是罗莎球一的转世！！！
此身应归于风雪。女皇大人，余将随您踏平天空岛。至冬的风雪将在整个尘世飘荡。
这是仆人，黄莺老师配的
女士是真的没了
卧槽
BGM！！
卧槽
此身应归于风雪。女皇大人，余将随您踏平天空岛。至冬的风雪将在整个尘世飘荡。
不会博士要烧了须弥的树吧？！
结冰了说明女皇因为女士的死生气了？
癫火 黄金树
吓得我看一下up是谁？
劫哥?
一身鸡皮疙瘩
我们终将建立谁人都不背弃的新世界
博士？？换装？
串台啦草
我凑马特？？？
鲁大师
白术(doge
柯莱老婆！！！
非战斗人员请撤离
角落的是公子？
？
这蝴蝶代表女士的意思吗？
为女皇陛下燃烧旧世界
我靠，这一幕太帅了！！！
攻占东宫（
柯莱越活越年轻了！
可爱捏
下个周本就是你了，博士
斯卡拉姆齐是指散兵
我散兵呢
等富人
这里面装的什么，天守阁的一缕空气？
卢姥爷加入的什么组织能在12个执行官手下占到便宜
这是以俄国为原型，而不是苏联啊
拜占庭风格！精罗狂喜！
仆人
6666
劫哥
？？？
漫画里面的那个柯莱
这红莲蛾像火晶蝶
我超
符华！（幻视）
白术？
谁没投币？
老婆
绿色的砂糖
风神与岩神之心
别想了，女士不可能进卡池
格蕾修
没有日配好评
散兵背叛了愚人众所以这里没有雷神之心
柯莱！！！！！！！！！我爱你！！！！！！
优菈是你吗
这个2.8可以跳过么？
DNA
克莱原来是女的？！
梅比乌斯换发型
给没看过漫画的同学科普一下，柯莱是漫画的一个角色，估计是被博士改造过，在蒙德经历了一些事情后，和安伯成了好友，后来选择了旅行，探索世界和拯救自己[doge]​
这是仆人，少女跟九条一个cv
至冬也太帅了吧
啊啊啊
女士不是被砍成灰了吗怎么还能.....
漫画伏笔回收
?????????????
斯卡拉姆齐是散兵吧
女皇也不可能死吧，mhy怎么可能连神都不卖
癫火
是黄莺老师 杨梦露老师是哥特少女
好像圣索菲亚啊。。
此处对应漫画
发生什么事了
博士！
凛冬将至
旅行者投敌了!
反抗资本
察 里 津 （战地一玩家DNA动了）
愚人众我的神！！！！！
柯莱在漫画里和博士有交集
芜湖
衣冠冢呗
博士和漫画里差别好大
抽爆！
？发生什么事了！
柯莱！！！！！！
你是我的神！
美女你哪位
纳塔？
博士在须弥？
《木偶》
库洛里多
散兵叛变看来进池概率很大了，必抽爆
好棒
日配转外网
草？雷神神之心捏？？
我k？？。。？
罗莎琳是女士
我去！
公子你好帅我好爱
？
开癫！
再来亿遍
不都化成灰了吗？
所以科莱是博士的切片？
哈撒ki
这是骨灰盒吗，但是这么大！
卧槽
搞得还以为下个版本3.0了
愚人众执行官［丑角］——皮耶罗
生根发芽芽芽——
CV是小敢？
《丑角》
女皇手下愚人众太帅了吧
不知今夕是何年？？？！！！
原神要出凯瑞亚了！？
擎天柱！！！！！
慢羊羊村长！
鸭鸭！！
统括官丑角
克莱茵转世（bushi
白术
这个才是少女↓
女士都被挫骨扬灰了棺材里的时啥？
癫火
这个是杨玉环的配音！洪海天！！
罗莎琳是女士大哥
愚人众干脆叫克格勃
这不是桌子，是女士的棺材
快进到至冬！我要加入愚人众！
拜稀宗遇大事难事必降半旗默哀（无端联想）
苍白，懂了，是个物理
柯莱！！！！！！！！！
给没看过漫画的同学科普一下，柯莱是漫画的一个角色，估计是被博士改造过，在蒙德经历了一些事情后，和安伯成了好友，后来选择了旅行，探索世界和拯救自己[doge]​
这话好耳熟
？
看看我发现了什么⊙_⊙
草？
柯莱是男孩子哦
你也烧黄金树是吧
【少女】
斯卡拉姆齐是散兵吧 多托雷是博士
放遗物也行的，背包了不还撅了女士的面具吗？
不要停下来啊!
这是草神吗
草（一种元素）
发烂发臭！！
人体切片
您这是哭还是笑啊
？？？
卧槽卧槽，我可以！！！
优秀啊
诈尸？？！不得吓死我？？！
发生什么事了
老婆
博士！！！！
她不是被一刀砍成飞灰了吗，还能下葬啊？
渡鸦味呢您
这是女士的棺椁
卧卧卧卧卧卧槽槽槽槽槽槽
秘旋谍•博士（不是）
帅！！原宝我要这个！
你个糟老头子快抓住它啊！火晶蝶可以做浓缩树脂。
为了女皇燃尽旧世界！
魔卡少女樱的库洛里道
洪海天老师！
全胜的切片，意思是博士把自己分成了无数个切片吗
小陆总？
内鬼自以为无所不知
风神的是后，岩神的是车
这个公子好帅
内鬼乱葬岗
啊啊啊啊毛毛老师！！！
大菠萝3啊 这是
愚人众执行官「富人」潘塔罗涅
等一会儿是哪个干员的叫我啊不对我现在不是旅行者嘛？
柯莱！！！！！
这是执行官到齐了吗~~~
都进卡池吧我都可以
乱杀内鬼
公子公子公子！我是你的狗
下次开会，不知道还剩几个
博士你和漫画差距不小啊
 OK啊，直接跳到5.0
我直接，嗨，老婆
我直接hi老婆！！！
这不罗莎莉亚吗
这3.0我是一刻也呆不下去了
我从2020年就开始单推柯莱了！！！（doge
夏宫
旧世界 打个落花流水！！！
我焯劫哥
哈哈哈哈慢羊羊
这是哪个老婆
！！！！！？？？？
有两个神之心
我超  干啥呀   
卧槽
散兵就是斯卡拉姆齐
鸭头我爱你阿阿阿啊啊
我宣布，这是我老婆
带上棺材里的，9位，还有2位，或者说，有哪一位一人身兼2位执行官
这是女皇的沉眠的冰棺
卧槽啊啊柯莱啊！！！！！！
听出了烬的声线
!!
提纳里听不见，你这声音太小怎么去巡林
进度条有故事
柯莱！
渡鸦？
红   场
散兵卷走雷神的神之心跑了
希尔瓦娜斯！
博士可能在须弥周本
柯莱！！想死你了！！
公鸡～王肖兵～牛爷爷（doge
好帅
癫火结局是吧
水夜叉同个配音
柯莱？！！
老婆
反了
你加入进去给我多爆几个材料
柯莱是女的???
泰达希尔
米哈游！！
？？？
?
卧槽
女士作为小兵，被牺牲了
卧槽
人齐了
千劫
预言家
劫哥
？？
等一下这不是女士的飞蛾吗？她没死！
这个是首席【丑角】
博士我TM指定要打死你
预知梦
那时戴丧的冕冠应该送要公子送至冬去的
散兵跑了
普罗维登斯：咱们晚上好好说话（指狂暴）
老婆!
柯莱！我的柯莱！
千劫之末世重生
信息量巨大
卧槽，柯莱你通灵啊
我是杜兰特
女士热泪盈眶:我居然没白给
意思是：【旧世界】将如罗莎琳一般燃烧殆尽
唉，神之眼上的挂件是安柏的发带​（
那么，替我燃火尧整个旧世界吧
迪卢克当年居然独自面对这些人
你怎么了 苍天之龙骑士！！
???? ?????
癫火？
我老婆散兵嘞？
为什么小女孩没有闭眼？该不会小女孩才是人偶吧？！
两颗神之心好显眼
sos叔控xp爆炸呃呃啊啊啊
柯莱柯莱柯莱！
化成灰把灵魂安葬怎么了
劫哥
达达利亚带我走吧！！！
意思是柯莱？
年轻人不要太气盛
霍纳？
官方：你爆料3.0，我爆料6.0
冰葬
哇哇哇哇，杀疯了
女皇也为女士的s感到惋惜，她要给故者一个绝对的安宁
优菈别装了，我知道是你
替我燃烧旧世界吧
沈，，沈磊老师？
刀客塔
柯莱长大了
都开始砍空想树了是吧
黄金树是吧，
散兵拿了神之心之后跑路了，2.2的活动剧情公子有提到过
原宝，我要这个
我要
斯卡拉姆齐是散兵吗
国崩？干啥去了
奈非天！就决定是你了
愚人众还缺人么
很好，我又变成小狗了，汪汪汪
米哈游牛逼！！！
博士，原神好玩吗
老婆，老婆！
这是啥？？？
这是，陛下的恩赐！
火烧须弥？
寂静海？
千劫（幻视）
富人！！！！我完了直接戳xp 
你是不是化成灰了吗，这棺材里装的是啥呀
多托雷是谁
【少女】
让我进去啊
嘶。。。。。看来有的玩了
「戒律」
111111!
这不是生根发芽么
东宫是吧
啊啊啊！
左下一个鸭鸭
投敌（1/10000）
绝b是新衣服！！
雷神之心呢？
你们一个一个送我们还是打得过的
提纳里！！！！！
队长！
这是安妮吗(bushi)
她，为什么会.......
牛爷爷
柯莱！！！！！！！！！！！
毛毛老师！！
对不起我以为是在叫我。。
白术
司空震？
优菈
应该是诅咒吧↑
舅舅爆料还会进几个
我想投敌了
柯莱？？？！！！老婆！！！
剧情让我有选择权吧，我选择加入愚人众
癫火！艾尔登之王！
重骑兵，冲锋加双抗
珂莱
为了女皇陛下！！！
富人
毛毛老师！！！！
火烧泰达希尔（幻视）
这个声音一听就是我老公啊
这下面提到的名字应该是水神和火神
好像斯维因
？？
不对，女士不是成灰了吗，突然发现
好熟悉的味
不是少女
让鲜红的赤旗插遍世界
好帅
焯，癫，我才是交界地之王
看来这次是博士出场须弥
祝我们以后一起发烂发臭（doge）
bgm杀疯了
柯莱！
这5.7我是一刻也呆不下去了
柯莱！！！！！？
女士!!!
那些骂粥的不是正常原神玩家  魔怔人罢了
女士↓
刀客塔
撅（察觉）
嘿，老婆
屑黄堡
《足足半日》
这是「公鸡」
柯莱！
须弥安柏.doge
突破宝石冰里有说替我燃烧旧世界！！
哇我发现了什么
？？？？
所以在棺材里面到底装了啥呀 
芜湖太牛了
卧槽！，！，
优菈你好
星星呢
这个是女仆
这须弥真是一刻也待不下去了
罗莎琳的葬礼上，不适合争斗
雷诺雷日天
周本图鉴
这2.8我是一刻都待不下去了
女皇你露个脸啊女皇！！！！（撕心裂肺）
克里姆林宫
撅取（赞赏）
就是博士不同时期的身体↑
？？
现在投敌还来得及吗
啥意思啥意思，你俩谁进卡池？
柯莱！！！
《足足半日》
左到右分别是：队长，木偶，公鸡，少女，丑角，公子，仆人，富人，博士
信息量巨大
你有没有听见孩子们的悲鸣
劫哥?
？
刀客塔
老婆的声音？？！
牛啊
鸭鸭就差你啊憨憨
愚人众执行官【女士】进入直播间
这不是十刃吗（手动狗头）
我想当女皇了
亚
卧槽？？？？！
毛毛老师
黄金树
啊啊啊啊啊啊
兜帽男！
棺材里放的是一坨灰吗
柯莱！！！！！！！！！
？？？
梅比乌滋（幻视）
暗示博士在草国
都给我进池子！！
我们就是观众
？？？
怎么能够停滞不前
绝美声线
超
愚人众执行官——队长
提米了？
我的雷大炮同志呢？
投敌了，我要当至冬人
！！！吴磊老师我直呼老公
发烂发臭哈哈哈哈哈
克林姆林宫hhhhhh
柯莱！
兄弟们我开始攒石头了
老熟人啊
！！！
来到迷幻的克里姆林宫~
背景是少女在吟唱
快进到炮打冬宫
草，我突然跳戏
这里没有国崩也就是说国崩背叛了
柯莱！
握草！！！！
握
斯维因
我摊牌了，我要加入至冬
暗示女士已被杀
烧树了家人们，话说树里有拉大纲吗
卧槽尼玛是吴磊
我还以为叫我呢
？？
『公子』——达达利亚
米哈游杀疯了
提纳里提纳里提纳里！！！
卧槽卧槽
黄金树！
刀客塔（bu
我想看优菈和科莱抢夺安柏吃醋的剧情
黄金树又被烧了！
好帅啊
荀白水？
散兵带着雷神神之心跑路了
我的罗莎琳!!!!
有点像符华的皮肤呀
眯眯眼都是怪物
看看我发现了什么？！
颠火结局
那当然
毛毛老师
信息量爆炸
老婆老婆老婆！
温迪谢谢 不是温蒂
在原神project漫画里出现过的，可莱
刁 我要再看一遍
投敌了投敌了
这5.8我是一秒也待不下去了
黄金树，旅行者，你也要当艾尔登法王吗
！
？？？？？
戴因：？
毛毛！
不说了，我率先投敌
这是木偶
好喜欢
我超，癫火
解放冬宫！！
泰达希尔 D0Ge
牛逼
我超
头皮发麻
克莱汤普森
科莱
自爆步兵。。。
老婆
狂风绝息斩
草之心
没人（？）
我超
不投敌说不过去
我看你也挺急的，现在就开至冬算了doge
达达鸭回家了？不容易
柯莱好可爱
小丑？
激进派
好像那个日本画师  
女士不是连灰都没剩下么
俄罗斯国教是东正教！
切片，当然在烤肉man那里
果然是苏联
预言梦？
我要叛变了
【富人】？
鸡皮疙瘩
这声音我爱了
库洛里多！！！！
这几个人的声音都好耳熟啊
察理津B点
势必要集齐所有执行官
你是星球轨道穿越过来的吗
只差冰神了家人们，执行官全部登场，空哥啊，旅途前方的道路更危险了
握草啊！！！！！！！！！！
焚烧这旧世界!
9+2=11
停工半天庆祝！
公子什么时候回冬都的，那又要暂别冬都了吧（狗头）
散兵去了哪，散兵叛变了啊
黄昏见证虔诚的新图 。。。额不对是信徒
这啥？？？？
谁啊？哪个是散兵的称呼？
国崩跑了
上来就起鸡皮疙瘩了
强行联动
科莱！
！！！！柯莱！！！
棺材里的就是女士啊
所以她是博士的一部分？
鸭鸭！！！！！
草甘雨
鸭鸭
卧槽卧槽卧槽老公
这个应该是仆人
原神漫画里的柯莱！
下个地区改至冬行不行？
草 一听就是雷诺
gtnd资本家
投敌
柯莱老婆！
卧槽，粥
投敌！！！！！！
爹!
查理苏
好家伙
“休伯利安号在路上了”
为啥没有日语版的
鲨鱼牙鲨鱼牙
为了我们好朋友顾里的生日
暗示 科莱是博士的切片？？！？
诸国联合北伐至冬吧
哇科莱好久不见啊！
盟友你在干什么啊盟友？！（考）
我擦，晓组织？散兵是大蛇丸逃离的戏码？
所以就是说米忽悠早把七国大概都规划好了？！
为什么没有公主/王子
少了雷神的神之心
占据对我们太不利了
？？？克莱因？？蛇蛇呢
世界树
衣冠冢吧
世界树
侧面说明了草国有很多愚人众的事
卧槽
博士是火元素吗
配音全是大佬
请一定要进池子
肯定女士啊
我要加入愚人众！！
叔你好叔我可以！！！
《提瓦特篇》
？？
切片
黑暗降临
我去，放大招是吧，米忽悠
亵渎了科莱啊，不知道科莱的去补漫画，科莱是重要人物
「木偶」桑多涅——洪海天
这个马可能是雷神神之心的样子
世界树？被烧了？
丑角的瞳孔是星型的！坎瑞亚人！
散兵早拿着雷神神之心跑路了！
煎饼 断绝深仇
投敌！投敌！
愚人众之首丑角是坎瑞亚人，注意看瞳孔
癫火？？？！！！
我要加入愚人众
啊啊啊啊
风岩神之心？
毛毛
啊啊啊啊卧槽好帅
我的妈呀！！！！！
你好帅啊
冰之女王
bgm太棒了
面对疾风吧
！！！！
？？？？？
癫火！！
我是仆人的狗啊！！！
哇哦  帅
今天我们相聚在这里…是为了庆祝
这样显得我很蠢
神之心真当棋子玩了？！？！
dna错乱  颠火颠火
全是我的
执行官「公子」达达利亚
洛克瓦的力量
柯莱！
「博士」多托雷  cv吴磊  之前未给原神配过音
为了希尔瓦娜斯的荣耀！
从左到右：队长、木偶、公鸡、少女、丑角、公子、仆人、富人、博士
哀叙冰玉材料文本：“那么，替我燃烧旧世界吧”
气突苏
千劫？？
这个璃月人怎么投奔愚人众了啊
女皇大人你怎么这么会选人！XP被狠狠戳到了！
我在想到结局的时候这里能摆几个棺材
哥特式建筑
风岩的神之心
懂了，下一个出场的是博士
夜兰当初是不是和富人战过一次
let it go~let it go~~
这个是...冰神的？
察里津
周处能不ky么？
啊啊啊啊晏大炮到此一游
这是什么新时代天团啊，投敌了
内鬼自以为无所不知
漫画线？
我要这套棋！！！
鸭头太好看了
大胆猜测，他们不会是要收集神之心然后融合到执行官身上吧
女士呜呜呜
巡林？！光头强又来砍俺们滴树！
这会不会是五百年前的战争中草神战死的场景？
有点儿崩三的味了
女士还有灰？？？
柯莱好像和水夜叉伐难是同一个配音演员
我们要做的是创造新世界，我们的敌人是棋盘！
克里姆林宫
科莱！！！
草哈哈哈哈
好可爱（*/∇＼*）
卧槽
