邓布利多教导世人去爱，却不敢相信自己被爱
弗雷德
救命刀死我
您的守护神如月光般皎洁明亮
白嫖失败
泪目！
唯一的蓝色阿瓦达索命
最勇敢的懦夫
我想哭
怀念我们的斯莱特林院长
教授这里直接破防
相信他
草泪目
“爱我们的人永远不会离开我们，他们就在这.”
多比，是个自由的精灵！
啊啊啊啊啊啊
多比是个自由的小精灵
最后一集我真的不想要看
我与爱人皆亡于塔楼
梦幻的开始
呜呜呜呜Fred
只有好人才会说你的眼睛像妈妈 斯内普最后也说了瞬间泪目
莉莉我爱你，我保护不了你，我只能保护你爱的人，只能这样了。
你并不孤单
弹幕太刀了
心快痛死了
哭死了
他们因爱而不朽
呜呜呜呜，太刀了
卢平教授我心碎了
每次的批评，只为了多看一眼莉莉的眼睛
除了教授，这个世界哪有斯莱特林的容身之地
44455
泪目了
你的眼睛很美，像她
拉文克劳报道
喵的 我破防了
我   要   封   面
他们永远在这里
ALWAYS
全世界最好的斯内普教授
“多比一个自由的小精灵”
“把我的遗体带回去，带到我父亲身边去”
也没有鼻子
刀了刀了呜呜呜
韦斯莱我们的王
是马尔福他不配还是他没有爱过哈利
wwwwwwwwwwwwww
能不能别挡我字幕
哭成狗了
harry potter
多比
这么多年了，我以为我不再期待这封信了，我错了
呜呜呜呜
刀刀致命，孩子已经哭傻了
、‘
多比是自由的小精灵
前方泪崩
No！！！！！！！！！！！！！！！！！！！！
那是爱啊……
”从此每一面镜子都是乔治的厄里斯魔镜“
教授为了莉莉求邓布利多帮忙藏波特一家，为了莉莉开始做间谍，为了和莉莉一样的眼睛保护哈利，为了莉莉献出了生命，他此生为莉莉而活为莉莉而死。
失去的东西到最后总会回到我们身边
他们因爱而不朽
我是个不爱表达感情的人，可现在我哭得浑身颤抖
救命 眼睛里像进了伏地魔一样难受
呜呜呜呜海德薇
完了完了我没了
呜呜呜呜泪目了
失去的东西最后总会回到我们身边
不可饶恕咒叫不可饶恕咒是有原因的
我的心好痛，不知道为什么
他们因爱而不朽
他们因爱而不朽
呜呜呜呜
但凡哈利换一下性别 斯内普：就他吗你叫伏地魔啊！
呜呜呜哭死了
院长我们想您了
破防了斯内普教授
你教导别人如何去爱，可自己却不敢相信被爱
这次一定
太刀了吧
为什么要刀人
泪目了呜呜
我太心疼哈利了
“他们因爱而不朽”
多比是一只自由的小精灵
这么多年了，我认为我不在期待那幅信，我错了
勇敢的懦夫—斯内普
多比长眠于此——一个自由的小精灵
“吾与吾爱皆亡于高塔。”
多比的第一句话和最后一句话都是“Harry Potter”
所有人都在看他的伤疤时，他在看他的眼睛。
14年了，我每天都在想念你父亲
绷不住了哭了
forever
死亡并不是正在的离去，被遗忘才是
哈利波特！！！斯内普呜呜呜！
狮院
失去的东西总会回到我们身边
他们因爱不朽
“会有人告诉他他的父母是英雄”
可惜没有后来了
Harry，you're be strong
啊啊啊啊啊啊
只有他看的是你的眼睛
大半夜给孩子刀傻了
多难受啊
爱才是最伟大的魔法
“他是谁”“他是我见过的最勇敢的人”
弹幕杀人了救命
見封進
他们因爱而不朽
他们因爱而不朽
他是我见过最勇敢的人
ALWAYS
格兰芬多yyds
真哭了
“他们因爱而不朽。”
这次一定!
你个大骗子啊啊啊
学长呜呜呜
邓布利多是世界上最伟大的巫师！
他们因爱而不朽
赫奇帕奇前来报道
鹰院报到
对不起我没有哭，但是我真的真的特别感动…
小天狼星和小派大星永远是天上最亮的星！！
小天狼星和小派大星永远是天上最亮的星！！
小天狼星和小派大星永远是天上最亮的星！！
他们因爱而不朽
“何况，我妈妈总是说，失去的东西最后总会回到我们身边”
“他们因爱而不朽”
“他们因爱而不朽”
“他是我见过的，最勇敢的人”
韦斯莱是我们的王
“哈利是我们最大的希望”
“不是伤疤，是你的眼睛。”
我彻头彻尾是邓布利多的人
他们因爱而不朽
他是我见过最勇敢的人
我和我所爱之人皆亡于高塔
这个BGM 听到就可以哭了
人已经傻了
都在干什么就会刀呜呜（bushi
狮院
卢平教授
"哭死,顺便捐了个三连"
Dobby is free!!!
阿兹卡班前来报道
他们因爱而不朽
他葬在她的眼睛里。
他们因爱而不朽
一看到小天狼星眼泪就下来了
太刀了，你币没了
他们因爱而不朽
他们因爱而不朽
泪目
斯内普！！！！！！！！！！！！
 他们因爱而不朽
哭了
师院
月亮很亮，亮也没用，没用也亮，我喜欢你，喜欢也没用，没用也喜欢
邓不利多
弗雷德在兄弟死后再也用不出呼神护卫了
我好不容易忍到这里
快跑啊，傻孩子
已经在哭了
他们因爱而不朽
海德薇，永远的痛
"""失去的东西总会回到我们身边 """
爱我们的人永远不会离开我们
连猫头鹰都不放过呜呜
泪崩
哭了哭了  哭不活了
卢平年轻的时候也爱莉莉的
他是我见过最勇敢的人
LOVE
他们给他救世主的称号，但却忘了他还只是一个孩子
他是我见过最勇敢的人
跑！！！！！！！！！！！！！！！！
耳机党去世
呜呜呜呜学长！！！！
他们因爱而不朽
已经暴风式哭泣了，谢谢
“不是伤疤，是你的眼睛”
我死了
他是我见过最勇敢的人
他们因为爱而不朽
甘道夫太慈爱了
他们因爱而不朽
哈利波特
大暖男海格
他是我见过最勇敢的人
你的斯内普叔叔卢平叔叔也爱你，你的教父小天狼星也爱你……
爱从来不是身外之物
“失去的东西最后总会回到我们身边”
吾与吾爱皆亡于高塔
小天狼星食言了
“多比一个自由的小精灵”
“你会失去一切”
“你真不愧是你父亲的儿子.”
“只有他看着我的眼睛。”
永远的西弗勒斯斯内普！！！！！！！！！、
 泪目了
是爱
哭了
破防紫外线辐射
斯莱特林培养野心勃勃的人，但他们常常爱而不得
他们因爱而不朽
斯教
他们因爱而不朽
看不下去了
我的眼泪不值钱
Always
Always
教父！！！！！！！！！！！啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊！！！哭了啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
邓布利多校长
绷不住了
you really have your mother's eyes
失去的东西最后总会回到我们身边
妈妈以后再也不会认错了吧？
他们因爱而不朽
赫敏和她的两个没用的男人
斯内普死是真的憋不住了，哭的稀里哗啦
教授！
泪目了
邓校—！
看到这里真的崩不住了啊——！
邓布利多·斯内普·波特
小天狼星当时走的时候我真是哭了
小天狼星
罗姨你好狠的心
韦斯莱是我们的王
多比是一个自由的小精灵
friendship直译过来就是朋友船
爱我们的人永远不会离开
这是斯教一生，唯一一次拥抱他爱的人
他终其一生不过为了那双绿色的眼睛
刀子来的猝不及防
里德尔是迷情剂的产物，所以他没有爱的能力
Love.Love harry
ALWAYS
邓布利多永远的神
泪目
小天狼星和斯教永远的意难平
他们因爱而不朽
“不是伤疤，是你的眼睛。”
除你武器
luna的旁白啊
邓布利多我爱你
见封进
他是我见过最勇敢的人
失去的东西到最后总会回到我们身边
至死也没牵住的手——一如她一腔孤勇他不敢承受
刀了啊
哭了
Mr potter
我们来自田野，我们公平公正，应所应为，勤奋努力，我们心怀大爱，我们是赫奇帕奇。
我们来自泥潭，我们充满野心，我们渴望权利，我们强大冷静，我们优雅自持，我们从不后悔，我们是斯莱特林我们来自泥潭，我们充满野心，我们渴望权利，我们强大冷静，我们优雅自持，我们从不后悔，我们是斯莱特林
咒语不可饶恕是有原因的
被海德薇和多比刀到了
这句我哭死了。。。爱的人不管走了多久真的都会一直记着
我们獾院的学长塞德里克
赫敏明显是喜欢马尔福的
他们因爱而不朽
泪目
每天一遍 刀死自己
泪目泪目
我被刀死了
他们因爱而不朽
失去的东西总有一天会回到你身边
所有人都在负重前行，又让人难以承受的牺牲但爱在心中永不磨灭
他是我见过最勇敢的人
他们因爱而不朽
Love 
LOVE
救命呜呜呜
斯内普
哭死我了
拉文克劳三年级报道
他们因爱而不朽
多比啊
前方超核能，准备好纸巾！
他们因爱而不朽
他们因爱而不朽
伏地魔你个老皮蛋
韦斯莱我们的王
小天狼星可是哈利的启蒙老师，教父
意难平啊！！！小天狼星
love
他们的声音很轻柔、很温柔
呜呜呜呜呜，哭死了
封面作者动态有啊！！！
赫敏嘴巴长这么大干啥，不累吗
多比每次都戳我泪点！！！
你的眼睛真像你的母亲啊，让我无时无刻不想起他
愿Harry potter与世长存
哭死了
               ，       
每一代人有每一代人的守护，那是独独属于他们的记忆
别刀了别刀了
虽然邓布利多教授曾经说过，不要怜悯死者，可我还是愿意，为他们再哭上无数次。
我哭的好大声
我的斯内普教授
我看哭了
斯内普教授啊
“Love”
斯教
塞德里克是赫奇帕奇的骄傲！
趁现在，快离开这个视频，趁还没到刀子
从头再刷一遍
他们因爱而不朽
双子
哭的脸都麻了
Dobby is a free elf!
所有人都在说他的眼睛像他妈妈啊!
哭了
前方核能
请勿转载搬运！！！！
斯莱特林友情提示：请备好纸巾
这个左右声道我tm直接原地升天
这里埋葬着多比，一个自由的小精灵。
“他们因爱而不朽”
“把我的遗体带回去，带到我父亲身边去”
“眼睛里映着他再也看不到的星光”
太好哭了
"Here lies Dobby, a free elf."
斯内普啊啊啊啊啊啊啊啊啊
You have your mother’s eyes
You have your mother’s eyes
海德薇啊啊啊
哈利真的失去了很多
不知不觉已经哭了
结果多比还是为了救哈利而死
海德薇这个身影真的哭爆
Trust him.
校长
不可饶恕咒真的不可饶恕
多比说的第一句话和最后一句话，都是哈利波特
卢平教授啊
弗雷德眼里那滴泪QAQ
＂失去的东西总会陪在我们身边＂
love
他们因爱而不朽
我和我的爱人皆亡于高塔
罗恩小可爱
up想哭死我吗？白嫖失败了
多比是一只自由的小精灵
海德薇！！
前方高虐
啊啊啊啊啊啊老公不要啊
哈利的亲人没有一个不是因为索命咒而失去的生命
大半夜又给孩子刀杀了
你承诺过会给他一个家的，可是后来却并没有兑现…
多比是一只自由的小精灵
我彻头彻尾是邓布利多的人
我彻头彻尾邓布利多的人
韦斯莱是我们的王
藏起自己最好的一面
他们因爱而不朽
他们因爱而不朽
always
哭死了
狮院报道
ggad！！永远为ggad哭泣
鹰院报道
双子
汤姆·里德尔没有爱的能力，因为他是迷情剂作用下的产物
草！是刀qwq
獾院女孩向学长致敬！
斯莱特林报道
love
眼睛里像进了伏地魔一样难受
鹰鹰一一
鹰院报道
手滑
love
霍格沃兹永不毕业
ALWAYS
always
dobby is a free elf
对于莉莉的死，我十分愧疚
看一遍哭一遍
斯内普
哭了
双子啊
"“i am not Fred, he is!"""
“我和我爱的人皆亡于高塔”
人被刀，就会死
没人?
他和她的爱人皆亡于高塔。
我的莱姆斯！
荣光之下，皆是牺牲
梦开始的地方
谁又记得呢？詹姆牺牲是只有21岁
他们因爱而不朽
他是我见过的，最勇敢的人
终于，在这哭了
一代邓布利多真的太传神了
他上一秒还正在笑啊
哭了哭了
我真的好喜欢掠夺者
爱是永恒
救命救命救命刀死我
最伟大的校长
这么多年了，我以为我不再期待那封信，我错了
多比是自由的小精灵！！
哭傻了
哈利波特才给我们的不只是一时的快乐，更多的是一世的悲伤。
他们因爱而不朽
看哭了
好可爱又好心疼
永远的霍格沃茨 永远的格兰芬多 我的猫头鹰只是来的晚一些
再来一遍
泪目
哭吐了
这不是爱德华吗！？！
这俩给我虐傻了
真就被刀傻了
我们都爱霍格沃兹。可他们又时常不是呢。
谁也不能伤害哈利波特分毫。
伏地魔草泥马
怀念前两部的邓布利多
ALWAYS
泪目
斯内普爱一个人爱了一辈子
重要的东西眼睛是看不见的
哭死我了我的天
哈利，斯内普，里德尔，他们都在霍格沃茨找到了家
我与爱人皆亡于高塔
海德薇成了比食死徒先认出哈利的好孩子
这里埋着多比，一只向往自由的小精灵
很喜欢这一段演奏，画面的适配度高度契合让人好伤情
“他用尽一生去守护一双眼睛”
“何况，我妈妈总是说，失去的东西最后总会回到我们身边”
“已经14年过去了，我每天都在想念你父亲”
邓布利多教会了所有人去爱 唯独没有教会自己
邓布利多至死也不相信格林德沃爱他
校长在说这段话是否也想到了那个夏天
可您为什么不敢相信，格林德沃爱您?
校长，你回忆起戈德里克山谷那个夏天了吗？
我和我所爱之人皆亡于高塔
他守着一双眼睛，守了一辈子
“妈妈再也不会分不清他们两个了”
7.“哎嘿，好兄弟！”詹姆无视了翻白眼的唐克斯一把抱住了卢平“我们要不要来玩飞行棋？”
所有人第一眼都是注意你的疤，只有我注意你的眼睛
白嫖失败
永远怀念，小天狼星
蛇院女孩
靠啊太虐了受不了了5555555
《You are not alone》
泪目了
给我哭傻了
失去的东西最后总会回到我们身边
他们因爱而不朽
失去的东西最后总会回到我们身边
NO ONE CAN KONW
云国i
看见多比，我要哭了
小天狼星 意难平
别刀了别刀了
最伟大的巫师  阿不思邓布利多 
呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜呜
泪目了
斯殿啊啊啊啊啊！！！！
不想哭啊啊啊啊啊
失去的东西最后总会回到我身边
封面好帅啊！!!
哭傻了……
我为什么要看这个视频我自己找刀嘤嘤嘤
我的双子啊，这里真的不能忍，哭了好久
这段蚌埠住了
为啥我看不到弹幕？？？
他们因爱而不朽
失去的东西最后总会回到我们身边
永远的混血王子，照亮我们的光
海德薇...难受
斯内普教授巨好
开始哭了呜呜呜呜欧
看见小天狼星我就要哭了
人被刀就会死
致敬学长
ohh
大大方方是友情，小心翼翼是爱情
霍格沃茨永不毕业！
他们因爱不朽
“爱我们的人永远不会离开我们”
我与我的爱人皆亡于高塔
霍格沃茨永不毕业，魔法世界永存
太刀了
他们因爱永垂不朽
他是我见过最勇敢的人
全世界最好的教授
见封进
因为伏地魔是迷情剂的产物啊
哈利杀死伏地魔时乔治下意识回头去叫弗雷德，可是他身后再也没有人了
“不是你的伤疤 是眼睛”
ALWAYS
校长！我想你了
你币有了
BGM:Eutopia
哭傻了
前方高能
小天狼星意难平啊呜呜呜
给我刀傻了
意难平
他们因爱而不朽
多比一个人
唐克斯
海德薇，好姑娘
刀傻了孩子已经哭了好几张鼻涕纸了
阿瓦达啃大瓜！
他们因爱而不朽
那你们倒是回来啊
我们强大冷静，我们优雅自持，我们从不后悔，我们是斯莱特林
他们因爱而不朽
love
他们因爱而不朽
失去的东西到最后总会回到我们身边
"""你并不孤单"""
人被刀 就会死
喉咙发紧
他们因爱而不朽
失去的东西到最后，总会回到我们的身边
“你确定要我把你善良的一面藏起来？”
韦斯莱，我们的王
“自由的精灵”
爆哭
教授是我永远的意难平
因爱仄朽
我想他们了
蚌埠住了
啊破防了
金妮跟妈妈好像
他们因爱而不朽
邓布利多呜呜呜
泪崩
爆哭预警
哭傻了
他们因爱而不朽
拽哥排面
他们因爱而不朽
BGM太应景了呜呜呜
真好
前方高能
哈利学长！
蛇院报道
塞德里克啊啊啊啊啊啊啊啊
小天狼星！
前方核能！！！！！！！！
斯内普教授一生挚爱
眼泪还是流下来了
已经开始哭了
我永远是邓布利多的人
他们因爱而不朽
别刀了！泪如雨下！！
我永远爱塞德里克
他们因爱而不朽
伏地魔两度输给了爱
“是你的眼睛”
弹幕竟然把我挡死了
哭死我了
他们因爱而不朽
真的哭了，太好哭了
阿兹卡班报道
是啊，小天狼星没有听到过一声教父啊
爱
斯内普，我的白月光
还没看完电影全集，就把孩子刀傻了，别刀了
鹰院来了
多比  你是最机智可爱的
我与我的爱人皆亡于高塔
呜呜呜呜呜呜呜呜——
失去的东西最后总会回到我们身边
他们因爱而不朽
斯内普因为哈利眼睛很像他的妈咪
心疼斯教
不
这个就必须三连了！！！
他们
我爱斯内普啊啊啊
格兰芬多报道
多比是自由的小精灵！多比是自由的小精灵！多比是自由的小精灵！
我哭傻了，呜呜呜呜
看到斯内普我哭了
他们因爱而不朽
我从未想过前面如此痛恨的斯内普教授竟成了我最大的意难平
我从未想过前面如此痛恨的斯内普教授竟成了我最大的意难平
我从未想过前面如此痛恨的斯内普教授竟成了我最大的意难平
你们快回来啊……
不要啊
院长！
给孩子哭傻了
拉文克劳报道
"Harry,be safe be strong"
You have your mother‘eyes
他们因爱而不朽
t
啊啊啊啊啊啊啊啊啊
前方核能！！！
哭死了！！！这就去把全系列再看一遍！！！n
已经被刀傻了 
他还没来得及告诉他爱你……
滚
前方超级核能
“你和你爸爸长的真像，除了眼睛，那是莉莉的眼睛”
永远的斯内普 永远的院长
格林德沃爱您
不行忍不住哭了
卢平……
刷了很多遍哈利波特，但看到这些却还是会哭
他是我见过的，最勇敢的人
好消息:在哈利波特与被诅咒的孩子中有斯教，不过大概率不会翻拍成电影了
渴望看着他甩着一头黑发试图重新加入战斗
哭了
好刀啊
阿兹卡班出逃
泪目！
从这里开始虐
斯内普是我见过最勇敢的人
塞德里克
不要，不要，不要刀了
"“Love,Harry,love”"
破防了啊啊啊啊
童年
失去的东西到最后都会回来的
“只有他看着我的眼睛。”
致敬斯内普教授
呜呜呜哭了
斯莱特林五年级级长报道！
草，这里最不能接受
我一辈子都喜欢小天狼星
那斯教什么时候回来啊
眼中进了泥石流了
他们因爱而不朽
他们因爱而不朽
"love.harry.love爱，哈利,是爱"
"""不是你的伤疤,是你的眼睛"""
韦斯莱是我们的王
呜呜呜呜，永远的斯内普
呜呜呜我真的要哭死，塞德是个很好的男孩啊……
他们因爱而不朽
多比还是没有答应哈利的要求
那是莉莉的眼睛
爱，哈利，爱
He has his mother’s eyes 
BGM:Eutopia
兄弟们，最少要一包纸巾啊
哭晕了
邓布利多真的值得永远相信
多比是一个自由的小精灵
爆哭啊啊啊
斯内普！
这么多年，还是会为你们热泪盈眶
“他们因爱而不朽‘’
守护全世界最好的斯教！！！
失去的东西总会回到我们身边
我一想到他们再也回不来了我就
救世主救了整个世界 却唯独救不了他自己
ALWAYS
女王终究选择了站在她身后的骑士
爱他的人都在看他的眼睛（斯教除外
呜呜呜呜呜呜呜呜呜呜
卧槽 破防了
"""Harry Potter, what an honor."""
多比。。。一个自由的小精灵
塞德里克啊啊啊！
回不去了，那年的盛夏，等猫头鹰的我
给孩子刀傻了
我直接泪崩好吧
我直接泪崩
破防了
史上最伟大的人
多比是一只自由的小精灵
亲爱的小天狼星
感谢阿婆主，关注到了另一个哈利波特，感谢
“他们因爱而不朽”
MD，死女人，莫妈干的漂亮
眼泪流鼻子里了
c哭死了妈呀又骗我眼泪
一天三遍打卡
小天狼星！！！
有一说一，小时候的哈利是真的帅
卢唐双子呜呜呜呜呜呜
拉文克劳小鹰来N刷
家人，眼睛掉石头里了怎么办
蛇院报道
教授啊啊啊
10+朋友们
学长我的学长
太刀了，太刀了呜呜呜
他是我见过，最勇敢的人
小天狼星……
每一天都会更喜欢哈利
师院开始哭了
在我们心里
泪崩
他们就在这里
别这样啊  教授
加里奥德曼
ALWAYS
鹰蛇跨院报道
邓布利多nonono
.院长你们都忘记他了吗
啊，好痛苦，为什么他们要毕业？
爱可以战胜一切
 Professor Lupin
我爱的人皆离我而去，最终仅剩下我自己
多比！
教授也是记着他的眼睛
永远的混血王子
破防了家人们
  他们因爱而不朽
no
永远的霍格沃茨
rip
有刀警告
校长。。。。
必须三连
穷尽一生守护一双眼睛
全世界最勇敢最温柔的院长
Ａｌｗａｙｓ
斯内普是我一生的意难平
Here
教父啊，你欠哈利一个家
学长！！
漫长的五分钟，我憋不住了
我不希望他知道，我爱他因为我无法控制我的感情
Love Harry  love 
因爱不朽，因念永存
原谅我沉湎于此
ALWAYS
卡卡卡
爱哈利的人基本都死了
泪目
再见了，海德薇
破防了
他们因爱而不朽
塞德里克学长
一年后还能见到这种视频吗
多比
看哭了 擦
妈耶 别刀了！
三连没了
所有对他最亲的人看的都不是他的伤疤，而是眼睛，而这些人呢？最后都无法陪他走到最后……
前方高能
双子呜呜呜呜呜呜
“他是我见过的，最勇敢的人”
斯教啊！！！
沈腾
哈利波特系列也是我们的青春啊 泪目
我与我所爱之人皆亡于高塔
他用一声守护了一双眼睛
“恶作剧结束，乔治.”
我和我爱的人皆亡于高塔，“小天狼星永远藏在了星河的帷幔中”
“眼睛里映着他再也看不到的星光”
珀西？坐在奇洛教授旁边的那人是谁？—他是我见过最勇敢的人
是爱
最喜欢卢平教授！！！！！！！！！
“只有他看着我的眼睛。”
他们因爱不朽
恶作剧结束
刀刀致命
他们因爱而不朽
校长
学长！！獾院报道致敬
他们因爱而不朽
韦斯莱是我们的王！！！！！！
意难平
看哭了
海德薇你怎么可以死！
啊啊啊我爱海格！一个守护着哈利的巨人！
i
泪目
啊啊啊啊啊斯教！
格兰芬多报到
泪幕
小天狼星还活着，在帷幔里的世界
失去的东西最后总会回到我们身边
他们会活在我们心里
爱创造了一切   也失去了一切
只有眼睛   你的眼睛和她的一模一样
不是伤疤  是眼睛
泪目
蛇院报道！！
他们因爱而不朽
吾与吾爱皆死于高塔
真的斯内普哭死
宁可相信自己是个麻瓜，也不愿相信这世界上没有魔法
我和我所爱的人皆亡于高塔
到了最后卢唐也没有牵上那触不可及的手
他们因爱不朽
lumos
心绞痛
失去的东西总会回到我们身边
他们因爱而不朽
他们都因爱而不朽
多比是个自由的精灵
只要她能幸福，就够了
教父
卢平教授呜呜呜呜
多比
最好的斯内普
所有失去的都将以另一种方式归来
为什么给了他一切爱又残忍收回
蛇院报道
“他是谁” “他是我见过最勇敢的人”
不看了，老子忍不住了
这么多年了，我以为我不再期待那封信，我错了。
鹰院女孩友情提示 前方高能，请备好纸巾
核能来了
把我带会我爸爸的身边。
我不能把他留着哪里
斯内普教授意难平
好口耐啊
他们永远活在爱里
我好想小天狼星
good
备好纸巾
爱 哈利 是爱
“失去的东西最后总会回到我们身边”
这里埋葬着多比，一个自由的小精灵
是爱！！！！！
他们因爱而不朽
小天狼星对哈利太好了
说好的卢平和唐克斯是紧靠在一起的
爱您，我的校长
你食言了
邓布利多校长！！！！！
格兰芬多报道
哈利波特YYDS
斯内普就是我的意难平
这一幕
他们因爱不朽
他们因爱而不朽
塑胶
我的教授
謝謝各位的能源提醒，準備好要掉淚了
荣光之下，皆是牺牲。
妈呀，孩子被刀傻了
一直是！！！！
斯内普，小可怜！！！
你食言了.
哭到窒息
这怎么握住魔杖的。。
多比是一只快乐的小精灵
我要这币干嘛？
我要
快跑！！！！！！！！
每天亿遍，眼睛再见
晚安各位
无人生还
失去的东西总会回到我们身边
我看个踩点要哭成这样的吗
a
他们因爱而不朽
院长
斯教这破防了呜呜呜呜
我与我所爱皆亡于高塔
多比是一只自由的小精灵
韦斯莱是我们的王
“小天狼星永远藏在了星河的帷幔中”
呜呜呜呜呜呜小天狼星
别刀了别刀了…
太到位了斯内普
表情好评
愿爱有来生
anything
韦斯莱是我们的王
