这么早
豆腐豆腐
得加钱
3
3
没币了
？
得  加  钱
3
3
啊
咕咕咕咕
一定一定
豆腐豆腐
说明现在电影太好看了，一个没有
我是两只手，不过我有八只脚。
服了兄弟
阿这
豆腐~豆腐……
？
3
菜刀门菜刀门菜刀门！
十年龙套，无人识一句加钱天下知！
3
水印加上！！！！！不然又被偷了
我希望有天宝这样的兄弟
扔飞刀那个是十面埋伏
润哥
踩点狂魔，看的舒爽
加钱居士
下次一名
比博燃
@doinb
我要打10个
罗莽
DNA动了
豆腐豆腐～
很润！！！
这次也不一定
行是行，就是不行
丁修：字润，号：加钱居士，武器：苗刀，爱好：师弟​
。
我要打十个
哼 一个能打的没有
13
豆腐豆腐豆腐
3
豆腐豆腐豆腐豆腐
有幸，都看过，都听过
得加钱
加钱
豆腐哈哈哈哈
豆腐豆腐豆腐豆腐
我好像看到了李书文爷爷的八极顶心肘
好过
豆腐
我要吃你豆腐
好爽
哈哈
好耶
3
好耶
服了
3
一
啊，这该死的节奏，带走
一起去
niubi
得加钱
豆腐豆腐
爽
我要吃你豆腐
我两天不来b站，弹幕怎么可以发的这么花里胡哨了，这些个小标识都是啥呀
豆腐
j
3
我妈问我为什么跪着玩手机
服
豆腐
润哥
不卖豆腐哪有钱买轮胎
点赞
3
你比没了
老罗又吹牛皮了
周杰伦！
我不服
说到做到
讲个恐怖故事，这些动作明星最年轻的都50了
受到一万点暴击
活好当赏
服了
加钱加特技
有种想学武的冲动
戳戳鱿鱼
周一围好评
我不服
3
剑雨
3
夺笋呐
还有斧头帮
《新人》
加钱
弹幕护体
0
芜湖
夺笋
夺笋呐
哈哈哈哈哈哈哈
非常润
次次一定
加钱居士，字很润
润哥！！
子龙将军一身武艺为何不亲自出马
很润
哈哈哈哈
豆腐
3
豆腐
豆腐
功夫
得加钱
3
3不行
退出了
3
想屁吃
三楼！三楼（小声）
3333
比播燃
说一样的那个，我刚刚看了，开头一样，后面的选材和选曲不一样，你说的那个视频是BV1hz411i7a4，底下推荐第一个。
<<手足兄弟>>
3
3333
很润
很润
3
突然痛了起来
得劲
333
功夫！
比博燃
得加钱
豆腐豆腐~
这样的武打戏已经见不到了，
又骗我去看电影
nb
啊这
彳亍
桌子真的好滑
接着奏乐接着舞
豆（都）腐
既然没得选，得加钱
3
我还在想怎么选，自己就没了，莫特选择 《》
这么丝滑的吗？
比博燃
恭喜恭喜爆款
币不够用了
1993年《新流星蝴蝶剑》暴露年龄了
比那些小鲜肉好看多了
333
这些我都看过
好卡
我们腾讯绝不盈利
得加钱
豆腐
李连杰，真.功夫皇帝
3
不彳亍
我
很润
润~
六六六
黄海冰
好活儿，当赏
最后一句我傻了
在这卡了 刚好看到威亚的绳子了哈哈
《手足兄弟》
好活当赏
都是从小看到大的电影
没有宫二？
很润
现在不需要真打，小鲜肉摆个姿势就行
33333333
八极      崩！
键师傅
罗师傅
罗师傅  地太滑
这个声线我爱了
我一直听成了我不拿豆腐豆腐豆腐豆腐
子龙
3
无聊
3
很有操作
豆腐
下·次一定
很好看
3
火钳刘明
加钱～
为什么每次动作电影剪辑都是这首歌？
在
还有谁！
0
0
现在的演员哪会这个啊
3
踩点舒服了呀
还有黑侠？
33333
3
彳亍
天大地大我最大！我命由我不由天！！
豆腐，功夫
我我我
罗师傅，又是你
得加钱~
在下
豆腐
3
夺笋
比博燃（doge）
～
比博燃（doge）
3
周杰伦yyds
踩点
纵享丝滑
太燃了
这就是老外永远拍不出来的
服
有点意思
润哥！
如果师兄告诉你师兄这是润了她爹呢
得加钱
这次丕定
3
什么鱿鱼?
我投了
3
常山赵子龙
加钱哥
鹅鹅鹅
3
毕博燃
踩点真牛···
关二爷大战吕三姓
得加钱 给Up加钱 
不是三楼
都服！
司徒浩南：加钱？
66666
叶师傅，不是这么打的
这次一点
燃起来了
告诉你们一个秘密，不点会消失
爱了爱了
这次也投了
接着奏乐接着舞
无敌的罗师傅，敌人只能是地板
想要赞？得加钱！
3
我不卖豆腐
一句加钱天下识
加钱
hh
我好绿
丁修：字润，号：加钱居士，武器：苗刀，爱好：师弟​
很润
武侠，叶问，新鸳鸯蝴蝶剑，黄飞鸿，剑雨，太极张三丰，蛇形刁手，龙门飞甲，一代宗师，狄仁杰，精武英雄，唐伯虎点秋香，霍元甲，青蜂侠，倚天屠龙记之魔教教主
艺术成分很高啊
《新  人》
3
行是行，得加钱
年轻时的罗师傅非常强
全面战争三国？
润哥儿很缺钱
全战三国
下次一定
3
很润
杰伦  永远的神
不错
丁修：字润，号：加钱居士，武器：苗刀，爱好：师弟​
穿帮了这里 威亚都露出来了
润起来了
我要打十个
这个红衣服的是什么ლ—(°◡°)-ლ
润哥
能把你打出桌子（doge，罗师傅年轻时可是很强的）
得加钱才行啊
不行
你币有了
3
燃了
小时候很喜欢看武侠片
丝滑
BGM《周大侠》
3
一围
公公你的胡茬有点黑啊。是不是没阉干净啊。
很润
这是哪部电影啊？
无良加钱hhh
你老婆很润啊
33333333
不强制卡点 舒服一点
3
我
一朝加钱天下知
122
这个bgm是咩
得加钱
都是老电影，挺可悲的
全战乱入
豆腐
 3
卡点啦
得加钱
我没选，嘻嘻
3
剪得很好
豆腐！
豆腐~豆腐~豆腐~豆腐~
滑师傅
假装行
这一代的武打明星老了以后，武侠电影怕是要彻底没了
加钱师兄最后还是去给一川报仇了，害
3下次一定
已缓存
滑师傅，这地很罗的
这得三连
得加钱
下次丕定
3
梦幻联动
333
太极张三丰
服了服了
加钱居士
好久没见这么爽的了
节奏好舒服
暂停一会
剪得好啊
这次一定了
3
周一围！
3
功夫片的渊源 真的流长 .
很润
下次一定！
3
润
润哥
他是我的至爱亲朋
3
这么丝滑吗？
3
豆腐豆腐
3
加钱居士
3
3
疯狂踩点
得加钱
公公还有胡茬
一定不行
你币有了
bgm起的一瞬间我就没有忍住点了赞，年轻人不讲武德！
我不是很服
新人都是魔鬼吧
3
3
这次一定
周董是有多喜欢吃豆腐啊
服
加钱居士可还行
建议章子怡以后别搞出来了 ，都是用的替身 ，也就演技好点儿，其他的拉倒吧 
啊啊啊
帅
给币了
好活
加钱居士
3
这首歌豆腐，哦不功夫
5.绝对不行
不就是个币嘛~给你给你
彳亍
3
绰绰有余
上头
豆腐 豆腐
豆腐很润
润哥
润哥
666666
琵琶那个是神都龙王，ab演的，虽然演技一般，但是还挺漂亮的
卡点舒服
就像当年明月说过的：亲朋出卖的价格高一些而已
比博燃
开头是什么剧呀，跪求！
3
3
下次一定
夺笋吶
6
得投币！
又是骗我学功夫！
下次一定
加钱居士
下次一定
文艺复兴
加钱居士
重新选！
我不服
行，下次
这一段是李连杰和钱小豪 打戏很厉害哎
我周癫不服
加钱居士
打完收工
得加钱
加钱这个表情绝了
不好意思，不行
白嫖失败
4
3
3
3
币也给了
燃
加钱
吃你豆腐
得加钱
3
得加钱
全都是前辈，后辈有没有能打的
全是老片
好爽
全站三国乱入
豆腐
学武的那个，讲真的，告诉你，很苦的
我不服
这钱加的，值
好活当赏
3
得加钱
3
后辈有释小龙
3
加钱
很丝滑
我不服
我知道我打不过你，但我就是不服，不行吗？
再来一遍
3
下次一定
3
哈哈哈哈哈
拉功的是哪个电影，姿势帅爆
价钱
3456789
唉，现在好的动作片太少了
biubiu
3
流水的叶问，铁打的罗师傅
3
3
加钱居士
我的脑子里只有 大熊在不在，大熊在不在
我要打十个！
功夫豆腐
我两只手，八只脚！
黑侠
豆腐豆腐
含泪加钱
333
3
白嫖失败
润润润润润润润润润润
卡点好评！
十面埋伏！
操
视频好润啊
这次一定
波比：帮我敲个天灵盖吧  拉夫：得价钱
这踩点很舒服，你币有了
丕定
那个没有特效的年代却可以拍出这么多好看的电影
3
我也不服
牛
6666
3
有多高啊?
黑历史
下次一定
3
丝滑～
踩点好评
漫长的2分钟
十年龙套无人识，一句加钱天下知
树叶：耳熟
下次一定
豆腐豆腐豆腐功夫功夫豆腐
铁马骝画面挺多的啊
下次一定
可惜网页端没有踩
真的误会了
下次给
3
3
功夫功夫功夫
下次一定
3
滑师傅
得加钱~
十面埋伏，吃你豆腐
我不选哈哈哈，咋样
都看过
流星群侠传的动漫呀
豆腐豆腐
再来一次
下次一定
不就是币吗？我给你！
比博燃
接着奏乐接着舞
3
孙火旺表示：得加钱
加钱
3
白嫖失败
你要说的是哪个弹琵琶的，那个是狄仁杰之神都龙王
你要说的是做桌子上的，那个是铁马骝
1.绣春刀
2.方世玉之万夫莫敌
4.十面埋伏
新少林五祖
6.笑傲江湖之东方不败
10.铁马骝
11.英雄
14.叶问
绣春刀……
我
大灌篮
17.三国之见龙卸甲
18.太极张三丰
19.师弟出马
20.龙门飞甲
一段动漫cg，没看过
22.一代宗师
得加钱。
哈哈哈哈哈哈哈 得加钱啊
23.狄仁杰之通天帝国
精武风云
我们腾讯绝不盈利
24.唐伯虎点秋香
黑侠
冒险王
方世玉
3
倚天屠龙记之魔教教主
no
我
白嫖失败！
彳亍
三连得加钱～
彳亍
下次一定
挡住了啊
行就是不点你能拿我咋样
3
不是这样打的
好多李连杰
3
3
剑雨
3
有事子龙兄弟，没事那个赵云！
3
得加钱
加钱
行！
丁修：字润，号：加钱居士，武器：苗刀，爱好：师弟​
很润
好活· 赏！
说我吃你豆腐
很润居士
小城里，岁月流下去，清澈的回忆
星爷我爱了
很润居士
白嫖失败
接着奏乐 接着舞
十面埋伏
加钱
这不我润哥
还是以前拳拳到肉的功夫片好看
极致卡点
3
1.25表示还行
我给你买~豆腐~豆腐~豆腐 
难道就我一个人觉得单手剑可以格挡住双手长柄武器的挥击很不合理吗
下次一定
/mっっm?
m/
3333
3
下次不一定
不就是币嘛，给你
三四层楼那么高？
好活
还我漂漂拳
还是以前的老电影好看
。。
速度
上次给了
我虽然打不过，但我就是不服
字幕呢
3
再过10年还有哪些演员能这样子演戏
我不服！我要打十个！
踩点狂魔
我没得选择
3
3
3
白嫖失败。。。
丁修，字很润，号加钱居士
北镇抚司小旗官秦一川
谁？
公公不知道他是我师弟吗？
公公你误会了，这个人可是我的亲同手足。
加钱
周大侠
好活，我币没了
3
3
败家子，你们一定没看过，很有意思
新片哪有这动作
我莫得选择
《挚爱亲朋》
3
3
锦衣卫
顶心肘
风云  雄霸
彳亍
我反对
全文背诵
现在没有好看的武打场面了
都是特效
剪得不错 但下次一定
李连杰牛逼
绝对不行
释小龙还算后辈吗？也是前辈了哦
周董的歌怎么就不是中国的？
这不得点个赞？
绣春刀
最A厂公：很润
小结巴：服了服了
3
润
豆腐…
以前演员演技真好
3
我先来，7W
剪的可以
我
这不比博人转燃、？？
下次一定
下次一定
绣春刀啊，电影
得加钱！
33333333
服
没有杨家将 差评
很润
豆腐豆腐
《得价钱》
疯狂踩点
3
白嫖失败
加点 应该的
3
豆腐
豆腐豆腐
服了
公公胡茬比我长
越漂亮的女人越会骗人
牛逼
不错真不错
我莫得选择
3
十分之一的点赞，不错啊！
我
3
锦衣卫好评
得加钱
润哥
BGM好评
下次一定
下次一定
3
豆腐
年轻人不讲理啊
3
3
我服
这卡点就尼玛离谱
开头润哥经典台词得加钱
下次一定
这辈子就没听懂过周的歌词唱的什么
=豆腐豆腐豆腐豆腐
斤斤计较急急急急急急急急急急急急急急急和急急急急急急急急急急急急
3
得加钱
得加钱
4
得加钱
梦幻联动
黑侠闪了一下
全战片头的关羽战吕布
全战，郑姜cg连招
给你给你
周杰伦，，，直接好评
作为成年人我选C白嫖使我快乐
豆腐
看到没有看就点赞了
333333
给你点了个赞，发现手机拿反了
打你一个，绰绰有余
不行，这个必须得加钱！
《挚爱亲朋       手足兄弟》
满脑子的都豆腐
3
厂公
以三连
丝滑
这个节奏组合得------不知道如何形容
吃你豆腐？
3
3
3
这次一定！！
手足兄弟
回旋踢，太用力，画面就变得很荒凉～
加钱哥
加钱哥可好
比博人燃
蒙太奇
火钳刘明
我
绰绰有余
这点是真帅
绣春刀
感觉这些好像都看过
服
现在都没有武打明星了
居然全看过
不行
头伏头伏
3
卖豆腐
3
豆腐，豆腐，豆腐，豆腐豆腐豆腐豆腐豆腐豆腐豆腐豆腐豆腐
豆腐豆腐豆腐豆腐豆腐豆腐豆腐豆腐
豆腐豆腐豆腐豆腐
豆腐豆腐豆腐豆腐豆腐豆腐豆腐豆腐豆腐豆腐豆腐豆腐豆腐豆腐地方
吃你豆腐
很润
加钱 老板
3
武侠片绝了
8只手8只脚
33333
3
豆腐豆腐
很润
霍元甲，你嘛时候是天津第一啊
3
 三连了
润
为了李连杰三连
爷青回
下次一定
嗨呀
叶问咏春可以跟得上节奏
我要这硬币有何用~~~
你币有了
得加钱！！
0
润哥
卜彳亍
3
下次一定
这必须三连呀
3
doinb
加!
好凶弟
豆腐警告
可惜没币了
博人传：别说了我知道
3
3
bgm  周大侠
丝滑
3
带好头盔
333333
不是这样打的
李钊开枪！
3
释小龙算前辈吧
得加钱
得加钱！
豆腐，豆腐，豆腐～
3
知道你的武力有一万以上
4
3
5
还是李连杰动作漂亮
润哥
起
豆腐
屋檐就该开扇窗
我不卖豆腐 豆腐
我在武功学校学的叫功夫
功夫功夫
我稍微施展拳脚
这个点是怎么踩的啊，这也太顶了吧
回旋踢太用力
画面就变得很荒凉
落花配对配夕阳
我清一清嗓 清一清嗓
唱起秦腔
3
是谁在水一方我撑起一把纸伞回头望
这什么地方这什么状况啦啦啦啦
下次一定行
www
3
得加钱
上次给了
秀春刀
彳                       亍
3
3
3
3
感谢野生字幕君哈哈
绰绰有余
3
吃你豆腐
十年演技无人问，一句加钱天下知
19372791
3
蒋璐霞
3
加钱可还行
！！
豆腐
上次已给
感觉音画不同步啊 
丁修 字很润 号加钱居士
前面那个是新少林五祖，洪熙官不是张三丰
我不服！
丁修：字润，号：加钱居士，武器：苗刀，爱好：师弟​
3
好丝滑
下次一定
3
无情无义的江湖
我
33333
得加钱
得加钱@
3
得加钱
smooth
ohhhhhh
这卡点就离谱
豆腐豆腐
豆腐豆腐
不行，得加钱
如此丝滑。。
周杰伦的歌，咋不是中国的了？
这点卡的太舒服了
扶我扶我！
3
都不选
下次一定行！
3
再看一遍
3
周杰伦永远的神！！！
踩点好评
3
\]87YTG FVC0
润哥
德芙代言人
我要打十个!
3
谁?
3
功夫
这视频做的挺好的
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
3
3
我了个去，这原来就是豆腐促销活动啊
周杰伦
白嫖失败
3
点赞啊，愣着干嘛
彳亍
白嫖失败
彳亍
天宝！
下次也不一定
得加钱
豆腐豆腐
燃起来了
加钱了
彳亍
看人真准
春雨
3
3
3
3
3
刚才是有人把飞刀接住了么？
3
下次一盯
彳亍
白嫖失败
郑姜
这个得加钱啊
3
加   钱   哥
忍不住抖腿
我币没了
时长让我猜到这视频没～那～么～简～单～
4
我不服！
巜手足兄弟》
3
这批打星老了以后就没有这种片子看了，小鲜肉都用特效了
得加钱
3
转场很流畅
李白李白
我是跪着看完的
李白
我不服
太滑了
4
3
我不服
好活当赏
3
我三连了，你呢
很润先生
没有吃你豆腐
我不服
丁修：字润，号：加钱居士，武器：苗刀，爱好：师弟​
丁修：字润，号：加钱居士，武器：苗刀，爱好：师弟​
点赞可以，得加钱~
周杰伦永远滴神！！！！！！！！！！
下次一定
我还以为来电话了
卡得好准丝滑～～
纵享丝滑
这个，我的流星蝴蝶剑。不行，三连了
3
很润
价钱居士，字很润
师D
下次一定
没错
3
《手足兄弟》
你币有了
秒啊
加钱加钱加钱给你加
润
彳
豆不腐
李连杰忠实粉丝啊up
豆腐
下次一定
我不服
帅
我打不过你，但我就是不服
赏
为啷个我好卡
S8fmvp高振宁
豆腐？
得加钱
3
得加钱
我！
得加钱，下次一定
剑雨
3
不符不负
现在反过来看卧虎藏龙还有英雄其实都拍的不错
下次一定
杰迷狂喜
33333
我！
陈坤！
只有一句666666
狠润
地很滑的
舒服
罗师傅吗？
0
罗师傅？
3
发现宝藏
下次丕定
下次丕定
3
3
为李连杰打call
加钱哥牛壁
3
3
3
周大侠，好评
太极张三丰
我要打十个
3
彳亍
我
章子怡好美
爷佛啦
一定行（下次一定行）
好兄弟
这个投票的真烦人
正片来了吗？？？
我不服
一定行我不行
3
飞段是你吗
罗问
3
丝滑
好优秀
我不卖豆腐 豆腐 豆腐 豆腐
我在武功学校学的那叫做功夫
赶紧穿上旗袍免得你说我吃你豆腐
一半都是徐克
2
很润
333
得加钱
你们不要再打啦
哦咯咯咯咯咯咯咯金木小天使！
张震！一线天！
3
下次一定
润哥
3
33
3
不就是硬币嘛投了投了
彳
八极拳 杀伤力6
我周颠不服！
我不服
周大侠好评
3
豆腐
顶顶
这踩点是技术流吗？
飞天飞敦煌
北方北大荒
金木！！！
开头见
还是李连杰最帅
2
这才听出来是杰伦的周大侠！
3
润哥
1
润哥
666666
1
功夫
金木，你币大大滴有
甄子丹李连杰贡献大半素材
头文字D？豆腐？豆腐？
白嫖非嫖
3333333
这剪辑
太帅了
、
3
我不服
4
太厉害了
333333
润哥
3
这画质不行呀
姑娘她爸爸很润
3333
3
豆腐豆腐
牛啊
我不服，整个佛山当然是我最能打，难道是叶问啊
好活
豆腐
我张大彪就不服了
4
4
@这个账号叫什么呢
很润
666
服了！
3
点赞的加钱
变绿
够丝滑
极度舒适
不是这样打哒
3
不只是徐克 更多是袁和平
任素汐
我
3
我！我要打十个！！！
这他妈是看了多少武打片
1
每天一遍 快乐无限
wo
来了来了
豆腐豆腐豆腐
真有这么丝滑吗
吃你豆腐
吃你豆腐
说我吃你豆腐
看得我热血沸腾一拳打向我身边的二哈
豆腐豆腐豆腐
他们给的是在太多了
这桌子很滑的
我
加钱居士
豆腐豆腐豆腐
满脑子的豆腐
满脑子的豆腐豆腐
流星蝴蝶剑
加，狠狠家
3
3
卡点带劲儿
至爱亲朋，得价钱哈哈哈哈哈魔鬼啊
金木天使收官
很润
好活
全战三国
有动画片？？
3
33333
混剪大魔王
4
3
得加钱。。
只有周董唱的出来这个味
你币有了
加钱
加钱居士
卡的真带劲儿
2
我周颠打不过你，但就是不服
我周颠不服！
八嘎
前方高能
很润
锦衣卫 青龙
333333
好活儿，当赏
豆腐！
点赞可以，得加钱
这个踩点。。太爽了。。
加钱了么
彳亍
表白一闪而过的坤哥。。
好活儿
绝了绝了
服了 加钱
2倍速  你值得拥有
得加钱
好活儿
豆腐，豆腐，豆腐～
蒋
这点踩的舒服
金木，你币有了
不行，得加钱
上次给了
3
得加钱
得加钱
333
罗师傅
《挚爱亲朋 手足兄弟》
哈哈哈哈
1
打二哈的 笑死我了
太舒服了吧
香港电影就是经典
陈坤！
豆腐豆腐
伯虎兄今晚醉春楼见
全戰三國  呂奉先？！！！
过瘾
好像我都看过耶
得加钱
这速度才对
吓呲一腚
我周颠不服
我也不问你乱要，拔万
很润
很润
这个鼻窦扇的好爽
加钱居士
下次一定
丁修：字润，号：加钱居士，武器：苗刀，爱好：师弟​
丁修：字润，号：加钱居士，武器：苗刀，爱好：师弟​
这些似曾看过又没看过
我不买你的豆腐
我不买豆腐
太润了
可惜啊，武侠片还是没落了
3
周杰伦YYDS
武侠 中国文化永远的瑰宝
成龙呢、
润哥
1
卡点王
好活儿
我不买豆腐～豆腐～
我不买豆腐～豆腐
果然还是周董的bgm带感
功夫
3
滑师傅
滑师傅好！
高燃了
最终还是点赞了 最终还是收藏了 最终还是给币了
松果弹抖闪电鞭不服
天王老子来了他也得加钱！
除了豆腐，功夫一句没听懂
打死我也不服！！！
音乐一出，右键左划
333
要点赞可以，但得加钱
顶心肘
我不服
0
帅
这不比博燃
3
他太嚣张了，我和他单挑！！！
加钱啊
你踏马挺猖狂啊
豆腐豆腐
得加钱
斗图
的价钱
连杰不老子丹不出
看到剑雨的画面了！
3
哪里都有jay！
加钱哥
穿旗袍这个是真的秀…
3
得加钱
这个点可不好卡
"我感觉在这个moment,要爆了"
3
哇哦～
见龙卸甲
我不服
虽然我打不过你但我就是不服
真的有这么丝滑吗
居然像小栗旬
我不服
得加钱！
润了他
很润
我
3333333
卡点绝了！！
一定要带耳机啊
3
下次一定
这卡点针不戳
得加钱
下次一定
不卖豆腐 但很德芙
我
我吃你豆腐
可以
行！
233
哔哩吧啦赵靖忠
润
妈妈问我为什么跪着看视频
得加钱
白嫖失败
功夫片未来主流
我
得加钱
下次定
《剑雨》
0.75
彳亍
豆腐 豆腐
3
行，但是得加钱
3
333
这就是树叶
卡点，舒服
如此丝滑
服了
不行得加钱
鸡你太美
钱小豪
这一代的武打巨星已经都老了，以后只有娘娘腔能看了
愣着啊，点赞干嘛？？？！！！
二哈，wdnmd
当然是叶问啦，难道是我啊
豆腐？
歪比巴卜。赵靖忠
周大侠好评
好活当赏
李连杰这动作真润啊
子龙，你变了
小栗旬doge
3
3
安全第一
哈哈哈啊哈哈
3
白嫖少年白嫖失败
看完了视频，宁就是Faker亲传弟子吗，切屏也忒快了点。。。
3
注意看，吊威亚！         ↑ ↑ ↑ ↑ ↑
我豆腐不服
十年龙套无人知，一句加钱天下知
周大侠
啊啊啊啊啊啊啊啊啊
加钱居士
我！！！
你币有了
好卡
lbwnb
厂花！
承包雨公公
接着奏乐接着舞
豆腐
抖腿 +1
3
你赞有了
新人都是魔鬼
很润。。。
3
或许真的有这样的武功存在，只不过失传了
国章
围章
小7阿5
666666
你币有了
3
润
服了
彳亍
字幕呢？
太丝滑了。。。
这钱加多少才合适？
bgm好评
这样打是打不死人的
丝滑～
不行
3
我不服
下次一定
吃你豆腐
我的币呢
我不服
豆腐是谁
豆腐
得加两个硬币
加钱哥
十年龙套无人问，一句加钱天下知
李连杰这动作还是最绝
李连杰yyds
败家仔好评
得加钱
你们不要再打了啦
这一下“嘿”，给爷整笑了，赏
豆腐豆腐豆腐。。。
我没得选择
得加钱
李连杰，新少林五祖，枪乃百兵之祖
安全第一，安全第一。
以前的武侠真好看啊
极致踩点
加钱居士
豆腐，豆腐豆腐
点赞干嘛愣着吖
请收下我的膝盖
我周康不服
鸡翅
当然我啦 难道叶问呐？
十年龙头无人知！一句加钱天下晓
豆腐豆腐
这是一
得加钱
3
全战三国混入其中
得加币
得加钱
未来还能看到这些拳拳到肉的武打片吗？唉
豆腐
服
得加钱
我不服
比博燃
全战三国
兄亲弟恭
豆腐
麻婆豆腐
3
3
3
金木！！！
国产小栗旬
这个厉害了
全战三国郑江都来了
得加钱
我不服
求bgm
3
3
3
这该死的节奏感
加钱居士
我
再来亿遍
名场面
绝了
下次一定
至亲好友手足兄弟，哈哈哈
唐家霸王枪
2
0.75/0.5更享受
加钱
3
你三连有了
桌子有点滑
以后再也看不到这种功夫动作电影了​
秀春刀
行
你想起舞吗
tql
很润
滑师傅的笑死了
滑师傅
很滑
逻辑带师
我
这个歌都不知道的是在钓鱼吧
流星蝴蝶剑！！！
下次一定
剑雨
李连杰无敌
说了这一代我咋记性老了没人的兄弟别担心知道不知道，江山代有才人出各领风骚数百年
新人都是魔鬼吗
得加钱
卖豆腐
我要打十个
豆腐
字幕都没有？
服了
当然叶问了，难道是我啊！？
加钱居士
我不服，我打不过你但我不服
谁最能打？当然是我，难道叶问啊
投两个币，好事成双
豆腐豆腐豆腐
爷不服
3连，得加钱
白嫖有了
3
好活儿当赏
先点赞
得加钱
流水的叶问，铁打的罗师傅
打，还是李连杰赵文卓打的最好看
得加了钱
3
3
现在还有武行这个职业吗
必须三连！！！！！
