太牛皮了
夜凯！
首页通知书
燃啊
燃起来了
黄页通知书
好家伙，我冲个厕所都比博人传燃
我斑愿尊你为最强！
最该去抗米的是鸣人，父母拯救了村子却被当成异类。饭都吃不饱
凯皇！！！！
牛逼，已三连
全体起立
我斑愿称你为最强！
这比宇智波冲撞，和宇智波抱摔强多了
跪求壁纸！
岸本是真不会画群战  这块完全是动画处理的好
这就去优酷，重新看一遍火影忍者
游龙当归海，海不迎我自来也
DNA在跳动
这就是三大民工动漫之一的火影忍者
九尾虚装吧应该
三连了
究极风暴
这不投币等什么呢！
十几年才完结，一代人的记忆
卡吞，豪噶一有介词
鸡皮疙瘩起来了
完了，没币了，日！
你币有了
夏令噶
我这币有何用
我擦，nb
首页通知书
正因为有那么多遗憾，才显得那么的真实。
九筒。。。。
感觉戴打死的那一代忍刀七人众都能虐博人转
虽然博人传还在播，但我觉得我那个时代的火影结束了
这不比博人传热血？
博人传是热血番？
前面冲厕所的xswl
照亮肘子，，，
博人传简直幼儿园看的
博人传出来挨打
还能看湿的？
宁次才是最可惜的
这不比博人传燃？
you should 踹 for the head（突然紫薯）
哪里能找到这张高清水遁图片
麻达辣！
土豆那里挖
一袋米哦扛2楼
嘿
咒印佐助全集最丑
牛壁！！
这不比博人传燃？
我擅长高空抛物
四代目太强了
一袋米呦抗几楼
马达拉
为什么全是猫的镜头
这TM不至少点个赞？？！
凯皇永远滴神！
你也想起舞吗
必火
颗颗有泥
我奶奶刷牙都比博人传热血
说多少遍了博人传不是可燃物
必须三连
666666
卧槽 这动作……
带土碾压四代了
青春啊
弹幕护体
泪目
最怕的只有贴吧的神罗天征
哦买噶
全体起立
下次一定
萨斯Ken
生一个不就好了，谁叫六道老头生两个
必须三连
凯皇流批！
牛
这就是街舞
这张图有原图吗？太炫酷了
不比博人转燃？？？
好家伙 这真比伯仁转燃
佐助的写轮眼已经被戳瞎了
啥是gay. 
我先来这不比博人转燃？
你币有了
八门遁甲
全身麻了
小南无敌
这不淦翻博人传？
我斑愿称你为最强
玛拉达
神罗天征
欧马一某马路卡
世界名画
火影之从双神威开始      推荐本小说
喜羊羊都比博人传燃，就不说蜡笔小新了
来了来了他来了
大蛇丸永远的神
这不比《博人传》热血？
比博燃
我点个火柴都比博人转燃
一大米抗击罗
凯皇真牛逼！
一袋米扛几楼，一袋米扛二楼
我仙人也牛逼
问：一袋米扛了几楼？
辛辣甜涩是啥味儿？
我手机刚才卡崩……了
一袋米抗几楼？一袋米抗二楼。
零几年还是追的！
在哪集骑的九尾
一袋米粒粒有泥
为啥班老被背刺
中国风火影？
鸣人一家一代比一代弱  到博人这代就啥都不是了
初代才是真神
踢的角度不对应该从背后踢
已经三连，谢谢up主
蕉忍疾风传
辛辣天塞
火影没有反派，各自贯彻信念罢了
我斑愿称你最强
眼泪不知不觉就下来了
开头就有内味了
开头就有内味了
好活当赏
这些，哪位不强？
须佐骑九尾是哪一幕啊？
这就是街舞！
我愿称之为绝活
bgm一出来，爷的青春回来了
鼬才是永远的神
永带妹tql
你也想起舞吗
爷青回
你也想起舞吗
夜凯
凯皇牛批
这不比博人传燃
赞赞赞
又发现了一个宝藏up
凯神
博人传到底是TM什么冷血东西
凯皇!!!!!!!!!!!
卢本伟广场
鸡皮疙瘩怎么说鸡皮疙瘩
全体起立
博人传:别骂了，别骂了
哪里疼 嗓子干
全体起立！！！
抗米少年是你吗
'我现在
阴间忍者来了
凯开八门的那一瞬间
究极风暴？
博人传不算什么，作者都不是一个，是给现在的小孩子看的，火影之后再无热血
打带土的时候
树叶飞舞之处，火亦生生不息
凯才是没有血继界限最强，不接受反驳
青春那
我愚蠢的土拨鼠弟弟啊
凯皇，当世最强！
疾风之后再无火影
帅
都站起来了
币没了
一代人的青春
这不比博人传燃
一起起舞吧！
夜凯
把爷青回打在公屏上
夜凯!
这个黑屏停顿我给你满分
生气快乐
爷青回
啥TM都中国风 这TM是究极风暴的
一袋米要扛几楼
是个动画都比博人传燃
这不是究极风暴？
燃nm
四代太完美了，完美的不像真的
这里的转场我tm吹爆
永带妹
博人传是人看的？
众所周知博人传是日常番
我斑愿称你为火影混剪最强
白嫖失败
呐勒导
凯皇
博人出来挨打
木叶由我来守护
太燃了
镖人版
三代！
爱他就把他纹在身上
kuaihuabh
凯皇
凯皇
凯皇
bgm dna动了
马大大
凯皇必须牛逼
说真的我觉得咒印佐助最符合他，挺帅的.装酷总被吊打！
哈哈哈哈前方高能预警
曾经以为凯只会体术，后来才知道会体术的只有凯！！！​
这个不是游戏火影忍者的cg吗？
留着？
喔喔喔！
冲
啊啊啊啊超级帅
铠皇。！！！！
一斤米1万30爱买不买。
究极风暴吧
哈西辣妈
最朴素的音乐，最热血的卡点
卧槽
种草先
这不比博人传燃？
博人传不得给他提鞋
插眼
我斑愿称为你最强
尺八百听不厌
爷青回
老妖怪
建议屏蔽博人传三个字
火影
一袋米抗几楼
这才是真正的火影忍者
秽土转生
我博人传就看了三集，实在看不下
哈西辣马
夜凯
帅
凯皇
火之意志！
夜凯
用带妹
木叶飞舞之处，火亦生生不息
投了
鼬
哎！又要充值优酷会员了
鸡皮疙瘩了
全体起立
凯皇
应该在结束的“完”之后加一段，大蛇丸秽土转生自来也。圆我们个梦吧
就像灭霸一样，并不能说他是反派
我放个屁都比博人传热血
神威难藏泪，入目皆是琳。
兄弟们都给我刷起来 哦 不是把大米都扛起来！！
热门第一
你们不要再打了
你币有了
30万啦
辛辣甜鲜！
燃烧吧！我的青春！
请收下我的膝盖
凯皇预警 前方高能
都别嘲讽哆来博人梦了
博人传？大妈跳广场舞不比它热血？
一袋米要扛几楼
必须三连
？
90后的青春也结束了...
八门全开日神仙
不博然
凯皇
不博燃
不博燃
不博然
凯皇！！！！！！！！！
不博燃？？？
大佬牛逼！
三连送上
广告否？
卡鼬情头收了！！！
实在没币了
康威
只有鸣人挥臂跑
关博人传啥事？
粘土飞鸟迪达拉，永生机械赤砂蝎。
太帅了！！！
前方超高能！！！！
这就是我的忍道。
看博人传不全靠情结吊着。。。要不是因为第一部童年可能不会去看博人传
夜凯！！！
牛逼
撒丝给给
天选之子
鼬！
あなたも踊りたいですか。
起立
我愿称你为体术最强！
不投币我都对不起up
进度条顶住
爷青回
你币有了，鸡皮疙瘩一地
鼬神永远滴神！！
 这博燃懂？
比博燃
游龙当归海，还不迎我自来也
哇，蓝色塑料袋！i了i了？
差点踢出大结局的男人
这次一定
这不比博人传热血？
666
一堆娃儿玩老梗
竟然没有自来也
行了添水
这个真的比博人传燃
靠骗，靠偷袭
比博燃
区区下忍
你也想起舞吗
这段我超爱 奇拉比打佐助！ 帅炸了
蛙组手
飞雷神二段
我斑愿称你为最强
这不比博人传燃？
牛逼
点赞再看
博人传是啥？
猪猪侠都比博人传燃
夜凯！！！！！！
比博燃
凯爷！
直接三连
谁给你一袋米哟
鸣人长大了吗？
疾风传没有须佐骑九尾
神罗天征
有优酷会员么借我一个
火影f4
夜凯！
这不比博仁转燃
你也想气起舞吗
夜凯
鸣人不黑化就不合理
我斑愿称你为最强
照美冥颜值巅峰
太平洋之战
我还想看一遍
全体起立
总所周知，博人传是不可燃物
我放个屁都比博人钻燃
其实是op里面的
博人传只比国足热血
你也想起舞吗？
我愿称这剪辑为最强
泪目啊
00后青春也结束了
發現寶藏
啊啊啊兄弟们把公屏打在泪目上
嚯嚯嚯
漩涡博人请求出战
全体起立！！！！
热门第一报道
太tm帅了这么多年都热血沸腾这币有了
剧场版终章的前面一段吧
辛辣舔咸！
这还真比博人传热血
一脚踢出大结局
痛みを受け取れ　痛みを知れ   痛みを感じろ　痛みを考えろ
白嫖白嫖
凯皇牛逼
火钳刘明
马达拉！！
お前も舞うか?
这不比博人传热血亿倍?
woc这图好帅啊，想要张当壁纸
高潮，必须我凯皇
我斑愿称你为最强
全体起立
托马斯
这是剧场版的开头啊！怎么一眼认出市究极风暴的？
好久没追日本动漫了
爷青回
比博人传还燃
宁次
为什么没有火影忍者版本的 英雄联盟？
刘德华！
两开花
哈西辣妈
大妈跳广场舞都比博人转燃
太帅了吧
夜凯
燃
敬青春！
666
前面的火影忍者版本的 ”英雄联盟“有一个，忍者村大战2，勉强算是吧
夜凯！！！！！！
辛辣甜心
侠客？？
这就是飞雷神二段！
凯皇
希腊天仙
诸葛亮来了？
问一袋米扛几楼？答一袋米扛二楼
这么一看博人转真的垃圾
在我心中，宇智波斑才是最终BOSS，后面的纯属扯淡
宇智波-斑
一脚差点踢出大结局的男人
三连了
全体起立！！！
燃烧吧  我的青春
斑最强-后面的全部都是扯蛋
土豆郊区挖
凯皇
颗颗有泥
"请大家把""暗影格斗""打在公屏上"
燃起来了
三勾玉打赢万花筒 我到现在还没明白怎么打的
画风突变
火影忍者VS晓最好看
你也想起舞吗？
总感觉少几个人
/
这不比博人传燃？
蛇盖有一袋米哦
一脚差点踢出结局
马杰挖肾
辛辣填塞o
巅峰我凯
全体起立
爷请回
这不是the last的开头那段吗
一袋米要扛几楼，一袋米要扛二楼
该死的都死了 不该死的也死了
怎么卡死了
真三国无双一派的BGM
赏
木叶飞舞之处，火亦生生不息
究极4
我佩恩 木业卖米
这不比博人传热血
就是究极风暴
牛逼
23333
你也想起舞吗
全体起立
剧场版
这是究极风暴的开场吧
这不比博人传燃？
博人传？什么东西
一袋米抗57楼
我愚蠢的欧豆豆哦
跪求2分34秒到36秒水影壁纸
就这几秒不比博人传热血！！
与任何人相比，四代都显得过于优秀
燃烧吧青春 全体起立！！！
木叶飞舞之处，火亦生生不息
我愿称你为最强
额
燃
辛辣添涩
woc这段太强了
别刀了别刀了
游龙当归海，海不迎我自来也
十年火影
爷青回
木叶之魂生生不息
火影最可贵的是当时我还是少年
眼睛传奇
我靠我直接裂开
水墨感觉太赞了
感动！
弹幕能不能别拿博人转拿玩意和火影比？啊？
进度条挺住啊
博人传这种垃圾，不断在秀存在感
帅啊！
这混剪是真的强
水遁：大坝谁来修
木叶飞舞之处，火亦生生不息。
疾风传往后就几乎很少听到过这个BGM了。。。
卧槽这个好帅啊
凯皇！！
一袋米要扛几楼！
卧槽燃起来了
燃起来了
泽斯帝姆光线
666
你也想起舞吗？
博人转是绝对零度单位吧
我先来，博人转是绝对零度单位。
我班愿你为最强
啊啊啊爆哭
愚蠢的欧豆豆哟
六道斑：我大意了，没有闪！
震撼
辛辣天森
名场面
疾风传之后再无火影
老子放个屁都比博人传燃
这不比博人传燃多了？？？
全体起立！
啊啊啊鼬神
青春啊
你有了
什么叫忍者，无鸣人，无忍者
这特么才叫混剪！那些乱七八糟的闪图的都是什么？？？
全体起立
？
第一部叫忍者！第二部叫垃圾
蝎
300英雄不香吗？
须佐骑九尾是op里的，正剧没有
斑爷帅死了卧槽
你也想起舞吗
你也想起舞吗
你也想起舞吗
打被关在四赤阳阵里面十尾的时候
全体起立
我斑愿称你为最强。
斑斑太帅啦！！！！
全体起立
叫你模仿，没叫你超越
自来也死的那一集真的太伤心了
一言不合就抗米
57
这一段是究极风暴的
我斑愿称你为最强
燃
我斑愿称你为最强
燃
你币有了
看这看哭了
大筒木辉夜战斗经验其实很弱
斑爷好帅好帅好帅！！！！我好爱好爱好爱！！！！啊啊啊啊！
全体起立
这不比博人传热血?
八门凯呢
凯不是抢行写残，是他要不残博人传boss能活着几个？闹呢，七门捶死一切不会幻术的除了幻术凯皇在博人传怕什么？求道玉还有吗？仙鸣都抽不出来求道玉了，博人传连这个细节都没有了
不可燃物
博人传来看你爹是怎么玩的
一袋米抗几楼，一袋米抗累了
我感觉看了好久
博人传
凯皇八门可以扭曲空间，理论上讲只有幻术能克制但不是在夜凯开的时候放夜凯开了就拦不住了，纯靠本能了
凯皇
凯哥牛逼
火影的遗憾太多了
火影yyds
土豆网
这才火影
我斑愿称你为最强！
博人快来认你爹
火影yyds
没有自来也
不换
宇智波抱摔
三连给了
必火
每一帧都是壁纸
这前面究极风暴的画面吧
好丝滑
一袋米要扛几楼
你也想随着木叶飞舞吗
上号
大坝谁修哈
比博燃
起舞了
嘛哒拿！！
全体起立
你也想起舞吗？
全体起立！！！
宁次！
三连了
我宇智波鼬
四代目
戚继光抗倭寇岂不是更加热血
nb
不可燃烧
海不迎我自来也
看到暴王之月进来的
我艹 我以为我铃声响了
别TM刷博人传
激情
羁绊    疾风之后再无火影
人才，牛壁
这音乐就牛逼炸了
你也想起舞吗
芜湖
都是我的青春啊
照美冥这我记得是一个op里的片头
“
666666
鼬啊
帅帅帅
这不比博人传燃
鼬神！
我斑愿称你为最强
这哪是究极风暴，这是剧场版the last
二罗马图
我烧壶水都比博人传热血
我唱首歌还不比博人传燃？
没有夕象夜凯。不完整。。。
阿斯玛！！！！！！！！！！！！！！
鼬神
事实证明博人传是不可燃物
鸣樱意难平
这肯定比博人传燃
鸣樱意难平
秽土转生之术
鸣樱意难平
妈哒啦……哈洗啦妈……
螺旋丸！
前方高能
2个挂壁
我擦
一袋米扛几楼
小破站没有一袋米扛几楼这段看。。。矮
别了，青春
鼬神
yo
卧槽！！！
宁次你死得好惨呐！QAQ
永带妹
四代的术太帅了
辛  辣  天  塞  
这不比博人传燃？   这博燃？
乱世出英雄
屁是可以点燃的哦
四代除了剧情还谁能杀？
辛 辣 天 塞
耳机党舒适
这不比博人传热血
游龙当归海，海不迎我自来也。神蛙存妙木，山不拒我好色仙。
我斑愿称之你为最强
黑绝救母 传奇
木叶舞王
泪目了
卡殿！！
啊啊啊啊爆哭啊啊啊啊啊
旋律一响，春晚版浮现脑海
建议屏蔽建议屏蔽博人传7个字
三连三连
2楼
才想起来，小樱会复活啊？四战的时候怎么没用啊
哪里痛
我的痛苦在你之上
八门遁甲
夜凯
这里哭了
心辣太塞
博人传卖情怀
假如凯没有踢偏。。。。。。。。。。
凯皇
我是来看自来也的！
把爷青回打在公屏上。
在体术方面，与我交过手的人中，没有人比你更优秀
我是花旗参卡卡西。
比博燃，比博燃
神罗天征。
忍术在八门面前就是渣渣
全体起立，致敬凯皇
忍术在凯的面前已经没有用了
来味了
电脑首页通知书！火影排面！
。
冲冲冲！
火影忍者就是大杂烩
我的火影结束了~
疾风之后再无火影~
真良心制作！快50的人看着就流泪了！
手游？
木叶飞舞之处  火亦生生不息
全体起立
为什么没有纲手
回忆都是回忆呜呜呜
博人传什么东西啊，不是一个档次
啊啊啊啊
鼬神！
一袋米要扛几楼
究极风暴么？
爷青回
我肝门流血都比博人传燃
佩恩买米
啊啊啊
这就是飞雷神二段
班主任让我上课不要随便站起来
呵！射！
致命凝视
爱了爱了
你也想起舞吗？
哭了
你想起舞吗
啊啊啊
宁次啊
我斑愿佐助娶小樱就离谱
真    蜘蛛骑士
00后的青春也结束了
我斑愿称你为最强
我斑愿称你为最强
朝为孔雀昼为虎，夕象过后夜凯舞
强
火影太TM庞大
行了添水
我打开UC都比博人传热。。
苦痛を感じましょう、苦痛を受け入れましょう、世界を苦痛にしましょう、神羅天征！
一緒に行こう、サスケ
你币有了
好货
私、斑、あなたを最強と呼びたい。
一袋米要扛几楼
我春春！
我愿称你为最强
我的鼬桑
爷
斑爷
来咯来咯
全体起立
全体起立！
自来也
博人转是花园宝宝级别的
图
秀
这不比博人传热血？
这是飞雷神二段
这是飞雷神二段
这是飞雷神二段
哈西辣妈，我已经可以尿到对面啦
全体起立！
来了
火影忍者   永远的青春
啥究极风暴啊，这是14年剧场版片头
四代没有对尾兽的大招
两个男人的爱恨情仇...
这不比博人转热血
我奶奶吐口痰都比博人传燃
这不比博人传燃啊
首页来的
火影无恶人，但有反派
一开始火影世界观就小，后期还不加大
初代不完美？初代才是爸爸一样的存在
回忆比这不好看点？
火影完结了那么久热度不减，真就生生不息了
我愿称你为最强！！！
哈哈哈，笑死我了，刚刚骑九尾
夜凯！！！！！
反手一个三连
经费爆炸，
什么博人传在我疾风传面前就是个渣渣
愚蠢的弟弟啊！！~~~~~
这画风我爱了
怀念
我，燃起来了，结束的青春回来了
有人的地方就有火影迷
biber燃
苦しさを感じよう、苦しさを考えよう
今から世界を苦しめていこう、神羅天征
火影の名を背負って、村の家族を守る
それが今の私の義務です
サスケを許してくれ
おまえは俺の全盛期を見ていたのか?
あなたも舞のことを思い出しますか
麻蛋要回去看第n遍了，爷的青春
体术において仆と手を結んだ者の中で君より优れた者はいない。仆のうちはマダラが君を最强と呼びたい
体术において仆と手を結んだ者の中で君より优れた者はいない。仆のうちはマダラが君を最强と呼びたい
火钳刘明
全体起立
我喝杯奶茶，这不比博人传热血？
俺的眼泪不听使唤了
比博燃
博人传不是泡面番吗？？
全体起立
这都是op里的
凯皇!
火影从打再不斩就明说了忍者是工具人，鸣人却要打破这一切以自己的忍道来生存，即便没离开木叶也在探讨战争和平亲情友情羁绊生死这些文艺史上永恒的命题，怎么就世界观小了？
博人传本来就不是给大人看的，只是给下一个时代小学儿童群体，创造另一个十年回忆
要是以活动范围论世界观那你不如拍科幻动漫，全宇宙跑属你世界观大
岸本的火影忍者在日本动漫百家争鸣的开始，也在日本动漫没落之前结束，很好的走过辉煌的十年
超威蓝猫
但凡身体再年轻十年，凯就能踢死斑了
差点一脚踢出大结局的男人
你也想起舞吗
你成功让我想看火影了，但是老子还是要白嫖，就是因为你让我开了个优酷会员，你说气不气？
黑虎掏心永远滴神
方面我看博人转的时候也没觉得燃…
芜湖
哈西辣妈
来了来了
等一个夜凯~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
很快啊，啪一下点进来秀秀的，一个左修罗天征，右一刀修罗，我大意了没有闪，年轻人不讲胆大
辛 辣 天 塞
我斑愿称你为最强
战歌起，回忆来！
我斑愿称你为最强的男人
吼，哈，歇
凯皇
八门凯
66666666
木叶飞舞之处，火亦生生不息
一袋米要扛二楼
神罗天征
秽土f4
飞雷神二段
阳谋家三代
我又想看一遍了
这不比博人传燃亿倍，xdm我说的对不对​
蕾姆了
疾风之后，再无火
毫无违和感
众所周知火影最帅的片段都不在火影
弹幕打架
这音乐听着还是让人热血沸腾啊
须佐骑九尾是op画面，正片么有
须佐骑九尾是op画面，正片么有
说鸣人以后再无热血的你也就这点认知了
素质三连
爷青回
8门一生能开一次不死就不错了
蛇叔掌握核心科技
凯皇被岸本坑了，早点进入战场还有鸣人这兔崽子耍帅的份吗？
鸣人这里正常跑姿好评
我拿肾刚
Cnm 燃起来啦
你见过我的全盛期?
这踏马不比博人传燃？
博人传还不跪舔？
一袋你浪气楼
你见过我的全盛时代。
凯皇登场，主角退场
笑死我了花旗参卡卡西
你也想起舞吗
凯皇参上
口口有泥
为啥没见拿着神奇的两道光芒
博人传是啥啊，山寨货吗？
哭了，爷青回
宏大的世界观，这是我喜欢火影最主要的原因
我愿称你为最强
好活、该赏！
木の葉が舞っているところは、火も絶えず生まれている
木叶飞舞之处，火易生生不息
火光会照亮村长，并让新生的树枝发芽
地包天行
火影忍者
神！
鸡皮疙瘩
牛逼
八门遁甲 开
整个这样的动画片
明凯
NB
1
卡卡西就是个挂逼
想哭
借去一个优酷会员
嘟啦！
你也想起舞吗
我斑愿称你为最强
一脚差点大结局
差点踢出大结局的男人
我的钱包跳动了一下
辛辣天森！
我能坐下了吗
蓝染以后在无死神
绝啊  不亏
鼬！
下忍打架 小场面
全体起立
撒死给～～～拿路to
马欧卡马欧卡
博人转是“燃”的最低计量单位
众所周知，博人转是“燃点”的最低计量单位
直接裂开
爷回青爷回青爷回青，重要的事情说三遍
这可真的是太酷了吧
全体起立！
敬礼！
一打开就必须冲动三连
爷的青春结束了
土豆哪里去挖，一挖一麻袋哈哈哈哈哈
这不比博人转燃？
三代声音好酷
这就是飞雷神二段
我斑原称你为最强
不要侮辱天线宝宝
国足：我的六脉神剑比不了博人传？
哭了哭了 
永远的青春
火影
这就是街舞！！！
逝者安息
哈哈哈
不充钱你怎么守护木叶？
四代单挑无敌，但是没有群体aoe
四代死了我就不看火影了
这个开场好帅
这不比博人传燃？
++
++++++++++++++++++++++++++++
+++++++++++++
++++++++++++++++++++++
斑神！！！
那女多
导员问我为什么跪着上课
太燃了
博人传是个冷血番
比博热
比博热
比博热
爷青回
博人传还不如喜羊羊
我大仙人豪杰自来也呢
凯皇永远的神
马k挖信。易库鸡
这段音乐绝了
差点一脚踢出大结局的男人
低保连心都
卡痛。火卡妹卡苦
我的画风在你之上
不用去优酷了，B站就能看
鸡皮疙瘩
好活  赏
这个up做的视频质量一直可以的
还我好色仙人(T_T)
少提博人传，能比？配吗
年纪大了，风一吹眼睛就湿润了
在体术方面无人能出你其右
这个帅
博人传看的人多吗
不要看我，我中幻术了
看的我老泪纵横
你只是搬运工。。。
爷青回
隔壁折棒都比博人传热血
你也想起舞吗？
全体起立，凯皇驾到
哈哈哈哈哈  一群没玩过游戏的在这说什么呢？笑死我了
看弹幕说：“爷开个煤气灶都比博人传燃！”这不废话吗，不仅燃，而且燃炸！
迈特凯
恭迎凯皇陛下
我斑愿称你为最强
龟龟
不看这个博人转也是垃圾好吧
博人传都不配老子提起
全体起立
木叶飞舞之处，火亦生生不息
这不比博人传燃
爷青回！！！
我踏马辣新刚
辛辣天塞
DNA
全体起立致敬
全体起立
全体起立
这绝对是下忍
帅
57楼
最爱的日本动漫，看的热血沸腾
炫舞炸裂
木叶飞舞之处，火亦生生不息
爽
sei！
全体起立
鸣人整个忍者世界最牛逼的下忍
博人传出来挨打
助我100抽出白面具
此视频价值两个B。
前面那个奶奶的那个夺笋啊
6666
爷青回
爷青回
火锅一袋
阿茨玛好惨啊
全体起立！
火影到佩恩的时候就可以终结了
人才
燃起来了
已三连
辛辣天森
你也想起舞吗？
一大米抗几楼
我斑愿称你为最强
辛辣天行
这不比博人传热血
战场上见到金色闪光直接放弃任务
众所周知疾风中下忍最强
帅！！！！！！！！！！！囸！！！！！
下次一定
木叶飞舞之处，火亦生生不息！
马达啦～
整个火影打的最过赢的就是班爷1vs一万整集吊打所有人
木叶飞舞之出 火亦生生不息
博人传就是垃圾。
星星之火
吟诗一首
升龙腿
蒴茂呜呜呜呜
莫名想哭
泪目
博人传是什么东西
鸣人以后等于。。动画片
三连后看
这不比博人转热血
不比博人传燃
三大连载，还是觉得火影最好
这就是街舞笑喷了，哈哈
你也想起舞吗
木叶舞王
这不比博人转热血
这是青春
第一个三连
尺八一响。
你币有了
下忍打架
三连
一脚踢头就结局了= =
来了！
这不比博人传燃
世人皆知我鼬神，不知止水别天神
众所周知，博人传是不可燃物
辛 辣 天 塞
白嫖失败
好活当赏
我斑愿称你为最强
木叶飞舞之处 火亦生生不息
回来了
这不比博人传热血百倍
我宇智波斑愿称你为最强！
凯皇！
宁次！
无人出你之右
我奶奶炒菜都比博人传燃
QQ看点有个一模一样的
你奶奶吐的原子弹吧
众所周知。博人转是不可燃物
牛逼
爷青回
素质三连
火钳刘明
晓之天团！
八门遁甲得有
爷青回
看哭了
经典音乐
全体起立
原谅我笑了，哈哈哈
为逝去的青春泪目
一代米扛二楼，颗颗有泥
那是the last 剧场版开头……
都没有错是这个世界的错
撸呀，哈哈哈哈，
哈
街舞nm
这不比博人传热血？
燃起来了
生生不息
夜凯！！！
燃起来了
这是飞雷神二段
你也想起舞吗
三代
阿指
我斑，愿称你为最强
我斑愿称你为最强
自来也
木叶飞舞之处，火亦生生不息
666666
这不比博人传热血？
博人转出来挨骂挨打！
进度条还可以
这不比博人转热血？
这不比博人转热血
这不比博人转热血？
梦想
不比博人传热血
博人传 没有战争 没有孤儿 哪来的热血
这次一定
我愿称之为绝活
究尼玛风暴，这是the last剧场版的开头，一群nt
我来晚了吗？不，来的正好，卡桑
划护额太有感觉了
有感觉
为逝去的青春泪目
村口集合，水泥自带
神仙啊啊
木叶f4登场
欧豆豆
火！之意志！！！！！！！！！！！！！
看得老子鸡皮疙瘩满地！
比博燃
全体起立
你也想起舞吗
硬币不保
帅
什么玩意？须佐骑狐？震撼我一年
第一个凭实力拿到我三连的视频
佩恩抗米协会
问这种燃叫什么燃
;来\，
骑马射箭？
全体起立
阿斯玛！！！
战歌起
我是卡卡东
然，草起来了
这不比博人传燃？
这不比博人转燃？
火影的世界观
你笔有了
博人传
博人传博人传
博人传博人传
火影王我当定了
白嫖失败
不博燃？
昼虎
！！！
斑：你们yiws
啊啊啊！！！
夜凯
一袋米要扛几楼
好久没刷到火影了
前方高能！
比  博  燃
帅呀。
下次一定
最爱的我爱罗连一幕都不给？
你也想起舞吗
我愿称你为最强！
夜凯
narotu
牛壁
我斑愿称你为最强
一袋米有看几楼
木叶飞舞之处，火奕生生不息！
颗颗有泥
比博燃
比伯燃
已三连
这不比二人转燃嘛?
我的币不要走
