卧槽第一
人均200，不会吃太贵的？？？？
大酒神
加拿大哭了
回
回家要挨打
加拿大哭了
加拿大哭了
免免哭了哈哈哈
？？？？？
这两左右动作都一样，手放在椅背上，很嚣张的样子
小舞胖了呀哈哈，看来婚后生活不错
每次加拿大都得哭一下
我外面一顿饭20以内
递斧人
快进到邀请yyf
讲道理 确实啊
女人真麻烦
酒神？
9神
哈哈哈哈哈
比惨大会
小舞圆润了不少，还是那么好看
小舞胖了哈哈哈
小武胖太多了
？？？？？？
毛不易
有钱真好
小舞你怎么胖若两人
建议常驻嘉宾
小舞咋胖成这样了
王阿姨
小舞富态很多啊
小舞脸圆了哈哈哈
好家伙，直接变成吐槽大会
加拿大哭了
互相折磨到白头
小舞胖了更好看一点
加拿大哭了
加拿大哭了
我觉得可以
真实
想看鸭嘴兽
相声环节
两个人都胖了
俺也一样
王师傅情商好高
是公放吧
大酒神
求生欲使然
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
真实
公放
我可太喜欢这种感觉了哈哈哈哈
不愧是先有09后有天  
3个星期吃一次也正常
是公放吧。。。
加拿大哭了加拿大哭了
酒神酒神
勇闯无人区！
哈哈哈哈
时间是把杀猪刀呀
大酒神！！！
还在嘴硬！
？？？？？
是公放好吧
你朋友是不是叫冬儿？
后期文盲石锤了
点外卖一起吃还行
热乎
爷青回
为青春投币
公放吧，打错字了
那时候我以为爱的是生活
我不记得了
加拿大哭了
爷青回呜呜呜呜，我关注的第一个号
09??
《早就学会了》
大家先别哭
《酒神大局观》
酒神好像没上次视频胖了，减肥了又？
下次还敢
fgnb！
哇小舞这么胖了吗？
有鸭嘴兽硬？
《不吃贵的》
如果你前妻很肥那你后期一定要出大根
大局观
哈哈 这演员绝了
？？？
？？
鸭嘴兽，集合！
还在嘴硬
爷青回！
忘记本期吃蟹主题
金色离婚
爷青回！
山猪2号
来了来了
加拿大哭了
梦回pandakill
危！
《增进夫妻感情》
金色离婚
看到酒神现在这么幸福还是挺高兴的
加拿大每集都要哭一次
加拿大哭了
你在跟谁出去吃
再见孙悟空！
格罗嗦立功辣！！！
毛毛是真的富，老王能娶毛毛真的也是拯救银河系了
山猪2号
钱治百病啊
09老商人，小舞家里也有钱，人均200真的很低了
加拿大哭了
？
狂喜狂喜。俩老公
人话
09很早就月薪30万了 老婆也是有钱人
爷青回
狗粮吃饱了
u1s1这个不是凡尔赛啊，就是的消费观和小舞差好多的
王师傅主动开嘲讽
笑死了
不贵
舞儿丰满了不少啊
逐渐忘记这是一个美食节目
你是谁谁谁谁谁
错别字是公放啦
节目效果爆炸
哦豁
加拿大哭了
弹幕演员早啊
点个三连再看
加拿大哭了
爷青回回回
所以这期视频20分钟？
玩起  夫妻杀  了？
你这个海底捞猪肉丸有牛肉的成分
仿佛在看狼人杀
加拿大哭了
胖了小舞？
？？？？？？？？
别闹，上海出去吃一趟还吃人均二十的么，又不是吃工作餐
09王师傅老熟人了
0.
热乎
再硬能有老蔡硬？
免免：？
还在斗鸡
毛毛情商太高了
说后期文盲的自己去查查好吗，就是功放
慧文狂喜
王师傅怎么跟每个男嘉宾都很般配
加拿大哭了
好家伙666
蟹兵是谁
梦回黑死病
点餐吧，老板！
胖的正好
加拿大哭了
4只山猪预定
加拿大哭了
双厨狂喜
毕竟两个人是同一个年代过来的
阿姨提刀来了
加拿大哭了
分手节目
王阿姨?
？？？？？？？
梦幻联动
小舞变化好大
加拿大不相信眼泪
王阿姨
好看了好多
爷青回
情商，大家都打呼，就相当于大家都不打
wo shi 09，gei wo zhong
龙门还行
卧槽
离婚节目
好惨呐啊
？？？
仿佛再看狼人杀阿瓦隆
这个错别字也太过分了吧，公放啊怎么就攻放了
买大跟
山猪二号
哈哈红红火火恍恍惚惚
陈sir快来上菜了
钢铁直男
？？？
这开头，爷青回
狼人杀既视感
多一起呀
王阿姨说的
增  进  夫  妻  情  感
09每年流水上亿的
我少年最喜欢的节目  09从零单排
开头我看了10遍
生完孩子正常的
？？？？
酒神！
王阿姨粉哭了
加拿大哭了
woshi09geiwozhong
前面的，是牛肉粒有猪肉成分
失踪人口
加拿大哭了
都给我哭！
加拿大哭了
一般胖子都会打呼吧
《对》
互相折磨到白头
？？？？
《不吃贵的》
猪肉夸成牛肉
梦回 panda kill 爷青回
点赞15W马上更新下集
点赞15W马上更新下集
俗称山猪
我不能忍
好
.0
功率放大器
王师傅好勇啊
这下巴
是chef
？？？
看到09真是满满的回忆
chef
？？？
0909！
加拿大哭了
这一次谈话被后人称为12.20山猪共识
不知道买什么就去看wsf带货呀
听到功放第一反应是功率放大器
？
加拿大哭了
卧槽猪肉九
哈哈哈哈哈哈哈
爷青回
挣钱（指在天桥底下）
《情商》
我感觉pdd家阿姨做饭好吃哈哈哈哈哈哈哈哈
哈哈哈哈
毛毛好可爱！！！
魔鬼
喂奶 孩子在哭
woshi09
过分啊
年轻的时候
点外卖一起吃
怎么感觉很讨厌09呢
红红火火恍恍惚惚
人家有钱人均两百和咱们十块钱一样
上流
我服了酒神
爷青回？
吃饭节目遍访谈节目
王阿姨泪目
哈哈哈哈哈哈
开新坑
不吃贵的
《也不是》
加拿大哭了
重点 三个礼拜一次
不要搞窝里斗
好听
对对对
中国美国的关系
哈哈哈哈哈哈
！！！惊了95！梦回PK
惨
哈哈哈哈群口相声哈哈哈哈精彩绝伦！
好多白头发09
一个挣钱，一个花钱
卧槽，梦幻联动
双厨狂喜
加拿大哭了
不是吧梦幻联动？
危
反向增进
加拿大哭了
大酒神与小舞舞
凡尔赛
????
公放
去过一次 真的很不错
？你是谁？
加拿大哭了
鼎酱和老菊09都好搭，达成共识
嘴硬或成最大优势
加拿大哭了
666
大酒神的大菊观一直可以的
我记得你在游戏厅顺，大哥我错了！
爷青回
红红火火恍恍惚惚
小舞真的富贵了好多啊哈哈哈哈哈
哈哈哈哈
加拿大？
梦回初中
鸭嘴兽是会遗传的
直接哭
危
加拿大哭了
《情商》
酒神好！
好一个不吃贵的
@鸭嘴兽，进来挨打
大酒神
卧槽
fgnb
刚吃了烤鸡？
小舞呜呜呜呜
女娲说的
太惨了
开始吃饭点开视频，饭吃完了，你们还没上菜
2077
王几姨
老凡尔赛了
毕竟生完孩子了，发胖挺正常的吧
哈哈哈哈
这就是凡尔赛吧
我饭那 怎么还在吹逼
梦幻联动
09失踪人口，爷青回
加拿大哭了
公放？
09确实
凡尔赛文学大师
小舞胖了呀，看来婚后生活还是不错的
哈哈哈
斗鸡：还在嘴硬
9神开天辟地，王师傅一边递斧子
Fgnb
创世神NB!!!
爷青回
吐槽大会
道歉方式：出5级大根
太搞笑了，哈哈哈哈哈，九五至尊
？？？？？？？？？？？？？？？
加拿大哭了
打起来了
小舞胖了这么多呀 好事好事
触发关键字，这期热门没了
字幕还是分颜色的，有心了啊
山猪2号
哈哈哈
fgnb
功放就是功率放大器的意思啊，最早的音响都是这样的，大家不懂吗
哪个是钻戒吗？
小舞胖了
wo shi 09  gei wo zhong
梦幻联动
是CHEF！没有i
吃完魔棒吃帕克
快吃饭快吃饭
点赞15w更下期  xdm冲
窝里斗
也   不   是
不贵的，1000以内呢，嗯嗯，明白了
恶魔免免呢？
疯狂暗示？？
wocccccccccccccccccccccccccccccccccccc
毛毛都不好插话了
哈哈哈哈哈哈
#查询后期受教育程度
不愧是你
免免有工作不一样
大酒神男装店啊
15万点赞更新下集，xdm冲啊！！！
王师傅怎么认识09的
直接开始自爆哈哈哈哈
铁狼啊 铁狼
鼎王爷，您老回来啦
加拿大哭了
@孙一峰
胖
如果你前期无解肥
凡尔赛
渣男！
吾辈楷模
嘴硬还得看夜吹
不是很贵的，两个人限制在1000以内
也不是哈哈哈哈哈哈哈
王阿姨说的！！！
加拿大又哭了
???
大酒神非常帅，玩刀塔，非常吊～
增进夫妻感情，刀塔之夜节目效果有了
哈哈哈哈哈哈哈
无情山猪
#查询后期教育程度
怎么累？
huiwen
加拿大又哭了
点赞过15W下集冲！
梦幻联动
哈哈哈哈哈哈哈哈哈自掘坟墓
三联了
买fg的7470卫衣
钢铁直男
哈哈哈哈哈哈哈哈哈
hh
小舞胖了
感觉没什么生意
梦幻联动
哈哈哈哈
......................
加拿大哭了
想到当时的pandakill
加拿大哭
小舞胖了好多，哈哈哈
等等这不是美食节目么
这几厨狂喜
《增进夫妻感情》
加拿大哭了
？？？
蟹宾
怎么没人接梗啊，我的进(Jing)步(Bu)很大
并不内卷
给他递斧子的哈哈哈哈哈
危！
加拿大哭了
喂奶 孩子在哭
真实
这肥肥是谁 = =
梦幻联动
爷青回
“比较正式的道歉“”
这几个都是一开始pandakill出现过的哈哈哈
对于09这种的来说，人均200真不算贵了
女娲
也不是
这个开场。。。爷青回
对对对对？
？？？？？？？？？？？？？？？？？？？？？
都胖了
加拿大打呼了
啥时候把fg也叫上一起吃牛
和09一起吃猪肉，和峰哥一起吃牛肉
开天辟地
毛不易
？？？？？？？？？
草
梦幻联动
2333
双厨狂喜
这凡尔赛。。。
加拿大哭了
加拿大哭了
哈哈哈哈哈哈哈哈哈哈
这是什么组合？？？
《不吃贵的》
fgnb
有野炊硬嘛
这波凡尔赛了一波
逐渐凡尔赛
《情商》
666
9神这个b装的，老凡尔赛了
fgnb！
？？？
都是山猪
加拿大哭了
建议多看看峰哥的《情商》
加油啊兄弟们
还在嘴硬
毛不易
哈哈哈哈哈哈哈哈哈
加拿大哭了
你们要结合上海的物价，人均200并不贵
酒神
聊天节目！
吾辈楷模
？？？？？？？？？
人均两百
？？？
？？？？
这个戴眼镜的光头就是小舞么？
鸭嘴兽集合
一个是创世神，一个是给盘古递斧子的男人
前妻无解肥
《对》
chief是酋长 chef才是主厨 这里确实拼错了
梦幻联动，双厨狂喜（不是）
《不吃贵的》
哈哈哈哈哈哈
小舞胖好多了
先有09后有天
有蟹黄堡吗
酒神开天，王师傅辟地
？？？？？
对不起，这一局我要赢！
Chef是主厨，Chief是大酋长
都给我哭
不 吃 贵 的
冷冷：终究还是错付了
爷青回
好你个酒神
海底捞都人均快200了
？？？？？
王师傅习惯性嘴硬，看直播的都懂
功率运算放大器的简称’功放
加拿大哭了
09nb
还在嘴硬
加拿大哭了
牛杰杀了人，全票出龟龟
加拿大哭了
猪肉9？
加拿大哭了
爷青归
加拿大哭了
09我看你视频长大的
《吃顿好的》
？？？？？？？？？？？？
加拿大哭了
加拿大哭了
哈哈哈哈哈哈哈
你是谁
爷青回
09富一代，小五富二代，价值观不一样的
胖
爷青回!!!!!!
加拿大哭了
09皮肤真的牛逼
好大的钻石
小舞脸怎么这么圆了
王师傅和09在一起吧
炒粉不香吗？
这钻戒亮瞎我狗眼。。。
先有09后有天
免免：？
都胖了
这猴子死了，高地怎么守啊
小舞！
这是吃的吗
悲伤坚决不放手
建议09找峰哥要<情商>看下
爷青回
09跟二流子一样
？？？？
爷青回系列
小舞变好看了
好大的钻!
酒神！！
酒神？
海底捞不贵嘛
9神。。。。。。我的青春
分手擂台
?  ?  ?  ?  ?  ?  ?  ?
开始了
加拿大哭了
猩猩打呼
慧文！
加拿大哭了
09！！！！！！！！！
小舞圆了好多
老山猪了
好九不见
爷青回
加拿大哭了
情商是真的高。
一炮泯恩仇
加拿大哭了
哈哈哈  家访环节
真实哈哈哈
斗鸡：还在嘴硬
你们快点给我老公点赞，着急看下一集
酒舞至尊
人均200
后面不用看了
??????????/
爷青回
这个钻戒晃瞎我了
09
200够我吃一个多星期中午饭
我也一样
1
WOCAO
HHHHHHHHHHHHH
大鱼人教你做大人
哭了
不将就
爷青回
还好啦
这段是在讨论交公粮吗
牛阿
什么时候能和毛不易联动
钢铁直男
一小时，刷新
开始哭
越看越气 取关了
小舞圆润了
不是接地气吗
你是谁，为什么我关注列表里有你
真的勇
fgnb
《对》
？？？？？？。
山猪 草
欢迎大家收看爱情保卫战
免免哭了
草大酋长拿血吼对着我
这还是美食节目嘛。。。虽然我很喜欢看
小舞圆润了好多啊
懂了，山猪2号
？？？？
都tm给我哭
真物质
阿姨会伤心的
加拿大又哭了
真 夫妻吐槽节目
能不能请fg啊
ugug
这种double date太先进了
吃蟹不叫孙哥
我们这种只舍得人均80的你要我们怎么活
“各个” 女朋友
好家伙，海底捞不算去外面吃顿饭，看来只有上档次的才算
诈尸了？！
加拿大哭了
等等  这不是美食节目吗怎么做成谈话节目了
男女怪平等的
公放
家庭弟位
???
惊了
？？？狼人杀了？
小舞
无情的干饭机器
山猪
人均50以上我都不看的
毛不易
09老王这种年薪的人都这个水平么
1000以内 不贵
免免惨啊（狗头
09怎么这么胖了
离婚节目
哈哈哈哈哈哈哈
肥酒
《你嫌我烦了是吧》
卧槽09活了！
爷青回
《年轻》‘
???????
打起来
哭了
这戒指我瞎了
梦幻联动
哈哈哈哈哈哈
Hhhhh
小舞胖了那么多的吗。。
爷青回
？？？？2009？
王师傅是90后的
就这一句，情商拉满
哈哈哈哈
09都老板了，俩人1000合理的
大菊观
爷青回
我丢
加拿大哭了
梦幻联动
酒神情商是负的吧
大酒神
冷冷么
可以请峰哥吗
233333
前排提示酒神老婆是超级富二代，刷败家的建议举报
爷青回
《不 太 舍 得》
爷青回
爷青回
原来海底捞不算贵的，行吧
小舞胖成这样了？？
加拿大哭了
成龙，行，蟹王府
FG写好的《情商》
吃牛肉？
都是海底捞？？？？？？？？？？？？
哈哈哈哈哈哈
酒神发育得很肥啊
大菊观
你俩结婚吧，哈哈
不吃贵的，一千以内？
不用吃饭了
海底捞已经变成低端了吗...
这个居然是最贵么。。那我吃过了。
《情商》
大局观可以的
重新定义不太贵
硬穿
大鱼人教♂你♂做♂大♂人
我前妻超肥的
枯燥
这个钻戒
胖了好多
？？
你对啥，你都不更视频
双厨狂喜
在做一期！
酒神我记得一米九啊
卧槽
爷青回
爷青回？!
公放吧
对对对对对对
？？？？？？？？？？？？？？？？？
字幕颜色和嘉宾的颜色是对应的诶
爷青回
九五至尊！！！
爷青回
鸭嘴兽集合！
也不是
《也不是》
怎么不吃猪肉呢
小舞这个戒指！
《良性循环》
互相折磨到白头
9神猎人把王师傅预言家崩了
年轻各个女朋友？？？？？
酒神！？
？？？？
ohhhhhhhhhhhhhhhhhh
《山猪》
我擦 09
确实是啊
山猪2号
哈哈哈哈
山猪二号：2009
爷青回
月亮星：没事，俺不累
加拿大哭了
建议去找f91吃个够
fgnb
《地位》
点赞点赞点赞！
卧槽
给他递过斧子
还在嘴硬
求一个富婆
fgnb
《跟 她 出 去》
9神号
梦幻联动
小舞胖了不少啊
龟龟
哈哈哈哈
哭了
？？？？？
"woshi09, gei wo zhong"
《也 不 是》
加拿大又哭了
09真是看不出来老啊
打炉石的都嘴硬
爷青回！
？？？？？？？
经典嘴硬
小舞胖了啊
fgnb
公放吧
???
梦幻联动！！
好家伙
还在嘴硬
??????????
哈哈哈
？？？？？？？？？？？？？
情商《》
《情商》
干饭 干饭
钢铁直男
哈哈哈哈哈
喊枫哥吃牛~人均能1000~牛肉拉满
吾爱09
fgnb
哈哈哈哈我觉得可以
9神好久不见
幸福肥？
？？？你是谁，怎么出现在我爷爷的关注里面
公放吧
？？？？？
《情商》FGNB 
哈哈哈哈哈哈
身价千万的山猪
弟位
老鸭罪兽了
那应该是公放
《吾辈楷模》
海底捞都瞧不起了
大局观
噔 噔 咚
这样的聊天我可以看一小时
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
加拿大哭了
酒神憋说话  你个渣男 hhh
王阿姨
酒神？
小舞真圆了
加拿大哭了
大厨拿着刀，你说不好吃他就切腹
家庭弟位
09以前在Dota视频里说他一米八三
《一千以内不很贵》
这开头 重播了多少遍
加拿大哭了
真实
FGNB
关谷神奇和唐悠悠的周末情侣四人派对...
0909
进度条还没见到蟹
09开天辟地
加拿大哭了
毕竟创世神  情商一直在线。。。。
本期内容《09之大菊观》
小舞圆润了不少啊
卧槽？！
09咋胖成这幅鬼样子了 天呐
加拿大哭了
1000
《梦开始的地方》
什么时候把夜吹安排上
卡放你那 刷卡我点头
你们稍微了解一下他们的家庭，就会知道他们吃海底捞真的是吃很便宜的东西了
功放是名词 公放是动词
《1000以内，不会很贵，两个人吃》
心疼我酒 哭了哭了
争抢自爆
别人请客 好好吃 哈哈哈
山猪夫妇
你自己不是开服装店的吗
啊啊啊啊啊
山猪二号
一个抗争的少年
还在嘴硬！
点赞15w更新 xdm冲冲冲！！！！！！！
鸭嘴兽
《也不是》
加拿大哭了
这个开头，握草了，泪目
刀斯林来了！
可以可以
握草
必须三连
梦幻联动！！
阿绿会说软话吗
为什么不娶冷冷
好久不见啊
救命啊，诈尸啦，快请林道长
妻管严
《跟她出去》
真白富美
梦幻联动
羊肉串
加拿大哭了
点外卖一起吃
爷的青春
老凡尔赛了。
公方谢谢
吃烤鸡之后？
这期必须三连了
哦？？？？来看刀圈人？
分手节目
不吃很贵的
圆润
加拿大哭了
爷青回
字幕要扣钱了
酒神你自己的服装店呢？
婚 姻 大 作 战
0909
前期无解肥，后期会很累
?????
没地位哈哈
我DNA动了
中年人危机哈哈
两头猪 两棵白菜
转基因工程师
小舞怎么圆了这么多
还在嘴硬
酒神无解肥
小舞胖了23333
下集gkd
《1000以内，不会很贵，两个人吃》
海底捞我根本舍不得
小舞比以前看着更柔和了，我觉得更可爱了
真·梦幻联动
加拿大哭了
《不吃贵的》
09情商好高
小舞胖了好多的感觉？
小舞真认不出
能挣钱的牛肉粒
0909
09居然更新了
《大局观》
真的是 俩山猪生崽去吧
小舞咋胖成这样了
眼睛好漂亮
666
对不起，这场比赛我要赢
5分钟了都是闲聊
爷青回
我的酒啊
一套一套的
《增进夫妻感情》
这。。。
不愧是生意人
9442正在看   哇偶
？？？？好吧。。。。。
小舞胖了呀 比以前看狼人杀的时候
公放不是功放
大菊观
酒神！
公放！
一个封路的水船
是时候请囚大了
把酒神拍胖了！！！！！
加拿大哭了
爱情保卫战
哈哈哈哈哈
海底捞有牛肉丸吗
牛逼
加拿大不打
爷青回
公放
下一期嘉宾 茄子白给夫妻
分手节目组哈哈哈哈
屑王府
开头先尬聊？
哈哈哈哈哈
哈哈很有精神
终极！联动！
爷青回
重点“转账”。
看弹幕的意思，猪肉酒现在也洗白了呗
这是真打肿脸
圆舞曲
；狼人杀认识这俩对的
我不记得了
下次一定
认识了一圈胖子室友，包括我自己，基本都免不了打呼噜
09.09 永远嘀神
TL084
哇哦
《不舍的吃贵的》
太欢乐了这
美女
哭
哈哈哈哈哈哈哈哈哈哈哈
在归在 别刷哈哈哈
青回
《蓝猫的故事22》
功放也就算了，chief就别了吧……
《后期》
wow
好久不见～
酒神的前妻
情商
ame
加拿大哭了
超萌家族
先有09后有天，伍声挚爱冷雨萱
？？？？？
fgnb
????
创世神都请来了，真有你的
幸福
呵呵呵呵呵呵
09？
一日三餐应该是四步走吧
去大酒神淘宝店买啊
公
《增进夫妻感情》
哈哈哈哈哈
《吾辈楷模》
这波D人又D兵，不亏
也不是
不愧是酒神
hhhhhhhhhhh
我酒神！爷青回！
哈哈哈哈哈哈哈哈哈哈
毛毛情商高啊
山猪二号来了
大酒神出视频啊丢
09
1
fgnb
哈哈哈
小舞胖了
哈哈哈哈哈哈
哭了
猪肉九
tql
哈哈哈哈哈哈哈哈哈哈
吾辈楷模
我擦
人话否？
酒神胖了不少啊
这不就是我吗哈哈哈哈
卧槽，创世神？
就冲这句话 爱了
09长得像瓶子了
都已经嫌弃阿姨了
哈哈哈哈或
打起来了
家庭弟位
经典
9神！！！
？？？？
????
FGNB
也不是
《良性循环》
？？？
艾玛，09好肥啊
有钱真好
伍声还是那个伍声
小鱼人教你做大人
FG请兄弟们吃顿好的呀
斗鸡：还在嘴硬
王师傅给酒神递斧子
加拿大笑了
哟 猪肉9
哎~
chief不是酋长吗
太忙了，见不到
哈哈哈哈哈哈哈哈哈
因为酒神是从苦日子过来的
想念王阿姨的第n天
这不就是另外 一只山猪
酒神已经无解肥了
梦幻联动
聊爆了聊爆了
聊爆了聊爆了
吾辈楷模
开天辟地
毛不易
上流
卧槽
爷青回
把狼人杀阵容全请来 不得出个12集
chef 发音是柴斧
我是09给我中！
爷青回
？？？？
爷青回
不用吃的
雷之呼吸
《也不是》
毛不易
小舞圆了呦
这句话要西南口音说：山猪儿吃不来细糠。
胖若两人
09？？？？？？？
进步很大
千言万语还是一句fgnb
先有09后又天
小舞和酒神都胖了
哈哈哈哈像瓶皇
看看这大局观
大局观
节目效果爆炸
毛毛自爆还行
加拿大哭了
酒神变胖了
小舞现在这么胖了吗，哈哈哈哈哈哈
我没有啊姨啊啊啊
老装逼了
wo shi 09
公放
1000以内。。。。
《1000以内，不会很贵，两个人吃》
你还对，酒神你可以啊
危
山猪
？？？危
加拿大哭了
都是有阿姨的人啊
哈哈哈哈
我饱了
字幕颜色对上衣服，很有心了
补刀斧大树：我去下路保敌法
影魔出推推，宙斯出紫苑，牛头出黯灭
爷青回
小舞是不打肿也胖哈哈哈哈哈哈
哈哈哈哈 王师傅太干了
小舞这么胖了啊
狼人宴
开头毛不易
老王及时拉开话题
受过高等教育深明大义的LGD队长2009当即表示：TP回城跑路了
毛不易
贵吗 经常吃
所以你们俩真的是一起睡的么
酒神
也不是可还行
也不是哈哈哈哈哈
都没法下饭了，挺饭看视频
老王侧面好像杰哥啊
猪肉九又来骗吃骗喝！！！！！呸
哈哈哈不用吃菜了
《后期》
《两个人一千不很贵》
危
梦回初中
真毛不易
酒神发福了
我擦？什么情况？
诈尸？
？？？？
草，原来这个梗是这样的。我还以为单纯说王师傅长得老
哈哈哈哈
你原来双十一淘宝店怎么卖货的？
山猪，哈哈哈哈哈
山牛吃不了细糠
卧槽 你们谁啊？？？
固执而不自知（）
凡尔赛文学
帝弥托利表示很赞
笑死了
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
OSAS
哈哈哈哈哈哈哈哈哈哈哈哈哈哈
《情商》
长痛
啊
王慧文
我就想知道09和王师傅回去怎么死
怀念王阿姨
情商（
爷青回
hhhh
09开天辟地
哈哈哈
创世神NB
别请了 峰哥不喜欢
四驱兄弟！！！海底吃鸡！！！
9587在看 牛啊
小舞跟狼人杀的时候不一样嗷
太想了
梦幻联动
真实
公放
以前都是打dota 的职业选手啊，怎么能不认识
爷青回
从零单排！！！
酒神回归？
前方高能
危
表率
加拿大哭了
小舞胖了好多
万人欢聚
这个狗粮好吃
普天同庆
毛毛：？？
胖了不少啊
大局本人
《婚后》
太惨了09
一镜到底赞
胖了不少啊
酒神进步很大
王师傅老鸭嘴兽了
我靠，酒神
95都胖了啊
也不是……
另一只山猪
这是伍声吗 这膘得有五十升吧
王阿姨
哭了
公放吧，字幕组扣钱
