good
我要举报你，你吃了我的币。
鸡皮疙瘩起来了
粮来！
泪目
up做的真的很好，好久没看到这样的优质mad了
火钳刘明！
nf的歌
为王的诞生，编制成血与泪的罪恶王冠
白票失败
师傅！
排面排面!
言叶
言叶之庭
声之形啊
明个投币 今个只有一个币
加油啊诸君！
太强了
我币没了
泪目
NB
萤火之森！！！银，你回来好不好
卧槽
卧槽我的熏QAQ
火钳刘明，火前留名
王！！
没有未来的未来不是我想要的未来
我币没了
萤火之森
罪恶王冠太致郁了
值得观赏
少女的温柔
鸡皮疙瘩啊，掉了一地妈妈。。。
三连给你
白嫖剁手
师傅好
白嫖失败
我币没了
你并非道具，而是会成为人如其名的人
白嫖失败
没有你的未来，不是我想要的未来
泪目了......
啊啊啊
以声之色，塑花之形：将你之名，刻于我心
为王的诞生献上血与泪编织的王冠
这次一定，两个圆圆的送给你了
。。。。。。
银——
泪目
黄 梅 时 节 家 家 雨
三连！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
这次一定
没有人爱我。。
四月！！！
学姐
好久没有这种感觉了
你币有了
必火
..我也许没有那么不堪，只是更爱你的人出现了，可我还是爱你啊......
萤火之森！！！！！！！！！！！
继续白嫖
我眼里进洋葱了
白嫖失败
剪的真的好
真的看哭了
紫罗兰好评啊
为吾王的诞生献上血与泪编织成的罪恶王冠
为什么只能投2个币
我也喜欢雨
这是b站原来的样子啊
银
新人不得了系列
我币没了
泪目
为王的诞生献上礼炮
翻译棒呆!!
你的三连我给定了
薇尔莉特!
西宫硝子
兄弟们，这次是真的一定
薇尔莉特
火钳刘明
火钳刘明
火钳刘明
白嫖失败
我的萤火之森啊
为什么屏幕模糊了   啊~ 是我流泪了
火钳刘明
靠鸡皮疙瘩起一身
为王的诞生献上礼炮
没有你的未来，不是我想要的未来
为了声之形
龙虎一生推
未来！
栗山未来啊啊啊、、、
up，nb
紫罗兰永恒花园
我为弹幕献上我的三联
我币没了
吾王！
白嫖失败
区区两个给你何妨
火了
为王的诞生献上这血与泪编织的罪恶王冠。
龙虎一生推
评论让我了解了最初的哔站，up加油
调色好评
火钳刘明
痛失所爱
三连了
币算什么？这才值得收藏好嘛！！！
言叶之庭的片段
白嫖不香吗
爱了
爱了
黑化的开始呀
鸡皮疙瘩起来了
白嫖失败！下一个！
薇尔莉特
人活着就是为了樱岛麻衣
白嫖失败
没有未来的未来不是我想要的未来
泪目
火钳刘明
我月亮你
我比你想象的更爱你
抑郁的真的没必要，只能是是有感触，发抑郁的什么中二想法
我也不知道，我一个单身狗感动个啥
一定要加油啊啊啊啊啊啊啊
八八猫猫
温和
哭了
白嫖失败
四月是你的谎言
这人一定是神仙才可以做出这么美好的东西
火钳刘明
火钳刘明
这次一定
害
火钳刘明
留个弹幕，这视频可以的
天气之子
萤火之森
萤火之森
泪目
我要这币有何用
violet
神仙up 愛了
鸡皮疙瘩起来了
以声之色，塑花之形，将你之名，刻于我心
紫罗兰！！
樱花庄的宠物女孩
白嫖客甘拜下风
白嫖失败
吾王剑锋所指，吾等心之所向
你并非道具，而是会成为人如其名的人
这次一定！
泪目
太好看了！！
白嫖失败
白嫖失败
呜呜
你币有了
以声之色，塑花之形，将以你声，刻于我心
我爱你
1！！
素质三连
白嫖失败
ohhhhhh
白嫖失败
白嫖的举报了啊 emmm
哦no
你一定是个好up
真哭了
这次一定
up你放心，就冲着萤火之森，你币有了！！！！！！！！！！
md
白嫖失败
加油UP
你并非道具，而会是人如其名的人
Who are you?
收藏！！
火钳刘明
王的诞生献上礼炮
为王的诞生献上礼炮
我币没了……
火后留名，火钳刘明
类目
爱了爱了
泪目
你将不再是道具，而是会成为人如其名的人！！！！！！！！！！！！
泪目
火钳刘明
白嫖失败
火钳刘明
扔你雷姆
蕾姆
准备三连的时候看见你这禁止白嫖，我必白嫖
你将不再是道具，而是人如其名的人
你将不再是道具，而是人如其名的人
火钳刘明
泪目
薇尔莉特
白嫖失败
bgm清单一出马上投币
集结所有让人哽咽的点
十年的陪伴，却只换来十秒的拥抱
白嫖失败
啥番？
言叶之庭，哭了
Nf是什么意思呀？
萤火之森
我 币 没 了
火钳刘明
好像懂了可是真的不想懂
求封面
王的诞生
主角有点可怜，成为了别人罪恶的指向点
泪目
谢谢你让我在此留下了眼泪
没有未来的未来不是我想要的未来
你将不再是道具，而是人如其名的人！
泪目
啊啊啊不要
萤火之森意难平
谢谢你
为什么就不能是我啊 爱情和事业
加油
点赞投币但不收
没有未来的未来不是我想要的未来
三连
龙虎一生推
雨后是土地的味道
白嫖失败
必火
卡了啊啊啊！
泪目
火钳刘明
火钳刘明
火钳刘明
白嫖失败
师傅！！！！！！！！！！！！！！！！！！！！！
声之形
如果爱情有颜色、那一定是蓝色
泪目
没有未来的未来不是我想要的未来
萤火之森
声之形
花无凋零之时，意无传达之日，爱情亘古不变，紫罗兰永世长存！
白嫖失败
小祭啊，你三连有了
辛苦了
泪目
最喜欢你啦
我币没了
樱花庄啊
泪目
哭晕
火钳刘明
泪目
已三连
没币了，只能明天投
这还不火
热门第二了还不算火？
我怎么就爱上这群纸片人了啊
白嫖失败
火钳刘明
最起玛他还有人爱
我还愿意做你的友人A
“我可不是为了被全人类喜欢才活着的，只要对于某一个人来说我是必要的，我就能活下去。”——咲太《青春猪头少年不会梦到兔女郎学姐》
为王的诞生献上血与泪编织成的荆棘王冠
必须三连就冲起鸡皮疙瘩这一点
全都看过作者剪辑的太好了
我喜欢雨，因为他能带来天空的气息
我的...币呢？
下次一定
好棒
白嫖失败
爱了
简介里有bgm哦
谢谢
......
什么鬼
爱是什么，我总是不自觉的想你，那是爱吗
人活着就是为了樱岛麻衣
泪目
花无重开之日，意无传达之期，爱情亘古不变，紫罗兰永世长存
你并非道具
古贺神
樱花庄
火钳刘明
加油啊
我币没了
紫罗兰
先赞后看
三连了
nb
境界的彼方，未来，我还在等你哦
以声之色，塑花之形，将你之名，刻于我心
看到薇尔莉特忍不住了啊啊啊啊啊啊
太牛壁了
泪目
火钳刘明
谢谢啦。
没有未来的未来不是我想要的未来
我死了
我月亮你
我来了
七负我
啊啊啊啊啊啊啊啊啊！
热门通知书
罪恶王冠
你是
为什么给我看这幕，哭了
人活着就是为了樱岛麻衣
人活着就是为了樱岛麻衣
再努力的平凡女孩也赢不过超越人间的真白啊
爱了爱了
都tm给我哭！！！
为王的诞生献上礼炮！！！！！
火钳刘明
嗯，我也是
嗯，我也是
嗯，我也是！
火钳刘明
雷姆
故事很长，简单概括，爱而不得
樱花满地集于我心，楪舞纷飞祈愿相随
火钳刘明
火了请叫我！！！！
白嫖失败
火钳刘明
火钳刘明
为王献上这血与泪编制的罪恶王冠
白嫖失败
泪目了
泪目三连
没有未来的未来不是我想要的未来
可以
我樱花庄必须有排面
这次一定
没有未来的未来不是我想要的未来
大家好
以声之色，塑花之形，将你之名，刻于我心
泪目
白嫖失败
谁都不喜欢，它不香吗
花无凋零之时，意无传达之期，爱情恒古不变，紫罗兰永存于世
花无凋零之时，意无传达之期，爱情恒古不变，紫罗兰永存于世
人活着就是为了麻衣学姐
没有未来的未来，不是我想要的未来
人活着就是为了樱岛麻衣
花无凋零之时，意无传达之日，爱情亘古不变，紫罗兰永世长存！
花无凋零之时，意无传达之日，爱情亘古不变，紫罗兰永世长存！
没有未来的未来不是我想要的未来
没有你的未来，不是我想要的未来！
你成功夺走了我的硬币
BGM好酷
这次一定
封面:打死不看简介
                                 谁再下次一定gou头打歪
君の名字
人活着就是为了麻衣学姐
人活着就是为了薇尔莉特
西宫的弹幕有我组成
西宫的弹幕由我组成
没有未来的未来不是我想要的未来
没有未来的未来不是我想要的未来
没有未来的未来不是我想要的未来
没有未来的未来不是我想要的未来
没有未来的未来不是我想要的未来
下次一定
没有未来的未来不是我想要的未来
白嫖了
没有未来的未来不是我想要的未来
下次一定
下次一定
下次一定
NF 
此片必火
樱满集！
就差个面玛了
神仙mad
牛逼，好久没看过这么爽的剪了
以声之色，塑花之行
泪目
你们只会在这里表白吗
此视频必破千万播放! ! !
为王的诞生线上礼炮
再见
花无凋零之时，意无传达之日，爱情亘古不变，紫罗兰永世长存！
泪目
这次一定
为王献上血与泪编制的罪恶王冠
为王献上血与泪编制的罪恶王冠
真的没币了啊（无能狂怒），明天投抱歉
火钳刘明
樱花庄的宠物女孩
我币没了
吹爆四月
吹爆四月
白嫖失败
全世界欠薰一个奇迹
没有未来的未来不是我想要的未来
也许失去才是真正的升华吗？？？？？？？？？？？？？可我不喜欢
萤火之森
都给我三联去啊啊啊啊啊
我幣莓了
这次一定
泪目
这次一定
这次一定
神呀，请再助我一臂之力。
这次一定
这次一定
神呀，请再助我一臂之力。
没有未来的未来不是我想要的未来
这次一定
君名必须有排面
白嫖失败
加油
你币没了
泪目
言叶之庭
一直冒鸡皮疙瘩，好棒啊这个mad
这次一定
罪恶王冠！
啊啊啊啊啊
诅咒之血，为你绽放
泪目
首页通知书
声之形天下第一！
西宫赛高！！！！
四月
这次一定
以声之色，塑花之形，将你之名，刻与我心。
这次一定
火钳刘明
都是回忆啊
必火
我看了好几遍了
如果真爱有颜色，那一定是蕾姆蓝
哭了
你的名字！！！
火钳刘明
六批
泪目
没有你的未来不是我想要的未来
准备硬币
白嫖失败
泪目
撕kidai呦（爱你up）
额测试
测试
哇，我真的鸡皮疙瘩起来了，不知道为什么。
言叶之庭
这次一定
火钳刘明
白嫖失败
白票失败
没有未来的未来不是我想要的未来
要封面看简介
为王的诞生献上礼炮
火钳刘明
紫罗兰永恒花园
要封面看简介
萤火之森
三连了
没有爱的人哭了
最温柔的国王
这次一定
火钳刘明
人过着就是为了樱岛麻衣！！！！！！！！！！！！
声之形
少佐！
真的很感谢up主，
萤火之森！
为王的诞生献上血与泪编织的王冠！！！
处女币！！！
为王的诞生献上礼炮
请再祝我一臂之力吧
花无凋零之时，爱无传达之期。爱情亘古不变，紫罗兰永世长存
花无凋零之时，爱无传达之期。爱情亘古不变，紫罗兰永世长存
花无凋零之时，爱无传达之期。爱情亘古不变，紫罗兰永世长存
花无凋零之时，爱无传达之期。爱情亘古不变，紫罗兰永世长存
白嫖失败……
为王的诞生献上礼炮
龙虎必须有排面
龙虎必须有排面
火钳刘明
因为它存粹、因此喜欢上二次元
币给了   支持
王！
这次一定
声之形！！！！
言叶之庭
这次一定
这次一定
我的网王
我是真的在里之白嫖了
无法在这里白嫖了
我个学渣一脸懵逼
没有我的纠缠你会更加幸福的
我想和你做朋友
想谈恋爱了…
花无凋零之时，爱无传达之期。爱情亘古不变，紫罗兰永世长存
没有未来的未来不是我想要的未来
啊啊啊啊啊啊啊啊啊啊啊啊啊！小薇尔
秋
我哭了
来了来了，20.4.29
白嫖失败！！！
花无凋零之时，意无传达之日，爱情亘古不变，紫罗兰永世长存！
七海我本命，我永远喜欢七海
花无凋零之时，爱无传达之期。爱情亘古不变，紫罗兰永世长存。
花无凋零之时，意无传达之日，爱情亘古不变，紫罗兰永世长存！
花无凋零之时，爱无传达之期。爱情亘古不变，紫罗兰永世长存。
花无凋零之时，爱无传达之期。爱情亘古不变，紫罗兰永世长存。
花无凋零之时，爱无传达之期。爱情亘古不变，紫罗兰永世长存。
白嫖失败
七海啊
剪的好
火钳刘明
啊啊啊啊紫罗兰！
为王的诞生献上礼炮
为王献上血与泪编织的罪恶王冠
樱花满地集于我心，楪舞纷飞祈愿相随
樱花满地集于我心，楪舞纷飞祈愿相随
新人都是怪物
为吾王献上血与泪偏执的王冠
榆受不了了，不争气的眼泪啊
其实可以加上游戏人生剧场版的
天气之子吗？
这次一定！
这次我真的白嫖失败了！
这次一定
这次一定
白嫖失败
这次一定！！
白嫖失败
为王的诞生献上血与泪编制的荆棘王冠
为王的诞生献上血与泪编制的荆棘王冠
为王的诞生献上血与泪编制的荆棘王冠
为王的诞生献上血与泪编制的荆棘王冠
为王的诞生献上血与泪编制的荆棘王冠
为王的诞生献上血与泪编制的荆棘王冠
爱了爱了
讨厌(T ^ T)就不能给个好的结局吗
嗯，我也是！
薇尔莉特
感谢up主，最好的作品
为王的诞生献上礼炮
恭喜你发现了宝藏
为翔子贡献一条弹幕！
为王的诞生献上礼炮
泪目
泪月
666666）
哭死
花无凋零之时，爱无传达之期。爱情亘古不变，紫罗兰永世长存。
火钳刘明
西宫硝子！！！
人活着就是为了双叶里央
没有未来的未来不是我想要的未来！
这次一定
没有你的未来不起我想要的未来
没有你的未来不起我想要的未来
没有你的未来不起我想要的未来
你的名字
火钳刘明
牛逼！@
牛逼！
薇尔莉特一开口鸡皮疙瘩都起来了
火钳刘明（火了之前留下我的名字）
没有未来的未来不是我想要的未来
恭喜你发现了宝藏
龙虎一生推
白嫖失败
感觉心里被抽空的那种感觉吧
这次肯定
悲痛心脏的中心一点点渲染开来 没有声音也没有眼泪
悲痛从心脏的中心一点点渲染开来 没有声音也没有眼泪
你问我爱你值不值得 其实你应该知道 爱就是不问值得不值得
NB！
这次一定
火钳刘明
愿你在这珍贵的人间 太阳强烈 水波温柔
吹爆
翔子天下第一
龙虎一生推
萤火之森
如果真爱有颜色，那么一是蓝色！
龙虎必须有排面
不行了真泪目了
花无凋零之时，爱无传达之期。爱情亘古不变，紫罗兰永世长存
这个是言叶之庭
没币了
好好读书
给爷活
人活着就是为了麻衣
花无凋零之时，意无传达之日，爱情亘古不变，紫罗兰永世长存！
这是我第一个看哭的混剪
声之形
中高考加油
好棒
白嫖失败
没有未来的未来不是我想要的未来
火钳刘明
言叶之庭
花无凋零之时，爱无传达之期。爱情亘古不变，紫罗兰永世长存。
没有未来的未来不是我想要的未来
NF好评
爱了，不知道该怎么说自己的感受，好像明白了什么
这次一定
声之形。
nf！！！
我的硬币不保了
up主我爱了
人活着就是为了樱岛麻衣
人活着就是为了樱岛麻衣
这次一定
鸡皮疙瘩起来了啊啊
nfnfnf！
鸡皮疙瘩起来
在这里我真的白嫖不了
言叶的？、
新人牛逼！
白嫖失败
天气之子
牛逼
声之形哭了
下次一定
下次一定
火钳刘明
我币没了
百年大作冲冲冲。
我全身都麻了。
声之形
首页通知书
!
中考加油
这次一定
UP加油啊！！！！冲冲冲！！！
求BGM
关上弹幕
很棒
我永远喜欢麻衣学姐！！！！
我永远喜欢麻衣学姐！！！
这次三连，下次一定
白嫖了个鬼
樱岛麻衣
为王的诞生献上礼炮
为王的诞生献上礼炮
为王的诞生献上礼炮
为王的诞生献上礼炮
为王献上血与泪编织的罪恶王冠
为王献上血与泪编织的罪恶王冠
我币没了
新人nb
没有未来的未来不是我想要的未来
泪目
没有未来的未来不是我想要的未来
白嫖失败
这次亿定
声之形！！！
妈呀哭死
nfnb！！！！！
这次一定
哭了
高能预警!
哭了 
微妹微妹
银！！！！！！！！！！！！！！！！！！！！
火钳留名
！！
666666
币给你了
在下自封白嫖王不过分吧
四月是你的谎言
 境界的彼方啊
龙虎必须有排面
以声之色，塑花之形，将你之名，刻于我心
另外1044正在看的人你们好啊
三连了，真的很棒
人活就是为了麻衣桑
NF！！！！
我月亮你
四月是你的谎言
新人都是怪物系列！！
萤火之森
NFNFNFNFNFNFNFNFNFNFNFNFNFNFNFNF
我的王
这次一定
投了投了
没有未来的未来不是我想要的未来
熟悉的从前
不下次一定了 这次给你
我终于可以抱到你了
老亚撒西了...走错了
都是感动啊
这次一定
下次也不一定
樱花庄要排面！
必须三连！！！
我酸了
最后一个币给你了
萤火之森看得我想s
说了再见，就真的不会再见了
可恶啊
粟山未来
你的名字
我要这币有何用
我月亮你
白嫖失败
人活着就是为了麻衣学姐
这次一定
没有你的未来不是我想要的未来
没有你的未来不是我想要的未来
没有你的未来不是我想要的未来
没有你的未来不是我想要的未来
没有你的未来不是我想要的未来
下次一定
白嫖失败
白嫖失败
萤火之森……
花无凋零之时，爱无传达之期。爱情亘古不变，紫罗兰永世长存
龙虎必须有排面
吸血鬼们，末日到了
啊！七海！
有时这便是二次元，这便是我爱的理由
火钳刘明
火钳刘明
All the worse I need my time 
你三连有了
Where are my feelings 
如果错了也承担
我永远喜欢麻衣学姐
这次一定
可以可以
I’m paralyzed 
When did I become ashamed ooh 
火钳刘明
排面
你并非道具，而是会成为人如其名的人
你并非道具，而是会成为人如其名的人
I’m paralyzed 
真实
I no longer feel things 
师傅
给你了给你了
没有未来的未来不是我想要的未来
Where is the real me
牛批
如果真爱有颜色，那一定是蓝色
花无凋零之时，意无传达之日，爱情亘古不变，紫罗兰永存于世。
喜欢日漫的治愈
如果声音有形状，那一定是我喜欢你的样子
And if life a pain then I buried mines 
我月亮你
龙虎一生堆
没有未来的未来不是我想要的未来
A long time ago but it is still alive 
西宫的弹幕由我组成
我币没了
没有未来的未来不是我想要的未来
"以声之色,塑花之形，将你之名,刻于我心"
白嫖失败
这次一定
声之形
哭了
你的名字阿
这次一定
（重制版）BGM:paralyzed——NF 
第一次发弹幕
薇尔莉特！！！
哭了哭了
I no longer feel things 
I know I should 
I’m paralyzed 
Where is the real me
你的名字！
Where is the real me
萤火之森
我没了
"[""0.11"",""0.11"",""1-1"",""6"",""花无凋零之时，爱无传达之期。爱情亘古不变，紫罗兰永世长存。"",0,0,""0.11"",""0.11"",500,0,1,""SimSun"",1]"
这  次  一  定
白嫖失败
为吾王献上血与泪偏执的王冠
"[""0.11"",""0.11"",""1-1"",""6"",""喜欢"",0,0,""0.11"",""0.11"",500,0,1,""SimSun"",1]"
这次一定
"[""0.16"",""0.16"",""1-1"",""6"",""人活着就是为了兔女郎学姐！"",0,0,""0.16"",""0.16"",500,0,1,""SimSun"",1]"
泪目
罪恶王冠
花无凋零之时，意无传达之日，爱情亘古不变，紫罗兰永世长存！
u
这次一定
恭喜你发现了宝
白嫖失败
这次一定
啊啊啊啊啊啊啊啊好棒啊
你将不再是道具，而是名副其实的人
这次一定
鸡皮疙瘩没停过
黑白？
这次一定
嗯，我也是
如果真爱有颜色的话，那么一定是蕾姆蓝！！！！
白嫖失败
四连了!!!!
我要当老粉了兄弟萌还在等什么！
这次一定
人活着就是为了樱岛麻衣
人活着就是为了樱岛麻衣
火钳刘明
哭了哭了，太感人了
抱歉，这个真不能嫖
樱花庄的宠物女孩
你三连有了
真宝藏
人活着就是为了樱岛麻衣
西宫
塞哟娜拉
啊，萤火之森
言叶之庭
永远喜欢樱岛麻衣学姐
这次一定
来了
青山我本命！我永远爱七海！
遇见
遇见
朋友
七海啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
但是，最喜欢你啦————————————
却有人一直爱着你
666
最喜欢啦————
拥挤的列车上
言叶之庭
以声之色，塑花之形
遇见
孤立
孤立
没有未来的未来不是我想要的未来
四月是你的奇迹
这次一点
白嫖成功，我白嫖大将军是不会失败的
这次一定
新人都是魔鬼
NFNF
花无凋零之时 爱无传达之期 爱情亘古不变 唯紫罗兰永世长存
此生无悔入四谎，来生还做友人A
声之形！
吹爆我王冠
烟花！
以声之色，塑花之形，将你之名，刻于我心
这次一定
已三连
没有你的未来不是我想要的未来
这次一定
太好了
最后一个币了
神啊再祝我一臂之力吧，让我考好吧
啊银。。白嫖失败
火钳刘明
五连了
你币有了唔
蕾姆
龙虎一生堆！
花无凋零之日，意无传递之时，爱情亘古不变，紫罗兰永世长存
不就是币吗
一起获得重生吧
地狱再朝你划救生圈·1
萤火之森啊啊啊啊啊啊
花无凋零之日，意无传递之期，爱情亘古不变，紫罗兰永世长存
更爱你的人往往都是拿枪指着你的人
我不行了
言叶之庭
这 次 一 定
下次一定
麻衣学姐必须要用排面！
没有未来的未来，不是我想要的未来
花无凋零之时，意无传达之日，爱情亘古不变，紫罗兰永世长存！
如果真爱有颜色，那一定是蕾姆蓝
再来亿遍
没有未来的未来不是我想要的未来
如果真爱有颜色，那一定是蓝色。
这次一定
这次一定
七海！
帅爆
为王的诞生献上血与泪编制的荆棘王冠
未来 未来 未来 未来
厉害
人活着就是为了樱岛麻衣
泪目
牛逼
青猪
哇哦
我 月亮 你
龙与虎~~~~~
樱花庄
人活着就是为了麻衣
When did I become so numb?
已收藏
I'm paralyzed.
Where is the real me?
这次一定
！！！？
古贺，永远滴神！
这次一定！！！
以声之色，塑花之形，将你之名，刻于我心
以声之色，塑花之形，将你之名，刻于我心
以声之色，塑花之形，将你之名，刻于我心
NF好评!!!!!
"在生命消失之际,我终于可以拥抱你了"
我卡了
白嫖失败，这次一定！
这次一定
火钳刘明
问Bgm的 不看简介系列…
。。。
触动了我心中最不想想起的那一段回忆
言叶之庭！
这次不能白嫖了
我不想三连，可我控制不住我的手
这次就给
白嫖失败
这次一定！
师傅
这次一定
你不是工具，你是名副其实的人！
言叶之庭
白嫖失败
都是讲的校园霸凌
这次一定
以声之色，塑花之形，将你之名，刻于我心
封面的动漫是啥
我也是哦
君名吹爆此生无悔入四谎！！！！
萤火之森
没有未来的未来不是我想要的未来
没有未来的未来不是我想要的未来
哭了
第亿次发弹幕
这次一定
白嫖失败
没有未来的未来不是我想要的未来
恭喜你发现宝藏!
南孚nb
没有未来的未来，不是我想要的未来！
表白声之形！！！
人活着就是为了樱岛麻衣
这次一定
这次一定
我永远喜欢薇尔莉特
花无凋零之时，意无传达之期，爱情亘古不变，紫罗兰永世长存
快点把币给我拿走
卡了
不能再白嫖了
我是第100万个
谢谢
牛逼
言叶之庭
声之形
为王献上血与泪编织的罪恶王冠
啊啊啊
此生无悔入二次元
竟然没有大老师
哭了
雷姆的弹幕由我组成
白嫖失败白嫖失败
快把我币带走
音量最大吓死人
4连了
这次一定
白嫖失败
百万贺电！！
"[""1"",""3"",""1-1"",4.5,""                 为王献上礼花炮\n                 为王献上礼花炮\n                 为王献上礼花炮\n                 为王献上礼花炮\n为王献上血与泪水编制的罪恶王冠\n为王献上血与泪水编制的罪恶王冠\n为王献上血与泪水编制的罪恶王冠\n为王献上血与泪水编制的罪恶王冠\n为王献上血与泪水编制的罪恶王冠\n为王献上血与泪水编制的罪恶王冠"",""6"",""6"",""309"",""420"",500,0,1,""SimHei"",1]"
没有未来的未来不是我想要的未来
666
牛逼
爱了爱了
雷姆！
投币呀
中考加油
弹幕？
已声之色塑花之形，将你之名刻于我心。
宝藏
白嫖完全失败
bgm:paralyzed 歌手:NF
君の名は。
爱了爱了
薇妹!!!!!!!!
太好听了啊啊啊
白嫖失败
别飘失败
你币有了
这次一定
那一定是蓝色
萤火之森
没有未来的未来不是我想要的未来
一定
白嫖失败
声之形
这次一点
什么动漫
如果真爱有颜色，那一定是蓝色
麻衣桑！爱思歹入
白嫖失败
为王的诞生献上血与泪编织的王冠！！！
白嫖未遂
额
如果真爱有颜色的话，那么一定是蓝色
封面交出来
100w合影
这次一定
找到宝藏了啊
但是能不能不要走
nf！！！！
这次一定
反手三连
为啥这个视频看得我好心疼
真的哭死啊啊啊啊啊啊
背景音乐的歌词写得好好
五连安排
泪目
为王的诞生献上血与泪编织的罪恶王冠
这个嫖不得
我永远爱薇尔莉特
为王的诞生献上血与泪编制的荆棘王冠
这次一定
咳咳
花无凋零之时，意无传达之期，爱情亘古不变，紫罗兰永世长存
火钳刘明
人活着就是为了樱岛麻衣!
不要聚集
人活着就是为了樱岛麻衣
没有未来的未来不是我想要的未来
NFnb！！！！！！
求封面！
还是下次吧
火
我为什么没有币了啊啊啊啊啊爷要投币
没有未来的未来不是我想要的未来
这次一定
我过了12点后来补硬币
爱妻
老雷姆了
花无凋零之时 爱无传达之期 爱情恒古不变 紫罗兰永世长存
樱花满地集于我心，祈舞纷飞祈愿相随
人活着就是为了樱岛麻衣
我终于可以抱到你了
以声之色，塑花之形，将你之名，刻于我心
哨子！
好漂亮！
哇塞，今年的新人都一个个的是怪物。
神啊！请助我一臂之力吧！
神啊！请助我一臂之力吧！
