0分钟
《绝活》
EDG!!!牛pia！
777777777777777777777777
绝！
一上来就是保留节目
拉扯
我焯 马哥是真滴黑
釜山图书馆hhhhhh
山西同学来B站看s12咯
好好好
cc宝贝
致敬
泪目了
我高龄了。。。
哈哈哈哈
77777
格局
对劲
确实拉克丝就和提莫一样恶心，团战可以输这两个人必须死
这马哥视角怎么看着这么老啊
哈哈哈哈哈
好开
cc
升华
《世界聚焦于你》
哈哈哈哈
格局
zjr哈哈哈哈
开始升华
瑞斯拜
彳亍
塔姆绝活
好活！
终极闪光！
respect
泪目
哈哈哈哈
山西人泪目了
好好好，正能量
7777777777
....
升华了
其实对面的是他爸爸
好！
格局
泪目了
图书馆
拍的好好
升华了
王夕夕哈哈哈哈哈
格局
堂哥jiejie
哈哈哈国网人表示这场景好熟悉
马哥也太黑了吧
666
跟刘教练跳操的？？？
777777777
牛批
好活
太有梗了哈哈哈哈
难怪爷爷喜欢安静
拉扯
绷不住了
钟可欣哈哈哈哈哈哈哈
图书馆
这不是在越塔？做掉对面守塔人是吧
马哥好慈祥啊
图书馆
EDG牛逼
好好好
配音，我敲
天？天！
向所有孤勇者一般的志愿者致敬！
哈哈哈哈哈哈
妈呀我现在听到孤勇者就头皮发麻
图书馆要安静哦
最喜欢的一集
别送，我们能赢！狗头
....
听麻了
卧槽，马！
泪目
这塔可不能掉了
来历
777777777
加里奥英雄登场
这不可能的..有点偏
格局
昙花一现的猪让
77777777
《拉扯》
懒羊羊?
格局打开，我支持
10年后再坐的各位
ABC的都过时了。
哈哈哈哈哈
哈哈哈哈哈哈哈前面堂哥远古龙的笑死我了
本来只想给赞的 行行行 币也给你了
灵平路
《拉扯》
明明是在越塔
777777777
7777777777777777777777
圣经集合《没有反馈》《我真的有拉扯》《把把给我整个弱势打野》
好好好
汉子哥？
哇靠升华了
山西人泪目
格局
试图看w的等级
马哥可爱滴捏
77777777
一致对外 LPL干爆LCK！
这个评委是马哥吗
雷姆
人在塔在
hhhhhhh，马哥这个我蚌埠住了哈哈哈哈哈哈哈哈
《拉扯》《绝对核心》《强势打野》《二级抓下》《去就崩》
好家伙圣经合集
长的像imp的多多，还不带眼镜
卧槽  格局与梗并存
盲猜绝活又是《孤勇者》
woc 岩雀
7777777777
妈呀
马主任
还挺像
《图书馆》
7777777
细节图书馆带耳机
升华了
盖伦:人在塔在！
反馈
拉扯
绝对核心
格局
弱势打野
二级抓下
泪目了
去就崩
牛哇
王多多？
山西人泪目了
《拉扯》《绝对核心》
青科！
陈博？成龙！
泪目
人在
圣经
mage的嘴 还真是歪的离谱
塔在！
mage的嘴 还真是歪的离谱
有被冒犯到，哥也35了
夏安  PYL
✅❌❌✅✅
马哥？
消音器对喇叭😂
山西古塔
堂哥是电视？
马哥马哥
能看到我们自己的文化好吧！
叛逆期，夜阑摇，反馈，拉扯，绝对核心，强势打野，二级抓下，去就崩
明明在越塔
山西人泪目
小马和PYL吗？
哈哈哈
行
777777777
我爸是塔下叶问
我反馈，拉扯
升华主题！
升华了
卧槽
拍的有东西啊
泪目
哈哈哈哈哈哈哈哈哈哈哈哈
没喊321就开团？
类目
好好好
马哥可爱捏
山西人泪目
小马！
7777777
全体起立
pyl哈哈哈哈哈哈
这个多多不是钱多多我不能认可
cc 泪目了
好有梗
拉扯，去就崩
拉扯
前方图书馆
构思真好
这看起来像伞皇小时候啊？
格局
好好好
好妙啊
哈哈哈哈，高龄
嘿嘿嘿
传统艺能
哈哈哈哈哈
泪目
麻了
泪目
陈晨！
拉扯
1111
加油！
好！
666
7777777
77777
泪目
绝杀
这不比官方的好看吗
好
7777777
好好好
守塔人：指在对面防御塔下杀人
陈博
所以我还是要唱一首孤勇者(dog
777777777777777
777777777
好活当赏
山西真的太难了
唱最美的光不香吗？
看到盖伦蚌埠住了
格局，拍的舒适不错
还行
山西人哭了
7777777777777777
朗诵《孤勇者》(幻听)
素质主播
泪目
牛爷爷：我的卡兹克也是绝活(doge
lpl加油
77777777777
好！
升华主题
格局！！
陈奕迅听了都落泪
守对面的塔、让对面无塔可守
山西人果断两币
777777777
《拉扯》《去就崩》
777777
要素齐全
77777777777
升华了
不会是程璐吧
瑞思拜
青科雅苑
我要这币有何用
梦幻联动
泪目
刘德华
为夏安而来
哎呀你干嘛我投币还不行吗
王多、李多、还是钱多？
黑皮辣妹
真·弹幕合同
《去就崩》
666666
正常社区里都是用喇叭录音。。。
好好好
我还以为说的是呼吸哥
棒
好好好
钱多多，你什么多多
哈哈哈哈
古建筑爱了
升华了
米勒是吧？
卧槽，山西人泪目
山西人泪目
多多？李多？
77777774
格局大了
77777家的李多多
哈哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈
7777777777777777
马哥真好看
哈哈哈哈哈哈哈哈哈哈
暑假刚去过山西佛光寺，唐代铆接建筑
7777777
哈哈哈哈哈哈哈哈哈哈
致敬！
拉扯
《拉扯》
《拉扯》
声优妈妈
叛逆期到了
图书馆
可以
好开哈哈哈哈哈哈哈哈哈
冲冲冲
byd俊宝
泪目了
泪目了
woc！青科食堂！
泪目了
哈哈哈哈哈哈
7777777777777777777
777777777777777777777777
机器人
7777777777777777
堂哥是Jiejie，edg的纪录片出现过他表弟
可以队！
好活
666666666666666
山西人震惊！山西人泪目！
好多梗
二哥倒了（哭）
向社区工作者致敬
格局打开
rng！
😂
人在塔在
艹！你爷爷都看的什么啊喂！
7777777777
盖伦老玩家
山西人泪目
王多多吗笑死了
什么是格局啊
头皮发麻
开始找梗
大家一起来找梗
这什么书，太逆天了吧哈哈哈
人在他在
升华了
致敬劳动者
7777777
多多？哈哈哈哈哈哈
临平路是吧?正好今年四个种子里好几个基地在临平路上的•́ω•̀)
cc
马哥这个妆 哈哈哈
露露EZ是吧
好好好
好！
什么都离不了孤勇者
蕾姆
我刚选好teemo
升华
好好好
《去就崩》
好
格局打开
咦
泪目！
马哥真美
太对味了
7777777
越塔人（指正）
泪目
哈哈哈哈
人在塔在
反馈，拉扯，绝对核心，弱势打野，二级抓下，去就崩
人在塔在
山西人泪目
777
可以可以  拍的好
cc，369，lck莎士比亚图书馆，水手，骑士edg，✓xx✓✓，你这节目全是梗啊•́ω•̀)
好活当赏
可这是对面的塔
牛的
777777777
9999999999999999
这就是明抢山西人的币呀
好家伙，在别人塔下是吧
绝活
哈哈哈哈哈哈
小马！你不开口我都认不出来
去就崩哈哈哈哈
卧槽，爷来了
好开
泪目
77777777777777
《世界聚焦于你》7777777777777777777777
怎么有点像孔刘
泪目
这在干嘛
夜阑谣 反馈 拉扯 绝对核心 弱势打野 二级抓下 去就崩
赵礼杰是堂哥啊 哈哈哈哈哈哈哈
泪目
小马哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
好！
我超
6666666666666
泪目
可以啊
夏！！！
好好好
升华了
好好好
向劳动者致敬！
人在塔在
好开！闪现跟了！
CC
好好好
冰岛人集合！！！！
这个真不错
cc小朋友
7777777
泪目
好开！闪接蓝刀清辉夜凝刷红白刀狂风Q跟了！
好像小伞
格局
好
好
7777777777
7777777
冰岛人集合！
致敬！
冰岛人集合！
冰岛人集合！
去就送，二级抓下，弱势打野，绝对核心，拉扯，反馈
冰岛人集合！
冰岛人集合！
冰岛人集合！
77777777777
李多你在干什么
人在塔在
书名：山西古塔大观
书名：山西古塔大观
泪目了，山西不再透明呜呜呜
哇
哈哈哈哈哈好喜欢
好好好
泪目
哈哈哈哈哈哈哈哈
《拉扯》
没看清/夜阑谣/反馈/拉扯/绝对核心/弱势打野/二级抓下/去就崩
√××√√
77777
《拉扯》
山西人泪目
好！
《去就崩》
《二级抓下》
7777
山西兔泪目了呀
777777
好像可汗
山西兔泪目了呀
哈哈哈哈
泪目
《去就崩》
要素过多
✓××✓✓蚌埠住了
泪目
7777777
这是马哥?
妈耶
哦哦哦
哈哈哈哈哈哈哈哈哈
拍的太好了
777777777777777777
好
你堂哥有五个
一键部装
再次升华！
山西人泪目了
格局
盖伦E塔！哈哈哈哈
？？？
cc
cc？
哈哈哈哈哈
山西人泪目
崩不住了
皇族永不言弃
山西人泪目
喜欢吟诗的多多小朋友一枚呀~
7777777
泪目
哈哈哈
《图书馆》
山西人泪目
他堂哥是jiejie
酱紫一起看？
好好好
777777777
格局
7777777
《拉扯》
7777777
升华主题了
泪目
好
经典儿歌
《拉扯》
爷爷奶奶能看懂吗
陈晨？我的呼吸哥！
好好好
23333333333
哈哈
77777777777
byd又是最喜欢的一集
山西人泪目，应县古塔，运城关公故里欢迎您
好好好
璐璐
本职守塔，偶尔越塔
欢迎大家来山西旅游！！！
多多绝活哥
正能量
泪目
777777777777777777
德玛西亚
升华
好！
好！
好好好好好好好好好
好！
英雄登场
✔️✖️✖️✔️✔️
绷不住了
米姐？
没有主W，差评
好！
好呀
mate40！！！
开始科幻了
逆天
叛逆期
小马真黑
好！
哈哈哈哈太好笑了吧
卧槽，俊
再黑能有石悦黑？
小朋友好卖力啊
7777777
太真实了这些孩子们哈哈
燃起来了
师傅，别唱了
山西泪目
这是马哥啊哈哈哈哈哈哈
这多捞啊
泪目
好！
这个小胖子好喜感啊
马哥！
哈哈哈哈怎么又是孤勇者
好好好
不是有奶奶街舞吗
牛啊啊啊
好作文文
7777777
好好好好好！！
FMVP
哈哈哈哈哈哈哈
梗这么多！！
格局大了
绷不住了想越塔杀了
硬核开团
泪目了…
泪目
山西人泪目！
升华主题
有点泪目了啊
冰岛人集合！！！
这次拍的好
好好好
《反馈》
有点想哭哇……
big胆
《拉扯》
7777777777
好
《绝对核心》
777777777
7777777
给力
《二级捉下》
《去就崩》
77777777777
大胆！
牛啊
山西人泪目！！
山西人泪目
7777777
山西人泪目
小马好好看
好
陈晨？
7777777
下一个是逆战
哈哈哈哈哈哈哈笑死
这也行？！？
多多：高中三年...为什么不好好读书...
声嘶力竭啊哈哈哈哈哈
山西人泪目
升华了
多多？！哈哈哈哈
1
好
？？？
小朋友你的堂哥有点多啊
77777777
拍的真好
卧槽 比哈特
哈哈哈哈哈😀
这个爸爸像鬼怪里的孔侑
777777
7777
好
看到这场我也激动！！
麻吉～
格局大了
777777777777
平野绫
笑死
233333
这个去就崩我绷不住了
有点像可汗这娃
升华
老年369
叛逆期
小学生之歌《孤勇者》
一蹶不振
！！提莫
梦魇开大？
？？？
3666666
多多？
RNG
安安
所以谁是你堂哥
致敬！
泪目
这里小马是不是笑场了，那弯弯的眼睛
666
泪目了
开始团购啦
亚雷 弔teemo跟拉克斯一个cv？
7777777
人在塔在
英雄汇聚 勇者不孤 哭了
777777777777777777
釜山图书馆！！！！！！！！！！！！
支持
高中三年为什么不好好读书
这是伞爷儿子吗，哈哈哈
泪目
格局！
√××√√
？
人在塔寨
山西人泪目
？？？你骂谁高龄呢
升华拉满
好活。
弱势打野
小叮当哈哈哈哈哈
5555555555
爷来了爷来了
致敬每一位劳动者
哈哈哈哈哈 好好好好好
马阿姨
哈哈哈
《拉扯》
艾欧尼亚昂扬不灭
夏安安！
致敬
爷爷是个教徒啊，收藏圣经全本
《去就崩》
好
哈哈哈哈
冰岛人集合
开幕雷击
可以啊
小学生适合唱恋爱高级
777777777
好！
怎么升华了
我超，天！
跑调从小锻炼的
777777777777
正能量!
格局
7777777
泪目了
好
好好好
777777
哈哈哈
拍的挺好
原来是这个守塔人
多多
我焯，猪
升华了
这是青科食堂吧
雷姆
盖伦是我的家人？
666
好
图书馆
支持！
35?
泪目
哈哈哈哈哈
晨晨小朋友哈哈哈哈
什么意思啊
35岁高龄
家长们的噩梦歌曲啊
致敬
好活！
7777
7777
上价值了
好活！
7777777777
釜山图书馆。
点赞
泪目了
地下看陕西地上看山西
咕蛹着
格局
我超
777777777777
三年六班 九人合唱 369哈哈哈哈
泪目
俊宝的演技！
拍的牛
山西人泪目！
哈哈哈二级抓下
泪目
应该的
升华
为什么我一样就看到那个男枪撞墙的弹幕（doge
地上文物看山西
？超级飞侠多多？
cc
升华了！！！！
提莫，拉克丝
冰岛！！！！！！！！
泪目
多多是吧，会沙皇吗
泪目
看到pyl和mage直接蚌不住了
马哥，pyl美美美
升华
好好好！
7777777
哈哈哈，全是孤勇者，没有逆战吗
√×√√
√××√√
cc、多多、水手，真的细节
泪目
woc俊
哈哈哈哈
7777777
卧槽，俊宝
CV
大喇叭和消音器
璐璐
堂哥jiejie来了
闪现跟了
3，2，1，开团！
jiejie是堂哥啊
出现我大山西，我要发个弹幕
升华！
应县木塔？
好好好好好好好
bgm来了
叛逆期 369
泪目
岩雀肤色好小马
7777777
泪目了
娜美绝活是吧
《世界聚焦于你》
鸡皮疙瘩起来了
好好好
好！
山西人泪目
7777777777
77777777777
山西人泪目
7777777777
三年七班=777
泪目
泪目
多多?！
好
泪目
冲
你这词唱错了啊
不是王多多么
可是这是一个推塔游戏啊
好！
泪目
雷克雅未克人集合
豪！
好！
开始泪目
什么？陈晨？？
人在塔在！
点我呢又？李夕夕也很好听哈哈哈哈哈
然后在越塔
《叛逆期》《夜阑谣》《反馈、拉扯、绝对核心、弱势打野、二级抓下、去就崩》！
《这不是对面塔么》
升华了
777
777777777
7777777
777777777
谢谢
这是什么样的家庭，全家lol
kinko!
mage!
好啊好
可以可以
哈哈哈😆
天
777777
直接满分
艹！这味太对了！
陈晨
好！
好
山西老乡来喽
绝活是孤勇者
李多多
加油
好好好
升华了
木木夕你不认识吗～
闪现跟团
✔✘✘✔✔ fmvp是多多  这个剧本我看过！
深圳校服
多多！
泪目
绝活是娜美和锤石
7777777
77777
khan
山西人泪目
牛逼
哈哈哈哈哈刘畊宏
7777777
卧槽。牛逼
什么？李汭燦要玩中单露露！
7777777
好
《儿歌》
爸比来啦！
去就崩
堂哥jiejie啊哈哈
冰岛人集合！！！！
天呐……
人在塔在
高龄..
77777777
夏安^o^
EDG开创
7777777
笑中带着敬畏和尊重
好好好
破防了
厄运退散
山西人泪目
孩子你今晚怎么回家啊
山西上分！
c！太有代入感！我就叫多多...
点赞
好好好！
电工人狂喜
山西人泪目
救命。。
社会责任！
7777777
公益起来了
放开我
格局大了
好好好好好好好
泪目
好好好好好好
格局
格局
好好好
哈哈哈哈
77777777
1.陈晨2.369  3.莎士比亚(lck?)4. 水手组合 5. 6.三个七777
山西人泪目
泪目
好！
7777777777
加油！
山西人泪目
水手和骑士
好！
好好好
99999999
7777777777777
格局
我以为是米勒女儿
芜湖
哈哈哈哈
好好好
7777777
7777777
格局！
7777777
7777777
7777777
升华
还有推塔人
声优不好，还是配音演员比较好。
77777777
泪目
真棒
拉扯
卧槽，同行人啊
pyl?
爷爷喜欢安静是有原因的
升华
长枪依在
别这样好吧
不科学 应该是 起床啦 下楼做核算
满屏的7，天呐～
王多多
看到这里笑中带泪
《35岁高龄》！！！
格局 格局 格局
塔之子
瞬间升华
我的能量无穷无尽！
安全带呢？爬杆塔不系安全带是吧
修塔哥
泪目 格局！
777777777
好！
777777777777
山西泪目
去就崩
高龄守塔人
拉扯
你是什么冠军多多
Naini
官方儿歌认证
人在塔在
感动了
看哭了😭😭😭
人在塔在
支持
升华
冰岛人
7777777
拍的太好了
77777777777
感动了，拍的太感人了
大龄网隐少年
看到马哥我就想笑哈哈
多多同学哈哈哈哈哈
有专门给小孩子的歌，为什么要唱孤勇者？
中泰北塔。少女的巴别塔
人在塔在
✓xx✓✓
加油加油
山西人泪目了
马哥你憋笑
山西人泪目
好！
味太对了
一个LOL拍的那么煽情
陈晨小朋友？
卧槽，升华
与LOL相关的起码三个多多
拼多多
沙漠死神玩家！
哪个选手卧槽
堂哥是远古龙
卧槽！！
格局
升华升华
下一个逆战是吧
khan？
什么叫孤勇者啊
哈哈
英雄登场
人在塔      ？？？   这也不是我家塔啊
致敬
7777777
大胆！
中国铁塔路过！
7777777
我儿就唱踏山河，哈哈哈
泪目
山西，我哭了
哇
比哈特？
哈哈哈哈哈哈哈哈哈哈哈哈哈 基站塔
我还以为是米勒的多多
暂停看手卡
升华了
都是德玛西亚
支持
去就崩，二级抓下，拉扯，绝对核心
哈哈哈哈哈哈孤勇者小学生
这些书我全都要了！
冰岛人集合
777777777777777
直接升华主题
突然升华
格局
好
你堂哥不会是
7777777777777777777
EDG牛逼！
差点升华卧槽
7777777777777777777
《做》(掉)守塔人
cc
冰岛人集合！
7777777777777777
《中国铁塔》
7777777777777
7777777777777
三连了
我给满分
哇
山西人震惊
《叛逆期》
Breathe出来唱歌
人在塔在
大胆！
大胆！
守塔人！
都是孤勇者，那还孤吗
呼吸哥！
山西人泪目
比如369
pyl好帅
好好好 开始升华
s12
升华！
这个马哥哈哈哈哈哈哈
李多多吗哈哈哈哈哈哈哈
泪目
山西人泪目
支持！！
san！
好
《众勇者》
你什么堂哥
他明明就在越塔
我焯 那是mage？
33米单管塔！
卧槽，格局起来了
夏洛特烦恼？
卧槽，布雷泽！
中国铁塔，雀食需要人在塔在
居然看泪目了，致敬所有文物守塔人！！！
真实的马哥
王多多？
山西人泪目
真不错
《panniqi》
《叛逆期》
泪目了
啊啊啊啊啊啊
777777777
泪目了打工人😭
7777777
卧槽？
一起一起
来咯来咯
格局
太棒了
泪目
泪目了
11111
scout
孤勇者
99999
人在塔在
泪目
哈哈哈
好好好
中国铁塔
卧槽哭了
我草   DNA动了
人在塔在！
7777777777
三 六 九
水手组合
电气狗哭了
你再骂？
抑制器!抑制器!
好
？？？？？？？？？？？？？？？
哈哈哈哈哈
是刘畊宏的孤勇者操
对✓ 李多多
起立！
泪目
这个牛
李多多是导演的梗
升华了
山西人泪目力
人在塔在！
心脏骤停
真泪目
卧槽，我家乡
孩子们的童年有这么一首好歌不是一件好事么
大爱无疆，守塔人加油
7777777777777
拍的好
格局打开！！！
肃然起敬
陈晨是吧
好有爱的说
不唱孤勇者就算英雄
咋不说说姥爷
好
梦魇
哈哈哈哈
《拉扯》
好开
这个角度的夏安也太好看了吧
德玛西亚！
都是圣经
牛
《二级抓下》
妈
夜阑摇不是小鹿的大招么
666
陈奕迅哭了
salute 
真的是塔啊！！！
守对面的塔，让队友别蹭老子塔皮
三千多个人
最后一段值得三连！
777777
格局！
好开
《守塔》
谢谢守塔人
山西人泪目
越塔人
牛
我操，同是电网苦命人
EDG做到了，既然都到这一步了能不能在多辛苦一下 延续一下新冠军杯
拍的好呀
山西到此一游
呜呜呜泪目了家人
7777777
就没人来首孤泳者吗？绝对爆灯
冰岛人集合
卧槽！莫！
夏安老婆
人在塔在
逆天
好好好
《真守塔》
沸点滑板
《圣经》
别…别…别种蘑菇…头疼
我去，原来是
圣经传承人
霸哥（）
守别人塔是吧
融合的很好！
这最后还是孤勇者啊
尊敬
上台表演哥哥教我的武术
最后还是孤勇者啊
66666666666666666
堂哥是khan
建筑系学生泪目，终于有人关注这些宝贝了
好像王多多
升华
我习惯1/4画面置顶弹幕
77777
三年六班九人合唱 要素过多
好
！！！！
冰岛人集合！！
777777777777777777
啊？
35岁高龄，😂，快是我啦，没错
修塔哥
7777777
夏安 我的爱妻
封面的美人儿是谁？？
真丶守塔人（盖伦黄金色）
堂哥李炫君？
真塔啊
强势打野
Hhhh
泪目
升华了
格局打开
这时小马
人在塔在！！！
冰岛人集合！！
mage真可爱
777777777
哈哈哈哈
小马这变化有点大啊
支持
好！
格局
人在塔在！
人在！塔在！
挖掘机副系点什么？
卧槽泪目
公认儿歌，本年度最佳儿歌创作者陈奕迅
起飞
人在塔在
wc4000人
scout！
升华
'JINGONG
山西人突然被点名
6
人在塔在
#赵俊日素质#
下一个节目：杨梓涵小朋友«孤勇者»
不言放弃？稳了😼。
RNG加油啊，真希望看到你们出现在每个能代表LPL的地方
真实
二级抓下
山西人哭了
卧槽
aj
ZJR注意你的素质
加油
格局打开
7777777
拍的不错
好
下楼做核酸啦
主播素质
人在塔在
哈哈哈
对不起我看错了！
唐长老和悟空说：扫塔，我们是专业的，顺便破个案！
加油啊
好！！！
冰岛人！！！
好！
人在塔在！
拍的好啊
山西人泪目
表情好投入啊
主题升华一遍再来一遍
致敬！
拉扯
夏安老婆
111
山东人也要狠狠的三连啊
为什么我的汗毛直立起来了
我靠！！
777777777777
找理解！
泪目😭
77777777
人在塔在
卧槽
卷啊
仿佛看到当年的自己
泪目
shouta哥是你吗？
7777777777777777777777777777777777
人在塔在！
冲！
升华
人在塔在！
泪目了
升华了
升华了！！！！
山西，我在
你币有了
人在塔在
格局
我们是冠军！！！
好活当赏
《盖伦是我家人》
《盖伦是我家人》
人在塔在
哈哈
格局
冰岛人集合！！！！！！！！！
格局打开
好家伙
真实
赵俊日哈哈哈哈
三年七班多多同学哈哈哈哈哈哈
好活
李汭燦：？
热知识：scout昵称叫多多
应县木塔支持你
可汗？
人在塔在
77777777
好
我闪现跟！
哈哈哈哈哈哈哈哈
传下去，scout明年转辅助打露露
我去
777777
想去看看
你这一笑怎么跟海猴儿一样啊大俊
人在塔在！
米姐哈哈哈
搞得好
好👌🏻
惊现我自...md我朋友给我挡得真严实
陈奕迅震怒
绝杀
人在塔在
泪👀
山西人投币！
三年七班，。。跟7有关的还有哪个多多。。，
指男枪，皇子，佐伊，卢，锤石（doge）
釜山图书馆绝活哈哈哈
人在塔在!
前方高燃
人在塔在                   华夏文明绵延万古
冰岛人集合！！！
小时候觉得20多岁的亲戚阿姨都是老人(^_^)a
777777777777777777777
冰岛人
卧槽 格局打开了
绝活是男枪 皇子 佐伊 沙皇 卢锡安 娜美猫咪锤石
真 塔啊！
大招读条了
格局升华了！
格局再次升华
致敬！
格局~
你币有了
泪目
鸡皮疙瘩
山西人泪目啊
升华
拍的很好！
远古龙笑死
《独唱》
这么像
致敬
堂哥是芙兰朵？
bin的爸爸这是
俊宝
好好好！支持公益！
孤，勇者
绝活哥
山西人泪目
我我我，我是龙（bushi
好好好！
人在塔在！
人在塔在！
好
人在塔在
777777777777777777冰岛人！！！
呼吸哥小时候？
对暗号是吧
人在塔在！
看哭了哇
哈哈哈
人在塔在！
升华了
好团
人在塔在
777777777777777777777777777777777777777777777777777777777777777777777777777777
人在塔在
这守的不是对面的塔吗
人在塔在
一个动一个静这样才互补嘛
真.守塔人
哈哈
7777777777777777777777777
霸哥是吧
应该是某职业选手吧
我的拿手好戏《》
人在塔在！
冰岛人
头皮发麻！！！
7777777
山西人来了
我焯，泪目
夜阑谣！
人在塔在！
👍
泪目
人在塔在！
山西人泪目
我们是冠军
人在塔在！（盖伦音）
守对面塔是吧（doge
格局！
开幕雷击
格局
77777777777
牛排
句句不提孤勇者，句句不离孤勇者！
人在塔在
升华了
李敏妍
7777777
最热血的一集
霸哥
山西人三连了，泪目
投币干啥，愣着啊
山西有很多古迹，欢迎大家参观与保护，山西人泪目
骨骼惊奇
人在塔在
人在塔在
哈哈哈哈哈哈哈哈
拉扯。。。
幸运
多多，来首诗！
“声优是为角色赋予生命的职业”——出自轻小说《overlord》
那么根据22=35的定律，22也是高龄
可以啊这宣传片
娃：这波，这波是社死加被迫表白（全楼都知道）了
哇
冰岛人，集合！
你的塔就是我的塔
《去就崩》
《国家电网》倾情奉献
真的升华了
山西人蚌埠住了😭😭😭
人在塔在！
格局！
