烂片神曲
听到这不给个赞不行了
傻妞
爱抄公寓适合放在这里吗
阿桑呀
好家伙 还有傻妞的戏份
不得不说是一代人的记忆了
上不去 下不来
就这个魔幻手机，我给你三连
啊啊啊啊啊
啊啊啊啊从小就喜欢这首歌就是不知道叫啥！
新老婆？
怎么感觉比原版好听
这是童年！！！我的天
太可了
舒畅二连回忆杀
小玉
嗷嗷嗷嗷嗷嗷嗷
????
啊啊啊啊啊啊啊啊
三连！！！
排面！
仙剑呜呜呜
沙宝亮唱的吗
见仙剑必投
少年狄仁杰？神探包青天？
!!!!!
宝莲灯！！！
差个好春光
金粉世家是烂片？？？？你知道原著谁写的吗就烂片
好帅啊哈哈哈
DNA动了
这个没看过
人生常恨水常东
666
感觉气息不稳啊，换气很累的样子
焦恩俊，永远的二郎神
喂
啊啊啊啊啊啊啊啊
童年阴影 魔幻手机里的猪八戒和牛魔王
没看过这部剧
没有仙剑和神雕侠侣吗
金粉世家啊
草
毫无特色……没兴趣看这样的乐队，全都是你翻这我翻那
绝了绝了等一个神探狄仁杰？2333
《快乐武林儿女》
7023
是：血淹没人间！
快乐武林儿女
舅舅
没看过了
等一个六月的雨
！！！！！！！！！！！
我超，宝莲灯
dna动了
傻妞!
孩子德智体美劳全面发展然后离家出走
胡子纹身？
宝莲灯！！！！！！！！
爱了爱了
仙剑一！！！！！！！！
哇啊啊啊啊啊童年回忆杀
我干！！！！！
卧槽，傻妞
听到这投币了
爷青回
啊，姐姐好好看
DNA打结了
永远喜欢家有儿女！
家有傻妞
嘤嘤嘤我去别的视频在给你一个三联、
包青天现在我还在直播里看哈哈哈哈
相思，这必须发条弹幕
到了缅北
dna错乱
必须三连
我在期待星月神话
好听
儿女快乐
什么，是快乐星球
看来我也老了
吉他小哥好像我友仔
全是回忆！真的全是回忆！！！
我在等亮剑
泪目
爷青回
傻妞
无天
林月如
《爱情公寓》排面
仙剑好多歌都好
额，爽子？
我在等仙剑
傻妞！！！
我的天
白嫖成功
真的每一部都看过天啊
啊这…大可不必
芜湖
哇塞
刘病已呀
曲对币有
编曲超级好，但女生夹子音太出戏了
起立
爱情公寓！！！
卧槽
哇哦！DNA动了
有好多电视剧是05之后不知道的吧
什么是快乐星球
这没看过…
碧游
左耳朵聋了
仙剑！！！！！！！！！
压轴了
牌面
我麻了
。
DNA动了
儿女外传？
爷青回
月如！
家有儿女？
泪目了
快乐星球
泪目了
这个DNA动了
看到最后的都是童年
《武林儿女》
鬼鬼
太秀了
DNA
真童年啊
西游记后传，是真的好看啊。为什么看的人那么少
回忆里的没好
沉香舅舅啊啊啊啊
傻妞
你币有了
我一直在等仙一
！！！！！！
等神话
是高音上不去吗？
必须要点赞了
我大部分没听过，老了老了
爷青回
动了
09年
彩色弹幕？
孙楠*2
红豆生南国，春来发几枝，愿君多采撷，此物最相思。
坐等白蛇传说
禁止职业选手参数
元芳，你怎么听，我戴耳机听
魔幻手机！！！
绝了
鸡皮疙瘩起了
仙一永远的神
爱情公寓！
仙剑3呜呜呜
？？？？
全体起立
宝莲灯！宝莲灯！
！！
太高了。。
我不配快乐7天！
金海心的歌也很不错
像剧里的展红绫
全体起立
武林儿女
宝莲灯
想听难念的经
哭了哭了
傻妞！
展红绫？张靓颖？
00后哭了
都是童年
96年全看过
就我一个人觉得这电视剧有点恐怖吗
唱的好好呀！
！！！！
1000
全体起立！
迪迦？
桨，错别字
有没有大宋提刑官
泪目
《家有快乐武林》
仙剑一
汗毛炸立
唱的还行，歌曲真的是爷青回了！
穿越时空的爱恋和乌龙
呜呜呜
不会没仙剑吧
竟然毫无违和感
三连奉上
听这首歌突然想哭
仙剑有吗！！！
一直很安静我就直接三连、
暴露年龄
无天
仙剑三
和声真的nice
这是金粉世家对吧
哦豁
爷青回
感觉好多错音，而且很乱
经典啊
有没有西游记后传？
要是每首歌都唱完就心满意足了！
你怎么对着我dna唱歌
全都看过
啥玩意儿
家有儿女
让她降落也很绝
你币有了！！！
仙剑呢
好家伙，向天再借五百年出来我三连了
仙剑！
!!!!
唱的好棒啊~~~~~~
好听就完了
有风云吗
第一遍相思听完去听了原唱，感觉前两句快了不少
！！！
灵儿
卧槽！！
啊啊啊啊啊啊宝莲灯！！
穿越时空的爱恋
排面，剑仙！！！！！！
仙剑永远的神
沉香！
全体起立！！！！
投币投币
醉春风
完全没想起来电视
本来就是表演，逮着女的掐干嘛？好欺负？还是说一推男的里有女的就下意识找女的茬，对男的就唱的好好听长的好帅帅，好好看视频不行就出去，隔着整什么洋河子
日常鼓手最帅
鼓手最帅
鼓手最帅
？？槽
鼓手好帅
鼓手好帅
鼓手好帅
鼓手好帅
鼓手好帅
鼓手好帅
哇宝莲灯
听到这儿币没了
串味儿了
不行了，鼓手太帅了，爱了
卧槽！
！！！（！）
啊啊啊牛逼啊啊啊啊啊
傻妞！！！
妈呀妈呀，流星雨
仙剑那么好，肯定有
家有客栈
我爱鼓手
梦回童年
盲猜仙剑
哈哈哈哈哈哈
都要吃饭，理解
很难白嫖
推荐治愈小说《杨戬——人生长恨水长东》
孙耀威真的蛮帅的
03年的我，前面都听过
像友仔的是南宁兄弟吗
啊啊啊啊，就是这个感觉
DNA动了
元芳，你怎么看？
都听过嘤嘤嘤
我们能记住这些是因为那时候不能拖进度条
你在等什么
币有了
每一个都听过
两个币都不够
这部剧绝对是鬼畜鼻祖
！！！！
绝了
武林儿女
哇
还不如直接剪辑原曲拼凑
猴哥666
！！！！！
拉满了
卧槽 是暗香
DNA动了
相思不错
泪目
起立
爷青回
果然
超喜欢这首
大满贯的话我的三连就藏不住了呀
这歌太好听了
快乐星球
！！！
宝莲灯！！
DNA重组了
说剑三神的。你看剑一不比剑三哭的很啊
金粉世家~~~
！！！！！！
全体起立
牛
好吧给
oh这个！DNA蹦起来！
家有外传
我要这币有何用
什么是快乐星球
突然泪奔
灵儿灵儿
爷青回
心脏骤停
卧槽，少年包青天
就一句？
我们可以把这首歌顶到KTV歌曲单里吗
西游记后传
仙剑
家有儿女
声音好像无双啊
爱情星球上武林儿女的手机里看西游记宝莲灯，我他妈编不下去了
好家伙
wo-
好听好听
爷青回
有点乐队味道
！！
有《相思》，必须三连！
开始没听过的的了
去看电视剧了
阿桑啊   破防了   我的青春啊
一直很安静蚌埠住了
快乐武林儿女
魔幻快乐武林儿女
金典童年回忆
泪目
怎么可以放这首歌的时候出三连加关注，忍不了了！！！
七爷！！
童年阴影，暴雨梨花针那集
沉香！东海的水都是你舅舅放的，你还不明白吗(°ㅂ° ╬)！
呜呜
没有火力少年王我不是很信服
哇！魔幻手机
沙宝
我永远爱武林外传
傻妞
快乐星球
景是景天的景，天是景天的天
听着声音就感觉电脑卡了
仙剑一出来我真的崩不住了
爽言爽语
首页来访
仙剑奇侠传三
好耶
哦哦哦哦
!!!!!
呜呜呜呜
关注了
全体起立！
你分分段，币不就多了。
仙剑压轴你币有了
侉依族
渍渍渍
可以有
我要这币何用
好难听啊
上头啊
bass手真的在弹吗（doge
看的时候哭泣
没看过这个剧，但是这个歌很熟悉
好听
好听到无法忘记
武林儿女
盲猜宝莲灯
赞
你币有了
盲猜少年包青天
差点以为会岔到换大米进行曲。。
宝藏
麻了
还有穿越时空的爱恋
魔幻手机这么没有排面么
全体起立
这摄像晃的我头晕  现在这样好多了
当年第一次看，霍水仙，爱了爱了
穿越星球
全体起立！
陆小千。。。
啊啊啊啊啊啊！
啊啊啊啊
少年包青天，我的爱
爷青回
好家伙 这首歌可不好唱啊 可以可以
每一首DNA都动了
为什么不是武林儿女
让我想起！！！隐形的守护者！！！
曹颖
曲对
？？？？？？？
破防了
阿桑
啊啊啊啊啊！！！我的天！竟然有这个！！熬夜追的剧
个表，厉害
武林儿女
这b女的厉害啊，点赞
月如的专曲
凤阁鸾台平章事——对，在下正是狄仁杰
快乐星球555555
宝莲灯！！
唱的啥玩意儿，毁童年啊
有霞光吗
卧槽太高了
这头腔
三连有了
哇偶！
大气！！！
我想哭了
排面
呜呜呜
爱死鼓手了
什么是快乐星球？
风风火火闯九州没牌面鞋儿破帽儿破没牌面你不说聊斋我不阆苑仙葩
？？？
乌龙闯情关啊啊啊啊啊
最爱的仙3( ﹡ˆoˆ﹡ )
哇塞爱情公寓
这个是真的
我不叫喂
元芳，你怎么看
《快乐武林儿女》
好听！！！
啊！！
胡歌！
你币有了
！！
我在等爱情公寓
月如
灵儿，我的灵儿呢
就冲仙剑投币了
宝莲灯！！！
牌面
哈哈哈哈哈哈哈
呜呜呜呜  三个人的故事
啊啊啊啊啊啊
一个赞给鼓手和主唱，其他两个一个刺青一个长发都是正面东西。
仙剑
冲！！！！！！向天再借五百年！！！！！
爷青回！！！
哇哇哇这个好老了
我真的还想再活五百年！！！
仙剑
看到宝莲灯默默投出两个币
沉香啊
感谢我的童年有这么多好看的国产电视剧
让她降落也要安排上！！
仙剑！
孙楠
爷青回
春光灿烂猪八戒怎么没有
哇塞
爱了爱了
全是我的童年!
真的棒
没有风云？
优秀，都是我们的青春回忆啊
仙一！！！！！
快乐信球
真童年
快乐星球呜呜真的快乐
儿女外传
起立
10多年的记忆就被唤醒了
嘿兄弟，好久不见你在哪里
王炸啊
汉宣帝
乌龙院呀
Emotional damage
我欲成仙快乐齐天
起立！
每一首都记得
武林儿女
啊啊啊啊啊啊爱情公寓！
林月如给你的爱一直很安静...爷青回
排面
唱这歌的去世了
傻妞!
曲对币有
船桨
DNA真的动了
这啥啊
宝莲灯！！！
啊。。。萎了
啊啊啊超喜欢！
小千哥哥！！
相思！！
牌面
毛阿敏yyds
排面！给仙剑三
阿桑我的爱啊
宝莲灯
少包
呜呜呜～爷的童年～
宝藏UP主！！！
连的这么违和
哇哇哇，相思
全是dna啊
啊啊啊，都是我的童年
《太多》我记得是《穿越时空的代练，啊呸，爱恋》的片尾曲，那时候张庭还没翻车
你币有了
爷青回！
啊啊啊啊啊啊！！傻妞！！
魔幻手机？
仙剑
武林儿女
长歌一曲就一句就完了呀
三连有了
给你的爱一直很安静 灵儿
仙剑只有一才是经典
魔幻手机啊啊啊啊啊啊
哈哈狄仁杰就一句
仙剑仙剑
这年我太小了，不算青春
这个把我炸出来！！！
全是青春呀
无天！！！
三联了
DNA动了
傻妞！
哇哦
白嫖失败
卧槽，这都有
烟粉世家
魔幻手机！
打击盗版！
确实
爱就一个字
爷青回
在起立！
卧槽！狄胖胖！
武林儿女
dna错乱
白嫖失败
你币有了
哭了
太棒了我的天
曲对币有
全！体！起！立！！！
我天呀
仙剑！！呜呜呜
真是听不够呀
宝莲灯我印象最深还是 爱就一个字
全体起立！
快乐星球
小天！傻妞！
爱了爱了
这是啥电视
全体起立
不是欧内和好汉的手？
想听，12生肖闯江湖
爷青回。
抄袭，但也TM是老子的青春啊啊啊啊！！
我的天
哭了哭了，
曹颖真的是白月光。。
左边的大哥真忙  又当爹又当妈
！！！！！！
有没有《风云雄霸天下》
有没有包青天啊
？？
快乐星球！！！
爷青回啊
啊啊啊啊啊啊啊仙剑一
拉倒吧还血淹没，看看歌词，别光听
我的童年再见了  90后
太多，另外一个是天石传说
仙剑！！！
因为《相思》，币保不住了
不是穿越时空的爱恋？？？
？？
仙剑排面
耶！
？
爱情公寓！！！！
猜到有这首歌了
白豆腐 景天 
我欲成仙呢
仙剑
没有仙剑吗
张靓颖
好家伙
有没人觉得这两人有点像李小璐和贾乃亮
家有武林
快乐儿女
旁边有个大聪明
我在期待仙剑
有没有东游记啊
仙一都么的居然有仙三
儿女外传
《武林儿女》
儿女外传
仙剑连着的啊我死了
乌龙闯情关呜呜呜呜呜呜呜
破防了仙剑三
期待一手偏爱
《武林儿女》
白嫖失败
你币有了
等的就是这首歌
灵儿
嘚！
《儿 女 外 传》
快乐武林
破防了！
你币有了
怀念阿桑
前方压轴戏！
我好爱楚雨荨
y y d s
哈哈哈哈哈哈哈
耳熟 是哪部剧？
泪目了
《乌龙闯情关》《穿越时空的爱恋》《新蜀山剑侠传》
牛逼啊
全体起立！！！
少年包青天
全体起立，刘病已
胡歌胡歌
这嗓音有点夹啊
啊啊啊！！！！！
xswl
《武林儿女》
好像张靓颖啊
想哭
怎么西游记没人？那我承包了！齐天大圣！
二杀
剑一我的白月光和朱砂痣
白嫖失败
44444
爱情公寓这个抄袭剧放在这些经典里，是对这些剧的侮辱
哭泣
再回首
果然我仙剑！！！
全体起立
至今在我歌单
！！！！
好像哪里有点不对，又好像都对
爷青回
牛逼
这贝斯手喝假酒了
97年的报道，表示全部听过
艾克
啊！！！啊！！！
啊啊啊啊
沉香
龙葵！！
曾小咸
！！！
！！！！
哈哈
全程鸡皮疙瘩
武林儿女
仙剑 意难忘 直接痛哭
你TM改我DNA是吧？
我最爱！！！
竖屏版右上角可以投币
全体起立
？/?
动了！
仙剑押尾
《家有武林》
van♂
《快乐武林儿女》
《魔幻儿女》
太6了
有人看过  宫 吗
呜呜呜
曲对币有
风云主题曲也是一代人的回忆，希望UP主安排上
阿桑
三连了
吹爆！！
我扫
鸡皮疙瘩了
魔幻手机我真的哭死
家有武林
西游记后传
泪目
爷青回
DNA乱了
好好听啊姐姐
爷青回
全体起立！
武 林 儿 女
再来一遍
抄袭公寓出现在这辱其他电视剧了
这个歌不对啊。
我老了，我心里的宝莲灯是想你的365天
喜欢二郎神！
儿女外传
哇哦！
666
我欲成仙
我滴天，曹颖当时真的是唯一的女神
每刀都刻在我的第一印象。
都会都会，woc了
哇
等一个好春光不如梦一场
忘记时间！
仙剑！！！
破防这个
向天再借五百年！
呜呜呜月如我的月如
月如
1000+
快乐星球，我小时候的偶像就是丁凯乐
什么是快乐星球?
破防
杀破狼在哪里？
泪目
仙剑我爱了
碧游仙子美绝
在下，泸州学子包拯
这个真的几岁的时候看的了
你赞有了
抄袭公寓yyd垃圾
本能
武林儿女（确信）
我不叫喂我叫楚雨荨
暴露年龄了
小玉，舒畅2杀
芜湖！！！！！
天，青回
夕瑶
舒畅2连击
魔幻手机我泪目了
卧槽！
梦回仙剑三
呜呜呜呜
握草
爱了 爱了
爱情公寓
太多！！！
DNA动了！
一直很安静
没看过了
武林快乐儿女
我怀疑长发男在滥竽充数
抄袭公寓
放羊的星星
放羊的星星在哪里？
啊啊啊，我的傻妞啊
曲对币有
啊啊啊啊啊
儿女外传
这个就白嫖失败了
卧槽，还有这个
宝莲灯！
这个我超爱 少包3
糟糕，我全都看过，我是不是算老人了
武林儿女
神狄必须发个弹幕！
全体起立！！！！！
《武林星球儿女》
陈道明老师
啊啊啊居然有少包!!
我不叫喂
有了仙剑你币就有了
最爱的是这部啊 后传真的绝绝子 
又一个我的爱 包拯啊！
哇！
？
我也在等仙剑
仙剑仙剑
果然是我剑
爷青回
魔幻手机！！！
我穿越了
我就是曾小贤
穿越时空的恋爱也是这首歌
我不叫喂，我叫楚雨荨！
元芳，你怎么看
鼻子一酸
武林儿女
都是90后的回忆
全部听完，毛孔把DNA都抖完了
你们小时候哪来的那么多时间看电视？我作业都写不完
难道我们看的都一样？
少年包青天
阿桑太可惜了，怀念
卧槽
曹颖   霍水仙
少年包青天   哈哈哈
混进了奇怪的东西
唱的不错
我的展昭
破防好几次了！
毛阿敏的相思，巨好听。
这个就算了吧
！！！！！！！
！！！！
包青天怎么没有鸳鸯蝴蝶梦呢
阿桑T  T
仙剑三出来
仙剑三出来直接三连了
三连安排了
魔幻手机！！！！
仙剑！
立马就想起了
我的天哪，太怀念了
每一首都是记忆
仙剑排面！！！
白嫖失败
暑假的感觉。。。
仙剑二连杀
这里太赞了
这个好听
霍水仙，刘病已
舒畅双杀
“”浆“”这个字有点青涩啊
是不是我们都老了呜呜呜呜呜
白嫖失败，全看过，全都喜欢
我也不想三连啊，可是我没办法啊
！！！！！！！！！！！！！！！
有本事来个风中柳丝舒懒腰
卧槽
坐等仙剑，前面等等我
春光灿烂猪八戒
金粉世家，  你炸翻我了
风云
家有外传？
左边那位我第一眼看成了龙斯基。。。
神话呢
爷青回
你币有了！！
有雨蝶吗
牙黄？
神探狄仁杰永远的神
盲猜纪晓岚
啊啊啊，今晚我就要远航~~
？
太赞了
暑假到了
贝斯手台风可以啊
我会拼到爱尽头！
曲对币有
穿越时空的爱恋啊
直接头皮发麻！
混进了奇怪的东西
啥也不说了，必须三连
家有儿女
牛啊
啊啊啊啊啊
三连了
6
这个结尾戳人了
啊啊啊啊啊，阿桑
包青天，童年心中的白月光
钢--琴住了几个妖，邮--箱住了几个魔
炸了炸了
啊啊啊，阿桑！！！！三连了
起立
摄像喝酒了
都是童年呀
全体起立
哭了，鸡皮疙瘩
！曲对币有！
全体起立
仙剑，神雕，应该会有吧
乌龙闯情关
仙剑1！！！
快乐星球
乌龙闯情关和穿越时空的爱恋
什么是快乐星球
都是我的青春啊www
魔幻手机
币有
都是我逝去的青春
经典
经典
爱情
一定要等到 剑仙
就知道有这个
卧槽
仙剑双杀
居然没 太早 星月神话
！！！哭了
DNA动了
三连不保
可怕 每一个都刻进DNA 
没看过这个，但这个曲子超熟  
哇啊啊啊啊
我回车键谁给我抠了？
狄仁杰！！！！！
吓一ju灵
你们都喊灵儿那我老公悟空我带走了
太多。。。。。。。。
啊啊啊！
如果这辈子都只能看一部电视剧我选《武林外传》
我不玩了，我作业还没写完
回家的诱惑
仙剑加一
我想听回家的诱惑
少年包青天
你币有了
魔幻手机YYDS
真情不在
我看的是流星花园
仙剑
赞赞赞
曾小贤
爷轻回
快乐武林儿女的手机，落在了爱情公寓，此时正在播放西游记
全体起立
儿女英雄传呢
90后的记忆
爷青回！！！！
起这么高的调干嘛，听着怪憋得慌的
？
爷青回
质量太高了
左一遍，右一遍，后一遍。
那你呢
这个就算了。。
舒畅
手势也很年代感啊
大包！！
全部都听过，真的是不知道说什么。青春已经过去了，现在已经成年了
dna动了
立马想起焦叔穿铠甲的样子
傻妞
这首是真的好听
呜呜呜
全是童年回忆啊
武林儿女
我在等射雕英雄传跟神雕侠侣
武林外传的
哇哇哇！
毛阿敏
