一
八蛋么
有排面
细节甩面
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
静静？
人呢？弹幕呢?
排面排面！！！！！！！！
哈哈哈哈哈嗝
来太早了  弹幕养肥了再看
住B站
“打工是不可能的”
小王和八蛋我来啦
这个烟头    有内味儿
带制作
若隐若现的烟头。。
熬夜党的胜利！
阿灿有胡子瞬间老了20岁
7分
8分钟
来早了 弹幕都没得
笑容逐渐变态
6666
原来你就是王哥！
别说，演技还不错
这个妆真的哈哈哈哈哈哈哈哈我笑到背过气去
哈哈哈哈哈哈哈哈哈
小王和八蛋
带制作
祖传手艺
嗨
笑死了
sanlianle
祖   传  手  艺
演技溜啊
哈哈哈哈哈哈
都拍成电影风格了，赞一个
真的棒，三联三联
来太早没弹幕…
hhhhhhhhhh硬核英语出现了
哈哈哈笑死我了，带制作啊
我越看越觉得小缸有内味，还不是一点点
笑疯了草，这个灯怎么想出来的
好演技
九分钟我来啦
小静哈哈哈哈哈哈哈脸好大！
老王和小八
我擦幸好没睡觉
拘留所哈哈哈
我来了宝贝
你终于承认自己是八蛋了
静静？
可以换颜色
为了晃眼让他看不到掏出来多少钱
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
王哥？王缸。
静静哈哈哈哈哈哈哈
哈哈哈哈哈哈
这是嫂子吗
哈哈哈，阿猛！
哈哈哈哈哈哈
拍的真的太好了
演技真的好
八蛋？
快点火起来哈哈哈
小王和八蛋实锤
我来啦
王哥老八？你们摊牌了
静静？
牛牛牛牛
静静！
11分钟
静静
还真就5000多一点点啊
果然里面都是人才！
这么晚了
窃格瓦拉。小缸
快不？快
恰饭才深夜发吼
静静
来得早不如来得巧，看我发现了什么
找我干啥
这回真的是大制作
来太早了
打工是不可能的
哈哈哈哈
演技不错啊！
来啦！
真就没人吗
电瓶没了还会响吗
小王跟八蛋
窃格瓦拉？
早了
小王和八蛋
嗦粉阿，有点怀恋了
熟悉的湖南口音
呀呀呀！小王和八蛋
传统艺能
大制作大制作
祖传手艺 好评(o^^o)
长沙话好亲切
没人？
排面
个个都是人才，说话又好听的那种？
失踪人口回归
游乐娃子！
来了来了
.
带制作
大鹏都来了？？
化妆演技都在线啊
演的太好了！！！！！
大制作
？？？
哈哈哈
哈哈哈哈哈哈
完全可以拍电影啊，有望可以去合作一下
猪叫好评！
我好像想起来这是美食up主
火影跑
还真就偷电瓶啊
先三连再看
打call
16分钟
塑普
静静！！
终于
竟然还吃得起桶装泡面？？！？这是富人啊！
牛批牛批
牛逼啊…全身上下都是戏
嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿
宁乡滴啊
f f f f f f
有钱吃桶面？过完双十一的学生党现在买了一箱泡面吃
哈哈哈哈哈哈
快住手！！！这电瓶车是我刚买的
除了不会做饭。别的都会
烫手
实话说，拍的可以
有生之年
这是著名美食博主的频道吗
妙啊
阿猛
目测要恰饭
项链是个U盘？
劳白沙
这是小缸啊？？
早
有钱人 还吃得起碗面。。。。
牌面
 窃格瓦拉
这还尬？拍的很自然了，有演技的
小王和八蛋
王小缸
隔壁老王
康帅傅打钱！
静静来了
静静
电影
静静
你说的这个大鹏他是明星吗？
怎么没弹幕啊
小王和八蛋的演技真的强
哈哈哈哈哈哈哈
要素过多
除了美食什么都会的up
FFFFFFFFFFFFFFFF
先投为敬
火钳刘明
你的苹果出戏了喂
除了美食，啥都能做
哈哈哈哈静静
小王和八蛋
我能不能上个热评就看你们了
未来可期鸭
谁还记得他俩是“美食”up主
帅哥你是谁?
未来可期鸭
闊爱
好早
笑的像个变态（狗头）
哈哈哈哈哈，阿猛
这一集斥巨资啊 找了这么多人 这大哥还有花臂
灯什么意思啊
【act4        啾咪咪】
小王那个头发真的是很真实了，留了多久
虽然是恰饭，但敌不过小缸和阿灿
6666666
抢个前排
++11
+1
花臂袖套???哈哈哈哈哈
小缸演技太好了啊没有违和感
迫真演技
演得好
大制作大制作
6666
排面
等到更想啦！
奥斯卡影帝预定
红红火火恍恍惚惚
打工是不可能打工的了，只能偷偷电瓶车维持生活～
哈哈哈哈哈哈哈哈哈哈哈哈哈
空屏
黄字引战的？没人发觉得尬啊？
哈哈哈哈哈哈哈哈
弹幕太少了吧
阿灿  头好大啊 感觉
35分钟
演技真好哈哈
那看出来年轻有为的？
没弹幕？
你有病
窃格瓦缸
排面
神仙演技
好情切的调
电瓶都拆了，咋还会叫叻？
这么多弹幕？？？
这回是真的牛壁
软白沙！！
转型当演员吧
宁乡话
演的真的好
小王和八蛋
我差点以为我没开弹幕
再来亿遍
老式手机啊
演技过人，厉害厉害
康师傅打钱
大制作啊
看第二遍啦，演的很不错
演技可以啊
来了
受益人
窃格瓦拉
火钳刘明、白嫖一哥
幸好没睡
不是临湘吗
666
哈哈哈哈哈哈哈
大制作
二刷，剧情牛逼
小王和八蛋
排面呀
静静！？
猪叫？哈哈哈哈
三周目，再来一遍
牛逼
灯是晚上偷电瓶用的
老王跟小八蛋
阿猛
祖传手艺
王哥和八总，小王和八蛋
火钳刘明
小王和八蛋
有点像张家辉啊
宁乡话，好好笑啊
哈哈哈哈哈哈哈
这两个人演技也太顶了吧
要是请柳岩来播放量肯定翻翻
大桥鸡精打钱
好演技
好多梗啊哈哈哈哈
带制作
哈哈哈哈
猛猛哒学姐
玩寻思不是长沙话？
演技很好啊。
黄百鸣  2333333
呵呵哈哈哈
大桥鸡精不该打钱吗
真的可以这演技
不要一直提醒我小缸结婚了 难过
演的真的很好
吃个面还waiter
湖南的睡衣真实
FFFF
小王和八蛋，王哥，八总
视频做得好棒啊
真的牛逼！！！！！
我偷电瓶养你啊
那个是手机，老人机，超大电筒
暴发户？
狗high
我币没了
真的拍的很好
来了老弟
这是找的群演
牛批
厉害
多一点哈哈哈
来了来了
静静
他是做榨汁机生意的
演技很棒 吃面那个也很有感觉
早啊！！
大鹏上星期来我学校路演^O^
真实
游乐王子！
大制作啊
哈哈哈哈哈
哈哈哈哈哈哈
一小时
再来一次
小缸结婚了 我感觉自己失恋了
小王和八蛋
正宗宁乡话
大鹏之前来过我们这个一百八十万线外的小县城的小学做过演讲，我有视频
路演这个，咱们不会是校友吧
来啦来啦
榜一笑死
切切格瓦缸
宁乡别
完了，这怕是要比大鹏的电影还好看啊
窃格瓦缸
静静 哈哈哈哈啊哈
装机猿啊 
熬夜的胜利
尼玛偷电瓶不算？
八总……八蛋？
小王和八蛋
八哥
黄百鸣
没想到吧我住b站
好看三连
我家电瓶被偷了，已婚男人请来负责
真，小王和八蛋
熬夜的胜利
我点映就看了，受益人牛逼
确实有演技
时长好评
小王和八蛋
你就是王缸？
厉害了
好长
真实
静静～
宁乡的老板
这也太强了
小王和八蛋
王哥 他是叫王缸吗.(狗头)
年轻有为233
绿波速度？？哈哈哈
小缸真的演出精髓了2333
厉害
hhhhhhhhhh小王和八蛋[这么宠粉的嘛！]
你是王缸？
哈哈哈哈哈哈哈
是阿猛
微电影
太牛逼了，再来一遍
这个演的好好啊！！
哈哈哈哈
来了
猥琐
王?王王王。。。王缸
熬夜党的胜利
fffffffffffffffffffff
？？？？？？？？
宁浩不请你们去拍受益人可惜了
农大外面拍的
哈哈哈
这剪辑也太专业了
哈哈哈哈哈哈哈
排面啊
老实说真的有演技的
胡子像画的 哈哈哈
还真是王哥
小王和八蛋
领袖
hhhh
老八?奥力给干了兄弟们
哈哈哈哈哈
切格瓦拉·缸
切格瓦缸
因为是小王和八蛋啊
牛逼
你牛逼你结婚了，哭哭
磕头？？？哈哈哈哈
笑了
很棒
卧槽牛逼
带制作
哈哈哈哈
哈哈哈哈哈哈哈哈哈哈哈
烟头子好评
大鹏是真的好没架子
烟屁股细节了
hhh
哈哈哈哈哈哈哈哈
魔性笑声
是不是进错了
游乐娃子
游乐娃子
太厉害了，这个剪辑。
不是恰饭
我认识你，实习生
哈哈哈哈哈哈哈哈哈哈哈哈哈哈演得太好了吧
受益人？
这特么不是阿猛吗
小王和八蛋
王缸和八灿
thugs me？
来早了
来了来了
赞赞赞+1
早起党的胜利
丁俊辉？
失踪人口回归
演的好啊
排面
我要这币有何用
哈哈哈哈
这脑袋
哈哈哈哈哈哈哈
亡肛？？？
为什么这个人不是老胡阿
弹幕呢 都起啦
太厉害了
哈哈哈哈哈哈
演技6666
化妆了。小刚
古法偷电瓶
小缸这扮相真的有内味儿
已经演的很好了
有内味儿了
真的牛逼
无节操
。。。
绝了，这什么神仙美食up.！
偷电瓶呢？
知识点太多，查阅不过来了
游乐王子吗
年轻？
fffffffff
这个纹身真战术
来了来了
我就说要恰饭
不系安全带
大乔鸡精
小王和八蛋？
666666
祖传手艺，，电瓶车才出现多少年啊，居然还祖传了
窃 肛瓦拉
一脸懵 真的是要发财了
老板宁乡的
大早生意就上门了 一下10组电池。。。
乔碧萝警告
法国南部
哪里恰饭了，无语
演技这么好吗
这条广告对我无效，因为我已经看了
？？？？？
榜一？乔碧萝警告⚠
哈哈哈哈
太赞了吧
拍的不错
放羊屁
卧槽，这电动车和我的一模一样
小王和八蛋啊....
必须三连
演技还不错啊
带制作
拍的挺好的啊啊
大鹏啊
小王和八蛋
一
嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿嘿
作案工具随身携带，随时打开，随意作案，讲究！
来了来了
这群人演技ok的啊
宝藏up
你们是美食博主诶
小缸表现出紧张而出汗，店主只是认为可能天气热。如果汗珠来个滴落的极短特写，效果会更好
睡衣太真实了
半截烟好评
康师傅打钱！
这都有好尬。不看的快出去啊啊啊啊啊
带制作！
小王和八蛋？？
哈哈哈哈哈
我记得，这不是俩美食博主吗？？？？
举报这条引战弹幕
陈百祥既视感
？？？？
哈哈哈哈哈哈哈
张家辉？
静静我可以
静静影帝
官方小王和八旦
我还以为是购哥
我还以为是狗哥
原来是你，王总
牛逼
看了一眼进度条
天能打钱
拍得真好啊
演技在线
哈哈哈哈
演技真好
长沙话
窃瓦罗格？？？？？。。
哈哈HAHAHAH
点点
tou偷电瓶的呀
窃瓦罗格？？？？？？
原来还会在意这个
陈赫？
真，偷电瓶养你
小王和八蛋？
电瓶车老板娘像Simone
6
哈哈哈
Fffffffffffff
作案工具都掏出来了23333
66666
哈哈哈
神似大衣哥
真的牛B
演的挺好的
疯狂放洋屁 
小王和八蛋哈哈哈
王刚？
小王和八蛋哈哈哈
偷电瓶？
不知道为何，一看到小缸和啊灿我就想一键三连，可能是 他们让我太快了了吧！
缝纫机乐队牛逼！
偷电瓶车养你
拘留所？
岛市老八？
我看中电瓶车了哈哈哈
牌面啊
这个司机像游乐王子哈哈哈
静静
？？
静静！
演的挺好
我怎么看起来像是视频，而不是直播
宁乡话
宁乡话
榜一？预警？
哈哈哈哈哈
宁乡花居
哈哈
前年，拘留所需要考的，⭕起来
钱，不用说了
实锤小王和八蛋
天能打钱
某一底怕不冷，哈哈哈哈哈哈哈
真的叫小王和八蛋了啊？！！
小王和八蛋
战术晃眼
@大漠叔叔 叔 就是这个人偷我电瓶
牌面?
老板大气，老板有排面！！
一边切窃瓦拉一边凯
细节太多
我tm还以为修车的233
然后车没了
小王和八蛋
这演技不错啊
睡衣哈哈哈哈哈哈哈
哈哈哈哈 强阿
烟头哈哈哈
卧槽，这是静静？
八总 哈哈 八蛋嘛
演技无敌阿
偷电瓶养你啊
别的不说，这演技是真的好
他们演技好好，没有一点不和谐的
静静哈哈哈 暴发户
哈哈哈哈哈哈哈哈哈哈
天能电池
乔碧萝？
真要天天恰饭我也喜欢看
诶嘿嘿嘿嘿
小猛妹
这个皱眉哇！
白总是真的白
王哥八总哈哈
6666
?
二刷
有一说一，演技真的好
地主家二傻子。。。
宁乡话吧
演技可以阿
偷电瓶养你啊，哈哈哈。
要素过多
啊猛
祖传手艺？？？？
你包呢
大桥鸡精
牛批的很
这俩家伙不是美食博主嘛
太假了  电瓶都没了他怎么叫
宝藏
演技爆棚
炸裂演技
哈哈哈哈哈哈
大片
群演打钱
偷电瓶
受益人
一个个演技都这么好
哈哈哈想起建筑奖了！！！
骗保吗
大鹏榨汁还是油炸
大鹏榨汁还是油炸
莫得一点怕不冷
哈？
真·小王和八蛋啊！
哈哈哈哈
听到榜一酒瞬间想起乔碧萝……
静静
放羊屁
这是小王和八蛋？
可以啊666
实话实说，电瓶没了确实警报器也会响
祖传手艺
你车没了！
小王和八蛋
再来亿遍
大桥鸡精哈哈哈哈
群演也不错
三连预定
小王和八蛋演技很不错
有点憨
不是恰饭视频
面条飞出去了哈哈哈哈
one燕语十级
解锁新角色
哈哈哈哈要素过多
演技牛逼
偷电瓶车养你啊
个个都是人才
带制作
少点啤酒肚
宁乡口音
小王和八蛋
真实
小王和八蛋
静静都当演员了我靠
小王和八蛋哈哈哈
演技挺好啊
静静演的好好
阿灿你的头是放大了吗
头大身子小
经费燃烧啊
哈哈哈哈哈
笑死
王钢
你中了甚么？
王肛和八灿
麻蛋 终于更新了
哈哈哈哈哈哈哈哈哈哈或或
这演技好好哦
哈哈哈哈哈哈我看了好几眼才看出来这是小缸
厉害
哈哈哈哈哈哈和哈哈哈哈哈哈哈哈哈哈或或
我偷电瓶养你
演技比哪些流量明星强了不知多少倍
宁乡口音。。，我炸了
献上我卑微的两个币
哈哈哈哈哈哈
劳白沙
猫粮…？
小妹的馍？
带制作啊
静静
回来发个弹幕支持一下
制作精良 哈哈哈哈哈
卡出表情包哈哈哈哈哈哈哈
我聋了？
小王和八蛋
大制作
不是老宋吗
很强
窃瓦辛格
哈哈哈哈哈
再看一遍，我一开始以为阿灿演的是一个弱智
waiter
都给我三连
大制作哦
小缸妹妹？
演技上线
恰饭？
演的好好啊
大制作哦
专门“搞”经纪人
烟屁股
广告
阿猛！
么么哒
广告预警
大家都点下赞啊，我想在首页看到他
     哈哈哈哈哈哈哈哈哈哈
演技可以啊
啾咪
别总别总
要五bie
拘谨
十组5500，得凉
年轻有为原来是这么用的
我还以为电瓶就是电瓶车...原来电瓶是电池
真实！太真实了哈哈哈哈哈哈
论当代美食博主演技
控制器自带负荷，还是可以响的有些
甩面细节
上海视觉艺术学院上周路演！大鹏柳岩都好看！
小猛妹可还行
啾咪
憨憨哈哈哈哈哈哈哈哈
骗保？
白沙哦，我嬲
哈哈哈哈这个灯
英语错了。。。好像
恰饭
演技在线
哈哈哈哈哈哈
有一说一，小王和八蛋除了做饭什么都会
小缸这演技可以去拍电影了
偷个塔都被抓，还TM偷电瓶养我？
哈哈哈哈哈
拘留所呼应
太有才了哈哈哈
你说的这个大鹏 很有名吗
这最多三千，你被坑了
小缸演技棒啊
演技没的说 
演技牛皮
张家辉
简易型还5000多
……
顶级制作 预奥演员！
小王和八蛋
演技真的自然！
吃的粿条？
大鹏感觉像是小缸和阿灿的结合体
演技真的好
演技真好
太真实了
这饭排面啊
这饭恰的排面啊
小王和八蛋
单方面的女友?
牛逼牛逼太牛逼
必须得投币！！！
展博
天哪！！！是静静！！！
什么你想认识我？⊙∀⊙？
嘿嘿嘿
咋这个角度神似纪晓岚
6666
哈哈哈哈这俩二货
三刷
再看一遍
再来一遍
恰饭？
恰饭？
阿灿仿佛开了大头特效
岛市老八？
三联小缸
期待你们的电影
本色出演
来了来了
牛啤啊现在越来越有排面了
盲猜受益人
演技炸裂
大制作
呵呵
演技可以的
弹幕
专搞经纪人
静静演技可以啊
静静演技炸裂
出道吧
老王小八？小王和八蛋？
哈哈哈哈哈
比一线小鲜肉演的好
小王和老八哈哈哈哈
daqiao大桥鸡精打钱
放哈哈哈哈哈哈哈哈哈哈哈哈洋屁
演技实力派
72v我才买500 48那么贵 坑蝶呢
66
66
66
66
66
66
榜一警告
火钳刘明
哈哈哈哈演戏炸裂
排面！！！
牛批
是的是的是的是的
美食up主？
演傻子刚好。
刚看出是阿灿
阿猛好漂亮
哈哈哈我姓白
这个真的厉害
哈哈
这镜头这色彩 有点疯狂的石头的意思
牛逼
阿猛妹妹！
买几个煎饼
演的太好了。
这不是大头儿子小头爸爸里面隔壁王叔叔蛮
乔奶奶警告。
没有弹幕？
不错啊
吓死劳资了
小王和八蛋？
啥比
ffffffffffffffffffff
受益人？？
吴亦凡
大家别想成恰饭
穿戴式花臂
大制作大制作
打头
奥斯卡
先投币后观看
怀疑他们是演员背景
好像，拍的真的好好
演的太专业了
小王去出道吧
演的太好了
偷电瓶养你啊
再来亿遍
我也在吃泡面
哈哈哈哈哈哈
搞笑
哈哈哈哈
细节太多，棒！
孩子傻了吗？
还热乎
哈哈哈哈哈哈哈
面飞了
排面
静静
这个戴眼镜的好像我舅舅啊，气质杠杠的啊
小肛和阿灿
乔碧萝榜一
哈哈哈哈哈好活好活
祖传？窃瓦罗格传下来的？
演技爆炸
要素过多
舔狗的舔到一无所有
大制作
剧情有点像康熙微服私访记里面的骗子桥段
细节满分啊
你忘了你俩是美食up了吗
包呢
可爱
大制作
嗦粉啊
小猛妹？？阿猛吗
二刷开弹幕才发现是静静
赵忠祥出来挨打
阿猛哈哈哈哈哈哈哈还真的是
小王和八蛋
渣渣辉
听说小王和巴蛋有大动作？
静静演技不错啊
前面华工？？
他不是有不有名的问题，他是那种……
电瓶不是偷了吗？还叫？
让他恰
五千多
让他恰
ffffff
卡耳朵的烟有bug
fffff
这演技 太自然了！！
6666
后面那个奶绿色的买给我
快出道！！
好一个祖传手艺哈哈哈哈
够儿福瑞安的
赵忠祥？
精神小伙
包包包
小王和八蛋
有大鹏，肯定有专业导演的啊
啊猛海师西装最好看
哈哈哈哈哈哈哈哈哈哈哈
乔奶奶
实话，拍的真不错
是在给大鹏的  大赢家做广告吗，，我天那个电影有我孟哥，次元壁破了
？？？
警报本身有个小电池，电瓶没了还会响一小会
前面实话实说的，电动车可不止一个电瓶
这阿姨挺漂亮
来了
首页通知书
11
受益人
66
再来一遍
游呢娃子
不太聪明的亚子
没咋看懂
演的好好
一定要看到最后
啾咪
南宁现在只能骑新国标了
哈哈那你在干什么哦
练习生静静
王剛
王剛
我也想嗦粉
小缸和八蛋
家辉是你吗
渣渣辉？
哈哈哈哈哈哈哈
再见
哈哈哈哈哈哈哈哈哈
这是白客？好像啊
说小王和八蛋那个站住
干到这个词就很精髓
天能电池，恰起来！！！！
老子最爱的劳白沙
厉害
这个诺有所思的应付笑，真是炸裂
恰饭
宁乡话。。。
哈哈哈哈哈哈哈哈哈哈
确实是宣传新电影，还在我们学校宣传完，和柳岩
大鹏有这么贵吗？
宁乡
排面！！！！
假马脱缎，很老的骗术了
哈哈哈哈哈哈哈哈祖传手艺
演技越来越炉火纯青了
哈哈哈
不得了，请到了黄百鸣
哈哈哈哈哈哈
演太好了吧
我好喜欢他们啊哈哈哈哈
真的是电瓶生意哈哈哈哈哈
真就小王和八蛋
小王和八蛋
大桥鸡精打钱
单方面女友
就是恰饭
哈哈哈哈哈哈哈哈哈
哇啊' 这个表情 真的不错啊
静静演技进步好多啊
我怎么感觉个个都像大鹏哈哈哈
哇啊  演的真的很好啊
哈哈哈哈。。。祖传手艺。。上代是偷单车轮胎的吧
祖传偷电瓶可海星
渣渣辉？？
小王和八蛋
你们太出色了，简直突破了我的想象力，加油
演技nb
奥利给！！
再看一遍
古天乐签名
乔碧萝的榜一找到了
演技跪了
祖传手艺哈哈哈
沙雕
八蛋被小王教育了
哈哈哈哈哈
半支烟哈哈哈哈哈哈
再来一遍
演技爆炸啊
这个画框构图有意思
小缸演得好好啊！！！！
真的牛壁，你们可以去玩电影了！！！
放洋屁
哈哈哈哈哈哈哈哈哈哈
你说的那个大鹏 他厉害吗
五别
起步价
这个骗术不是上过新闻嘛
朋友们都点个赞吧，冲上热门就差几个赞了！让小王和八蛋火！
朋友们都点个赞吧，冲上热门就差几个赞了！让小王和八蛋火！
朋友们都点个赞吧，冲上热门就差几个赞了！让小王和八蛋火！
朋友们都点个赞吧，冲上热门就差几个赞了！让小王和八蛋火！
恰饭
233333
23333
还行哈哈哈哈
演技好棒啊！！
哈哈哈哈哈哈哈
666
6了
哈哈哈
小王和八蛋
经费确实强啊23333
缸灿演技真的不错！
同款手表
阿灿的头被放大了吗
好吓人好猥琐的笑声啊，头皮发麻
你别说，还真像铁齿铜牙纪晓岚
演技有点吊
拍的真好啊
牛逼
阿猛！！！
这演技！！
哈哈哈哈
演技炸裂
烟好细节啊
是不是在湖大那一块儿
有点好看
静静这个演技可以啊
看到现在根本没出戏！！！！
看到现在根本没出戏！！
这吃面的好演技呀
哇哈哈
搞笑
好猥琐
牛逼牛逼！！！！！
演技炸裂
没恰饭 大制作 很好看
翔翔大作战那个？
我好方
这么有排面？
66666
挡字幕干嘛
恰
这片子不错的
送他们上热门
偷电瓶的
我的学校也路演了，也是上周噢
竟然不尬
统一打钱
嘿嘿嘿
哈哈哈哈哈
谢谢王哥和八蛋总
大斌子，再来五北
我关弹幕了吗？？
拘留所的骗子
静静
憋笑哈哈哈哈
奥利给
再来亿遍
没开弹幕？
祖传手艺哈哈哈
受益人好看
3 3
流弊
美食家王缸？？
放洋屁
年轻……（？）有为
你们还记得他们在天桥下面烤鸡的时候吗
注意小缸的包，是伏笔
陈赫?
演技有点东西
偷电瓶养你
弹幕呢？
fffffffffffffffffff
亿点点
怀疑恰饭视频
哈哈哈哈哈
哈哈哈哈哈
婆老搏冷
人物对话角度拍的真的很好
静静开心的鸭匹
偷不起电瓶了，
你怎么凭空污人清白
半截的  烟巴子
这不是我认识的阿猛
好看不火
没有弹幕吗
大桥鸡精
天呐！静静！完全看不出！演技真好！
周大哥
他俩太有爱了我快要忽略剧情了……请不要靠这么近
我就想知道你们是怎么拉群演入伙的？
五千好贵啊
high
老铁没毛病
哈哈哈劳白
鬼看条
你们出道吧
陈赫啊
有内味了
小王和八蛋
老八？？？，
没弹幕？
太牛了！！！我当初看你们俩天桥下烤鸡的时候没想过会有今天的感叹！！
老年机厉害啊
还是个手艺人
手艺人
王肛？？？？？？
弹幕呢
受益人？？
怕不是叫王刚
拍的真滴不错
你说的这个大鹏 他香吗
耳朵上的半截子烟有内味了
小王演技真好
小王演技真好
Waiter hhhhhh 
小王演技真好
小王演技真好
演技炸裂
这表情，太专业了
这口音，长沙人啊
小王和八蛋
宁乡话
失踪人口！
宁乡话
年轻有为不自卑
这哥俩绝对演技派
么么哒
大制作
演技都不错
大家可以看看他们之前拍的别的系列的短剧，演技z真心在线
天猫电器
很nice
牛批啊
这是在干嘛呀？
范进中举？
你中了甚么
小王和八蛋实锤了
换电瓶？
盲猜乔碧萝
乔碧萝警告
乔碧萝警告
好哦厉害的1
学姐好美
排面
八总.....哦
八蛋？
HHHHHHHHHHHHHHHHHHHH
小王
鹿晗出来挨打
除了美食什么都会
有人吗
中邪了
耳朵上的烟是燃了一半的，哈哈哈
被一个卡哇伊迷住了  哈哈
陈赫？
再来一遍
大制作
哈哈哈 可以嗷
我弹幕呢
笑了哈哈哈哈哈哈哈哈好幽默
好可爱
小王和八蛋
太现实了
祖传手艺哈哈哈
牛皮！！！
小缸和阿灿说，他们喜欢搞他们喜欢的东西，咱们就当支持他们了
罗马表？？？
镜头也还行
。
小王和八蛋
牛逼
你压力大你先拿啊
官宣了，小王和八蛋
明星想见就见的嘛？呵呵
电瓶没了还是能叫的
华农兄表弟
排面
演技剪辑是真的牛批啊！！
你就是贝塔
软白来一根
演技真的炸裂
有点华农的感觉哦
白客哈哈哈
11
耳机党暴毙，单声道死亡笑声
你在干啥？
有野心，可以
李锐？
李锐？
小王你的包呢
牛逼
66666
下次一定
下次一定
静静
嘿嘿嘿
这集演技可以的
拍的真好
手艺人
手艺
阿猛
hehi
这是电影频道
呕吼
男的？
这个是电瓶↑
演技派啊
要素察觉
牌面
宁乡人！！！！！！！
时长感人
老八不是吃粑粑的那个吗
哦哦哦哈哈哈
张家辉
宁乡人在此
痴汉笑
排面啊
演技真好
老胡呢
哈哈哈哈
演技爆棚
拘留所认识的人才。
2333
呆头鹅
维特！普利斯，朝，蜜，这边卡忙以下
演技是真的不错
哈哈哈
亿点点
我记得我是来学做菜的呀
你们转型拍片算了，做啥美食
小王和八蛋，现在搞得挺好的唉
这套袖纹身不错
老八？？奥利给
第一次发弹幕，忍不住了，每一期作品都很用心...好喜欢这两
再来一遍
哈哈哈哈哈
哈哈哈哈哈
66666
黄百鸣
黄百鸣
祖传手艺
演员多了好多
鬼畜
榜一跑路了
受益人我昨天才看过啊
缸格瓦拉
碧螺警告
祖传手艺可还行
不去当演员可惜了
这个时长不错
静静666
追凶者也
再来亿遍
除了做菜什么都会，哎
读书人的事情，怎么能叫偷呢
我还依稀的记得这是一个美食阿婆主。。。
带制作
祖传手艺
小王和，，八蛋？
哈哈哈
祖传手艺
祖传手艺
祖传手艺
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
前方高能
压力那么大还吃桶装面= =
哈哈哈
小王和八蛋，好喜欢你们
"'"""
手艺人的偷电瓶能叫偷吗
演技太好了吧
再来一遍
散装英语
nb
小王和八蛋
鸡精广告。。
哈哈哈差不多
起
演技真的有点东西
终于要火了
宁乡人嗷
。
小王和八蛋
开幕雷击
鬼畜笑声2333
越拍越好了
弹幕
大制作
祖传手艺
火起来
加油
缸灿给我冲！，！
排面安排！
???
搞到真的小王和八蛋惹
带制作
没弹幕？
我外婆一样的手机 哈哈哈哈哈哈哈
小王和八蛋
流水的榜一，铁打的飞机，都想着要绿了诸位，又谁知绿水长流之本色。
加油！！
增加弹幕！！
排面
小缸出道吧
阿灿太可爱了
。。。
哈哈哈哈哈
视频质量真的超级高！！！
毫不夸张，我看了三遍
朋友们都点个赞吧，冲上热门就差几个赞了！让小王和八蛋火！
再来一遍
再来亿遍
加油
啊啊啊啊啊啊啊啊啊啊啊啊
排面！
剧透的别秀存在感
