空降11:00
我们总是冠军！2019全球总决赛冠军中单Doinb！！
我们是冠军
我们是冠军
我们是冠军！
FMVP–Tian
mvp是小天啊
惊恐脸 笑死
我们胜天半子，我们是冠军。
右边那个小子真帅
我们是冠军我们是冠军
我们是冠军
有阿
这人说话都不清晰
FPX牛逼
11
现在站在你面前的是2017年常规赛mvp，2018年常规赛MVP第二名，2019年常规赛MVP，去年洲际赛的克烈，今年洲际赛的潘森，2019年lpl夏季赛冠军，s9世界赛冠军中单，Doinb
我们是冠军！恭喜fpx
有有有
我们是冠军!
小天牛逼
fpx  nb!
12:12，来鞭尸第一次。
冠军！！！！！！！！！！！！
都去等双十了
我们又是冠军！！！！！！！！！！
什么鬼女主持
lpl是世界第一赛区
这广告真长
我们是冠军
我们是冠军
fpx牛逼
gg
恭喜fpx
太快了吧！
PDD :我上当了
发不了吗？
ig和fpx都是冠军，红蓝双王，lpl是冠军
LPL就是G2头上的达莫利斯剑
牛逼！
fpx牛逼！我们是冠军！
拳头的歌最近不是说凤凰飞吗？
我们是冠军啊啊啊啊啊啊
黑色衣服这个人好尴尬  。。。。
都去剁手了
我们是冠军
我们是冠军！！！
我们是冠军！
G2的中野？强势？？？？？
66666
小天完爆了对面
我们是冠军
我们是冠军！
我们是冠军
牛逼
fpx牛批！
承包弹幕 没有意见吧
瞳夕是我的，拔枪吧
fpx牛壁
我们是冠军！
这屏我包了
我们是冠军
我们是冠军
我们是冠军
我们是冠军
IgNB
这口才
我们是冠军！！！
这进度条
开几几？
猪
废话真多啊
我们总是冠军
要什么弹幕
←你装什么呢？G2不是靠中野打进的决赛？
牛逼！！
我们还是冠军！！！
哎老是赢
夕曈明白人
倒立洗头的可以排队了
哈哈哈但是被小天和doinb爆了
我们是冠军
knight好紧张
我们是冠军！！！！
我得想办法娶了这个女人
开幕式17：24
别看完比赛来马口炮好吗，之前人家打的确实强势
小天mvp
小天MVP
ig牛逼!
我们又是冠军！
都死了，冠军，都不发弹幕
我们是冠军!
这个进度条怎么回事。。
我们是冠军
来重温
2018：登峰造极境！ 2019：凤凰涅槃时！ 中国牛逼，3:0 前有莽夫登山峰，后有凤凰于飞龙
主题曲名字就预订了FPX冠军？玄之又玄
看视频不发弹幕
没弹幕舒服多了
承包瞳夕小姐姐
我们是冠军！
刚从淘宝回来，太难了
冠军
手子哥只是有点大舌头
我们是冠军
来点弹幕
知道结果的我，丝毫不慌
你在想屁吃！！！
爷的弹幕呢？
FPX加油，错失亚军。FPX加油，错失亚军。FPX加油，错失亚军。
我们是冠军！
我们是冠军
很强（被360度爆炒）
今年我们是冠军
我们又是冠军
淘宝炸了
我们是冠军！！！！！！！！
G2的打野很强，尤其是皇子
整个YM都在演PDD
FPX  nice
水平真高啊姑娘
我们是冠军！
我们是冠军！！！！
fpx niubi
fmvp打野，前有宁后有天
ym牛掰
fmvp小天
pfx牛逼
k皇好可爱
我们是冠军!
我们是冠军！！FPX牛逼！！
我们是冠军！
fpxnb
弹幕好少...都去双11了吗.
小天:我就是我，我就是天！
冲！
恭喜FPX!来年LPL更上一层楼！
听说YM新一代打野已经确定去RNG了？难道明年终于剑指成功了吗？哈哈
厉害
卓定和小天真的关系好，感觉他挺开心的
原来这样发弹幕啊
买个鞋而已  那么难吗  毒都炸了
我们是冠军
我们是冠军
恭喜fpx
fpx牛b
瞳兮不错啊
鞋背景音乐是啥啊
FPX牛批
我们是冠军
我们总是冠军！！！
fpxnb
。。。
老漂难受啊
我们是冠军 ！！！小天就是天！！！
FPX牛壁
弹幕在这啊
那个 然后 
耶
我们是冠军！！！FPX牛逼！！！lpl牛逼！！！
G2中野还不强势？只不过节奏被fpx完爆而已
fpx牛逼
有点少
我们是冠军 冠军中的冠军 s9的冠军！！！
我们中国最擅长后来居上！LPL牛B！
我们是冠军！
麻德，中间这个人说话说的有点多呀
我们是冠军！
前面的带IG节奏什么意思
我们是冠军
我们是冠军！！！
去年IG也是横扫fnc
瞳夕好看
我们是冠军✔
这现在是直播吗
你们双十一都买了些啥？
这是直播吗
我们是冠军
Fpx牛批
兲兲兲兲兲兲兲兲兲兲
恭喜FPX痛失亚军，含泪夺冠
恭喜FPX痛失亚军，含泪夺冠
ig能打的过g2的，上野不是一个层次的
knight：这个比演我
？？你们真的不认识左手？
左手好帅啊我可以
我们是冠军！
真的嘛，手子哥很强
明天RNG稳了啊 朴老师又送了个打野去了
先有宁王后有天，电竞黄埔日神仙
买打野上京东
我们又是冠军！
我们是冠军！我们是冠军！
我们又是冠军！！！
恭喜FPX
我们是冠军
有一说一，g2中规中矩打不会这么惨，非要整活，中路派克中路小炮
还有一分钟 付尾款 大家都去淘宝蹲着了
我们是冠军！！！
23000人同时
我们是冠军
FPX牛逼
心疼欧洲观众
66666
我们是冠军
我们一直是冠军
我们是冠军
既然你们都觉得女主持不行，那我就抱走了~！
我们是冠军
先有宁王后有天，刘谋摔碎电子烟
....
打野是强势，中路今年怎么一年发挥都不怎么好
啊啊啊
我们是冠军！
我们又是冠军
这个就说错了
我早说过，整活是双刃剑，决赛还是稳点好
我们是冠军 我们总是冠军！
童夕是真漂亮
左手帅！！！
我们是冠军
黑衣服的是top中单左手啊国产中单王
我们是冠军
我们又是冠军
左手牛逼
买打野，找刘某
看完比赛，血拼双十一，一点付完尾款直接再来重温一次
兄弟们双十一了
这一天，FPX入陆地神仙
，
主持人语速好快
我
我们是冠军
我们是冠军
比赛结束后发现玩手机的女朋友更牛逼
7
我们是冠军
老子来回顾
凤凰终涅槃
凤凰涅槃
老婆好可爱
都凌晨了还有一万七陪我看
我们又是冠军！！！！
FPX牛逼！！！！
我们是！冠军！
Phoenix Fly！
我们又是冠军！
凤凰涅槃
我们是冠军!
刘轻松真的强
大舌头
我们是冠军！
我们是冠军
我们是冠军
我们是冠军我们是冠军
我们是冠军
我们是冠军
Phoenix Fly！
前面名字都打不对了
我们是冠军
fpxnb
我们总是冠军！！
nb
Knight笑起来真好看啊
Knight憨憨可爱
右边小哥下线了？
Knight脸好小
lpl牛逼
我们是冠军
LPL:我已经在研究明年的MV了
我们是冠军，我们总是冠军
舒服 从头发丝儿到脚后跟儿
fps牛逼
进度条挺住
我们是冠军！
作为一个完全不了解英雄联盟的人也前来祝贺了
knight要憋不住了感觉
我居然能听清Knight说话了
黄金左手
我们是冠军
凤凰小队浴重生，新人战队小组战。不屈不挠终翱翔，冲锋应战16强赛。震惊四座来进八，赢得欢呼与人心。涅槃而生来进四，凤鸣鏖战到天明。二强抽签定内战，卧槽速效救心丸。冠军之夜生死战，天人一库定乾
凤凰小队浴重生，新人战队小组战。不屈不挠终翱翔，冲锋应战16强赛。震惊四座来进八，赢得欢呼与人心。涅槃而生来进四，凤鸣鏖战到天明。二强抽签定内战，卧槽速效救心丸。冠军之夜生死战，天人一库定乾
黄金左手
我们是冠军!
牛逼
这广告
我们又是冠军！！！
牛逼
卓定是jpg吗哈哈哈
从此我开始相信玄学
哎哟 左手评论tian的比赛
knight top战队中单 今年lpl夏季赛mvp 一档中单
为什么要认识？他是谁？
我们是冠军，FPX牛逼！
我竟然听懂了
左手夏季赛mvp
我们是冠军！
弟弟开心啊！！！
？不认识k皇的当真看lpl吗
lpl 第一！！！！
别问谁是YM内鬼了，都怪守门员是韦神
瞳夕游戏理解不行。？？？麻烦你自己去看看她解说的比赛。好吧。
knight想笑！！！！
唉，knight去rng就好了
knight明年转打野吧
凤凰果然涅槃了哈哈哈哈哈
PPD的黄埔军校是真的牛逼。
没看直播，为什么只有3场比赛回放啊？？
多多老师慢点 我们不急
这女主持脸黑
瞳夕我爱你
我们又是冠军！
恭喜FPX！
都啰嗦了五分多钟了！！
恭喜fpx
常规赛mvp这么没牌面吗？还穿黑衣服的
我们是冠军！
...
起来看，再看一遍
表白瞳夕小姐姐
憨憨
直播时候没空。现在才来复习。
。。
说尴尬的…你真的在听她说的话吗…
一人血书求糖小幽的真眼，doinb的影流之主加入回城动作
牛逼
牛逼
FPX牛逼！！
fpx牛逼！！！
我们是冠军
牛笔
恭喜恭喜fpx牛批
涅槃
瞳夕真好看
我们又双是冠军！
fpx牛逼
fpx牛逼
女的是最好女解说
777777
剁手了吗
暗示之前演我？
FPX牛逼
我们是冠军
FPXnb
fpx牛批
LP夏季赛MVP第一名Knight，凑热闹的不认识还很优越？
三比零
knight
fpx牛逼
先提前恭喜fpx，我们是冠军
我们是冠军！
这嘴速
然而g2教练傻，会ban人不会选人，选的线上都不好配合打野
bilbil牛逼
我们是冠军，我们又是冠军，我们总是冠军，lpl加油
然而bp，自己家教练和fpx教练都把g2打野限制死了，把瞎子野区怕的都ban了，线上也不选好配合的人
外星人牛逼
外星人牛逼！
我们是冠军
牛逼
我           们        是         冠         军
你的消费自带英雄气味...
我就是天！！！！
牛逼
牛逼
FPX
fpx牛批
先有宁王后有天，电竞黄埔出神仙
fpxnb
我们是冠军
我们又是冠军
我们是冠军！！！！！！！！！！！
几几开？
冠军中的冠军
fbxnb
前面只有三场的，bo3不知道吗
.+63
念稿都念错
中间人活跃气氛，你喜欢看片头解说死气沉沉？
好活儿
恭喜fpx！牛逼~
舒服了
这么多赞助
+
我们是冠军
FPX是中国的？
本来就不行  不让人说了?比周淑怡差多了
女主持说话听着不清楚
请勿在b战里引战
方向盘牛逼！
方向盘啊，FXP缩写
中国nb
我们是冠军
光速吟唱
我们又是冠军
女主持有点大舌头吧
让我们恭喜fpx牛逼
haokeai
几几开？
笑死，周淑怡配和瞳夕比？完全不是一个等级的
不尴尬啊 挺好的 
好像确实会有个糖小幽的真眼
几几开
感谢pdd
好卡
这女的说话老卡壳嘞
美女有点大舌头
fpx
pdd：买大野保送S赛，世界冠军打野批发价
我们一直是冠军
pdd：我裂开了
冷漠
牛逼
牛逼
火凤凰 火凤凰皮肤
我们是冠军
这女的咋一直眨眼
大舌头啊
瞳夕是唯一能看的女解说，唯一的
大舌头啊啊啊
G2 名字就是第二，没毛病
卓天我可
knight 你要是被绑架了 就眨眨眼
NB
我们又是冠军！！！
只有拿fmvp才能获得ai夸奖的小天
我老婆
不好意思，我们又是冠军！
我们是冠军
我们是
凤凰涅槃~
右边这人说话咬舌，中文没有咬舌音
我们是冠军
hape就别拉出来了，话都说不对，还抢话
左手也会又一个冠军的，加油熬
PDD哭晕在厕所
knight随便找来的...您能先下个英雄联盟？
FPX痛失亚军含泪夺冠
提莫一米五
我们是冠军！
pdd牛批
我们是冠军啊啊啊啊啊啊
得不到的就诋毁？你行你坐那啊？惯的毛
我就是天！！
人好少
fpx牛逼
比周淑怡差多了？笑死我了 哈哈哈哈哈
fpx牛逼
一个总决赛出来这么多比赛都不看的凑热闹的
说的对，强太多了
结果是什么啊，都11号了我还为知道
g2牛壁  恭喜g2喜提亚军
你们耳机一边有人说话安排工作一边说话试试，看你能不能说话说顺
妈耶 这个语速...
牛逼
不认识解说和选手的，建议不要来凑热闹了
老婆真可爱
s
啥也没买
我们又是冠军
66
厉害
不认识还想看的麻烦闭嘴看
比周淑怡差你是真的秀
记住这句，点睛之笔
广告真长嗷
这个女解说分析的很到位
凤凰涅磐啊！
凤凰涅磐啊！
凤凰涅磐啊！
-+
瞳夕理解很高了
瞳夕游戏理解很高了
g2明显是靠双c好吧
牛批牛批
我们是冠军
来了来了
我们是冠军！
没字幕听不懂念的啥
我们又是冠军！！！
我们是冠军
几几开?
瞳夕我妻，又美又丽
fpx牛逼
瞳夕的实力应该是苏小妍那样的
恭喜FPX
我们是冠军！
g2太可怜了
几几开？
没人吗
几开？
fpx牛壁
好腼腆哦  k
fpx牛逼
BGM是啥？
我靠，牛逼
BGM？
FPX牛逼！
念着我都觉得好累啊
我们是冠军
牛逼
听不清楚说话
1万一的在哪？
这个人在说什么
fpx牛逼
我们是冠军！！！！！1
我们是冠军
牛逼牛逼
tong\
瞳夕是宗师啊。。
舒服了哈哈哈
舒服了
66666666
我           们        是         冠         军
我           们        是         冠         军
FPX牛逼！
fpx牛逼
我们是冠军!!!
凤凰牛逼
话都说不清这女的
我们是冠军！！！！！！！！！！！
我突然希望他标标中文
主持差距明显啊
我们是冠军
今年又是冠军
这广告也太多了
fpx牛逼 生死由命 富贵在天！
-200还不如400-50的津贴呢
www
瞳夕可以，就是大舌头我真的听不清
华多多？
中间主持人普通话真的舒服
黄金左手你们忘了吗
FPX牛逼
我就是天！！！（）
瞳夕还差？
恭喜恭喜恭喜恭喜
RNG牛逼！
奶
给你给你
G2入党申请书已经写好了
Doimb  一百个奖杯么么哒！
国产第一中单不认识
FPS牛逼
knight变成小哑巴了哈哈哈哈
瞳夕好美~
Q
瞳夕是最厉害的了
也没觉得lol解说多好，真漏讲话吞吞吐吐
我们又是冠军
我们又是冠军
又是冠军吗
FPX牛逼
到了我们恰饭的环节
我们是冠军
不认识就不能看？就得滚？你多大了?
买打野，上京东！
天神下凡？
好激动！决赛开始了（假装直播）
女主持口齿不行啊
才发现 这个视频才25分钟
FPX 牛逼
好
我们是冠军！
我们是冠军
语速不同啊
外星人牛逼
我们总是冠军
谋事在人成事在天
谋事在人成事在天
666
奈特心里有点小难受
兄弟们，一键三联别忘了！
兄弟们，一键三联别忘了！！！
fps牛逼！！！！！
我是真没想到G2拉跨拉的这么厉害 感觉比去年FNC还简单
她解说的比赛你们没看过 bb什么呢 这妹子解说的算好的了
nb
不认识你就能bb 有点文化？
恭喜恭喜
这妹子神预测啊
一直看着镜头
我们是冠军
牛逼
哈哈哈 淑芬也就图一乐
卢本伟牛逼
可以了，桐夕是女解说里最不拉跨的了，只是新人练度不高罢了
我们是冠军1
爱了爱了
我们是冠军！
童汐是女主持中顶尖的，她刚解说一年，现在的解说水平在男解说中也是很好的，对比其他女主持
涅槃果然属于小凤凰
FPX牛逼
男女差别好大……中间这位解说可以月薪十万
反正LPL二连冠，哼
女主持我记得有大师吧
bilibili干杯
这个女的长得不错，声音不好听
小男孩，比较腼腆
这眼睛好吓人啊
中间这位王多多。电竞带诗人。中国人民大学毕业的
我们是冠军！！！、
最右边这位，2019年LPL常规赛MVP——黄金左手Knight9，人说话比较腼腆
不认识能看啊，只不过别瞎BB
还是年龄太小
S8决赛看完过来的！还有几个？
这么多女解说，小姐姐口齿虽然有点不清，但是算是现在女解说里面游戏理解最到位的
fpx牛逼
Bgm是什么
我们是冠军！
涅槃！
FPX牛逼！
还有5000多个兄弟在看哇
fpx牛逼
然而这次g2中野联动的稀碎
我们又是冠军
OPPO ace??
FBX牛掰
呜哝呜哝的
这个只是开幕式
左手还挺帅
0.5倍速  你们试试
FPX和SSW谁厉害
fps牛逼
YM牛B
眼袋好大
我们又是冠军 我们还是冠军
新手新手上路哈哈哈，，
挑什么刺呢？就喜欢说女的吗，能别bb了？
Fpx牛逼！！！！！
多多老师太懂了 一说起小兲就问zddd
fpx牛逼 ！
还有啊
fpx牛逼
前有宁王后有天，刘谋哭晕直播间
fpx牛逼
扣工资
瞳夕之前有几场比赛bp预言很可以的
奈特终于不是jpg模式了
大舌头哈哈哈
卢本伟牛逼
几几开。？。
几几开
我们是冠军！
恰饭
这女的眼睛有问题
哈哈哈
剧透一下，fpf冠军
恭喜！！！！！
fpx牛逼
fpx牛逼
G2太不堪一击了，还想着能精彩一点的~
没有大舌头吧。。。
FPS流弊
nb
进度条。。。
我就想问右边那位，，你tm的想啥呢
FPXnb，我们是冠军
我丢
凤凰牛逼
tzszd
kk今天好帅
LPL两连冠！！！！！我滴妈哭了
G2 双c被打爆了
没有我uzi冠军是不完整的
听着都累
说口齿不清的大约一年没看比赛了吧，小姐姐游戏解说顶级的
uuts
买打野上京东
fpx牛逼！lpl牛逼！
LPL两连冠
666
zddd真滴乖哦
差距就很大
tzszd！
我们总是冠军
可能是没见过这么帅的kk9吧
这刷屏刷的
买打野，上什么京东，找PDD！
我丢
666
我媳妇儿真漂亮
呵呵
knight心里五味杂陈
瞳夕在女解说里独一档好吗
这舌头。。。
左手舌头是真的大
fpx牛逼！
6666人再看
加油
告诉世界，我们又是冠军!
癌死9
癌死9
fpx
夕瞳是女解说里最不差的了
穿黑西服的在笑……
我们是冠军！
FPXnb
两倍速新世界
两倍速新世界
鞭尸
fp
f
fffffff
fpx
天注定
大舌头
这嘴炮，牛逼
宠v刚刚
FPX牛壁！！！我们是冠军！！！
fpx牛逼
fbx牛逼
左手好可爱啊哈哈哈哈
这女解说算挺好的了   
这夕彤m俩秒眨一次眼是不是对我有意思
fpx牛逼！
牛逼
牛逼
直播的时候1.8亿人观看，卧槽
FPX！
LPL
6666
瞳夕小姐姐游戏理解很好
牛逼！！！
我们是冠军
笑死我了，怎么一群至少半年没看过比赛的？左边瞳夕游戏理解高，中间多多不必说，右边knight国产第一中单
瞳夕在女解说里算好的了。她和左手都该带翻译的
闭嘴！
我们是冠军
我漏油，也让女硕士在引擎盖上哭!
瞳夕说得没错，小天真的强很多
我们是冠军
老婆说的√
牛逼
牛逼了
f
嗯
ahhhh
一脸无奈
我们是冠军！！！
右边的好尴尬
fpx牛逼
a级车，你看不起年轻人
a系？你看不起年轻人！
旁边两位只能先笑为敬。
怎么不跟dota一样弄个败者组
好丑
2020年LOLs10赛季的世界比赛将在上海举行！
想说第一改前三停顿一下变成前列，果然还是太委婉了^O^
我还以为是沈梦辰
但是烟扣丝小组赛拿蜘蛛被琪亚娜打爆，拿琪亚娜被蜘蛛打爆
常长老nb！
魔姥爷永生！
我们是冠军
排面！
感觉右边的好寂寞
iphone  x
iPHONE  X
曈夕美得不像话
我们是冠军
bgm是什么啊
王多多可以到
FPX❤️
这个小姐姐我感觉还行
.....
左右护法都是大舌头
求BGM
云观众？中间这个不认识？
我
漏油奔驰
PDD出来干活
FPX牛逼！天哥牛逼！
fpx牛逼
好啊
fpx牛逼
fpx团队合作太牛逼了
1
我们是冠军
nb
王祖蓝？
王祖蓝？
bb什么你行你上啊，自己没这能力还挑三拣四的
我就喜欢我周姐
夫
舒服了
这女的怎么一直眨眼
么么么
尬
怎么老攻击别人呢，有些东西也是需要时间去历练啊。
这普通话 服
fpx牛逼！
fpx牛逼
fpx牛b
哈哈哈，knight都不认识，还说菜市场请的哈哈哈
我们是冠军
王宝强
求BGM
FPX牛逼！！
语速感人
有你的反馈了
牛逼
LPL牛逼
fpx牛逼
我们是冠军
我们是冠军
最适合香锅的版本，他却退役了
卢本伟nb
请记住他身披国旗
魔百和没有直播！
感觉右边那个完全是摆设啊，没什么插话的机会啊
憨憨
王多多
王多多
FPX牛逼！
FPX牛逼
恭喜fpx
+
吉祥物 哈哈哈
大舌头
FPX牛逼  Glubet牛逼
这女的说话……
电竞华少
周淑怡你的飞机到上海了
FPX牛逼！！！！
FPX牛逼！！！！
我们是冠军
接下来总冠军也都让中国包了吧
二刷
11
fpx牛逼
瞎子冠军皮肤有了
我快进了，你们呢
fpx牛逼
那是人气不是人数
1
哈哈
确实强很多，简直像小花生打厂长
吃饭打开看看，贼下饭
我们又是冠军 
呃呃呃
突然发现左手很像某幻君
牛逼！！！
厉害了
我
右边那男的没台词？
五五开
这女的.emm
fpx牛逼
LPL
我的弹幕呢？
英雄联盟女解说水平还得提高
哈哈哈
nb
fpx牛逼！
背景音乐是什么
差距
主持人好难啊
鸡米fa
fpxNB
瞳夕我老婆
有完没完
FPX牛碧
FPX牛逼！
漏油车
kfc难吃
她算是女解说里最好的了，理解很独特的
S666
knight明年也要加油啊
这个KNIGHT  看起来怎么这么二
左手明年也要加油嗷
knight  看其阿里怎么这么二
难道S赛都是YM剧本？？明年该轮到knight或ming？
我们是冠军，我们又是冠军，我们总是冠军！！！
emmm
沈梦辰还行啊
那年的ssw确实强，还有那年打哭李哥的推推棒
fpxnb
掉线了
多多是翻译吧。。。
我们是冠军
还真别说这女的  女解说里面就她的理解最强
?
全员扣6666
啊啊啊
我們是冠軍
左手 你能不能懂一下眼睛
这个黑西装2倍速说的是韩语
让王多多解说比赛多好，又可以多出几句好诗
现在也可以走
bgm?
瞳夕我老婆！
哈哈哈哈
fpx牛逼
大舌头
扣鸡腿
右边是knight啊
FPX牛逼
永远喜欢周淑怡
前门的，周淑怡是我的
fpxnb!
右边是嘉宾，是选手
fpx牛逼
nb
我们是冠军
。
你的嘴是机关枪吗
这女的幻影之眼？无限眨眼
FPX:就这？
我估计是紧张了，你们专心看比赛别说人小姑娘了
左手也太憨了
二刷
右边有点帅
左手好呆
FPX   NB
明年等rng的冠军
梅赛德斯漏油
右边眼神发直，左边眨眼狂魔
瞳夕游戏理解在女主持里算好的了吧
FPX牛壁！！！！！！！！
因为她被绑架了
全是广告，就不能最后念么
空降成功
这个b真的是用左手打游戏关键
左手又是一个演PDD的演员。狗头
右边发呆，左边眨眼
lll
nb
嘎嘎嘎
领子别的什么玩意
FPS牛逼！
这个bgm叫什么
牛逼
右边这，，，狗头。
右边这，，，狗头。
主持人是个大美人
赞
嗯
哈哈哈哈
还不如小学生读课文
每天品一遍
加油
大佬，一次只说一句话
小哥哥： 我好方啊 他在说些什么啊 我该说些什么啊
没弹幕可太真实了
好紧张啊这个小姐姐
贾克斯牛逼
嗯～你倒是嗯的挺快
还不如打IG好看
fpx牛逼
我们又是冠军
新人！给点空间  你以为每个人都是王多多啊！
帅气
啄腚
让我想起恰饭
我们又是冠军
直播是1.8亿人气
66666
fpxnb
fpx牛逼
"FPX,NB"
G2nb
游戏理解是游戏理解，解说素养是解说素养，身为解说，当然应该注重自己的台词基本功
fpxNB
1
...
人家是YM出来的天才中单，什么小哥
恰饭，掐的不行啊
这普通话。。。
fpx牛逼
哈哈哈哈哈哈哈哈哈
如果奇迹有颜色，那么一定是中国红！
如果奇迹有颜色，那么一定是中国红！如果奇迹有颜色，那么一定是中国红！如果奇迹有颜色，那么一定是中国红！如果奇迹有颜色，那么一定是中国红！
常长老冲鸭
卢本伟牛逼
FPX牛逼！
K皇都不认识，你敢说你看LPL?
fpx牛逼
我们是冠军
FPX流弊
漏油奔
FPX牛逼！！！！！！！！
为啥这么短
卢本伟牛逼！
我喜欢介个小姐姐
knight好紧张呀
我们是冠军
FPX牛逼
还抱个娃娃？
没文化的解说
FPX牛逼
那天在读书，下晚自习听说赢了
我小凤凰表示最强的就是中野
上海，等待
欢迎回来
盯
瞳夕已经在女 的当中是最好的了
fpx牛逼
fpx牛逼
fpxnb
也是要恰饭的嘛-
吹个锤子，只会顺风局，还第一第一的吹
全在注意比赛，没人发弹幕了
笑啊
哥们，你不如去德云社发展
大师理解当然强
辛苦了-_-||-_-||
IG牛逼
IG牛逼
FPX牛逼
右边可能天然呆哈哈哈
我们又是冠军
爱了
女的不行
我们是冠军
一群沙比而已，你行你上
瞳夕我太喜欢了
fpxNB
FPX加油!
FPX牛逼
-
弹幕加加加
fpx!
fpx牛牛
回头看9:1开，不过分
又来看一遍，为啥？高兴啊
我喜欢这个小姐姐
过年了
中间这位没文化就没什么解说敢说自己有文化了
fpx牛逼
FPXNB！
冠军！！
...
欧洲战队凶猛？？？我影像不都是催眠比赛么。。。
计数君呢，来记眨眼次数
般配
卢本伟牛逼！！
kswl？
我也快进\ue23c
奈特问一句答一句哈哈哈哈哈哈哈哈哈哈
哈哈，瞳兮没背好广告词……
?
左手的嘴唇好性感
FPX牛逼
FPX牛逼
FPX牛逼
fpx牛逼
弟弟明年也要加油呀!
奈特确实天然憨憨
牛壁
奈特好可爱hhhh
空降11:00
zddd太呆了哈哈哈哈哈哈哈
想听多多解说
奈特真的憨憨
ym内鬼嫌疑人
左手好憨啊
左手！
哈哈哈哈可爱
Knight 讲话请给我打字幕谢谢
千丝万缕的爱情
还是小孩嘛
kswl
她好像蔡明
zddd呆萌
天注定
啄腚？
五五什么
我上我也行
第一次当解说不紧张才怪
解说台上只要不嗯嗯啊啊的我都认他有文化
天哥
天哥确实强
knight只有眼睛能动？
只有谈到小天才笑哈哈哈哈，好呆萌
好尴尬
战术
乌鸦。啊啊啊啊
正确野蝶强太多
天哥太牛
zddd也太可爱了吧！
兲注定
恭喜G2获得S9世界总决赛亚军
