辛苦了！
只要我暂停了就不会消失了
建议搭配起风了看
胡桃在中国文化的意象中就是阳间鬼差 通阴阳
不用截图 全部画面都在up动态里
tm谁打的1
！
之前不记得在哪儿看过这组图，当时好喜欢
钟离：岩石也会磨损
这完全就是能拿来当胡桃新pv的质量啊
卧槽
以后每天上线看看我的满命胡桃
离大谱
胡桃别哭
薪火相传——传承
tql
心好痛
火钳刘明
他一直都陪伴在身边
不知为什么，感觉画的好真实
1000+正在观看
我还以为是钟离
这张好  评
鸡皮疙瘩起来了
这张好  评
派蒙啊，没有你我可怎么活啊
爷爷的花落了那个，你TM刀我是吧？
大神画家
1000+
爷的追番键呢？？？？？
表白红色弹幕君！！！↑
原来出自这里啊，那些土
我什么都做不到给爷整笑了
真的不会冷吗
岳父！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
胡桃爷爷不是个大胖子嘛
世纪名画
up主太强了
米哈游:请立刻马上来公司上班
帝君走好
太强了呜呜呜呜
刀的味道
神迹
刀？
先三连再看
胡桃的师傅吗？
恭送堂主，恭迎堂主
拿走吧我的b
派蒙！
背上的神之眼真的细节胡桃的神之眼是帮爷爷办葬礼的时候有的
泪目
只剩下她一个人了
眼里有派大星
胡桃的爷爷
这是她爷爷
牛牛牛！
看up简介，这是75代堂主的葬礼，就是胡桃的爷爷
走的是胡桃的爷爷，应该，不过那时候胡桃只有十岁
人死碟生，花落人亡
为什么不叫胡英俊
原来。。。。你也会这么伤心
Bgm前面都出来名字还问
刀死我了
老婆你还有我，别哭
派大星的 好出戏
是爷爷吧？什么帝君。。。
胡桃送走了第76代往生堂堂主
头像是谁的手
tql!!!
我它喵点错了
看这样子这盒子里不是钟离就是爷
前面的胡图图你是魔鬼吗？
胡桃只有在办正事的时候会严肃，所以这种场面很正常
风引粉泥蝶引魂
这。。。虽然不合时宜，但是这个相片框好像一个 囧 字
胡桃:往生堂又没顾客了
5
这张好美，呜呜呜呜呜
火钳刘明
神tm胡图图
这就是抽胡桃的原因之一
《1000+人真正观看》
永别冬都
蝶引来生戏安魂
呜呜呜抱抱桃桃宝贝
什么神仙
无论多么长久的陪伴，到头来剩下的只有一句嗟叹……正如往生堂本身，无数人的思念，凝成洁白如新雪的灵魂。
抱抱胡桃！！！
心疼胡桃
看哭了
我靠牛逼
帽子上没有血梅
这是胡桃的爷爷下葬吧
质量真的高，三连了
飘洒的眼泪太神了
5
所以是雪霁梅香吗
细节拉满 冬天的离月
生老病死，人间常事，怎么是刀呢
头上的是手吗？
胡桃爷爷
这个场景太有意境了
是她爷爷
桃桃别哭，会蒸发的
因为这是真的故事
这云镜！！这配乐！！
还好老夫已经有了
她又想起从前，身边总有一只温暖的手，是不落的太阳，温暖的像万民堂的炉火，柔软的像璃月山间的清风。
太牛了啦！
散去的是人间，离开的是未来。
追不上的蝴蝶，留不下的至亲
说不定胡桃喜欢的是自由的蝴蝶
繁华终要落幕，未来不会消失。
我没币了呜呜呜
这把刀太锋利了up快赔我原石
老婆 别哭 
死者一逝，生者负重前行
按剧情来说不是没哭吗？
赤团开时斜飞去=抬棺送葬
《手书》
最不安神晴又复雨=哭丧
您？
逗留采血色=整理遗容，化妆
伴君眠花房=停灵，花房=棺材
无可奈何燃花作香=火化
这背后还没有神之眼
按照时间线来说是没有梅花的
这是米游社一个大佬说的
《1000+》
↑考哥累了
姬子老师（泪目）
一样想哭
真棒
铁板一块
右边的是七十五代堂主
火钳刘明
宝剑锋从磨砺出，梅花香自苦寒来
好心疼
无可奈何蝶飞去
彼岸花
不是离月，是璃月
想送一根..不想伤心
我去，现在元神二创都这么卷了嘛
祖传黑指甲好评！
那落下的雪梅，是否又有故人的安慰
原神二创已经这么强了吗
轮到我了吗……
泪目
这是老堂主吧？来自胡桃的背景故事
救命这个镜头什么美神下凡
奈何蝶飞去
火钳刘明
桃桃不哭不哭
好心疼啊，抱抱胡桃
生老病死，天地万象，尽在吾辈。
玩梗适度，过分玩梗就是欠打懂不懂？
堂主接手后的第一份工作 。。。
钟姥爷跑哪去啦
火钳刘明
赤团开时斜飞去
原神代入到寿命论就是最好的刀子
胡桃的爷爷是七十五代吧
1000+
桃胡老婆尽然哭了
kami
太牛了，三连关注满上
这衣服....
我也哭了
电影级片头
这是胡桃的爷爷！吃桃请看场合→
这是胡桃的爷爷！吃桃请看场合
火钳刘明
你们这样让官方很难做啊（doge）
关于二创快卷死人的这件事，麻了
无可奈何燃花作香
来刀我
胡桃的第一单就是她爷爷，也挺刀的
自己找刀子看
你确定玩意儿，叫手书？
细节没有神之眼
七七对胡桃的评价是假笑
好流畅啊
我们还是不知道胡桃的父母去了哪里
这也是个刀
哭了。。。
老婆 别哭 
6
我直接哭泣
无可奈何花落去，似曾相识燕归来
100
媳妇不哭
似李，鸦羽露西亚。（狗头保命）
雨，哗哗的下，水珠从脸颊上滑下落在地上衣襟上，不知是雨水还是泪水
还有个打2的
神
呜呜呜一下流泪了
吃饱喝饱一路走好
缘起缘灭尽相思
然后胡桃就继承了往生堂第七十七代堂主，但她也说过没见过历代堂主的魂魄
火钳刘明
这是在送谁
现在该轮到我了 有意见吗？
所以胡桃她爹…？
画面表现力很强
这是给爷爷办葬礼嘛
神特么帝君
旅行者还行
这不投币不行了
老堂主
历代堂主，没有一个徘徊的
胡老爷子这彼岸花衣服真好看
惊叹
往生堂堂主被新一代往生堂堂主送走了
我以为中间照片是旅行者
泪目
每一代堂主都此生无憾
可惜我歪了姥爷，下一次复刻要好久了
老婆不哭
配上雷神影，恶梦的音乐就神
别哭
感染力好强
看哭了꒦ິ^꒦ິ
类目
这里绝了
好美
我没记错的话，胡桃是在看到无妄坡灵魂地那里没有一届往生堂堂主逗留，才释然的（如果一开始就放下的话，也就不会去那里找爷爷了）
火钳刘明
一个赞，我要了
这也太强了
妈耶，这个画风美炸了好吧
lesson 5 da。ko no lesson 5 da
垂死病中惊坐起，客户竟是我自己
一键三连在哪呢！！！
你管这叫手书？
UP主我爱你，太强了
为什么投币有上限啊
风住尘香花已尽
您就是卷王?太强了
震惊，太好看了
170抽强娶
呜呜呜呜呜呜呜，胡桃桃不哭，伊果伊果
最后一课那个你有毒吧
火钳刘明
火钳刘明
555
爷爷微笑着看着你，不再言语
一千+在看
tm谁没给满星!（恼）
雪霁梅香
坚强的少女啊，想要哭泣就哭泣吧，去悲伤，去痛苦，然后再去好好迎接明天的阳光吧
X﹏X呜呜
应该是爷爷那次吧
"我是往生堂第77代堂主. 我爷爷是第75代. 我经手的第一份工作就是替爷爷办葬礼, 是不是很意外呀? "
画风太牛了
好厉害！！
呜呜呜呜呜呜呜呜给我看哭了呜呜呜呜呜
历代堂主，从未离开
这是我两个币能看得？
最后一课的别刀了
我为什么不能把我三百多个币都给你？
这是刀
原来是你画的
破防了呜呜呜呜呜呜呜呜
故人未归来，奈何蝶飞去
老婆不哭，有我在
这是一个伟大的艺术品！！！！
这是谁呀
这刀，有亿点疼
这就是二创的实力吗？
噗，前面那个伊果伊果是什么鬼
彼岸花
年少之躯，承担如山重任
三连了
阿桃没哭啊，只是雨水刻意画出哭的感觉
没哭，是雨水（
卧槽太强了
还是一样的平
感觉我在她前面一样
↑花的香气染满了我的衣襟和衣袖，天遥地远，花不可能送到亲人的手中。↑
老婆不哭，有我在呢
星星都黯淡了
哭了
胡桃的胡是胡吃海喝的胡，胡桃的桃却不是淘气的淘
厉害
堂主来龙脊雪山干嘛
10:21，1000人
胡桃老婆来抱抱！！！
爷：我会在天堂注视你的
少女折寿中...
原来那梅花的褐色的眼眸也会沾染泪光
阴阳有序，命运无常
节哀
唱悲欢~，唱离合~，555
太强了
帝君快来啊！
老胡走了
您
老婆不可以哭，我心疼
点错了
冬天的璃月，梅花开
谁的手！！
神中神！
可怜
衣服花纹很用心
老——堂——主
来年花又开，不见昔故人
啊啊啊啊，别哭
但随烟渺去，散入百姓家
这画得也太棒了
太强了
注意看后背现在还没有神之眼
至此，恭送往生堂七十六代堂主！
蝶随风去，蝶引来生
火钳刘明
火钳刘明
[不知是泪还是雨的液体从脸上淌过]
画面绝了
手中的帽子不只是传承，也是责任
随着少女的祈祷，祭司为逝者递上白烛
无法忍却的痛楚，化作泪水而下
光追i了i了
up，三连而已拿去吧你
不是哭，是雨水
这里加个监护仪的滴滴声感觉效果超好
76代送74代，这本身就是三重悲剧！
前面的，胡桃手中的帽子就是她爷爷的
这个画质，这真的是手书吗？
大半夜居然还有1000+个人看
但，梅花仍会开放，亦如明日的火焰
卧槽
有我在，不哭
火钳刘明
这画师真绝了
风之旅人BGM的感觉
火钳刘明
作者好厉害
才13岁的胡桃呜呜呜
太牛逼了
是爷爷吗
没有说是笑着的，那是后来看开了才笑了
爷爷温柔地注视着胡桃，不再言语。
胡桃不悲伤啊，没有灵魂
胡桃爷爷其实是病逝，唉，只有13岁的小桃
消逝之人的灵魂化蝶而重生
对不起，我只会用牛逼来形容，词汇量有限
胡桃是鼓盆而歌的庄子，天生的齐物我，等是非的道家圣人
那个雨的背景也太绝了
谁把分拉低0.1  给我出来
怎么感觉有点高了
爷爷！
奈何蝶飞去
再来一只派蒙
她爷爷是病逝啊，所那时候的小桃很依依不舍
火钳刘明
76代是不是有故事啊，胡桃吧父母呢？
今花瓣又落，昔人却已不在
之后的故事就是神之眼的故事，推荐去看《起风了》
这个景太绝了
火钳刘明
烛火化蝶，归于尘土，雪梅再开，人去尽散
帽子嘞 胡桃的帽子很有象征意义 的
胡桃她爷爷
“我会化为靠近你的渺小生灵，在这个雪白的世界向你飞来，在短暂的一瞬永远记住你的模样”
老婆不哭，要拿神之眼了
火钳刘明
要治愈先致郁
喜欢桃桃！
火钳刘明
火系神之眼是传承和矛盾。。。
好心疼
我nm点成1了焯
这是胡桃爷爷
不仅是舰长，现在旅行者也开始自己找刀子吃了……
想起了我的爷爷。。
我来跟弹幕学写作文了（doge）
神明即将降临神之眼给这位年轻的堂主……
帝君的手
开幕
开幕雷击
100+
我点错心啦 啊啊啊
三连支持！！
23:25 1000+
现在是双十二23:35
牛
ohhhhhhhhhh
这是胡桃的女儿或孙女，你们想多了
钟离
这个水光太绝了……
是我无能没给你满命
岳父走好
来人，把我杀了给胡堂主冲冲业绩开心开心！
火神之眼代表着传承
1000+人来着打个招呼
世界名画
终于看见个别的名字了，心想不会这么卷吧。。。
卧槽
下次一定
袜！太唯美了
原神大佬内卷日常
枪开黄泉，蝶引往生
呜呜，桃桃不哭摸摸头
阴阳有序，命运无常
别忘加水印啊
呜呜呜呜
那是胡桃的爷爷
胡桃是人类，会生老病死。一想到这就很难过
至此，恭送往生堂七十六代堂主！
至此，恭送往生堂七十六代堂主！
至此，恭送往生堂七十六代堂主！
至此，恭送往生堂七十六代堂主！
至此，恭送往生堂七十六代堂主！
至此，恭送往生堂七十六代堂主！
七七说胡桃的笑都是假笑
至此，恭送往生堂七十六代堂主！
桃胡的那个您手机拿倒了（狗头
至此，恭送往生堂七十六代堂主！
至此，恭送往生堂七十六代堂主！
至此，恭送往生堂七十六代堂主！
至此，恭送往生堂七十六代堂主！
阴阳有序，命运无常
听的全身发麻，好心疼
殿下nb
有人知道bgm嘛！！！好贴
背景真的绝赞
这个必须三连，我看到了一个创作者的心
神仙
xdm开二倍有惊喜
至此，恭送往生堂七十六代堂主！
至此，恭送往生堂七十六代堂主！
V
至此，恭送往生堂七十六代堂主！
至此，恭送往生堂七十六代堂主！
至此，恭送往生堂七十六代堂主！
至此，恭送往生堂七十六代堂主！
至此，恭送往生堂七十六代堂主！
薪火相传
至此，恭送往生堂七十六代堂主！
至此，恭送往生堂七十六代堂主！
至此，恭送往生堂七十六代堂主！
至此，恭送往生堂七十六代堂主！
双12晚23.55
至此，恭送往生堂七十六代堂主！
至此，恭送往生堂七十六代堂主！
开星星眼了
1000+
怎么还有一分的？
璃月好像是不会下雪的
太赞了，一键三连了
草
卧槽太强了
至此，恭送往生堂七十六代堂主！
火钳刘明
至此，恭送往生堂七十六代堂主！
至此，恭送往生堂七十六代堂主！
老婆别伤心，有我在
当一个人的愿望强烈到一定程度时，神便会向他投向目光
胡堂主…
是胡桃的爷爷吧
死亡，高温，和假笑，七七，不喜欢
“当少女面对生离死别时，她的泪水才会拂颊而落”
1000+你们好
这个场景太强了.....
火钳刘明
每天一遍，坚定信念！！！我要存原石等下次复刻！！！
看见胡桃哭，心都碎了
火钳刘明
最后一课的你换个游戏过来刀我是不是
胡桃不会哭
胡桃不会哭的
up主拿什么制作的
直接三连了不多说
东京喰种的音乐这个音乐也算应景了
别做剧情了，多做新人物抽卡吧
你需要个六命七七
这是二创？
应该是钟离的手吧
卧槽
泪目了
是胡桃爷爷
投完一个币又补了一个
这里要是没有哭去表现悲伤感觉会更好
是刀！快跑
火钳刘明
呜呜呜，我的堂主，心疼死我了
为什么下雨还可以这么飘逸
爷爷？
胡桃桃抱抱( ; _ ; )
火钳刘明
太强了
前面的天才，说了爷爷是七十五代堂主，别乱刷
真看哭了
至此，恭送往生堂七十五代堂主！
胡桃的爷爷是第七十五代，胡桃是七十七代
胡桃的爷爷是第七十五代，胡桃是七十七代
胡桃的爷爷是第七十五代，胡桃是七十七代
胡桃的爷爷是第七十五代，胡桃是七十七代
胡桃的爷爷是第七十五代，胡桃是七十七代
胡桃的爷爷是第七十五代，胡桃是七十七代
胡桃的爷爷是第七十五代，胡桃是七十七代
胡桃的爷爷是第七十五代，胡桃是七十七代
胡桃的爷爷是第七十五代，胡桃是七十七代
胡桃的爷爷是第七十五代，胡桃是七十七代
至此，恭送往生堂七十五代堂主！
至此，恭送往生堂七十五代堂主！
至此，恭送往生堂七十五代堂主！
至此，恭送往生堂七十五代堂主！
琪亚娜
至此，恭送往生堂七十五代堂主！
至此，恭送往生堂七十五代堂主！
至此，恭送往生堂七十五代堂主！
至此，恭送往生堂七十五代堂主！
至此，恭送往生堂七十五代堂主！
至此，恭送往生堂七十五代堂主！
至此，恭送往生堂七十五代堂主！
至此，恭送往生堂七十五代堂主！
全是你！
1伯昏
胡桃的爷爷是第七十五代，胡桃是七十七代
胡桃的爷爷是第七十五代，胡桃是七十七代
胡桃的爷爷是第七十五代，胡桃是七十七代
胡桃的爷爷是第七十五代，胡桃是七十七代
胡桃的爷爷是第七十五代，胡桃是七十七代
至此，恭送往生堂七十五代堂主！
至此，恭送往生堂七十五代堂主！
至此，恭送往生堂七十五代堂主！
至此，恭送往生堂七十五代堂主！
至此，恭送往生堂七十五代堂主！
至此，恭送往生堂七十五代堂主！
至此，恭送往生堂七十五代堂主！
至此，恭送往生堂七十五代堂主！！
至此，恭送往生堂七十五代堂主！
至此，恭送往生堂七十五代堂主！
至此，恭送往生堂七十五代堂主！
"我是往生堂第77代堂主. 我爷爷是第75代. 我经手的第一份工作就是替爷爷办葬礼, 是不是很意外呀?"
《本视频每一帧都可以做壁纸》
送往生堂七十五代堂主
送往生堂七十五代堂主
胡桃的爷爷是第七十五代，胡桃是七十七代
胡桃的爷爷是第七十五代，胡桃是七十七代
胡桃的爷爷是第七十五代，胡桃是七十七代
胡桃的爷爷是第七十五代，胡桃是七十七代
胡桃的爷爷是第七十五代，胡桃是七十七代
胡桃的爷爷是第七十五代，胡桃是七十七代
厉害了
说明一下，他爷爷是74代，她爸爸才是75代
00:22
四舍五入胡桃PV加一
至此，恭送往生堂七十五代堂主
胡桃的爷爷是第七十五代不是七十六代，后来的观众，别打错了
胡桃的爷爷是第七十五代不是七十六代，后来的观众，别打错了
胡桃的爷爷是第七十五代不是七十六代，后来的观众，别打错了
胡桃的爷爷是第七十五代不是七十六代，后来的观众，别打错了
胡桃的爷爷是第七十五代，不是七十六代，后来的观众，别打错了
胡桃的爷爷是第七十五代，不是七十六代，后来的观众，别打错了
胡桃的爷爷是第七十五代，不是七十六代，后来的观众，别打错了
胡桃的爷爷是第七十五代，不是七十六代，后来的观众，别打错了
胡桃的爷爷是第七十五代，不是七十六代，后来的观众，别打错了
胡桃的爷爷是第七十五代，不是七十六代，后来的观众，别打错了
胡桃的爷爷是第七十五代，不是七十六代，后来的观众，别打错了
胡桃的爷爷是第七十五代，不是七十六代，后来的观众，别打错了
我想拿去做电脑壁纸
火钳刘明
太棒了
蝶引来生
 至此，恭送往生堂七十五代堂主！
至此，恭送往生堂七十五代堂主！
至此，恭送往生堂七十五代堂主！
至此，恭送往生堂七十五代堂主！
至此，恭送往生堂七十五代堂主！
至此，恭送往生堂七十五代堂主！
至此，恭送往生堂七十五代堂主！
至此，恭送往生堂七十五代堂主！
至此，恭送往生堂七十五代堂主！
至此，恭送往生堂七十五代堂主！
至此，恭送往生堂七十五代堂主！
至此，恭送往生堂七十五代堂主！
真的棒
太强了
火候刘明
大神太强了
至此，恭送往生堂第七十五代堂主！
为什么我的硬币不够了啊啊啊啊啊
注：胡桃没有爷爷的葬礼上哭
火钳刘明
惊艳到了 爱了这画面
帝君呢？来打伞啊
泪目
家传戒指
哈火钳刘明
还是好平~
别哭了老婆我心疼
爷爷走好
七十五代啊…不是七十六
什么哈批弹幕……
除了三连我也不知道给你什么了
没人会习惯别离吧，即使是往生堂的老堂主和新堂主也没能逃过，去年冬天的梅花已然随风而去，但明年的梅花一定会更加芬芳扑鼻，当悲伤像天塌了一样袭来，即使是神明也会为之侧目吧
老婆
至此，恭送往生堂七十五代堂主！！
那大佬们，第七十六代呢？
无可奈何花落去
引路人蝴蝶？
仙人抚我顶
爷爷衣服上好像是彼岸花花纹，细
太美了！！
太强了
这是胡桃爷爷的葬礼阿，说什么旅行者
淦！破防了！
www，大家真的要好好对待胡桃啊！
胡桃不哭
玛德封面还以为铁血战士
5
真牛批啊哈
每个人都有不曾忘记的人
至此，恭送往生堂七十五代堂主!
早上好呀
此时屏幕左下角有一根眉毛(dog)
牛
火钳刘明
460人？惊了
当年我才14呀
原来爷爷也很帅啊
其实现在她还不懂生死只是觉得去边界还能找到爷爷
太卷了
什么番？
“我要去无妄坡，要见爷爷最后一面”
打开弹幕蚌埠住了
MD！我上个厕所给我喂了五分钟的刀子……
火钳刘明
火钳刘明
新神nb啊这大佬啊我靠nb！
什么帝君，这是爷没了
生老病死，人之常情，若在天有灵，我愿悄悄的注视着你
这是动画了已经
你币有了
三连都自觉点
住手啊，胡桃传说任务第二章压力太大了
断舍离
看封面我以为是铁血战士就点进来了
太强了太强了。
这是在去无妄坡找逗留的爷爷的路上，但是爷爷作为往生堂主早已看开前往后世
几天后胡桃仍然没有找到爷爷但碰到了老妇人（非人），她劝胡桃回家
抱抱胡桃宝贝
胡桃闻言终于释然，回到家后，在包裹里发现了一颗闪亮的神之眼。
火钳刘明
卧槽 旅行者变成盒子了
愣着干嘛！？给我哭！！！
火钳刘明
新神大大YYDS
 至此，恭送往生堂七十五代堂主！
胡桃送走的第一个人就是她爷爷
只是难过，不会哭，胡桃应该属于看透生死的那种，不然也不会去推销业务
画的真好，呜呜呜
火钳刘明
胡桃
gu
胡桃也太好康了
摸桃！
BGM开头就写了
我要去刷火本了，谁都拦不住我
全都是刀子
隐藏呆毛解锁……
602人不要藏了
火钳刘明
死的是旅行者吗
她爹可能已经早无了
胡桃的神之眼是去无妄坡回来才发现的
草（一种植物）
至此，恭送往生堂七十五代堂主！
没有水印？？？拿来吧你！
抱抱桃桃
别刀了
奈何蝶飞去
至此，恭送往生堂第七十五代堂主
质量好高啊
妙法莲华
本片真实名字：论原神二创内卷实录
元素老师太棒了
强烈的愿望
火钳刘明
太强了吧
至此，恭送往生堂七十五代堂主！
至此，恭送往生堂七十五代堂主！
别刀了别刀了
眼在流泪，心在滴血
桃桃，不哭
无可奈何花落去，似曾相识燕归来
爷爷的离开是胡桃心中最大的痛处
她是往生堂堂主，她见过了太多的悲剧 惨剧 死亡，但这并不意味着她没有感情，不会伤心
手滑
至此，恭送往生堂七十五代堂主！
蝶火燎原！
好厉害
早柚：摸头长不高的
胡桃我来安慰你
爷爷：孙贼怎么给我上雪梅香，撒开撒开
赤团开时斜飞去，最不安神晴又复雨，逗留采血色，伴君眠花房 无可奈何燃花作香， 幽蝶能留一缕芒
