啊
苍天已死，黄天当立
牙牙牙
就这一段带感
妈诶，热乎的终于被我赶上了！
双厨狂喜，排骨和牙牙诶！！！
雷公助我！
来了
雙廚狂喜
呼风唤雨，驱雷策电！
牙~
？这是汉灵帝刘宏吗？
双厨狂喜
双厨狂喜
好帅呜呜呜呜呜呜
双厨狂喜
今日份rap牙
还温着
三厨狂喜
耶耶耶
飒飒飒飒
这个视角弄得很好
好耶
为啥我爱上了这个字幕了
留个足迹
苍天已死，黄天当立。
编曲爱了
这短刻画得很贴切
尖叫
双厨狂喜
双厨狂喜
耶~前排前排~两小时~
我厨纳惜和排骨
\蛀牙/\蛀牙/\蛀牙/\蛀牙/\蛀牙/\蛀牙/\蛀牙/\蛀牙/
卧槽热乎！
电来！
这是曹丕吗
牙牙
这版本这俩武将根本就没上场的可能
也就张宁的核弹弓昙花一现
苍天已死！黄天当立！
这前奏爱了爱了
许愿皇甫嵩
张角真帅
两小时
张角：我命由我不由天
率土三载玩家
我满红灵帝
灵帝内政税收+7000
是我来早了还是蛀牙姐姐不火了
这高音好听
黄巾野心，直指洛阳
歌词好贴
忽然意识到这是黄巾军和汉灵帝对唱
好耶
大汉不会被任何人撼动
张角很强，但灵帝也不弱
妖言惑众！
率土音乐就没失望过
大爱张宁！！
冲破这命运的枷锁
这是灵帝
黄天当立！
苍天已死，黄天当立
灵帝，大汉最后的牌面
剪辑的真好
汉末三杰
汉末三杰yyds
黄巾快来感化我
已发率土世界频道
莲心捍道！！
张宁太好看了
我命由我不由天！
大汉弓是无敌的！
灵帝，汉朝王权最后的威严
不跪，不畏
许愿皇甫嵩
歌是好歌，视频剪得也不错
率土几首赛季主题曲里，这首最好听
带感、好听
两小时
霸占空屏
张宁老婆！！！
张角yyds
汉末3杰，皇甫嵩，卢植，朱儁
黄巾vs汉室，冲冲冲
被游戏耽误的音乐公司WY
张天师威武！
率土之滨，莫非王臣
这首歌听得我燃起来了
黄天当立，铲除汉室
这填词的功底拉满
灵帝，我不会放弃你的，匡扶汉室！
双厨狂喜
张角
排骨排骨排骨
521
双出狂喜
有点好听啊
称号十次3五星，有一个马超
出马超？jut so so
黄天当道！！
太帅了吧，阿率
张宁yyds
率土之滨，莫非王臣
双厨狂喜
双厨狂喜
苍天已死，黄天当立！
来了来 了
氪就完了
大汉弓
三厨狂喜
苍天已死，黄天当立！
勇不可当，黄巾必胜
妈耶双厨狂喜
？排骨唱男声啦——
双厨狂喜！！！
跪着的是皇甫嵩，卢植，朱儁
我来早了嘛！
530
大汉完了!
双厨狂喜
对，灵帝
这个有人认识吗
双厨狂喜
苍天已死，黄天当立
祖娅纳惜！
祖娅好攻，排骨emm受了
好好听
这个高音好好听
说得好 开摆
吾虽年迈 箭矢犹锋 无双 万军取首
真开你的眼睛看看现在是谁说了算
成为这黄天之世的祭品把
还望先生救我
双厨狂喜
排排好久没见了
表白排骨！
大汉不亡！！！
大汉万古！
大汉万古！
是牙的味道~
灵帝
双厨狂欢！
双厨狂喜
大汉千古，从不曾灭亡
大汉不正流淌在我们血液之中，我们是汉人！
三厨狂喜
两年没玩率土了
双厨狂喜
啊啊啊啊啊啊啊啊
双厨狂喜
苍天己死，黄天当立
张常侍是我父
率土氪度可与三国杀一较高下
我的两个币，已经成熟了
双厨狂喜
苍天已死 黄天当立
双厨狂喜
这个好诶
梦幻联动双厨狂喜
三厨狂喜
苍天已死，黄天当立
排骨和牙牙唱的好搭啊
这首够燃
苍天已死，黄天当立。
苍天已死，牙天当立。
苍天已死，黄天当立！！！
感谢甲方爸爸
双厨狂喜啊啊啊啊啊啊啊好好听啊啊啊啊啊啊啊啊
双厨狂喜
梦幻联动
为何，苍天，还没有......死！！！
三厨狂喜
双厨狂喜
第一个满红
双厨狂喜
苍天已死，黄天当立
火钳刘明
双厨狂喜
请大汉赴死
请大汉赴死
请大汉赴死
请大汉赴死
苍天已死，黄天当立！
苍天已死，黄天当立！
苍天已死，黄天当立！
苍天已死，黄天当立！
请大汉赴死
请大汉赴死
请大汉赴死
请大汉赴死
请大汉赴死
请大汉赴死
苍天已死，黄天当立！
苍天已死，黄天当立！
苍天已死，黄天当立！
苍天已死，黄天当立！
苍天已死，黄天当立！
苍天已死，黄天当立！
请大汉赴死
请大汉赴死
我看的这个很像是始皇帝
请大汉赴死
请大汉赴死
率土之滨
请大汉赴死
请大汉赴死
请大汉赴死
苍天已死，黄天当立！
苍天已死，黄天当立！
苍天已死，黄天当立！
苍天已死，黄天当立！
请大汉赴死
请大汉赴死
请大汉赴死
请大汉赴死
双厨狂喜
双厨狂喜！！！
请大汉赴死
空气在颤抖，仿佛天空在燃烧
双厨狂喜
黄天当立
不良人之后再无国漫巅峰
诡法师
天公将军！
牙牙yyds
537人，好多
双厨狂喜
但凡你给我来个皇甫嵩，我也不至于弃坑
儿歌
张天师？
因为你傻
苍天已死
喔噢
群星熠熠，不若一日之明！
双厨狂喜
苍天已死，黄天当立
喜欢这样的声音，
黄天
苍天已死 黄天当立
请大汉赴死
双厨狂喜
灵帝，唉
请大汉赴死
请大汉赴死
请大汉赴死
双厨狂喜！！！！
….
1
双厨狂喜
汉朝没了，中国人在
火钳刘明
卢植、皇甫嵩、朱儁
率土排面
三厨狂喜
苍天已死，黄天当立
词有点水
为什么我听不出来
苍天已死黄天当立
苍天已死，黄天当立！
前面的，我张机不可以当大汉的牌面吗
双厨狂喜
双厨狂喜
火钳刘明
灵帝yyds
这个做个动漫多好呀，还做什么游戏
苍天已死黄天当立
开头见
双厨狂喜
好哎
我张角满红
黄巾军?
三十六方，必为大统
好听好听
太帅了
吉祥三宝
皇甫，卢植，张焕
黄巾军，这是张角？
双厨狂喜
普天之下 莫非王土 率土之滨 莫非王臣
没完了
双厨狂喜
单厨狂喜
双厨狂喜
十厨狂怒
太师不配当大汉终结者吗？
占戈哥欠走已
退退退
角角
率土之滨
双厨狂喜
好听！
好耶
雷公助我
教众快快集合莫要误了大事
三厨狂喜
头皮发麻
我的腿怎么跪下了
雷霆蜘蛛，灭冰毁橙/dog
大贤良师张角，请大汉赴死！！！
双厨狂喜
苍天已死!黄天当立!
太好听了！
请大汉赴死
苍天已死黄天当立
苍天已死黄天当立
如果你能把游戏做的像cg 这样我服你真的
结尾看见率土之滨，我钱包疼
双厨狂喜
好平
不可用自己认知去覆盖这中华千年历史
苍天已死，黄天当立！
行实力三刷
双厨狂喜
请大清赴死
灵帝这个画像确实是比原皮好看
47厨狂喜
镖人！？
苍天已死，黄天当立！
雷公助我
请大汉赴死
双厨狂喜
请大汉赴死
灵帝好帅
哇哦
上山了，兄弟们
不知道为什么看到破沙两个字就想到《流鸦》
！！！
黄天当立
我也想问为啥跪着
百里黄沙穿金甲，不破楼兰终不还！
第一次在B站刷到率土。。。
双厨狂欢！
苍天已死 黄天当立
有种想回坑的欲望
哇
贫道张角！请大汉赴死！
牙牙赛高!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
请大汉赴死
请大汉赴死
心疼将士们
我就不太懂，率土这类战略游戏，为啥那么多人是软骨头？
请大汉赴死
许愿出三皇
这应该是告密的文章
请大汉赴死
双厨狂喜！
双触狂喜
苍天已死，黄天当立？？
曲对币有
今天上午听15w，现在已经68了
W
苍天已死，黄天当立
教主
这是什么玩意
笼！
王！
战！！
苍天已死
皇甫嵩
“我”
“望天”
“光”
“杀”
贫道张角，请大汉赴死
苍天已死，黄天当立！
呼风唤雨，驱雷掣电！
黄巾军
按我在率土里的卡池来评论的话，是不如原神的
燃起来了
退退退
好帅！
所以是退还是进
不会不会
灵帝回光
但凡给我来个马超，我也不会弃坑
双厨狂喜
张角！
1.25
1.25好
雷公电母，听我号令！
三厨狂喜
牙牙yyds！！！
双厨 狂 喜
苍天已死，黄天当道
呼风唤雨，驱雷掣电！
雷公助我
无疾而终是这样用的？
黄天当立
请大清赴死
请大清赴死
苍天已死，黄天当立
双厨狂喜
大焊工永远的神
双厨狂喜
164位小伙伴你们好
汉人在，大汉朝永远在！永远的精神国度
三厨狂喜
皇埔嵩现在很好出，已经不行了
大汉万古！永恒的骄傲
双厨狂喜
噢？网易啊，再见！
啥杯
帝王将相宁有种乎先民够燃
啊骨妹
真好听啊
请大汉赴死
每一帧都很喜欢
双厨狂喜
吃得饱，谁会去造反?大贤良师啊，我们活不下去了啊！
苍天已死，黄天当立
太洗脑了
皇甫嵩朱儁卢植
大胆
双厨狂喜
黄巾反贼？？
双厨狂喜
死也要自己作死的
天宝将军
←我牙三昧真火
率土之滨？举办！
告辞
双厨狂喜
双厨狂喜
双厨狂喜
牛牛牛
大贤良师
有什么用呢？
张宁吸我
再来亿遍
苍天已死，黄天当立
你们有没有感觉封面那个手有一个男♂魂符号
这是黄巾军
双厨狂喜
打江山容易，守江山难
汉灵帝就别洗了
大汉弓yyds
苍天已死，黄天当立！
终于更新了
汉献帝----刘协
亚索？
双厨狂喜
？？？？
双厨狂喜
我特别喜欢灵帝的这个皮肤
三厨狂喜
攻受立判
18个赛季了，但凡给我吕蒙我能跑?
张角？
天公将军！
牙姐好A
双厨狂喜
百万喽
盲猜网易的游戏宣传
6666
黄天当立！
双厨狂喜！
冲天香阵透长安，满城尽带黄金甲
五厨狂喜
三厨狂喜
张角？黄巾军？
好听！！！
太短了
开头见
宫本武藏
苍天已死，黄天当立
老盘骨!
请大汉赴死!
卢植  黄埔嵩 朱儁
爷青回
大汉万年
为大汉尽忠
鞠躬尽瘁，死而后已
弄兵横池
黄天当立
道祖也不可违抗天道，凡人如何改变自己的命运？
这要是动漫该多好
火钳刘明
大汉末年！！！
角哥，天公将军
灵帝
京观垒塚
请大汉覆死！
汉末三杰！！！
双厨狂喜
退！退！退！
灵帝
张角
天下大事为我所控
你们的皇帝回来了
好帅三个老臣
双厨狂喜
无感
双厨狂喜
苍天已死
黄天当立
天下大吉
双厨狂喜
双厨狂喜
双厨狂喜
双厨狂喜
末世天子-- 刘协
双厨狂喜
双厨狂喜
冲破冥界的通路
男高音超赞
黄天当立！！
帝灵回光
但凡给我个皇叔我也不会弃坑
来啦
黄巾精神
双厨狂喜！！！
群雄逐鹿 就这今朝
大贤良师！
讽刺的是东汉和黄巾军都最终亡于士族手中。
狂喜 逆袭
我受命于天必不会亡于你的手中
我受命于天必不会亡于你的手中
我受命于天必不会亡于你的手中
我受命于天必不会亡于你的手中
我受命于天必不会亡于你的手中
我受命于天必不会亡于你的手中
我受命于天必不会亡于你的手中
我受命于天必不会亡于你的手中
蛀牙
666
谢谢甲方爸爸
雷公助我
好耶！！！
苍天已死 黄天当立
应该是备备吧
啥玩意
猫神报到，支持牙牙和排骨
双厨狂喜
教主好棒
显然，牙牙一整个攻住
双厨狂喜！
苍天已死 黄天当立！
“苍天已死，黄天当立”
“苍天已死，黄天当立”
苍天已死，黄天当立
请大汉赴死！
灵帝不死，朝堂不敢乱，这是一代帝王的底气。他知道地下会乱，但没有想到会这么大而已。且，即使是当时，灵帝手中仍然掌握汉朝最强大的兵力，这是朝堂再腐败灵帝仍然不慌的基石。而灵帝死后，献帝完全没有手段去掌控
雷公助我
雷公助我
苍天已死黄天当道
末日尽忠。。贼肉
汉末三名将
今晚八点我在沙城等你
苍天已死，黄天当立！
帅啊
只有前面好听
苍天已死，黄天当立？
好听
感谢甲方
笼～
天公
我要马超我要马超我要马超
苍天已死黄天当立
苍天已死，黄巾当立
破沙
双厨在狂欢，赞助商靠边
一起攻沙
双厨狂喜
辣耳朵
刘备应该说英文，才显古风
三厨狂喜
别做游戏了，出动画片吧。
击势
我要和他比赞
雷公助我！
张角在汉末是农民的神。
汉室气数已尽，我也来分一杯羹
苍天已死，黄天当立！
双厨狂喜
a
S3赛季白嫖个吕蒙
率土
母不保子妻失夫，赖得皇甫复安居！
五斗米神教
双厨螺旋升天
末路尽忠三名将
请大汉赴死
好耶！！！
率土自从卸了几年再下回来，就感觉变味了
主要还是垒石
求垒石
辛辣天塞
双厨狂喜
对不起，氪不到5000以上你一点游戏体验都没有，再见
但凡给我一个关羽法正我的大狗能守空房?
双厨狂喜（指蛀牙和教主）
去做动漫不好吗？非要做游戏。
请大汉赴死！
黄巾军也能这么燃
祈愿来个太平道法
咋没有我始皇陛下
可以的
挖槽！排骨！
没有英文会更好
苍天已死，黄天当立
双厨狂喜
苍天已死，黄天当立！
那个跪下振动了我的心
双厨狂喜
和刘备没有任何关系的
张宁爱死了啊
双厨狂喜
双厨狂喜
好好看
苍天已死，黄天当立！
举办了，率土之滨
火钳刘明
听我的，千万别率
那个应该是灵帝，那个手应该是汉朝的皇帝们
头皮发麻了！！
请大汉赴死
火钳刘明
率土之滨？
123123
苍天已死，黄天当立！
苍天已死，黄天当立！
太帅了
我爱罗
双厨狂喜
贫道张角，请大汉赴死！
苍天已死，黄天当立！
头皮发麻
排骨！！！
这弹幕
攻沙
没钱，玩不起
歌很好听，但游戏玩到后面，就是氪者为王
推广闯亿
天下大吉
氪金之土
这是张角，跪着生活在深渊
待过所有T1盟，10区究极老玩家
三十六方，必为大统
以诛贼为任，大汉千古
三十六方，必为大统！
苍天不负，黄天当立！
王候将相，宁有种乎？
666666
双厨狂喜
鸡皮疙瘩起来了
我愿称之为率土最棒主题曲
灵帝绝不会比张角弱
大汉弓是无敌的
黄天当立
卧槽，这歌可太绝了
不悔不退不跪不畏
率土请多来点这种的
教主唱得太好了
率土突然帅起来了
张角这眼神里太多东西
竟然有点心痛灵帝
很符合率土的风格啊
建议加入率土背景音乐
率土多来点这样的联动
xdm都给我选黄巾！！
许愿个张梁拆众谋
芜湖，率土梦幻联动
排骨居然给率土出歌了！
满红张角路过
率土牛批啊
边玩率土边听，舒服
吉祥三宝崛起
灵帝好帅
莲心捍道yyds
坐等后天开本
张角：请大汉赴死
张天师不跪！
我大汉弓必定捍卫汉室
破沙！燃起来了
大汉弓vs吉祥三宝
灵帝和张天师，孰强孰弱
张角不退不跪！
教主这波唱的好呀
率土人翻唱走起！
请大汉赴死
张天师终于要出山了
黄巾军冲啊
汉室由我大汉弓来捍卫
梦幻联动！！
好听，率土出歌摩多摩多
率土，被slg耽误的音乐游戏
请大汉赴死
好听，打城的时候一直在循环
排骨教主和率土！！
率土的bgm也很不错
感觉可以内置进游戏里
率土好活当赏
率土卷到出歌了吗
好喜欢这歌！网易云上了吗
画面不错诶
听的我想去玩率土了
下赛季准备玩吉祥三宝了
我超，率！
雷公助我
双厨狂喜
率土梦幻联动
教主唱得真好
张天师不跪！
张天师不跪！
不悔不退不跪不畏
率土牛呀
好磕画面
这歌可太绝了
敲好听
我要这硬币有何用
一键三连了
冲冲冲
双厨狂喜
不跪！！！
不跪！！！
不跪！！！
狂起鸡皮疙瘩！！！
好听
逆水寒手游什么时候出
这是率土最高排行的视频了吧
贫道张角，请大汉赴死
双厨狂喜！！！
宫本？那TM是张角
焊工怎么打三宝啊
双厨狂喜
成为黄天的祭品吧！
双厨狂喜
这漫画每次都能
啊啊啊太香了吧！
牙牙唱的好有气势啊！
这个表情画的真不错 
！！双厨狂喜
三十六方，必为大统
帅
帅
率土之滨
文字狱的囚牢，面对黄沙的苍天。这是最后挣扎，年年劳征兵战，大汉以是疯癫，我们不干了，苍天已经死了
听！！这天地轰鸣的雷声！
双厨狂喜
牙牙我的女神我来了
好听！！！！！！！！
双厨狂喜
太棒了。很喜欢俩位
教主太绝了
好听~~
200w贺电
52人呢
双厨狂喜！
困兽犹斗，何况是人。
再来一遍
收藏
卡
又上首页了
永远有人系列
弹幕打卡
签到卡，滴~
已三连
张宁老婆！！
好听
好听，
请大汉赴死
这里好棒！
帝临回光vs黄天当立
双厨狂喜
双厨狂喜！！！
双厨狂喜
回流回流
凭什么不来核心
皇甫嵩卢植朱儁
皇叔！
雷公助我！！！
跪下太霸气了
白莲护道
双厨狂喜
双厨狂喜
张宁老婆
啦啦啦
苍天已死 黄天当立 
苍天已死 黄天当立 
这属于是蛀牙正常发挥了。。牙牙就是最帅的！！
苍天已死，黄天当立！振臂高呼，呼者百万！
什么时候能上线音乐平台，打游戏，睡觉的时候听一下
苍天已死，黄天当立
苍天已死，黄天当立
吾即时代
双厨狂喜
怎么弹幕这么少
啊啊啊双厨狂喜
雷霆蜘蛛，灭菌毁橙！
双厨狂喜
一人攻沙虐全场
汉灵帝再玩弄权术，也无法加强皇权。。。
好听
网易云上啦！
旁边这老些宦官…太真实了
别把艺术当成史实哦，灵帝之所以为灵是有原因的
苍天已死，黄天当立
双厨狂喜
好燃好燃
动画不错
动画不错
想了解下这是根据我看率土视频推给我的还是关注up推给我的
wc率土之滨
个人见解，不加那些英文可能会更好点
真的合作了？会不会有男女互伪？
网易会不会玩啊，这俩人你都请了，为啥不弄点伪声部分
苍天已死，黄天当立
双厨狂喜
大汗天下无敌
汉傀帝
好家伙
双厨狂喜
再来亿遍 我保证
苍天已死，黄天当立！振臂高呼，呼者百万！
wc！
率土和牙的梦幻联动
双厨狂喜
双厨狂喜
双厨狂喜
双厨狂喜
双厨狂喜
双厨狂喜
震撼
雷公助我！！！
请大汉赴死
十常侍
黄巾当立
双厨狂喜
牛牛牛
普天之下，莫非王土；率土之滨，莫非王臣.
我要这硬币有何用
很普通
我想要刘备！！11赛季出一个吧
皇甫嵩 卢植 朱儁
这几句英语歌词感觉有点拉胯
不加英文试试
苍天已死，黄巾当立
高考加油
四厨狂喜
双厨狂喜
苍天已死 黄天当立！
大汉万古
承包这里的弹幕
孤勇者
汉灵帝是被哪些人扯着线
许愿皇叔
这个张宁是真的好看
吉祥三宝就是个寄
刚听了永劫无间赛事主题曲，来这里洗洗耳
三厨狂喜
我只能说率土第一次干了件人事（）
张宁与灵帝的battle
兄弟皇甫嵩削了
贫道张角！请大汉赴死！
说黄天的还是太年轻
苍天亦亡 己非无疾而终已 陇做顶天立地
一朝英雄拔剑起，又是苍生十年劫
双厨狂喜
王侯将相!宁有种乎?!冲冲冲！！！！
"就这样的画风画人教版教材不好吗,,Ծ^Ծ,,"
太帅了吧太帅了吧
双厨狂喜
刘备：就他？还汉朝排面？
好燃
游戏也能出好歌曲
.
大汉天下无敌
大汉天下无敌
双厨狂喜
双厨狂喜
你可以永远相信大汉弓（doge）
末路尽忠
双厨狂喜！
大汉宫永远的神
上瘾了
双厨狂喜
 灵帝排面啊啊啊啊
 别的不说，率土画风满分
双厨狂喜
双厨狂喜
双厨狂喜
牙牙赛高
nice
更新不易
妙脆角
吉祥三宝
神仙打架
这个地方就不要用英文了吧
双厨狂喜
是张角。这首歌的主角是张角和灵帝
Wow!
王侯将相，宁有种乎？
阿阿阿啊牙牙
双厨狂喜
呼风唤雨，驱雷掣电
双厨狂喜
苍天已死，黄天当立
双出狂喜
双厨狂喜
黑夜闪开！让我跪！
西凉三杰？
双厨狂喜！！！！！！！！！！
好强
双厨狂喜
just so so
请大汉赴死
他们只是一群活不下去的百姓
他们只是一群活不下去的百姓
末路尽忠
不对啊，这竹简上面写的是《后汉书-杨赐转》
后汉书是南北朝时候写的啊
杨赐传是南朝宋，范晔写的。这时候不可能出现
张常侍
为什么要英文？
苍天已死 黄天当立
双厨狂喜
许愿马超出了充一万
千载真修，一死而已
双厨狂喜
是大妈没有魅力了吗？还不快退！！！
请大汉赴死
黄巾军？
三厨狂喜
居然能看到率土
双厨狂喜
双厨狂喜
吉祥三宝和大汉弓谁赢
黄天当立
天师！
天师啊！！！！！！！！！！！
以黄巾为名，为天下黎明掀开抗争的序幕！
给个马超吧
普天之下。莫非王土，率土之滨，氪者为王。
普天之下，莫非王土。率土之滨，氪者为王。
每日一刷
游戏垃圾，但是歌不错，
率土之滨？
国风歌曲里面唱英文歌词？？？
大贤良师
我老婆张宁
b 站的视频永远这么高质量
灵帝！！！！我的神！！！
大汉弓yyds！！！
大汉弓yyds
黄天
黄巾
黄天
这次黄巾军会赢吧
真后悔没买张宁画像
三宝
我大汉弓
苍天已死黄天当立
雷公助我！！
教主我爱了
大汉弓与吉祥三宝
双厨狂喜
双厨狂喜
请大汉赴死
三国题材一点古风味道没有 率土官方真拉的不行
官方挣这么多钱做音乐都不行 看看隔壁lol动漫 音乐学着点
双厨狂喜
苍天已死，黄天当立
匡扶汉室
匡扶汉室
匡扶汉室
匡扶汉室
匡扶汉室
匡扶汉室
退！退！退！
角哥我的神！
苍天已死黄天当立
苍天已死，黄天当立
雷公电母，且听我号令
雷公助我
呼风唤雨，驱雷策电
苍天已死，黄天当立！
这是卢植 皇甫 张奂么？
双厨狂喜
苍天已死，黄天当立！
雷公助我
双厨狂喜
双厨狂喜
有闪，沙我doge
有闪，沙我
许愿皇叔
双厨狂喜！
排骨yyds
加强菜刀
我张角，请大汉，赴死！
每日一遍
双厨狂喜
请大汉赴死
请大汉赴死
双厨狂喜
感觉张角的词大气一点
有点主观臆断了
蛀牙牙！
双厨狂喜
请大汉赴死！
攻守交换？
三厨狂喜
来晚了来晚了，好绝
每日一看
这歌整个气势都特别的满，很好听的
不跪，大不了无疾而终，燃！
是皇甫，卢植和朱儁
双厨狂喜
再来亿遍
苍天已死，黄天当立
三十六方，一旦俱发！
雷公助我！！！
内外俱起，八州并发，如真似幻，扑朔迷离，熙熙攘攘，不过一梦华胥。
现在开始我就叫黑暗了
大贤良师
舒服
我超？今夕是何年？！这个和排骨的联动！
看我发现了什么
吹黄巾军大可不必吧
天下还得看刘关张
双厨狂喜
雷公助我
画面做得也很牛
648可战否？
苍天已死！
大贤良师！
苍天已死，黄天当立
吃人的社会
苍天已死，黄天当立
莲心捍道
一来就这么猛吗
完了睡觉前听的，彻底睡不着了
贫道张角，，请大汉赴死！
贫道张角，请大汉赴死！
贫道张角，请大喊赴死！
牙~~~~~~~
巨好听
双厨狂喜
张角，恭请大汉赴死
网易云上面有了 
率土之滨这个本我现在就这里面。。。。
求这一幕的壁纸
请大汉赴死！
天下大吉！
牙牙真的太难得
这三个是卢植，黄埔嵩，跟朱儁吗
出5
苍天已死，黄天当立！
苍天已死，黄天当立！
这里好涩噢…………
大贤良师
张宁
受困天子这么狂啊
这是刘协还是刘宏
后面从左到右，依次是卢植，皇甫嵩，朱儁
卢植  黄埔   朱隽
每周必看
断句双押
我受命于天必不会亡于你的手中
三十六方必为大统！
呀就這樣百萬了
大贤良师！
双厨狂喜
教主你攻不过牙牙的，放弃吧2333
呼风唤雨 驱雷掣电
贫道张角请大汉赴死
1.25简直牛
爱了爱了
亡灵在此
灵帝 卢植 黄埔嵩 朱隽
左 张角张宁张梁张宝
卢植 皇甫嵩 朱儁
填词不错  败笔就是加了英语 可惜了
大汉没了，但是大汉还在
卢植，皇甫嵩，朱隽
右 灵帝何进太后卢植朱儁曹操皇甫嵩
匡扶汉室！克复中原！
受命于天，既寿永昌
卧槽牙牙好帅！
焊工！！！
拿她当铃声爱死
大良贤师啊
天下大局为我所控！！！
苍天为何还未死！！！！
排偶纵横词风骨，云停尘下歌朗然p
排偶纵横词风骨，云停尘下歌朗然
排偶纵横词风骨，云停尘下歌朗然
排偶纵横词风骨，云停尘下歌朗然
排偶纵横词风骨，云停尘下歌朗然
每一帧都很喜欢
好喜欢排骨这一段
每天必看
好棒  上3連阿
双厨狂喜
再来亿遍
弹幕
弹幕呢
再来一遍，我爱牙牙！！
张角太帅了
刚从山海过来
++
大贤良师
不怕不怕 我风吹雨打
苍天负我，汉祚当倾！！！！
苍天负我，汉祚当倾！！！
三厨狂喜
请大汉赴死
双厨狂喜
大贤良师
唯汉以强亡
其疾如风 其徐如林 侵掠如火 不动如山 难知如阴 动如雷震
其疾如风 其徐如林 侵掠如火 不动如山 难知如阴 动如雷震
不跪
再来亿遍
三厨狂喜
雷公助我
""
