承包空屏
为什么这么流畅？
必火
不好意思，单身的我走错场地了
主页通知书
60帧畅享丝滑
有望100w
耳机带上真的不错
白嫖成功
没有未来的未来不是我想要的未来
火钳刘明
听得我头皮发麻
bgm：对狙
太强了
ef爱了
？？？
火钳刘明
sion
嚯嚯嚯
声之形
刚才那是？重启咲良田！
cl？
班长
up6666
再来亿遍系列
在枕边的你唤我
火钳刘明
BGM爱了
对望！
火火火火
好听
打扰单身
没弹幕？？？？
拖拉机
火钳刘明
我币没了
提笔投币
爱了爱了
火钳刘明
丝滑
感谢字幕君
一拳一个宝藏怪
火钳刘明
把狗骗进来杀
番名：《伤物语》，特点：血腥，yellow（doge）
早早早
白嫖失败
京紫一生吹
白嫖失败
心灵想要大声呼喊！！！！！！
下面的字幕辛苦了
对望!
火钳刘明
艾拉艾拉艾拉艾拉艾拉艾拉艾拉
尘遁.收藏吃灰之术
火钳刘明
艾拉艾拉！！！冲冲冲
艾拉艾拉艾拉艾拉
牧之原翔子！！！
尖叫是紫罗兰永恒花园
班长！！！
日本队又赢了！！
日本队又双叒叕赢了
艾拉艾拉艾拉艾拉艾拉艾拉艾拉艾拉
你币有了，我币没了
什么之空？
首页通知书
珂
首页通知书
这次一定
留名
政宗君啊啊啊啊
在心中与我对望
曾互相伤害的我们，互相舔伤口  不再完美的我们，开始互相追求
如果你明天死，我愿意生命到明天为止  你今天愿意活着，我今天也要活着
什么歌啊
这么多人啊
白嫖失败
爱了爱了
一千人一起看
什么？我又发现宝藏了？？！
这也太丝滑了
白嫖失败我三连了
nbnbnbupnb
爱了
俺看到现在我才想起来要发弹幕证明自己来过
不思量，自难忘
我币没了
感谢蓝色字幕君
020202！！！！！！！！！！！！！！！！！！
0202大小姐！！！！！！！！
02大小姐！
起鸡皮疙瘩的带我一个
02020
白嫖失败
如丝滑流畅
火钳刘明
火钳刘明
火钳刘明
请不要刷白嫖成功什么的
这并不值得骄傲
冰沙美人她出现了！！！
字幕辛苦
表白字幕君
给爷火
爱了爱了
必火
你三连有了
字幕辛苦啦
南极石！！！！
"[""0"",""0"",""1-1"",""4"",""人活着就是为了樱岛麻衣"",""6"",""5"",""0"",""0"",""600"",""200"",1,""SimHei"",1,""M475,295L474,295L472,294L470,293L468,292L467,292L466,292L464,292L463,291L460,290L459,289L454,288L453,288L451,288L448,287L444,284L439,281L436,280L435,279L428,279L420,279L416,279L416,279L416,279""]"
"[""391"",""142"",""1-1"",""4"",""此生此世无悔入二次元"",""6"",""5"",""449"",""525"",""600"",""200"",1,""SimHei"",1]"
"[""391"",""142"",""0.94-1"",""4.2"",""原来爱是爱上所有不同"",""6"",""2"",""449"",""525"",""600"",""200"",1,""SimHei"",1,""M272,324L278,324L293,321L314,319L340,315L349,314L354,313L360,313L371,313L384,313L398,313L406,313L410,313L410,313""]"
！！！朝  花  夕  拾！！！
02天下第一
艾拉艾拉艾拉艾拉艾拉
我币没了
"[""472"",""4"",""0.94-1"",""4"",""在枕边的你唤我"",""7"",""2"",""481"",""617"",""3500"",""800"",1,""FangSong"",1]"
这帧数爱了
"[""927"",""53"",""0.9-1"",""6"",""艾拉赛高 艾拉赛高 艾拉赛高 艾拉赛高\n艾拉赛高 艾拉赛高 艾拉赛高 艾拉赛高"",""7"",""2"",""70"",""425"",""1500"",""800"",1,""FangSong"",1]"
这次一定
剪辑的真好
"[""972"",""307"",""0.9-1"",""4.5"",""声之形！！！！"",""7"",""2"",""14"",""369"",""1500"",""800"",1,""FangSong"",1,""M164,295L164,294L168,295L172,297L174,299L175,300L180,304L181,305L182,306L183,307L186,307L198,300L204,294L209,287L213,280L214,277L214,274L214,273L214,269L214,266L214,264L214,263L214,263""]"
02赛高！02赛高！02赛高！
表白字幕君
已经分了
哦哦哦哦哦哦哦哦哦哦
火钳刘明
爱情这东西碰不得
首页通知书
，，
哇哇哇一千多人呐！
你币有了!!!!!
人活着就是为了樱岛麻衣
02
羁绊者
哈哈哈哈哈
爆炸
...
这次不白嫖了
没想到啊，在我歌单躺了这么久的对望成BGM了
这次一定
必须三连
弟子拜见师父
薇尔利特酱
爱了啊
跪求bgm
感谢字幕君
小忍！
番名：阿茹茉妮
缘？
真的这么丝滑吗
白嫖失败
我币没了啊啊啊啊啊啊啊啊啊啊啊啊暗暗
爱了
白嫖失败
你就是现场拍摄？
火钳刘明
此花亭
好棒！！！
天气之子
声之形
我想吃掉你的胰脏
物语排面
掟上今日子的备忘录
bgm：对狙
吹爆京阿尼
师父排面
火钳刘明
弟子拜见师父
◢◤◢◤◢◤◢◤◢◤◢◤◢◤◢◤◢◤◢◤◢◤◢◤◢◤◢◤◢◤◢◤◢◤◢◤◢◤◢◤◢◤◢◤◢◤◢◤
▄▅▆▇█▇▆▅▄▄▅▆▇█▇▆▅▄▄▅▆▇█▇▆▅▄▄▅▆▇█▇▆▅▄▄▅▆▇█▇▆▅▄▄▅▆▇█▇▆▅▄▄▅▆▇█▇▆▅▄▄▅▆▇█▇▆▅▄▄▅▆▇█▇▆▄▄▅▆▇█▇▆▅▄▄▅▆▇█▇▆▅▄▄▅
此生无悔入二次元
白嫖失败
i了
1440人陪我看
6666
bgm刷hop的你够了
没有四谎，下次还不投
在心中与我对望
3连你有了
这帧数真的太舒服了
过于沉重
爱了爱了
如海风轻轻抚摸（不准勿喷，家乡话不是粤语）
喜欢一个和我一样是女孩子的天真的女孩子，想和她在一起，就像别人一样
对望bgm是
首页通知书
火钳刘明
剪辑好评
真的有那么顺滑吗
什么歌啊
七宫七宫七宫！！！！！，
表白字幕君
“真拿你没办法呢”珂朵莉欢迎回家
末日三问！！！！珂朵莉的声音
冲
看到刃下心和阿良良木，你三连稳了
白嫖失败
火钳刘明
BGM好评
发现宝藏
小心二刺猿
给我上榜
大佬牛逼！！
必须三联
爱了
shelter！！
11
02赛高！
再来亿遍.
火钳刘明
耳机党表示不错
什么神仙画质
真的有这么丝滑吗
你币有了
白嫖惨败
櫻子小姐
我永远喜欢牧之原小天使
羁绊者，好番不火
刘明
白嫖失败
安特库……
辰砂!
这次一定
不火天理难容
我们仍未知道那天所见花的名字
麻衣学姐我喜欢你
02
家有女友
物语排面
啊~我的心要被融化了
白嫖失败
02
我永远喜欢麻衣学姐！
七宫啊啊啊啊啊
留名蒲泊霖
好
我币没了
白嫖失败
▂▃▄▅▆▅▄▃▂▂▃▄▅▆▅▄▃▂▂▃▄▅▆▅▄▃▂▂▃▄▅▆▅▄▃▂▂▃▄▅▆▅▄▃▂▂▃▄▅▆▅▄▃▂▂▃▄▅▆▅▄▃▂▂▃▄▅▆▅▄▃▂▂▃▄▅▆▅▄▃▂▂▃▄▅▆▅▄▃▂▂▃▄▅▆▅▄▃▂
祝有情人终成眷属
没有耳机 淦
▂▃▄▅▆▅▄▃▂▂▃▄▅▆▅▄▃▂▂▃▄▅▆▅▄▃▂▂▃▄▅▆▅▄▃▂▂▃▄▅▆▅▄▃▂▂▃▄▅▆▅▄▃▂▂▃▄▅▆▅▄▃▂▂▃▄▅▆▅▄▃▂▂▃▄▅▆▅▄▃▂▂▃▄▅▆▅▄▃▂▂▃▄▅▆▅▄▃▂▂
啊我擦南极石(ﾉಥ益ಥ)！！！！
再来亿遍
uwu
SwS
火钳刘明
火钳刘明
爱了
剪辑可以
七宫
我币没了
一大群宝藏怪正在靠近
未闻花名！泪目
爱了爱了
天气和名字
太舒服了
祝你能和重要的人，有一天能够再次重逢
这次一定
???
"[""862"",""364"",""0.98-0.98"",""5"",""此生此世无悔入二次元 "",""18"",""6"",""49"",""17"",""1500"",""200"",0,""\""Microsoft YaHei\"""",1]"
486
"[""862"",""364"",""0.98-0.98"",""5"",""紫罗兰永世长存！！！！\n"",""18"",""6"",""49"",""17"",""1500"",""200"",0,""\""Microsoft YaHei\"""",1,""M85,95L91,98L95,100L97,102L99,105L100,106L101,109L102,109L102,110L105,112L111,114L121,115L133,115L141,115L144,115L145,115L147,113L152,110L153,108L154,108L154,106L155,100L156,97L157,95L157,95""]"
下次一定
bgm不行啊
BGM：对望
感谢字幕君
忍！忍！小忍！
<red>666</>
人活着就是为了樱岛麻衣
首页通知书
我来了
太帅了
火钳刘明
么么么哒
极致丝滑
丝滑
艾拉
火钳刘明
EMT！！！
人活着就是为了樱岛麻衣
8888
在枕边的你换我
BGM:对望
爱如天气如火花的你
在心中与我对望
纵享丝滑
BGM:简介
再来亿遍
诶嘛！！！樱良，是樱良，我的山内樱良哈哈哈
片名紫罗兰永恒花园
什么歌
爱了爱了
白嫖失败
视频快结束了，各位别忘了三连
1407在看
爱了
风吹过耳边的感觉
啊啊啊啊
 白嫖失败、
此生无悔二次元！！！！
在心中与我对望
Sometimes Men will go little whack 有时男人会变得失常
02
▂▃▄▅▆▅▄▃▂▂▃▄▅▆▅▄▃▂▂▃▄▅▆▅▄▃▂▂▃▄▅▆▅▄▃▂▂▃▄▅▆▅▄▃▂▂▃▄▅▆▅▄▃▂▂▃▄▅▆▅▄▃▂▂▃▄▅▆▅▄▃▂▂▃▄▅▆▅▄▃▂▂▃▄▅▆▅▄▃▂▂▃▄▅▆▅▄▃▂▂
they just wanna find a Hera  他们只中意追寻赫拉
but can‘t take a moment to get to know her 但却不能费时体会她
Don't worry 不要担心
I'm not one of their kind.Everything will be fine. 我不是他们中的一员 一切都会好的
good
bgm:对望
好听
去我的收藏里吃灰吧
这是一个我们互相伤害的故事（物语）
好听！！！
麻衣
未来
耳机党再次升天
这次一定
祝你们幸福
烟花易冷人易散
还要7天又是一度分手季了，会有多少呢
白嫖失败
我的币没了，二次元
"[""0.049"",""0.831"",""1-1"",""4"",""在枕边的你唤我"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
爱了爱了
好好看
"[""0.049"",""0.831"",""1-1"",""3.5"",""如海风轻轻抚摸"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
"[""0.049"",""0.831"",""1-1"",""5"",""爱如天气如火花的你"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
"[""0.049"",""0.831"",""1-1"",""3.7"",""在心中与我对望"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
谢谢你的吉言
bgm好评
你币有了
我来组成弹幕 我来组成弹幕 我来组成弹幕 我来组成弹幕 我来组成弹幕 我来组成弹幕
青鸟！
"[""0.049"",""0.831"",""1-1"",""4.3"",""太多太多的情绪给我"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
"[""0.049"",""0.831"",""1-1"",""4.3"",""要我怎样述说"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
.
"[""0.049"",""0.831"",""1-1"",""4.3"",""彼此留下复杂轮廓"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
"[""0.049"",""0.831"",""1-1"",""4.5"",""时间不会带走一点失落"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
"[""0.049"",""0.831"",""1-1"",""4"",""在枕边的你唤我"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
火钳刘明
"[""0.049"",""0.831"",""1-1"",""4"",""如海风轻轻抚摸"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
朝花夕誓
"[""0.049"",""0.831"",""1-1"",""4"",""爱如天气如火花的你"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
"[""0.049"",""0.831"",""1-1"",""4"",""在心中与我对望"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
"[""0.049"",""0.831"",""1-1"",""4.3"",""在心中与我对望"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
"[""0.049"",""0.831"",""1-1"",""4"",""太多太多的情绪给我"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
"[""0.049"",""0.831"",""1-1"",""4"",""让你不再难过"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
"[""0.049"",""0.831"",""1-1"",""4.3"",""时间不会带走失落"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
白嫖失败
你币有了
这次一定
白嫖失败
"[""0.049"",""0.831"",""1-1"",""3.9"",""用力感受我的呼吸"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
"[""0.049"",""0.831"",""1-1"",""3"",""\n拥抱这所有的恐惧"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
"[""0.049"",""0.831"",""1-1"",""4.8"",""最真实的自己出现在学会了留给你\n全部的自由之后"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
！！朝花夕誓！！！
"[""0.049"",""0.831"",""1-1"",""3.7"",""这一刻我放手自由"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
三连了投币了
字幕君辛苦了
好想知道结尾的念白出处，拜托
"[""0.049"",""0.831"",""1-1"",""3.9"",""原来爱是爱上所有不同"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
"[""0.049"",""0.831"",""1-1"",""3.9"",""在枕边的你唤我"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
"[""0.049"",""0.831"",""1-1"",""3.9"",""如海风轻轻抚摸"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
"[""0.049"",""0.831"",""1-1"",""4.1"",""爱如天气如火花的你"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
"[""0.049"",""0.831"",""1-1"",""3.8"",""在心中与我对望"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
此生无悔二次元
"[""0.049"",""0.831"",""1-1"",""3.8"",""在心中与我对望"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
震撼
"[""0.049"",""0.831"",""1-1"",""3.8"",""\nWoo ~"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
"[""0.049"",""0.831"",""1-1"",""3.8"",""爱与你对望 Woo ~"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
弹幕呢？
来看可爱的孩子们中二了
"[""0.049"",""0.831"",""1-1"",""2.8"",""爱与你对望"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
火钳刘明
"[""0.049"",""0.831"",""1-1"",""3"",""Shorty\n you gotta get that"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
希望我永远都不谈恋爱
"[""0.049"",""0.831"",""1-1"",""3"",""Sometimes Men will go little whack"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
"[""0.049"",""0.831"",""1-1"",""2.7"",""they just wanna find a Hera"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
"[""0.049"",""0.831"",""1-1"",""2.7"",""\nbut can‘t take a moment to get to know her"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
"[""0.049"",""0.831"",""1-1"",""2.7"",""Don't worry"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
"[""0.049"",""0.831"",""1-1"",""2.7"",""\nI'm not one of their kind.Everything will be fine."",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
"[""0.049"",""0.831"",""1-1"",""3.2"",""在心中与我对望"",0,0,""0.049"",""0.831"",500,0,1,""\""Microsoft YaHei\"""",1]"
这次一定
无悔二次元！！！！！！！！！
火钳刘明
轻音！
好评
你值得这世界一切的好
火钳刘明
我还爱他，我们会好的
。。。。。。
来自风平浪静的明天！！
爱了
hop的那个过来，我给你加个buff！
白嫖失败
能哭的地方只有两个
能哭的地方只有两个
能哭的地方只有两个
火钳刘明
能哭的地方只有两个
能哭的地方只有两个
白嫖失败
给爷火
白嫖失败
是啊，多久没有喜欢的人了
献出三连
nb
6666666
火钳刘明
薇尔莉特
吸血鬼
666
火钳刘明
白嫖失败
02赛高！！！！！02赛高！！！！！！！！！！！02赛高！！！！！！！！！！！02赛高！！！！！！！！！！！！！！02赛高！！！！！！！！！！
02赛高！！！！！02赛高！！！！！！！！！！！02赛高！！！！！！！！！！！02赛高！！！！！！！！！！！！！！02赛高！！！！！！！！！！
火钳刘明
每日一听
这是哪部动漫啊啊啊
这次一定
白嫖失败
nb啊
相等牛逼啊
没有未来的魏来不是我想要的未来
白嫖失败
白嫖失败
京京NB啊啊啊啊啊
白嫖失败
火钳刘明
60帧好评
羁绊者
你币有了
已三连
好突兀
人活着就是为了樱岛麻衣
没有未来的未来不是我想要的未来
zannnn
粤语好评，淦！
？
？
太丝滑了
每日一刷。
爱了爱了
OHHHHH 我币没了!!!
此生无悔入此地
！！！
麻衣！！！！！
"[0,0,""1-1"",4.5,""戴上耳机  这就效果爆炸呗"",""10"",0,0,0,500,""300"",1,""NSimSun"",1,""M73,66L74,67L78,71L88,83L102,102L120,122L137,136L146,143L154,149L164,156L175,163L190,172L206,182L224,194L239,204L257,215L276,224L288,229L292,230L293,231L293,231""]"
害
师傅
i了
cl！
呼吸
在心中与我对望！
你将不再是一个道具，而是人如其名的人
心灵想要大声呼喊
祝大家分手快乐
up主的视频终于火了，泪目啊
02必须有排面！
"[""50"",""0"",""1-1"",""3.5"",""          唤"",0,0,""50"",""100"",500,0,1,""NSimSun"",1]"
"[""50"",""200"",""1-1"",""3.5"",""            我"",0,0,""50"",""100"",500,0,1,""NSimSun"",1]"
cl一生推！！！
我来组成弹幕 我来组成弹幕 我来组成弹幕 我来组成弹幕 我来组成弹幕 我来组成弹幕
我来组成弹幕 我来组成弹幕 我来组成弹幕 我来组成弹幕 我来组成弹幕 我来组成弹幕
"[""50"",""0"",""1-1"",""3.5"",""如"",0,0,""50"",""150"",500,0,1,""NSimSun"",0]"
"[""50"",""0"",""1-1"",""3.1"",""    风"",0,0,""50"",""150"",500,0,1,""NSimSun"",0]"
"[""50"",""250"",""1-1"",""2.9"",""          抚摸"",0,0,""50"",""150"",500,0,1,""NSimSun"",0]"
"[""50"",""0"",""1-1"",""2.9"",""        如"",0,0,""50"",""100"",500,0,1,""NSimSun"",0]"
"[""50"",""200"",""1-1"",""2.7"",""          火花"",0,0,""50"",""100"",500,0,1,""NSimSun"",0]"
你币有了
citrus
丝滑
每日一遍
爱了
哦哦哦哦哦哦哦、
真的这么丝滑吗？
爱了
此生无悔入二次元
此生此世无悔入二次元
爱了
没有未来的未来不是我想要的未来
面码
花无凋零之时，爱无传达之期，爱情恒古不变，紫罗兰永世长存
啊啊啊啊
啊啊啊
每天一遍
火钳刘明
好听好看得紧
5.15 该分手了 5.20 没钱
七宫
恭喜你发现宝藏
火后刘明
三连
花无凋谢之日，意无传达之时。爱情永恒不变，罗兰永世长存。
跪求bgm呀
60帧
三连三连三连！！！
在枕边的你唤我
物语系列赛高
bgm：对狙
邪王真眼是最强的
发现宝藏
"[""428"",""339"",""1-1"",4.5,""如海风轻轻抚摸"",0,0,""428"",""334"",500,0,1,""SimHei"",1]"
"[""428"",""339"",""1-1"",4.5,""在心中与我对望"",0,0,""428"",""334"",500,0,1,""SimHei"",1]"
"[""309"",""157"",""1-1"",4.5,""原来爱是爱上所有不同"",0,0,""203"",""94"",500,0,1,""SimHei"",1]"
ohhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh
"[""252"",""235"",""1-1"",4.5,""艾拉"",""0"",""0"",""237"",""230"",500,0,1,""SimHei"",1]"
"[""195"",""295"",""1-1"",4.5,""孤独な夜にもきっと"",0,0,""190"",""306"",500,0,1,""SimHei"",1]"
啊啊啊啊啊啊啊啊啊啊啊啊啊啊，我太爱了
这个剪辑风格，我好像在哪里见过！
粤语好评
胰脏！！！！！！！！！！！
"[""6"",0,""1-0.9"",""5"",""刷不在相信爱情了的是小学生嘛"",""0"",""0"",0,0,""100"",""500"",1,""NSimSun"",1,""M14,172L14,172L14,175L14,178L14,182L13,186L13,186L12,189L12,191L12,193L12,196L12,196L12,199L12,201L12,204L12,206L12,207L11,210L11,214L11,218L11,223L11,224L11,226L11,226""]"
白嫖失败
ooo
321人观看就很有魔性
首页通知
冲
我开弹幕了吗？
没弹幕吗
每天一刷
在枕边的你呼唤我
"[""0.2"",""0.2"",""0-1"",""3.6"",""      与"",0,0,""0.2"",""0.2"",500,0,1,""FangSong"",1]"
好好康
"[""0.2"",""0.2"",""1-0"",""1"",""在"",0,0,""0.28"",""0.06"",""1000"",0,1,""FangSong"",1]"
"[""0.2"",""0.2"",""1-0"",""1"",""在"",0,0,""0.2"",""0.4"",""1000"",0,1,""FangSong"",1]"
"[""0.2"",""0.2"",""1-0"",""1"",""在"",0,0,""0.12"",""0.06"",""1000"",0,1,""FangSong"",1]"
你币有了
"[""0.2"",""0.2"",""1-0"",""1"",""  心"",0,0,""0.2"",""0.4"",""1000"",0,1,""FangSong"",1]"
"[""0.2"",""0.2"",""1-0"",""1"",""      中"",0,0,""0.09"",""0.2"",""1000"",0,1,""FangSong"",1]"
"[""0.2"",""0.2"",""1-0"",""1"",""      中"",0,0,""0.28"",""0.34"",""1000"",0,1,""FangSong"",1]"
"[""0.2"",""0.2"",""1-0"",""1"",""      与"",0,0,""0.09"",""0.2"",""1000"",0,1,""FangSong"",1]"
"[""0.2"",""0.2"",""1-0"",""1"",""      与"",0,0,""0.12"",""0.06"",""1000"",0,1,""FangSong"",1]"
"[""0.2"",""0.2"",""1-0"",""1"",""      与"",0,0,""0.2"",""0"",""1000"",0,1,""FangSong"",1]"
"[""0.2"",""0.2"",""1-0"",""1"",""      与"",0,0,""0.31"",""0.2"",""1000"",0,1,""FangSong"",1]"
"[""0.2"",""0.2"",""1-0"",""1"",""        我"",0,0,""0.12"",""0.34"",""1000"",0,1,""FangSong"",1]"
"[""0.2"",""0.2"",""1-0"",""1"",""        我"",0,0,""0.28"",""0.06"",""1000"",0,1,""FangSong"",1]"
"[""0.2"",""0.2"",""1-0"",""1"",""        我"",0,0,""0.28"",""0.34"",""1000"",0,1,""FangSong"",1]"
"[""0.2"",""0.2"",""1-0"",""1"",""          对"",0,0,""0.28"",""0.34"",""1000"",0,1,""FangSong"",1]"
"[""0.2"",""0.2"",""1-0"",""1"",""          对"",0,0,""0.2"",""0.4"",""1000"",0,1,""FangSong"",1]"
"[""0.2"",""0.2"",""1-0"",""1"",""          对"",0,0,""0.12"",""0.06"",""1000"",0,1,""FangSong"",1]"
"[""0.2"",""0.2"",""1-0"",""1"",""          对"",0,0,""0.2"",""0"",""1000"",0,1,""FangSong"",1]"
"[""0.2"",""0.2"",""1-0"",""1"",""          对"",0,0,""0.28"",""0.06"",""1000"",0,1,""FangSong"",1]"
"[""0.2"",""0.2"",""1-0"",""1"",""          对"",0,0,""0.31"",""0.2"",""1000"",0,1,""FangSong"",1]"
