啊啊啊啊
轻巧又灵动 	 	
这如惊鸿般惊艳的舞姿呀	 	 	 	 	 
唐诗逸跳啥类型的都很有感染力
这个圈圈是专业动作吗？有名称吗
安乐公主属实有点可惜
整段MV的质感很高级
国家队出来的颜值没的说
仿佛看了一场电影 好美
首页来的有没有人
国家宝藏唐诗逸！
妆容好精致！移不开眼
被笼中鸟糖糖的情绪所感染
游戏剧本这么顶的吗？好想体验啊
据说舞蹈跳的是游戏里的剧本诶
已预约游戏 糖糖等我！
最喜欢雪中起舞 绝美
雪中红裙真的好美！
查了下历史 李裹儿挺有事业心的...
舞蹈生给美女姐姐跪了
每个转场都hin惊艳
港真 这舞真的很难跳
惊了。怎么有人跳的这么好看啊
超喜欢雪景里的那套红裙 
每个起跳都好灵动
姐姐冷 披件衣服吧
我糖跳舞时的力量控制绝了
国家队就是不一样 表情管理也这么绝
没想到会被剧本吸引下游戏
结束的猝不及防555
给服化道老师跪了 电影级别
结束的猝不及防555
服化道整体感觉都太对啦
直接快进到明天
12.24我们一起出道！
我的糖戏腔那里的舞姿绝美
不同场景的布景太符合意境了
友友们我们开头见哦
这么快又结束了？
这么快又结束了？
就没有我糖糖hold不住的造型！
	好喜欢我糖雪中跳舞的造型
我没了
巨i我糖微微腾空的瞬间
给唐诗逸完美的表情管理跪了 
有被舞者的情绪震撼到
业余舞者给她的腰部控制跪了
她把古典舞的美诠释的很完美
看完舞蹈就像看完了一个故事
家人萌开头集合
强烈建议姐姐去演戏试试！ 
请迅速交出的你的三连！！！
阮玲玉的神韵
这绝对是电影级别的MV
我对网易的眼光很是满意
绝对演绎的出道位给你预留  	
舞蹈的故事性太可以了
糖糖的表演能力影后 
跟着公主一起难过起来
各位我先告辞 开头见
糖糖 真的不考虑演戏吗？ 
唐诗逸让我重新定义古典舞
已加入每日一刷列表
请速速安排糖糖出道！ 
白雪衬红衣，佳人映独立
不愧是包揽国内多个奖项的舞者
喜欢姐姐微微倾倒的身段！
果断收藏 反复观看
又是为我糖颜值心动的一天
表情管理恰当好处 
优秀的舞者都上交国家了呜呜
唐诗逸的舞有技巧也有情感
期待有人出个仿妆
舞蹈剧本质量好高啊！ 
笼中鸟的造型第一眼好惊艳
唐诗逸的舞技拉满
虽然结局不好 但是很欣赏安乐公主
舞蹈看哭我 跟着伤心 
糖糖一如既往的厉害
哇！躺椅半空翻那过于顺滑
唐老师的舞蹈能力没有
集美们 同款妆容搞起来！
	真的可以考虑演戏试试！ 
每个道具都看着好有质感
换个时代 公主的结局可能会不一样吧
悄悄告诉我请了哪个剧组的老师
唐老师的颜值真的杀我 
	我糖的表演很有天赋 
真的有被带入故事中
有剧本的游戏听着就心动啊
安乐公主的结局很让人惋惜
众星拱月的天之娇女 结局太可惜了
结尾给我看emo了 好难过 
情绪被舞蹈拿捏
代入感上来了 
我可太爱看美女跳舞了
安乐公主的结局很唏嘘啊
被糖糖的表演死死拿捏 
好像在经历安乐公主的人生一样
想不到唐老师的表演也这么好 
唐老师真的在用舞蹈讲故事啊
无法拒绝有好剧本的游戏
明天过再来 我要出道！
兄弟们我们开头见！
唐诗逸完全把安乐公主演活了啊
n刷的盆友赞我
三连给你 跪求加更
进度条太不给力了
这表演能力必须送你去绝对演绎出道！
绝对演绎的影后非糖糖莫属
在游戏里可以扮演李裹儿吗
绝了，无敌
姐姐裙子上的飞鸟好细节
这个提裙好绝 即使落魄仍保有公主的矜贵
姐姐好美呀！
再来逸遍！
皇帝：来人这妃子，给寡人封后
皇帝：来人这妃子，给寡人封后
这是什么歌
绝美绝美
必须要！！！
哇
小了，格局小了
我糖这演技也太有感染力了
糖糖转场那里做的好自然！ 
美人在骨不在皮
开测我就来 等我
从此君王不早朝
啊好想赶快玩到这个剧本啊
该视频建议反复观看
开头就被惊艳
啊每一个表情都在剧情里
唐诗逸的舞就一个字 稳
这控制力绝了
脑子里闪过无数诗词 嘴里只会啊啊啊
这真是用生命在舞蹈的人
美到失语就是说
美到失语就是说
我糖的颜值我已经懒得夸了
服化道是请专业剧组做的咩？
这舞姿和剧情绝配 编舞绝了
糖糖这支舞完全在情绪里
安乐公主的一生堪称传奇
我在这逗留一下午啦
网易怎么这么会找人啊
这转场我给满分
网易出品必然上头
太强了
收获了我的一键三连
牛啊 竟然请到我女神了
把币都送我糖
感觉好轻，好俏皮，好仙
快给我出同款时装！
我糖笼中鸟的造型深得我心
88小姐姐
道具精良 MV做的好良心！
等会儿见
喊话绝对演绎：快送糖糖出道！
每日必看来袭
这样有质感的联动给我来一打
绝对演绎重金编舞
这行云流水的技巧 跪了
服化道美得一批
误道人间风华貌，竟是仙子落凡尘
翻转动作过于轻盈 爱了
这样有质感的联动给我来一打
唐诗逸当演员的话 我必看！
感觉她会轻功
这是我的出道之夜~
撒花撒花
狠狠被悲伤的情绪带动了
因为一支舞 入坑一个游戏
怎样延长进度条？
前方高难度动作
时长不够！！！只能再看一遍
下次更新是什么时候啊
再来一遍党这里集合
还想看会跳舞的漂亮姐姐
良心游戏啊 还专门给剧本编支舞
吹爆糖糖的舞蹈表现力
绝宝你也太牛了
三连我交了
绝宝你也太牛了
网易出品值得信赖
看看群众的呼声吧
看看群众的呼声吧
看看群众的呼声吧
被我糖的一颦一笑美到惊呼
这个转场惊到我了
花絮我也不嫌弃的
去拍电影吧糖糖
优秀啊绝宝 这MV做的可以的
不愧是绝宝 拍摄够专业
糖糖没看够啊！
古装片的氛围感有了
论首席舞者的表情管理
强强联合 是提前过年的节奏
看看啥叫品质朋友们！！
是我没想到的上头
总算明白君王为啥不早朝了
被整个故事震撼到 跟着落泪
你一票我一票 糖糖明天就出道！
进度条撑不住了啊
谁能想到这么好的演技竟然来自一个舞者
绝宝的眼光可以嘛
不知不觉我就泪目了
网易眼光一如既往的好
感觉在听故事 无声胜有声
这游戏的剧本都这么高级吗
糖糖古装造型美如画
太良心了 质感拉满
出道？国家歌舞剧院首席，用得着？
这就去下载游戏
为我糖的绝美舞技落泪
我以为她飞起来了…
安乐公主是有她的政治追求的
长思忆，唐诗逸
安乐公主是有她的政治追求的
糖糖的绝美造型＋1
安乐公主是有她的政治追求的
舞者的功力和剧本深度都很到位
姐姐的舞蹈干净利落
李裹儿真是含着金汤匙出生的
这造型和妆容太有代入感了
听歌听哭了
安乐公主在现代就是另外的故事了吧
啊 第n次被唐诗逸代入故事
看仙女跳舞给我看哭了 就离谱
又华贵又温柔
她真的在用舞蹈动作表达情感
安乐公主一生坎坷 心疼
舞姿里写满了惊艳和凄婉
好美啊啊啊啊
这次的造型在我心里封神了
賜白绫，身已死
唐诗逸脚背起的瞬间绝美
这表情管理吊打某些演员啊（小声bb）
哭了哭了
啧 高难度的动作没看清就结束了
啊啊啊啊啊啊姐姐好好看！
加更搞起来行不行
我看的汗毛都竖起来
姐姐太会跳了！！
国家队水平就真是绝
这个造型跟雪景好搭
君王的快乐我感受到了
绝宝这次的服化道也太秀了
糖糖那种力量感真不是一般的绝
妈妈你看公主在跳舞
完全把我带进剧情里
还有啥是我糖驾驭不了的？！
你们都好会说 我只会说美啊美啊
有种怅然若失的感觉
喜提我糖新舞
首席舞者的技巧没话说
一起见证国家首席舞者的实力
这表情管理可以出个教程啦
翩翩若仙
循环开始
等我C位出道！
绝对演绎重新定义平安夜hh
绝对演绎重新定义平安夜hh
旋转跳跃都绝美
技巧和情绪都满分的作品
感谢金主让我有新舞蹈看
绝对演绎重新定义平安夜hh
n刷的小伙伴这里集合
为什么连转圈圈都这么美啊
硬币都给你 放我出去
怎么会每支舞都诠释的这么好啊
硬币都给你 放我出去
众所周知网易一向会请人
网易游戏太爱国家队了叭
不就是三连吗 给你！
前面的人家是国家一级演员
论姐姐跳舞偷偷炫技
不就是三连吗 给你！
居然在绝对演绎看到我糖新舞蹈！
不就是三连吗 给你！
泪目 不愧是唐诗逸！
绝宝和唐诗逸梦幻联动！！！
在我心里没有人比她更适合跳这个舞了！
令人无比惊喜的梦幻联动
网易连我喜欢唐诗逸都知道
我和绝对演绎的眼光好一致！
竟然还有古装剧本 
手持白绫的表情太戳了
道尽了公主的一生
双厨狂喜 公测GK
怕不是请来个剧组做服化道吧 
唐诗逸的舞技一级棒！
糖粉狂喜
反复观看ing
先磕为敬 
五刷了 舍不得美美的糖
看一遍确实意犹未尽
用舞蹈演绎故事 舞者好强啊
进度条我劝你善良
舞既起 便沉醉其中
姐姐的造型很有唐朝的感觉
家人们~终于要出道了
小糖的舞永远这么好看
相约出道夜！
我超喜欢糖糖的颜
相约出道夜！
喜欢这个情节跌宕起伏的舞蹈
妆容好好康！蹲个仿妆看看
不要去演艺圈
等了好久终于等到今天~
好喜欢宫殿舞蹈的那个妆容
uu们 开头见
永远z471 c 漂0亮 M
唐诗逸可是得过表演奖的舞蹈家
姐姐的舞感染力一级棒 每次都被代入
糟糕！是心动！！
卧槽卧槽卧槽
别再说演员出道了，建议查一下她是谁
电影级服化道
跳出了安乐公主的喜怒哀乐
糖糖的情绪表达很到位啊
每日一遍系列！
从唐老师的简历就能知道有多强了
六亲不认的步伐
我糖的颜值也是国家队级别
暂停看姐姐的裙子 都是细节
把所有的硬币都投给服化道
绝对演绎太会请人啦
这首歌在哪能听啊？
码住码住！居然请了唐诗逸
这是游戏剧本？卧槽强啊
朕又来观美人了
呜我超爱李裹儿的故事
舞蹈演员里的表情管理我只服唐诗逸
姐姐牛逼
表情管理堪称教科书级别
无法形容的美！！ 
突然理解唐玄宗
表演水平太高了 演谁像谁
唐老师的实力强到根本不用吹
国家队一出手就知道有多强了
一直被糖糖的情绪带着走
笼中鸟的意境有了 这布景必须得夸 
笼中鸟的意境有了
这布景必须得夸 
一时登高，终至跌重
喜欢戏腔的前方高能！
唐诗逸用舞蹈说话的能力好绝
历史上不论是被杀还是自杀，她都是轰轰烈烈
这个剧本啥时候能玩到啊
糖糖粉表示一定要玩这个剧本！！ 
糖糖用美貌杀我
表情管理能力绝了 都好康！
啥歌呀好好听
从糖糖的一举一动里看出好多情绪
我的糖糖是舞蹈家里最会表演的
糖糖真的对任何舞蹈都游刃有余
又刷一遍
这个剧本好像很不错的样子！！
她的一举一动都好美啊
姐姐的手部动作也好柔美！
求科普 这是哪个剧本
青年舞蹈家在线欺负人
造型和妆容都很可以啊
好美呜呜
有点好奇这个剧本的故事了
国家首席舞者实至名归
绝对演绎在逃影后
意犹未尽
是我梦寐以求的雪中一舞
一蹙眉仿佛诉说了无尽忧伤
唐诗逸有太多出圈作品了
我糖就是安乐公主本人
神态好绝 都是戏
劝糖糖转行去演戏
唐老师是真的把安乐公主演活了
网易出来挨夸
加入戏曲元素没错，但古风≠戏曲，也不是尖着嗓子就是唱腔
唐诗逸的造型和背景完美契合 专业
又是为我糖的颜心动的一天
糖糖的颜值一直在线 完全无死角
她对人物性格把控好精准
一连看到好几个高能技巧
越看越哇塞 姐姐功力了得
各位想想国家首席的含金量
我感觉见到真正的安乐公主了
《白 玉 兰 戏 剧 表 演 艺 术 奖 得 主》
麻烦多整点这样的联动
故事的感情被糖糖完美呈现出来
在躺椅上的舞蹈好有难度
给糖糖轻盈的翻转动作跪了
太美了太美了 姐姐太美了
好喜欢她轻柔又有力的舞蹈动作！
国内顶级舞者！ 
唐诗逸包揽过很多国家级奖项
糖糖
隔着屏幕闻到了rmb的味道
歌声和舞蹈绝配
暂停细细研究姐姐的妆容
衣服上的刺绣看着好精致
糖糖的气质太出尘了
太美了
不同的服装搭配不同的配饰 专业
唐诗逸的颜好适合表演古代美人
一看道具组就认真研究过了
发饰好美啊！
她的所有高难度动作都好轻松！
高技巧动作都那么连贯流畅
歌词好贴这段历史
好吃糖糖的颜
这服化道绝了
开头见
美哭我了
给唐诗逸腿的柔韧度跪了
步步生莲说的就是姐姐吧
一颦一笑胜过千言万语
唐姐姐的舞步走进我心里了
这个舞也只有唐老师能驾驭
抬眸的瞬间 我人没了！
糖糖简直就是李裹儿本人
体会到了古代君王的快乐
生而富贵却结局凄惨
其实也能理解李裹儿后面的选择
爱死这个妆容了！！
表情控制的很强啊
安乐公主的一生真是跌宕起伏啊
网易矿业无限公司
唐诗逸的舞不仅美还很有感染力
啊啊啊啊我好喜欢这里！
好好看
假如安乐公主的抱负实现了呢？
体验君王的快乐
选择错了就会满盘皆输啊
安乐的封号 是希望公主平安喜乐吧
剧本名讲一下 我们游戏见！
结尾破败的场景 道具好逼真
姐姐的首饰选得也很唐代
感觉看到了安乐公主的一生
糖糖的舞不光形美 神更美
场景设计赞赞~
头饰细节满分 服化道绝了
最后的凌空一跃美翻了
会跳舞的仙女姐姐
下次让绝对演绎代言德芙
不同场景的完美切换
场景很可以 给舞蹈加分不少
怎么做到那么轻盈的 
给转场狠狠跪了 好流畅
国家队牛掰！
全程都跟着唐诗逸的情绪走
雪景属实惊艳到我
唐诗逸真的考虑下演电视剧叭
每一帧都是美的
不自觉的代入我糖的场景
唐老师真的是国内最顶尖的舞者
一支舞跳的我情绪起起伏伏
想到安乐公主的结局就更难过了
姐姐的舞蹈技巧一直都很稳
港真 她的舞蹈技巧很难还原
舞蹈生天天看她的舞学习
感觉真的看到了古代公主的样子 
唐诗逸对动作的控制力太强了
糖糖就是高品质的保证！
姐姐几个腾空翻 翻进我心里
太瘦
给这段跪了
唐诗逸的舞蹈就是她的语言
姐姐取白绫我永远看不腻！
看姐姐跳舞仿佛自己也穿越了
戏腔和糖糖的舞蹈好搭
雪景好惊艳
雪中的舞蹈简直美翻
布景很棒啊 挺精致的
她难过的表情看的我心碎
坐等平安夜看唐诗逸出道
绝对演绎这个视频的布景真的不错
姐姐手握白绫时候我也好难过
好妆容，跳舞都不散
这布景  有点东西啊
公测快一点 等不及要出道
明天和唐诗逸一起出道
场景很美 尤其是雪景 太可了
笼中鸟赞
第n+1遍
首席的实力太强了 游刃有余
在线求糖糖的妆容教程
唐老师的颜值把我拿捏的死死的
蹲个后续康康
催更小分队前来打卡
被歌词瞬间带入
外在富堂皇，内里飘飞雪
一身罗衣惊艳长安城，三尺白绫魂断马嵬驿
歌+舞=效果翻倍 
演啥电视剧，人家现在是艺术家
这歌配上糖糖的舞绝绝子
这是我不花钱能看的么 
糖糖真的很好看啊 好喜欢
被唐诗逸美哭
这是剧本么？二测没玩到
请上服装链接 
直接出道吧糖糖！
这舞也是游戏里的剧本么？
越看越好奇 这是什么剧本
糖糖简直全能
首席的实力不要太强！
服化道满分 
看糖跳舞感觉故事画面有了
最喜欢这次的妆容！
交出衣服链接
剧本也很值得期待啊
场景的切换好顺滑
布景很符合题材
《水月洛神》入的坑 
视频的场景设计很不错
请放出教程让我死心
是心动鸭！
你以为首席是开玩笑的么
呱唧呱唧 请来了唐诗逸小仙女
舞蹈表演故事性很强
故事感有了
awsl！糖糖怎么能这么好看
两个场景的衔接好棒！
请问是吃了德芙么？
剧本感觉很不错 期待公测
我去开头等你们~
糖糖古典舞天花板
跳舞时连衣摆都是我喜欢的样子
舞蹈的感染力和故事述说都很顶
糖糖
这表演能力 可以去演电影了！
视觉盛宴
鬼知道我看了多少遍 
带制作
糖糖的表情管理真的很绝
美女都在国家队 
喜哀的转换把握的很好
只能说服化道太懂了
舞蹈和故事的结合真的很棒！
岗岗：仿佛画上走出来的
舞蹈里的故事感让我特别喜欢！
让人陶醉 仿佛在看电影一样
好!
美
眼泪止不住的跟着流
糖糖的表演能力可以在绝对演绎当影后了
唐老师的舞蹈好有共情力
从脚尖到手尖都在状态
颜控垂直入坑
美感拉满！
这点踩的 舒服
真不愧是国家队啊 颜值与实力并存
糖糖真的颜值与实力并存
纯音乐更搭
我彻底变成糖糖的颜粉了
循环播放中
请一些网剧速快来学服饰和妆容 
服装和化妆都很可以啊 我也想体验一次
舞蹈从辉煌到萧败
仿佛在看安乐公主的人生
无须剧本 就体会到了女主的情绪
吹爆表情管理！
安乐公主仿佛在舞蹈中重生
这个妆容可以来个半永久
场景都很棒啊 最后的宫殿景很有意境
结尾的宫殿景一下就有了那种荒凉感
 我糖气质拿捏的死死的
速速打卡宝藏视频
再看亿遍
哇
起舞弄清影~
希望能出一版纯音乐的
不愧是唐首席！
我还会回来的！
硬币都交代在这了
姐姐的舞姿我好上头！
不愧是唐首席！舞功一流 
姐姐典型的湖南美女长相
糖糖好棒啊啊啊
这个结尾呜呜呜
中！
故事感超强
不太喜欢bgm
真的是绝对演绎了
糖糖啊啊啊啊
糖糖好美
看了十来遍也没看懂这怎么扭过来的woc
夸夸叶聪明的戏腔！！太有感觉了
再来亿遍
太漂亮了
从此君王不早朝
好美呀
姐姐杀我
跳的真好呀跳的真好呀跳的真好呀，，，
呜呜这个脚步
呜呜呜呜美绝了 唐老师不愧是唐老师
救命
真的好美啊
我没看错的话，是眼里含泪了
选错了，必须要！
美啊
没有jiojio多少有点遗憾
？
有点原神优拉内味
卧槽这故事感绝了
来看小姐姐！！！
煌煌祖宗业，永怀河洛间
有一种惆怅的感觉
九敏好美啊啊啊啊
柔若无骨
这美貌，这舞姿，这歌，这场景，绝了
从此君王不早朝
太美了
唐代皇帝：这么瘦差评！！
再来亿遍
再来亿遍
这优秀的发际线，令人羡慕
再来亿遍
再来亿遍
再来亿遍
再来亿遍
仙女
再来亿遍
再来亿遍
再来亿遍
光艳动天下
最后亿遍
最后亿遍
最后亿遍
最后亿遍
好爱这段
好轻好软啊
寒江孤影，江湖故人，相逢何必曾相识。一个超棒的遛难器  神都需要。a3k点后缀.pm
天哪这滴泪
这个动作！好牛啊姐姐
演员不只是演戏的，歌舞也是演员
封见主义
好有感觉呀(*'▽'*)♪
妈妈我好喜欢她
不知道唐诗逸会不会花滑，最近看了很多花滑的视频，特别想看她在冰上跳舞
好想作诗一首，可惜不会呀
我想说的是，唐朝好像没有京剧！
2000加
要起飞了啊啊
有点像王舞
这更像是历朝所有公主的写照吧
美的不敢呼吸
这是安史之乱后玄宗回宫思绪
哇，神仙妃子！！！
啊啊啊啊姐姐
居然请来唐首席 火速围观
姐姐能给个机会吗呜呜
直接拜倒在姐姐裙下
超喜欢唐诗逸！
此次君王不早朝
网易一出手就知有没有
太美了呜呜呜
好喜欢这个妆 奈何手残
好心疼的样子
这几步走要我命了
指路戏腔1:15
好有艺术感和故事感的舞
这是赐白绫了是吗
形神兼备
直接送绝对演绎出道
期待能和糖糖多多合作
解锁了糖糖的新造型
壁纸截图成功！
这首歌和舞蹈绝了！
上次被糖糖美到还是上一次
绝美
想在剧本里看到糖糖呜呜
唐诗逸的古装真的美
我糖轻松驾驭各种造型
妆容好精致！
唯有惊艳二字
我靠这一幕我要哭了
挖槽唐诗逸
暂停研究妆容
bgm戏腔好评
注入灵魂
最后舞出了哀戚 意境感拉满
唐诗逸好美 说腻了！
哪个君能不昏
我的宝藏老婆被发现了
国家队从不让我失望
在线组队刷剧本
糖糖是有事业编的舞蹈演员哈哈哈
这红衣我好i！！
完美用舞蹈演绎故事
我糖跳舞一如既往的美
梦啼妆泪红栏杆
新剧本么？求解！
专业素养 脚背一直绷得很紧
敲黑板！这是游戏里的剧本
完全沉浸在糖糖的舞蹈中了
糖糖的颜近看也很耐打！
剧本和糖糖一起抱走！！
完美用舞蹈演绎故事
糖糖的颜近看也很耐打！
好家伙，wokamnd
美到窒息………………
请收下我的膝盖
期待绝对演绎和糖糖有更多合作
每天一遍 防止早恋
最后的一跃看了好多遍
越看越上头啊
果然红颜祸水么（bushi）
这服化道 排面有了
好奇游戏里都有啥剧本
码住造型
她转的不是裙子是我的心！
u1s1 故事感拉满了
我们姐姐，不屑去演戏
谁是和我一样看糖糖《水月洛神》入坑的
她转的不是裙子是我的心！
快去演戏！
这个转场绝了
踩点令人极度舒适
快去演戏！
值得n刷
唐诗逸毕竟是唐首席
快去演戏！
又是被糖糖舞技折服的一天
啊啊啊啊啊啊啊绝美
快去演戏！
笼子点睛之笔
再来亿遍
专业舞者 入股不亏
怎么可以这么轻盈又有力量
不管看几次还是会被震撼
这一跃跃到我心里了
表演功底不容小觑啊
转场绝了
她转的不是裙子是我的心！
顶着流量警告重刷
我家糖糖就是好看
好悲啊
国家队降维打击
手姿好好看啊
她转的不是裙子是我的心！
听说这游戏还有以wlh为原型的剧本哈哈哈哈
连衣摆都是灵动的
太美了吧
出道排面必须拉满！1224老娘出道！
出道排面必须拉满！1224老娘出道！
出道排面必须拉满！1224老娘出道！
出道排面必须拉满！1224老娘出道！
出道排面必须拉满！1224老娘出道！
这里好像那个马拉之死的名画
出道排面必须拉满！1224老娘出道！
！注入灵魂  ！
这个踉跄
发觉这种披披挂挂的衣服影响舞蹈表现，即使这么强的舞者，动作也淹没在一堆布料里
好好看
！注入灵魂  ！
纣王我懂了
我糖笼中鸟的造型深得我心
出道排面必须拉满！1224老娘出道！
出道排面必须拉满！1224老娘出道！
女生有这么强的张力，基本功是真的好，力量扎实
出道排面必须拉满！1224老娘出道！
出道排面必须拉满！1224老娘出道！
出道排面必须拉满！1224老娘出道！
出道排面必须拉满！1224老娘出道！
！注入灵魂  ！
4kyyds
！注入灵魂  ！
出道排面必须拉满！1224老娘出道！
出道排面必须拉满！1224老娘出道！
！注入灵魂  ！
出道排面必须拉满！1224老娘出道！
！注入灵魂  ！
必须要
出道排面必须拉满！1224老娘出道！
！注入灵魂  ！
！注入灵魂  ！
出道排面必须拉满！1224老娘出道！
！注入灵魂  ！
出道排面必须拉满！1224老娘出道！
！注入灵魂  ！
！注入灵魂  ！
自缢了吗
！注入灵魂  ！
开头见
不才
开头见
开头见
开头见
！注入灵魂  ！
开头见
开头见
开头见
开头见
开头见
开头见
救命美死了
！注入灵魂  ！
！注入灵魂  ！
！注入灵魂  ！
开头见
！注入灵魂  ！
开头见
开头见
开头见
开头见
我没了
开头见
开头见
开头见
开头见
开头见
开头见
好美啊
开头见
开头见
开头见
开头见
卧槽，这个转场绝了
开头见
孤芳自赏
开头见
开头见
开头见
开头见
开头见
开头见
开头见
开头见
开头见
这一束光神来之笔
开头见
开头见
开头见
开头见
开头见
表白全员创作者！
仿佛看到了公主的一生
这里逐渐进入疯魔状态！绝了！
要！
拉着糖糖一起出道
各位开头见
要
没啥 也就看了五六遍
注意到没有 首尾呼应！
12.24 我们的出道夜！
姐姐的腰不是腰！是牡丹花下要我命(¯﹃¯)
结尾好凄美
麻麻这个人会飞!!!
好绝啊这个感觉
麻麻这个人会飞!!!
终于要公测了！！
麻麻这个人会飞!!!
麻麻这个人会飞!!!
姐姐的腰不是腰！是牡丹花下要我命(¯﹃¯)
十二连捶地而起！
麻麻这个人会飞!!!
她的袖子为什么不会打脸！袖子都飘的好好看！
麻麻这个人会飞!!!
麻麻这个人会飞!!!
姐姐真的太美啦！！！！！！
承包这个腕部动作！！！！太美了啊啊啊啊啊
麻麻这个人会飞!!!
姐姐的腰不是腰！是牡丹花下要我命(¯﹃¯)
麻麻这个人会飞!!!
太美了
麻麻这个人会飞!!!
麻麻这个人会飞!!!
麻麻这个人会飞!!!
是神妃仙子
这是啥节目啊？这是啥节目
麻麻这个人会飞!!!
麻麻这个人会飞!!!
麻麻这个人会飞!!!
麻麻这个人会飞!!!
麻麻这个人会飞!!!
麻麻这个人会飞!!!
真好看
