ohhhhhh，太i了，cao
上头，做得很好
辛苦辛苦
你币有了
宝藏！再来亿遍！！！
这就是上单呀
生的渺小，死的精彩
全军列阵
无欲无求，笑口常开
无欲无求笑口常开
无欲无求笑口常开
李信：帅是一辈子的事~~~
通天边路王 
牛逼
nb
爷的梦奇！！！
3连
爽
关羽永远的神
燃
宝藏
不说了直接三连
逗号
下次一定
本命猪王
你币有了
白嫖失败
幻听：得得得得得得
杨戬玩家有无
姐可是传说
姐可是传说
姐可是传说
这里是为我所统帅的战场！
这里是为我所统帅的战场！
离家太远会忘记故乡，杀人太多会忘掉自己
寻最美之花 为所爱之人
嫦娥芈月有啊，被杀的镜头里
叫我夜之王子
难知如阴，动如雷震!
喵
一往无前的浪
太丝滑了我的天
太帅了吧
⊙∀⊙！
西凉锦马超在此
困兽犹斗 何况是人
牛的啊啊
在记事本打出想要的符号图案，复制发高级弹幕不就行了，我电脑存着一个螺女图案的.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; ◤&nbsp;&nbsp;&nbsp;&nbsp;&nbs
星光荡开宇宙，本人闪耀其中
星光荡开宇宙，本人闪耀其中
星光荡开宇宙，本人闪耀其中
西凉锦马超在此！
飞鹰之势 无人能挡！
巴嘎
长得帅有什么用，还不是得听女孩子的话
只玩对抗路
这卡点NB！！
信任我们的对抗路，就是绝对不抓，把它当成孤儿。
叫我夜之王子！
你在看的很爽的时候，记住，对面也是对抗路，而你很可能就是对面的
竟然没有夫赖吗
好活当赏
好燃
BGM:This is it
丝滑
一骑当千
赵云二次乱入
那么丝滑的吗？
叫我夜之王子！
列阵在东，青龙听令
我发现了宝藏
我觉得我又行了
宝藏
白起冲冲冲
牛逼
姐来展示一下高端操作！！！
蒙将军一枪的神！
回回第一！无法摆脱的永恒宿命！
不投币，攒钱买皮肤
666
我的肝好痛
穿堂而过
贴膜游戏也太帅了吧
66666
没有皮肤不配走对抗路
nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnb
np
木兰姐冲冲冲
我最爱的上单
太赞了，给UP三连
先来场五杀活动活动筋骨
好有创意的开头，6
对抗路拼的全是细节！
杨戬必须有镜头
吾持剑锋 以筑长城
幸福令人畏惧，更钟情绝望的美学
谁说女子不如男
来啊，一起上啊
牛批啊这个卡点
杨戬
杨戬
战场由我一人主宰！！
战场由我一人主宰！！
战场由我一人主宰！！
第1001条弹幕
这踩点太舒适了吧
边路战神集合！
梦奇
秘籍，燕返！
无欲无求，笑口常开
我亚瑟不配拥有姓名
对抗报道
这里是让我忘却野心的战场
颇妞不配吗
夏侯惇nice
帅了
这波是被动秒接二，所以看起来很快
蒙恬蒙恬蒙恬蒙恬蒙恬
姐可是传说！！！！！！！
星光荡开宇宙，本人闪耀其中
凯爹降智大招一开追着人砍就Vans
对抗路真的好玩，一点也不寂寞
杨戬呢
没有我小金金
全军列阵
尔等笑我充电宝，我笑尔等两枪倒
星光荡开宇宙，本天才闪耀其中
橘子一级学二？
刷农批的马没了
不过是丧失些许记忆而已，我对此并不留恋
从此刻开始，战场由我一人主宰
有钱银
这剪辑配乐绝了
无欲无求，笑口常开
梦奇排面
这个踩点太棒了叭！
秦之崛起，如日初升。
我，就是太阳
太厉害了
 ？？？
关羽排面
西内！
帅到没朋友
bgm是啥
用心了
五档电风扇！
我觉得我又行了
我觉得我又行了
牛逼牛逼牛逼
先赞后看，养成习惯
逆风看辅助，绝境看上单
为最美之人，寻最美之花
连鬼神也灭绝给你看！
这也行
云长nb
你笑蒙恬充电宝，蒙恬笑你一枪倒。
亚瑟呢
nb
赖夫子
以绝望挥剑逗号着逝者为铠
以绝望挥剑逗号着逝者为铠
以绝望挥剑逗号着逝者为铠
如有一味绝境，非力十方生死
三连必须有。
木兰木兰木兰
大将军，我是你粉丝
天下无双！
血浓于血
看了视频之后的我热血沸腾，然后去开了一把，然后被掉起来锤
生的渺小死的精彩
长枪所向，横扫八方
长枪所向，横扫八方
广东省省9孙策在此
八嘎
生命绽放于战场，璀璨，却仅限于你的眼中
你币有了
国服射手莫名心痛
666666
BGm:This is it
别动，动也是死
好像边路一直这几个英雄乱斗
龙卷风摧毁停车场！
我竟然开始喜欢弹幕了
绝了
视频做得好棒
令则行，禁则止，毋有所待！
你币有了
孙策，yyds！
橘子！！
帅爆了
夫子呢
ohhhhhh
ohhhhhhhhhhhhh
士以进死为荣，退生为辱
我去好帅！！！！
枪如惊雷，照我一身肝胆！
吕布:我不配对抗路
十亿伏特
我的工作就是，痛打对面！
赵子龙，参见
赵子龙，参见
赵子龙，参见
这里 是为我所统帅的战场！
饮血的刃 越发空虚
狂铁上单霸主
姐可是传说
姐可是传说
姐可是传说
美是致命的愉悦～
方天画戟面前坚持不到五秒钟的也算真男人？
神威万里!
神威万里!
神威万里!
魅力太大，我都抢不过
一念通天！神魔无惧！
我对抗路的面子
我的貂蝉在哪里
求bgm
从此刻开始，战场由我一人主宰
ohhhhhhhh
6666
NB
居合！！！！
吕布必须有排面
马超天下第一
杨戬哭了
全军列阵
木兰，永远的神
BGM：this is it
杨戬呢哥
插秧小丸子
欢迎回来
妙啊
上达日月，下至山川，泱泱吾土于你何干
配音牛皮
无欲无求笑口常开
人生如戏，全靠演技
全军列阵！！！
你和那个弓箭手一样无聊
懂了要皮肤的
全军列阵
上单亚瑟老嗨皮了
除了我，猴子就是世界第一
眼花缭乱
无欲无求，笑口常开 无欲无求，笑口常开
无欲无求，笑口常开
无欲无求，笑口常开
无欲无求，笑口常开
做个安静的美男子~
血战到底
我无敌，你随意
我无敌，你随意
击碎命运的诅咒！
梦奇终于拥有姓名了
我就是太阳！
你可以永远相信自己家的对抗路
思慕の人のために最も美しい花を探します
白起牛逼
白起永远的神
三连给了！
居然有苏烈，爷青回
好帅
白嫖失败
上瘾
杀神杀神杀神杀神
就是打不死
在我手中 开出路来！
全军列阵！
好活当赏
以绝望挥剑着逝者为凯
全程高能 
针不错
《免  疫》
姐可是传说！
看星星喽~
这里是，为我所统率的战场
左下角小剧场
关羽永远的神
353合影
我的猪呢
以阵代守，以击解围
势如破竹 ，长驱直入！
T0
牛壁
这里是，为我所统帅的战场！
生而无畏，战至终章！
我四级的时候，之前所受的所有委屈，会一次还清
白起白起白起白起白起白起白起
...
长城在，故乡就在。
帅帅帅帅帅帅帅帅帅帅帅帅
两个币太少了吧
每日一遍
蒙将军排面
卡点牛逼
我币没了系列
八嘎呀路
黄金圣斗士的意志坚不可摧
狮子是不会被困住的
接我的狮子之牙吧！接我的狮子之牙吧！接我的狮子之牙吧！
接我的狮子之牙吧！接我的狮子之牙吧！接我的狮子之牙吧！
宝藏
天下无双
总有一天，我会孤军奋战
搞不清实力的差距，也敢向黄金圣斗士挑战
败军之将，敢入吾阵
列阵在东
我直接天下无双
我还以为是一刀999
内容极度舒适
"城头画角起,飞鹰踏云出"
自信即巅峰
接我的狮子之牙吧！接我的狮子之牙吧！接我的狮子之牙吧！
太舒服了
np
木兰排面！
白起冲鸭！
(눈_눈)
果断三连
你币有了。
芜湖，起飞。
想跟我比划比划吗？
上单都是人上人！
马超太帅了吧！
三连有了
ohhhhhhhhhh
我对抗路还能战10年!!!!
战魂不灭，威震天下！
星光荡开宇宙 本人闪耀其中
玛德要什么野王我爱了～
大号野中射，小号只打对抗
好像混进去了一个猴子
哇，这个视频好赞啊
爱了爱了
我狂铁排面
我无敌，你随意
三连了
21-46
木兰
兵不厌诈，兵不厌，一诈再诈
我家李信是中单蟹蟹
全军列阵！全军列阵！全军列阵！全军列阵！全军列阵！全军列阵！全军列阵！全军列阵！全军列阵！全军列阵！全军列阵！
没几个能打得过夏洛特吧
盖亚
看空气
哪吒没牌面
这视频爱了爱了
看见！
觉
寻最美之花 为所爱之人
我认为刮痧一姐应在此视频中
4K好评
美是致命的愉悦 ！美是致命的愉悦 ！美是致命的愉悦！ 美是致命的愉悦 ！美是致命的愉悦！ 美是致命的愉悦 ！
极致燃烧的首魂，挥舞着屠龙之刃
排面
敌休，吾去追他一击
敌休，吾去追他一击
软弱的男人不适合这个战场
劳资请你吃火锅
这里是，为我所统帅的战场！
杀神
生命绽放于战场，璀璨却只陷入你的眼中
破釜沉舟
全军列阵！
BGM有点好听，
什么叫TMD顶级边路啊
头皮发麻
换个视角：这就是我为什么不玩对抗路
666
每次看一下总卡是怎么回事啊
太帅了
战魂不灭
光刃啊!请在一场庇护这座城
光刃啊!请在一场庇护这座城
光刃啊!请在一场庇护这座城
光刃啊!请在一场庇护这座城
一个人可以被毁灭，但绝不会被打败
以绝望挥剑，着逝者为铠！
马超排面
牛皮，完美踩点
卡点好棒啊
牛批
来个马克不是乱杀？
看着热血废腾，自己玩就是被杀的那个对抗路
三连了
橘子修罗盖世第一！
龙战于野迅疾如风
马超马超马超马超马超马超
自我感觉只有对抗了讲细节单杀
我现在就要去开一把王者 
我也来发个弹幕
tql！！！！
三连关注都给你了！！！
力拔山兮气盖世
廉颇
不知道几遍了
白白白白白起
我就是挨打那个
列阵在东，青龙听令！
牛逼 我要去打游戏啦
一念通天，神魔无惧
她和她的猫一样可爱
孙策孙策孙策孙策孙策孙策
下次一定
长城，让你忘记自己孤身一人
我就是太阳
生命绽放于战场，璀璨却只局限于你的眼中
这个剪的。太帅了。
蒙恬排面！！！
以圣剑的名义，冲锋!
城头画角起，飞鹰踏云出！
狂铁，夏侯永远的神！
我一个冰霜长矛
李信李信李信李信李信李信李信李信李信李信李信李信李信李信李信李信李信李信李信李信李信李信
李信李信李信李信李信李信李信李信李信李信李信李信李信李信李信李信李信李信李信李信李信李信
铁哥，nb
我要这币有何用
10万伏特做挑战风车的傻子
仁义，多么奢侈
该出手时就出手，绝不犹豫。
程咬金
蒙恬排面
本人闪耀其中！
苏烈！
大招砸脸
西内
这里是！为我所统帅的战场！
这里是！为我所统帅的战场！
这里是！为我所统帅的战场！
搞的我热血沸腾啊
火钳刘明
元歌元歌元歌元歌元歌元歌元歌
全军列阵！
兵贵神速！
三连了三连了
1.25倍
大爱凯爹
神挡杀神
上号
马小超要有排面！！！
卡点太帅了
火候刘明
666
败军之将，敢入吾阵
秀皮肤好评
上才艺
bgm
牛蛙
姐来展示下高端操作
姐来展示下高端操作
理性，规则，秩序井然。
理性，规则，秩序井然。
杀手皇后 第三炸弹 败者食尘
在大海中启航
燃起来了
生命绽放于战场，璀璨却只局限于你的眼中
生命绽放于战场，璀璨却只局限于你的眼中
舒服
看剑！你不会以为，我只会说看剑吧
啊啊啊啊啊啊好帅
逆风翻盘，才是游戏最大的魅力。
孙策孙策孙策
不就是硬笔吗？拿去
这卡点绝了
驱散夜行人的恐惧！
生而无畏，战至终章
生而无畏，战至终章
代入感很强，已经0杠8了
列阵在东，青龙听命
飞龙在天
打野赵云啊……
走不通的路，就用拳头来打开！
别说了对面和我一个样
美，是致命的愉悦
狂铁你币有了
求bgm
nb
..
接我的狮子之牙吧！
接我的狮子之牙吧！
以攻代守，以击解危
生命绽放于战场，璀璨，却仅限于你的眼中
壮士出征
势如破竹长驱直入
天使狗天使狗天使狗天使狗天使狗天使狗天使狗天使狗天使狗天使狗天使狗天使狗天使狗天使狗天使狗天使狗天使狗天使狗天使狗天使狗天使狗天使狗
哈哈哈
铠，永远的信仰
列阵在东，青龙听令
白起!
看来是我金金不配了
再陪我玩会儿吧！
爽
我无敌你随意
此，天命也！
光信帅帅帅
姐可是传说
姐可是传说
姐可是传说
姐可是传说
花木兰-兔女郎
up66666
亿遍！
你币有了
好家伙
i了i了
已绝望挥剑，着逝者为铠
已绝望挥剑，着逝者为铠
黑色，光明的预言！！！
黑色，光明的预言！
黑色，光明的预言！
黑色，光明的预言
黑色，光明的预言
本视频中在皮肤
五虎上将！参见！！
已绝望挥剑，着逝者为铠！
木兰：我无敌，你随意
你怎么孙策二级可能打过闵月
你币有了
瑶瑶瑶瑶瑶瑶瑶瑶瑶瑶瑶瑶瑶瑶
姐可是传说
姐可是传说
守约：你觉得你很幽默？
我！就是太阳！
虽然我活的像头野兽这终究是我的国土
从此刻开始！战场！由我一人主宰！
从此刻开始！战场！由我一人主宰！
你以为上单都在回城，实际上为了单杀想好很多种方法
关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽
关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽关羽
武圣排面武圣排面武圣排面武圣排面武圣排面武圣排面武圣排面武圣排面武圣排面武圣排面武圣排面武圣排面武圣排面武圣排面武圣排面武圣排面
再来亿遍
无月虽醉梦亦易醒，杯中雪花一点红。
星光荡开宇宙，本人闪耀其中
888
据说文案想不出更美妙的语言，来赞美我的杰作和你的死亡
败兵之将，敢入吾阵?
败兵之将，敢入吾阵?
兄弟妈超永远的神
再来亿遍
哼，插标卖首
生而无畏，战至终章！
在来亿遍
爱了爱了
无月虽醉梦亦易醒，杯中雪花一点红。
来，看谁变幻莫测
这种视频费币
好爽啊！！！！
狂铁排面
这是以我为统帅的战场
姐可是传说
全军列阵
这里是为我所统帅的战场！
接我的狮子之牙吧！
接我的狮子之牙吧！
这里是为我所统帅的战场
乱世之中，我来彰显威名！
击碎命运的诅咒！
白起排面！！
中路小丫头，对抗的不是你该来的地方。
西凉锦马超在此 西凉锦马超在此
西凉锦马超在此
x
三连成功
梦琪排面
白嫖失败
迄今所有人生都大写着失败，但并不妨碍我继续向前！
麒麟踏祥云，人间百难消
回到地底下去吧！
再来亿遍 
高安乡侯高安乡侯高安乡侯高安乡侯高安乡侯高安乡侯高安乡侯高安乡侯
无欲无求，笑口常开 ~
我只能玩一个半小时但一个小时都是在练马超
西凉锦马超在此，快来共决生死。
除了帅气无话可说！！！
生命绽放于战场，璀璨却仅限于你的眼中
66
星光荡开宇宙，本人闪耀其中星光荡开宇宙，本人闪耀其中星光荡开宇宙，本人闪耀其中星光荡开宇宙，本人闪耀其中
血浓于血
第五遍了
看星星咯
放弃，就等同失败！
放弃，就等同失败
乘风展翅！
接我的狮子之牙吧
撕破空间，去看清本源！！
如有一个绝境，非历十方生死
猴子乱入
一直觉得上单比打野帅
寻最美之花，为思念之人
全军列阵！
黑色，光明的预演！
我，就是太阳！
牛了
通报姓名就不必了，本将的时间可是很宝贵的
随它陨落，随它沉沦，随它重返千年之盛！
钢铁怪兽的咆哮，让你深刻体会到脆弱和渺小 
怎么没有我的狗子（永曜之星）
这就是战争！哈哈哈哈
好活当赏
超然！！
对抗路不是法师小妹妹该来的地方
哇哦，音乐很劲爆
服从至高与无限
我被圈粉了，从此多了一位边路
我的八戒在哪里
放弃，就等同失败
无欲无穷笑口炸了
哎，你，对，就是你，硬币交一下
ohhhhh
麒麟踏祥云，人间百难消
姜还是老的辣
厉害了
 我就是太阳
因念而归
吾乃死亡骑士，并非死掉的骑士
如有一味绝境 非历十方生死
血浓于血！
保持分寸
姐可是传说
视觉盛宴
大干一场
马超一在，谁敢动我
一骑当千
全军列阵
美，是致命的愉悦
鬼知道我看了几遍
接我的狮子之牙吧
诸神谢罪！
提前发一句：下次一定
如有一味绝境，非历十方生死。
你和那个一板一眼的弓箭手一样无聊
无遇无求，笑口常开
求bgm
我的枪去而复返，你的生命有去无回
西凉锦马超在此
城头画角起，飞鹰踏云出！
城头画角起，飞鹰踏云出！
突然爱上上单霸主
明天再来！！
飞鹰点燃落日，我点燃战场！
姐可是传说
换位接斩必中
我耳朵流血了……
你打什么位置？上单。
为什么看不清故乡的模样，即使它就在心的中央
幸福 不是必需品
太尼玛燃了
战争因你所需而来却不因你所需而止
接招！接招！接招！接招！
太阳之外，星夜之中！
夏洛特：你们就因为被我打爆了 就不发我的？
全军列阵！
天不生夫子，万古如长夜！
白起本命感动了！！！！我用最开始的颜色！！！
麒麟踏祥云，人间百难消
有的战士型刺客可以边路的
星光荡开宇宙，本人闪耀其中
李信，真正的法师，还不用打野让蓝
这就是边路的魅力！！
本视频重在秀皮肤
这里是我统率的战场
看到我热血沸腾的
你是谁？灾祸吗？命运吗？终究会被我踩在脚下！
看得我热血沸腾
成功骗走关注
赵云最开始就是战士定位
我早就，无路可退了
此剑，当判，诸神谢罪！
此剑，当使诸神谢罪！
好厉害
神挡杀神，佛挡杀佛！
接我的狮子之牙吧，这是终结的一击
雷电风云
比任和对手都强，乃人生最大的烦恼
牛壁
战魂不灭！
酒且斟下，某去便会
演绎极限的定义
猛龙过不了江
铠爹稳得一批！！！！
66666
随指尖而舞
每天一遍
困兽犹斗，何况是人。
无欲无求，笑口常开
飞龙在天
C 燃起来了
下次一定
剪辑之神
想凉快凉快吗？泉水是个适合你度假的好地点！
护国佑民，将之大任
我的枪去而复返，你的生命有去无回
手起棒落，哇，世界清净了
以攻代守，以击解围
什么叫tmd顶级边路
66666666
冲冲冲
如有一味絕境，非曆十方生死 
上单荣耀
玩久了射手，玩上单就比较怂
干了这杯血
干了这杯血
践踏他们！
卢布呢
我的枪去而复返，你的生命，有去无回
人生如戏，全靠演技
为何而战的意志，胜于钢铁之躯
上单才是队伍的核心
光刃啊，请再次庇护那座城
黑色 光明的预言
无月虽醉梦易醒，杯中雪花一点红 
这画质有点迷啊
本将在此，胆敢夜袭
正道的光
我 就是太阳
本命耀
小号瑶瑶公主，大号只打对抗
神挡杀神！
我只是个路过的老爷爷
没有我奉先吗
技术都会，皮肤去哪领
你币有了
青龙听令！
不必辨认我 识我的枪吧
玩对抗路不是不好，是因为我没有皮肤
能抗能打，抓打野不能抓的c位，抗坦克不能抗的伤，推射手不敢推得塔永远站在前面屹立不倒的便是我们上单
飞龙在天
长夜与我同在
跟紧时事​
感觉我一玩就被吊打
帅
此乃绝招前的铺垫，你懂吗
父兵诛卓起长沙，直取江东做帝家
好厉害
单纯不想因为死而挥剑
2还不错
西凉及马超再次，快来共绝生死
你币有了
无情
666
全军列阵
践踏他们！
践踏他们
败军之将，敢入吾阵？
欢迎来到对抗路！！
承担全局的打击感
冰封王座太冷？是时候来热身运动了！
以死亡的名义，冲锋！
一念通天，神魔无惧
从此刻开始！战场由我一人主宰！！！！！！！！！！！
喜欢在我的领地上打劫？
帅啊
，
列阵在北，玄武听令
犯下的以一生代价弥补也不为过
如有一味绝境，非历十方生死
在守家的时候，你可以永远相信对抗路！
丝滑的离谱
无欲无求，笑口常开
无欲无求，笑口常开
以绝望的挥剑，着逝者为凯
败军之将，敢入吾阵！
白嫖失败
无欲无求，笑口常开
人生是场琼游，有时也需要暴走
比任何对手都强 乃是人生最大烦恼 
今夕复何夕 共此灯烛光
光刃啊，请再次屠了这座城
上达日月，下至山川，泱泱吾土，与你何干？
一往无前的浪！
一往无前的浪！
nb
混进来个打野猴子
防御塔再强也是用来越的。
这只猫像他的主人一样可爱
我需要你抓吗？我蒙恬自带四个人
全军列阵
粉碎所有的抵抗！
无欲无求笑口常开
心中无女人
全军列阵
以绝望挥剑 着逝者为铠
别动，动也是死
全军列阵！
从此刻开始，战场由我一人主宰！！
欢迎来到对抗路
全军列阵
马超！！！老公！！！
威泽四方
你币有了
我就是太阳！我就是太阳！我就是太阳！
吾持剑锋，以筑长城
吾持剑锋 ，以筑长城
哼 插标卖首！
这个年纪不热血战斗怎么行
从此刻开始，战场由我一人主宰！
下次一定
天下无双
《比博燃》
本命梦琪
突然知道为什么叫对抗路了，对抗到底
牛壁！
我与我剑斩黄泉。
我狂铁不配？
700w报备
讲一个可悲的事，典韦以前也是对抗路一霸
狮子是不会防水的！
欢迎来到对抗路
我在等CD，你在等什么，等死吗？
想想遗言吧！
电光金石
绝妙的美学！
一念通天，神魔无惧
极度舒适
我就是太阳
刀光所向万里颤
永远向更强者挥剑！
势如破竹，长驱直入
烽烟点燃落日，我点燃战场
天生吾族，岂可轻弃
欢迎来到对抗路
只会对抗路的我觉着超燃惹
我觉得我又行了
这才是真正的我！！！！
我舅是太阳!
达摩不配拥有姓名?
比博燃
尝试白嫖
亚瑟泪目
为所爱之人，寻最美之花
如有一味绝境，非历十方生死！
我就是太阳！
我无敌，你随意
莫名的爽 
因剑而生，因剑而亡！！
欢迎来到对抗路
钢铁怪兽的咆哮，让你深刻体会脆弱和渺小
懂了，这就去买皮肤
你币有了
盃に、紅一点の、雪の花酔いさめ易し、月無しの酒
我，就是太阳
你以为你是谁？命运吗？灾祸吗？终究被我踩在脚下
你以为你是谁？命运吗？灾祸吗？终究被我踩在脚下
欢迎来到对抗路
黑色 光明的预言！
下次来个瑶瑶公主的魅力
对抗路真牛逼
欢迎来到对抗路，祝你好运。
欢迎来到对抗路
如有一味绝境，非历十方生死
木兰
另类，夺目，脱颖而出
以绝望挥剑，着世者为铠
一个人可以被毁灭，但绝不会被打败
无尽征程漫漫，风暴如影随形
帅炸了
再来亿遍
欢迎来到对抗路
视觉盛宴
叫我夜之王子
列阵在东玄武听令
一个人可以被毁灭但绝不会被打败，以绝望挥剑着逝者为铠。
单纯为不想死而挥剑，我是跟一只野兽差不了多少，可这终究是我的国土
我的枪一去复返，你的命，一去无回
城头画角起，飞鹰踏云出
草丛里的熟人以子弹礼貌招呼
上达日月下至山川，渶渶无土，与你何干
星光荡开宇宙本人闪耀其中，离家太远会忘记故乡杀人太多会忘掉自己，来比比谁更变幻莫测
独眼是男人的浪漫
独眼，男人的浪漫！
哟，你打野玩腻了，那么欢迎来到对抗路，对抗路的新苗子
我，就是太阳
尽情驰骋的，总是天地也太渺小！
这颗心像擎天一样恢宏！
独眼，是男人的浪漫！
宫本混进去了
本命橘子
求bgm
欢迎来到对抗路
全军列阵！
只有对抗路才是王者最绚烂的地方
66666
老夫所在的地方，就是和平的人间界
我就是太阳
如有一味绝境，未经十方生死
蒙恬蒙恬
越是没有武器，越要变得强大
居然踩点了
看完之后兴致冲冲的打了一把对抗
然后哭着退的
你的源代码里也有仁慈吗？
叫我夜之王子
生而无畏 战至终章
欢迎来到对抗路
无限击毙
卡点好评
流淌的痛苦
即使会输我依然在对抗路
这都不投我要这币何用
这里有我，并且不止有我
驱散夜行人的恐惧
疯狂卡点
电贯金石
接我的狮子之牙吧！
你们带线，我来团！
我乱杀时你门在？
能举起沉重剑刃的手，握不住飞舞飘林的花
如有一味绝境！非历十方生死！
来，看谁变化莫测
吾家屡世公侯，岂识村野匹夫
